A,D,N_step,S,S_noisy
8.835335893759225883e+02,9.354160059215178080e+01,2.432822622505649512e+00,1.651748650285154696e+01,1.639587827517697960e+01
5.367991303132568959e+01,4.439502765437782728e+02,1.598426460999957666e-01,1.967053697926559042e-01,1.343932645129124748e-01
1.356131219605127392e+00,4.233114737150593783e+02,5.634226225734134674e-01,1.271911247904039255e-01,6.510748586123461801e-02
8.153500457984924621e-01,6.836575375830406642e+01,4.738005974178978619e+00,2.361160510287585002e+00,2.358082263826177360e+00
3.982343575589350482e-01,2.277900058823867937e+02,3.292070618448470043e+00,2.978080116600487215e-01,2.254613201640117137e-01
2.793991397492652240e-01,1.540722705857200481e+02,8.901170765632060444e-01,1.132216137592985533e-01,2.672048445436049635e-02
7.514226564697777633e+01,1.714254911740764555e+02,1.612348752804209528e+00,5.743997678807250651e+00,5.813043499704857453e+00
2.902901274199539694e-01,3.825207122314411095e+02,8.158489741984326082e-01,1.970290112100071475e-02,1.963340765312131531e-01
5.228998580301497867e+01,3.618192548316478963e+01,1.298550461376292819e+00,1.277283988295356743e+01,1.296173575624502128e+01
4.059870601204430329e+00,4.873364817695452871e+02,3.086737231192582254e+00,1.002528432738918562e+00,7.684864000439686205e-01
3.235286104383409622e+01,2.186729183030441845e+02,2.515210536701612654e+00,4.740701606066662244e+00,4.786418517583915566e+00
2.959495868761135906e+00,2.154491184138555013e+02,4.569522304316224748e+00,3.789071216968305400e+00,3.934634137637635920e+00
2.938661719585834997e-01,3.294437049961161961e+02,6.427029436267039930e-01,2.557050607580766202e-02,-3.166503714366437905e-02
1.003476296194205641e-01,4.749489551689705991e+02,3.762391953421944546e+00,6.204631617027482442e-03,9.567919664399326951e-02
2.170294774825295860e+02,2.421593998158867578e+02,3.385200342845736010e+00,7.463270243103061752e+00,7.415265962949707301e+00
2.027099985352022316e+02,3.617862780264724165e+02,4.963641416915288929e+00,6.303280341168201240e+00,6.374530635650145882e+00
3.316364355011418574e-01,3.318077434997996420e+02,2.198521374632187886e+00,8.860905734915719423e-02,-2.201124125098975481e-01
1.261695679743723320e+00,4.512511874892163632e+02,2.593558818325369053e+00,4.824009466954832792e-01,5.704020660834652201e-01
6.631812914530238245e+00,4.012391797079884554e+02,1.705660638165691356e+00,8.873976067532003409e-01,7.866770770078070907e-01
5.588795076495824787e+02,2.689987080728200795e+02,3.809155021630969973e+00,8.640270844410510520e+00,8.488852427103701359e+00
2.940401272602724436e+00,3.152847160378714761e+02,4.953868736691821262e+00,2.784784651637553399e+00,2.720481242370585750e+00
1.707494870367846929e+01,3.807410556916534006e+02,3.348908870235990598e+00,2.479710545044427228e+00,2.672435155173759735e+00
1.077560555671485953e-01,4.869528725867405115e+02,3.034890749109470098e-01,4.847558588987882630e-04,1.845431458868126151e-01
1.727014337131315969e-01,3.079345133062523132e+02,3.868656065287317425e+00,4.130267021881674216e-02,8.639266938736138435e-02
8.953904584394568644e+01,2.721850654398555491e+01,4.806186123491253959e+00,1.677960737891819321e+01,1.694774929024839594e+01
1.126117946862224173e+01,9.481988399542117918e+01,2.157998696005303696e+00,7.026052898273660752e+00,6.939938241325727120e+00
1.830405302284165425e-01,6.018655406510065120e+01,7.764190003950288688e-01,1.021818782535568598e-01,-1.515346371367523037e-01
7.786851801683320673e+01,4.383142655945479760e+02,4.092794053546724875e+00,3.359979652589578869e+00,2.982052920391246253e+00
6.494500715500826082e-01,4.586346224175551924e+02,4.160741619539311209e+00,3.426532700588591496e-01,3.314760880839013324e-01
4.050261330690958630e+02,1.332699113189752609e+02,4.762453830900235552e+00,1.492129446909721402e+01,1.488699295561123392e+01
8.957005328038337666e+02,6.292885290927097230e+01,2.621101396520240989e+00,1.969261545923976087e+01,1.969477476406306593e+01
6.286075227847424003e+02,4.484135718351010951e+02,1.736359712264559096e+00,1.862962179811795682e+00,1.871354275196478900e+00
5.356462146029232763e-01,2.829233386562242458e+02,4.059497246848250640e+00,4.735122692088300500e-01,7.119934698264928086e-01
2.339478972231163922e+01,4.596282372572590589e+02,3.329181183533520993e+00,1.911903332098202402e+00,1.722680256652837860e+00
3.239610148506218366e+02,2.870227125666443726e+02,1.876894509685844703e+00,4.271114308695704409e+00,4.111090468486705340e+00
3.176104333741497143e+01,3.187677334986111077e+02,1.371695805160276116e+00,1.710598616030789332e+00,2.088615313406934071e+00
1.863615456803323356e-01,3.303368238465116065e+02,1.220329923558929330e+00,1.552697715749809006e-02,1.639571498341956535e-01
1.105976810482426353e+00,4.753445972060067106e+02,1.016782415905383541e+00,1.207392970285263711e-01,5.503509038290388400e-02
4.824590716956946324e+01,2.070804321014782943e+02,6.314631408920912126e-02,1.654115014593392496e+00,1.241073352373894156e+00
3.307972759897015891e+00,2.687956303501941875e+02,1.498308283465361601e+00,1.412358180835119770e+00,1.236718871609946202e+00
4.506157337228898774e-01,2.136932936435957799e+02,6.453616760078728642e-01,1.557381184915833661e-01,7.806840133067353971e-02
1.828592681713716672e+01,1.876372540846498111e+02,3.937976073888282524e+00,6.265439673590345926e+00,6.242833388609088097e+00
2.590758256381168394e+02,3.385154638207831113e+02,1.950104003271128095e+00,3.190355948457779256e+00,3.222386674189391176e+00
5.268280250487314476e+01,7.085337976941436011e+01,1.738014010929325170e+00,1.049217471734282725e+01,1.044066916054282146e+01
1.137688602100313862e+00,3.641974059813825306e+02,3.912182902316141409e+00,9.845629255090057041e-01,1.207729613301965488e+00
5.897556120369402688e-01,6.698008361550694190e+01,1.809580049937524748e+00,1.171396697484486049e+00,9.278598112413286580e-01
2.766973737096973807e-01,2.895204011362299639e+02,1.396657803576506929e+00,5.301049045573976576e-02,-1.011238298273885866e-02
1.256805642311783933e+00,3.036365893853750322e+02,4.695216670121454605e+00,1.602302064797314296e+00,1.459989956233726405e+00
2.319798154731510920e+01,2.532082214389547232e+02,3.049576435869598701e+00,4.254408483481687320e+00,4.402555557292163080e+00
4.398111631634678815e+02,2.183075781804527793e+01,9.768216905183813026e-01,2.031312843100104004e+01,2.034178794712038396e+01
1.187590689977157776e+00,1.529862674006480177e+02,7.051034102354919453e-01,1.159048493126137780e+00,1.309994605227268849e+00
9.729990494863859851e+01,7.363402664084000548e+01,2.343925063639957784e+00,1.234898333563419648e+01,1.235760947935223797e+01
6.287700696546871768e+02,1.234040782707719899e+02,3.872386036167796419e-02,6.475098469468122175e+00,7.218626560911111767e+00
2.915917213762645233e+00,1.066507055847515915e+02,2.658440013799678869e+00,4.831104994578369727e+00,4.968399786732885737e+00
1.248401008067319253e+02,1.236894155762208669e+02,4.639406258350142309e+00,1.240932634207764984e+01,1.225196433175502086e+01
9.320511342716037007e+02,4.156936949584686545e+02,9.549141249006165566e-01,1.319280214526090012e+00,1.311343768354053640e+00
9.438629862183293140e-01,1.407178416164005057e+02,3.718543932561698018e+00,1.955292780340278203e+00,1.868234512436031558e+00
1.553066172332817629e+01,4.259866130061034823e+02,9.427428654932584751e-01,5.111687045058809220e-01,6.559817191971787365e-01
3.168544952661554248e+02,6.014632448461409808e+01,3.837764360513932882e+00,1.788637195082002407e+01,1.807387963991263291e+01
3.569270643830242951e-01,7.566605384948604751e+01,4.156516976409022845e+00,5.318742501918477528e-01,6.020472718723292038e-01
2.010264558902335463e-01,3.545172727537093351e+02,4.763900759308203448e+00,5.748286889673685091e-02,1.540364619378446071e-02
3.575252125560548677e+01,8.605593514544406730e+01,3.810851531735205633e+00,1.080461925073393736e+01,1.066520089868213361e+01
2.376602831486552603e+01,4.027017434129142543e+02,2.917373345197828982e+00,2.107892274481888872e+00,2.423140119578358842e+00
4.229735328334753035e+02,3.244251122610980786e+01,7.715589217595536509e-01,1.816755583708646071e+01,1.838569696132347886e+01
4.295979271245909814e+01,4.677822882013400658e+02,1.207626925942382634e+00,6.283480445523891289e-01,3.750869889680941149e-02
4.245079968165854325e+02,1.660513296637278131e+02,2.286466502234830500e+00,9.725113981766392968e+00,9.733851148227728345e+00
1.225998384962567478e+01,3.288977078897093520e+02,2.599931146297963735e+00,2.286621144299486819e+00,2.114207962561639231e+00
3.197563487824580974e+01,1.684073559363322659e+02,1.864082978364751231e+00,5.289186285390792719e+00,5.209680247240871864e+00
1.964209888361909293e+02,2.913100896001585625e+02,2.925886299713978289e+00,5.346858019712140475e+00,5.681350997567088612e+00
4.467355421526558068e+00,3.707376240486041183e+02,3.989246453882998367e+00,2.192439937594369948e+00,1.961846707699131942e+00
4.205235990581791761e+00,6.072398106219429081e+01,2.282906637337708933e+00,6.877341222954870936e+00,6.665466097118217803e+00
6.262349934393223805e+01,3.916638678989093592e+02,3.937214973062630463e+00,3.661501909932868948e+00,4.148841348827494002e+00
1.744644430617591224e-01,2.421181697649799673e+02,2.063159088940865971e+00,3.560639901843386940e-02,-6.263950434889506425e-02
7.047789755588176774e+00,2.185191304511998567e+02,3.642385444045467935e+00,4.274294554685068803e+00,4.224318902410143295e+00
3.955381115157733385e-01,4.343266762029565484e+02,4.693809189493200584e+00,1.742596561344702533e-01,4.004878375367902366e-01
7.289974669332003110e+00,4.637523326102375449e+02,4.881996062176300555e+00,2.215507765491100844e+00,2.111435971180556148e+00
1.132056431954918119e-01,8.377217985793905086e+01,3.001943815884817734e+00,4.079566763851983496e-02,4.617405531482030728e-02
1.599829085542531781e-01,3.622493132292592009e+02,1.575031777877671235e+00,1.143246776773938940e-02,5.905026593003797480e-02
1.398149384785579308e+01,4.860662143536456483e+02,3.602511309592937305e-02,7.438879810348551780e-02,3.548405015008829211e-01
1.665593269823845146e+00,9.802262734949628964e+01,1.552957063096787049e+00,3.156003697747657988e+00,2.831776681593826339e+00
6.639819493667719996e+01,4.571685261440890145e+02,2.718643503770852732e+00,1.905362623068431294e+00,1.737743837094181787e+00
1.726417990074113717e+01,4.108520768962719103e+02,3.209919969960595587e+00,2.099514298947289248e+00,2.073150399402655886e+00
8.786770227192119975e+00,4.520923746588922540e+02,2.767047158456571232e+00,1.270141270056549310e+00,1.451740048506700687e+00
2.713192284106177681e+02,3.284266712491224212e+02,8.219163483504487999e-01,1.698071191556266069e+00,1.569254023516682528e+00
1.575497314202030374e-01,7.410962149751448180e+01,2.345381787113880456e+00,8.351308294299839008e-02,1.757860529596969035e-01
5.537575080156801732e+02,2.032432324608424778e+02,1.722217026336660961e+00,7.191083341637535042e+00,7.088245777923961377e+00
2.178244442385062207e-01,2.275594665091276738e+02,4.887001627113765956e+00,1.104934585067524344e-01,3.149562968062352697e-02
1.558901301906126802e-01,2.474078319989684758e+02,1.204831203973093068e+00,1.848887301214496501e-02,2.733029360551376130e-01
7.031851890781857719e+02,1.194855651648402173e+01,4.647032249178144170e+00,2.508298904470150603e+01,2.503581182763964463e+01
4.453382044757242531e-01,2.903590749510892621e+01,4.725665469494681581e+00,1.017044920580867595e+00,1.609365140426162188e+00
7.047555275313087009e+00,4.626446482684947910e+02,3.061049893904827179e+00,1.293611085096630253e+00,1.365466012944118290e+00
2.869535831171635909e+00,7.997062028839763137e+00,1.513183470311422196e+00,8.273868362406291865e+00,8.499038328268396114e+00
1.187108582376012800e+00,8.277629957987586806e+01,3.110105492695148577e+00,3.160822031996425086e+00,3.309230062045536602e+00
1.121315594430255302e+01,4.098134324112777449e+02,4.522718722991004192e+00,2.720733133330529796e+00,2.409534214041174405e+00
3.350271309354885148e+02,3.937404909052386301e+02,3.747458840218210518e+00,4.839559042534876454e+00,4.531515061066905936e+00
4.980386496708039346e+00,2.148642971105105914e+02,3.537800262533730589e+00,3.895466555248261020e+00,3.992901693031864596e+00
3.302821904059022273e+01,2.083944228084833128e+01,9.197235721040658563e-01,1.292818815556706724e+01,1.270702900335116503e+01
6.630928221514238885e+02,1.896383495809046451e+02,4.952970554173095508e+00,1.365062641180457526e+01,1.354108892422589072e+01
6.292409643312070422e+00,2.933881093249618175e+02,2.535895883073020496e+00,2.267601808916996475e+00,2.200297984671800489e+00
2.001672405324295578e+00,3.959742695115681244e+01,1.691223962584913476e+00,5.520811443201575131e+00,5.337421684951441314e+00
8.589323503199159049e+00,4.016001013766961592e+02,1.508959343085168880e+00,8.325256242810998852e-01,1.069179189518150164e+00
1.539560625495367390e+02,3.082414788654722884e+02,3.791158531308556512e+00,5.809637330279108447e+00,5.965447508773738861e+00
5.675442114216985345e+01,3.735700882778587584e+02,1.070260242644863746e+00,1.097555224013653463e+00,1.132510914347122144e+00
7.110500234008334246e+02,4.876568704803539731e+02,1.261773663316578808e+00,1.046291285194058229e+00,1.158534837199246326e+00
2.251471384466301906e+00,2.036989780057454311e+02,4.035448793274077239e+00,3.260244797906870495e+00,3.078879616097501160e+00
5.555798556561217083e+02,3.021652917352912482e+02,2.145101105057940938e+00,4.854299047501646314e+00,5.029183611227504791e+00
3.331689036738887832e+00,3.940617585405677801e+02,2.731594591017467710e+00,1.227743256516747206e+00,1.057616231394468587e+00
1.145088197078923536e-01,6.722010823597656781e+01,3.024218781252911548e+00,4.586576467985090805e-02,3.580586767536065862e-01
3.780774040742653597e+01,4.526070705177867239e+02,3.284301853345084066e+00,2.147853060092662414e+00,2.014277488379978998e+00
5.652629233351461835e+02,3.219756199541014325e+02,1.830007855800663830e+00,3.845791266530338426e+00,3.734829115785029963e+00
8.996671588140576770e-01,3.222397104363683411e+02,7.488228089657594788e-01,2.176051567953965760e-01,4.505477718786092822e-01
3.947350954670520196e+02,1.615232654724803467e+02,3.596275281667587365e+00,1.201143958936354750e+01,1.214129068741740447e+01
2.309419521807591309e+02,5.198810574910795168e+01,2.744758431999322568e+00,1.667011044114825324e+01,1.647913991723083882e+01
1.888968370351294057e+00,1.717967223352347332e+02,4.807614774368602184e+00,3.648834463262330186e+00,3.769593818470027724e+00
1.365241332909163248e+02,2.735222708947326851e+02,4.133460245586350723e+00,6.887579617666054865e+00,6.887455257908245088e+00
2.001018520884902063e+00,4.109003256836073206e+02,2.667668662484234954e-01,1.230161860070883989e-01,1.266889215343117436e-01
3.209926671451129465e+01,3.217912497742112237e+02,5.600814051168717667e-01,8.920020299339809222e-01,1.016016949819227300e+00
9.992724470443352658e+00,1.161259045745382537e+02,4.389608427323482331e+00,7.694367707504363274e+00,7.817933410822692331e+00
6.732777094832073095e-01,8.515016062598846247e+01,4.628508613947735384e+00,1.650939203517904463e+00,1.855053599826767652e+00
5.241827328299741851e+00,1.139182364308314845e+02,3.573315102473903604e+00,6.230327099044636441e+00,6.327232951203148659e+00
4.012148621946858285e+00,2.834424651475333690e+02,3.632304630281658397e+00,2.771709813165809777e+00,2.837537024057962043e+00
2.077515870931734010e-01,7.472684893195774691e+01,4.903059599862464424e+00,1.799480626438659248e-01,1.602294856335394202e-01
3.279738241803980259e+02,2.189796252594942700e+02,1.178075670833967914e+00,4.778806833441491264e+00,5.078691074201750588e+00
1.523618481129432434e+00,4.116786789193922118e+02,7.237072336200134348e-02,7.117649770797014608e-02,-8.411992520995877076e-02
1.945409188313950155e+00,8.843983358290763874e+01,5.312719172613461494e-01,2.912252000654711015e+00,3.295269459055962358e+00
6.531451218204200586e+02,2.130789288248037394e+02,8.868361313864686624e-01,4.909057542457581746e+00,5.346316510157218538e+00
3.892165340631115189e+00,1.710218386871447080e+02,4.945997700042445544e+00,5.133446470075814894e+00,5.568030538406044450e+00
3.824951095021533742e+00,4.063088450985585496e+02,4.295147879491642229e+00,1.962983550420031698e+00,1.936301539029755769e+00
