t,n,p,T_e,dn_dt,dn_dt_noisy
6.161232246449289462e+00,-3.663219766800309557e-03,-2.035655757116160494e-03,2.623373430185579891e-03,2.642482258090048282e-03,1.032423297198426827e-02
6.163232646529305470e+00,-3.657935159913918224e-03,-2.027930051912989803e-03,2.618147132439279517e-03,2.641068194743194548e-03,-1.220540661729988333e-02
6.165233046609321477e+00,-3.652653389706321529e-03,-2.020225064609794136e-03,2.612931193198025047e-03,2.639646598487871941e-03,-5.072701834247735769e-03
6.167233446689337484e+00,-3.647374471120101800e-03,-2.012540750988457781e-03,2.607725592240791972e-03,2.638217506338301141e-03,2.344384769236828453e-02
6.169233846769353491e+00,-3.642098419030619962e-03,-2.004877066902124860e-03,2.602530309382589026e-03,2.636780955206213632e-03,-1.031220242671180252e-04
6.171234246849369498e+00,-3.636825248246014670e-03,-1.997233968275202373e-03,2.597345324474459489e-03,2.635336981900849099e-03,1.953441609315361392e-03
6.173234646929385505e+00,-3.631554973507203181e-03,-1.989611411103358457e-03,2.592170617403481616e-03,2.633885623128957593e-03,-1.055084781420926633e-02
6.175235047009401512e+00,-3.626287609487880911e-03,-1.982009351453522389e-03,2.587006168092767337e-03,2.632426915494793900e-03,-8.102378493504967284e-04
6.177235447089417519e+00,-3.621023170794521445e-03,-1.974427745463885019e-03,2.581851956501462694e-03,2.630960895500121001e-03,-1.051231125662741711e-02
6.179235847169433526e+00,-3.615761671966376527e-03,-1.966866549343898769e-03,2.576707962624747838e-03,2.629487599544204010e-03,-3.470266940837194239e-03
6.181236247249449534e+00,-3.610503127475476939e-03,-1.959325719374277637e-03,2.571574166493838329e-03,2.628007063923813204e-03,8.154993489689376859e-03
6.183236647329465541e+00,-3.605247551726629886e-03,-1.951805211906996757e-03,2.566450548175982973e-03,2.626519324833220120e-03,-5.693317992883063783e-03
6.185237047409481548e+00,-3.599994959057422478e-03,-1.944304983365293055e-03,2.561337087774465116e-03,2.625024418364199294e-03,-3.530688826238134043e-03
6.187237447489497555e+00,-3.594745363738219117e-03,-1.936824990243664812e-03,2.556233765428602214e-03,2.623522380506023918e-03,1.599518054168413278e-02
6.189237847569513562e+00,-3.589498779972163239e-03,-1.929365189107871666e-03,2.551140561313745836e-03,2.622013247145466713e-03,7.318052976155568073e-03
6.191238247649529569e+00,-3.584255221895175578e-03,-1.921925536594935044e-03,2.546057455641282958e-03,2.620497054066797758e-03,7.773492684280311135e-03
6.193238647729545576e+00,-3.579014703575955463e-03,-1.914505989413137514e-03,2.540984428658632933e-03,2.618973836951784054e-03,1.255666869067079833e-02
6.195239047809561583e+00,-3.573777239015981256e-03,-1.907106504342022998e-03,2.535921460649251391e-03,2.617443631379688662e-03,-2.901618268524976466e-03
6.197239447889577590e+00,-3.568542842149507750e-03,-1.899727038232397426e-03,2.530868531932626338e-03,2.615906472827268098e-03,-1.295950923215727531e-03
6.199239847969593598e+00,-3.563311526843569634e-03,-1.892367548006328084e-03,2.525825622864281625e-03,2.614362396668772331e-03,-1.797895966340453885e-02
6.201240248049609605e+00,-3.558083306897978897e-03,-1.885027990657142964e-03,2.520792713835774777e-03,2.612811438175943919e-03,9.939891809671303272e-03
6.203240648129625612e+00,-3.552858196045326558e-03,-1.877708323249432498e-03,2.515769785274696996e-03,2.611253632518015406e-03,5.321920753096330038e-04
6.205241048209641619e+00,-3.547636207950980499e-03,-1.870408502919048256e-03,2.510756817644674028e-03,2.609689014761710189e-03,2.559001333972352795e-03
6.207241448289657626e+00,-3.542417356213088068e-03,-1.863128486873102951e-03,2.505753791445367029e-03,2.608117619871238614e-03,-8.299648606162286779e-03
6.209241848369673633e+00,-3.537201654362574776e-03,-1.855868232389971083e-03,2.500760687212469965e-03,2.606539482708301013e-03,8.797517786629072134e-03
6.211242248449689640e+00,-3.531989115863143434e-03,-1.848627696819288941e-03,2.495777485517711343e-03,2.604954638032081632e-03,8.862898361411785178e-03
6.213242648529705647e+00,-3.526779754111276314e-03,-1.841406837581953306e-03,2.490804166968854649e-03,2.603363120499250366e-03,4.411735260814909562e-03
6.215243048609721654e+00,-3.521573582436232554e-03,-1.834205612170123614e-03,2.485840712209697045e-03,2.601764964663961458e-03,-1.329596681382048777e-02
6.217243448689737662e+00,-3.516370614100050324e-03,-1.827023978147220007e-03,2.480887101920070236e-03,2.600160204977852198e-03,-5.831414969563768723e-03
6.219243848769753669e+00,-3.511170862297546390e-03,-1.819861893147924200e-03,2.475943316815840036e-03,2.598548875790040319e-03,2.247353898305032033e-03
6.221244248849769676e+00,-3.505974340156314383e-03,-1.812719314878179482e-03,2.471009337648906370e-03,2.596931011347125735e-03,-5.780313352680132959e-03
6.223244648929785683e+00,-3.500781060736727832e-03,-1.805596201115190714e-03,2.466085145207203271e-03,2.595306645793185769e-03,6.449992142611157137e-03
6.225245049009801690e+00,-3.495591037031937562e-03,-1.798492509707424114e-03,2.461170720314699752e-03,2.593675813169777321e-03,1.264818091849527829e-02
6.227245449089817697e+00,-3.490404281967872564e-03,-1.791408198574607254e-03,2.456266043831398932e-03,2.592038547415934265e-03,-4.966894790200425402e-03
6.229245849169833704e+00,-3.485220808403239993e-03,-1.784343225707729283e-03,2.451371096653337609e-03,2.590394882368164849e-03,7.731697547933760045e-04
6.231246249249849711e+00,-3.480040629129525602e-03,-1.777297549169040919e-03,2.446485859712587557e-03,2.588744851760452995e-03,-4.267659945569272223e-03
6.233246649329865718e+00,-3.474863756870993740e-03,-1.770271127092054239e-03,2.441610313977253793e-03,2.587088489224256566e-03,1.289583167836293176e-02
6.235247049409881726e+00,-3.469690204284685622e-03,-1.763263917681543108e-03,2.436744440451476743e-03,2.585425828288504327e-03,1.155095505663540287e-02
6.237247449489897733e+00,-3.464519983960421927e-03,-1.756275879213542099e-03,2.431888220175430944e-03,2.583756902379597247e-03,2.919980711946024154e-02
6.239247849569913740e+00,-3.459353108420801064e-03,-1.749306970035347788e-03,2.427041634225324176e-03,2.582081744821405900e-03,2.653254181556636334e-03
6.241248249649929747e+00,-3.454189590121199607e-03,-1.742357148565518545e-03,2.422204663713399195e-03,2.580400388835269593e-03,-6.759767577062942429e-03
6.243248649729945754e+00,-3.449029441449772727e-03,-1.735426373293873442e-03,2.417377289787933734e-03,2.578712867539995936e-03,6.674935764545536152e-03
6.245249049809961761e+00,-3.443872674727453762e-03,-1.728514602781493778e-03,2.412559493633238336e-03,2.577019213951857804e-03,2.531006122645719676e-04
6.247249449889977768e+00,-3.438719302207953778e-03,-1.721621795660721555e-03,2.407751256469658954e-03,2.575319460984594640e-03,4.487632360052203409e-03
6.249249849969993775e+00,-3.433569336077762438e-03,-1.714747910635160784e-03,2.402952559553575215e-03,2.573613641449408983e-03,1.501401493781264959e-02
6.251250250050009782e+00,-3.428422788456147573e-03,-1.707892906479677045e-03,2.398163384177401294e-03,2.571901788054966470e-03,-2.738149547441650657e-04
6.253250650130025790e+00,-3.423279671395154742e-03,-1.701056742040396846e-03,2.393383711669585471e-03,2.570183933407394102e-03,9.803114591066933170e-03
6.255251050210041797e+00,-3.418139996879608969e-03,-1.694239376234708480e-03,2.388613523394610572e-03,2.568460110010281974e-03,-1.859151252579475944e-02
6.257251450290057804e+00,-3.413003776827112576e-03,-1.687440768051262033e-03,2.383852800752992666e-03,2.566730350264675910e-03,1.315877994417149338e-02
6.259251850370073811e+00,-3.407871023088046049e-03,-1.680660876549968296e-03,2.379101525181284097e-03,2.564994686469082661e-03,3.922588919047727100e-03
6.261252250450089818e+00,-3.402741747445568472e-03,-1.673899660862000283e-03,2.374359678152069154e-03,2.563253150819465136e-03,1.881157586344447442e-04
6.263252650530105825e+00,-3.397615961615616659e-03,-1.667157080189792147e-03,2.369627241173967967e-03,2.561505775409241969e-03,-2.418025895861021946e-03
6.265253050610121832e+00,-3.392493677246906456e-03,-1.660433093807039181e-03,2.364904195791634346e-03,2.559752592229287086e-03,1.675311875908840065e-02
6.267253450690137839e+00,-3.387374905920931441e-03,-1.653727661058698901e-03,2.360190523585756640e-03,2.557993633167927969e-03,-2.474160457851922162e-03
6.269253850770153846e+00,-3.382259659151962920e-03,-1.647040741360989748e-03,2.355486206173057311e-03,2.556228930010943055e-03,1.527442467479808025e-02
6.271254250850169853e+00,-3.377147948416849878e-03,-1.640372294187459300e-03,2.350791225196864273e-03,2.554458514478273254e-03,-2.472021127901836285e-03
6.273254650930185861e+00,-3.372039785468235878e-03,-1.633722278917620766e-03,2.346105562229395657e-03,2.552682418612336329e-03,3.064130384400971102e-03
6.275255051010201868e+00,-3.366935181668858062e-03,-1.627090655142916353e-03,2.341429198983998455e-03,2.550900673960584432e-03,6.161106550742657603e-03
6.277255451090217875e+00,-3.361834148193831948e-03,-1.620477382581817730e-03,2.336762117248526900e-03,2.549113311819858549e-03,2.286003853676555481e-02
6.279255851170233882e+00,-3.356736696162091436e-03,-1.613882421019654330e-03,2.332104298843399020e-03,2.547320363397665745e-03,5.113092567122220350e-03
6.281256251250249889e+00,-3.351642836636387502e-03,-1.607305730308615076e-03,2.327455725621595337e-03,2.545521859812177861e-03,4.992536689279209773e-03
6.283256651330265896e+00,-3.346552580623289933e-03,-1.600747270367747959e-03,2.322816379468659303e-03,2.543717832092232383e-03,1.962140398429883074e-03
6.285257051410281903e+00,-3.341465939073186026e-03,-1.594207001182959159e-03,2.318186242302698596e-03,2.541908311177328971e-03,-3.777097631825422804e-04
6.287257451490297910e+00,-3.336382922880281460e-03,-1.587684882807014353e-03,2.313565296074382525e-03,2.540093327917630327e-03,-3.422956912250520786e-03
6.289257851570313917e+00,-3.331303542882599854e-03,-1.581180875359537632e-03,2.308953522766944190e-03,2.538272913073960461e-03,2.072851305213372144e-02
6.291258251650329925e+00,-3.326227809861982340e-03,-1.574694939027012361e-03,2.304350904396180923e-03,2.536447097317802088e-03,1.734672088504819049e-02
6.293258651730345932e+00,-3.321155734544088863e-03,-1.568227034062780537e-03,2.299757423010451250e-03,2.534615911231300096e-03,-4.223222309107486569e-03
6.295259051810361939e+00,-3.316087327598396875e-03,-1.561777120787042998e-03,2.295173060690678356e-03,2.532779385307255045e-03,4.262882699571850058e-03
6.297259451890377946e+00,-3.311022599638201776e-03,-1.555345159586859647e-03,2.290597799550347490e-03,2.530937549949125766e-03,-9.110646638769939742e-03
6.299259851970393953e+00,-3.305961561220616910e-03,-1.548931110916149231e-03,2.286031621735508130e-03,2.529090435471026757e-03,1.207237965442282089e-02
6.301260252050409960e+00,-3.300904222846573997e-03,-1.542534935295688907e-03,2.281474509424771813e-03,2.527238072097727321e-03,9.533619872934009920e-03
6.303260652130425967e+00,-3.295850594960823138e-03,-1.536156593313115328e-03,2.276926444829313872e-03,2.525380489964653297e-03,3.791369145634824675e-03
6.305261052210441974e+00,-3.290800687951931074e-03,-1.529796045622923775e-03,2.272387410192872569e-03,2.523517719117880122e-03,-5.405042234471136610e-03
6.307261452290457981e+00,-3.285754512152283795e-03,-1.523453252946468375e-03,2.267857387791749526e-03,2.521649789514137166e-03,1.032658150919269630e-02
6.309261852370473989e+00,-3.280712077838085234e-03,-1.517128176071961881e-03,2.263336359934809295e-03,2.519776731020805134e-03,8.838569231168116880e-03
6.311262252450489996e+00,-3.275673395229355966e-03,-1.510820775854476543e-03,2.258824308963479355e-03,2.517898573415913027e-03,8.757709787964988203e-04
6.313262652530506003e+00,-3.270638474489936248e-03,-1.504531013215943021e-03,2.254321217251750980e-03,2.516015346388141179e-03,1.004092080288907125e-02
6.315263052610522010e+00,-3.265607325727483846e-03,-1.498258849145150820e-03,2.249827067206177506e-03,2.514127079536816051e-03,-1.077447110602237045e-02
6.317263452690538017e+00,-3.260579958993473602e-03,-1.492004244697748509e-03,2.245341841265876496e-03,2.512233802371911101e-03,-3.323222199705867970e-03
6.319263852770554024e+00,-3.255556384283200041e-03,-1.485767160996243497e-03,2.240865521902528010e-03,2.510335544314046784e-03,-6.852425684649220659e-03
6.321264252850570031e+00,-3.250536611535774327e-03,-1.479547559230001827e-03,2.236398091620375467e-03,2.508432334694487946e-03,3.795923141719656502e-03
6.323264652930586038e+00,-3.245520650634125571e-03,-1.473345400655248815e-03,2.231939532956225651e-03,2.506524202755142094e-03,1.933178035412544404e-02
6.325265053010602045e+00,-3.240508511405002130e-03,-1.467160646595068408e-03,2.227489828479447837e-03,2.504611177648561129e-03,3.134178447995367416e-03
6.327265453090618053e+00,-3.235500203618969870e-03,-1.460993258439403399e-03,2.223048960791975098e-03,2.502693288437938743e-03,1.401612036728165298e-02
6.329265853170634060e+00,-3.230495736990411301e-03,-1.454843197645055422e-03,2.218616912528302999e-03,2.500770564097108250e-03,2.325391078903475770e-03
6.331266253250650067e+00,-3.225495121177529047e-03,-1.448710425735685176e-03,2.214193666355491336e-03,2.498843033510543456e-03,-1.427572272592895954e-03
6.333266653330666074e+00,-3.220498365782342373e-03,-1.442594904301811986e-03,2.209779204973161965e-03,2.496910725473356490e-03,1.275927889207895474e-02
6.335267053410682081e+00,-3.215505480350688491e-03,-1.436496595000814457e-03,2.205373511113499670e-03,2.494973668691297369e-03,8.048244027555375921e-03
6.337267453490698088e+00,-3.210516474372223858e-03,-1.430415459556929605e-03,2.200976567541253898e-03,2.493031891780753129e-03,1.680594151837955935e-02
6.339267853570714095e+00,-3.205531357280422006e-03,-1.424351459761253290e-03,2.196588357053735289e-03,2.491085423268746529e-03,1.235039619722284356e-02
6.341268253650730102e+00,-3.200550138452573981e-03,-1.418304557471741084e-03,2.192208862480819580e-03,2.489134291592933444e-03,-5.522628300305002132e-03
6.343268653730746109e+00,-3.195572827209790072e-03,-1.412274714613206104e-03,2.187838066684943700e-03,2.487178525101605472e-03,-2.288062710255041321e-02
6.345269053810762117e+00,-3.190599432816997646e-03,-1.406261893177321396e-03,2.183475952561109677e-03,2.485218152053685590e-03,3.962038469661690807e-03
6.347269453890778124e+00,-3.185629964482942448e-03,-1.400266055222618416e-03,2.179122503036880730e-03,2.483253200618728597e-03,-9.182221151251095809e-03
6.349269853970794131e+00,-3.180664431360188168e-03,-1.394287162874487682e-03,2.174777701072384741e-03,2.481283698876919370e-03,-1.151677944596148258e-02
6.351270254050810138e+00,-3.175702842545116873e-03,-1.388325178325178341e-03,2.170441529660312088e-03,2.479309674819073737e-03,-1.223857004817447205e-02
6.353270654130826145e+00,-3.170745207077927275e-03,-1.382380063833798817e-03,2.166113971825916074e-03,2.477331156346633707e-03,-3.847587164822766082e-03
6.355271054210842152e+00,-3.165791533942638198e-03,-1.376451781726315731e-03,2.161795010627013368e-03,2.475348171271671369e-03,5.598427200111328120e-04
6.357271454290858159e+00,-3.160841832067084675e-03,-1.370540294395555412e-03,2.157484629153984430e-03,2.473360747316883691e-03,2.607082933241169388e-03
6.359271854370874166e+00,-3.155896110322920552e-03,-1.364645564301202388e-03,2.153182810529771785e-03,2.471368912115592953e-03,2.299498859540326581e-02
6.361272254450890173e+00,-3.150954377525617620e-03,-1.358767553969800245e-03,2.148889537909881315e-03,2.469372693211747179e-03,-9.578912796792122056e-03
6.363272654530906181e+00,-3.146016642434466045e-03,-1.352906225994752066e-03,2.144604794482382702e-03,2.467372118059916672e-03,2.434332873645546954e-03
6.365273054610922188e+00,-3.141082913752572640e-03,-1.347061543036318261e-03,2.140328563467908118e-03,2.465367214025294441e-03,-9.906074614075031232e-03
6.367273454690938195e+00,-3.136153200126863463e-03,-1.341233467821620036e-03,2.136060828119653102e-03,2.463358008383694474e-03,-7.422390066643714916e-03
6.369273854770954202e+00,-3.131227510148082947e-03,-1.335421963144635925e-03,2.131801571723376983e-03,2.461344528321553031e-03,3.192346601112107125e-03
6.371274254850970209e+00,-3.126305852350791739e-03,-1.329626991866204172e-03,2.127550777597400286e-03,2.459326800935923013e-03,6.706435110691596688e-03
6.373274654930986216e+00,-3.121388235213370596e-03,-1.323848516914021868e-03,2.123308429092609067e-03,2.457304853234477428e-03,-1.033790860301710829e-02
6.375275055011002223e+00,-3.116474667158016486e-03,-1.318086501282644298e-03,2.119074509592450573e-03,2.455278712135505921e-03,1.395215155673340188e-02
6.377275455091018230e+00,-3.111565156550745621e-03,-1.312340908033486023e-03,2.114849002512936716e-03,2.453248404467914777e-03,-6.793011237400419476e-03
