t,x,v,F_relax,T_int,dx_dt
1.620924184836967186e+01,-1.425686175117294174e-01,-1.165184619621779764e-02,-7.340852973517202062e-02,1.980156006146899517e-01,-1.165184619621779764e-02
1.621524304860972165e+01,-1.426385688033217636e-01,-1.166056678521268548e-02,-7.341806270255957223e-02,1.983590051998261605e-01,-1.166056678521268548e-02
1.622124424884976790e+01,-1.427085720204175623e-01,-1.166915200468447537e-02,-7.342765939135699471e-02,1.987015464151959676e-01,-1.166915200468447537e-02
1.622724544908981770e+01,-1.427786263509939202e-01,-1.167760180816864411e-02,-7.343731956806626160e-02,1.990432200681151453e-01,-1.167760180816864411e-02
1.623324664932986394e+01,-1.428487309829100105e-01,-1.168591614993005033e-02,-7.344704299875820519e-02,1.993840219749329346e-01,-1.168591614993005033e-02
1.623924784956991374e+01,-1.429188851039072949e-01,-1.169409498496297613e-02,-7.345682944907262757e-02,1.997239479610337931e-01,-1.169409498496297613e-02
1.624524904980995998e+01,-1.429890879016091632e-01,-1.170213826899108717e-02,-7.346667868421818959e-02,2.000629938608356750e-01,-1.170213826899108717e-02
1.625125025005000978e+01,-1.430593385635213488e-01,-1.171004595846746911e-02,-7.347659046897246637e-02,2.004011555177916126e-01,-1.171004595846746911e-02
1.625725145029005603e+01,-1.431296362770315411e-01,-1.171781801057459466e-02,-7.348656456768196121e-02,2.007384287843883008e-01,-1.171781801057459466e-02
1.626325265053010583e+01,-1.431999802294136315e-01,-1.172545438325415731e-02,-7.349660074426497824e-02,2.010748095222555931e-01,-1.172545438325415731e-02
1.626925385077015207e+01,-1.432703696070994348e-01,-1.173295503763890565e-02,-7.350669876213329623e-02,2.014102936051051784e-01,-1.173295503763890565e-02
1.627525505101020187e+01,-1.433408035941889647e-01,-1.174031993944268590e-02,-7.351685838381841198e-02,2.017448769143074805e-01,-1.174031993944268590e-02
1.628125625125024811e+01,-1.434112813743848580e-01,-1.174754905542115847e-02,-7.352707937134876637e-02,2.020785553394923995e-01,-1.174754905542115847e-02
1.628725745149029791e+01,-1.434818021313996883e-01,-1.175464235309438450e-02,-7.353736148635690861e-02,2.024113247800367610e-01,-1.175464235309438450e-02
1.629325865173034416e+01,-1.435523650489556324e-01,-1.176159980074679111e-02,-7.354770449007938526e-02,2.027431811450627064e-01,-1.176159980074679111e-02
1.629925985197039395e+01,-1.436229693107846928e-01,-1.176842136742720785e-02,-7.355810814335686509e-02,2.030741203534392469e-01,-1.176842136742720785e-02
1.630526105221044020e+01,-1.436936141006284473e-01,-1.177510702294883374e-02,-7.356857220663404195e-02,2.034041383337807651e-01,-1.177510702294883374e-02
1.631126225245049000e+01,-1.437642986022384106e-01,-1.178165673788926504e-02,-7.357909643995969029e-02,2.037332310244484579e-01,-1.178165673788926504e-02
1.631726345269053624e+01,-1.438350219993756451e-01,-1.178807048359046920e-02,-7.358968060298663738e-02,2.040613943735488933e-01,-1.178807048359046920e-02
1.632326465293058604e+01,-1.439057834758110388e-01,-1.179434823215881438e-02,-7.360032445497177722e-02,2.043886243389355928e-01,-1.179434823215881438e-02
1.632926585317063228e+01,-1.439765822153251384e-01,-1.180048995646503646e-02,-7.361102775477608440e-02,2.047149168882072545e-01,-1.180048995646503646e-02
1.633526705341068208e+01,-1.440474174017083442e-01,-1.180649563014426855e-02,-7.362179026086455857e-02,2.050402679987096133e-01,-1.180649563014426855e-02
1.634126825365072833e+01,-1.441182882187606318e-01,-1.181236522759601844e-02,-7.363261173130629389e-02,2.053646736575336640e-01,-1.181236522759601844e-02
1.634726945389077812e+01,-1.441891938502918302e-01,-1.181809872398418941e-02,-7.364349192377443731e-02,2.056881298615172715e-01,-1.181809872398418941e-02
1.635327065413082437e+01,-1.442601334801213719e-01,-1.182369609523705768e-02,-7.365443059554618865e-02,2.060106326172436719e-01,-1.182369609523705768e-02
1.635927185437087417e+01,-1.443311062920785981e-01,-1.182915731804729323e-02,-7.366542750350282831e-02,2.063321779410429435e-01,-1.182915731804729323e-02
1.636527305461092041e+01,-1.444021114700023978e-01,-1.183448236987194417e-02,-7.367648240412967564e-02,2.066527618589905357e-01,-1.183448236987194417e-02
1.637127425485097021e+01,-1.444731481977414855e-01,-1.183967122893244718e-02,-7.368759505351614447e-02,2.069723804069087958e-01,-1.183967122893244718e-02
1.637727545509101645e+01,-1.445442156591542349e-01,-1.184472387421461881e-02,-7.369876520735568759e-02,2.072910296303653310e-01,-1.184472387421461881e-02
1.638327665533106625e+01,-1.446153130381130913e-01,-1.184964028552320039e-02,-7.370999262095076499e-02,2.076087055848449270e-01,-1.184964028552320039e-02
1.638927785557111250e+01,-1.446864395176647167e-01,-1.185442044617023363e-02,-7.372127704912133372e-02,2.079254043385601325e-01,-1.185442044617023363e-02
1.639527905581116229e+01,-1.447575942787243664e-01,-1.185906434385521069e-02,-7.373261824584222135e-02,2.082411219678285963e-01,-1.185906434385521069e-02
1.640128025605120854e+01,-1.448287765020197515e-01,-1.186357196727281203e-02,-7.374401596463862896e-02,2.085558545581867873e-01,-1.186357196727281203e-02
1.640728145629125834e+01,-1.448999853684195260e-01,-1.186794330591369080e-02,-7.375546995867771072e-02,2.088695982055962519e-01,-1.186794330591369080e-02
1.641328265653130458e+01,-1.449712200589328981e-01,-1.187217835006445545e-02,-7.376697998076865714e-02,2.091823490164421429e-01,-1.187217835006445545e-02
1.641928385677135438e+01,-1.450424797547101019e-01,-1.187627709080769228e-02,-7.377854578336259794e-02,2.094941031075345794e-01,-1.187627709080769228e-02
1.642528505701140062e+01,-1.451137636370418704e-01,-1.188023952002193948e-02,-7.379016711855268529e-02,2.098048566061073705e-01,-1.188023952002193948e-02
1.643128625725145042e+01,-1.451850708873599072e-01,-1.188406563038171306e-02,-7.380184373807403830e-02,2.101146056498193193e-01,-1.188406563038171306e-02
1.643728745749149667e+01,-1.452564006872364699e-01,-1.188775541535747916e-02,-7.381357539330378470e-02,2.104233463867528353e-01,-1.188775541535747916e-02
1.644328865773154646e+01,-1.453277522183847592e-01,-1.189130886921568354e-02,-7.382536183526101914e-02,2.107310749754153500e-01,-1.189130886921568354e-02
1.644928985797159271e+01,-1.453991246626585854e-01,-1.189472598701872552e-02,-7.383720281460681711e-02,2.110377875847379847e-01,-1.189472598701872552e-02
1.645529105821164251e+01,-1.454705172020526738e-01,-1.189800676462497882e-02,-7.384909808164427658e-02,2.113434803940767714e-01,-1.189800676462497882e-02
1.646129225845168875e+01,-1.455419290187023318e-01,-1.190115119868877247e-02,-7.386104738631843469e-02,2.116481495932114321e-01,-1.190115119868877247e-02
1.646729345869173855e+01,-1.456133592948838096e-01,-1.190415928666040991e-02,-7.387305047821637882e-02,2.119517913823467103e-01,-1.190415928666040991e-02
1.647329465893178480e+01,-1.456848072130139116e-01,-1.190703102678614990e-02,-7.388510710656710778e-02,2.122544019721109565e-01,-1.190703102678614990e-02
1.647929585917183459e+01,-1.457562719556504405e-01,-1.190976641810822731e-02,-7.389721702024168448e-02,2.125559775835575149e-01,-1.190976641810822731e-02
1.648529705941188084e+01,-1.458277527054916978e-01,-1.191236546046483061e-02,-7.390937996775308327e-02,2.128565144481633920e-01,-1.191236546046483061e-02
1.649129825965193064e+01,-1.458992486453770110e-01,-1.191482815449012266e-02,-7.392159569725632873e-02,2.131560088078306159e-01,-1.191482815449012266e-02
1.649729945989197688e+01,-1.459707589582862064e-01,-1.191715450161422336e-02,-7.393386395654839849e-02,2.134544569148847937e-01,-1.191715450161422336e-02
1.650330066013202668e+01,-1.460422828273439666e-01,-1.191934450413878466e-02,-7.394618449307510666e-02,2.137518550322876354e-01,-1.191934450413878466e-02
1.650930186037207292e+01,-1.461138194349154429e-01,-1.192139816807443256e-02,-7.395855705383426459e-02,2.140481994362718465e-01,-1.192139816807443256e-02
1.651530306061212272e+01,-1.461853679614341650e-01,-1.192331550367921149e-02,-7.397098138501764786e-02,2.143434864117575445e-01,-1.192331550367921149e-02
1.652130426085216897e+01,-1.462569275873258634e-01,-1.192509652219116666e-02,-7.398345723241619987e-02,2.146377122537088400e-01,-1.192509652219116666e-02
1.652730546109221876e+01,-1.463284974932911597e-01,-1.192674123567211662e-02,-7.399598434150353454e-02,2.149308732681571854e-01,-1.192674123567211662e-02
1.653330666133226501e+01,-1.464000768603052338e-01,-1.192824965700764635e-02,-7.400856245743578365e-02,2.152229657721998202e-01,-1.192824965700764635e-02
1.653930786157231481e+01,-1.464716648696181012e-01,-1.192962179990711587e-02,-7.402119132505173560e-02,2.155139860940012697e-01,-1.192962179990711587e-02
1.654530906181236105e+01,-1.465432607027543355e-01,-1.193085767890364988e-02,-7.403387068887271050e-02,2.158039305727919022e-01,-1.193085767890364988e-02
1.655131026205241085e+01,-1.466148635415134571e-01,-1.193195730935414992e-02,-7.404660029310265734e-02,2.160927955588693161e-01,-1.193195730935414992e-02
1.655731146229245709e+01,-1.466864725679693782e-01,-1.193292070743928041e-02,-7.405937988162809849e-02,2.163805774135970361e-01,-1.193292070743928041e-02
1.656331266253250689e+01,-1.467580869644710406e-01,-1.193374789016348608e-02,-7.407220919801817127e-02,2.166672725094057894e-01,-1.193374789016348608e-02
1.656931386277255314e+01,-1.468297059136418337e-01,-1.193443887535497287e-02,-7.408508798552455865e-02,2.169528772297921182e-01,-1.193443887535497287e-02
1.657531506301260293e+01,-1.469013285983800376e-01,-1.193499368166572178e-02,-7.409801598708157244e-02,2.172373879693199061e-01,-1.193499368166572178e-02
1.658131626325264918e+01,-1.469729542018585189e-01,-1.193541232857148367e-02,-7.411099294530609782e-02,2.175208011336188518e-01,-1.193541232857148367e-02
1.658731746349269898e+01,-1.470445819075249516e-01,-1.193569483637177929e-02,-7.412401860249762109e-02,2.178031131393858566e-01,-1.193569483637177929e-02
1.659331866373274522e+01,-1.471162108991016237e-01,-1.193584122618989926e-02,-7.413709270063820189e-02,2.180843204143837755e-01,-1.193584122618989926e-02
1.659931986397279502e+01,-1.471878403605856589e-01,-1.193585151997290754e-02,-7.415021498139251488e-02,2.183644193974426384e-01,-1.193585151997290754e-02
1.660532106421284126e+01,-1.472594694762487111e-01,-1.193572574049163448e-02,-7.416338518610778030e-02,2.186434065384583736e-01,-1.193572574049163448e-02
1.661132226445289106e+01,-1.473310974306373256e-01,-1.193546391134068206e-02,-7.417660305581386115e-02,2.189212782983941119e-01,-1.193546391134068206e-02
1.661732346469293731e+01,-1.474027234085726057e-01,-1.193506605693842731e-02,-7.418986833122317992e-02,2.191980311492789379e-01,-1.193506605693842731e-02
1.662332466493298710e+01,-1.474743465951545984e-01,-1.193453220260986061e-02,-7.420318075273887870e-02,2.194736615744241892e-01,-1.193453220260986061e-02
1.662932586517303335e+01,-1.475459661748542151e-01,-1.193386237745483122e-02,-7.421654006036439155e-02,2.197481660708887619e-01,-1.193386237745483122e-02
1.663532706541308315e+01,-1.476175813303903517e-01,-1.193305661477063115e-02,-7.422994599333719579e-02,2.200215411451023895e-01,-1.193305661477063115e-02
1.664132826565312939e+01,-1.476891912446252897e-01,-1.193211494884463889e-02,-7.424339829053767936e-02,2.202937833142359636e-01,-1.193211494884463889e-02
1.664732946589317919e+01,-1.477607951008325926e-01,-1.193103741481167136e-02,-7.425689669057199127e-02,2.205648891071314011e-01,-1.193103741481167136e-02
1.665333066613322544e+01,-1.478323920826966342e-01,-1.192982404865397875e-02,-7.427044093177202766e-02,2.208348550643005059e-01,-1.192982404865397875e-02
1.665933186637327523e+01,-1.479039813743129317e-01,-1.192847488720125311e-02,-7.428403075219545959e-02,2.211036777379261631e-01,-1.192847488720125311e-02
1.666533306661332148e+01,-1.479755621601878957e-01,-1.192698996813062323e-02,-7.429766588962569140e-02,2.213713536918610891e-01,-1.192698996813062323e-02
1.667133426685337128e+01,-1.480471336252391634e-01,-1.192536932996664939e-02,-7.431134608157190236e-02,2.216378795016291370e-01,-1.192536932996664939e-02
1.667733546709341752e+01,-1.481186949547951548e-01,-1.192361301208133550e-02,-7.432507106526900498e-02,2.219032517544239358e-01,-1.192361301208133550e-02
1.668333666733346377e+01,-1.481902453345954884e-01,-1.192172105469412220e-02,-7.433884057767771447e-02,2.221674670491101122e-01,-1.192172105469412220e-02
1.668933786757351356e+01,-1.482617839507907598e-01,-1.191969349887187987e-02,-7.435265435548443769e-02,2.224305219962227076e-01,-1.191969349887187987e-02
1.669533906781355981e+01,-1.483333099899425134e-01,-1.191753038652892775e-02,-7.436651213510138414e-02,2.226924132179667892e-01,-1.191753038652892775e-02
1.670134026805360961e+01,-1.484048226390234371e-01,-1.191523176042701311e-02,-7.438041365266651050e-02,2.229531373482185330e-01,-1.191523176042701311e-02
1.670734146829365585e+01,-1.484763210854170845e-01,-1.191279766417532512e-02,-7.439435864404350673e-02,2.232126910325239466e-01,-1.191279766417532512e-02
1.671334266853370565e+01,-1.485478045169182360e-01,-1.191022814223048620e-02,-7.440834684482185157e-02,2.234710709281000907e-01,-1.191022814223048620e-02
1.671934386877375189e+01,-1.486192721217324264e-01,-1.190752323989656067e-02,-7.442237799031674317e-02,2.237282737038339131e-01,-1.190752323989656067e-02
1.672534506901380169e+01,-1.486907230884765285e-01,-1.190468300332504607e-02,-7.443645181556919621e-02,2.239842960402834704e-01,-1.190468300332504607e-02
1.673134626925384794e+01,-1.487621566061781142e-01,-1.190170747951488014e-02,-7.445056805534588928e-02,2.242391346296765953e-01,-1.190170747951488014e-02
1.673734746949389773e+01,-1.488335718642760375e-01,-1.189859671631243385e-02,-7.446472644413935915e-02,2.244927861759122845e-01,-1.189859671631243385e-02
1.674334866973394398e+01,-1.489049680526254305e-01,-1.189535076248157686e-02,-7.447892671617598048e-02,2.247452473947373630e-01,-1.189535076248157686e-02
1.674934986997399378e+01,-1.489763443606602067e-01,-1.189196967046411701e-02,-7.449316860534743734e-02,2.249965150160696814e-01,-1.189196967046411701e-02
1.675535107021404002e+01,-1.490476999762080090e-01,-1.188845349697091776e-02,-7.450745184481938344e-02,2.252465857799652305e-01,-1.188845349697091776e-02
1.676135227045408982e+01,-1.491190340873584652e-01,-1.188480229974156650e-02,-7.452177616743670130e-02,2.254954564377917303e-01,-1.188480229974156650e-02
1.676735347069413606e+01,-1.491903458827502083e-01,-1.188101613738213637e-02,-7.453614130581559527e-02,2.257431237531501433e-01,-1.188101613738213637e-02
1.677335467093418586e+01,-1.492616345515712373e-01,-1.187709506936517403e-02,-7.455054699234368865e-02,2.259895845018760063e-01,-1.187709506936517403e-02
1.677935587117423211e+01,-1.493328992835585289e-01,-1.187303915602971015e-02,-7.456499295917989878e-02,2.262348354720380983e-01,-1.187303915602971015e-02
1.678535707141428190e+01,-1.494041392689985370e-01,-1.186884845858124718e-02,-7.457947893825456198e-02,2.264788734639398005e-01,-1.186884845858124718e-02
1.679135827165432815e+01,-1.494753536987266096e-01,-1.186452303909177677e-02,-7.459400466126936413e-02,2.267216952901176807e-01,-1.186452303909177677e-02
1.679735947189437795e+01,-1.495465417641275996e-01,-1.186006296049975893e-02,-7.460856985969734068e-02,2.269632977753429093e-01,-1.186006296049975893e-02
1.680336067213442419e+01,-1.496177026571352542e-01,-1.185546828661014282e-02,-7.462317426478289051e-02,2.272036777566199262e-01,-1.185546828661014282e-02
1.680936187237447399e+01,-1.496888355702327700e-01,-1.185073908209434423e-02,-7.463781760754178984e-02,2.274428320831876904e-01,-1.185073908209434423e-02
1.681536307261452023e+01,-1.497599396964523766e-01,-1.184587541249027508e-02,-7.465249961876117835e-02,2.276807576165184588e-01,-1.184587541249027508e-02
1.682136427285457003e+01,-1.498310142293756142e-01,-1.184087734420230693e-02,-7.466722002899954524e-02,2.279174512303190347e-01,-1.184087734420230693e-02
1.682736547309461628e+01,-1.499020583631330839e-01,-1.183574494450130750e-02,-7.468197856858675709e-02,2.281529098105294917e-01,-1.183574494450130750e-02
1.683336667333466607e+01,-1.499730712924047527e-01,-1.183047828152460935e-02,-7.469677496762404389e-02,2.283871302553243943e-01,-1.183047828152460935e-02
1.683936787357471232e+01,-1.500440522124196208e-01,-1.182507742427603772e-02,-7.471160895598395746e-02,2.286201094751116880e-01,-1.182507742427603772e-02
1.684536907381476212e+01,-1.501150003189560267e-01,-1.181954244262588272e-02,-7.472648026331049631e-02,2.288518443925337265e-01,-1.181954244262588272e-02
1.685137027405480836e+01,-1.501859148083413698e-01,-1.181387340731092882e-02,-7.474138861901893915e-02,2.290823319424662718e-01,-1.181387340731092882e-02
