t,k,L,dk_dt,dk_dt_noisy
2.503500700140028012e+00,2.529684082396400080e-01,6.209104424148397250e-01,-1.395691123691651936e-01,-1.169795899921047821e-01
2.504500900180036016e+00,2.528288727459587215e-01,6.209345845928763152e-01,-1.394459350117464302e-01,-1.331134642871882601e-01
2.505501100220044020e+00,2.526894603789322513e-01,6.209587197673905878e-01,-1.393229107143865719e-01,-1.403230009162765302e-01
2.506501300260052023e+00,2.525501709859190869e-01,6.209828479427018655e-01,-1.392000392314272639e-01,-1.473378698464019310e-01
2.507501500300060027e+00,2.524110044145018716e-01,6.210069691231253630e-01,-1.390773203176762784e-01,-1.625479691835495510e-01
2.508501700340068030e+00,2.522719605124871811e-01,6.210310833129725205e-01,-1.389547537284066825e-01,-1.694782018911958898e-01
2.509501900380076034e+00,2.521330391279057448e-01,6.210551905165510034e-01,-1.388323392193561157e-01,-1.119203804027172761e-01
2.510502100420084037e+00,2.519942401090121131e-01,6.210792907381640360e-01,-1.387100765467260965e-01,-1.382908479407394531e-01
2.511502300460092041e+00,2.518555633042849906e-01,6.211033839821115121e-01,-1.385879654671814398e-01,-1.488515260928381378e-01
2.512502500500100044e+00,2.517170085624270692e-01,6.211274702526889957e-01,-1.384660057378495068e-01,-1.061799810127499744e-01
2.513502700540108048e+00,2.515785757323650840e-01,6.211515495541882759e-01,-1.383441971163195672e-01,-1.181571596815281094e-01
2.514502900580116052e+00,2.514402646632497018e-01,6.211756218908971450e-01,-1.382225393606419384e-01,-1.362414955474233469e-01
2.515503100620124055e+00,2.513020752044557438e-01,6.211996872670995096e-01,-1.381010322293275694e-01,-1.171717552653350480e-01
2.516503300660132059e+00,2.511640072055819073e-01,6.212237456870753904e-01,-1.379796754813471527e-01,-1.409365118520726212e-01
2.517503500700140062e+00,2.510260605164509884e-01,6.212477971551007006e-01,-1.378584688761305133e-01,-1.297860305431231542e-01
2.518503700740148066e+00,2.508882349871097706e-01,6.212718416754476891e-01,-1.377374121735659429e-01,-1.003946861170369881e-01
2.519503900780156069e+00,2.507505304678291358e-01,6.212958792523844975e-01,-1.376165051339995060e-01,-1.154855655540295289e-01
2.520504100820164073e+00,2.506129468091038426e-01,6.213199098901753814e-01,-1.374957475182343181e-01,-1.419824942635730669e-01
2.521504300860172076e+00,2.504754838616528034e-01,6.213439335930805996e-01,-1.373751390875300737e-01,-1.224844283432528769e-01
2.522504500900180080e+00,2.503381414764188628e-01,6.213679503653566361e-01,-1.372546796036019368e-01,-1.125698122457037403e-01
2.523504700940188084e+00,2.502009195045689083e-01,6.213919602112559781e-01,-1.371343688286204010e-01,-1.383991136021666402e-01
2.524504900980196087e+00,2.500638177974938703e-01,6.214159631350270052e-01,-1.370142065252102359e-01,-1.442401880436052497e-01
2.525505101020204091e+00,2.499268362068086113e-01,6.214399591409144330e-01,-1.368941924564498758e-01,-9.820556065344447638e-02
2.526505301060212094e+00,2.497899745843521757e-01,6.214639482331589804e-01,-1.367743263858709479e-01,-1.414602542368861016e-01
2.527505501100220098e+00,2.496532327821874564e-01,6.214879304159972584e-01,-1.366546080774573291e-01,-1.617492629920030400e-01
2.528505701140228101e+00,2.495166106526014449e-01,6.215119056936622144e-01,-1.365350372956447011e-01,-1.322925105843189841e-01
2.529505901180236105e+00,2.493801080481051757e-01,6.215358740703826879e-01,-1.364156138053197742e-01,-8.916211799873585697e-02
2.530506101220244108e+00,2.492437248214336154e-01,6.215598355503836325e-01,-1.362963373718195370e-01,-1.220955281707112317e-01
2.531506301260252112e+00,2.491074608255458289e-01,6.215837901378860053e-01,-1.361772077609308962e-01,-1.152968610233603142e-01
2.532506501300260116e+00,2.489713159136248966e-01,6.216077378371070994e-01,-1.360582247388895660e-01,-1.775685806722958893e-01
2.533506701340268119e+00,2.488352899390778306e-01,6.216316786522598781e-01,-1.359393880723797909e-01,-1.450129178402738972e-01
2.534506901380276123e+00,2.486993827555357972e-01,6.216556125875537520e-01,-1.358206975285335405e-01,-1.095838652910828825e-01
2.535507101420284126e+00,2.485635942168538393e-01,6.216795396471939128e-01,-1.357021528749297323e-01,-1.415564044770863117e-01
2.536507301460292130e+00,2.484279241771110980e-01,6.217034598353817776e-01,-1.355837538795938157e-01,-1.069474598540122445e-01
2.537507501500300133e+00,2.482923724906107577e-01,6.217273731563148775e-01,-1.354655003109969669e-01,-1.235529742545166954e-01
2.538507701540308137e+00,2.481569390118799345e-01,6.217512796141865250e-01,-1.353473919380553114e-01,-1.249690644990451571e-01
2.539507901580316140e+00,2.480216235956698712e-01,6.217751792131865907e-01,-1.352294285301295640e-01,-9.911741664686682385e-02
2.540508101620324144e+00,2.478864260969556865e-01,6.217990719575006153e-01,-1.351116098570240287e-01,-1.426404392006738464e-01
2.541508301660332148e+00,2.477513463709366814e-01,6.218229578513102540e-01,-1.349939356889863495e-01,-1.417785929237936615e-01
2.542508501700340151e+00,2.476163842730360609e-01,6.218468368987934980e-01,-1.348764057967064556e-01,-1.301286928137959653e-01
2.543508701740348155e+00,2.474815396589010452e-01,6.218707091041241197e-01,-1.347590199513161169e-01,-1.277344309316315041e-01
2.544508901780356158e+00,2.473468123844029531e-01,6.218945744714720059e-01,-1.346417779243883339e-01,-1.659296649939876744e-01
2.545509101820364162e+00,2.472122023056370632e-01,6.219184330050032683e-01,-1.345246794879365881e-01,-1.072595637314567030e-01
2.546509301860372165e+00,2.470777092789226970e-01,6.219422847088799111e-01,-1.344077244144141203e-01,-1.271511125085290350e-01
2.547509501900380169e+00,2.469433331608031912e-01,6.219661295872601636e-01,-1.342909124767135420e-01,-1.349164073864464741e-01
2.548509701940388172e+00,2.468090738080458701e-01,6.219899676442983694e-01,-1.341742434481658364e-01,-1.190472850666301902e-01
2.549509901980396176e+00,2.466749310776420734e-01,6.220137988841445420e-01,-1.340577171025401082e-01,-1.392692051090574368e-01
2.550510102020404180e+00,2.465409048268072667e-01,6.220376233109453645e-01,-1.339413332140425295e-01,-1.070696000249746899e-01
2.551510302060412183e+00,2.464069949129807646e-01,6.220614409288430791e-01,-1.338250915573160338e-01,-1.297967253060046400e-01
2.552510502100420187e+00,2.462732011938260357e-01,6.220852517419762640e-01,-1.337089919074395117e-01,-1.165499428897152356e-01
2.553510702140428190e+00,2.461395235272305082e-01,6.221090557544795008e-01,-1.335930340399271721e-01,-1.485840538121828425e-01
2.554510902180436194e+00,2.460059617713056535e-01,6.221328529704833743e-01,-1.334772177307279317e-01,-1.363083460704921923e-01
2.555511102220444197e+00,2.458725157843869302e-01,6.221566433941148055e-01,-1.333615427562247491e-01,-1.232105993903929164e-01
2.556511302260452201e+00,2.457391854250338403e-01,6.221804270294963857e-01,-1.332460088932340692e-01,-1.494603889416022957e-01
2.557511502300460204e+00,2.456059705520298730e-01,6.222042038807471531e-01,-1.331306159190049909e-01,-1.436534892148370879e-01
2.558511702340468208e+00,2.454728710243826162e-01,6.222279739519819275e-01,-1.330153636112189341e-01,-1.314112000132956481e-01
2.559511902380476212e+00,2.453398867013235340e-01,6.222517372473116426e-01,-1.329002517479886680e-01,-1.080185902434812883e-01
2.560512102420484215e+00,2.452070174423082727e-01,6.222754937708435685e-01,-1.327852801078579503e-01,-1.149482174192585082e-01
2.561512302460492219e+00,2.450742631070163546e-01,6.222992435266808675e-01,-1.326704484698006392e-01,-1.119869482736363248e-01
2.562512502500500222e+00,2.449416235553514287e-01,6.223229865189225940e-01,-1.325557566132204157e-01,-1.238987236959363386e-01
2.563512702540508226e+00,2.448090986474411035e-01,6.223467227516640277e-01,-1.324412043179497844e-01,-1.118294621904702274e-01
2.564512902580516229e+00,2.446766882436370028e-01,6.223704522289966734e-01,-1.323267913642496019e-01,-9.895275758572874558e-02
2.565513102620524233e+00,2.445443922045148211e-01,6.223941749550079283e-01,-1.322125175328084934e-01,-1.262996996547734452e-01
2.566513302660532236e+00,2.444122103908741850e-01,6.224178909337813037e-01,-1.320983826047421594e-01,-1.208540390416574378e-01
2.567513502700540240e+00,2.442801426637388196e-01,6.224416001693963141e-01,-1.319843863615927093e-01,-1.177828655852702910e-01
2.568513702740548243e+00,2.441481888843564374e-01,6.224653026659286992e-01,-1.318705285853281894e-01,-1.693910078436132727e-01
2.569513902780556247e+00,2.440163489141987663e-01,6.224889984274500909e-01,-1.317568090583418061e-01,-1.312534661573129535e-01
2.570514102820564251e+00,2.438846226149615770e-01,6.225126874580282355e-01,-1.316432275634513427e-01,-1.208099268206137278e-01
2.571514302860572254e+00,2.437530098485645724e-01,6.225363697617271042e-01,-1.315297838838985212e-01,-1.139940652836981538e-01
2.572514502900580258e+00,2.436215104771516371e-01,6.225600453426065606e-01,-1.314164778033484748e-01,-1.353971418620755207e-01
2.573514702940588261e+00,2.434901243630904766e-01,6.225837142047226935e-01,-1.313033091058889434e-01,-1.093781045207175978e-01
2.574514902980596265e+00,2.433588513689729782e-01,6.226073763521274840e-01,-1.311902775760299122e-01,-1.415882598051563801e-01
2.575515103020604268e+00,2.432276913576149613e-01,6.226310317888690271e-01,-1.310773829987027794e-01,-1.322222814493288490e-01
2.576515303060612272e+00,2.430966441920562882e-01,6.226546805189916434e-01,-1.309646251592597177e-01,-9.495061698419632323e-02
2.577515503100620275e+00,2.429657097355608086e-01,6.226783225465355454e-01,-1.308520038434732302e-01,-1.555279722231182604e-01
2.578515703140628279e+00,2.428348878516164711e-01,6.227019578755370599e-01,-1.307395188375355399e-01,-1.300283277023562833e-01
2.579515903180636283e+00,2.427041784039351557e-01,6.227255865100287391e-01,-1.306271699280576737e-01,-1.313336236710417049e-01
2.580516103220644286e+00,2.425735812564528138e-01,6.227492084540390271e-01,-1.305149569020692124e-01,-1.301187565710797966e-01
2.581516303260652290e+00,2.424430962733293837e-01,6.227728237115923715e-01,-1.304028795470174862e-01,-1.389101335341901833e-01
2.582516503300660293e+00,2.423127233189488472e-01,6.227964322867095559e-01,-1.302909376507669914e-01,-1.151820976818989234e-01
2.583516703340668297e+00,2.421824622579191455e-01,6.228200341834072562e-01,-1.301791310015987246e-01,-1.494952380845540052e-01
2.584516903380676300e+00,2.420523129550723462e-01,6.228436294056981515e-01,-1.300674593882097663e-01,-1.544421349666305898e-01
2.585517103420684304e+00,2.419222752754644490e-01,6.228672179575911461e-01,-1.299559225997124479e-01,-1.183620751504190077e-01
2.586517303460692307e+00,2.417923490843754686e-01,6.228907998430912585e-01,-1.298445204256338248e-01,-1.517279323512596423e-01
2.587517503500700311e+00,2.416625342473095184e-01,6.229143750661992884e-01,-1.297332526559151766e-01,-1.203373555299117187e-01
2.588517703540708315e+00,2.415328306299946437e-01,6.229379436309124829e-01,-1.296221190809111745e-01,-1.273270407773590684e-01
2.589517903580716318e+00,2.414032380983829329e-01,6.229615055412238700e-01,-1.295111194913894925e-01,-1.413896263893895389e-01
2.590518103620724322e+00,2.412737565186505173e-01,6.229850608011225921e-01,-1.294002536785301416e-01,-1.345031091886036978e-01
2.591518303660732325e+00,2.411443857571975435e-01,6.230086094145941278e-01,-1.292895214339247201e-01,-1.295172337749291858e-01
2.592518503700740329e+00,2.410151256806481457e-01,6.230321513856196258e-01,-1.291789225495760807e-01,-1.184982790397109825e-01
2.593518703740748332e+00,2.408859761558505008e-01,6.230556867181765712e-01,-1.290684568178974978e-01,-1.400399227664582968e-01
2.594518903780756336e+00,2.407569370498767736e-01,6.230792154162383412e-01,-1.289581240317121402e-01,-1.315385175652760696e-01
2.595519103820764339e+00,2.406280082300231993e-01,6.231027374837746491e-01,-1.288479239842525159e-01,-1.559047841039324089e-01
2.596519303860772343e+00,2.404991895638100008e-01,6.231262529247511006e-01,-1.287378564691598615e-01,-1.326999520511200903e-01
2.597519503900780347e+00,2.403704809189814162e-01,6.231497617431293046e-01,-1.286279212804834760e-01,-1.654942817715775172e-01
2.598519703940788350e+00,2.402418821635056989e-01,6.231732639428670950e-01,-1.285181182126801658e-01,-1.280153920405248669e-01
2.599519903980796354e+00,2.401133931655751452e-01,6.231967595279183092e-01,-1.284084470606137729e-01,-1.361424357226002635e-01
2.600520104020804357e+00,2.399850137936060390e-01,6.232202485022327876e-01,-1.282989076195543143e-01,-8.515506116047319440e-02
2.601520304060812361e+00,2.398567439162387072e-01,6.232437308697565959e-01,-1.281894996851776491e-01,-1.012449435273199971e-01
2.602520504100820364e+00,2.397285834023374640e-01,6.232672066344318029e-01,-1.280802230535647013e-01,-1.298589151289329668e-01
2.603520704140828368e+00,2.396005321209906946e-01,6.232906758001963698e-01,-1.279710775212009877e-01,-1.078458569548215173e-01
2.604520904180836371e+00,2.394725899415107440e-01,6.233141383709845940e-01,-1.278620628849759799e-01,-1.210626606078636230e-01
2.605521104220844375e+00,2.393447567334339998e-01,6.233375943507267758e-01,-1.277531789421824659e-01,-1.496039268150103907e-01
2.606521304260852379e+00,2.392170323665208931e-01,6.233610437433491080e-01,-1.276444254905161058e-01,-1.750579554362498569e-01
2.607521504300860382e+00,2.390894167107558421e-01,6.233844865527741197e-01,-1.275358023280747377e-01,-1.043862027864004838e-01
2.608521704340868386e+00,2.389619096363472805e-01,6.234079227829203429e-01,-1.274273092533576845e-01,-1.186926307001260755e-01
2.609521904380876389e+00,2.388345110137276850e-01,6.234313524377020910e-01,-1.273189460652654204e-01,-1.654859062707843553e-01
2.610522104420884393e+00,2.387072207135535196e-01,6.234547755210302356e-01,-1.272107125630988211e-01,-1.136059088888175805e-01
2.611522304460892396e+00,2.385800386067053191e-01,6.234781920368113184e-01,-1.271026085465586375e-01,-1.080031602410207320e-01
2.612522504500900400e+00,2.384529645642875506e-01,6.235016019889481065e-01,-1.269946338157447729e-01,-1.398411746999045635e-01
2.613522704540908403e+00,2.383259984576287793e-01,6.235250053813394810e-01,-1.268867881711559786e-01,-1.103125616789095154e-01
2.614522904580916407e+00,2.381991401582815582e-01,6.235484022178802155e-01,-1.267790714136890762e-01,-1.603994906317843805e-01
2.615523104620924411e+00,2.380723895380224553e-01,6.235717925024614194e-01,-1.266714833446382638e-01,-1.303112658176350247e-01
2.616523304660932414e+00,2.379457464631218044e-01,6.235951762390399278e-01,-1.265640237610826391e-01,-1.251444804157363366e-01
2.617523504700939974e+00,2.378192107969042401e-01,6.236185534316048829e-01,-1.264566924579541563e-01,-1.101253963995649510e-01
2.618523704740947977e+00,2.376927824117302801e-01,6.236419240840325173e-01,-1.263494892376788581e-01,-1.177061528892045100e-01
2.619523904780955981e+00,2.375664611802390247e-01,6.236652882001941789e-01,-1.262424139031219639e-01,-1.211342688115387700e-01
2.620524104820963984e+00,2.374402469752431855e-01,6.236886457839581066e-01,-1.261354662575027985e-01,-1.143790833867363299e-01
2.621524304860971988e+00,2.373141396697292238e-01,6.237119968391893199e-01,-1.260286461043944872e-01,-1.384685961630282014e-01
2.622524504900979991e+00,2.371881391368571845e-01,6.237353413697493965e-01,-1.259219532477231507e-01,-9.574535788761728838e-02
2.623524704940987995e+00,2.370622452499609456e-01,6.237586793794965834e-01,-1.258153874917678494e-01,-1.320141531959839187e-01
2.624524904980995998e+00,2.369364578825479684e-01,6.237820108722857970e-01,-1.257089486411597234e-01,-1.092415812203544057e-01
2.625525105021004002e+00,2.368107769082994640e-01,6.238053358519689562e-01,-1.256026365008816037e-01,-1.250956358884416364e-01
2.626525305061012006e+00,2.366852022010703660e-01,6.238286543223943159e-01,-1.254964508762676512e-01,-1.298452655385763099e-01
2.627525505101020009e+00,2.365597336348891910e-01,6.238519662874070226e-01,-1.253903915730024687e-01,-1.131201851644160761e-01
2.628525705141028013e+00,2.364343710839582613e-01,6.238752717508487811e-01,-1.252844583971211567e-01,-1.158071599471783425e-01
2.629525905181036016e+00,2.363091144226535378e-01,6.238985707165580763e-01,-1.251786511550083136e-01,-9.777578736409618665e-02
2.630526105221044020e+00,2.361839635255247316e-01,6.239218631883701738e-01,-1.250729696533978696e-01,-1.030546826781122971e-01
2.631526305261052023e+00,2.360589182672951647e-01,6.239451491701167862e-01,-1.249674136993724760e-01,-1.357723206193327814e-01
2.632526505301060027e+00,2.359339785228619091e-01,6.239684286656266288e-01,-1.248619831003628805e-01,-1.143018116625274111e-01
