T,H,P,m,m_noisy
7.339773994587508810e+01,8.481946263011710840e+00,-1.390914500022178313e+00,5.690911677531008683e-01,5.605260488284126152e-01
6.681404978864696886e+01,4.496340188878956923e+00,-1.091565522258719501e+00,6.427819138174183378e-01,6.481220336204677190e-01
6.299138649897008690e+01,5.581252925899696571e+00,-1.081272043232847757e+00,6.762658902412727047e-01,6.878400424733059904e-01
5.950180544066183330e+01,9.400941651635992713e+00,-1.700947774050741934e+00,6.851818092625429069e-01,6.931676471103400683e-01
7.831606435919489684e+01,2.001002368243181007e+00,1.493845204830992479e+00,7.059101885503445972e-01,7.145800571933127454e-01
5.461363183286636058e+01,1.165315064483866125e+00,-7.655281147999164482e-01,7.607230995917457772e-01,7.616775681971688083e-01
2.905451164801942454e+01,4.952615569713533006e+00,-3.861966508334089276e-01,9.217684751334237481e-01,9.335363254359126950e-01
1.973755738371021806e+01,8.282038379560198393e+00,5.620798365745725000e-01,1.022569988161376564e+00,1.017130289919307318e+00
6.340429158269298426e+01,4.696174757498280172e+00,-1.883999334925706926e+00,6.394676826973560990e-01,6.356408883250758146e-01
8.164676390136938267e+01,6.791355054139747160e-01,-4.911333135387190296e-01,5.269140583715968829e-01,5.224891146367736106e-01
7.387116845646878005e+01,1.707849222417074930e+00,-1.635202225465914427e+00,5.479549386355767604e-01,5.420915326103611376e-01
7.299400597046439998e+01,5.143250457007948029e+00,-1.557300662354959009e-01,6.377135847150484649e-01,6.574991145591265740e-01
7.916950477624739335e+01,1.706780853550278199e+00,9.803237228761148003e-01,6.572254013674462270e-01,6.409825473944144036e-01
1.717815254930121682e+01,4.420787482961952009e-01,1.625518799083236487e+00,1.132921822838323322e+00,1.135761407306921322e+00
8.571634208743958538e+01,3.707152160658360174e+00,5.643741414787588617e-01,5.459947710371556573e-01,5.367445892155874310e-01
1.278299552091949209e+01,2.037545312701824152e+00,-1.365141803957477418e+00,9.731692441889010503e-01,9.613567454486715569e-01
5.980103978312522628e+01,9.778763046969956463e+00,-1.360299046503383735e+00,6.965966037932985744e-01,6.980716970718086056e-01
4.697745960368737883e+01,4.103844874881276361e+00,-1.630636469683790502e+00,7.722511275705213896e-01,7.572280272084160879e-01
2.172723736193816535e+01,4.048668798815172387e+00,-1.188023654624394965e+00,9.289204895915111893e-01,9.284855706006951426e-01
6.100796856182763861e+01,2.807203150381778478e+00,-1.182740818219825130e-01,7.412010789108949282e-01,7.643609355009762796e-01
2.023396461722280293e+01,9.165519808013433689e-01,1.157485812283622906e+00,1.074992920382680905e+00,1.074339023923271519e+00
1.450128539707875674e+01,7.491475480839446810e+00,5.144823054621729952e-01,1.043233247749583814e+00,1.048204700544284718e+00
7.326683212408730128e+01,5.124150573272619802e+00,-3.444321378304748826e-01,6.236454041835536311e-01,6.156688015090550081e-01
8.934657161484255994e+01,9.947932955410681899e+00,-1.293129708954810386e+00,3.235170605884261641e-01,3.287201309560340290e-01
4.920862728864999980e+01,9.459837382611821610e+00,1.667838330921787460e+00,9.486539635020436734e-01,9.343046047150705968e-01
8.177512809740291289e+01,2.595837695648351762e+00,-6.846001003021440212e-01,5.058482953017097161e-01,5.081450381829980545e-01
9.489944017453966296e+01,9.820643952310083691e+00,-1.066398900684378592e+00,nan,nan
7.502100828113741215e+01,7.667398785015081764e+00,-6.308898395303121909e-01,5.930748966854949566e-01,6.149405579803554067e-01
4.752955418044545866e+01,9.547980170012078105e+00,1.922362376665908368e+00,9.810519641961276127e-01,9.805222812242275765e-01
9.396290641868459659e+01,1.918846632807021946e+00,-1.389052251521775805e+00,nan,nan
3.200646891814817963e+01,9.549915394486163223e+00,5.566933955356012653e-01,9.631854465797549114e-01,9.579143548208962633e-01
3.123173382753394733e+01,1.251279789089535521e+00,-1.315914319515837594e+00,8.843094665811027655e-01,8.726771096502801139e-01
6.961988276012058918e+01,2.146554657275570044e+00,-4.966205105872854020e-01,6.507549524429311338e-01,6.586303649169723551e-01
8.344603887981563162e+01,5.251839353697540513e-01,-1.284931683188920815e+00,4.429995502545898134e-01,4.576158711423392589e-01
3.322495892687585695e+01,9.023492846222890051e+00,-1.674744410440209830e+00,8.572930611902748188e-01,8.538205454244168768e-01
3.791736097523636317e+01,5.287825722508445736e+00,1.520041488194070922e+00,9.966263909858006365e-01,1.003886786100331108e+00
1.247289952262735824e+01,1.929267693091640812e+00,-4.046859637438431356e-01,1.009627278818186147e+00,1.006307105730588347e+00
1.844373036636510932e+01,7.192060108240615257e+00,-8.057747268168715671e-01,9.574151103174333155e-01,9.616005838504357861e-01
3.934592131338530407e+01,2.737866305699120595e+00,1.795560097891675699e+00,1.015402230437310260e+00,1.020145739532982709e+00
1.843339749574560216e+01,2.196515542634193352e+00,5.545597156652184445e-01,1.033291420042365738e+00,1.019241182220546271e+00
1.198278501668226248e+01,2.870057468539033430e-01,-1.711185026057727931e+00,9.801556997699130136e-01,9.726513191130241598e-01
7.858076160633622465e+01,6.076939324168285417e+00,-1.305294158421245854e+00,5.084958499230187723e-01,5.179600028619542051e-01
8.861894591751199357e+01,7.120283640436554151e+00,-3.778136337899478114e-01,4.310825669871509724e-01,4.122891779611584373e-01
2.215142221659390742e+01,3.275825787077785378e+00,5.562621946065910983e-01,1.011432602091724808e+00,1.011650534930654155e+00
4.052474505677714234e+01,7.388636751877508679e-02,-1.464921458820986899e-01,8.891104167784618095e-01,8.858314464872877325e-01
1.141315887633774828e+01,3.350823550462286526e+00,9.104996786428909417e-02,1.034494265691806358e+00,1.025394207084158404e+00
4.743093837178379601e+01,5.469159162380651473e+00,4.694981096955976874e-01,8.655192526471239267e-01,8.661454277810178848e-01
2.063083818549488058e+01,7.544494853144660063e+00,-4.518125545032787294e-01,9.618319474797287771e-01,9.650210663984247761e-01
6.055970043650927437e+01,7.943490989494631727e+00,-4.888910313631074089e-01,7.268151254024978192e-01,7.323019906674259616e-01
7.028731362639085489e+01,7.086173651560607745e+00,-1.435670316218231157e+00,5.964557557637925056e-01,5.703823727959178580e-01
7.373812075987424919e+01,1.648851729361217044e+00,-1.513892835690939798e-01,6.337690331219292261e-01,6.506060894654978055e-01
1.928330308945456650e+01,4.617038251660608772e+00,1.687756702617076332e+00,1.109100029947164945e+00,1.104457460795717827e+00
8.112855062663102501e+01,4.852185985723962425e+00,4.639665602630334007e-01,5.952871832921325934e-01,6.057779416526049010e-01
8.461157697507478304e+01,7.337183167771109460e+00,-5.849289972091322731e-01,4.783091662396390942e-01,4.772006928744993437e-01
3.413614727077003863e+01,6.140308503354163783e+00,-1.328131247735161224e+00,8.584209242574500909e-01,8.527258924814602459e-01
9.664573221434305594e+01,4.847147706245575449e+00,1.552016213983141935e+00,4.678745367006888478e-01,4.673276468356135083e-01
4.003882833003056874e+01,5.532971774124595399e+00,2.740728393575619926e-01,8.970830514056444827e-01,9.287935173291037572e-01
3.292219400884818015e+01,2.904648540874010809e-01,-9.719605575290817256e-01,8.932516023720563636e-01,9.089534391733464780e-01
2.409109350728123644e+01,4.244368986468121108e+00,2.266438109049166982e-01,9.796998530884151180e-01,9.763232388744369494e-01
9.563907275670567287e+01,7.880105625202236119e+00,1.791856228888250246e+00,5.214747585898666937e-01,5.238204968258263206e-01
9.762111353840862193e+01,7.087807377184342172e+00,1.771720466688586182e+00,4.843429530871166122e-01,4.956189271839739896e-01
7.971919670544227188e+01,1.949246882582398310e+00,1.884342817498159128e-01,5.924451112667209474e-01,5.983147125823393697e-01
3.671416117196382345e+01,1.820025703552911045e+00,1.826374664497492084e-01,9.172070475639324538e-01,9.181184730421647622e-01
2.658220372560960953e+01,7.726055065784750653e+00,2.549878007213548514e-01,9.693488646820765942e-01,9.675395479612743932e-01
8.263251087487543600e+01,4.684519813826002022e+00,-2.816726012122350298e-02,5.415174851390581745e-01,5.308358125348547896e-01
8.294321184005396219e+01,2.808682121531429488e+00,1.971991403682546995e+00,6.960244909081640952e-01,7.035844148233697526e-01
7.156191165015442834e+01,4.233266059948876503e+00,-2.704587261120634523e-01,6.436641433471829155e-01,6.547297591868466160e-01
1.125744883353267412e+01,7.219408887671820985e+00,1.880310816990669931e+00,1.164918794316904593e+00,1.187256389448302807e+00
1.798955446847503481e+01,6.995847474029760704e+00,-1.546519714058213868e+00,9.369106700984296543e-01,9.315091087436999651e-01
6.084610843218882792e+01,6.604295129295571165e+00,1.095963358411486510e+00,8.212132376897214314e-01,8.277635698689328470e-01
1.351508536605468436e+01,8.632431631024406471e+00,-7.917589042424229007e-01,9.826421401869396277e-01,9.823672896421903333e-01
8.279532676144417280e+01,6.844472467633097246e+00,1.710274827348940097e+00,6.802637365110175693e-01,6.928634020038028085e-01
9.702099949902112996e+01,8.877217764524957033e+00,1.056851743398821597e+00,4.258184312633169211e-01,4.248774213073180928e-01
9.700450387463924073e+01,6.856191979513255319e+00,1.482115557432613251e+00,4.631070733980154897e-01,4.566775213236633491e-01
8.383850709452683247e+01,3.484272235781460392e-01,-7.104686549733330025e-01,4.823270119761152164e-01,4.654818092386444062e-01
1.343785391844891386e+01,4.795615222991161275e+00,-1.836337971577978845e+00,9.532480997750431007e-01,9.604330971111968429e-01
2.009630462778565629e+01,7.790322052368993333e+00,9.237658192636581944e-01,1.044956887403554635e+00,1.046602245026453160e+00
9.712205811791878318e+01,8.258387560486417200e+00,-6.420403975110127170e-01,nan,nan
5.825079371304408227e+01,2.027544401064176327e+00,6.253342086966258151e-01,8.090749107200549961e-01,8.036116108283184456e-01
1.998432793038185196e+01,4.104464389375950262e-01,-1.398640717396101518e+00,9.469658271477995326e-01,9.729280183308731678e-01
1.042708396798623305e+01,7.174205370663134573e+00,-6.069549365814013164e-01,1.002510866134288969e+00,9.954726963496541847e-01
2.025876350401252068e+01,6.963351588977904960e+00,1.347884335153719526e-01,9.927735439996033806e-01,9.979424100239536743e-01
8.819516941714573477e+01,8.150758960410764420e-01,7.790707108500707356e-01,5.343289396451342821e-01,5.385166489281428825e-01
3.664116084532193440e+01,8.781513561720140970e+00,7.825405965965224198e-01,9.520525002865360964e-01,9.631262271122641438e-01
7.638769142067459939e+01,3.933335548531332826e+00,-1.159255176608116944e+00,5.423265161833344949e-01,5.407127972560348272e-01
9.342560396936124789e+01,5.773698059754275747e+00,2.093490798479411552e-01,3.948271514783540104e-01,3.856977261034207904e-01
4.158607708806784586e+01,1.342553656734972733e+00,-1.534517602938576530e+00,8.168961104344640844e-01,8.070530889767469906e-01
9.289072328348022722e+01,6.637055198078462226e+00,-1.636223073766340352e+00,nan,nan
8.851803057933838659e+01,6.943199099012544728e+00,7.687869654681152021e-01,5.308828501515258091e-01,5.319574487932041684e-01
2.082398257251694673e+01,4.540051649546155588e+00,2.365470528657986904e-04,9.828256577842380270e-01,9.862875471872158961e-01
2.137704160688718247e+01,5.257170400810913691e+00,8.361067441048861681e-01,1.031310671759708919e+00,1.023183521302292842e+00
9.020936981960342393e+01,5.937764889654328471e+00,4.131352306312843226e-01,4.722599673989068547e-01,4.736719419358051963e-01
8.457863283791317599e+01,6.804649348181001756e+00,-5.643482269654755967e-01,4.792440167276995067e-01,4.814349071289861781e-01
8.337360400245793812e+01,4.548668155368826405e+00,-4.090534250090023249e-01,5.041242318996161931e-01,5.102908870644543571e-01
6.935013539958370643e+01,1.640344331758465390e+00,-1.714834044636838861e+00,5.936526160041299960e-01,5.790364760111699205e-01
9.526538286552388968e+01,7.050079560557805713e+00,1.071956599406088451e+00,4.522698453673843488e-01,4.445978713718421460e-01
4.753920170993456651e+01,6.583675154729138335e+00,-1.041205123959012102e+00,7.891852499253726450e-01,8.064772810146226822e-01
8.286615940900007615e+01,4.751361412926367933e+00,8.398263892497759286e-02,5.468430454380507344e-01,5.429135322215711268e-01
7.891938265826510701e+01,1.590716238264224813e+00,3.807034346892823606e-02,5.921018471756427370e-01,5.912625875850840984e-01
4.882618044515784561e+01,1.220371894297501703e+00,-1.664980182279173437e+00,7.665405412796345574e-01,7.625566975717636975e-01
3.598085775275841058e+01,5.330976540045542222e+00,-2.622870799305041523e-01,8.905892180002944469e-01,8.756220114373342023e-01
2.022584035744621289e+01,1.977203837809465847e+00,1.593861291983427186e+00,1.103974159048897841e+00,1.093216957538423628e+00
9.480811198398302508e+01,3.404148457499933667e-01,1.688199563843505668e+00,5.141910848558467473e-01,5.178981199178449568e-01
8.290763134248061306e+01,3.114814780449253195e+00,-9.524616029213310853e-01,4.705000025754819681e-01,4.637791699531255141e-01
7.613607643903803535e+01,4.228449859569863634e+00,-4.311732337930642700e-01,5.887556505850091160e-01,6.090270007140626829e-01
3.238133406586983654e+01,8.032809426279643006e+00,4.148140308509047358e-01,9.495990624166329441e-01,9.346172346496222083e-01
8.298973628609104480e+01,4.413111415642783086e+00,-2.859581827058907955e-01,5.180453349200064839e-01,4.986218055221525725e-01
2.746477164405007443e+01,2.381070347299653278e+00,5.066460489838737757e-01,9.841972537406843413e-01,9.802775797704611493e-01
6.654103444718353444e+01,2.346947379251550281e+00,-1.403269940416701278e+00,6.328636919467577338e-01,6.207681888615340648e-01
2.442981240777605478e+01,2.544508677837771238e+00,-5.608535598967367974e-02,9.662844225715009339e-01,9.800910525951836982e-01
5.029091192995622350e+01,7.839434754069656286e+00,-6.027290813621339893e-01,7.918827607636805821e-01,7.876205278044249303e-01
6.438514383661612328e+01,9.298135284590431482e+00,4.725616570596358201e-02,7.306248366695256014e-01,7.357883863892390464e-01
7.400468640482473859e+01,5.868149039605214057e+00,1.549569573282973955e-01,6.487252994817610530e-01,6.345397931225990051e-01
9.165145123383912562e+01,5.040926117650670335e+00,6.302212004325089545e-01,4.661467479864878638e-01,4.727537563482982486e-01
9.524721651871443839e+01,2.245585904762168461e+00,2.808557004818297287e-01,3.570543890619422567e-01,3.633902194881107328e-01
7.768857295386609962e+01,8.298621931339472013e+00,6.784502377354431069e-01,6.544753941047488643e-01,6.668091493278586190e-01
1.400209459515810906e+01,5.738679745133627108e+00,-7.788885201152400128e-01,9.789094914001864600e-01,9.810404095473903574e-01
4.444740251707299450e+01,1.013100215091705669e+00,1.119653351564454447e+00,9.391675115372474236e-01,9.442628947347002644e-01
7.464573043255639107e+01,5.883274459525056344e+00,-7.095535301128803596e-01,5.891962461612462176e-01,5.907910278922955394e-01
8.727471156993881607e+01,4.086059441064016085e+00,-1.108931997968295668e+00,3.830553609382052471e-01,3.922215547034292871e-01
1.199141176653256302e+01,4.636807918750021962e+00,-6.726419298140795533e-01,9.930291656579302018e-01,9.888215459885107972e-01
4.555485791106276849e+01,3.491550459881327395e+00,-1.356287356315232895e+00,7.907682563915029439e-01,7.961303420247526352e-01
9.324050121744684816e+01,1.833534826083385028e+00,6.335535789005497520e-02,3.783355607524689357e-01,3.725568199378604950e-01
9.255793454352655658e+01,7.053424423281903444e+00,-1.680223559636536468e+00,nan,nan
8.868891156048402991e+01,9.861274494970516002e+00,1.197306103987921144e+00,5.748346546854687933e-01,5.719717964133615995e-01
2.362878398959960435e+01,3.184724864724153282e-01,7.927102282306019987e-01,1.035988566581874215e+00,1.029396973217213240e+00
3.865953455511970560e+01,6.138560893149884734e+00,-1.324344977369752652e+00,8.328175455761669399e-01,8.259357950381158719e-01
9.258926943692887335e+01,4.524570270512348280e+00,-1.449002818939199244e+00,9.972663285654860543e-02,1.143392304928647074e-01
9.186734418475077746e+01,6.222526537428747062e+00,1.131064800634960399e+00,5.114324645207974918e-01,4.957529818633236718e-01
9.576936104580586573e+01,6.881640611665349461e+00,-1.836202824991631122e+00,nan,nan
7.229470283309430556e+01,8.135445108799266301e-02,-8.279189375964306485e-01,6.173204280728231685e-01,6.235894680807675394e-01
