t,v,w,s_ca,c_ca,dv_dt,dv_dt_noisy
2.127625525105021040e+02,-4.218745593627642876e+01,-5.185961158264142767e+01,9.119688654372661019e-02,1.397360672021555450e+00,2.148014040415091586e-05,3.749595549588855548e-01
2.128425685137027585e+02,-4.218745421267581008e+01,-5.185961008744531853e+01,9.119674695160692734e-02,1.397360536265724429e+00,2.154092627293380247e-05,-3.600355079553109183e-01
2.129225845169033846e+02,-4.218745252791667610e+01,-5.185960858696879683e+01,9.119660819664406060e-02,1.397360397604069604e+00,2.166206135356674167e-05,4.918887777240412568e-02
2.130026005201040391e+02,-4.218745086576308267e+01,-5.185960708199238667e+01,9.119647027555516372e-02,1.397360256051547900e+00,2.181318348704053278e-05,-1.740598652234694454e-01
2.130826165233046652e+02,-4.218744921563921224e+01,-5.185960557304564844e+01,9.119633318526298993e-02,1.397360111626111845e+00,2.197451950891604611e-05,4.861275647336995021e-01
2.131626325265053197e+02,-4.218744756836091625e+01,-5.185960406059618322e+01,9.119619692274144596e-02,1.397359964346377659e+00,2.212889984321009251e-05,2.190030396875794483e-01
2.132426485297059457e+02,-4.218744591613571515e+01,-5.185960254504960432e+01,9.119606148501570309e-02,1.397359814231623698e+00,2.226175864450397057e-05,-1.737306547218276653e-01
2.133226645329066002e+02,-4.218744425256280550e+01,-5.185960102674958705e+01,9.119592686916208613e-02,1.397359661301790679e+00,2.236113366649306045e-05,8.324519454651094774e-01
2.134026805361072263e+02,-4.218744257263307418e+01,-5.185959950597782608e+01,9.119579307230815668e-02,1.397359505577483008e+00,2.241766636856823425e-05,2.623545254131652849e-01
2.134826965393078808e+02,-4.218744087272906285e+01,-5.185959798295406387e+01,9.119566009163265763e-02,1.397359347079967007e+00,2.242460188384143294e-05,2.337087327683239346e-01
2.135627125425085069e+02,-4.218743915062500349e+01,-5.185959645783606931e+01,9.119552792436555477e-02,1.397359185831172024e+00,2.237778897651310217e-05,-3.887508783607534490e-01
2.136427285457091614e+02,-4.218743740548679000e+01,-5.185959493071965198e+01,9.119539656778800907e-02,1.397359021853690431e+00,2.227568007029390174e-05,2.061481602221797715e-01
2.137227445489097875e+02,-4.218743563787199946e+01,-5.185959340163866926e+01,9.119526601923236275e-02,1.397358855170776737e+00,2.211933128037912866e-05,-7.299521983281519466e-01
2.138027605521104419e+02,-4.218743384972988508e+01,-5.185959187056499786e+01,9.119513627608219486e-02,1.397358685806348699e+00,2.191240234594715730e-05,2.332365742302502098e-01
2.138827765553110680e+02,-4.218743204440136907e+01,-5.185959033740855517e+01,9.119500733577227958e-02,1.397358513784986656e+00,2.166115667989743088e-05,-4.655172141687077270e-01
2.139627925585117225e+02,-4.218743022661906394e+01,-5.185958880201730636e+01,9.119487919578857238e-02,1.397358339131933302e+00,2.137446136174503408e-05,9.365730511370426448e-02
2.140428085617123486e+02,-4.218742840250722992e+01,-5.185958726417724307e+01,9.119475185366825165e-02,1.397358161873094806e+00,2.106378703459199642e-05,-1.368512615953135225e-01
2.141228245649130031e+02,-4.218742657958182463e+01,-5.185958572361238339e+01,9.119462530699971869e-02,1.397357982035039470e+00,2.074320811118468555e-05,1.159261740920960043e-01
2.142028405681136292e+02,-4.218742476675047470e+01,-5.185958417998480741e+01,9.119449955342252834e-02,1.397357799644998622e+00,2.042940259272540970e-05,1.802712392157091448e-01
2.142828565713142837e+02,-4.218742297431247579e+01,-5.185958263289462167e+01,9.119437459062748608e-02,1.397357614730866171e+00,2.014165213637397756e-05,-2.760240374873484254e-02
2.143628725745149097e+02,-4.218742121395881384e+01,-5.185958108187994497e+01,9.119425041635656481e-02,1.397357427321198831e+00,1.990184200550970672e-05,-2.711119154018420616e-02
2.144428885777155642e+02,-4.218741949877213671e+01,-5.185957952641697943e+01,9.119412702840296037e-02,1.397357237445215894e+00,1.973446121183997093e-05,-7.433812070274731232e-01
2.145229045809161903e+02,-4.218741784322676125e+01,-5.185957796591991809e+01,9.119400442461107759e-02,1.397357045132799680e+00,1.966660226315752880e-05,-9.489387912692310856e-01
2.146029205841168448e+02,-4.218741625869901668e+01,-5.185957639993982582e+01,9.119388260271361901e-02,1.397356850412040163e+00,1.971956236701544185e-05,6.308142514146036772e-01
2.146829365873174709e+02,-4.218741471603967597e+01,-5.185957482982195188e+01,9.119376155897092329e-02,1.397356653288760242e+00,1.983882572176298709e-05,2.870116856326709875e-01
2.147629525905181254e+02,-4.218741319699890369e+01,-5.185957325642846172e+01,9.119364129003490471e-02,1.397356453774629470e+00,1.999026698129569013e-05,-7.395547147719515602e-01
2.148429685937187514e+02,-4.218741169083644138e+01,-5.185957168028864572e+01,9.119352179283139737e-02,1.397356251885327971e+00,2.015380940534328147e-05,9.546220935817648634e-01
2.149229845969194059e+02,-4.218741018820707467e+01,-5.185957010186972127e+01,9.119340306433873500e-02,1.397356047637204002e+00,2.031198625118690870e-05,-3.571775608796058377e-01
2.150030006001200320e+02,-4.218740868116062614e+01,-5.185956852157680430e+01,9.119328510158779266e-02,1.397355841047275060e+00,2.044994065997229882e-05,2.555017322140905600e-01
2.150830166033206865e+02,-4.218740716314195538e+01,-5.185956693975294485e+01,9.119316790166198672e-02,1.397355632133227221e+00,2.055542574197488648e-05,2.126360104197325684e-01
2.151630326065213126e+02,-4.218740562899096602e+01,-5.185956535667907730e+01,9.119305146169726095e-02,1.397355420913415358e+00,2.061880445225483527e-05,5.429862742660683528e-02
2.152430486097219671e+02,-4.218740407494261291e+01,-5.185956377257407013e+01,9.119293577888208657e-02,1.397355207406863142e+00,2.063304975408186692e-05,3.042555883542696904e-01
2.153230646129225931e+02,-4.218740249862688074e+01,-5.185956218759468328e+01,9.119282085045748998e-02,1.397354991633262600e+00,2.059374445551043209e-05,-6.869397079988794896e-01
2.154030806161232476e+02,-4.218740089906879120e+01,-5.185956060183559657e+01,9.119270667371698336e-02,1.397354773612974999e+00,2.049908129464483864e-05,-1.804981267370218273e-02
2.154830966193238737e+02,-4.218739927668841716e+01,-5.185955901532941681e+01,9.119259324600664796e-02,1.397354553367029961e+00,2.034986295385010635e-05,-1.270070012954210847e-01
2.155631126225245282e+02,-4.218739763330086845e+01,-5.185955742804664226e+01,9.119248056472512021e-02,1.397354330917126131e+00,2.014950201001397545e-05,4.380176069308844289e-02
2.156431286257251543e+02,-4.218739597211628478e+01,-5.185955583989568396e+01,9.119236862732350846e-02,1.397354106285630504e+00,1.990402089901976979e-05,-1.370686119999444119e-01
2.157231446289258088e+02,-4.218739429773987126e+01,-5.185955425072287994e+01,9.119225743130549011e-02,1.397353879495579321e+00,1.962205206496037135e-05,-3.210120106595227285e-01
2.158031606321264348e+02,-4.218739261617184155e+01,-5.185955266031245969e+01,9.119214697422728388e-02,1.397353650570676953e+00,1.931483775408082693e-05,-3.655632668454331657e-01
2.158831766353270893e+02,-4.218739093480747471e+01,-5.185955106838657969e+01,9.119203725369760816e-02,1.397353419535297014e+00,1.899623021728302774e-05,4.423567931650133622e-01
2.159631926385277154e+02,-4.218738926243708676e+01,-5.185954947460530917e+01,9.119192826737775037e-02,1.397353186414481696e+00,1.868269152538459821e-05,-4.239821184834153822e-01
2.160432086417283415e+02,-4.218738760924602360e+01,-5.185954787856660886e+01,9.119182001298151152e-02,1.397352951233941765e+00,1.839329370767472938e-05,1.812485454223539960e-01
2.161232246449289960e+02,-4.218738598681468233e+01,-5.185954627980638065e+01,9.119171248827523391e-02,1.397352714020057007e+00,1.814971866309633697e-05,1.749589357902814613e-01
2.162032406481296221e+02,-4.218738440811849699e+01,-5.185954467779841082e+01,9.119160569107777337e-02,1.397352474799875566e+00,1.797625823485304863e-05,-4.893176841980045877e-02
2.162832566513302766e+02,-4.218738288752794574e+01,-5.185954307195441260e+01,9.119149961926052705e-02,1.397352233601114824e+00,1.789981408961693887e-05,2.117030277111187353e-01
2.163632726545309026e+02,-4.218738143814880459e+01,-5.185954146174178447e+01,9.119139427065088566e-02,1.397351990450706127e+00,1.794492217399579204e-05,2.710617300180094280e-01
2.164432886577315571e+02,-4.218738003374621570e+01,-5.185953984836967834e+01,9.119128964164772977e-02,1.397351745353969887e+00,1.806252230451832475e-05,-2.660596139708700791e-01
2.165233046609321832e+02,-4.218737865385017471e+01,-5.185953823279154307e+01,9.119118572885695495e-02,1.397351498319266305e+00,1.821433914983572322e-05,1.681008970710395622e-01
2.166033206641328377e+02,-4.218737728758456740e+01,-5.185953661553568139e+01,9.119108252923512070e-02,1.397351249360108127e+00,1.838004525822611868e-05,9.527949762398020273e-01
2.166833366673334638e+02,-4.218737592546921178e+01,-5.185953499706831593e+01,9.119098003979235478e-02,1.397350998490682450e+00,1.854192474937121915e-05,-5.354360863965352824e-01
2.167633526705341183e+02,-4.218737455941986525e+01,-5.185953337779353944e+01,9.119087825759235322e-02,1.397350745725850052e+00,1.868487325751289063e-05,-1.511857829290556010e-01
2.168433686737347443e+02,-4.218737318274822456e+01,-5.185953175805335036e+01,9.119077717975242192e-02,1.397350491081145174e+00,1.879639801316557168e-05,-3.834460179702837701e-01
2.169233846769353988e+02,-4.218737179016190453e+01,-5.185953013812765278e+01,9.119067680344339344e-02,1.397350234572776184e+00,1.886661779693099561e-05,9.925245269102018764e-01
2.170034006801360249e+02,-4.218737037776446641e+01,-5.185952851823422094e+01,9.119057712588972409e-02,1.397349976217624912e+00,1.888826288976019896e-05,-7.013748506203727473e-01
2.170834166833366794e+02,-4.218736894305538954e+01,-5.185952689852876318e+01,9.119047814436942456e-02,1.397349716033247313e+00,1.885667520085121396e-05,3.560677614381406366e-03
2.171634326865373055e+02,-4.218736748493009969e+01,-5.185952527910484378e+01,9.119037985621411546e-02,1.397349454037873029e+00,1.876980809356609825e-05,4.645884202729586576e-01
2.172434486897379600e+02,-4.218736600367994072e+01,-5.185952365999394686e+01,9.119028225880894400e-02,1.397349190250404938e+00,1.862822652753948205e-05,-4.340811317826889226e-01
2.173234646929385860e+02,-4.218736450099220292e+01,-5.185952204116545516e+01,9.119018534959269506e-02,1.397348924690420713e+00,1.843510698051886720e-05,-6.798770318508857990e-02
2.174034806961392405e+02,-4.218736297995010887e+01,-5.185952042252662864e+01,9.119008912605769401e-02,1.397348657378170600e+00,1.819623753362975549e-05,-3.559662336619558443e-01
2.174834966993398666e+02,-4.218736144503279917e+01,-5.185951880392264002e+01,9.118999358574986225e-02,1.397348388334579639e+00,1.792001772571438778e-05,-6.701968124139437988e-01
2.175635127025405211e+02,-4.218735990211535380e+01,-5.185951718513656061e+01,9.118989872626868942e-02,1.397348117581245885e+00,1.761745867767672280e-05,-3.550311969181692284e-02
2.176435287057411472e+02,-4.218735835846879922e+01,-5.185951556588933187e+01,9.118980454526723345e-02,1.397347845140441747e+00,1.730218305695530034e-05,2.466148372781112874e-01
2.177235447089418017e+02,-4.218735682276007992e+01,-5.185951394583982221e+01,9.118971104045217602e-02,1.397347571035113090e+00,1.699042503133796345e-05,-1.991911765128559220e-01
2.178035607121424277e+02,-4.218735530505206555e+01,-5.185951232458478444e+01,9.118961820958372544e-02,1.397347295288879687e+00,1.670103031514713621e-05,8.157596984997302070e-02
2.178835767153430822e+02,-4.218735381680357932e+01,-5.185951070165885568e+01,9.118952605047571380e-02,1.397347017926034773e+00,1.645545620121424690e-05,3.411652964616690431e-01
2.179635927185437083e+02,-4.218735237086935541e+01,-5.185950907653458586e+01,9.118943456099549982e-02,1.397346738971545932e+00,1.627777141877118083e-05,5.962100494184450206e-01
2.180436087217443628e+02,-4.218735098150008866e+01,-5.185950744862241635e+01,9.118934373906407986e-02,1.397346458451053763e+00,1.619465635371852841e-05,-6.172642384524649195e-01
2.181236247249449889e+02,-4.218734966288869259e+01,-5.185950581733504805e+01,9.118925358260317193e-02,1.397346176390078742e+00,1.623268336103933507e-05,3.056433222023208218e-01
2.182036407281456434e+02,-4.218734839205310294e+01,-5.185950418373107595e+01,9.118916408818530939e-02,1.397345892793720790e+00,1.634888021939673308e-05,-3.106101912141550070e-01
2.182836567313462695e+02,-4.218734714642086914e+01,-5.185950254885055699e+01,9.118907525239712542e-02,1.397345607667194400e+00,1.650104127293161582e-05,-9.420282598370119942e-01
2.183636727345469239e+02,-4.218734591502200715e+01,-5.185950091321947042e+01,9.118898707224981637e-02,1.397345321021968179e+00,1.666866614868922625e-05,-3.889741463781450914e-01
2.184436887377475500e+02,-4.218734468827967987e+01,-5.185949927730185749e+01,9.118889954480891014e-02,1.397345032870187742e+00,1.683386078710213951e-05,3.199771514002507922e-01
2.185237047409482045e+02,-4.218734345801022556e+01,-5.185949764149979302e+01,9.118881266719425227e-02,1.397344743224676167e+00,1.698133754501895964e-05,1.531466203185140318e-01
2.186037207441488306e+02,-4.218734221742314361e+01,-5.185949600615337829e+01,9.118872643658000599e-02,1.397344452098933543e+00,1.709841504293763137e-05,-5.482745834069239210e-01
2.186837367473494851e+02,-4.218734096112109455e+01,-5.185949437154079078e+01,9.118864085019463828e-02,1.397344159507136974e+00,1.717501825382328207e-05,8.021183741619840601e-01
2.187637527505501112e+02,-4.218733968509992138e+01,-5.185949273787821312e+01,9.118855590532094768e-02,1.397343865464140356e+00,1.720367852442450385e-05,2.009935716986805121e-01
2.188437687537507657e+02,-4.218733838674861403e+01,-5.185949110531990414e+01,9.118847159929603652e-02,1.397343569985475042e+00,1.717953352198264838e-05,-3.455507581969982644e-02
2.189237847569513917e+02,-4.218733706484932355e+01,-5.185948947395813491e+01,9.118838792951131089e-02,1.397343273087349624e+00,1.710032719870469009e-05,-2.709625361873923555e-01
2.190038007601520462e+02,-4.218733571957738349e+01,-5.185948784382323140e+01,9.118830489341255008e-02,1.397342974786649261e+00,1.696640989834463653e-05,2.082611041604301716e-01
2.190838167633526723e+02,-4.218733435250128849e+01,-5.185948621488357446e+01,9.118822248849976775e-02,1.397342675100936793e+00,1.678073835620352838e-05,-1.938619121951403457e-01
2.191638327665533268e+02,-4.218733296658268728e+01,-5.185948458704555719e+01,9.118814071232737850e-02,1.397342374048451630e+00,1.654887546465033665e-05,5.662019678750489504e-01
2.192438487697539529e+02,-4.218733156617639679e+01,-5.185948296015364889e+01,9.118805956250403133e-02,1.397342071648110640e+00,1.627899056799719801e-05,1.563201531184322257e-01
2.193238647729546074e+02,-4.218733015703041644e+01,-5.185948133399033821e+01,9.118797903669276228e-02,1.397341767919507705e+00,1.598185937368157283e-05,3.068342045719663624e-01
2.194038807761552334e+02,-4.218732874628587837e+01,-5.185947970827615450e+01,9.118789913261088342e-02,1.397341462882913499e+00,1.567086377818327492e-05,-1.528801106931215459e-01
2.194838967793558879e+02,-4.218732734247711136e+01,-5.185947808266968195e+01,9.118781984803003837e-02,1.397341156559276376e+00,1.536199214058342477e-05,-7.374767733565099626e-01
2.195639127825565140e+02,-4.218732595553159825e+01,-5.185947645676754547e+01,9.118774118077617452e-02,1.397340848970221261e+00,1.507383909071791095e-05,2.630094048348355362e-01
2.196439287857571685e+02,-4.218732459676996882e+01,-5.185947483010440351e+01,9.118766312872955693e-02,1.397340540138050313e+00,1.482760554338824477e-05,-5.035766597903779118e-01
2.197239447889577946e+02,-4.218732327890604950e+01,-5.185947320215296230e+01,9.118758568982479606e-02,1.397340230085742929e+00,1.464709879073211596e-05,-5.308340316362505223e-02
2.198039607921584491e+02,-4.218732201604680654e+01,-5.185947157232396876e+01,9.118750886205077844e-02,1.397339918836955519e+00,1.455873243116911908e-05,-7.069945132440799002e-03
2.198839767953590751e+02,-4.218732082302091868e+01,-5.185946993999595378e+01,9.118743264342632493e-02,1.397339606415654467e+00,1.459027024708348108e-05,-3.895228833327363249e-01
2.199639927985597296e+02,-4.218731968041337410e+01,-5.185946830606353330e+01,9.118735703072801402e-02,1.397339292826996315e+00,1.470541523573842824e-05,4.433288083725663853e-01
2.200440088017603557e+02,-4.218731856364806987e+01,-5.185946667164951407e+01,9.118728202054537935e-02,1.397338978073209059e+00,1.485821561786337952e-05,-7.122278397487864510e-01
2.201240248049610102e+02,-4.218731746166612595e+01,-5.185946503727786450e+01,9.118720760996303076e-02,1.397338662163825518e+00,1.502800678565563430e-05,7.432947744245020916e-01
