t,C,L,phi,dC_dt,dC_dt_noisy
1.419283856771354202e+01,1.973758936128129360e+00,3.026241063871868864e+00,7.113689774201836791e-01,-1.017555665283609301e-05,-3.469682484208885115e-02
1.419883976795359004e+01,1.973758875233619259e+00,3.026241124766379187e+00,7.113690428062443560e-01,-1.012834759661629391e-05,4.394476313086229796e-02
1.420484096819363806e+01,1.973758814619542168e+00,3.026241185380456500e+00,7.113691078911839050e-01,-1.008135593894010640e-05,3.347635341635270961e-02
1.421084216843368608e+01,1.973758754284496764e+00,3.026241245715501904e+00,7.113691726765059009e-01,-1.003458059134487712e-05,2.895914972499329457e-02
1.421684336867373410e+01,1.973758694227088384e+00,3.026241305772909840e+00,7.113692371637071465e-01,-9.988020475137915355e-06,3.806458641192581732e-02
1.422284456891378213e+01,1.973758634445928140e+00,3.026241365554070306e+00,7.113693013542780053e-01,-9.941674508073816696e-06,-6.052327079444837221e-02
1.422884576915383015e+01,1.973758574939633137e+00,3.026241425060365309e+00,7.113693652497024011e-01,-9.895541620785763826e-06,-2.371288128301797180e-02
1.423484696939387817e+01,1.973758515706826921e+00,3.026241484293171524e+00,7.113694288514577080e-01,-9.849620741686493375e-06,3.392018987074340436e-02
1.424084816963392619e+01,1.973758456746138590e+00,3.026241543253859856e+00,7.113694921610145272e-01,-9.803910808958704592e-06,-6.312791794250942334e-02
1.424684936987397421e+01,1.973758398056203678e+00,3.026241601943794990e+00,7.113695551798371319e-01,-9.758410763449631986e-06,8.322025543915856360e-02
1.425285057011402223e+01,1.973758339635663717e+00,3.026241660364334507e+00,7.113696179093833560e-01,-9.713119551779669791e-06,-2.799163415828215262e-02
1.425885177035407025e+01,1.973758281483166455e+00,3.026241718516831991e+00,7.113696803511041500e-01,-9.668036123233747503e-06,-3.225234914577727353e-03
1.426485297059411828e+01,1.973758223597342543e+00,3.026241776402656125e+00,7.113697425064735569e-01,-9.623159420879545678e-06,-5.126592105335684574e-02
1.427085417083416630e+01,1.973758165976912782e+00,3.026241834023085442e+00,7.113698043768765800e-01,-9.578488465944445807e-06,1.828086109865364670e-02
1.427685537107421432e+01,1.973758108620780494e+00,3.026241891379218174e+00,7.113698659634921651e-01,-9.534022411106235495e-06,-3.669988392303648317e-02
1.428285657131426234e+01,1.973758051527857438e+00,3.026241948472141008e+00,7.113699272674884888e-01,-9.489760412595416028e-06,-1.213460687724898790e-02
1.428885777155431036e+01,1.973757994697058482e+00,3.026242005302939742e+00,7.113699882900310634e-01,-9.445701628862934740e-06,-5.694561000844421822e-02
1.429485897179435838e+01,1.973757938127301381e+00,3.026242061872697064e+00,7.113700490322822922e-01,-9.401845221024274224e-06,5.957843445245952774e-02
1.430086017203440640e+01,1.973757881817506332e+00,3.026242118182492113e+00,7.113701094954019144e-01,-9.358190353747630752e-06,-8.164069770033423323e-02
1.430686137227445442e+01,1.973757825766595753e+00,3.026242174233402693e+00,7.113701696805464492e-01,-9.314736189480754547e-06,2.254664378397456051e-02
1.431286257251450245e+01,1.973757769973495613e+00,3.026242230026502611e+00,7.113702295888698623e-01,-9.271481898220912399e-06,1.184423628893449196e-02
1.431886377275455047e+01,1.973757714437134103e+00,3.026242285562864343e+00,7.113702892215231222e-01,-9.228426647744925049e-06,2.188072857974996191e-02
1.432486497299459849e+01,1.973757659156442079e+00,3.026242340843556367e+00,7.113703485796543102e-01,-9.185569609382326917e-06,-5.104180161921646752e-02
1.433086617323464651e+01,1.973757604130353283e+00,3.026242395869644941e+00,7.113704076644085106e-01,-9.142909957571276891e-06,5.167789607407522606e-02
1.433686737347469453e+01,1.973757549357803898e+00,3.026242450642194548e+00,7.113704664769279207e-01,-9.100446866749933861e-06,4.821025643577098174e-02
1.434286857371474255e+01,1.973757494837733217e+00,3.026242505162265228e+00,7.113705250183521844e-01,-9.058179516685527233e-06,7.970014358489143844e-03
1.434886977395479057e+01,1.973757440569082533e+00,3.026242559430916135e+00,7.113705832898176151e-01,-9.016107084480751155e-06,1.562407130284726095e-02
1.435487097419483860e+01,1.973757386550796467e+00,3.026242613449201979e+00,7.113706412924577505e-01,-8.974228753899637923e-06,-7.876936271829030820e-03
1.436087217443488662e+01,1.973757332781822083e+00,3.026242667218176585e+00,7.113706990274035746e-01,-8.932543707373952202e-06,3.214359034561640321e-02
1.436687337467493464e+01,1.973757279261109110e+00,3.026242720738889336e+00,7.113707564957826301e-01,-8.891051132664529177e-06,-4.106884838053503906e-02
1.437287457491498266e+01,1.973757225987609942e+00,3.026242774012388725e+00,7.113708136987200170e-01,-8.849750216644025613e-06,2.773396380661809213e-02
1.437887577515503068e+01,1.973757172960279860e+00,3.026242827039718808e+00,7.113708706373377266e-01,-8.808640149737811953e-06,2.030751372196774526e-02
1.438487697539507870e+01,1.973757120178076585e+00,3.026242879821921861e+00,7.113709273127549748e-01,-8.767720123703526269e-06,-7.051018926520304098e-02
1.439087817563512672e+01,1.973757067639960505e+00,3.026242932360037940e+00,7.113709837260879798e-01,-8.726989333851520314e-06,-1.312112509518942594e-01
1.439687937587517474e+01,1.973757015344895116e+00,3.026242984655103108e+00,7.113710398784501843e-01,-8.686446976824413468e-06,-5.870182970101247427e-03
1.440288057611522277e+01,1.973756963291846134e+00,3.026243036708152090e+00,7.113710957709519223e-01,-8.646092248820735904e-06,-8.086648619801654544e-03
1.440888177635527079e+01,1.973756911479782161e+00,3.026243088520216062e+00,7.113711514047008633e-01,-8.605924353144445149e-06,6.089393856810979694e-02
1.441488297659531881e+01,1.973756859907674688e+00,3.026243140092323980e+00,7.113712067808017903e-01,-8.565942490879052684e-06,2.871274372864299380e-03
1.442088417683536683e+01,1.973756808574497201e+00,3.026243191425501244e+00,7.113712619003564885e-01,-8.526145867104872877e-06,-2.489840691499937975e-02
1.442688537707541485e+01,1.973756757479226742e+00,3.026243242520771926e+00,7.113713167644638569e-01,-8.486533688234487727e-06,-6.799840802718716548e-02
1.443288657731546287e+01,1.973756706620842349e+00,3.026243293379156096e+00,7.113713713742199074e-01,-8.447105164677282119e-06,-4.421631220466506682e-03
1.443888777755551089e+01,1.973756655998326393e+00,3.026243344001672053e+00,7.113714257307178768e-01,-8.407859505066284100e-06,-2.920030193849567843e-02
1.444488897779555892e+01,1.973756605610663240e+00,3.026243394389334984e+00,7.113714798350480040e-01,-8.368795923807681447e-06,-5.514435261589223369e-02
1.445089017803560694e+01,1.973756555456840589e+00,3.026243444543157857e+00,7.113715336882975304e-01,-8.329913635307661934e-06,-6.029164196497648932e-03
1.445689137827565496e+01,1.973756505535848360e+00,3.026243494464150086e+00,7.113715872915510330e-01,-8.291211858413305436e-06,5.284107041235083790e-02
1.446289257851570298e+01,1.973756455846679136e+00,3.026243544153319309e+00,7.113716406458902020e-01,-8.252689810195334985e-06,4.629875796448672080e-03
1.446889377875575100e+01,1.973756406388328832e+00,3.026243593611669613e+00,7.113716937523935080e-01,-8.214346713941722555e-06,-5.246134704168068513e-02
1.447489497899579902e+01,1.973756357159795360e+00,3.026243642840203307e+00,7.113717466121368682e-01,-8.176181790719994069e-06,1.635547343262493472e-02
1.448089617923584704e+01,1.973756308160079520e+00,3.026243691839919148e+00,7.113717992261933132e-01,-8.138194268703102807e-06,-5.491152320016937094e-02
1.448689737947589329e+01,1.973756259388184775e+00,3.026243740611813671e+00,7.113718515956326538e-01,-8.100383374731734420e-06,-7.889198151715623442e-02
1.449289857971594131e+01,1.973756210843117476e+00,3.026243789156880748e+00,7.113719037215221475e-01,-8.062748336978842190e-06,2.470465659826562299e-02
1.449889977995598933e+01,1.973756162523886637e+00,3.026243837476112031e+00,7.113719556049261650e-01,-8.025288387614182284e-06,-2.752557291617323265e-02
1.450490098019603735e+01,1.973756114429503716e+00,3.026243885570494729e+00,7.113720072469058575e-01,-7.988002762804313761e-06,5.567055888699482674e-02
1.451090218043608537e+01,1.973756066558982836e+00,3.026243933441015610e+00,7.113720586485197117e-01,-7.950890695607171210e-06,1.554317692181533123e-02
1.451690338067613339e+01,1.973756018911341226e+00,3.026243981088656998e+00,7.113721098108234386e-01,-7.913951425742027368e-06,-4.032892616688882326e-02
1.452290458091618142e+01,1.973755971485598559e+00,3.026244028514399886e+00,7.113721607348696407e-01,-7.877184192928154971e-06,1.095738711827266149e-02
1.452890578115622944e+01,1.973755924280776952e+00,3.026244075719221716e+00,7.113722114217080339e-01,-7.840588237328915966e-06,6.476790911872508383e-02
1.453490698139627746e+01,1.973755877295901406e+00,3.026244122704096817e+00,7.113722618723857805e-01,-7.804162807545367286e-06,-9.443483144938039781e-03
1.454090818163632548e+01,1.973755830530000033e+00,3.026244169469998191e+00,7.113723120879466011e-01,-7.767907145073138508e-06,-5.306430396564953966e-02
1.454690938187637350e+01,1.973755783982102940e+00,3.026244216017895283e+00,7.113723620694317740e-01,-7.731820502066000245e-06,-3.308061846232887571e-02
1.455291058211642152e+01,1.973755737651243347e+00,3.026244262348755321e+00,7.113724118178795797e-01,-7.695902126236831009e-06,-4.066074581795340454e-02
1.455891178235646954e+01,1.973755691536456913e+00,3.026244308463541532e+00,7.113724613343253012e-01,-7.660151272403936673e-06,-5.905705589008346940e-02
1.456491298259651757e+01,1.973755645636782186e+00,3.026244354363216260e+00,7.113725106198014458e-01,-7.624567192721087849e-06,-6.463185895750254983e-02
1.457091418283656559e+01,1.973755599951260598e+00,3.026244400048737848e+00,7.113725596753374125e-01,-7.589149146891571718e-06,2.111139334058204434e-02
1.457691538307661361e+01,1.973755554478935581e+00,3.026244445521062865e+00,7.113726085019601575e-01,-7.553896391954140199e-06,5.546523910438712346e-02
1.458291658331666163e+01,1.973755509218853677e+00,3.026244490781144769e+00,7.113726571006931954e-01,-7.518808187612080474e-06,-1.810169625350909958e-02
1.458891778355670965e+01,1.973755464170064533e+00,3.026244535829933913e+00,7.113727054725575982e-01,-7.483883798897750239e-06,3.932162972718575983e-02
1.459491898379675767e+01,1.973755419331619576e+00,3.026244580668378870e+00,7.113727536185713296e-01,-7.449122489955328774e-06,4.540239636694373693e-02
1.460092018403680569e+01,1.973755374702574006e+00,3.026244625297424662e+00,7.113728015397495774e-01,-7.414523527593530616e-06,8.419063510895176405e-02
1.460692138427685371e+01,1.973755330281984577e+00,3.026244669718014091e+00,7.113728492371044210e-01,-7.380086182173783982e-06,-9.324784705909720459e-03
1.461292258451690174e+01,1.973755286068911374e+00,3.026244713931086849e+00,7.113728967116452750e-01,-7.345809723169338668e-06,-1.747816442596840381e-02
1.461892378475694976e+01,1.973755242062417370e+00,3.026244757937581298e+00,7.113729439643785568e-01,-7.311693425382514988e-06,2.105499373253211584e-02
1.462492498499699778e+01,1.973755198261567534e+00,3.026244801738430912e+00,7.113729909963079079e-01,-7.277736564503811678e-06,4.871563133089926861e-03
1.463092618523704580e+01,1.973755154665430167e+00,3.026244845334568279e+00,7.113730378084339723e-01,-7.243938416667816682e-06,1.509460957611015279e-02
1.463692738547709382e+01,1.973755111273076013e+00,3.026244888726922433e+00,7.113730844017543964e-01,-7.210298262450010043e-06,6.482071250189908040e-02
1.464292858571714184e+01,1.973755068083578257e+00,3.026244931916420189e+00,7.113731307772642731e-01,-7.176815382869961013e-06,-2.147072484828306538e-02
1.464892978595718986e+01,1.973755025096013416e+00,3.026244974903985252e+00,7.113731769359554757e-01,-7.143489062055863315e-06,1.081976138807903831e-02
1.465493098619723789e+01,1.973754982309459782e+00,3.026245017690538663e+00,7.113732228788171019e-01,-7.110318587244535138e-06,-4.906907602978257538e-02
1.466093218643728591e+01,1.973754939722999424e+00,3.026245060276999244e+00,7.113732686068354738e-01,-7.077303242564170205e-06,-7.978910309301139037e-03
1.466693338667733393e+01,1.973754897335715963e+00,3.026245102664282260e+00,7.113733141209938049e-01,-7.044442322357014064e-06,-3.367250467321825785e-02
1.467293458691738195e+01,1.973754855146696796e+00,3.026245144853301650e+00,7.113733594222726442e-01,-7.011735114303974115e-06,-3.788413439759054369e-02
1.467893578715742997e+01,1.973754813155030874e+00,3.026245186844967350e+00,7.113734045116494320e-01,-6.979180916744098795e-06,-1.099271459906236113e-02
1.468493698739747799e+01,1.973754771359811144e+00,3.026245228640187523e+00,7.113734493900988332e-01,-6.946779023575544443e-06,-2.233460947827689558e-02
1.469093818763752601e+01,1.973754729760131887e+00,3.026245270239866336e+00,7.113734940585927369e-01,-6.914528733137359495e-06,1.857190090417443554e-02
1.469693938787757403e+01,1.973754688355091158e+00,3.026245311644907510e+00,7.113735385180998128e-01,-6.882429346433127648e-06,4.018489403469011068e-02
1.470294058811762206e+01,1.973754647143789009e+00,3.026245352856209436e+00,7.113735827695862879e-01,-6.850480166242789437e-06,-7.462497295566541955e-02
1.470894178835767008e+01,1.973754606125328603e+00,3.026245393874669620e+00,7.113736268140151697e-01,-6.818680496234463817e-06,5.016110930749561464e-02
1.471494298859771810e+01,1.973754565298815544e+00,3.026245434701182901e+00,7.113736706523465791e-01,-6.787029642296715792e-06,-1.113246397970433926e-01
1.472094418883776612e+01,1.973754524663358323e+00,3.026245475336640123e+00,7.113737142855379725e-01,-6.755526916091270095e-06,1.236586707449766585e-02
1.472694538907781414e+01,1.973754484218067873e+00,3.026245515781930795e+00,7.113737577145436974e-01,-6.724171624838959360e-06,3.550797468878012786e-02
1.473294658931786216e+01,1.973754443962057792e+00,3.026245556037940432e+00,7.113738009403153262e-01,-6.692963084198311208e-06,-3.254234422549823202e-02
1.473894778955791018e+01,1.973754403894445009e+00,3.026245596105553659e+00,7.113738439638014333e-01,-6.661900608495585629e-06,-1.146164531215411973e-02
1.474494898979795821e+01,1.973754364014348228e+00,3.026245635985650217e+00,7.113738867859478177e-01,-6.630983513389310247e-06,-3.909523044480178733e-02
1.475095019003800623e+01,1.973754324320889264e+00,3.026245675679108960e+00,7.113739294076975028e-01,-6.600211119422993988e-06,4.473094742882013919e-02
1.475695139027805425e+01,1.973754284813193038e+00,3.026245715186805629e+00,7.113739718299901815e-01,-6.569582747140145784e-06,-1.586149491677963930e-01
1.476295259051810227e+01,1.973754245490386250e+00,3.026245754509612418e+00,7.113740140537631040e-01,-6.539097719748809823e-06,-4.856683590536890749e-02
1.476895379075815029e+01,1.973754206351598928e+00,3.026245793648399296e+00,7.113740560799505230e-01,-6.508755362233387132e-06,-9.685614008051700308e-02
1.477495499099819831e+01,1.973754167395963766e+00,3.026245832604034458e+00,7.113740979094836936e-01,-6.478555003130992418e-06,9.413351726710303402e-03
1.478095619123824633e+01,1.973754128622616122e+00,3.026245871377382546e+00,7.113741395432909842e-01,-6.448495970978740388e-06,6.495447927318240278e-02
1.478695739147829435e+01,1.973754090030693575e+00,3.026245909969305092e+00,7.113741809822979878e-01,-6.418577597866459428e-06,5.957244499194333520e-02
1.479295859171834238e+01,1.973754051619337035e+00,3.026245948380661410e+00,7.113742222274272997e-01,-6.388799217660334762e-06,3.340116258020606188e-02
1.479895979195839040e+01,1.973754013387689632e+00,3.026245986612308592e+00,7.113742632795987397e-01,-6.359160164670640825e-06,1.240496004955325172e-02
1.480496099219843842e+01,1.973753975334897603e+00,3.026246024665100620e+00,7.113743041397290190e-01,-6.329659778092633360e-06,-3.830941464861740975e-02
1.481096219243848644e+01,1.973753937460109631e+00,3.026246062539888815e+00,7.113743448087322951e-01,-6.300297398009746530e-06,6.091434561780192936e-02
1.481696339267853446e+01,1.973753899762476838e+00,3.026246100237521386e+00,7.113743852875195062e-01,-6.271072365837682128e-06,3.115943535849237389e-02
1.482296459291858248e+01,1.973753862241153678e+00,3.026246137758844768e+00,7.113744255769989255e-01,-6.241984025656677204e-06,-4.222152981755793871e-02
1.482896579315863050e+01,1.973753824895296605e+00,3.026246175104701841e+00,7.113744656780758291e-01,-6.213031723323325650e-06,-6.398444676691582289e-02
1.483496699339867853e+01,1.973753787724065178e+00,3.026246212275933267e+00,7.113745055916526061e-01,-6.184214808246935036e-06,-3.143997992081281473e-02
