t,v,a_int,T_oil,dv_dt,dv_dt_noisy
6.123224644928986216e+00,1.856494101102823535e+00,9.208803768975102333e-01,3.058874915582543963e+02,-4.793515173516005312e-03,-3.328219065793279474e-02
6.125225045009002223e+00,1.856484516863830425e+00,9.208854851316727874e-01,3.058883900071492690e+02,-4.788806990739025160e-03,6.929199661984072889e-02
6.127225445089018230e+00,1.856474942040458487e+00,9.208905929446108418e-01,3.058892874156305766e+02,-4.784101756217018497e-03,2.023314078258871621e-02
6.129225845169034237e+00,1.856465376626814212e+00,9.208957003210085368e-01,3.058901837848793548e+02,-4.779399473608281212e-03,-6.407190256926039579e-03
6.131226245249050244e+00,1.856455820616995434e+00,9.209008072455916460e-01,3.058910791160753320e+02,-4.774700146535026946e-03,-1.975033995379630106e-02
6.133226645329066251e+00,1.856446274005091768e+00,9.209059137031275766e-01,3.058919734103969859e+02,-4.770003778590825583e-03,-1.673295618985063543e-02
6.135227045409082258e+00,1.856436736785184394e+00,9.209110196784253688e-01,3.058928666690215437e+02,-4.765310373335607252e-03,-5.131661349096322544e-02
6.137227445489098265e+00,1.856427208951345831e+00,9.209161251563356965e-01,3.058937588931248683e+02,-4.760619934294108013e-03,-1.413693123825074394e-02
6.139227845569114272e+00,1.856417690497640383e+00,9.209212301217509777e-01,3.058946500838817428e+02,-4.755932464964640616e-03,4.142474976884841231e-02
6.141228245649130280e+00,1.856408181418123471e+00,9.209263345596054862e-01,3.058955402424654153e+02,-4.751247968806993072e-03,5.754279382855877201e-02
6.143228645729146287e+00,1.856398681706842524e+00,9.209314384548745736e-01,3.058964293700481676e+02,-4.746566449253419862e-03,-2.468083764504782479e-02
6.145229045809161406e+00,1.856389191357836532e+00,9.209365417925758912e-01,3.058973174678008036e+02,-4.741887909703312864e-03,2.104915923807520670e-02
6.147229445889177413e+00,1.856379710365135383e+00,9.209416445577683907e-01,3.058982045368929334e+02,-4.737212353520425800e-03,1.844119215173513349e-02
6.149229845969193420e+00,1.856370238722761190e+00,9.209467467355527681e-01,3.058990905784928032e+02,-4.732539784037426145e-03,-1.237422446872458032e-01
6.151230246049209427e+00,1.856360776424727188e+00,9.209518483110714637e-01,3.058999755937675786e+02,-4.727870204558226597e-03,3.025930121089612235e-02
6.153230646129225434e+00,1.856351323465038394e+00,9.209569492695083293e-01,3.059008595838830047e+02,-4.723203618350768629e-03,-6.727637689343617111e-02
6.155231046209241441e+00,1.856341879837691389e+00,9.209620495960890718e-01,3.059017425500035188e+02,-4.718540028651019291e-03,-6.294647583430446058e-02
6.157231446289257448e+00,1.856332445536673870e+00,9.209671492760811429e-01,3.059026244932925351e+02,-4.713879438665635746e-03,3.660747281385437479e-02
6.159231846369273455e+00,1.856323020555965764e+00,9.209722482947934052e-01,3.059035054149118764e+02,-4.709221851563638594e-03,7.854218059724923928e-02
6.161232246449289462e+00,1.856313604889537672e+00,9.209773466375766882e-01,3.059043853160223989e+02,-4.704567270488624331e-03,-6.116516053958394317e-02
6.163232646529305470e+00,1.856304198531352645e+00,9.209824442898231212e-01,3.059052641977834242e+02,-4.699915698544110398e-03,-4.987911933570940426e-02
6.165233046609321477e+00,1.856294801475364631e+00,9.209875412369668002e-01,3.059061420613531368e+02,-4.695267138808079110e-03,-5.317542103591593738e-02
6.167233446689337484e+00,1.856285413715519361e+00,9.209926374644832325e-01,3.059070189078885278e+02,-4.690621594323651777e-03,-3.212041581069455254e-02
6.169233846769353491e+00,1.856276035245754130e+00,9.209977329578900029e-01,3.059078947385452238e+02,-4.685979068103196532e-03,-2.490631042829562908e-02
6.171234246849369498e+00,1.856266666059997572e+00,9.210028277027457744e-01,3.059087695544775443e+02,-4.681339563121778014e-03,-4.732220798353479335e-02
6.173234646929385505e+00,1.856257306152170106e+00,9.210079216846512873e-01,3.059096433568385578e+02,-4.676703082326483241e-03,-8.742875916531855918e-02
6.175235047009401512e+00,1.856247955516183490e+00,9.210130148892488045e-01,3.059105161467801963e+02,-4.672069628633535032e-03,8.292026902109848885e-02
6.177235447089417519e+00,1.856238614145941046e+00,9.210181073022222220e-01,3.059113879254529706e+02,-4.667439204922407825e-03,-3.092704607008722392e-02
6.179235847169433526e+00,1.856229282035337880e+00,9.210231989092972915e-01,3.059122586940061410e+02,-4.662811814044043324e-03,-4.407671170206362704e-02
6.181236247249449534e+00,1.856219959178260437e+00,9.210282896962410648e-01,3.059131284535877739e+02,-4.658187458815188364e-03,3.917110769934624426e-02
6.183236647329465541e+00,1.856210645568586726e+00,9.210333796488625602e-01,3.059139972053446854e+02,-4.653566142022835805e-03,-2.428190185372584506e-02
6.185237047409481548e+00,1.856201341200186095e+00,9.210384687530124292e-01,3.059148649504222135e+02,-4.648947866415786834e-03,4.840761605949325808e-02
6.187237447489497555e+00,1.856192046066919676e+00,9.210435569945828460e-01,3.059157316899647299e+02,-4.644332634717973640e-03,3.339382497269345607e-02
6.189237847569513562e+00,1.856182760162640166e+00,9.210486443595077288e-01,3.059165974251151283e+02,-4.639720449616357989e-03,4.352019052365459911e-02
6.191238247649529569e+00,1.856173483481191600e+00,9.210537308337626294e-01,3.059174621570150521e+02,-4.635111313767148467e-03,-2.592149867909768896e-02
6.193238647729545576e+00,1.856164216016409796e+00,9.210588164033647329e-01,3.059183258868049506e+02,-4.630505229792913902e-03,2.597443699648565099e-02
6.195239047809561583e+00,1.856154957762121915e+00,9.210639010543728578e-01,3.059191886156239093e+02,-4.625902200286136079e-03,-8.361283984125172930e-02
6.197239447889577590e+00,1.856145708712146680e+00,9.210689847728877888e-01,3.059200503446099333e+02,-4.621302227808432583e-03,-7.470920408662932999e-02
6.199239847969593598e+00,1.856136468860294597e+00,9.210740675450515003e-01,3.059209110748995499e+02,-4.616705314883895461e-03,-2.447851664058006520e-03
6.201240248049609605e+00,1.856127238200367291e+00,9.210791493570479327e-01,3.059217708076280928e+02,-4.612111464008084027e-03,-2.116070479957704240e-02
6.203240648129625612e+00,1.856118016726158171e+00,9.210842301951026601e-01,3.059226295439296450e+02,-4.607520677645249307e-03,6.159773921731039048e-02
6.205241048209641619e+00,1.856108804431452208e+00,9.210893100454827787e-01,3.059234872849369822e+02,-4.602932958223115989e-03,-1.937093470718837321e-02
6.207241448289657626e+00,1.856099601310183811e+00,9.210943888950086089e-01,3.059243440317852674e+02,-4.598348308738620105e-03,-9.432750308153957375e-02
6.209241848369673633e+00,1.856090407356936423e+00,9.210994667334223562e-01,3.059251997856217713e+02,-4.593766734841686628e-03,-2.573865549893696817e-03
6.211242248449689640e+00,1.856081222565632238e+00,9.211045435494490397e-01,3.059260545475764275e+02,-4.589188239972785688e-03,-2.040159384655781602e-02
6.213242648529705647e+00,1.856072046930081543e+00,9.211096193315558844e-01,3.059269083187753040e+02,-4.584612827154166403e-03,3.907757145596072942e-03
6.215243048609721654e+00,1.856062880444089958e+00,9.211146940682365392e-01,3.059277611003435595e+02,-4.580040499386095476e-03,-6.397227921361543779e-02
6.217243448689737662e+00,1.856053723101459774e+00,9.211197677480117418e-01,3.059286128934049884e+02,-4.575471259645969013e-03,-4.445152718904390315e-02
6.219243848769753669e+00,1.856044574895988841e+00,9.211248403594287648e-01,3.059294636990823619e+02,-4.570905110882761413e-03,-2.417947817709506595e-03
6.221244248849769676e+00,1.856035435821471236e+00,9.211299118910616368e-01,3.059303135184972575e+02,-4.566342056028127594e-03,3.160745692603240259e-02
6.223244648929785683e+00,1.856026305871696813e+00,9.211349823315111429e-01,3.059311623527701158e+02,-4.561782097985633833e-03,1.514599463030283366e-02
6.225245049009801690e+00,1.856017185040451656e+00,9.211400516694049356e-01,3.059320102030201838e+02,-4.557225239635087632e-03,3.227521875880765001e-02
6.227245449089817697e+00,1.856008073321517404e+00,9.211451198933970907e-01,3.059328570703656851e+02,-4.552671483834536126e-03,-7.817941600370752198e-02
6.229245849169833704e+00,1.855998970708672147e+00,9.211501869921686625e-01,3.059337029559235361e+02,-4.548120833416158248e-03,-1.605507056918069331e-02
6.231246249249849711e+00,1.855989877195689752e+00,9.211552529544275725e-01,3.059345478608096869e+02,-4.543573291192370966e-03,5.673391020033960452e-03
6.233246649329865718e+00,1.855980792776340094e+00,9.211603177689080546e-01,3.059353917861387799e+02,-4.539028859945282157e-03,4.310850865459368852e-02
6.235247049409881726e+00,1.855971717444389046e+00,9.211653814243714322e-01,3.059362347330244347e+02,-4.534487542440013286e-03,8.117365080856640477e-03
6.237247449489897733e+00,1.855962651193598267e+00,9.211704439096056740e-01,3.059370767025789632e+02,-4.529949341410932639e-03,-1.715350095138464676e-02
6.239247849569913740e+00,1.855953594017725639e+00,9.211755052134253940e-01,3.059379176959137112e+02,-4.525414259575977205e-03,-1.103756056070887177e-02
6.241248249649929747e+00,1.855944545910524823e+00,9.211805653246721848e-01,3.059387577141388306e+02,-4.520882299623996126e-03,-9.470222177947712483e-03
6.243248649729945754e+00,1.855935506865745932e+00,9.211856242322139510e-01,3.059395967583632228e+02,-4.516353464221634084e-03,-7.646412545358287349e-02
6.245249049809961761e+00,1.855926476877134412e+00,9.211906819249457978e-01,3.059404348296947092e+02,-4.511827756011999035e-03,-3.444072291853967488e-03
6.247249449889977768e+00,1.855917455938432159e+00,9.211957383917892539e-01,3.059412719292400311e+02,-4.507305177614773228e-03,3.550069869849974136e-02
6.249249849969993775e+00,1.855908444043376848e+00,9.212007936216927151e-01,3.059421080581046795e+02,-4.502785731624436849e-03,3.079308454680635548e-02
6.251250250050009782e+00,1.855899441185701937e+00,9.212058476036313337e-01,3.059429432173931218e+02,-4.498269420614708913e-03,-9.800056899518838627e-02
6.253250650130025790e+00,1.855890447359137552e+00,9.212109003266069074e-01,3.059437774082084616e+02,-4.493756247130886727e-03,-4.782108085220376087e-03
6.255251050210041797e+00,1.855881462557409156e+00,9.212159517796479902e-01,3.059446106316529495e+02,-4.489246213699948918e-03,-7.999663435308802806e-02
6.257251450290057804e+00,1.855872486774238439e+00,9.212210019518100035e-01,3.059454428888274151e+02,-4.484739322820119334e-03,5.003922932582380995e-02
6.259251850370073811e+00,1.855863520003342870e+00,9.212260508321749031e-01,3.059462741808316650e+02,-4.480235576967639410e-03,2.232490028069509386e-02
6.261252250450089818e+00,1.855854562238436145e+00,9.212310984098515121e-01,3.059471045087644256e+02,-4.475734978596213054e-03,3.080674447443753489e-02
6.263252650530105825e+00,1.855845613473227962e+00,9.212361446739754101e-01,3.059479338737231728e+02,-4.471237530135563354e-03,-3.799336854045553408e-02
6.265253050610121832e+00,1.855836673701423800e+00,9.212411896137087108e-01,3.059487622768043025e+02,-4.466743233991987694e-03,-1.014658525202200012e-01
6.267253450690137839e+00,1.855827742916725143e+00,9.212462332182406177e-01,3.059495897191029599e+02,-4.462252092543472770e-03,-5.686696098408777766e-02
6.269253850770153846e+00,1.855818821112829697e+00,9.212512754767867573e-01,3.059504162017132671e+02,-4.457764108151240912e-03,-2.227116541153344176e-02
6.271254250850169853e+00,1.855809908283430953e+00,9.212563163785895126e-01,3.059512417257280958e+02,-4.453279283147093537e-03,-7.964601064728780988e-02
6.273254650930185861e+00,1.855801004422218181e+00,9.212613559129182450e-01,3.059520662922392944e+02,-4.448797619841293738e-03,-5.496168758073462224e-02
6.275255051010201868e+00,1.855792109522877320e+00,9.212663940690689612e-01,3.059528899023374606e+02,-4.444319120523010369e-03,8.316377909671116009e-02
6.277255451090217875e+00,1.855783223579089425e+00,9.212714308363640914e-01,3.059537125571120555e+02,-4.439843787452324442e-03,-7.054460016744722173e-02
6.279255851170233882e+00,1.855774346584531997e+00,9.212764662041532659e-01,3.059545342576514031e+02,-4.435371622868888863e-03,2.286213454339497408e-02
6.281256251250249889e+00,1.855765478532878765e+00,9.212815001618126498e-01,3.059553550050427475e+02,-4.430902628989041858e-03,-9.781225338949577075e-02
6.283256651330265896e+00,1.855756619417798792e+00,9.212865326987450532e-01,3.059561748003721391e+02,-4.426436808004252654e-03,8.063008577960899606e-03
6.285257051410281903e+00,1.855747769232957811e+00,9.212915638043800426e-01,3.059569936447243776e+02,-4.421974162080011261e-03,3.737051047141149579e-02
6.287257451490297910e+00,1.855738927972016894e+00,9.212965934681741631e-01,3.059578115391833535e+02,-4.417514693364044120e-03,1.783800263579024548e-02
6.289257851570313917e+00,1.855730095628633558e+00,9.213016216796104940e-01,3.059586284848315358e+02,-4.413058403973546540e-03,5.579749260198593741e-02
6.291258251650329925e+00,1.855721272196461102e+00,9.213066484281986490e-01,3.059594444827504844e+02,-4.408605296007617191e-03,8.539338503644136602e-02
6.293258651730345932e+00,1.855712457669149051e+00,9.213116737034755532e-01,3.059602595340203948e+02,-4.404155371536155883e-03,-7.344321976582901534e-02
6.295259051810361939e+00,1.855703652040342266e+00,9.213166974950042221e-01,3.059610736397205528e+02,-4.399708632610854764e-03,8.886617774621442811e-03
6.297259451890377946e+00,1.855694855303682500e+00,9.213217197923748714e-01,3.059618868009289372e+02,-4.395265081256205519e-03,2.174596037739770157e-02
6.299259851970393953e+00,1.855686067452806842e+00,9.213267405852042513e-01,3.059626990187223896e+02,-4.390824719473718218e-03,1.708310240225029142e-02
6.301260252050409960e+00,1.855677288481348608e+00,9.213317598631359795e-01,3.059635102941766718e+02,-4.386387549241921313e-03,7.548062811593661547e-02
6.303260652130425967e+00,1.855668518382936893e+00,9.213367776158400968e-01,3.059643206283662948e+02,-4.381953572514696305e-03,9.963265808494652098e-03
6.305261052210441974e+00,1.855659757151197020e+00,9.213417938330138446e-01,3.059651300223647468e+02,-4.377522791221721832e-03,5.641680901534772835e-02
6.307261452290457981e+00,1.855651004779750091e+00,9.213468085043807765e-01,3.059659384772443218e+02,-4.373095207270472073e-03,5.423686263009889347e-02
6.309261852370473989e+00,1.855642261262213433e+00,9.213518216196915356e-01,3.059667459940761773e+02,-4.368670822545550614e-03,3.884453680978517884e-03
6.311262252450489996e+00,1.855633526592200155e+00,9.213568331687231883e-01,3.059675525739302202e+02,-4.364249638903583417e-03,2.399320310005878185e-02
6.313262652530506003e+00,1.855624800763319593e+00,9.213618431412796683e-01,3.059683582178753340e+02,-4.359831658182100611e-03,-4.157488000254318250e-02
6.315263052610522010e+00,1.855616083769176416e+00,9.213668515271917769e-01,3.059691629269792088e+02,-4.355416882189988570e-03,1.251441690996576636e-02
6.317263452690538017e+00,1.855607375603372189e+00,9.213718583163169606e-01,3.059699667023084544e+02,-4.351005312719591345e-03,6.398868755967915267e-03
6.319263852770554024e+00,1.855598676259503810e+00,9.213768634985392003e-01,3.059707695449283733e+02,-4.346596951532610831e-03,-1.046733355062993108e-02
6.321264252850570031e+00,1.855589985731164404e+00,9.213818670637695663e-01,3.059715714559033586e+02,-4.342191800371875132e-03,-2.604179249718946779e-02
6.323264652930586038e+00,1.855581304011943100e+00,9.213868690019455521e-01,3.059723724362963821e+02,-4.337789860952234733e-03,4.565400663825401606e-02
6.325265053010602045e+00,1.855572631095424585e+00,9.213918693030316298e-01,3.059731724871695064e+02,-4.333391134967556901e-03,-8.211640820571136298e-03
6.327265453090618053e+00,1.855563966975190437e+00,9.213968679570188058e-01,3.059739716095834865e+02,-4.328995624087395022e-03,1.112907012005471263e-01
6.329265853170634060e+00,1.855555311644817351e+00,9.214018649539250649e-01,3.059747698045980542e+02,-4.324603329959320064e-03,6.290895837595343598e-02
6.331266253250650067e+00,1.855546665097878245e+00,9.214068602837948152e-01,3.059755670732716908e+02,-4.320214254203813553e-03,3.557462201444756139e-02
6.333266653330666074e+00,1.855538027327942263e+00,9.214118539366995542e-01,3.059763634166617976e+02,-4.315828398419707668e-03,-3.137777369056932164e-02
6.335267053410682081e+00,1.855529398328574331e+00,9.214168459027372027e-01,3.059771588358245822e+02,-4.311445764181520701e-03,4.305573408562554660e-02
