S,g,g_noisy
4.083425835029717454e+00,1.033701695468742132e+00,1.029656564301183019e+00
4.089700334290723660e+00,1.034506279768920400e+00,1.039021454001695544e+00
4.095984474804579278e+00,1.035310458363668973e+00,1.037018259101051276e+00
4.102278271385817909e+00,1.036114228448187680e+00,1.046618538055007708e+00
4.108581738871731837e+00,1.036917587214523762e+00,1.038580167337463722e+00
4.114894892122412884e+00,1.037720531851560324e+00,1.044010911123040453e+00
4.121217746020785277e+00,1.038523059545004568e+00,1.056525942421518982e+00
4.127550315472647391e+00,1.039325167477370915e+00,1.042438319940793834e+00
4.133892615406694837e+00,1.040126852827970794e+00,1.022373507872159193e+00
4.140244660774566654e+00,1.040928112772897318e+00,1.032362469763657531e+00
4.146606466550871950e+00,1.041728944485010189e+00,1.037941990386511470e+00
4.152978047733236089e+00,1.042529345133923702e+00,1.048066722023129893e+00
4.159359419342324671e+00,1.043329311885989430e+00,1.039664747319480886e+00
4.165750596421883500e+00,1.044128841904284233e+00,1.047402943484611271e+00
4.172151594038775002e+00,1.044927932348592492e+00,1.053380601200606392e+00
4.178562427283015523e+00,1.045726580375392789e+00,1.042426534261809756e+00
4.184983111267806422e+00,1.046524783137843473e+00,1.038706279089672391e+00
4.191413661129567814e+00,1.047322537785761787e+00,1.030627350728005709e+00
4.197854092027986539e+00,1.048119841465615432e+00,1.048668028897243643e+00
4.204304419146037475e+00,1.048916691320499028e+00,1.053607129162474454e+00
4.210764657690026169e+00,1.049713084490123682e+00,1.033926332270571180e+00
4.217234822889620816e+00,1.050509018110795889e+00,1.052461790360632143e+00
4.223714929997901102e+00,1.051304489315404656e+00,1.058708849094608606e+00
4.230204994291374199e+00,1.052099495233400850e+00,1.044365971919106961e+00
4.236705031070024496e+00,1.052894032990781881e+00,1.053498402298247205e+00
4.243215055657344692e+00,1.053688099710074155e+00,1.050002495258466562e+00
4.249735083400377533e+00,1.054481692510313540e+00,1.061264164298096446e+00
4.256265129669743352e+00,1.055274808507031370e+00,1.059441195302244010e+00
4.262805209859680922e+00,1.056067444812230471e+00,1.049719719510574967e+00
4.269355339388082982e+00,1.056859598534370503e+00,1.056791674923788005e+00
4.275915533696538873e+00,1.057651266778351085e+00,1.065837371741919393e+00
4.282485808250358517e+00,1.058442446645487589e+00,1.056317767665847063e+00
4.289066178538615937e+00,1.059233135233494938e+00,1.039490010958713295e+00
4.295656660074187450e+00,1.060023329636469169e+00,1.064756420945419224e+00
4.302257268393788969e+00,1.060813026944866122e+00,1.047659975067079197e+00
4.308868019058003540e+00,1.061602224245482562e+00,1.064198977595201434e+00
4.315488927651325746e+00,1.062390918621433311e+00,1.068591907677758357e+00
4.322120009782202565e+00,1.063179107152137703e+00,1.077547064724478254e+00
4.328761281083059131e+00,1.063966786913291163e+00,1.073465081092020545e+00
4.335412757210341361e+00,1.064753954976848771e+00,1.088064894920323988e+00
4.342074453844551485e+00,1.065540608411003287e+00,1.058696531523092288e+00
4.348746386690292454e+00,1.066326744280164940e+00,1.073869966293023115e+00
4.355428571476291033e+00,1.067112359644938335e+00,1.081220308917791195e+00
4.362121023955446653e+00,1.067897451562101807e+00,1.067574332709069429e+00
4.368823759904860715e+00,1.068682017084584324e+00,1.069685554098786850e+00
4.375536795125882783e+00,1.069466053261445282e+00,1.067280636986045916e+00
4.382260145444138999e+00,1.070249557137851415e+00,1.064590858846737209e+00
4.388993826709572055e+00,1.071032525755051701e+00,1.090563770282480638e+00
4.395737854796478494e+00,1.071814956150357823e+00,1.064320218607879731e+00
4.402492245603554011e+00,1.072596845357121298e+00,1.074788067925257273e+00
4.409257015053914763e+00,1.073378190404706611e+00,1.053153290693696897e+00
4.416032179095149779e+00,1.074158988318470787e+00,1.068897221077490745e+00
4.422817753699346710e+00,1.074939236119737407e+00,1.070251198118002067e+00
4.429613754863146902e+00,1.075718930825776409e+00,1.069448925325822364e+00
4.436420198607759602e+00,1.076498069449774775e+00,1.072970210695211257e+00
4.443237100979017029e+00,1.077276649000815656e+00,1.086549456440219386e+00
4.450064478047410788e+00,1.078054666483852619e+00,1.089872365490121231e+00
4.456902345908119401e+00,1.078832118899684556e+00,1.072057237730622559e+00
4.463750720681056272e+00,1.079609003244931031e+00,1.069996224851922140e+00
4.470609618510901662e+00,1.080385316512005645e+00,1.075269067130523393e+00
4.477479055567149757e+00,1.081161055689092487e+00,1.078847447190101505e+00
4.484359048044133544e+00,1.081936217760117946e+00,1.075374868533850448e+00
4.491249612161072768e+00,1.082710799704727611e+00,1.082923186627188228e+00
4.498150764162106796e+00,1.083484798498255630e+00,1.076663178899443851e+00
4.505062520316341690e+00,1.084258211111703618e+00,1.087272562966680178e+00
4.511984896917875965e+00,1.085031034511709347e+00,1.092767451850585880e+00
4.518917910285847661e+00,1.085803265660522321e+00,1.098908705530648122e+00
4.525861576764468097e+00,1.086574901515973357e+00,1.070479683160847406e+00
4.532815912723068053e+00,1.087345939031453046e+00,1.079856423569746093e+00
4.539780934556126191e+00,1.088116375155879556e+00,1.099393845882471021e+00
4.546756658683315244e+00,1.088886206833669767e+00,1.099739005177142737e+00
4.553743101549533101e+00,1.089655431004714625e+00,1.091271359322729229e+00
4.560740279624955207e+00,1.090424044604351161e+00,1.086763422907890630e+00
4.567748209405058546e+00,1.091192044563327856e+00,1.101902553837545540e+00
4.574766907410665162e+00,1.091959427807783989e+00,1.089741704566677294e+00
4.581796390187989232e+00,1.092726191259214330e+00,1.084611449371765346e+00
4.588836674308664598e+00,1.093492331834444498e+00,1.096583543128306637e+00
4.595887776369789179e+00,1.094257846445596760e+00,1.093507314224400284e+00
4.602949712993961384e+00,1.095022732000064059e+00,1.075718680699529584e+00
4.610022500829330738e+00,1.095786985400480029e+00,1.081228039794135398e+00
4.617106156549617424e+00,1.096550603544686364e+00,1.094443957667039502e+00
4.624200696854166459e+00,1.097313583325703945e+00,1.090351614855770368e+00
4.631306138467981448e+00,1.098075921631702201e+00,1.096728142345130275e+00
4.638422498141768990e+00,1.098837615345969798e+00,1.102533756370672746e+00
4.645549792651971543e+00,1.099598661346880002e+00,1.099925525677308391e+00
4.652688038800808279e+00,1.100359056507863365e+00,1.091112425282381615e+00
4.659837253416315939e+00,1.101118797697371532e+00,1.091641409503076199e+00
4.666997453352396796e+00,1.101877881778853263e+00,1.107984666572578769e+00
4.674168655488840862e+00,1.102636305610713352e+00,1.105565719177773465e+00
4.681350876731380062e+00,1.103394066046286870e+00,1.106341466967243781e+00
4.688544134011718434e+00,1.104151159933804083e+00,1.113327716136457868e+00
4.695748444287587198e+00,1.104907584116360031e+00,1.112865920951424004e+00
4.702963824542763405e+00,1.105663335431879002e+00,1.123253462735802621e+00
4.710190291787125005e+00,1.106418410713083889e+00,1.105126987010218054e+00
4.717427863056691706e+00,1.107172806787461328e+00,1.114329553464522338e+00
4.724676555413653389e+00,1.107926520477229282e+00,1.106895082944417519e+00
4.731936385946418966e+00,1.108679548599303288e+00,1.108260775119591646e+00
4.739207371769655452e+00,1.109431887965262042e+00,1.127395100459305244e+00
4.746489530024333270e+00,1.110183535381314535e+00,1.112617741979721409e+00
4.753782877877752000e+00,1.110934487648263413e+00,1.105971945560723535e+00
4.761087432523596341e+00,1.111684741561474121e+00,1.121610360342901958e+00
4.768403211181965418e+00,1.112434293910836702e+00,1.107587047479346776e+00
4.775730231099427847e+00,1.113183141480732274e+00,1.111739531123097091e+00
4.783068509549042169e+00,1.113931281049998834e+00,1.105385466909261316e+00
4.790418063830413686e+00,1.114678709391895062e+00,1.101027142306917117e+00
4.797778911269727331e+00,1.115425423274063466e+00,1.103895853311593900e+00
4.805151069219796511e+00,1.116171419458497294e+00,1.128055179528926200e+00
4.812534555060092423e+00,1.116916694701501900e+00,1.121334587966915208e+00
4.819929386196792009e+00,1.117661245753661658e+00,1.134793986001530586e+00
4.827335580062823261e+00,1.118405069359800219e+00,1.133345794526493977e+00
4.834753154117897189e+00,1.119148162258946755e+00,1.122616580308597678e+00
4.842182125848551344e+00,1.119890521184297105e+00,1.127104183055343434e+00
4.849622512768193339e+00,1.120632142863177583e+00,1.118701684128442286e+00
4.857074332417147922e+00,1.121373024017008113e+00,1.125413478112970100e+00
4.864537602362683621e+00,1.122113161361266043e+00,1.128295770915224594e+00
4.872012340199066927e+00,1.122852551605445059e+00,1.127504410136921598e+00
4.879498563547594259e+00,1.123591191453019666e+00,1.119636461726092103e+00
4.886996290056648817e+00,1.124329077601407212e+00,1.122892691151662348e+00
4.894505537401721895e+00,1.125066206741931252e+00,1.121013202311528900e+00
4.902026323285468834e+00,1.125802575559778695e+00,1.129019943564149919e+00
4.909558665437741887e+00,1.126538180733964944e+00,1.136801841043031391e+00
4.917102581615646173e+00,1.127273018937294591e+00,1.115909785225448481e+00
4.924658089603564548e+00,1.128007086836321449e+00,1.123258998304513367e+00
4.932225207213207341e+00,1.128740381091309919e+00,1.146258877050877700e+00
4.939803952283654098e+00,1.129472898356194355e+00,1.121415564953915922e+00
4.947394342681400659e+00,1.130204635278543090e+00,1.125838411426531183e+00
4.954996396300389350e+00,1.130935588499514477e+00,1.132764402077589549e+00
4.962610131062058727e+00,1.131665754653818468e+00,1.116961455333304487e+00
4.970235564915391535e+00,1.132395130369679315e+00,1.125663395928355959e+00
4.977872715836943129e+00,1.133123712268789607e+00,1.131924537427025923e+00
4.985521601830895655e+00,1.133851496966273853e+00,1.129847449279736571e+00
4.993182240929090021e+00,1.134578481070647626e+00,1.139024837193352679e+00
5.000854651191085409e+00,1.135304661183775377e+00,1.157684701594183574e+00
5.008538850704181478e+00,1.136030033900829794e+00,1.153858916152696645e+00
5.016234857583472539e+00,1.136754595810249846e+00,1.141008384606020165e+00
5.023942689971886644e+00,1.137478343493701027e+00,1.129923263939169864e+00
5.031662366040237089e+00,1.138201273526032509e+00,1.127157182323005769e+00
5.039393903987251733e+00,1.138923382475236279e+00,1.131349315652163456e+00
5.047137322039622731e+00,1.139644666902402514e+00,1.131447943371199250e+00
5.054892638452046505e+00,1.140365123361681166e+00,1.147612871610061758e+00
5.062659871507278808e+00,1.141084748400237769e+00,1.135444294207840210e+00
5.070439039516159596e+00,1.141803538558211262e+00,1.143729172479783118e+00
5.078230160817665428e+00,1.142521490368669568e+00,1.134024714779270582e+00
5.086033253778952101e+00,1.143238600357568746e+00,1.146428511215414892e+00
5.093848336795406162e+00,1.143954865043711022e+00,1.143999088637011941e+00
5.101675428290668890e+00,1.144670280938698159e+00,1.134954240827171112e+00
5.109514546716694916e+00,1.145384844546890823e+00,1.141149562809101736e+00
5.117365710553797520e+00,1.146098552365364842e+00,1.141925845831036845e+00
5.125228938310677940e+00,1.146811400883864351e+00,1.127939208187789699e+00
5.133104248524480440e+00,1.147523386584762939e+00,1.130076679920517746e+00
5.140991659760832277e+00,1.148234505943015904e+00,1.143187627161307951e+00
5.148891190613894331e+00,1.148944755426117403e+00,1.142258451023967725e+00
5.156802859706391295e+00,1.149654131494055376e+00,1.157342969081057937e+00
5.164726685689665864e+00,1.150362630599267577e+00,1.150307402111392818e+00
5.172662687243716029e+00,1.151070249186597172e+00,1.152965392528286559e+00
5.180610883077254591e+00,1.151776983693247880e+00,1.158497207814263907e+00
5.188571291927728701e+00,1.152482830548737791e+00,1.157261288621832529e+00
5.196543932561384693e+00,1.153187786174854734e+00,1.147154187263749625e+00
5.204528823773299173e+00,1.153891846985612313e+00,1.160978002556299016e+00
5.212525984387435862e+00,1.154595009387201054e+00,1.161423460583079326e+00
5.220535433256678459e+00,1.155297269777948443e+00,1.149932392271400872e+00
5.228557189262879490e+00,1.155998624548265852e+00,1.156833711465283798e+00
5.236591271316902052e+00,1.156699070080609903e+00,1.147902339532370197e+00
5.244637698358677547e+00,1.157398602749430516e+00,1.154525722829972345e+00
5.252696489357230547e+00,1.158097218921128713e+00,1.153845466133422759e+00
5.260767663310732978e+00,1.158794914954007105e+00,1.164704748854971550e+00
5.268851239246557405e+00,1.159491687198226817e+00,1.168149873730349730e+00
5.276947236221303683e+00,1.160187531995756416e+00,1.183921257234845648e+00
5.285055673320859349e+00,1.160882445680329722e+00,1.137095713714355805e+00
5.293176569660433373e+00,1.161576424577395628e+00,1.157761906692243326e+00
5.301309944384617445e+00,1.162269465004072799e+00,1.159820376387784790e+00
5.309455816667409067e+00,1.162961563269101717e+00,1.158323228510832692e+00
5.317614205712273723e+00,1.163652715672796933e+00,1.158712593445181405e+00
5.325785130752180407e+00,1.164342918506999114e+00,1.154568055282304995e+00
5.333968611049659359e+00,1.165032168055031070e+00,1.161108942793874332e+00
5.342164665896830478e+00,1.165720460591644692e+00,1.166101103069111078e+00
5.350373314615461950e+00,1.166407792382977426e+00,1.167080854533077749e+00
5.358594576557006661e+00,1.167094159686500987e+00,1.168445542966291884e+00
5.366828471102661702e+00,1.167779558750976276e+00,1.175449124133613577e+00
5.375075017663395904e+00,1.168463985816401651e+00,1.173389128639029666e+00
5.383334235680009350e+00,1.169147437113969179e+00,1.153135095200707116e+00
5.391606144623168895e+00,1.169829908866010459e+00,1.175699043188265236e+00
5.399890763993470344e+00,1.170511397285953326e+00,1.169811824568282033e+00
5.408188113321462431e+00,1.171191898578270107e+00,1.181400399776142640e+00
5.416498212167707216e+00,1.171871408938428560e+00,1.172189140412125408e+00
5.424821080122828931e+00,1.172549924552845235e+00,1.157916540960469254e+00
5.433156736807548626e+00,1.173227441598834186e+00,1.179221683578506763e+00
5.441505201872735675e+00,1.173903956244558788e+00,1.170526573971388595e+00
5.449866494999453970e+00,1.174579464648981997e+00,1.168797601150360466e+00
5.458240635899017867e+00,1.175253962961817944e+00,1.162735923291939200e+00
5.466627644313017953e+00,1.175927447323479758e+00,1.182995680669601590e+00
5.475027540013385874e+00,1.176599913865034486e+00,1.175725994110872863e+00
5.483440342802429868e+00,1.177271358708149140e+00,1.180068896241304177e+00
5.491866072512893382e+00,1.177941777965042736e+00,1.186080439872235104e+00
5.500304749007987937e+00,1.178611167738436549e+00,1.153273403948685605e+00
5.508756392181447303e+00,1.179279524121503941e+00,1.198578554947116181e+00
5.517221021957572802e+00,1.179946843197819062e+00,1.196845770557697142e+00
5.525698658291288368e+00,1.180613121041308444e+00,1.180389688663163961e+00
5.534189321168170750e+00,1.181278353716200380e+00,1.160034967372295611e+00
5.542693030604508131e+00,1.181942537276973182e+00,1.180046355474042574e+00
5.551209806647352529e+00,1.182605667768307001e+00,1.180477881807629359e+00
5.559739669374550886e+00,1.183267741225029868e+00,1.164897055001163917e+00
5.568282638894804570e+00,1.183928753672071288e+00,1.192847739046479338e+00
5.576838735347712017e+00,1.184588701124408949e+00,1.164008692934884515e+00
5.585407978903823789e+00,1.185247579587018540e+00,1.186976848195600009e+00
5.593990389764677218e+00,1.185905385054821792e+00,1.188423068800552818e+00
5.602585988162853248e+00,1.186562113512637850e+00,1.189290179369375089e+00
5.611194794362019955e+00,1.187217760935130650e+00,1.195792409101518849e+00
5.619816828656987617e+00,1.187872323286758292e+00,1.187003100490319873e+00
5.628452111373746014e+00,1.188525796521722411e+00,1.188595017314977520e+00
5.637100662869518608e+00,1.189178176583915114e+00,1.185431523412904919e+00
5.645762503532806953e+00,1.189829459406870571e+00,1.180937577955567308e+00
