p,v,F_index,F_index_noisy
3.813129855817254943e-01,4.586809952348916419e-02,6.567392973498893394e-01,6.514939840803927185e-01
4.686925981505095096e-01,4.804277573464381390e-02,6.461262521372507228e-01,6.477626170986923171e-01
7.575233096962588064e-01,1.443805104604413414e-02,5.040959608232568057e-01,4.986056223226667528e-01
2.311836299704531916e-01,2.886437959615301141e-02,6.610200461505680858e-01,6.531316580371899772e-01
6.339202612808412240e-01,1.428836617567655690e-02,4.443156256591178077e-01,4.467868975937780429e-01
5.728082499098833269e-01,2.518467241442638727e-02,5.112186222782781897e-01,5.084668675154996320e-01
3.464810018865938090e-01,3.912890955476452243e-02,6.313344026450001811e-01,6.369022573339759852e-01
7.503969493213027420e-01,4.325803090878487661e-02,7.723097153931379744e-01,7.738648281743890633e-01
4.285267468379884148e-01,2.494406277432156122e-02,5.060006971212682725e-01,5.019685958997219810e-01
7.016658184946167331e-01,3.095005676590918339e-02,6.131095748267526568e-01,6.142061012569992595e-01
3.641674227332878377e-01,3.180891646409635121e-02,5.713269025099656506e-01,5.778044774806618822e-01
5.400449510712276302e-01,4.765038704275328940e-02,6.465076650483444487e-01,6.455640971501314107e-01
6.664811859981014663e-01,1.796684792520830340e-02,4.848834559281671175e-01,4.795778023223166708e-01
7.181783016395557606e-01,3.835226738744751396e-02,6.884068980213945421e-01,6.850996093572118140e-01
4.147208367532429496e-01,3.683763280086061603e-02,5.881110104713348496e-01,5.840457054797520975e-01
3.267475664229698706e-01,2.668520808246228546e-02,5.509692139331354710e-01,5.450642743592544193e-01
5.926259063145746797e-01,1.010909988614206584e-02,4.036467316640843239e-01,3.971843082250533508e-01
5.842220684184500357e-01,3.841130427178644779e-02,6.015198639115751922e-01,6.036317621605480355e-01
2.282634652889839189e-01,4.497617313630882657e-02,8.158624978548996154e-01,8.214097771549775384e-01
5.611090882718501316e-01,3.215733447328549682e-02,5.556916657515982294e-01,5.538822480070660914e-01
7.653898112330679293e-01,2.277847657621920319e-02,6.046627792645482558e-01,6.085956906256466681e-01
3.478811149224222410e-01,4.624902419822789212e-02,6.777093233747006895e-01,6.822503079236440504e-01
5.763531113932456318e-01,1.873571096460132507e-02,4.662045723870426595e-01,4.746243773502906160e-01
7.499917104309272720e-01,4.939115864978210063e-02,8.187523171091515284e-01,8.178205766471787763e-01
4.310170794121449545e-01,4.515701966071661300e-02,6.354871993854088741e-01,6.337401175237843409e-01
6.913327161060340842e-01,2.378415988296351397e-02,5.463465882072917612e-01,5.484528187498874940e-01
7.378435807955774361e-01,5.193559379407889157e-03,3.877509633915530718e-01,3.882388474785185006e-01
2.290580213909136353e-01,2.886615451666558335e-02,6.643720731298210502e-01,6.658822584812736922e-01
3.758691810742899042e-01,5.680536533557580849e-03,3.653312358322736708e-01,3.718140281122898072e-01
3.461820507858644480e-01,2.729664001185026778e-02,5.461164184645184161e-01,5.439700636612283535e-01
7.452045026129459071e-01,3.406484100576558094e-02,6.870471934793160873e-01,6.881298839670302314e-01
5.602928280076744372e-01,4.338804398101144683e-02,6.256458721518199928e-01,6.207396755807004229e-01
2.740899155548497390e-01,5.342888437114369504e-03,3.745536665082989658e-01,3.737564832076931132e-01
4.289543372327719317e-01,2.074186949914873929e-02,4.763987687161544415e-01,4.730322226930648299e-01
3.631864487349448223e-01,2.182135856479638925e-02,4.979327328775585704e-01,4.941450206113109367e-01
7.967521819988863108e-01,3.156408085340588893e-02,7.554388473124790115e-01,7.543402737706644823e-01
7.281279147978187982e-01,1.778631388708474051e-02,5.168220297043963907e-01,5.145892634344710892e-01
7.105203490346569950e-01,3.718084602563716257e-02,6.708791791251875747e-01,6.727370606684783816e-01
2.655541907060675055e-01,3.251004865155383838e-02,6.491541208242509464e-01,6.531732984706546397e-01
4.288879325764418105e-01,2.435867280622255882e-02,5.018858680557995999e-01,4.944240558082496628e-01
4.646793722746528910e-01,2.584358182227310813e-02,5.084762710119474782e-01,5.134930638107466638e-01
3.936534288116932956e-01,5.688655764583860561e-03,3.644376613733031345e-01,3.533058760965629985e-01
7.316688444940560032e-01,1.357679337503803207e-02,4.765444384013831636e-01,4.777817006615245332e-01
4.731724723419192258e-01,4.910896134544067565e-02,6.517890846083930212e-01,6.553405544944335137e-01
6.587691757724394304e-01,1.957826133791197229e-02,4.950202736814723892e-01,4.917667085552309691e-01
5.494847139424809956e-01,2.046182490891004097e-02,4.746919328955354067e-01,4.735464345543808351e-01
4.415691732010641468e-01,2.793808116173456327e-02,5.246600490239867742e-01,5.207511890778578900e-01
2.531691805376369286e-01,3.672502147575669451e-02,7.019036219417168487e-01,7.063773767057107689e-01
7.138214607377018073e-01,4.761236853001027391e-02,7.516575740507023262e-01,7.357967360921974231e-01
4.884074853288738471e-01,1.073259239865760953e-02,4.012410160107147683e-01,3.963849863299498399e-01
2.436759347541542498e-01,3.139326895498532194e-02,6.672783824301287137e-01,6.575934192976132797e-01
4.866711162304687699e-01,2.019606506487085437e-02,4.691998748010351994e-01,4.701418578292065331e-01
2.270048761409441951e-01,9.028345457214793923e-03,4.362882838826561138e-01,4.427843766595714325e-01
3.910132181168680665e-01,2.071429384172647492e-02,4.824039695686345164e-01,4.883618559255886171e-01
7.385803540849520399e-01,3.438504285146408435e-02,6.809177585530913346e-01,6.842585136910337429e-01
4.063443280086787013e-01,1.336902854986045386e-02,4.244799829423135384e-01,4.257211148632853437e-01
3.994576348814341538e-01,3.164819189228063739e-02,5.579661363615409098e-01,5.541358278626570266e-01
3.823619604252880277e-01,4.604491794917628389e-02,6.573481366293384420e-01,6.634402012208584498e-01
5.419327393243034141e-01,2.143997905418613611e-02,4.806767585344102756e-01,4.837933291774961231e-01
4.993975348214477195e-01,3.656545219280490228e-02,5.768628723542637005e-01,5.726413435709104549e-01
4.288079393519378391e-01,3.991707640527346335e-02,6.041859896504779837e-01,5.977881662769587434e-01
7.112763361922802563e-01,2.714826041010991176e-02,5.896208669965862237e-01,5.864774874259858217e-01
4.809497171275954330e-01,4.811806486675971467e-02,6.456741191656036882e-01,6.510831841946665977e-01
7.025099208405032325e-01,1.523580610738405408e-02,4.769835893425503626e-01,4.832378910016856821e-01
4.421600655579128736e-01,3.961907822399085566e-02,5.997577416812309714e-01,6.078367192494972260e-01
4.108410599763093751e-01,4.969496685662643659e-02,6.678654908881083152e-01,6.639883783294437958e-01
3.057507167372599532e-01,1.565200030489287755e-02,4.674017615439580164e-01,4.656024790495584820e-01
2.405571271302122116e-01,3.385513089635591027e-02,6.950649328769133994e-01,7.019784535095461298e-01
5.430261474847191128e-01,2.828187794777585820e-02,5.272924852083049618e-01,5.283927609830147976e-01
4.137812827275683114e-01,2.220804325002405377e-02,4.890184521765004177e-01,4.928395581589945507e-01
2.876647748700150165e-01,2.787539772998319509e-02,5.870895238242173075e-01,5.804847873454608287e-01
5.159929994015257648e-01,2.506880593688306721e-02,5.033100297235680864e-01,5.014630696861895887e-01
6.306871632507223824e-01,3.554089702196673584e-02,6.008187068174987155e-01,6.007397619054570814e-01
5.778707827703517541e-01,4.738829454515264966e-02,6.541498385073215571e-01,6.523802576543016318e-01
2.114913560330028419e-01,2.241946707250769624e-02,6.210539336342097982e-01,6.189852802859846514e-01
4.221627425881048223e-01,5.161280540843232040e-03,3.592346685890156488e-01,3.510729683823056169e-01
6.030596518940560813e-01,4.270442710231367456e-02,6.350618799840488382e-01,6.432174008342944616e-01
4.375545179108144001e-01,3.568126380314103063e-02,5.758877936889921223e-01,5.766327201803742586e-01
4.636754797591196575e-01,2.328983711575076734e-02,4.911763624045866194e-01,4.839098334490120057e-01
6.734731093262416035e-01,6.766317144049036579e-03,3.885956711901032423e-01,3.939994392012612923e-01
2.926743921464780018e-01,4.684467453444310370e-02,7.300012668820962114e-01,7.303634368478308936e-01
3.025300791767743247e-01,3.256153213736560914e-02,6.136340844610399525e-01,6.172531947511734618e-01
6.605000040852554433e-01,2.896647337351929488e-02,5.692318114138792406e-01,5.683110006865390584e-01
7.520332965204983289e-01,3.841419087956386008e-02,7.349632075718810498e-01,7.310983808439690534e-01
2.985558701887603972e-01,3.025113624966487003e-02,5.981990937765060412e-01,5.944623434119546967e-01
2.349602844673483737e-01,4.707332933263801145e-02,8.192557336433126114e-01,8.210358900971408413e-01
6.901040290051458914e-01,4.226624122475837464e-02,6.882281731601960217e-01,6.921691312527691320e-01
5.402400842951513571e-01,1.326545544148621802e-02,4.220719084643747010e-01,4.245925258823866066e-01
3.464187571425436651e-01,9.915736946390507275e-03,4.048934497733835403e-01,4.081974833154680127e-01
2.280845943002791920e-01,4.474710635267794417e-02,8.143224482790396568e-01,8.204220275702480691e-01
5.302435270098233566e-01,4.659436201694787394e-02,6.389800165171881652e-01,6.405081582615943514e-01
2.918629701348146033e-01,2.985509101345707600e-02,6.003725842525904355e-01,6.054931514133659043e-01
7.401666827133375204e-01,2.151098241960239937e-02,5.636401283056164946e-01,5.692875088998815558e-01
7.431831398697628099e-01,3.890432816763456092e-02,7.254727357913336450e-01,7.270558534724731459e-01
6.413569906217467809e-01,3.825678209736606966e-02,6.247489672480464051e-01,6.244989446975739433e-01
7.901074481121688198e-01,4.461050189185578746e-02,8.666540796166132266e-01,8.646196219628695667e-01
3.832771497006023376e-01,4.806628650082461068e-02,6.692542830412081534e-01,6.633866208247398699e-01
2.710545555590697653e-01,3.647163140263785797e-02,6.763045598484322962e-01,6.686736978077350013e-01
5.859229211238652368e-01,2.837113004918360298e-02,5.360221495860794105e-01,5.427501392902390753e-01
3.465981033037958126e-01,2.233275080464177872e-02,5.075753388208086303e-01,5.076801459723052634e-01
6.172807582121506709e-01,3.533926255308122294e-02,5.934550178080335581e-01,5.908891276516193836e-01
2.439509491251731776e-01,2.592870301566048419e-02,6.134868824831132272e-01,6.215583886643880618e-01
4.054509929606254781e-01,1.088949778260013546e-02,4.053491853128490252e-01,4.103959446715468862e-01
5.945799060183325491e-01,4.773724993395958571e-02,6.621545897876289777e-01,6.626498507409336325e-01
7.621586929462704774e-01,5.107616402870067754e-03,3.944699819960470477e-01,3.997023012370451989e-01
2.513727236351331884e-01,4.905367747950376001e-02,8.040423185663128081e-01,8.033031094736314826e-01
4.710750344526634659e-01,4.850645728500262849e-02,6.485498985026560970e-01,6.505680080859079784e-01
7.677019741680273235e-01,3.246630348428626578e-02,7.068900497158140395e-01,7.162257312299462608e-01
2.322667475424449179e-01,2.593617719894551754e-02,6.290528545134708160e-01,6.345855894084633242e-01
4.732641762575028888e-01,1.129177120487324590e-02,4.053304973598969574e-01,4.042088106735622910e-01
6.486849001403793835e-01,4.272426429402925718e-02,6.588831656809215342e-01,6.626058433669907988e-01
4.878547138333207966e-01,4.107917305409845843e-02,6.043462037325356695e-01,6.105174205720101943e-01
7.115376476993022781e-01,7.418296624836557066e-03,4.041568359037778779e-01,4.038406497103912973e-01
4.418284724067031433e-01,3.771351175317871895e-02,5.879902813308103271e-01,5.861837859512115667e-01
3.836312406803429331e-01,7.254237278176390094e-03,3.779497009162491872e-01,3.876218588670005127e-01
2.152658557434034281e-01,2.783260156394270005e-02,6.767983085828531697e-01,6.756268266200994299e-01
4.953869829874965602e-01,2.075214888459944035e-02,4.731174099093038432e-01,4.668437461806674293e-01
7.881270983410273434e-01,2.104459977153570749e-02,6.174431257332091416e-01,6.185037574110405778e-01
7.481418128561176939e-01,3.774132922921542843e-02,7.231508406179272264e-01,7.349642145695731710e-01
2.004609409649792395e-01,1.653014033932639210e-02,5.627832465885566071e-01,5.663334488888336349e-01
2.191275181074496259e-01,9.693507855023165629e-03,4.502516520024483770e-01,4.554717386868410434e-01
2.351563774209055047e-01,6.508719389854229244e-03,3.997241891420652560e-01,3.893466001587136960e-01
7.154656306292692669e-01,4.010059702142369786e-02,6.987716915684900609e-01,6.965033091265164789e-01
4.185709106993975026e-01,3.793651157561776094e-02,5.941544677346775050e-01,6.007136757940401139e-01
3.656670006991532551e-01,1.705787993121736165e-02,4.600749002776037822e-01,4.586113373770646651e-01
6.456802052121236590e-01,2.098019842970406251e-02,5.010881950798192763e-01,5.082472685862147177e-01
4.027937684234650373e-01,3.495889601488638698e-02,5.791454121695946977e-01,5.821235436837147725e-01
4.297952203519231351e-01,7.761729032843901407e-03,3.795195588594363900e-01,3.821141407191889217e-01
6.185761753477028169e-01,4.184467459091834735e-02,6.364764251002720252e-01,6.455044280710876548e-01
7.356217713542916314e-01,2.975231444768339575e-02,6.365808503270682372e-01,6.346986429911557481e-01
3.065384394194022866e-01,2.485012325812170284e-02,5.477191768490899948e-01,5.460230125403882084e-01
3.220969277960346044e-01,5.215905764116779246e-03,3.658200535920721475e-01,3.670069818377997839e-01
3.194221288918188684e-01,4.497888899254388201e-02,6.907431345114790622e-01,6.924992817664001876e-01
7.665963159294006957e-01,9.655749112153250158e-03,4.539680944704437282e-01,4.461461227030438792e-01
5.357265301980262961e-01,4.146214196044765293e-02,6.095358036308176075e-01,6.163520825699375649e-01
6.923999968840934827e-01,3.738975775255456990e-02,6.549708841368867551e-01,6.567850371133580056e-01
3.136663242841174482e-01,3.643160790027640678e-02,6.345538706217876967e-01,6.343974968943544290e-01
7.182739487076885698e-01,2.282521365183307060e-02,5.571257686903963169e-01,5.609075082857801764e-01
3.790103450707197341e-01,2.650895491372174534e-02,5.279848980962729144e-01,5.266820260946435406e-01
5.720564781684002176e-01,3.785874566041316086e-02,5.946384069992279864e-01,6.013563402964949844e-01
3.299310436597659990e-01,4.119237711214949332e-02,6.564625626749788223e-01,6.574696542378066777e-01
5.077011720350410595e-01,1.094124052644738707e-02,4.032171405344978088e-01,4.075069027889288709e-01
6.520402780297013257e-01,4.541661068841949811e-02,6.786137455915574046e-01,6.748659906484935078e-01
3.059190991869472076e-01,2.627424780065922699e-02,5.600444242541550155e-01,5.593366421692139712e-01
7.784840511119937023e-01,3.285760690698982106e-02,7.302591557513400389e-01,7.327968915927980387e-01
7.093683601441800324e-01,3.641433277461757212e-02,6.637212588078015285e-01,6.596676637957095135e-01
6.220470446748758153e-01,2.980678122664864524e-02,5.574090555270448943e-01,5.547783372030868909e-01
6.522437460986409974e-01,1.816000836168921509e-02,4.810657366249514455e-01,4.814667775244322878e-01
3.704923608924176603e-01,3.095713982477754991e-02,5.627438527607679930e-01,5.689642681368948240e-01
2.555959954074172868e-01,2.459385277424106647e-02,5.869200256144174732e-01,5.913792912865672990e-01
3.952233889773231201e-01,2.443287755691885693e-02,5.086532865104630430e-01,5.138241615595041667e-01
2.795336788754908541e-01,3.251435415485951635e-02,6.340135723740515372e-01,6.361778306033725183e-01
4.006704871339502594e-01,4.565656754965836950e-02,6.474796715619606235e-01,6.526326070938305302e-01
6.604021297204529795e-01,1.232043029079346597e-02,4.349695426819630284e-01,4.433130511265932494e-01
3.028070649153266625e-01,9.004671842624765651e-03,4.057146885448623119e-01,4.071928930143710601e-01
2.444854344713709715e-01,2.414988843874816410e-02,5.947634502941376855e-01,5.975745361849088555e-01
6.846410359022305769e-01,2.514341454266239700e-02,5.534154732253177000e-01,5.569658534193983046e-01
7.595174039762639939e-01,3.758137366908032018e-02,7.401117502627911904e-01,7.307316304482198710e-01
4.462068731280143252e-01,2.304483405936373630e-02,4.907628807598020115e-01,4.908887164850592177e-01
