M,T_body,Q,Q_noisy
2.359571442582143741e-01,2.916219599152373689e+02,2.442317065102096729e-01,2.750742623229398554e-01
8.900471583037795203e-03,2.853546137222791117e+02,3.343008249611212346e-02,-5.785219557216322861e-04
1.993694729820010059e+00,2.867634219318355804e+02,9.941355129479212405e-01,1.000134918569888454e+00
3.994862484364559707e-01,2.778679239166605157e+02,3.939448767982188793e-01,3.934640454256554953e-01
1.380142884043942218e-03,2.722007704340280725e+02,1.378944394803245134e-02,8.676998028224715970e-03
2.887805336349926269e-02,3.175908788475492202e+02,7.047221140938256245e-02,3.914406084708639544e-02
8.273367590239076586e-03,2.760690734694406956e+02,3.622000433338107284e-02,1.151949571886877119e-02
1.178545053511061147e-02,3.139730440066306301e+02,3.964557917583654695e-02,5.927887362638700752e-02
8.295814617062234220e+02,2.753143864754332526e+02,1.236201693383543430e-02,-1.512642780338972065e-03
3.031111699777751411e+00,2.740359381594802812e+02,1.496773303478149408e+00,1.514355260069532916e+00
4.697776220186623419e+01,2.880432211689774817e+02,3.977343585442448259e-01,4.111289324531615108e-01
2.050964794167689509e-01,3.084420188345866904e+02,2.252987052721605321e-01,2.368863789943943809e-01
1.217090912280186302e-02,2.771791270246410477e+02,4.475076240294614816e-02,5.998059217590653164e-02
1.032729959396877367e-01,2.680849646489172073e+02,2.026815366886022540e-01,1.784762050406261402e-01
1.496000249018236694e+01,3.162141122006611340e+02,1.322285460745560526e+00,1.312804266449001611e+00
2.995912531509330456e-01,3.175363035790091430e+02,3.080633839417377673e-01,3.216353997383318286e-01
1.151083372612076404e-03,2.880091463889896204e+02,9.968715980793237813e-03,-1.527852963188694804e-02
2.152796242778485691e+00,2.915302837447209185e+02,1.008989676519065792e+00,1.042281682059034598e+00
1.174214013176281490e+00,3.038497141807698085e+02,6.858492506794472421e-01,6.746564822639551373e-01
1.225562746496482269e+01,3.056261577137734093e+02,1.389668714563101259e+00,1.388382487811719468e+00
1.470677023865820440e-03,3.004922519331120156e+02,1.103995316483508994e-02,-9.462565992739297924e-03
2.147563424741381652e+02,3.002387387085980208e+02,5.676074822702006223e-02,6.407692406186789313e-02
5.897318346826687652e-01,2.942747651826168749e+02,4.382671506311744403e-01,4.235910106709243061e-01
1.465078736037901674e-01,2.814509732043949839e+02,1.961378722508793082e-01,1.912878254041447401e-01
5.420617607007077038e-02,2.771326483914451160e+02,1.115897631501759357e-01,8.881529742744979916e-02
1.255068274684702629e+02,3.083800167247103445e+02,1.153238364077579792e-01,1.391589709268301889e-01
3.891644837375664301e-02,2.987872366197556744e+02,7.699591582175721594e-02,4.434338001776502031e-02
6.314864710156488370e-02,3.027965952933540166e+02,1.044859034405618697e-01,1.135082868486274876e-01
2.204437140852137134e+02,2.792517611996578353e+02,6.265313553648974021e-02,6.739453864482282397e-02
6.588425496183687446e-01,3.194155077369445621e+02,5.242795835571766316e-01,5.330355663597357019e-01
1.945955912675108529e-03,2.995488341865724919e+02,1.294995516883555575e-02,-7.463091251007279020e-03
5.374869639578448363e-03,2.650470019780083817e+02,3.639358366439612164e-02,5.706839925800924473e-02
3.331793871704862653e+01,2.992876470075372595e+02,5.723841717538525886e-01,5.916719145069077035e-01
8.992963125820514769e-02,2.749550419127107261e+02,1.592386830428913769e-01,1.624303120580937176e-01
6.714780597542607810e-02,2.826417862560400636e+02,1.180817234436958990e-01,1.243349584076685888e-01
5.908894069412983646e-02,2.874517985454407381e+02,1.040932104957895121e-01,1.009460256785594534e-01
6.860018396106397631e+02,2.672250009321842867e+02,1.891255096035313402e-02,3.177356011608264280e-02
8.216425313611179782e-01,2.671857715815352208e+02,7.918452456831860387e-01,7.754212627514250888e-01
2.372881822930945930e+02,2.908131913728902873e+02,5.099173546686490421e-02,6.208886088959880006e-02
5.849634599039227112e+01,3.047298474921900606e+02,2.961076309825399488e-01,3.042341599273869490e-01
5.325994919578425879e+01,2.934796503093106139e+02,3.318856800476345792e-01,3.036851114296028609e-01
4.594702939071546410e+01,2.749516066470445708e+02,4.823144446998265944e-01,4.298334351148024313e-01
6.851159336495214747e-02,2.677147764581611682e+02,1.580842806717501769e-01,1.557396820625004119e-01
8.843724825484498808e+01,2.985714404003442155e+02,1.750495323898341171e-01,1.718183313788129718e-01
8.846821056756367652e-01,2.983188961274476583e+02,5.671255304778519690e-01,5.914865482748371539e-01
1.111319729758041691e-02,2.744682231488698676e+02,4.447775040422231874e-02,4.562968653036438699e-02
3.278800332545503404e-02,2.948679724614422071e+02,6.962233057502373312e-02,5.966637826737082595e-02
1.500057901758421020e+00,3.052670712631136212e+02,8.050685259615425471e-01,7.778725573641429580e-01
7.746824597898491760e-01,3.191452195937554848e+02,5.810065925528286046e-01,5.792413189067078250e-01
8.331176606889896448e+02,3.129068881441074836e+02,1.066154091311567742e-02,-1.015216718480566049e-03
5.209133021846046319e+00,2.706485780317691479e+02,2.002719610713228349e+00,1.980665217185241023e+00
5.364335748581466667e+00,2.686728463116763237e+02,2.117387408684460848e+00,2.114979074971315764e+00
2.065172952764931721e-03,2.809685316627048906e+02,1.494085112150119431e-02,3.608059577118489375e-02
2.543537778265654407e-03,3.095812825816530562e+02,1.560434983846147386e-02,1.745960123296502048e-02
6.503241108307228346e-02,3.149498994175978623e+02,1.137417637570420081e-01,9.276051067905530245e-02
4.863243124867945300e-01,3.176078370090091312e+02,4.223281117543800089e-01,4.288735716001462750e-01
3.760391799857299020e+02,2.765353957229428374e+02,3.311297134642066792e-02,1.115161734406040425e-02
2.050389172043251725e-03,2.941675750619647829e+02,1.343437553680063880e-02,-1.811917691671196401e-02
2.183748465460087829e+01,2.763524475480490992e+02,1.065833987198409272e+00,1.075719074937050213e+00
5.346659155271283659e+00,2.896701551731878226e+02,1.543208217568571738e+00,1.532201198517457508e+00
2.916151071283968124e-02,3.067131116780455500e+02,6.561774858532676280e-02,8.788916734122981245e-02
3.191313675080120902e+02,3.117598155551814898e+02,3.586621663794954673e-02,4.208666776295392348e-02
1.928712381086481742e-01,2.893760767241707867e+02,2.171813556170613113e-01,2.010529507308760899e-01
1.039102010096126349e+02,2.967167360472223550e+02,1.429995394779464690e-01,1.473856451989327132e-01
4.382018707857862627e-02,2.977664534561177447e+02,8.289036822638298774e-02,1.088006681091679556e-01
2.514487672022508225e+00,3.171282508300317886e+02,1.187499529008852139e+00,1.183725257415999987e+00
4.621807574364967763e+01,2.808483696863656860e+02,4.362020840824873957e-01,4.149794696590856091e-01
1.519788018640632004e+02,3.057638823624358793e+02,8.933838834003937635e-02,7.610923368330865801e-02
1.403486913580498652e-01,3.039126623121629791e+02,1.734758213131898374e-01,1.572146013468589676e-01
1.851295153638012406e-02,2.915041432118983380e+02,4.971392418540838271e-02,2.609416588988395722e-02
8.438379696164007626e+00,2.712444554163958514e+02,2.046886406584426332e+00,2.021036712828302218e+00
6.953775798509780337e+00,3.058360385544056612e+02,1.582650583806986200e+00,1.591098176802877795e+00
1.917055353108638440e-03,3.138597671665996813e+02,1.365950558899093996e-02,3.584862278930257135e-02
4.084048423089784663e+00,2.981922976895711486e+02,1.376050647981624131e+00,1.368812977003495579e+00
4.507109530810208184e+02,2.867292491487123698e+02,2.314093969497710984e-02,3.887258513937097426e-02
3.011696118462066363e-02,3.154154740200563083e+02,7.087962748679764446e-02,8.904356568257111582e-02
5.801377335381842748e+00,2.817880911789571883e+02,1.687116735141500623e+00,1.720795954994492449e+00
3.161674119977107580e+02,3.192558605719559068e+02,3.874737874996447839e-02,3.502041690207346319e-02
2.042541052771516263e-01,3.140808018075425139e+02,2.333571072211767239e-01,2.263687797746786190e-01
8.190815831945805314e+01,2.879584176347331663e+02,2.003349359378639449e-01,2.087598581082469318e-01
2.390208618128962428e+02,2.652365725748318823e+02,7.667156186553986119e-02,7.862309821340163207e-02
1.952451317234526204e-03,2.941697444092579303e+02,1.306192043985690554e-02,1.910266184566763309e-02
5.737091953221014340e-02,2.658317668743481477e+02,1.491225461869311042e-01,1.750537153069957053e-01
2.896146374810273233e-02,2.922514489033725340e+02,6.508508502577445287e-02,5.649966581261437609e-02
2.831685559813602140e+02,3.005236945626023726e+02,3.990895665169651857e-02,4.423971860255295624e-02
4.008005234718694965e+00,3.119187204212362303e+02,1.431909754457661776e+00,1.412284968173183719e+00
5.506798120921535186e-03,2.654190858675842151e+02,3.650843956261317497e-02,3.331970636018974363e-02
1.947795563602411351e-01,2.842400627211818005e+02,2.279796630184555140e-01,2.145134789260971508e-01
4.284148215159368916e-02,2.855594382458622249e+02,8.660814953161873053e-02,7.145730046662823742e-02
9.279441110778004713e+02,2.974672099319405447e+02,8.807077497006205249e-03,4.412783329747958956e-03
1.911081234221196610e+02,2.806277169731035883e+02,7.373226073218523691e-02,6.480119565248390612e-02
1.274099925589704156e+02,3.043321451424454267e+02,1.112290479807367255e-01,1.186605741538997588e-01
4.524201163123109035e-03,2.986233927963435804e+02,2.111467954598720068e-02,3.719139013160181750e-02
1.944819613717181928e-01,2.886606000964942496e+02,2.193672597307845251e-01,1.895200107405848600e-01
4.433979927523242770e-01,2.904754888938893487e+02,3.697270073685233749e-01,3.897941785637201173e-01
8.640408751478664828e-02,2.658416903789358230e+02,1.927002685840641105e-01,1.481731274771036777e-01
2.073425545558203282e+02,2.754827474583798335e+02,7.204305580002472176e-02,7.699210484059022808e-02
5.391687632749799786e-01,3.189109527555385739e+02,4.576219644677432252e-01,4.718278440119051953e-01
3.869828847500540547e+01,2.828178749685590674e+02,5.254839708482259564e-01,5.124697103432603873e-01
3.124979260574903162e+00,2.838977859997789324e+02,1.312385446282428259e+00,1.307803452917809972e+00
2.604304323987579051e-01,2.930354325310088939e+02,2.587475059196130966e-01,2.431120661350977263e-01
3.401667066474847907e-03,3.037750262481470713e+02,1.800426993543069801e-02,3.589928899140652774e-02
1.374721128043660201e+02,3.170817837589014516e+02,1.095589915060247443e-01,4.611563967200504877e-02
7.657285735034817797e-01,2.720065018205815477e+02,6.719363786873298050e-01,6.525122599642700916e-01
2.733753471498712260e-03,2.972584398338709661e+02,1.576194735778894615e-02,-2.297790517227295617e-02
7.357176285426922924e-01,2.835729684126199572e+02,5.437892660298649927e-01,5.475571981425503276e-01
1.862296218506036228e-03,2.699235333365958809e+02,1.723901676735098767e-02,4.322338787501234236e-02
8.130779456018877305e-02,2.842063591398879225e+02,1.308927636754895485e-01,1.547243091033060347e-01
2.431104016572453475e+02,3.009150523740116796e+02,4.849482955249121569e-02,6.185785010426070318e-02
1.157292876963771228e-01,2.752288126720516743e+02,1.858312925055212450e-01,1.907958201894084105e-01
9.875892383210967129e-02,2.975700123127874122e+02,1.378409521607340538e-01,1.225197181651983269e-01
6.662229731564618673e-02,3.151660108267710143e+02,1.156868035181597976e-01,1.400550618842397732e-01
2.626197558482593841e+00,2.850933077328941749e+02,1.182924783442331318e+00,1.195391066014674708e+00
9.862235032015019831e-01,3.035799971245393181e+02,6.124261881037141864e-01,5.955400729703013152e-01
1.941240724022512965e-01,3.076764267175564669e+02,2.166341273901939701e-01,1.910428338961169814e-01
1.296472657366197438e+02,2.920700960568009918e+02,1.094322534316499729e-01,9.685873514924814298e-02
6.449071193306981087e-01,3.176998570593729596e+02,5.081195224598851201e-01,5.297557825761365358e-01
1.059495724283183336e+02,2.775104296868027518e+02,1.634038601319044715e-01,1.884210667684457774e-01
2.639980114472345041e-01,3.073122067182110300e+02,2.635965074850193379e-01,2.959124177580841897e-01
1.283543523719780644e-01,3.196271817136545224e+02,1.826243670511852324e-01,1.671159168165270992e-01
1.141582144547528301e-02,2.780191114837579676e+02,4.248715393237893073e-02,3.529002395478085530e-02
2.544317302299462305e-03,3.002673822066572029e+02,1.511807610972366531e-02,4.277215864025456921e-02
2.693155779052656129e+00,2.934556286028371801e+02,1.136891367422112165e+00,1.141292470520951285e+00
1.373449916448760966e-01,2.860320528611405280e+02,1.792560816432363646e-01,1.945405055732129795e-01
7.527447733662708321e-03,2.929588194477572642e+02,2.881006050236130031e-02,2.391114587335367581e-03
1.445206792240353533e+00,2.895285405895237432e+02,7.991154437054366344e-01,7.917276035559226433e-01
2.027083471559764405e+01,3.023277630268482312e+02,9.585161091094337449e-01,9.582003294612670974e-01
6.007694329183728144e+00,3.168079155551865824e+02,1.678655010200381659e+00,1.671576686788301735e+00
1.302907428859977545e-03,2.862904597552872019e+02,1.084252567587759043e-02,2.567912282977003260e-03
1.665817521831508274e-01,2.651971206610306240e+02,2.979393422331932939e-01,2.652925414063532217e-01
1.072992086398254585e+01,3.110831886806055877e+02,1.516019939886633194e+00,1.548642023287615688e+00
2.374352410779616285e-01,3.024993224260612692e+02,2.421314565007650632e-01,2.451111624662934974e-01
4.332661874834787819e-01,2.873542453636953837e+02,3.718073703692315601e-01,3.427412545469331606e-01
5.429140655170176188e+01,2.671588320649487969e+02,4.710576192377177174e-01,4.926726912823498616e-01
8.447805796429581210e-03,3.161434910976526567e+02,3.310761730921014251e-02,3.455629717214896146e-02
1.059987616984188648e-02,2.986863170567801831e+02,3.493744671401756430e-02,4.941388787455155973e-02
4.027170722076352405e+01,2.942923563454124860e+02,4.629919488480659373e-01,4.593087059387053750e-01
3.313850906725888876e+02,3.058395666305780196e+02,3.309536219304418797e-02,1.763605528139601877e-02
9.672944632259990183e-03,2.958624998607015186e+02,3.317114582017981206e-02,1.822414436197464932e-02
2.236674799867970163e-03,3.164229580732242084e+02,1.525660956672257769e-02,2.237723538203570395e-02
7.962332145590600874e+01,3.105476281635935720e+02,2.075522640096788829e-01,2.233160963799712406e-01
2.525810957344407193e+00,2.751022233173720224e+02,1.329714708958881664e+00,1.339797178630929286e+00
2.911974525885568585e-02,2.710081229344772851e+02,8.573167889070255898e-02,9.894781305904039315e-02
1.909175897717304074e-03,3.135797966532730356e+02,1.359717322065767675e-02,3.799549038549135394e-02
2.006482009398315114e+00,3.158375535762696131e+02,1.029354074908310324e+00,1.035466641885934846e+00
8.291435016732772931e-03,2.953784445720031044e+02,3.029325662231002747e-02,5.077552526541188882e-02
2.521545604193013901e+02,2.851800896239585086e+02,4.917657936569404947e-02,7.176610174275446785e-02
2.702908840250090634e+02,3.064386233159978019e+02,4.301664908074549071e-02,4.934911980530365394e-02
2.591611546571996172e+01,3.056471781190030015e+02,7.617584384123381458e-01,7.607583482104481876e-01
7.962959027546675088e+02,3.134128356456014899e+02,1.133575353527644693e-02,3.197922920301778105e-03
6.804112677505319562e-02,3.176365723898967417e+02,1.199019268820110118e-01,9.643127801613773920e-02
5.135060392144215856e-03,3.034653272698907358e+02,2.288276048408884392e-02,-7.640687678700363444e-03
7.231513665606263075e+00,2.935647145045577417e+02,1.575712709271965384e+00,1.602624668088604265e+00
2.924024673996336587e-02,2.861844732056732710e+02,6.806652348494905691e-02,6.848575209093571425e-02
1.488701349728156664e+01,3.020813208982103788e+02,1.225834362400292310e+00,1.215570801774635612e+00
2.751119728444955618e-03,2.905795259080294954e+02,1.615569305423280103e-02,4.844171777933234391e-02
1.133730759160851836e-01,2.721982750676223759e+02,1.948791493530714070e-01,2.150661867878628508e-01
8.826714106113156433e+00,3.172344165859506120e+02,1.682320522662606344e+00,1.684301566475824963e+00
4.183954273389769014e+02,2.651315311590633996e+02,3.768117026719814550e-02,5.861044723119066685e-02
3.263827793245194318e-03,3.188433835860601562e+02,1.943454662143798486e-02,1.647771025071250936e-02
