t,C,Q,dC_dt,dC_dt_noisy
1.056271254250850156e+01,1.042184148793619432e-02,4.861083456569174205e-02,-4.458643301434633312e-03,-7.415479672160109684e-03
1.056651330266053179e+01,1.040491114945709707e-02,4.860211165336160433e-02,-4.450279430335993096e-03,3.622158902671355520e-03
1.057031406281256203e+01,1.038801256881261882e-02,4.859339338719992352e-02,-4.441932037676123504e-03,3.290079401885283306e-02
1.057411482296459226e+01,1.037114568349364017e-02,4.858467976321514253e-02,-4.433601089768232466e-03,1.769733849020175068e-02
1.057791558311662250e+01,1.035431043111227807e-02,4.857597077742003416e-02,-4.425286552994295818e-03,-8.912033298333031650e-03
1.058171634326865274e+01,1.033750674940189102e-02,4.856726642583172882e-02,-4.416988393805033886e-03,1.047372235047215605e-02
1.058551710342068297e+01,1.032073457621708254e-02,4.855856670447166595e-02,-4.408706578719889801e-03,2.027616077917830315e-02
1.058931786357271321e+01,1.030399384953369080e-02,4.854987160936565654e-02,-4.400441074327002614e-03,-5.665185847873248706e-03
1.059311862372474522e+01,1.028728450744879550e-02,4.854118113654382755e-02,-4.392191847283189940e-03,-1.161817336567820200e-02
1.059691938387677546e+01,1.027060648818073352e-02,4.853249528204064966e-02,-4.383958864313928019e-03,3.430467293869147311e-02
1.060072014402880569e+01,1.025395973006906422e-02,4.852381404189493735e-02,-4.375742092213312680e-03,-9.061669943228468915e-03
1.060452090418083593e+01,1.023734417157459373e-02,4.851513741214983494e-02,-4.367541497844055001e-03,-2.946219641238976422e-02
1.060832166433286616e+01,1.022075975127937145e-02,4.850646538885283743e-02,-4.359357048137448357e-03,-1.168303368117270050e-04
1.061212242448489640e+01,1.020420640788668315e-02,4.849779796805574889e-02,-4.351188710093348462e-03,4.290230709649057311e-02
1.061592318463692663e+01,1.018768408022106137e-02,4.848913514581475181e-02,-4.343036450780149958e-03,9.857772750328154532e-03
1.061972394478895687e+01,1.017119270722827845e-02,4.848047691819034472e-02,-4.334900237334771665e-03,1.654544650023581295e-02
1.062352470494098711e+01,1.015473222797534485e-02,4.847182328124735595e-02,-4.326780036962619286e-03,-4.583713597036895293e-02
1.062732546509301734e+01,1.013830258165051602e-02,4.846317423105497846e-02,-4.318675816937575865e-03,-1.339220558483168733e-02
1.063112622524504935e+01,1.012190370756327860e-02,4.845452976368670728e-02,-4.310587544601971431e-03,2.192624469284868566e-02
1.063492698539707959e+01,1.010553554514438332e-02,4.844588987522041590e-02,-4.302515187366572590e-03,-1.015676678952314067e-02
1.063872774554910983e+01,1.008919803394580164e-02,4.843725456173829380e-02,-4.294458712710544357e-03,2.434183531287103033e-02
1.064252850570114006e+01,1.007289111364075181e-02,4.842862381932686033e-02,-4.286418088181438019e-03,7.626107968298828296e-03
1.064632926585317030e+01,1.005661472402369361e-02,4.841999764407699941e-02,-4.278393281395168578e-03,6.099934157614980527e-03
1.065013002600520053e+01,1.004036880501032666e-02,4.841137603208390400e-02,-4.270384260035988734e-03,3.184162762322674534e-02
1.065393078615723077e+01,1.002415329663759389e-02,4.840275897944713163e-02,-4.262390991856472404e-03,-1.179122033550628057e-02
1.065773154630926101e+01,1.000796813906367974e-02,4.839414648227055582e-02,-4.254413444677489567e-03,-1.103907067948479807e-02
1.066153230646129124e+01,9.991813272568008525e-03,4.838553853666240773e-02,-4.246451586388183715e-03,5.012613965223134890e-04
1.066533306661332148e+01,9.975688637551242618e-03,4.837693513873523449e-02,-4.238505384945951034e-03,2.786083634738672175e-03
1.066913382676535171e+01,9.959594174535292901e-03,4.836833628460595474e-02,-4.230574808376423926e-03,-3.551846187797576965e-02
1.067293458691738373e+01,9.943529824163299669e-03,4.835974197039578232e-02,-4.222659824773435447e-03,2.304245593170645839e-02
1.067673534706941396e+01,9.927495527199663855e-03,4.835115219223030253e-02,-4.214760402299021907e-03,3.041851503586074680e-03
1.068053610722144420e+01,9.911491224530010608e-03,4.834256694623943751e-02,-4.206876509183370833e-03,-4.832371418916292516e-03
1.068433686737347443e+01,9.895516857161213570e-03,4.833398622855742538e-02,-4.199008113724827899e-03,1.092795026781081397e-02
1.068813762752550467e+01,9.879572366221381005e-03,4.832541003532286189e-02,-4.191155184289853571e-03,-9.402643190807191687e-03
1.069193838767753491e+01,9.863657692959871409e-03,4.831683836267867266e-02,-4.183317689313017021e-03,2.268841549975481736e-02
1.069573914782956514e+01,9.847772778747276162e-03,4.830827120677212705e-02,-4.175495597296967516e-03,-1.471293459855650340e-04
1.069953990798159538e+01,9.831917565075433407e-03,4.829970856375482430e-02,-4.167688876812416197e-03,1.299136014091185204e-02
1.070334066813362561e+01,9.816091993557421111e-03,4.829115042978271433e-02,-4.159897496498113530e-03,-1.915091726875379000e-02
1.070714142828565585e+01,9.800296005927557064e-03,4.828259680101606999e-02,-4.152121425060825884e-03,-6.983249764825085609e-03
1.071094218843768786e+01,9.784529544041395410e-03,4.827404767361951482e-02,-4.144360631275319923e-03,6.006582734556512732e-03
1.071474294858971810e+01,9.768792549875749201e-03,4.826550304376200223e-02,-4.136615083984342654e-03,-2.035099513235257354e-02
1.071854370874174833e+01,9.753084965528655698e-03,4.825696290761683632e-02,-4.128884752098591071e-03,-1.465175804793068630e-02
1.072234446889377857e+01,9.737406733219397190e-03,4.824842726136164411e-02,-4.121169604596700009e-03,-2.517006006673403601e-03
1.072614522904580880e+01,9.721757795288499260e-03,4.823989610117840332e-02,-4.113469610525217861e-03,2.076819189398216095e-02
1.072994598919783904e+01,9.706138094197727315e-03,4.823136942325341459e-02,-4.105784738998587494e-03,1.373127794960084767e-02
1.073374674934986928e+01,9.690547572530086584e-03,4.822284722377733618e-02,-4.098114959199122831e-03,1.658538523696519162e-02
1.073754750950189951e+01,9.674986172989829061e-03,4.821432949894514930e-02,-4.090460240376995842e-03,4.566572676907082982e-03
1.074134826965392975e+01,9.659453838402439624e-03,4.820581624495617890e-02,-4.082820551850203580e-03,1.652892157562935171e-02
1.074514902980595998e+01,9.643950511714653381e-03,4.819730745801409366e-02,-4.075195863004562116e-03,2.929883791551629590e-02
1.074894978995799022e+01,9.628476135994438329e-03,4.818880313432689910e-02,-4.067586143293671838e-03,1.845231734741364232e-03
1.075275055011002223e+01,9.613030654430537378e-03,4.818030327010690284e-02,-4.059991362238667655e-03,7.184352200846050480e-03
1.075655131026205247e+01,9.597614009905570259e-03,4.817180786156078504e-02,-4.052411489207869214e-03,1.014910928711455079e-02
1.076035207041408270e+01,9.582226145541173842e-03,4.816331690490044393e-02,-4.044846493698170398e-03,-4.156532575198324669e-02
1.076415283056611294e+01,9.566867004974258584e-03,4.815483039635056611e-02,-4.037296345477552062e-03,-3.533953444448687756e-03
1.076795359071814318e+01,9.551536531948278189e-03,4.814634833213986970e-02,-4.029761014374091087e-03,6.803539728463522084e-03
1.077175435087017341e+01,9.536234670313236544e-03,4.813787070850109040e-02,-4.022240470275953439e-03,1.351347812992441735e-02
1.077555511102220365e+01,9.520961364025682522e-03,4.812939752167102320e-02,-4.014734683131368151e-03,-7.995398741858419228e-03
1.077935587117423388e+01,9.505716557148711707e-03,4.812092876789048068e-02,-4.007243622948605637e-03,1.791796096222273912e-02
1.078315663132626412e+01,9.490500193851966401e-03,4.811246444340432776e-02,-3.999767259795966416e-03,-1.439774948892244555e-02
1.078695739147829435e+01,9.475312218411637358e-03,4.810400454446144697e-02,-3.992305563801756829e-03,-5.137204014427817697e-03
1.079075815163032637e+01,9.460152575210451636e-03,4.809554906731475232e-02,-3.984858505154266484e-03,3.202914966990912105e-02
1.079455891178235660e+01,9.445021208737707299e-03,4.808709800822122404e-02,-3.977426054101768256e-03,-2.865339443374679065e-02
1.079835967193438684e+01,9.429918063589228308e-03,4.807865136344183915e-02,-3.970008180952472321e-03,-3.258817045773207063e-03
1.080216043208641707e+01,9.414843084467387074e-03,4.807020912924163392e-02,-3.962604856074527018e-03,-4.669058599058561673e-03
1.080596119223844731e+01,9.399796216181111400e-03,4.806177130188967611e-02,-3.955216049895993700e-03,-3.559015718906569700e-03
1.080976195239047755e+01,9.384777403645867128e-03,4.805333787765905112e-02,-3.947841732904826782e-03,-1.245509572007752128e-02
1.081356271254250778e+01,9.369786591883672022e-03,4.804490885282689666e-02,-3.940481875648858129e-03,1.116835809321920815e-02
1.081736347269453802e+01,9.354823726023090563e-03,4.803648422367438886e-02,-3.933136448735780576e-03,-2.324924353169105506e-02
1.082116423284656825e+01,9.339888751299232211e-03,4.802806398648672842e-02,-3.925805422833122775e-03,-2.830048100125395760e-02
1.082496499299859849e+01,9.324981613053753143e-03,4.801964813755314754e-02,-3.918488768668234451e-03,7.675358680625200478e-03
1.082876575315062873e+01,9.310102256734857987e-03,4.801123667316691684e-02,-3.911186457028273389e-03,-2.579459838265408395e-02
1.083256651330266074e+01,9.295250627897289411e-03,4.800282958962535235e-02,-3.903898458760172042e-03,5.491998667243284601e-03
1.083636727345469097e+01,9.280426672202357619e-03,4.799442688322979461e-02,-3.896624744770642735e-03,-1.601546441218546640e-03
1.084016803360672121e+01,9.265630335417900446e-03,4.798602855028562264e-02,-3.889365286026136900e-03,-1.576787218402618887e-02
1.084396879375875145e+01,9.250861563418309383e-03,4.797763458710224693e-02,-3.882120053552837700e-03,-8.984975563626380890e-03
1.084776955391078168e+01,9.236120302184519168e-03,4.796924498999311642e-02,-3.874889018436640520e-03,-4.102601359441097537e-03
1.085157031406281192e+01,9.221406497804014724e-03,4.796085975527570461e-02,-3.867672151823136478e-03,6.812971358041961661e-03
1.085537107421484215e+01,9.206720096470825954e-03,4.795247887927154423e-02,-3.860469424917591184e-03,-1.483193537347838112e-02
1.085917183436687239e+01,9.192061044485532947e-03,4.794410235830617178e-02,-3.853280808984929119e-03,-6.433674342548871550e-03
1.086297259451890262e+01,9.177429288255259041e-03,4.793573018870918995e-02,-3.846106275349716296e-03,-3.090296639502961365e-02
1.086677335467093286e+01,9.162824774293672550e-03,4.792736236681420514e-02,-3.838945795396139001e-03,-7.801041377356366519e-03
1.087057411482296487e+01,9.148247449220988509e-03,4.791899888895887610e-02,-3.831799340567987322e-03,-4.069815983166203549e-02
1.087437487497499511e+01,9.133697259763980808e-03,4.791063975148490695e-02,-3.824666882368647769e-03,-3.321940710213358398e-03
1.087817563512702534e+01,9.119174152755957913e-03,4.790228495073801940e-02,-3.817548392361065981e-03,-1.155153705434756872e-02
1.088197639527905558e+01,9.104678075136773269e-03,4.789393448306796669e-02,-3.810443842167741957e-03,3.933340261691338491e-02
1.088577715543108582e+01,9.090208973952835711e-03,4.788558834482855436e-02,-3.803353203470713137e-03,2.314120295438693714e-02
1.088957791558311605e+01,9.075766796357093852e-03,4.787724653237760558e-02,-3.796276448011529688e-03,-5.574968523379804364e-03
1.089337867573514629e+01,9.061351489609048224e-03,4.786890904207699582e-02,-3.789213547591245394e-03,1.633600701878822406e-02
1.089717943588717652e+01,9.046963001074740870e-03,4.786057587029261123e-02,-3.782164474070391635e-03,3.017237803041965261e-03
1.090098019603920676e+01,9.032601278226765756e-03,4.785224701339440417e-02,-3.775129199368969582e-03,-2.562587707219690647e-02
1.090478095619123700e+01,9.018266268644260092e-03,4.784392246775633767e-02,-3.768107695466422439e-03,-5.118163764120015752e-02
1.090858171634326723e+01,9.003957920012909538e-03,4.783560222975642012e-02,-3.761099934401628507e-03,1.938849960727262109e-02
1.091238247649529924e+01,8.989676180124939534e-03,4.782728629577668450e-02,-3.754105888272869958e-03,4.980572664958739064e-03
1.091618323664732948e+01,8.975420996879141314e-03,4.781897466220321607e-02,-3.747125529237839772e-03,-4.191408573475676608e-02
1.091998399679935972e+01,8.961192318280835484e-03,4.781066732542612469e-02,-3.740158829513597072e-03,9.864644844767648732e-03
1.092378475695138995e+01,8.946990092441891099e-03,4.780236428183954472e-02,-3.733205761376565818e-03,1.536624254416134316e-02
1.092758551710342019e+01,8.932814267580727399e-03,4.779406552784166984e-02,-3.726266297162514427e-03,-1.657280718132231670e-02
1.093138627725545042e+01,8.918664792022312077e-03,4.778577105983470436e-02,-3.719340409266538860e-03,1.285488608297991747e-02
1.093518703740748066e+01,8.904541614198156069e-03,4.777748087422490492e-02,-3.712428070143048309e-03,-3.733284728823835913e-02
1.093898779755951089e+01,8.890444682646320498e-03,4.776919496742255272e-02,-3.705529252305742646e-03,-7.345311725302510961e-03
1.094278855771154113e+01,8.876373946011408000e-03,4.776091333584196741e-02,-3.698643928327596808e-03,-2.279100582981301304e-03
1.094658931786357137e+01,8.862329353044571395e-03,4.775263597590150705e-02,-3.691772070840849962e-03,1.263952398754835185e-02
1.095039007801560338e+01,8.848310852603506749e-03,4.774436288402355427e-02,-3.684913652536980777e-03,4.958422695937363817e-03
1.095419083816763361e+01,8.834318393652470722e-03,4.773609405663454403e-02,-3.678068646166701358e-03,1.430076445416491628e-03
1.095799159831966385e+01,8.820351925262249343e-03,4.772782949016492193e-02,-3.671237024539928187e-03,8.085145846226542143e-03
1.096179235847169409e+01,8.806411396610182296e-03,4.771956918104919981e-02,-3.664418760525769547e-03,-1.610436881915948762e-02
1.096559311862372432e+01,8.792496756980155981e-03,4.771131312572588629e-02,-3.657613827052515112e-03,2.651898153305334155e-02
1.096939387877575456e+01,8.778607955762605247e-03,4.770306132063756310e-02,-3.650822197107613399e-03,-9.849587901323673608e-03
1.097319463892778479e+01,8.764744942454508192e-03,4.769481376223081576e-02,-3.644043843737655719e-03,1.282332357706766901e-02
1.097699539907981503e+01,8.750907666659389628e-03,4.768657044695628899e-02,-3.637278740048361433e-03,-3.130278127608398034e-03
1.098079615923184527e+01,8.737096078087326287e-03,4.767833137126863824e-02,-3.630526859204561470e-03,-7.979341521513208524e-03
1.098459691938387550e+01,8.723310126545001653e-03,4.767009653162634225e-02,-3.623788174425063551e-03,8.646418234161326946e-03
1.098839767953590751e+01,8.709549761494605677e-03,4.766186592448032333e-02,-3.617062658755319272e-03,5.860235791187494957e-03
1.099219843968793775e+01,8.695814932776676706e-03,4.765363954629053822e-02,-3.610350285439965952e-03,2.379251350547216537e-02
1.099599919983996799e+01,8.682105590603185138e-03,4.764541739352713690e-02,-3.603651027919197586e-03,1.841463594736637149e-02
1.099979995999199822e+01,8.668421685279658478e-03,4.763719946266401634e-02,-3.596964859685544344e-03,-1.440187177964585494e-02
1.100360072014402846e+01,8.654763167205177868e-03,4.762898575017882052e-02,-3.590291754283846982e-03,6.969879683551617224e-03
1.100740148029605869e+01,8.641129986872379820e-03,4.762077625255294044e-02,-3.583631685311251640e-03,-9.989413036164854036e-04
1.101120224044808893e+01,8.627522094867454486e-03,4.761257096627149327e-02,-3.576984626417185550e-03,-1.894329869226609245e-02
1.101500300060011917e+01,8.613939441870149122e-03,4.760436988782336398e-02,-3.570350551303349239e-03,-2.503339596504530057e-02
1.101880376075214940e+01,8.600381978653762888e-03,4.759617301370116377e-02,-3.563729433723695269e-03,2.061422014629335758e-03
1.102260452090417964e+01,8.586849656085146845e-03,4.758798034040125774e-02,-3.557121247484416535e-03,-1.372503387200409847e-02
1.102640528105620987e+01,8.573342425124709162e-03,4.757979186442375108e-02,-3.550525966443928046e-03,-3.075462689368070948e-02
1.103020604120824188e+01,8.559860236826406441e-03,4.757160758227248903e-02,-3.543943564512856085e-03,-4.921856349107345957e-03
1.103400680136027212e+01,8.546403042337764530e-03,4.756342749045507773e-02,-3.537374015654023030e-03,1.390758546879969446e-03
1.103780756151230236e+01,8.532970792899849041e-03,4.755525158548284254e-02,-3.530817293882429573e-03,-1.041560576966595129e-03
1.104160832166433259e+01,8.519563439847284425e-03,4.754707986387086971e-02,-3.524273373265238672e-03,-2.711889335868158252e-02
1.104540908181636283e+01,8.506180934608248770e-03,4.753891232213797863e-02,-3.517742227921764712e-03,-1.462587210809273772e-02
1.104920984196839306e+01,8.492823228704472066e-03,4.753074895680674261e-02,-3.511223832023455289e-03,2.432854045213552960e-02
1.105301060212042330e+01,8.479490273751244880e-03,4.752258976440348198e-02,-3.504718159793879934e-03,-1.843279331072994465e-02
