t,Q,I,core_flux_linkage,dielectric_memory_charge,dI_dt
5.783156631326264938e-03,2.772105956645362138e-05,-2.802686654398358831e-03,-1.667680774970986971e-05,5.595658474399982070e-05,7.575473374855569375e+00
5.785157031406281194e-03,2.771546821060100514e-05,-2.787560568036633914e-03,-1.666602193009521064e-05,5.594528941470936157e-05,7.547426908788675171e+00
5.787157431486297451e-03,2.770990705702308429e-05,-2.772491526096957423e-03,-1.665497775718783325e-05,5.593399637299761179e-05,7.518433093237256060e+00
5.789157831566313708e-03,2.770437598916867757e-05,-2.757481420700304015e-03,-1.664367742837056364e-05,5.592270563004008013e-05,7.488499860658303753e+00
5.791158231646329098e-03,2.769887488682024870e-05,-2.742532127128991578e-03,-1.663212316836944416e-05,5.591141719695465000e-05,7.457635243970887728e+00
5.793158631726345355e-03,2.769340362622042939e-05,-2.727645503124279981e-03,-1.662031722760649492e-05,5.590013108479640241e-05,7.425847370581979412e+00
5.795159031806361612e-03,2.768796208007203629e-05,-2.712823388886409677e-03,-1.660826188219972051e-05,5.588884730455766339e-05,7.393144462383266280e+00
5.797159431886377001e-03,2.768255011753806082e-05,-2.698067607074581750e-03,-1.659595943396312699e-05,5.587756586716798366e-05,7.359534835752875814e+00
5.799159831966393258e-03,2.767716760424165565e-05,-2.683379962806939269e-03,-1.658341221040667782e-05,5.586628678349411830e-05,7.325026901553065350e+00
5.801160232046409515e-03,2.767181440226615835e-05,-2.668762243660605018e-03,-1.657062256473634809e-05,5.585501006434007420e-05,7.289629165130732780e+00
5.803160632126425772e-03,2.766649037015507452e-05,-2.654216219671656773e-03,-1.655759287585408383e-05,5.584373572044704906e-05,7.253350226314019267e+00
5.805161032206441162e-03,2.766119536291208791e-05,-2.639743643335139452e-03,-1.654432554835782914e-05,5.583246376249350592e-05,7.216198779415826436e+00
5.807161432286457418e-03,2.765592923200105026e-05,-2.625346249605039952e-03,-1.653082301254149230e-05,5.582119420109509189e-05,7.178183613229093041e+00
5.809161832366473675e-03,2.765069182534599486e-05,-2.611025755894325756e-03,-1.651708772439498644e-05,5.580992704680469907e-05,7.139313611027903406e+00
5.811162232446489065e-03,2.764548298733112642e-05,-2.596783862074923677e-03,-1.650312216560421259e-05,5.579866231011244425e-05,7.099597750567210319e+00
5.813162632526505322e-03,2.764030255880081422e-05,-2.582622250477704245e-03,-1.648892884355103255e-05,5.578740000144566218e-05,7.059045104082052546e+00
5.815163032606521579e-03,2.763515037802142857e-05,-2.568542583050165921e-03,-1.647451028015984740e-05,5.577614013114376554e-05,7.017664797743179861e+00
5.817163432686536968e-03,2.763002627987691699e-05,-2.554546505970981245e-03,-1.645986902245146201e-05,5.576488270949169266e-05,6.975466049933087831e+00
5.819163832766553225e-03,2.762493009472862673e-05,-2.540635651598678948e-03,-1.644500765498612435e-05,5.575362774674180836e-05,6.932458216531323991e+00
5.821164232846569482e-03,2.761986164995399430e-05,-2.526811632311161231e-03,-1.642992878113677901e-05,5.574237525306477604e-05,6.888650722908266744e+00
5.823164632926585739e-03,2.761482076995363345e-05,-2.513076040480729818e-03,-1.641463502300437072e-05,5.573112523854929345e-05,6.844053063615525012e+00
5.825165033006601129e-03,2.760980727615136229e-05,-2.499430448474095068e-03,-1.639912902141784767e-05,5.571987771320213327e-05,6.798674802386803329e+00
5.827165433086617385e-03,2.760482098699417280e-05,-2.485876408652354288e-03,-1.638341343593414462e-05,5.570863268694809575e-05,6.752525572136436338e+00
5.829165833166633642e-03,2.759986171795226128e-05,-2.472415453371027295e-03,-1.636749094483821000e-05,5.569739016963006964e-05,6.705615074960914690e+00
5.831166233246649032e-03,2.759492928151900809e-05,-2.459049094980037334e-03,-1.635136424514299573e-05,5.568615017100898482e-05,6.657953082136462974e+00
5.833166633326665289e-03,2.759002348721098773e-05,-2.445778825823693731e-03,-1.633503605258943350e-05,5.567491270076382578e-05,6.609549434119680988e+00
5.835167033406681546e-03,2.758514414156795877e-05,-2.432606118240728758e-03,-1.631850910164647545e-05,5.566367776849163166e-05,6.560414040547517089e+00
5.837167433486697803e-03,2.758029104815287733e-05,-2.419532424564271606e-03,-1.630178614551107042e-05,5.565244538370751659e-05,6.510556880236347155e+00
5.839167833566713192e-03,2.757546400755189371e-05,-2.406559177121862705e-03,-1.628486995610817415e-05,5.564121555584463578e-05,6.459988001182456863e+00
5.841168233646729449e-03,2.757066281737432869e-05,-2.393687788235428562e-03,-1.626776332409071539e-05,5.562998829425419908e-05,6.408717520561301839e+00
5.843168633726745706e-03,2.756588727225271757e-05,-2.380919650221317331e-03,-1.625046905883965008e-05,5.561876360820547778e-05,6.356755624726462273e+00
5.845169033806761096e-03,2.756113716467995653e-05,-2.368256133971214338e-03,-1.623298997933421338e-05,5.560754150686977870e-05,6.304112535982854482e+00
5.847169433886777352e-03,2.755641228491822629e-05,-2.355698590969514030e-03,-1.621532891616551009e-05,5.559632199933248566e-05,6.250798519835952582e+00
5.849169833966793609e-03,2.755171241865670881e-05,-2.343248356621300665e-03,-1.619748873672800294e-05,5.558510509463438789e-05,6.196823976707900528e+00
5.851170234046808999e-03,2.754703734918314601e-05,-2.330906744736350924e-03,-1.617947232053251036e-05,5.557389080171991612e-05,6.142199352162907466e+00
5.853170634126825256e-03,2.754238685745706407e-05,-2.318675047373959432e-03,-1.616128255839071364e-05,5.556267912943552991e-05,6.086935133939490150e+00
5.855171034206841513e-03,2.753776072210979033e-05,-2.306554534842971283e-03,-1.614292235241519759e-05,5.555147008652975145e-05,6.031041851950279309e+00
5.857171434286857770e-03,2.753315871944441950e-05,-2.294546455701760353e-03,-1.612439461601940647e-05,5.554026368165315204e-05,5.974530078283507351e+00
5.859171834366873159e-03,2.752858062343585083e-05,-2.282652036758240147e-03,-1.610570227391768132e-05,5.552905992335835210e-05,5.917410427201819978e+00
5.861172234446889416e-03,2.752402620573075767e-05,-2.270872483069842108e-03,-1.608684826212521246e-05,5.551785882010002116e-05,5.859693555142309940e+00
5.863172634526905673e-03,2.751949523564760781e-05,-2.259208977943549020e-03,-1.606783552795809712e-05,5.550666038023488463e-05,5.801390160717966538e+00
5.865173034606921063e-03,2.751498748017665327e-05,-2.247662682935876351e-03,-1.604866703003329879e-05,5.549546461202171027e-05,5.742510984714909839e+00
5.867173434686937319e-03,2.751050270397992694e-05,-2.236234737852859245e-03,-1.602934573826864380e-05,5.548427152362132170e-05,5.683066810095318999e+00
5.869173834766953576e-03,2.750604066939126293e-05,-2.224926260750082017e-03,-1.600987463388286203e-05,5.547308112309659166e-05,5.623068461995712752e+00
5.871174234846969833e-03,2.750160113641626601e-05,-2.213738347932659063e-03,-1.599025670939554957e-05,5.546189341841244880e-05,5.562526807727949496e+00
5.873174634926985223e-03,2.749718386273234218e-05,-2.202672073955242241e-03,-1.597049496862718574e-05,5.545070841743587084e-05,5.501452756777978514e+00
5.875175035007001480e-03,2.749278860368951178e-05,-2.191728491621329575e-03,-1.595059242669037808e-05,5.543952612793586431e-05,5.439857260776186365e+00
5.877175435087017737e-03,2.748841511404004738e-05,-2.180908631212839007e-03,-1.593055209231299292e-05,5.542834655756234967e-05,5.377751249063996042e+00
5.879175835167033126e-03,2.748406314562107974e-05,-2.170213503996903503e-03,-1.591037699287715739e-05,5.541716971388820805e-05,5.315145719853664019e+00
5.881176235247049383e-03,2.747973244669275336e-05,-2.159644100739246866e-03,-1.589007018020734387e-05,5.540599560440743809e-05,5.252051761401999919e+00
5.883176635327065640e-03,2.747542276391355814e-05,-2.149201389514649591e-03,-1.586963470966523435e-05,5.539482423650380895e-05,5.188480475872308872e+00
5.885177035407081897e-03,2.747113384234031922e-05,-2.138886315706928914e-03,-1.584907364014971699e-05,5.538365561745083997e-05,5.124442979335470660e+00
5.887177435487097286e-03,2.746686542542821054e-05,-2.128699802008949659e-03,-1.582839003409688278e-05,5.537248975441178716e-05,5.059950401767846273e+00
5.889177835567113543e-03,2.746261725503072431e-05,-2.118642748422602980e-03,-1.580758695747999502e-05,5.536132665443966347e-05,4.995013887053653789e+00
5.891178235647129800e-03,2.745838907139970493e-05,-2.108716032258837157e-03,-1.578666747980955032e-05,5.535016632447724560e-05,4.929644592984794293e+00
5.893178635727145190e-03,2.745418061318533881e-05,-2.098920508137641118e-03,-1.576563467413324133e-05,5.533900877135704689e-05,4.863853691259857115e+00
5.895179035807161447e-03,2.744999161743614082e-05,-2.089257007988032724e-03,-1.574449161703593640e-05,5.532785400180133088e-05,4.797652367486086256e+00
5.897179435887177704e-03,2.744582181959896784e-05,-2.079726341048085229e-03,-1.572324138863973378e-05,5.531670202242211807e-05,4.731051821178942518e+00
5.899179835967193093e-03,2.744167095351901538e-05,-2.070329293864912532e-03,-1.570188707260392440e-05,5.530555283972117916e-05,4.664063265761425825e+00
5.901180236047209350e-03,2.743753875143981757e-05,-2.061066630294659200e-03,-1.568043175612498166e-05,5.529440646009002824e-05,4.596697928566216618e+00
5.903180636127225607e-03,2.743342494400324716e-05,-2.051939091502522593e-03,-1.565887852993660208e-05,5.528326288980993641e-05,4.528967050834147301e+00
5.905181036207241864e-03,2.742932926024951553e-05,-2.042947395962739412e-03,-1.563723048830967824e-05,5.527212213505192491e-05,4.460881887715120619e+00
5.907181436287257253e-03,2.742525142761717267e-05,-2.034092239458590041e-03,-1.561549072905230552e-05,5.526098420187677200e-05,4.392453708269058232e+00
5.909181836367273510e-03,2.742119117218660886e-05,-2.025374295170149098e-03,-1.559366235112882333e-05,5.524984909623310874e-05,4.323693786777394799e+00
5.911182236447289767e-03,2.741714822120435850e-05,-2.016794215746956463e-03,-1.557174843061448434e-05,5.523871682394434763e-05,4.254613314952715442e+00
5.913182636527305157e-03,2.741312229754398579e-05,-2.008352632538897269e-03,-1.554975207552784772e-05,5.522758739075836617e-05,4.185223601957581252e+00
5.915183036607321414e-03,2.740911312206097857e-05,-2.000050154066588225e-03,-1.552767640150220059e-05,5.521646080231607174e-05,4.115535985744378067e+00
5.917183436687337671e-03,2.740512041481355665e-05,-1.991887366142404067e-03,-1.550552451967427098e-05,5.520533706414018014e-05,4.045561788877678921e+00
5.919183836767353928e-03,2.740114389506265820e-05,-1.983864831870464553e-03,-1.548329953668416340e-05,5.519421618163524948e-05,3.975312318535677125e+00
5.921184236847369317e-03,2.739718328127195332e-05,-1.975983091646639229e-03,-1.546100455467540975e-05,5.518309816008763947e-05,3.904798866508814914e+00
5.923184636927385574e-03,2.739323829110782712e-05,-1.968242663158534418e-03,-1.543864267129489471e-05,5.517198300466551826e-05,3.834032709202100708e+00
5.925185037007401831e-03,2.738930864143940001e-05,-1.960644041385515776e-03,-1.541621697969294724e-05,5.516087072041889628e-05,3.763025107634400346e+00
5.927185437087417220e-03,2.738539404833850740e-05,-1.953187698598694410e-03,-1.539373056852328639e-05,5.514976131227958560e-05,3.691787307439135635e+00
5.929185837167433477e-03,2.738149422707971325e-05,-1.945874084360920157e-03,-1.537118652194300773e-05,5.513865478506121346e-05,3.620330538864595216e+00
5.931186237247449734e-03,2.737760889214030328e-05,-1.938703625526800017e-03,-1.534858791961263416e-05,5.512755114345923587e-05,3.548666016774774778e+00
5.933186637327465991e-03,2.737373775720029515e-05,-1.931676726242685356e-03,-1.532593783669608544e-05,5.511645039205092400e-05,3.476804940648209108e+00
5.935187037407481381e-03,2.736988053514242489e-05,-1.924793767946677116e-03,-1.530323934386067819e-05,5.510535253529537099e-05,3.404758494581045625e+00
5.937187437487497638e-03,2.736603693805215030e-05,-1.918055109368615617e-03,-1.528049550727711569e-05,5.509425757753347162e-05,3.332537847284350097e+00
5.939187837567513895e-03,2.736220667721766113e-05,-1.911461086530097039e-03,-1.525770938861951673e-05,5.508316552298796295e-05,3.260154152087146873e+00
5.941188237647529284e-03,2.735838946312986887e-05,-1.905012012744465187e-03,-1.523488404506541219e-05,5.507207637576337693e-05,3.187618546933723707e+00
5.943188637727545541e-03,2.735458500548240002e-05,-1.898708178616802592e-03,-1.521202252929569591e-05,5.506099013984607420e-05,3.114942154388180118e+00
5.945189037807561798e-03,2.735079301317162317e-05,-1.892549852043948298e-03,-1.518912788949469586e-05,5.504990681910423741e-05,3.042136081629986499e+00
5.947189437887577187e-03,2.734701319819465737e-05,-1.886537283204063912e-03,-1.516620313320268735e-05,5.503882641727759833e-05,2.969211288385543046e+00
5.949189837967593444e-03,2.734324527055177875e-05,-1.880670701392099867e-03,-1.514325127642759853e-05,5.502774893800949638e-05,2.896178766203326482e+00
5.951190238047609701e-03,2.733948893538649851e-05,-1.874950309717049761e-03,-1.512027536926642554e-05,5.501667438484533366e-05,2.823049632147387467e+00
5.953190638127625958e-03,2.733574389796954542e-05,-1.869376289748018397e-03,-1.509727844873792327e-05,5.500560276120979313e-05,2.749834956548772524e+00
5.955191038207641348e-03,2.733200986369927577e-05,-1.863948801514683871e-03,-1.507426353877868873e-05,5.499453407040685214e-05,2.676545762990162114e+00
5.957191438287657605e-03,2.732828653810169374e-05,-1.858667983507286941e-03,-1.505123365024312543e-05,5.498346831561978250e-05,2.603193028306432399e+00
5.959191838367673862e-03,2.732457362683043440e-05,-1.853533952676646212e-03,-1.502819178090350103e-05,5.497240549991117074e-05,2.529787682586580821e+00
5.961192238447689251e-03,2.732087083566677734e-05,-1.848546804434149458e-03,-1.500514091544991510e-05,5.496134562622288425e-05,2.456340609172932510e+00
5.963192638527705508e-03,2.731717787051963643e-05,-1.843706612651749071e-03,-1.498208402549027544e-05,5.495028869737608485e-05,2.382862644661190910e+00
5.965193038607721765e-03,2.731349443742555987e-05,-1.839013429661973337e-03,-1.495902406955035056e-05,5.493923471607124233e-05,2.309364578902402876e+00
5.967193438687738022e-03,2.730982024254874371e-05,-1.834467286257919494e-03,-1.493596399307373586e-05,5.492818368488811410e-05,2.235857155001459873e+00
5.969193838767753411e-03,2.730615499218100816e-05,-1.830068191693255903e-03,-1.491290672842187051e-05,5.491713560628577235e-05,2.162351069320480601e+00
5.971194238847769668e-03,2.730249839274181790e-05,-1.825816133682215976e-03,-1.488985519487399680e-05,5.490609048260254978e-05,2.088856971475242741e+00
5.973194638927785925e-03,2.729885015077827872e-05,-1.821711078399609451e-03,-1.486681229862722455e-05,5.489504831605610739e-05,2.015385464338583787e+00
5.975195039007801315e-03,2.729520997296513407e-05,-1.817752970480815021e-03,-1.484378093279649213e-05,5.488400910874340061e-05,1.941947104040039562e+00
5.977195439087817572e-03,2.729157756610475498e-05,-1.813941733021777296e-03,-1.482076397741454949e-05,5.487297286264065894e-05,1.868552399965741184e+00
5.979195839167833829e-03,2.728795263712716031e-05,-1.810277267579016129e-03,-1.479776429943200734e-05,5.486193957960342664e-05,1.795211814758984836e+00
5.981196239247849218e-03,2.728433489309000325e-05,-1.806759454169620978e-03,-1.477478475271730830e-05,5.485090926136654917e-05,1.721935764320811968e+00
5.983196639327865475e-03,2.728072404117857469e-05,-1.803388151271247217e-03,-1.475182817805670492e-05,5.483988190954414604e-05,1.648734617810291070e+00
5.985197039407881732e-03,2.727711978870580323e-05,-1.800163195822125466e-03,-1.472889740315431048e-05,5.482885752562965834e-05,1.575618697644905808e+00
5.987197439487897989e-03,2.727352184311225853e-05,-1.797084403221054210e-03,-1.470599524263206170e-05,5.481783611099580797e-05,1.502598279499940626e+00
5.989197839567913378e-03,2.726992991196614121e-05,-1.794151567327403711e-03,-1.468312449802974420e-05,5.480681766689461806e-05,1.429683592310250440e+00
5.991198239647929635e-03,2.726634370347835674e-05,-1.791364464532111062e-03,-1.466028795489857340e-05,5.479580219447498376e-05,1.356884807478244914e+00
5.993198639727945892e-03,2.726276292769557158e-05,-1.788722867251940369e-03,-1.463748837829579070e-05,5.478478969484594903e-05,1.284212021812297655e+00
