R0,q,d,a,Reff,Reff_noisy
3.050235325701667222e+00,7.071749132082632006e-01,7.616892022728758427e+00,8.326627539729608785e+00,1.336892016541210371e+00,1.377199616324812137e+00
2.041379348582358144e+00,7.738475422429897943e-01,7.769709361287721272e+00,8.942122669382625233e+00,7.504102755153037041e-01,7.564528248922708364e-01
2.782088216812670822e+00,1.688248105289477108e-01,6.318688757203705819e+00,6.609809670007257942e+00,4.422761014552634151e+00,4.448499588079220857e+00
3.383501158457088209e+00,8.583322137683898623e-01,8.502515247140827626e+00,7.055893338246766788e+00,9.041459346931078889e-01,8.816594050347243972e-01
1.941329579945613171e+00,4.754849560131844122e-01,7.789402967099416486e+00,7.518301981953532831e+00,1.452163025620602843e+00,1.447916333110956355e+00
3.910350212966640093e+00,6.071521381397964046e-01,5.996363736201461236e+00,3.577600709140397850e+00,2.092489896933211302e+00,2.107716311981958857e+00
3.622368167267416172e+00,6.782866554923514535e-01,8.595870792911270541e+00,3.115663193480624926e+00,1.472638986080378132e+00,1.448317416007825820e+00
3.258529352811981639e+00,5.461356245329728187e-01,6.396300328937543078e+00,9.781981891576746690e+00,2.176773785022585006e+00,2.160989475078836985e+00
3.384348942077670230e+00,3.132001672337842435e-01,9.696766113788575225e-01,5.772381676393755434e+00,3.911236646950464468e+00,3.913642892347349633e+00
2.210384837051740270e+00,5.691427964955508845e-01,5.992161718597182940e+00,4.946012642055104713e+00,1.338064374936772216e+00,1.375386867193533202e+00
1.731649980864238714e+00,4.418770554848212018e-01,4.717138907450816987e+00,4.741253808237806844e+00,1.406274199393667601e+00,1.433029793426566778e+00
2.313430787405512667e+00,4.386575511383770110e-01,5.534489581445602546e+00,4.736641088270604705e+00,1.858448463984719856e+00,1.889473714278966376e+00
1.831390328647878318e+00,6.002870830971902549e-01,5.024345370185976378e+00,7.747200291061431265e+00,1.126508669797509965e+00,1.139494219173436074e+00
2.336127029724792692e+00,8.631313509931672900e-01,5.367904878146924297e+00,9.122862984397047015e+00,8.256305703589503775e-01,8.565481835501697061e-01
3.418342207168554303e+00,1.964086058158692749e-01,6.502827899274636891e+00,1.622010833621961190e+00,4.192334955120002427e+00,4.242396005787783864e+00
1.928362770480527733e+00,1.300934368524953033e-01,3.886581204455512584e+00,8.317868302030849037e+00,3.485173040435888492e+00,3.494042267252940981e+00
1.685355976964045599e+00,4.329977687749631543e-01,8.333980223750630856e+00,4.824504725696610485e+00,1.320690085828589488e+00,1.337556601173216508e+00
3.519337649592626960e+00,4.528682908532478124e-01,1.480990661182465695e+00,9.166613680003473874e+00,3.280421176703568698e+00,3.301723457868052325e+00
3.831322516567766012e+00,7.016274733816063591e-01,1.152176777215933479e+00,1.988577119890509337e+00,2.085582479531535416e+00,2.029301760644107944e+00
2.525861971366726078e+00,4.108966811872746261e-01,6.163231538760627792e+00,3.932564160532460384e+00,2.081760695423817698e+00,2.082515709775361046e+00
2.038070726667700505e+00,5.028576437906012719e-01,2.173834065964705076e+00,8.963454494465949551e+00,1.700058052504070716e+00,1.716308003618327138e+00
3.712750776560804766e+00,4.258502410216125633e-01,6.195383145400573888e+00,4.705514963527968497e+00,3.028554768941730480e+00,3.054858346842030947e+00
1.642312029901840775e+00,1.003644922190859989e-01,7.732537274282341500e+00,9.202953799696796722e+00,3.296244607433134188e+00,3.290273611345043481e+00
2.367426204348030971e+00,4.924583849769643140e-01,6.880593293208462136e+00,1.727107361799689045e+00,1.436299116447259605e+00,1.469186923325016547e+00
3.513169993523999501e+00,8.839818499946907604e-01,6.416950619465112915e+00,2.226226056132211806e+00,9.030093099336941043e-01,8.874123365900044025e-01
3.328390252539110694e+00,4.745565575473090214e-01,8.742314849315587111e+00,9.056594333981260903e+00,2.499370366597958970e+00,2.497653018922020074e+00
3.404813883119551576e+00,6.930041041253242051e-01,8.338310885661115890e+00,8.992613125200147550e+00,1.511655662585497772e+00,1.565676674848092809e+00
2.702049167083485415e+00,3.463129755998486936e-01,4.313893429342162023e+00,5.009955698617772235e+00,2.724683840813698854e+00,2.687669888244231142e+00
3.259624743025686389e+00,5.326811549378356742e-02,9.300826267881475928e+00,3.439587839865790642e+00,6.937278686818579843e+00,6.938345473521348339e+00
2.260318509345868421e+00,9.011642385287901291e-01,1.514106237855430859e+00,2.254599181133368546e+00,9.321534679150873526e-01,9.310937873006113197e-01
3.663603059992549760e+00,6.865234158683234389e-01,4.514886036548418247e+00,1.829125603726755145e+00,1.630212801533884592e+00,1.630807102030368716e+00
3.469842603625542310e+00,1.721167507048813050e-01,2.342188336950533412e+00,4.004571354580504838e+00,5.147764393574131070e+00,5.135003512593372399e+00
3.855325052066103986e+00,9.196253863441112841e-01,4.042714587249497171e+00,2.006040484801206780e+00,1.165543990085966763e+00,1.188207250039268859e+00
3.413891988042548675e+00,8.273508691193377507e-01,7.654150171702933214e+00,6.843501003402681526e+00,1.066666157932329995e+00,1.037691997307897074e+00
3.320869372885453252e+00,2.007515377588169336e-01,8.697684098552791454e+00,8.831047037793149812e+00,4.921414890945272624e+00,4.884852877577641195e+00
1.973712723082013287e+00,6.313996649622442003e-01,1.413038573422598532e+00,3.546801589223262052e+00,1.265342905067857515e+00,1.282733676241797571e+00
2.923169890410425964e+00,7.477588529307874765e-01,7.488586142315006633e+00,7.259886781250669330e+00,1.150746198683947119e+00,1.117921080795508448e+00
1.689434487461641154e+00,3.799558833823853399e-01,2.762875928614760834e+00,8.126133319213465711e+00,1.716987891234968977e+00,1.731081736923974157e+00
3.792693826128701318e+00,4.200207449826238726e-01,6.588264467596634866e+00,5.407915309721308184e+00,3.168028886491484730e+00,3.171471503946812653e+00
3.495108315585580883e+00,8.863900986247803537e-01,8.685788477291169762e-01,2.789811433787295236e+00,1.601637578736317957e+00,1.583819818389317957e+00
2.836846120128661219e+00,6.120746602548028381e-01,5.700835210751042936e+00,9.580957580120115225e+00,1.682178207534785530e+00,1.674523924269675224e+00
3.582128118532237782e+00,7.909949389845117862e-01,2.481509811260099951e+00,2.600282196347841079e+00,1.614867442411753062e+00,1.614525873900246378e+00
3.672073691340274504e+00,9.098770098725261768e-01,9.387471018329112127e+00,7.647680156249158756e+00,7.549979517334484136e-01,7.710189169982460955e-01
2.394103006710849080e+00,7.532356679888897455e-01,4.400074835655948036e+00,9.599701347800760232e+00,1.149422874838324615e+00,1.132965675915483361e+00
3.182476211946311029e+00,5.665642324395321339e-01,2.550894775070912779e+00,7.990566950981755845e+00,2.328558690995623959e+00,2.324688100695277981e+00
1.829217546487194701e+00,4.381611942892453260e-01,6.565513712862980356e+00,2.754286617181987307e+00,1.341842511270084248e+00,1.301257221090564409e+00
1.623672617833125553e+00,8.090288844607462782e-01,7.473725901403076577e+00,3.339590894026182699e+00,4.959149581215249181e-01,4.899718147485845887e-01
3.433678461814664296e+00,2.726199078789514063e-01,8.086128381704511980e+00,7.206080002286589625e+00,4.146638156483350102e+00,4.091338615746709095e+00
2.044861225824047946e+00,5.843157453662705531e-02,4.990407639703184905e+00,7.888246806307456005e+00,4.634280405152948923e+00,4.635034494411181427e+00
2.512921267587033824e+00,8.539317528354726239e-01,7.098210414382212008e+00,8.142198070084695871e+00,7.713810444223632157e-01,7.597800614293834798e-01
2.723811128205244181e+00,8.069339097197793242e-02,9.078739948707545082e+00,7.272318959724495713e+00,5.743741389797018648e+00,5.808457159485640453e+00
3.861324451690684612e+00,9.234366267863765021e-01,4.910674439389229207e+00,3.397028311510982057e+00,1.127651716361717904e+00,1.168068550598504451e+00
3.444986273343918270e+00,1.127827745109633850e-01,9.794738307841450720e+00,3.311602863143390696e+00,5.950391665358371718e+00,5.947723627245319555e+00
2.871972450767290130e+00,5.664858460261240625e-02,9.834695330580396799e+00,8.584404394375867442e-01,5.087756086625677909e+00,5.117943917475247240e+00
3.521915247352660927e+00,2.051233735255240664e-01,4.135958970448962546e+00,9.738449927648373805e-01,4.017667943893444615e+00,4.027867047309112714e+00
2.122779069880260217e+00,7.837625679887024743e-01,1.006552499233633213e+00,6.146711467459373246e+00,1.213713249913139558e+00,1.180937128103897615e+00
1.714732307347724749e+00,7.369245764085010642e-01,2.068335101483874006e+00,8.247720069084529371e+00,9.919516238899112048e-01,9.208313289713105920e-01
2.137430389247934936e+00,1.234222806726212318e-01,3.816157025923335500e+00,3.854034822711688513e+00,3.622853803051865551e+00,3.657578202364376807e+00
2.989302619402971928e+00,7.180249514482692774e-01,9.410962689306469287e+00,8.522199273752834259e+00,1.190292800207601198e+00,1.203394818037448522e+00
2.340450658126544514e+00,2.622933508440019046e-01,6.383124084093553918e+00,6.780568959404649654e+00,2.907710946876322033e+00,2.850460506568043506e+00
3.970949969678871039e+00,7.822869811172644683e-01,9.956178119383503500e+00,7.363467023610101858e-01,9.572203463864398243e-01,9.776275518978616574e-01
2.880686815825602487e+00,2.146953071850479788e-01,2.254505882256774729e+00,8.697766464866569791e+00,4.188055469824046639e+00,4.216704642282353532e+00
2.920731765510223177e+00,3.311821579818517991e-01,2.514539941766712694e+00,3.575108356847019664e+00,2.998173762758560734e+00,2.978903951432321229e+00
3.354797891913701591e+00,1.060172650155122021e-01,2.028567462813938072e+00,8.386642227555491047e+00,6.348335877165647290e+00,6.373197216904016749e+00
2.787568097241573284e+00,9.065088077691392243e-01,2.385437984106828946e+00,2.202826862971586142e+00,1.044450547259250461e+00,9.940199184321074632e-01
1.934407327756377581e+00,1.221538419208576948e-01,4.260706256917183410e+00,3.831131074948652682e+00,3.295213878176947997e+00,3.289754204467453036e+00
2.003504729072723478e+00,6.743977657982301865e-01,6.948170957432441952e+00,6.832333380749081364e+00,9.616420771952891577e-01,9.637713922133086530e-01
2.634322951337769503e+00,7.415208426586978874e-01,3.833076564257557273e+00,5.032617631268283986e+00,1.269619253207842524e+00,1.294116197295426263e+00
2.132325884256021098e+00,4.423665807129337213e-01,9.728896925934598983e+00,8.553349486654786560e+00,1.709405348518151957e+00,1.722370353040863389e+00
2.017797535088035943e+00,7.077889331220086344e-01,7.830665117186512703e+00,6.953368070679923463e+00,8.625215908142662702e-01,8.701838084516410055e-01
2.419487179562716861e+00,6.956041661204895865e-01,8.903923916269532057e+00,8.996241102965475633e+00,1.046329493405504074e+00,1.063964067711653749e+00
3.505512341120320396e+00,6.940202469357041881e-01,1.461195585986832413e+00,9.864865712077328652e+00,2.274423804192235110e+00,2.255763879104284442e+00
3.662326877836118211e+00,3.657863259150904156e-01,3.131846862701705536e+00,2.978406783946585534e+00,3.377934387664461191e+00,3.423199280704619873e+00
2.158403484337227507e+00,4.331627975278028453e-01,1.698275516555248332e+00,7.644802528292043320e+00,2.038991576555346796e+00,2.029693427999022859e+00
1.994111474898501823e+00,2.265114954002409031e-01,8.408118970918213364e+00,2.998680831239088018e+00,2.439805643452253925e+00,2.464506694583461943e+00
1.589911874305131256e+00,2.977021548166587372e-01,8.096374838032584620e+00,5.091426284314809259e+00,1.738630811390701636e+00,1.739391312309361615e+00
1.523182706830209288e+00,2.996592725727280637e-01,5.465692229534590219e+00,6.713727993929246907e+00,1.737641239654436731e+00,1.731118017660973729e+00
2.416864770674228335e+00,2.011811012128775777e-01,8.243748603095902183e+00,7.899851270186555752e+00,3.551724619466654964e+00,3.570129929079534747e+00
1.984061043563920101e+00,6.903953262757941411e-01,2.952993773993428661e+00,7.397198490134550219e+00,1.151177010152070412e+00,1.165392957826984599e+00
2.759070836457706566e+00,4.702271971423728769e-01,8.416353022325994360e+00,9.239917551091663128e+00,2.103106371939276631e+00,2.144210667625644717e+00
1.828549512996680448e+00,9.137651170808340773e-01,1.163557262081270416e+00,3.856091480405606120e+00,8.258652810105545639e-01,8.588927114734828949e-01
3.066897446866120092e+00,5.000522081913716388e-01,3.801893791924423560e+00,2.191909948657567941e+00,2.049102915504197320e+00,2.032895555124256681e+00
2.893283749363200652e+00,7.638111204082359551e-01,5.357551575954509815e+00,9.450743226073248238e+00,1.271224627177481192e+00,1.287064884334234494e+00
3.784783738083544957e+00,6.739421549664890154e-01,8.726919317199502757e+00,6.231386933071405565e+00,1.691582716100799688e+00,1.695459751673341842e+00
3.526733578811463321e+00,3.758759608529711471e-01,3.989748061222574194e+00,8.353060958869054531e+00,3.528172894798787151e+00,3.505123423700013952e+00
1.804036401296999603e+00,3.808607383634701748e-01,7.395769290363952919e+00,4.878947290901008316e+00,1.613315170528223153e+00,1.581120602407610320e+00
2.867470046841372522e+00,7.156373936876089803e-02,4.051966245101837671e+00,8.515049723187914310e+00,6.203694939258490137e+00,6.212132666431019246e+00
2.417526476111660827e+00,5.978328244272849146e-01,5.164623604555742986e+00,6.695839467144891977e+00,1.467417052702785218e+00,1.452165183766005674e+00
1.602821118744647499e+00,4.251095268806668326e-01,3.638975145778689857e+00,7.573802475209310270e-01,1.104031598667178482e+00,1.063225447276323399e+00
2.875310211044372011e+00,1.883753915741880336e-01,6.362694987999078400e+00,8.504332779076138493e+00,4.417640404233942775e+00,4.415573535057051302e+00
3.939201775408114337e+00,1.076483137567010862e-01,5.322011683649234826e-01,7.162034680999157743e+00,6.970399074294208575e+00,6.977791273138009842e+00
1.863083783538943994e+00,8.985477783464606016e-01,5.898470961965387005e+00,4.015308227279337672e+00,5.281754709928355718e-01,5.319093560682093269e-01
1.512432988218533891e+00,1.345827907151793679e-01,4.031226262308373443e+00,6.615628595496435338e+00,2.649460427598635981e+00,2.614068497620511522e+00
1.995892597891400611e+00,2.061261424342716864e-01,8.383016797816772225e+00,6.311420721563138159e+00,2.835981531792191923e+00,2.819319336971935375e+00
2.574352078839816649e+00,9.413427827888418697e-01,4.091829103483286545e+00,8.203107101803668755e+00,8.827558348297244173e-01,9.245154812559628343e-01
2.160588595476549578e+00,9.171867418370499569e-01,9.022726497990790406e+00,2.610247120165240631e+00,3.916716250202572636e-01,3.692795122938531405e-01
3.233234183983321852e+00,8.874409079765916974e-01,9.492228715175098586e+00,8.831605709376550095e+00,7.301277437875876020e-01,7.210056137256859454e-01
2.168155922293377280e+00,4.379789989376347004e-01,3.397781604723390192e+00,6.093545538952310103e+00,1.889019510448838535e+00,1.958807834492549915e+00
3.656742904775557967e+00,3.045109997057319218e-01,5.748329870504480077e+00,4.269458755754571122e+00,3.906077678263261799e+00,3.917166710399221152e+00
1.820664836508312900e+00,2.662485120973571151e-01,8.652641354367135440e-01,5.317956749710352149e+00,2.275558938455175095e+00,2.261120485550406567e+00
1.888503209299561947e+00,9.375374764215156365e-01,4.086443877769820432e+00,6.388074344716461184e-01,4.869351218523067515e-01,4.292130896653615912e-01
3.923443251071014881e+00,5.656587585030086185e-01,7.727805980370704653e+00,8.968881994511280098e+00,2.416642240493048099e+00,2.426464521857546686e+00
1.683228625050771310e+00,3.392091848638535412e-01,8.827454559629735797e+00,3.460903277701492531e+00,1.574887801649170305e+00,1.533760029340562880e+00
3.387499560108634178e+00,6.966919128060078403e-01,9.049107820822513304e+00,6.226700761321658284e+00,1.410554269270249739e+00,1.410301569161705570e+00
1.709419403563624762e+00,7.376484011677093555e-01,4.542783419018616264e+00,4.897577738143183090e+00,7.876588109856370590e-01,7.621418410874843952e-01
1.896850326506465123e+00,1.301626088470799192e-01,8.544380687107416827e-01,7.460953646065822120e-01,2.468194169727427667e+00,2.418446945020805927e+00
