t,G,I,Ia,dG_dt,dG_dt_noisy
6.021204240848170031e+01,1.569988246395353837e+00,5.676248444048747066e-01,1.327440304403483706e+00,-1.777322603075082164e-02,-1.071335334625907881e-02
6.023204640928185682e+01,1.569634515181349332e+00,5.671497529917824965e-01,1.327055280254827663e+00,-1.759287953398835924e-02,-6.638427527555040147e-03
6.025205041008202045e+01,1.569284389910818867e+00,5.666758274835641540e-01,1.326669128966740718e+00,-1.741271284451390011e-02,1.342056297967693379e-02
6.027205441088217697e+01,1.568937866945633752e+00,5.662030708081794428e-01,1.326281857473570192e+00,-1.723272732694364207e-02,-9.031342729174425543e-02
6.029205841168234059e+01,1.568594942623672717e+00,5.657314858723176965e-01,1.325893472705722331e+00,-1.705292433781813166e-02,-5.541279431552909029e-02
6.031206241248249711e+01,1.568255613258823011e+00,5.652610755613992621e-01,1.325503981589664093e+00,-1.687330522564700619e-02,6.958685022060312475e-02
6.033206641328266073e+01,1.567919875140979302e+00,5.647918427395737240e-01,1.325113391047922029e+00,-1.669387133095223685e-02,-3.634143741335041367e-02
6.035207041408281725e+01,1.567587724536044558e+00,5.643237902497221237e-01,1.324721707999083176e+00,-1.651462398631226014e-02,-2.071092193910534229e-02
6.037207441488298088e+01,1.567259157685929383e+00,5.638569209134544069e-01,1.324328939357794166e+00,-1.633556451640510998e-02,-3.625478305575965954e-02
6.039207841568313739e+01,1.566934170808552462e+00,5.633912375311120879e-01,1.323935092034761896e+00,-1.615669423805293770e-02,-9.099272705285425811e-02
6.041208241648330102e+01,1.566612760097840340e+00,5.629267428817659180e-01,1.323540172936752857e+00,-1.597801446026458905e-02,-6.976402201263562364e-02
6.043208641728345754e+01,1.566294921723727862e+00,5.624634397232174399e-01,1.323144188966594248e+00,-1.579952648428062378e-02,2.735648825710503690e-03
6.045209041808362116e+01,1.565980651832157067e+00,5.620013307919980994e-01,1.322747147023172642e+00,-1.562123160361594820e-02,-4.922539471539834344e-02
6.047209441888377768e+01,1.565669946545078517e+00,5.615404188033701338e-01,1.322349054001435098e+00,-1.544313110410439061e-02,8.591361954116365218e-02
6.049209841968394130e+01,1.565362801960450412e+00,5.610807064513252396e-01,1.321949916792388269e+00,-1.526522626394161142e-02,-9.017436509899554031e-02
6.051210242048409782e+01,1.565059214152239031e+00,5.606221964085860154e-01,1.321549742283099071e+00,-1.508751835372945660e-02,-1.122051653429989720e-01
6.053210642128426144e+01,1.564759179170418735e+00,5.601648913266049634e-01,1.321148537356694463e+00,-1.491000863651925634e-02,-3.450837848763544519e-02
6.055211042208441796e+01,1.564462693040971297e+00,5.597087938355651549e-01,1.320746308892361665e+00,-1.473269836785584541e-02,-7.521021379397446749e-02
6.057211442288458159e+01,1.564169751765887018e+00,5.592539065443792312e-01,1.320343063765346825e+00,-1.455558879582052878e-02,5.447756132259355677e-02
6.059211842368473810e+01,1.563880351323163831e+00,5.588002320406911805e-01,1.319938808846957690e+00,-1.437868116107587912e-02,-3.568984595735437415e-02
6.061212242448490173e+01,1.563594487666807309e+00,5.583477728908738946e-01,1.319533551004560712e+00,-1.420197669690842490e-02,1.161577190165887993e-02
6.063212642528505825e+01,1.563312156726831548e+00,5.578965316400318342e-01,1.319127297101583052e+00,-1.402547662927250416e-02,-8.495300842508293759e-02
6.065213042608522187e+01,1.563033354409258280e+00,5.574465108119985857e-01,1.318720053997511465e+00,-1.384918217683439590e-02,1.918585963221746543e-02
6.067213442688537839e+01,1.562758076596117096e+00,5.569977129093388601e-01,1.318311828547893416e+00,-1.367309455101528570e-02,1.800605757982711580e-02
6.069213842768554201e+01,1.562486319145445668e+00,5.565501404133469388e-01,1.317902627604335519e+00,-1.349721495603511956e-02,4.817156115951391065e-02
6.071214242848569853e+01,1.562218077891289525e+00,5.561037957840478940e-01,1.317492458014505097e+00,-1.332154458895651317e-02,-2.666953852936762570e-03
6.073214642928586215e+01,1.561953348643701833e+00,5.556586814601964797e-01,1.317081326622128623e+00,-1.314608463972755104e-02,1.233083134753682614e-02
6.075215043008601867e+01,1.561692127188744506e+00,5.552147998592783518e-01,1.316669240266993945e+00,-1.297083629122619541e-02,-4.996927635979820856e-03
6.077215443088618230e+01,1.561434409288486203e+00,5.547721533775087366e-01,1.316256205784947397e+00,-1.279580071930319640e-02,3.303516810681694088e-02
6.079215843168633882e+01,1.561180190681004998e+00,5.543307443898337628e-01,1.315842230007896685e+00,-1.262097909282605679e-02,-3.365907743992327394e-02
6.081216243248650244e+01,1.560929467080385269e+00,5.538905752499291291e-01,1.315427319763808667e+00,-1.244637257372205319e-02,1.436405559252659433e-02
6.083216643328665896e+01,1.560682234176720584e+00,5.534516482902015477e-01,1.315011481876710242e+00,-1.227198231702203435e-02,-4.116568639006421698e-02
6.085217043408682258e+01,1.560438487636111704e+00,5.530139658217869680e-01,1.314594723166688794e+00,-1.209780947090360881e-02,2.278009569317689803e-02
6.087217443488697910e+01,1.560198223100667914e+00,5.525775301345527968e-01,1.314177050449891526e+00,-1.192385517673510975e-02,-2.623814653727082197e-02
6.089217843568714272e+01,1.559961436188505690e+00,5.521423434970955668e-01,1.313758470538525236e+00,-1.175012056911828306e-02,-4.470808739242353863e-02
6.091218243648729924e+01,1.559728122493750480e+00,5.517084081567429354e-01,1.313338990240857651e+00,-1.157660677593208565e-02,-4.598535946618718256e-02
6.093218643728746287e+01,1.559498277586534254e+00,5.512757263395521301e-01,1.312918616361215429e+00,-1.140331491837576205e-02,6.165967326320478947e-02
6.095219043808761938e+01,1.559271897012998398e+00,5.508443002503111696e-01,1.312497355699986157e+00,-1.123024611101264281e-02,-8.962765939838185369e-02
6.097219443888778301e+01,1.559048976295290823e+00,5.504141320725377540e-01,1.312075215053616795e+00,-1.105740146181272143e-02,-8.569737705120096527e-02
6.099219843968793953e+01,1.558829510931568851e+00,5.499852239684803745e-01,1.311652201214614788e+00,-1.088478207219661931e-02,2.046041796752511716e-02
6.101220244048810315e+01,1.558613496395996112e+00,5.495575780791174259e-01,1.311228320971547179e+00,-1.071238903707805168e-02,-6.102291610843803282e-02
6.103220644128825967e+01,1.558400928143442554e+00,5.491311965267863249e-01,1.310803581106812832e+00,-1.054022344488858565e-02,-3.436275382216008589e-02
6.105221044208842329e+01,1.558191801707766055e+00,5.487060814736131054e-01,1.310377988350935885e+00,-1.036828637751674442e-02,-3.555911717730877997e-02
6.107221444288857981e+01,1.557986112525555411e+00,5.482822350280461832e-01,1.309951549467513798e+00,-1.019657891149822193e-02,1.032694461214115345e-01
6.109221844368874343e+01,1.557783855965390707e+00,5.478596592537418042e-01,1.309524271237173298e+00,-1.002510211724255695e-02,-4.419024962088307501e-02
6.111222244448889995e+01,1.557585027377326847e+00,5.474383561959544897e-01,1.309096160433728118e+00,-9.853857058755743914e-03,-4.647128753696594394e-02
6.113222644528906358e+01,1.557389622092892889e+00,5.470183278815355932e-01,1.308667223824176329e+00,-9.682844793679867834e-03,-2.964899854470668533e-02
6.115223044608922010e+01,1.557197635425092930e+00,5.465995763189344103e-01,1.308237468168702788e+00,-9.512066373336069969e-03,1.583914789034052140e-03
6.117223444688938372e+01,1.557009062668404553e+00,5.461821034981971801e-01,1.307806900220677138e+00,-9.341522842764848900e-03,1.522663508248628395e-02
6.119223844768954024e+01,1.556823899098780162e+00,5.457659113909680837e-01,1.307375526726655357e+00,-9.171215240767915944e-03,-8.317227765302175058e-02
6.121224244848970386e+01,1.556642139973646755e+00,5.453510019504883566e-01,1.306943354426378434e+00,-9.001144599948773806e-03,1.292533643471893007e-02
6.123224644928986038e+01,1.556463780531905705e+00,5.449373771115971765e-01,1.306510390052773474e+00,-8.831311946754738518e-03,8.847848117590369210e-02
6.125225045009002400e+01,1.556288815993932095e+00,5.445250387907304424e-01,1.306076640331953032e+00,-8.661718301517129515e-03,-9.836244327838050694e-02
6.127225445089018052e+01,1.556117241561576492e+00,5.441139888859223284e-01,1.305642111983215337e+00,-8.492364678492514418e-03,1.999099931538553948e-02
6.129225845169034415e+01,1.555949052418162948e+00,5.437042292768037299e-01,1.305206811719044291e+00,-8.323252085903731778e-03,2.984633928346159398e-02
6.131226245249050066e+01,1.555784243728490779e+00,5.432957618246037068e-01,1.304770746245109692e+00,-8.154381525980802792e-03,-7.137084578225372233e-04
6.133226645329066429e+01,1.555622810638832565e+00,5.428885883721480399e-01,1.304333922260266121e+00,-7.985753995000510752e-03,-1.806319921781926116e-02
6.135227045409082081e+01,1.555464748276936371e+00,5.424827107438606744e-01,1.303896346456555166e+00,-7.817370483329144637e-03,-1.258598076110515052e-01
6.137227445489098443e+01,1.555310051752023970e+00,5.420781307457623877e-01,1.303458025519202534e+00,-7.649231975460635269e-03,5.206599937761352548e-02
6.139227845569114095e+01,1.555158716154791954e+00,5.416748501654718995e-01,1.303018966126621159e+00,-7.481339450059076857e-03,-2.398135145800135704e-02
6.141228245649130457e+01,1.555010736557411066e+00,5.412728707722050947e-01,1.302579174950408092e+00,-7.313693879997695824e-03,-1.790312307296691025e-02
6.143228645729146109e+01,1.554866108013526871e+00,5.408721943167754675e-01,1.302138658655347392e+00,-7.146296232399984572e-03,5.394678775315205066e-02
6.145229045809162471e+01,1.554724825558258416e+00,5.404728225315936774e-01,1.301697423899407902e+00,-6.979147468679169908e-03,-1.242814154081520184e-01
6.147229445889178123e+01,1.554586884208200237e+00,5.400747571306683259e-01,1.301255477333744137e+00,-6.812248544579069254e-03,-1.050287079626609395e-02
6.149229845969193775e+01,1.554452278961420575e+00,5.396779998096050690e-01,1.300812825602696954e+00,-6.645600410213836629e-03,2.287660842364341515e-02
6.151230246049210137e+01,1.554321004797462269e+00,5.392825522456070608e-01,1.300369475343791770e+00,-6.479204010107320055e-03,2.924308699611399137e-02
6.153230646129225789e+01,1.554193056677342533e+00,5.388884160974752868e-01,1.299925433187740786e+00,-6.313060283234195325e-03,2.387200738135794240e-02
6.155231046209242152e+01,1.554068429543553176e+00,5.384955930056075646e-01,1.299480705758440990e+00,-6.147170163058268688e-03,9.556774237929545335e-02
6.157231446289257804e+01,1.553947118320059939e+00,5.381040845919998761e-01,1.299035299672975485e+00,-5.981534577573166533e-03,7.956368055896865382e-03
6.159231846369274166e+01,1.553829117912303603e+00,5.377138924602448133e-01,1.298589221541613048e+00,-5.816154449341859323e-03,4.488156976543677956e-02
6.161232246449289818e+01,1.553714423207198880e+00,5.373250181955333549e-01,1.298142477967807906e+00,-5.651030695535352866e-03,3.275772287393574622e-02
6.163232646529306180e+01,1.553603029073134856e+00,5.369374633646532002e-01,1.297695075548199517e+00,-5.486164227972434304e-03,-7.971853828818782628e-02
6.165233046609321832e+01,1.553494930359975656e+00,5.365512295159898803e-01,1.297247020872614343e+00,-5.321555953160195251e-03,-4.388329811683823467e-02
6.167233446689338194e+01,1.553390121899058673e+00,5.361663181795262023e-01,1.296798320524062742e+00,-5.157206772330835687e-03,9.887094415781906565e-02
6.169233846769353846e+01,1.553288598503196782e+00,5.357827308668426936e-01,1.296348981078742080e+00,-4.993117581482853229e-03,-1.869263247884950935e-02
6.171234246849370209e+01,1.553190354966676789e+00,5.354004690711168246e-01,1.295899009106034727e+00,-4.829289271419234808e-03,-8.238766134346672473e-03
6.173234646929385860e+01,1.553095386065260097e+00,5.350195342671242305e-01,1.295448411168508951e+00,-4.665722727786203450e-03,-7.058938991447731570e-02
6.175235047009402223e+01,1.553003686556182039e+00,5.346399279112371561e-01,1.294997193821918247e+00,-4.502418831112076081e-03,-2.171574265533852965e-02
6.177235447089417875e+01,1.552915251178152767e+00,5.342616514414262330e-01,1.294545363615202449e+00,-4.339378456846620935e-03,-7.005573921748430022e-02
6.179235847169434237e+01,1.552830074651356806e+00,5.338847062772588137e-01,1.294092927090486622e+00,-4.176602475398749625e-03,-3.467537517730574087e-02
6.181236247249449889e+01,1.552748151677453281e+00,5.335090938199000821e-01,1.293639890783081503e+00,-4.014091752175652505e-03,2.362084037665216490e-02
6.183236647329466251e+01,1.552669476939574800e+00,5.331348154521123872e-01,1.293186261221483280e+00,-3.851847147620934830e-03,-4.545103373620235782e-02
6.185237047409481903e+01,1.552594045102329678e+00,5.327618725382559095e-01,1.292732044927374258e+00,-3.689869517252974962e-03,-3.446843574026464685e-02
6.187237447489498265e+01,1.552521850813767923e+00,5.323902664256697781e-01,1.292277248414662294e+00,-3.528159711681355670e-03,6.333013109420919384e-02
6.189237847569513917e+01,1.552452888773617756e+00,5.320199984963722706e-01,1.291821878156566461e+00,-3.366718576005622854e-03,2.011348006904488395e-02
6.191238247649530280e+01,1.552387153614863902e+00,5.316510700906674769e-01,1.291365940643929511e+00,-3.205546951339899309e-03,2.255943119972766975e-02
6.193238647729545931e+01,1.552324639914239635e+00,5.312834825055230414e-01,1.290909442379166050e+00,-3.044645674440071836e-03,4.664382859415500127e-02
6.195239047809562294e+01,1.552265342234049106e+00,5.309172370221102444e-01,1.290452389855687887e+00,-2.884015577220788717e-03,-3.047932507674411262e-02
6.197239447889577946e+01,1.552209255122168896e+00,5.305523349058050009e-01,1.289994789557904475e+00,-2.723657486792430138e-03,-2.228294446700741088e-02
6.199239847969594308e+01,1.552156373112046239e+00,5.301887774061874170e-01,1.289536647961222471e+00,-2.563572225496746348e-03,-1.055301825258633114e-01
6.201240248049609960e+01,1.552106690722700799e+00,5.298265657570420117e-01,1.289077971532046618e+00,-2.403760610943328491e-03,3.423164124653346740e-02
6.203240648129626322e+01,1.552060202458723115e+00,5.294657011763573840e-01,1.288618766727777754e+00,-2.244223456044192044e-03,-1.263953124208610362e-02
6.205241048209641974e+01,1.552016902810275933e+00,5.291061848663268785e-01,1.288159039996816135e+00,-2.084961569051357877e-03,-2.338399972998145716e-03
6.207241448289658337e+01,1.551976786253092655e+00,5.287480180133475871e-01,1.287698797778557447e+00,-1.925975753590269957e-03,-5.646480688375790646e-02
6.209241848369673988e+01,1.551939847248479332e+00,5.283912017880213474e-01,1.287238046503396127e+00,-1.767266808696821290e-03,2.918762471090702998e-02
6.211242248449690351e+01,1.551906080243312891e+00,5.280357373451539660e-01,1.286776792592723817e+00,-1.608835528851881858e-03,2.968088308804663761e-02
6.213242648529706003e+01,1.551875479670041802e+00,5.276816258237559953e-01,1.286315042458929359e+00,-1.450682704016326152e-03,7.591177997561968094e-03
6.215243048609722365e+01,1.551848039946686297e+00,5.273288683470417348e-01,1.285852802505399239e+00,-1.292809119666393780e-03,-8.078146801208864469e-02
6.217243448689738017e+01,1.551823755476838596e+00,5.269774660224303409e-01,1.285390079126517149e+00,-1.135215556828550465e-03,-4.329309142953665507e-02
6.219243848769754379e+01,1.551802620649661346e+00,5.266274199415448276e-01,1.284926878707664422e+00,-9.779027921136274060e-04,-2.733877679538668400e-03
6.221244248849770031e+01,1.551784629839890073e+00,5.262787311802128443e-01,1.284463207625220038e+00,-8.208715977522929030e-04,-4.270709341788858637e-02
6.223244648929786393e+01,1.551769777407831175e+00,5.259314007984660089e-01,1.283999072246559958e+00,-6.641227416285810925e-04,1.860930474246128008e-02
6.225245049009802045e+01,1.551758057699362370e+00,5.255854298405406855e-01,1.283534478930058009e+00,-5.076569873149194834e-04,4.976486853931258447e-02
6.227245449089818408e+01,1.551749465045933363e+00,5.252408193348770959e-01,1.283069434025084998e+00,-3.514750941058242262e-04,-3.814614178218762169e-02
6.229245849169834059e+01,1.551743993764565399e+00,5.248975702941202082e-01,1.282603943872010044e+00,-1.955778170522615156e-04,-9.281703454926206603e-03
6.231246249249850422e+01,1.551741638157851266e+00,5.245556837151187368e-01,1.282138014802198578e+00,-3.996590699523183687e-05,-3.432198989364385749e-02
6.233246649329866074e+01,1.551742392513955293e+00,5.242151605789262536e-01,1.281671653138014344e+00,1.153598894003127207e-04,5.165907583509369433e-02
6.235247049409882436e+01,1.551746251106613350e+00,5.238760018508002991e-01,1.281204865192818287e+00,2.703988296117731949e-04,4.509804497134626416e-02
