K,r,r_noisy
5.371149144254278696e+00,7.941000301230288771e-01,7.964725630854188054e-01
5.372860635696821596e+00,7.941379415505493977e-01,7.885762906317383969e-01
5.374572127139363609e+00,7.941758226478499161e-01,8.071032578031194227e-01
5.376283618581906509e+00,7.942136734488578487e-01,7.951039798736349029e-01
5.377995110024449410e+00,7.942514939874533164e-01,7.946003600118064503e-01
5.379706601466992311e+00,7.942892842974678125e-01,7.960254243816282660e-01
5.381418092909535211e+00,7.943270444126857566e-01,8.086649294201855298e-01
5.383129584352078112e+00,7.943647743668438288e-01,7.963515546475913309e-01
5.384841075794621013e+00,7.944024741936313028e-01,7.977907462376708780e-01
5.386552567237163913e+00,7.944401439266898235e-01,7.909707658482096893e-01
5.388264058679705926e+00,7.944777835996139626e-01,7.762081887959032533e-01
5.389975550122248826e+00,7.945153932459508850e-01,8.106955316719914872e-01
5.391687041564791727e+00,7.945529728992003493e-01,8.125089268284585442e-01
5.393398533007334628e+00,7.945905225928157067e-01,7.893274940652409422e-01
5.395110024449877528e+00,7.946280423602024578e-01,8.012859039074264889e-01
5.396821515892420429e+00,7.946655322347200290e-01,7.728172432279309945e-01
5.398533007334963330e+00,7.947029922496801069e-01,8.158592677796869808e-01
5.400244498777505342e+00,7.947404224383485261e-01,7.938192562198740365e-01
5.401955990220048243e+00,7.947778228339434925e-01,7.996280384714832268e-01
5.403667481662591143e+00,7.948151934696373599e-01,7.748877800050333331e-01
5.405378973105134044e+00,7.948525343785555197e-01,7.928651128613085630e-01
5.407090464547676945e+00,7.948898455937772889e-01,7.738114668519072703e-01
5.408801955990219845e+00,7.949271271483353551e-01,8.038501196538896387e-01
5.410513447432762746e+00,7.949643790752159989e-01,7.878968179346520495e-01
5.412224938875305646e+00,7.950016014073594262e-01,8.023052421760615838e-01
5.413936430317847659e+00,7.950387941776597689e-01,7.984095415126181150e-01
5.415647921760390560e+00,7.950759574189651957e-01,7.810656440440623127e-01
5.417359413202933460e+00,7.951130911640776899e-01,7.861578445432342299e-01
5.419070904645476361e+00,7.951501954457531607e-01,7.955885759422072212e-01
5.420782396088019262e+00,7.951872702967025530e-01,8.072485704522862626e-01
5.422493887530562162e+00,7.952243157495899606e-01,7.829998656090988440e-01
5.424205378973105063e+00,7.952613318370344020e-01,7.973911416079496606e-01
5.425916870415647963e+00,7.952983185916093767e-01,7.913383234476334405e-01
5.427628361858189976e+00,7.953352760458426429e-01,7.874011123615409780e-01
5.429339853300732877e+00,7.953722042322166619e-01,7.967744278584926176e-01
5.431051344743275777e+00,7.954091031831685976e-01,8.084043433080470020e-01
5.432762836185818678e+00,7.954459729310900951e-01,7.840159708673797301e-01
5.434474327628361578e+00,7.954828135083278351e-01,8.057335482285652439e-01
5.436185819070904479e+00,7.955196249471832015e-01,8.026972827086892304e-01
5.437897310513447380e+00,7.955564072799128361e-01,7.901012724102447482e-01
5.439608801955990280e+00,7.955931605387279726e-01,8.102515297532434380e-01
5.441320293398532293e+00,7.956298847557954357e-01,7.895631517034986668e-01
5.443031784841075194e+00,7.956665799632366420e-01,7.831499200260230165e-01
5.444743276283618094e+00,7.957032461931291545e-01,7.922475541575527691e-01
5.446454767726160995e+00,7.957398834775050167e-01,7.919714755737867762e-01
5.448166259168703895e+00,7.957764918483519745e-01,8.044449749776375613e-01
5.449877750611246796e+00,7.958130713376133647e-01,8.163432605572125134e-01
5.451589242053789697e+00,7.958496219771880043e-01,7.751755776760763661e-01
5.453300733496332597e+00,7.958861437989305232e-01,7.932235279905220926e-01
5.455012224938874610e+00,7.959226368346510316e-01,7.836088348124532477e-01
5.456723716381417510e+00,7.959591011161154528e-01,7.902658299581764023e-01
5.458435207823960411e+00,7.959955366750456340e-01,7.940692492217863441e-01
5.460146699266503312e+00,7.960319435431194579e-01,7.905158183250956538e-01
5.461858190709046212e+00,7.960683217519706201e-01,7.863860483346833963e-01
5.463569682151589113e+00,7.961046713331889624e-01,8.242031673497555166e-01
5.465281173594132014e+00,7.961409923183210280e-01,8.042117035628585375e-01
5.466992665036674914e+00,7.961772847388685070e-01,8.094505685087085567e-01
5.468704156479216927e+00,7.962135486262903461e-01,8.033809843152722729e-01
5.470415647921759827e+00,7.962497840120015269e-01,8.052571289806731425e-01
5.472127139364302728e+00,7.962859909273733994e-01,8.060132731145477347e-01
5.473838630806845629e+00,7.963221694037342369e-01,7.957184567847246370e-01
5.475550122249388529e+00,7.963583194723682368e-01,7.932912491292589685e-01
5.477261613691931430e+00,7.963944411645169641e-01,7.974862919568532771e-01
5.478973105134474331e+00,7.964305345113783519e-01,8.062970273389636899e-01
5.480684596577016343e+00,7.964665995441072566e-01,8.073035230036136323e-01
5.482396088019559244e+00,7.965026362938155691e-01,8.066485306733008898e-01
5.484107579462102144e+00,7.965386447915719925e-01,7.853828647035994148e-01
5.485819070904645045e+00,7.965746250684023755e-01,7.886826585505758436e-01
5.487530562347187946e+00,7.966105771552893788e-01,7.933180672680832934e-01
5.489242053789730846e+00,7.966465010831730309e-01,7.861556842444672455e-01
5.490953545232273747e+00,7.966823968829510605e-01,8.029005881289242863e-01
5.492665036674816648e+00,7.967182645854778977e-01,8.139884191943796976e-01
5.494376528117358660e+00,7.967541042215658953e-01,7.895445122396191895e-01
5.496088019559901561e+00,7.967899158219841071e-01,8.272264067903083440e-01
5.497799511002444461e+00,7.968256994174602870e-01,7.902471299250447556e-01
5.499511002444987362e+00,7.968614550386788897e-01,8.049863476755505509e-01
5.501222493887530263e+00,7.968971827162820709e-01,8.027592551590341241e-01
5.502933985330073163e+00,7.969328824808703526e-01,7.821405724704225682e-01
5.504645476772616064e+00,7.969685543630018465e-01,7.893663977306329960e-01
5.506356968215158965e+00,7.970041983931921425e-01,7.836591642496566479e-01
5.508068459657700977e+00,7.970398146019151975e-01,7.926787004680051485e-01
5.509779951100243878e+00,7.970754030196034456e-01,8.044850297707386577e-01
5.511491442542786778e+00,7.971109636766464668e-01,7.929234231367288110e-01
5.513202933985329679e+00,7.971464966033927624e-01,7.940263596480495734e-01
5.514914425427872580e+00,7.971820018301485344e-01,7.787488310454246943e-01
5.516625916870415480e+00,7.972174793871790177e-01,7.859099878389348426e-01
5.518337408312958381e+00,7.972529293047072585e-01,7.935028692335615030e-01
5.520048899755501282e+00,7.972883516129147807e-01,7.933718997360904579e-01
5.521760391198043294e+00,7.973237463419423632e-01,7.954618173056766661e-01
5.523471882640586195e+00,7.973591135218882631e-01,7.981340146555474524e-01
5.525183374083129095e+00,7.973944531828103255e-01,7.983546602090585420e-01
5.526894865525671996e+00,7.974297653547246512e-01,7.784221821361398952e-01
5.528606356968214897e+00,7.974650500676063736e-01,8.036995876822623508e-01
5.530317848410757797e+00,7.975003073513895480e-01,8.038946007851561770e-01
5.532029339853300698e+00,7.975355372359670403e-01,8.187681400853146219e-01
5.533740831295843599e+00,7.975707397511906382e-01,7.845318407646589831e-01
5.535452322738385611e+00,7.976059149268716064e-01,8.002523439407596140e-01
5.537163814180928512e+00,7.976410627927799091e-01,7.829070042324092205e-01
5.538875305623471412e+00,7.976761833786452094e-01,8.099692661771257240e-01
5.540586797066014313e+00,7.977112767141558702e-01,7.998905368423465667e-01
5.542298288508557214e+00,7.977463428289600644e-01,8.076378892843191215e-01
5.544009779951100114e+00,7.977813817526652196e-01,8.114454010816731788e-01
5.545721271393643015e+00,7.978163935148386843e-01,7.956760728999957566e-01
5.547432762836185915e+00,7.978513781450065068e-01,7.921560178309414724e-01
5.549144254278727928e+00,7.978863356726549894e-01,8.009821556738069281e-01
5.550855745721270829e+00,7.979212661272302443e-01,7.997115355323306529e-01
5.552567237163813729e+00,7.979561695381378605e-01,8.024005515751049256e-01
5.554278728606356630e+00,7.979910459347429041e-01,7.836019683055636120e-01
5.555990220048899531e+00,7.980258953463710281e-01,7.956641459141666761e-01
5.557701711491442431e+00,7.980607178023076953e-01,8.160882725902901536e-01
5.559413202933985332e+00,7.980955133317981787e-01,7.852531120968895273e-01
5.561124694376527344e+00,7.981302819640477830e-01,7.932206899086434726e-01
5.562836185819070245e+00,7.981650237282224003e-01,7.899243007094092217e-01
5.564547677261613146e+00,7.981997386534476213e-01,7.785784016964218957e-01
5.566259168704156046e+00,7.982344267688097350e-01,8.034240734288224939e-01
5.567970660146698947e+00,7.982690881033552843e-01,8.017806833252797416e-01
5.569682151589241847e+00,7.983037226860913993e-01,8.030055656620305182e-01
5.571393643031784748e+00,7.983383305459851309e-01,7.919237503994717153e-01
5.573105134474327649e+00,7.983729117119647833e-01,7.814246920682702546e-01
5.574816625916869661e+00,7.984074662129190258e-01,7.882190622516989098e-01
5.576528117359412562e+00,7.984419940776970037e-01,8.012779017496360900e-01
5.578239608801955463e+00,7.984764953351087824e-01,8.012232343903928911e-01
5.579951100244498363e+00,7.985109700139254585e-01,8.014582602778281828e-01
5.581662591687041264e+00,7.985454181428789378e-01,7.742252215321157038e-01
5.583374083129584164e+00,7.985798397506616020e-01,8.008453866661784382e-01
5.585085574572127065e+00,7.986142348659274193e-01,7.851327467436314267e-01
5.586797066014669966e+00,7.986486035172911668e-01,8.097954288123996314e-01
5.588508557457211978e+00,7.986829457333290971e-01,8.096589135343297272e-01
5.590220048899754879e+00,7.987172615425780497e-01,8.111507315459595135e-01
5.591931540342297779e+00,7.987515509735367836e-01,8.067082223721649958e-01
5.593643031784840680e+00,7.987858140546647556e-01,8.001156402337579188e-01
5.595354523227383581e+00,7.988200508143837864e-01,7.870201254310779104e-01
5.597066014669926481e+00,7.988542612810758392e-01,7.965274090208579461e-01
5.598777506112469382e+00,7.988884454830856852e-01,8.035347728884019158e-01
5.600488997555012283e+00,7.989226034487187933e-01,7.933532153344028393e-01
5.602200488997554295e+00,7.989567352062427741e-01,7.953591378361906106e-01
5.603911980440097196e+00,7.989908407838869353e-01,8.007998234819405647e-01
5.605623471882640096e+00,7.990249202098419490e-01,8.000161382576799207e-01
5.607334963325182997e+00,7.990589735122609616e-01,7.880020033100991750e-01
5.609046454767725898e+00,7.990930007192583728e-01,7.925669288772032584e-01
5.610757946210268798e+00,7.991270018589111679e-01,7.997032481952892624e-01
5.612469437652811699e+00,7.991609769592578072e-01,8.011213062377684491e-01
5.614180929095354600e+00,7.991949260482993367e-01,8.034633477617981745e-01
5.615892420537896612e+00,7.992288491539986106e-01,7.986018199011434282e-01
5.617603911980439513e+00,7.992627463042808467e-01,7.837843937278451412e-01
5.619315403422982413e+00,7.992966175270336260e-01,8.052340519453367040e-01
5.621026894865525314e+00,7.993304628501066711e-01,7.956545833099810672e-01
5.622738386308068215e+00,7.993642823013122900e-01,7.979998580552949417e-01
5.624449877750611115e+00,7.993980759084251542e-01,7.945398662420257718e-01
5.626161369193154016e+00,7.994318436991825205e-01,7.781259982189806523e-01
5.627872860635696917e+00,7.994655857012843425e-01,7.890098710309312313e-01
5.629584352078238929e+00,7.994993019423930480e-01,8.007653608200318018e-01
5.631295843520781830e+00,7.995329924501335395e-01,8.199906470794693369e-01
5.633007334963324730e+00,7.995666572520944149e-01,7.951565120551076227e-01
5.634718826405867631e+00,7.996002963758260806e-01,8.011909332309511411e-01
5.636430317848410532e+00,7.996339098488423058e-01,7.925198407979804349e-01
5.638141809290953432e+00,7.996674976986198891e-01,8.078326480369395490e-01
5.639853300733496333e+00,7.997010599525984365e-01,7.856944361704717439e-01
5.641564792176038345e+00,7.997345966381808058e-01,7.990272915546403620e-01
5.643276283618581246e+00,7.997681077827329954e-01,8.134571390634821597e-01
5.644987775061124147e+00,7.998015934135839222e-01,8.065291695649122738e-01
5.646699266503667047e+00,7.998350535580261988e-01,8.053455459066511946e-01
5.648410757946209948e+00,7.998684882433154675e-01,7.919499626641075540e-01
5.650122249388752849e+00,7.999018974966706219e-01,7.964244485414236907e-01
5.651833740831295749e+00,7.999352813452746958e-01,7.901347753407457208e-01
5.653545232273838650e+00,7.999686398162733081e-01,7.940282927681474590e-01
5.655256723716380662e+00,8.000019729367762178e-01,7.844676078876895442e-01
5.656968215158923563e+00,8.000352807338566574e-01,8.086326084284161109e-01
5.658679706601466464e+00,8.000685632345515552e-01,8.080879770257293204e-01
5.660391198044009364e+00,8.001018204658615351e-01,7.932587609222786496e-01
5.662102689486552265e+00,8.001350524547511389e-01,8.178816123606870159e-01
5.663814180929095166e+00,8.001682592281487150e-01,7.849726382132767855e-01
5.665525672371638066e+00,8.002014408129461964e-01,8.119974022706989425e-01
5.667237163814180967e+00,8.002345972360002113e-01,8.015800043682702603e-01
5.668948655256722979e+00,8.002677285241306393e-01,8.029563636470671284e-01
5.670660146699265880e+00,8.003008347041221660e-01,8.120636796960206683e-01
5.672371638141808781e+00,8.003339158027231726e-01,7.976947664991570486e-01
5.674083129584351681e+00,8.003669718466460692e-01,8.034323393093497634e-01
5.675794621026894582e+00,8.004000028625682939e-01,7.907296709778447452e-01
5.677506112469437483e+00,8.004330088771308693e-01,8.140837465207764190e-01
5.679217603911980383e+00,8.004659899169395132e-01,8.163597705207664701e-01
5.680929095354523284e+00,8.004989460085644160e-01,7.999035297487087082e-01
5.682640586797065296e+00,8.005318771785402410e-01,8.059745912189743011e-01
5.684352078239608197e+00,8.005647834533662355e-01,7.781994726845494759e-01
5.686063569682151098e+00,8.005976648595061196e-01,8.030938794601174546e-01
5.687775061124693998e+00,8.006305214233884193e-01,8.034266809020970124e-01
5.689486552567236899e+00,8.006633531714064667e-01,8.218355100688637949e-01
5.691198044009779800e+00,8.006961601299180664e-01,7.965434234450313733e-01
5.692909535452322700e+00,8.007289423252461624e-01,8.181476591170750989e-01
5.694621026894865601e+00,8.007616997836785044e-01,7.776455242218210939e-01
5.696332518337407613e+00,8.007944325314680922e-01,7.967788541823315196e-01
5.698044009779950514e+00,8.008271405948322874e-01,7.995603156588551030e-01
5.699755501222493415e+00,8.008598239999540347e-01,7.942840886267386047e-01
5.701466992665036315e+00,8.008924827729814178e-01,8.073827725855069470e-01
5.703178484107579216e+00,8.009251169400276593e-01,8.154092917524093931e-01
5.704889975550122116e+00,8.009577265271708990e-01,8.174648177198364785e-01
5.706601466992665017e+00,8.009903115604548596e-01,8.136194734055361977e-01
5.708312958435207918e+00,8.010228720658888468e-01,7.862030146240270856e-01
5.710024449877749930e+00,8.010554080694468615e-01,7.786393252192644887e-01
5.711735941320292831e+00,8.010879195970691535e-01,8.044874678819112779e-01
5.713447432762835732e+00,8.011204066746612229e-01,7.880441848563287666e-01
5.715158924205378632e+00,8.011528693280938196e-01,7.783131295462457633e-01
5.716870415647921533e+00,8.011853075832040538e-01,8.083492611538809491e-01
5.718581907090464433e+00,8.012177214657939528e-01,8.050382421779603836e-01
5.720293398533007334e+00,8.012501110016315709e-01,8.003786056429305074e-01
5.722004889975549347e+00,8.012824762164511005e-01,7.924504244322032598e-01
5.723716381418092247e+00,8.013148171359523175e-01,8.094271474106057296e-01
5.725427872860635148e+00,8.013471337858005805e-01,7.977399285030872811e-01
5.727139364303178048e+00,8.013794261916279416e-01,8.109832676718600197e-01
5.728850855745720949e+00,8.014116943790319247e-01,7.972781468387902803e-01
5.730562347188263850e+00,8.014439383735760813e-01,8.005985305852649780e-01
5.732273838630806750e+00,8.014761582007905449e-01,7.988395692065576315e-01
