L,E,dm2,theta,P,P_noisy
6.419955398332137975e+02,3.215435749400820775e+00,4.683742297597045384e-03,2.083010175497349570e-01,8.266115022523938816e-01,8.212569559691810239e-01
7.013750169117782889e+02,3.080617136194861772e+00,4.422334851416427799e-03,2.506148362173773458e-01,7.311248217078161193e-01,7.296127770297929915e-01
6.591513781960189817e+02,2.188356119788705367e+00,2.139863845920824369e-03,7.002278146772697998e-01,2.427116259527409003e-01,2.388769778090579221e-01
8.256142241526436010e+02,1.672101158844225832e+00,4.329301431487859141e-03,7.668500188845733812e-01,7.065274777985534049e-01,7.164525344014774921e-01
2.279286824077172184e+02,1.754068336241601189e+00,3.560255716159477224e-03,2.895007042862265401e-01,9.036122344736924328e-01,8.965982970848598299e-01
1.127769457060111336e+02,6.053678254535475034e-01,3.464023310614682515e-03,2.652527659393635329e-01,8.576462246650298216e-01,8.576816428744216125e-01
6.240224704265989430e+02,4.179909272765693018e+00,1.710549578662748371e-03,3.076090758458274177e-01,8.834661858157213388e-01,8.881118823203699719e-01
8.062853597429922274e+02,1.045332625163644336e+00,3.038001725213887883e-03,5.253112980533261034e-01,8.963508774140676039e-01,8.920098798139753926e-01
6.090163959834284242e+02,4.022787146944375003e+00,2.608988693745705866e-03,4.226808213189723329e-01,7.562841057314648729e-01,7.556040443485442237e-01
7.176742796521419905e+02,4.935207027872777097e+00,4.051164655372381691e-03,2.078748911836044433e-01,8.807089298063868199e-01,8.771490855073919013e-01
5.810660299504327213e+02,5.707369969711106883e-01,1.934392181937666160e-03,7.758682035550702460e-01,4.585643977921566306e-01,4.518622504678399543e-01
1.075305608230746202e+03,2.136632240274428440e+00,2.860761793039210115e-03,1.266531649919116487e-01,9.101479437194432975e-01,9.097927363479383356e-01
1.072192464728663708e+03,1.256055409068783879e+00,4.220038765648085471e-03,4.427008609929085070e-01,1.797787522481536782e-01,1.822447275991042337e-01
2.812724547089021030e+02,2.309843578360385674e+00,4.850161452792179154e-03,4.065517437435238746e-01,7.419513474663197439e-01,7.399592657969408238e-01
8.485525796575358299e+02,1.810958032387558703e+00,3.561098946779071763e-03,4.660991004444765551e-01,3.323314937209171926e-01,3.331470864091137796e-01
7.278792243731573990e+02,1.199530428245015434e+00,1.505477610175782804e-03,6.806284291572094469e-01,-2.001684160235830401e-01,-1.967569276135283651e-01
1.672256554178873671e+02,9.992729094505159448e-01,4.310023983950507509e-03,4.748120938729681884e-01,5.681707662255069957e-01,5.741327039419772404e-01
2.056887827795758312e+02,1.265862819846029552e+00,4.179793955511852156e-03,4.166178978089113416e-01,6.703267197579143577e-01,6.641539154268262246e-01
1.076919424929106299e+03,3.931464334214236356e+00,3.798827936452201653e-03,1.169865372899932254e-01,9.241953116341183883e-01,9.272515825293079494e-01
9.591011561560728751e+02,3.896244738063985302e+00,1.110038414204542016e-03,2.699904839229592124e-01,8.354400330258396901e-01,8.323337676248959704e-01
2.893840680321130776e+02,4.616871716990476493e+00,4.763093029311965543e-03,4.070880720820694298e-01,9.156313119101413545e-01,9.062108643013585541e-01
8.041613523704538693e+02,5.362851429590185237e-01,4.750818722976839388e-03,2.145961683619858340e-01,9.493323155588325735e-01,9.454424074083895846e-01
1.172302820634261479e+03,3.305727938643634456e+00,1.760393657906607519e-03,2.586912218371794081e-01,7.658362680098996789e-01,7.690358711852942619e-01
7.278444127596397948e+02,2.698570347673395542e+00,4.633627165830865938e-03,6.294922778870590818e-01,-1.458303239078224123e-01,-1.442990275180127124e-01
8.215049492949387968e+02,1.900646755970937907e+00,2.692619153631814564e-03,4.886343775364303532e-01,3.277214027559407356e-02,2.728922345737440358e-02
9.123778976939745462e+02,3.785200065952803339e+00,1.302602701548177117e-03,1.265093428797476882e-01,9.602374353556114572e-01,9.682584473470488007e-01
7.353764127702909263e+02,2.898524711453494440e+00,1.934176996655874274e-03,4.757128303644483358e-01,5.641222143196111816e-01,5.661319779998127411e-01
1.155167006787742821e+03,1.449422909915002222e+00,3.572766862967561349e-03,2.907061333915021972e-01,8.840148038015100962e-01,8.836690812479778279e-01
4.063588578819590111e+02,3.142532637229970671e+00,4.877534003623729131e-03,3.726348793938230042e-01,7.365392924028600907e-01,7.338294960377141907e-01
3.708089347861728129e+02,3.663388116558993879e+00,4.851020727533397400e-03,7.335056350765646327e-01,6.212657379640319499e-01,6.233481793415373007e-01
2.210423062223883903e+02,4.785307685062401895e+00,2.896057137057607943e-03,1.622392712869829001e-01,9.954155091042254933e-01,9.934767221748905808e-01
6.332875361039126574e+02,2.225330534249728931e+00,2.386292822609457475e-03,6.849068579668964318e-01,2.340252120084716225e-01,2.396870661984674689e-01
4.919423925949782870e+02,3.251031452097154162e+00,3.658500882058809533e-03,6.107029171659250633e-01,5.429707103610733610e-01,5.445337491023519716e-01
6.997727178430981212e+02,4.039983283309638296e+00,2.029381454124631369e-03,7.792464546767300382e-01,5.134502326423414642e-01,5.165184148694673683e-01
3.095826125709123744e+02,4.165311760041507938e+00,2.475510707303798640e-03,5.813133844346735080e-01,9.220701754945286321e-01,9.205412176789596890e-01
6.767374228115521646e+02,1.704573770490549478e+00,3.342401717263481301e-03,6.281656235527757204e-01,-1.507374432076244719e-01,-1.581123645611109685e-01
6.953230544252604659e+02,1.342372635344780907e+00,3.925010879027516185e-03,2.710147370036681824e-01,8.908963324333987188e-01,8.935262757433561909e-01
4.667989824892979982e+02,8.552643100498742434e-01,3.273362977954468421e-03,7.202370959961968966e-01,2.731232678922728696e-01,2.680873530183136566e-01
1.065169144860363758e+03,2.929212265025447071e+00,1.041832534066708523e-03,7.004019722099478207e-01,3.020871126837531562e-01,3.015561321811289774e-01
7.063875980432425195e+02,4.008181547422226210e+00,3.386341618584589111e-03,4.979882159394718455e-01,4.823199694913209434e-01,4.822491244526722065e-01
8.135305148954982997e+02,1.464079920822118686e+00,4.854762817145872981e-03,5.054903932816462442e-01,8.746700078290341462e-01,8.707746330930042911e-01
1.242688708008374761e+03,6.551788836850639397e-01,1.122611113104673118e-03,2.122836940478829149e-01,9.331552272582775975e-01,9.375883682878508596e-01
1.152345891682597994e+03,1.562925446151795406e+00,2.673731043223367097e-03,4.729399384250791982e-01,5.946931617226272060e-01,5.875707347429831584e-01
8.739677281869817307e+02,2.085696821464315676e+00,1.071870525406538746e-03,7.572820973356068075e-01,2.457028347301650761e-01,2.531356321943422638e-01
1.063643230417350907e+02,2.970488100443345658e+00,2.587020122348754596e-03,1.971975754994585994e-01,9.976483583615701756e-01,9.947034000536637555e-01
8.731507890587532756e+02,7.235154318385799144e-01,1.879425500429653551e-03,1.125422808970228949e-01,9.876395746886548199e-01,9.924411012505233165e-01
4.659077048328908290e+02,3.987633156263787892e+00,1.326198047469208038e-03,5.099953948820122873e-01,8.759057277987130075e-01,8.823478357373700787e-01
3.964171938735760818e+02,1.298074334534200958e+00,4.055913453453641355e-03,4.315824175736555635e-01,3.475394726807196077e-01,3.432426917824990542e-01
8.263105717575074323e+02,4.970455991644262106e+00,1.134109434179929321e-03,2.128438828991108811e-01,9.139996991034569085e-01,9.103336612045306309e-01
3.113447715668377214e+02,7.503090148061422049e-01,4.198781250841219712e-03,4.172750266116747042e-01,5.948991369049236866e-01,5.995805735912513867e-01
9.831304900906577586e+02,4.116993332879323120e+00,3.746005169797675220e-03,6.232482471479644515e-01,-1.437580939890327758e-01,-1.428287831617322534e-01
1.031620741683697133e+03,4.418056793768692536e+00,4.468320595190198793e-03,7.549509108076503106e-01,-3.839886653851908305e-01,-3.835784932844041317e-01
2.653994193505044450e+02,5.539899833815897789e-01,1.163908651118148504e-03,5.750479913134226573e-01,5.710976637332452199e-01,5.619880080753456575e-01
2.823596243489955668e+02,1.536398851940236288e+00,2.057455230202285320e-03,6.233659605950874205e-01,7.851418494249468027e-01,7.769641436333478701e-01
1.210342093496562484e+03,3.715764553724276720e+00,3.080178797236288960e-03,3.659020518714325432e-01,3.946444969096067901e-01,3.973183792794318658e-01
1.366545052388084400e+02,4.981165859132007157e+00,2.917313376011850500e-03,4.395529027443294545e-01,9.907417869221352147e-01,9.978829598836549408e-01
1.057742442939190369e+03,3.246341719373253554e+00,1.089125200812562791e-03,5.779199986882589402e-01,4.197111586336224609e-01,4.161823206156100019e-01
9.962981909574940573e+02,4.488990041518052365e+00,2.900786179617872475e-03,7.477133039227311651e-01,3.291264304741805917e-03,-1.013630337669380044e-03
9.439454705934201684e+02,3.558789918509308148e+00,2.370134030908900742e-03,3.338354629358230574e-01,6.259815547032736571e-01,6.270225767258271743e-01
1.405628677157445168e+02,2.853742645127304023e+00,4.578395777712121126e-03,1.349118453610217983e-01,9.941533132962796504e-01,9.964627253823271635e-01
1.230194060406880908e+03,3.739388705354931730e+00,2.049214345223486673e-03,2.668764938678304666e-01,7.526104008055904959e-01,7.554085855637232561e-01
3.465620803396240603e+02,3.549927675578751440e+00,1.198624723778992816e-03,7.651034975211525868e-01,9.139437897509521402e-01,9.117538887620884047e-01
1.147369355852915533e+03,1.665370568187932943e+00,1.704658462280528048e-03,4.875296186940684118e-01,-1.023826198451086439e-01,-1.120572473315493145e-01
7.008875574531729171e+02,2.098280452583257016e+00,2.209711234763325587e-03,2.149158832524705742e-01,8.367130388198122937e-01,8.439644410647594297e-01
4.907751128196790091e+02,4.431265318576475210e+00,2.067623216324717024e-03,4.940833392617871578e-01,8.471640372393365315e-01,8.446950069999989985e-01
3.098010029895593789e+02,1.648764252163970268e+00,3.266233415860107965e-03,4.635143475890634024e-01,6.577124815404988833e-01,6.639598134326823997e-01
1.137720558756542601e+02,1.476912967029104351e+00,2.061795700570208997e-03,6.792447478979841691e-01,9.598525282149460436e-01,9.499583485518572346e-01
3.811487832368038084e+02,2.945939675595535157e+00,1.622516980954037680e-03,4.663782090205831343e-01,9.105830516379015416e-01,9.124284415936756432e-01
2.395117876494958011e+02,4.168382141301618660e+00,1.689224378606982158e-03,7.149352406480092847e-01,9.611502286271627060e-01,9.586657107412022150e-01
1.079875840615125924e+02,2.201815500722012153e+00,1.569684016629673776e-03,1.870780620213446377e-01,9.983679115761332490e-01,9.929746702901810496e-01
8.977616775803388691e+02,1.410442443686816150e+00,4.740980859810317236e-03,7.008032750776339581e-01,4.095462876895769599e-01,4.143702790944460146e-01
1.272603733419269247e+03,4.927472295362493426e+00,3.957873805417130332e-03,2.625146059584946290e-01,6.801704452827253000e-01,6.865870319768805352e-01
7.172983034762169154e+02,1.904393700724230420e+00,4.328129994453030344e-03,6.123992030543622400e-01,1.162285828372713048e-01,1.133166827786511732e-01
1.084501785433179066e+03,1.258636360038444257e+00,1.226235149441591045e-03,1.769530492554208800e-01,8.069883170018101737e-01,8.102022507114339245e-01
1.264465140733030694e+03,3.001634417598788129e+00,2.749921943082654294e-03,4.627977220431486183e-01,8.982161306366596987e-02,8.448398512055314835e-02
1.968959625157690425e+02,1.828669447568320949e+00,3.282555712806609245e-03,1.975635254220901860e-01,9.708881233026340762e-01,9.678171089059506293e-01
6.105183046151505550e+02,1.162136750334319180e+00,2.903486793468704630e-03,5.586096710443213542e-01,8.385408475373842818e-02,8.263600392494176161e-02
6.061460926579104580e+02,3.618771646291835342e+00,1.313947225096683252e-03,5.211743684413404631e-01,7.643207558890148245e-01,7.625957090992384613e-01
3.985225165905611675e+02,4.098523156795449651e+00,2.057059460575672190e-03,5.191730964421664707e-01,8.938821805739519677e-01,8.970535572524872547e-01
9.610772188068436890e+02,4.353576736153101479e+00,3.097398862891948771e-03,4.969749672120793438e-01,2.716292547435586457e-01,2.656376175254064886e-01
7.645033385972637916e+02,1.932697169838945905e+00,3.879086176844015466e-03,1.172930358396880035e-01,9.378598684215924131e-01,9.426677590958664199e-01
3.015093687324525717e+02,9.870286440949453954e-01,2.572952789027712402e-03,2.152667933667923861e-01,8.620995396326328608e-01,8.668987324139574291e-01
1.234939238343810985e+03,4.543811035685659583e+00,3.313680353322690387e-03,1.329006949093940460e-01,9.160666540785634693e-01,9.149860201728000630e-01
2.431402781953039494e+02,3.935404951785030470e+00,3.917787425967213591e-03,3.180777750680294780e-01,9.625190645414327673e-01,9.566410069899839996e-01
1.596196603141486321e+02,2.727950179681141840e+00,4.672506722195428341e-03,4.753494837436135212e-01,9.209784464636725509e-01,9.091762011890659467e-01
1.007001294948216241e+03,7.107968072922403735e-01,3.896409039361095096e-03,3.333848855948366996e-01,7.354968479735890519e-01,7.351840239133277111e-01
6.128437903296093054e+02,1.684149187434426542e+00,2.339642206781243454e-03,1.800826105928502452e-01,8.733504482061634766e-01,8.697963906054499983e-01
8.831187276770612016e+02,4.219232638544373692e+00,1.603813105648352853e-03,6.736575983287405034e-01,3.984493306178047978e-01,3.989576489229265110e-01
1.351936332898453088e+02,2.625060483744413364e+00,2.051919645711105817e-03,7.333579722920234856e-01,9.781420181351234699e-01,9.729055421651882085e-01
1.960215462547195671e+02,5.994303184799967266e-01,3.542351825656788172e-03,6.312455701655373952e-01,3.665390824626033051e-02,3.666713540218771022e-02
4.413900427542019429e+02,2.689422334117189006e+00,1.460154802645331675e-03,2.304806011857997161e-01,9.621840817304924132e-01,9.618787871706641068e-01
4.932586927327490116e+02,1.706854615930120334e+00,4.692586809931637709e-03,6.963078947851405465e-01,-9.085443631108373885e-02,-9.079863953732544846e-02
7.333750106391805730e+02,2.463687609848425275e+00,1.518273301467493435e-03,1.475263054338060431e-01,9.474008163198031074e-01,9.488172042809295270e-01
4.817638821646456790e+02,1.929993028488583118e+00,1.965357751676615958e-03,1.981941481028013929e-01,9.327508136882071144e-01,9.341980342703246620e-01
3.778954194568725597e+02,1.147144642080438093e+00,1.772711681056095799e-03,6.733781496184078064e-01,4.837522402569939262e-01,4.885618040657193628e-01
1.241413934492426051e+03,1.422550839089598895e+00,2.074338070791600236e-03,3.417703656203687768e-01,6.459835558235311748e-01,6.421023256341371610e-01
2.592373271606775234e+02,2.288280923380273890e+00,2.903586386340060738e-03,6.225059478910934807e-01,8.373758178716558254e-01,8.409459695096902498e-01
7.030333479501384772e+02,2.282885994635829974e+00,4.902808690083420781e-03,2.182817020896544447e-01,8.016815562790838845e-01,8.024790277280864359e-01
3.684015578913688387e+02,4.191562960001316007e+00,4.419476276930944629e-03,6.414919674931393034e-01,7.536646548305842019e-01,7.515979353285276998e-01
1.074230402120423378e+03,3.018235394903255653e+00,2.778144156072486718e-03,3.301643729334540200e-01,4.671323692982679576e-01,4.622031823481107526e-01
8.429408741064764854e+02,3.180121089022545533e+00,2.592148389456549323e-03,4.726326373099419831e-01,3.576451089002467554e-01,3.648728948554738616e-01
8.445949374949270805e+02,3.515824695043110459e+00,3.677291296211369302e-03,5.819722824839934638e-01,4.926999730949200088e-03,6.118440058865201939e-03
6.225288104065996322e+02,1.985510905357913858e+00,3.533280959858576490e-03,4.707693683039115840e-01,2.120158404910763572e-01,2.094664502874651058e-01
6.499484973513475552e+02,2.615771043085675984e+00,4.037563846225705050e-03,2.745707907755209898e-01,6.905473748667451117e-01,6.909163493461061289e-01
1.290622206055707466e+03,1.929482594463370004e+00,2.479406405775605796e-03,7.443683655692069356e-01,-9.063879579617319104e-02,-9.060501688064066805e-02
6.097932839028056833e+02,2.295856704953216365e+00,1.705536195479500109e-03,1.663963399282880340e-01,9.461274260215620791e-01,9.435501644988911751e-01
8.889606495455418553e+02,2.468081295197873004e+00,4.706096648447221156e-03,6.692795540431542012e-01,7.553315366649517026e-02,6.871967347267358972e-02
