logC,Brier,Brier_noisy
5.347069413882774569e-01,1.494002959993069035e-01,1.485284901123192225e-01
5.359071814362872388e-01,1.494230429137420879e-01,1.712887042086025380e-01
5.371074214842970207e-01,1.494458973152124059e-01,1.489162143433124252e-01
5.383076615323063585e-01,1.494688594340391752e-01,1.461757924383908780e-01
5.395079015803161404e-01,1.494919295020677996e-01,1.442208377432090960e-01
5.407081416283254782e-01,1.495151077526654104e-01,1.378827508218427866e-01
5.419083816763352601e-01,1.495383944207183957e-01,1.574138068947595892e-01
5.431086217243450420e-01,1.495617897426298748e-01,1.641781106303792925e-01
5.443088617723543798e-01,1.495852939563174777e-01,1.461127781904595635e-01
5.455091018203641617e-01,1.496089073012109860e-01,1.568693024157415128e-01
5.467093418683734996e-01,1.496326300182500846e-01,1.463124569306522571e-01
5.479095819163832815e-01,1.496564623498821411e-01,1.538419358828846395e-01
5.491098219643930634e-01,1.496804045400600969e-01,1.544239136357324349e-01
5.503100620124024012e-01,1.497044568342402737e-01,1.356542190124208624e-01
5.515103020604121831e-01,1.497286194793805425e-01,1.422242388224916887e-01
5.527105421084215209e-01,1.497528927239380747e-01,1.592170456628735076e-01
5.539107821564313028e-01,1.497772768178674552e-01,1.309838877918749200e-01
5.551110222044410847e-01,1.498017720126188779e-01,1.500197048515482245e-01
5.563112622524504225e-01,1.498263785611360921e-01,1.465474082699620151e-01
5.575115023004602044e-01,1.498510967178548481e-01,1.407510381102070052e-01
5.587117423484695422e-01,1.498759267387008709e-01,1.505021018725948012e-01
5.599119823964793241e-01,1.499008688810882506e-01,1.530899877997842218e-01
5.611122224444891060e-01,1.499259234039178046e-01,1.554127886688460025e-01
5.623124624924984438e-01,1.499510905675752737e-01,1.238777075997006816e-01
5.635127025405082257e-01,1.499763706339300173e-01,1.668134269774985690e-01
5.647129425885175635e-01,1.500017638663330433e-01,1.453591947148858421e-01
5.659131826365273454e-01,1.500272705296159803e-01,1.605180288900883434e-01
5.671134226845371273e-01,1.500528908900893021e-01,1.489444175249495239e-01
5.683136627325464652e-01,1.500786252155408285e-01,1.443835934395509557e-01
5.695139027805562471e-01,1.501044737752346425e-01,1.495575839101593030e-01
5.707141428285655849e-01,1.501304368399095091e-01,1.818409027633688113e-01
5.719143828765753668e-01,1.501565146817776808e-01,1.658583514830678229e-01
5.731146229245851487e-01,1.501827075745234830e-01,1.468060933605453144e-01
5.743148629725944865e-01,1.502090157933023695e-01,1.525547540292619964e-01
5.755151030206042684e-01,1.502354396147394799e-01,1.615114137115968573e-01
5.767153430686136062e-01,1.502619793169284179e-01,1.561315806325468403e-01
5.779155831166233881e-01,1.502886351794304465e-01,1.512000606576627826e-01
5.791158231646327259e-01,1.503154074832732112e-01,1.485060907624710103e-01
5.803160632126425078e-01,1.503422965109497134e-01,1.396606239067463562e-01
5.815163032606522897e-01,1.503693025464172828e-01,1.579292264616229402e-01
5.827165433086616275e-01,1.503964258750966065e-01,1.614620417147602793e-01
5.839167833566714094e-01,1.504236667838708685e-01,1.727612619152689988e-01
5.851170234046807472e-01,1.504510255610847502e-01,1.450494642063550610e-01
5.863172634526905291e-01,1.504785024965435425e-01,1.570288346757549303e-01
5.875175035007003110e-01,1.505060978815123407e-01,1.502312473367630186e-01
5.887177435487096488e-01,1.505338120087153508e-01,1.631334775015006178e-01
5.899179835967194307e-01,1.505616451723349458e-01,1.496206352163361175e-01
5.911182236447287686e-01,1.505895976680108606e-01,1.441600455936587477e-01
5.923184636927385505e-01,1.506176697928396646e-01,1.337724670553688266e-01
5.935187037407483324e-01,1.506458618453739851e-01,1.578308591815277273e-01
5.947189437887576702e-01,1.506741741256218126e-01,1.523195317485204203e-01
5.959191838367674521e-01,1.507026069350459185e-01,1.619745408589830238e-01
5.971194238847767899e-01,1.507311605765631890e-01,1.452678606848266107e-01
5.983196639327865718e-01,1.507598353545441805e-01,1.767220265376177879e-01
5.995199039807963537e-01,1.507886315748123984e-01,1.437504617901775861e-01
6.007201440288056915e-01,1.508175495446438530e-01,1.559864155689941745e-01
6.019203840768154734e-01,1.508465895727665873e-01,1.550342988557751878e-01
6.031206241248248112e-01,1.508757519693601501e-01,1.619494787950881975e-01
6.043208641728345931e-01,1.509050370460552348e-01,1.492913181187555949e-01
6.055211042208443750e-01,1.509344451159330414e-01,1.418050197409998492e-01
6.067213442688537128e-01,1.509639764935251094e-01,1.411209550358079878e-01
6.079215843168634947e-01,1.509936314948129299e-01,1.591650547793546089e-01
6.091218243648728325e-01,1.510234104372273345e-01,1.520980090789056938e-01
6.103220644128826144e-01,1.510533136396485232e-01,1.545152030426264200e-01
6.115223044608923963e-01,1.510833414224053428e-01,1.429561909649892659e-01
6.127225445089017342e-01,1.511134941072753701e-01,1.525254686441737118e-01
6.139227845569115161e-01,1.511437720174844401e-01,1.533346624187711116e-01
6.151230246049208539e-01,1.511741754777063962e-01,1.573408306425445602e-01
6.163232646529306358e-01,1.512047048140628680e-01,1.365885648211027370e-01
6.175235047009404177e-01,1.512353603541230496e-01,1.435633863585808467e-01
6.187237447489497555e-01,1.512661424269037269e-01,1.685581735161537642e-01
6.199239847969595374e-01,1.512970513628685287e-01,1.473675381463888934e-01
6.211242248449688752e-01,1.513280874939284260e-01,1.504888279033698151e-01
6.223244648929786571e-01,1.513592511534410934e-01,1.473754074455701779e-01
6.235247049409879949e-01,1.513905426762110762e-01,1.364233361132508038e-01
6.247249449889977768e-01,1.514219623984894014e-01,1.406647608880151890e-01
6.259251850370075587e-01,1.514535106579737722e-01,1.551605457199720095e-01
6.271254250850168965e-01,1.514851877938081515e-01,1.447643551714516696e-01
6.283256651330266784e-01,1.515169941465830117e-01,1.717883442756366064e-01
6.295259051810360162e-01,1.515489300583349463e-01,1.365671022913241550e-01
6.307261452290457981e-01,1.515809958725470030e-01,1.321574664746930916e-01
6.319263852770555800e-01,1.516131919341481282e-01,1.476935179639248807e-01
6.331266253250649179e-01,1.516455185895136115e-01,1.395500155042898871e-01
6.343268653730746998e-01,1.516779761864648080e-01,1.654846062101476278e-01
6.355271054210840376e-01,1.517105650742691658e-01,1.474483321150134585e-01
6.367273454690938195e-01,1.517432856036402267e-01,1.569068353233536994e-01
6.379275855171036014e-01,1.517761381267377085e-01,1.375906317675756330e-01
6.391278255651129392e-01,1.518091229971674505e-01,1.584161313589778353e-01
6.403280656131227211e-01,1.518422405699813016e-01,1.581780709961497777e-01
6.415283056611320589e-01,1.518754912016774816e-01,1.642092464247872918e-01
6.427285457091418408e-01,1.519088752502002204e-01,1.540397933974041733e-01
6.439287857571516227e-01,1.519423930749400908e-01,1.570377762723929593e-01
6.451290258051609605e-01,1.519760450367339533e-01,1.535708267677832195e-01
6.463292658531707424e-01,1.520098314978649279e-01,1.611760252630889401e-01
6.475295059011800802e-01,1.520437528220624779e-01,1.478361331526430456e-01
6.487297459491898621e-01,1.520778093745026593e-01,1.574398950077523784e-01
6.499299859971996440e-01,1.521120015218078714e-01,1.463332607071994307e-01
6.511302260452089818e-01,1.521463296320470227e-01,1.591219106648631143e-01
6.523304660932187637e-01,1.521807940747358645e-01,1.493179358026287262e-01
6.535307061412281016e-01,1.522153952208364358e-01,1.456238018561753778e-01
6.547309461892378835e-01,1.522501334427578124e-01,1.453683829047067999e-01
6.559311862372476654e-01,1.522850091143556905e-01,1.668976067506718064e-01
6.571314262852570032e-01,1.523200226109327760e-01,1.366405399534589282e-01
6.583316663332667851e-01,1.523551743092383115e-01,1.374271791913606600e-01
6.595319063812761229e-01,1.523904645874689101e-01,1.586595045954132532e-01
6.607321464292859048e-01,1.524258938252678885e-01,1.423637884109958951e-01
6.619323864772956867e-01,1.524614624037257671e-01,1.476969563282714559e-01
6.631326265253050245e-01,1.524971707053800751e-01,1.474590045454216569e-01
6.643328665733148064e-01,1.525330191142155178e-01,1.752262241207974691e-01
6.655331066213241442e-01,1.525690080156638651e-01,1.457359785149357490e-01
6.667333466693339261e-01,1.526051377966043121e-01,1.452816517009622721e-01
6.679335867173432639e-01,1.526414088453630080e-01,1.486481780951576515e-01
6.691338267653530458e-01,1.526778215517134718e-01,1.548970177841874907e-01
6.703340668133628277e-01,1.527143763068763704e-01,1.576280078919266026e-01
6.715343068613721655e-01,1.527510735035196854e-01,1.379508610210689323e-01
6.727345469093819474e-01,1.527879135357585738e-01,1.571732097426921104e-01
6.739347869573912853e-01,1.528248967991553686e-01,1.722868554236870464e-01
6.751350270054010672e-01,1.528620236907194951e-01,1.349218786953468308e-01
6.763352670534108491e-01,1.528992946089077765e-01,1.585959674076833914e-01
6.775355071014201869e-01,1.529367099536237951e-01,1.605706282274968477e-01
6.787357471494299688e-01,1.529742701262182258e-01,1.544624047398498734e-01
6.799359871974393066e-01,1.530119755294888084e-01,1.509964864849250576e-01
6.811362272454490885e-01,1.530498265676798753e-01,1.294413391421354032e-01
6.823364672934588704e-01,1.530878236464826292e-01,1.650308699170974502e-01
6.835367073414682082e-01,1.531259671730348659e-01,1.498259647714464127e-01
6.847369473894779901e-01,1.531642575559207797e-01,1.510463717173269327e-01
6.859371874374873279e-01,1.532026952051709356e-01,1.654213120022813288e-01
6.871374274854971098e-01,1.532412805322619642e-01,1.297808269443674056e-01
6.883376675335068917e-01,1.532800139501165337e-01,1.525418894997791208e-01
6.895379075815162295e-01,1.533188958731029339e-01,1.592233376398743960e-01
6.907381476295260114e-01,1.533579267170351590e-01,1.605023849182794227e-01
6.919383876775353492e-01,1.533971068991723252e-01,1.594341204320907646e-01
6.931386277255451311e-01,1.534364368382185873e-01,1.737794193466893344e-01
6.943388677735549130e-01,1.534759169543228607e-01,1.562634974810168664e-01
6.955391078215642509e-01,1.535155476690785170e-01,1.636550925120342503e-01
6.967393478695740328e-01,1.535553294055229390e-01,1.612370801194171477e-01
6.979395879175833706e-01,1.535952625881373546e-01,1.387487877760942845e-01
6.991398279655931525e-01,1.536353476428462816e-01,1.459229992101106765e-01
7.003400680136029344e-01,1.536755849970173338e-01,1.744812151830473224e-01
7.015403080616122722e-01,1.537159750794604152e-01,1.509760720999870909e-01
7.027405481096220541e-01,1.537565183204279429e-01,1.530746229478424647e-01
7.039407881576313919e-01,1.537972151516136532e-01,1.406124817142754280e-01
7.051410282056411738e-01,1.538380660061525185e-01,1.503954012413072361e-01
7.063412682536509557e-01,1.538790713186201919e-01,1.407357991664926478e-01
7.075415083016602935e-01,1.539202315250322028e-01,1.478204769846508115e-01
7.087417483496700754e-01,1.539615470628438176e-01,1.594885334886093908e-01
7.099419883976794132e-01,1.540030183709489298e-01,1.456831810532326354e-01
7.111422284456891951e-01,1.540446458896798376e-01,1.478889326450774921e-01
7.123424684936985329e-01,1.540864300608061899e-01,1.674580882219842970e-01
7.135427085417083148e-01,1.541283713275347356e-01,1.588244110565448231e-01
7.147429485897180967e-01,1.541704701345080197e-01,1.593234657647215335e-01
7.159431886377274346e-01,1.542127269278041890e-01,1.641504217815231981e-01
7.171434286857372165e-01,1.542551421549358259e-01,1.487360802550311556e-01
7.183436687337465543e-01,1.542977162648492273e-01,1.503858588688062325e-01
7.195439087817563362e-01,1.543404497079234883e-01,1.337471276478501836e-01
7.207441488297661181e-01,1.543833429359696974e-01,1.617104233074650455e-01
7.219443888777754559e-01,1.544263964022298541e-01,1.523473348450214704e-01
7.231446289257852378e-01,1.544696105613759807e-01,1.544189228805866176e-01
7.243448689737945756e-01,1.545129858695090397e-01,1.436052196434755013e-01
7.255451090218043575e-01,1.545565227841580458e-01,1.607475010880788091e-01
7.267453490698141394e-01,1.546002217642787058e-01,1.608581654876584111e-01
7.279455891178234772e-01,1.546440832702525303e-01,1.564524554105681808e-01
7.291458291658332591e-01,1.546881077638854740e-01,1.387903759854010322e-01
7.303460692138425969e-01,1.547322957084068806e-01,1.463007205338652528e-01
7.315463092618523788e-01,1.547766475684680676e-01,1.544254525909830589e-01
7.327465493098621607e-01,1.548211638101411047e-01,1.464439194461138460e-01
7.339467893578714985e-01,1.548658449009174820e-01,1.587205303977354542e-01
7.351470294058812804e-01,1.549106913097068050e-01,1.649651964150322947e-01
7.363472694538906183e-01,1.549557035068351296e-01,1.473967701692187604e-01
7.375475095019004002e-01,1.550008819640436297e-01,1.531836568364688400e-01
7.387477495499101821e-01,1.550462271544871540e-01,1.481898223571574413e-01
7.399479895979195199e-01,1.550917395527324216e-01,1.654004827418711077e-01
7.411482296459293018e-01,1.551374196347567458e-01,1.641029488631036426e-01
7.423484696939386396e-01,1.551832678779458963e-01,1.817993180950265297e-01
7.435487097419484215e-01,1.552292847610929616e-01,1.553004571978282011e-01
7.447489497899582034e-01,1.552754707643959342e-01,1.459353027984977291e-01
7.459491898379675412e-01,1.553218263694565449e-01,1.594180492664620807e-01
7.471494298859773231e-01,1.553683520592778478e-01,1.530444334575905563e-01
7.483496699339866609e-01,1.554150483182626385e-01,1.573273612173302360e-01
7.495499099819964428e-01,1.554619156322113449e-01,1.679023169285745742e-01
7.507501500300062247e-01,1.555089544883201391e-01,1.526632377455210132e-01
7.519503900780155625e-01,1.555561653751784956e-01,1.627890960328380321e-01
7.531506301260253444e-01,1.556035487827674701e-01,1.344435761469624235e-01
7.543508701740346822e-01,1.556511052024573682e-01,1.662431547963641731e-01
7.555511102220444641e-01,1.556988351270053861e-01,1.570564293595840266e-01
7.567513502700538019e-01,1.557467390505533900e-01,1.533716016583683561e-01
7.579515903180635839e-01,1.557948174686256404e-01,1.508152857973553695e-01
7.591518303660733658e-01,1.558430708781260998e-01,1.700364370449852225e-01
7.603520704140827036e-01,1.558914997773362676e-01,1.508593456863164262e-01
7.615523104620924855e-01,1.559401046659124324e-01,1.686583004106995687e-01
7.627525505101018233e-01,1.559888860448831183e-01,1.509624064025029966e-01
7.639527905581116052e-01,1.560378444166464484e-01,1.565492923824350902e-01
7.651530306061213871e-01,1.560869802849673971e-01,1.596971861617494659e-01
7.663532706541307249e-01,1.561362941549748751e-01,1.764472193799205835e-01
7.675535107021405068e-01,1.561857865331590933e-01,1.587515587368836523e-01
7.687537507501498446e-01,1.562354579273685096e-01,1.586824727568355298e-01
7.699539907981596265e-01,1.562853088468068585e-01,1.557037314131445027e-01
7.711542308461694084e-01,1.563353398020300433e-01,1.534157217276701790e-01
7.723544708941787462e-01,1.563855513049430546e-01,1.504225010647748939e-01
7.735547109421885281e-01,1.564359438687968340e-01,1.746261840078565941e-01
7.747549509901978659e-01,1.564865180081849438e-01,1.712967917959153374e-01
7.759551910382076478e-01,1.565372742390402638e-01,1.497794360187014728e-01
7.771554310862174297e-01,1.565882130786314941e-01,1.583183163928960913e-01
7.783556711342267675e-01,1.566393350455599076e-01,1.449977508568408568e-01
7.795559111822365495e-01,1.566906406597554924e-01,1.662339298787072761e-01
7.807561512302458873e-01,1.567421304424735373e-01,1.637485122433098295e-01
7.819563912782556692e-01,1.567938049162911074e-01,1.580597935719612879e-01
7.831566313262654511e-01,1.568456646051027414e-01,1.489171046515137264e-01
7.843568713742747889e-01,1.568977100341171493e-01,1.647026417537957033e-01
7.855571114222845708e-01,1.569499417298529653e-01,1.632687342300002675e-01
7.867573514702939086e-01,1.570023602201349733e-01,1.553602326255155708e-01
7.879575915183036905e-01,1.570549660340898046e-01,1.645798714905907234e-01
