d,p_inf,p_inf_noisy
1.915512331608062198e+02,1.299623256705378926e-01,1.603815709278279822e-01
1.919437779874379260e+02,1.302470054658277920e-01,1.492384948700485880e-01
1.923371272538971084e+02,1.305320401302807465e-01,1.599745607884692500e-01
1.927312826087171800e+02,1.308174291317218962e-01,1.426507379720005353e-01
1.931262457038107527e+02,1.311031719348422220e-01,1.188196089861404126e-01
1.935220181944748958e+02,1.313892680012047620e-01,1.656607873768206896e-01
1.939186017393995769e+02,1.316757167892524949e-01,1.237742304972287016e-01
1.943159980006732042e+02,1.319625177543140016e-01,1.452359594213310512e-01
1.947142086437910393e+02,1.322496703486109038e-01,1.414449984392742721e-01
1.951132353376606829e+02,1.325371740212653027e-01,1.368182596666496498e-01
1.955130797546105441e+02,1.328250282183064401e-01,1.300666090726769475e-01
1.959137435703954111e+02,1.331132323826776931e-01,1.498513124546261843e-01
1.963152284642049494e+02,1.334017859542449003e-01,1.091985038589263768e-01
1.967175361186691305e+02,1.336906883698021353e-01,1.198452157380803240e-01
1.971206682198670137e+02,1.339799390630806997e-01,8.873668833867623396e-02
1.975246264573320332e+02,1.342695374647551176e-01,1.268715110590765138e-01
1.979294125240608935e+02,1.345594830024525734e-01,1.512421357659380905e-01
1.983350281165188846e+02,1.348497751007584622e-01,1.268209322917747683e-01
1.987414749346486076e+02,1.351404131812257159e-01,9.133123270734205823e-02
1.991487546818756016e+02,1.354313966623816867e-01,1.206412109663810989e-01
1.995568690651168140e+02,1.357227249597368068e-01,1.578239622977933576e-01
1.999658197947871940e+02,1.360143974857919158e-01,1.276078196209557425e-01
2.003756085848061730e+02,1.363064136500461432e-01,1.662484649380016888e-01
2.007862371526063896e+02,1.365987728590061234e-01,1.290441356552911034e-01
2.011977072191391187e+02,1.368914745161924351e-01,1.481743372932988467e-01
2.016100205088832524e+02,1.371845180221497040e-01,1.248199637068436452e-01
2.020231787498507572e+02,1.374779027744532645e-01,7.009689485256762054e-02
2.024371836735956833e+02,1.377716281677188181e-01,1.164880979312194059e-01
2.028520370152197074e+02,1.380656935936100949e-01,1.531934862400445019e-01
2.032677405133810851e+02,1.383600984408479562e-01,1.046519433283145811e-01
2.036842959103001931e+02,1.386548420952182781e-01,1.155423622882945367e-01
2.041017049517686246e+02,1.389499239395817209e-01,1.531893501327745988e-01
2.045199693871547879e+02,1.392453433538810570e-01,1.403900211132125819e-01
2.049390909694128879e+02,1.395410997151514954e-01,1.125143459070879620e-01
2.053590714550885536e+02,1.398371923975283426e-01,1.382623324241906426e-01
2.057799126043280182e+02,1.401336207722566618e-01,1.388839809373987599e-01
2.062016161808836330e+02,1.404303842076999320e-01,1.753527560161826371e-01
2.066241839521231611e+02,1.407274820693497075e-01,1.369749651090583220e-01
2.070476176890352917e+02,1.410249137198338332e-01,1.750224738749952547e-01
2.074719191662388482e+02,1.413226785189268808e-01,1.394129706724485385e-01
2.078970901619885296e+02,1.416207758235579206e-01,1.195246837909593324e-01
2.083231324581840624e+02,1.419192049878219564e-01,1.613288157819700308e-01
2.087500478403759416e+02,1.422179653629869200e-01,1.243787171435536409e-01
2.091778380977746679e+02,1.425170562975054400e-01,1.317660945961588448e-01
2.096065050232564602e+02,1.428164771370229458e-01,1.638691896326208985e-01
2.100360504133725215e+02,1.431162272243878819e-01,1.161571005834632353e-01
2.104664760683549218e+02,1.434163058996611451e-01,1.281574655929661188e-01
2.108977837921257503e+02,1.437167125001265200e-01,1.161081389579758927e-01
2.113299753923029982e+02,1.440174463602993393e-01,1.574902756598735853e-01
2.117630526802098530e+02,1.443185068119375858e-01,1.113638247673064130e-01
2.121970174708806098e+02,1.446198931840509960e-01,1.399662606300319523e-01
2.126318715830699659e+02,1.449216048029118298e-01,1.562865363877400937e-01
2.130676168392588465e+02,1.452236409920639737e-01,1.432816799142983266e-01
2.135042550656639264e+02,1.455260010723343767e-01,1.455693886513115543e-01
2.139417880922434279e+02,1.458286843618417095e-01,1.480130537841958804e-01
2.143802177527065851e+02,1.461316901760085774e-01,1.537436781946146802e-01
2.148195458845195276e+02,1.464350178275699577e-01,1.282445866122840783e-01
2.152597743289148298e+02,1.467386666265848572e-01,1.292582758104490470e-01
2.157009049308973943e+02,1.470426358804459710e-01,1.369562227710898750e-01
2.161429395392539163e+02,1.473469248938912290e-01,1.299906349727400212e-01
2.165858800065589662e+02,1.476515329690132328e-01,1.313088640614240576e-01
2.170297281891844250e+02,1.479564594052708015e-01,1.406542091217066748e-01
2.174744859473056238e+02,1.482617034994988536e-01,1.256640333965909628e-01
2.179201551449107512e+02,1.485672645459203967e-01,1.757059760772166912e-01
2.183667376498069927e+02,1.488731418361557424e-01,1.617600765443937549e-01
2.188142353336300800e+02,1.491793346592348302e-01,1.363618608075928829e-01
2.192626500718504587e+02,1.494858423016074411e-01,1.350299875539269223e-01
2.197119837437827528e+02,1.497926640471541893e-01,1.325873810754145676e-01
2.201622382325920739e+02,1.500997991771979567e-01,1.382584489613053746e-01
2.206134154253035149e+02,1.504072469705146631e-01,1.171833518196163937e-01
2.210655172128083450e+02,1.507150067033445895e-01,1.195327651485153936e-01
2.215185454898737589e+02,1.510230776494037030e-01,1.212228382131026183e-01
2.219725021551489590e+02,1.513314590798944259e-01,1.374990058526590064e-01
2.224273891111749606e+02,1.516401502635180698e-01,1.238614503774583264e-01
2.228832082643907029e+02,1.519491504664846060e-01,1.318906246720497888e-01
2.233399615251426837e+02,1.522584589525257659e-01,1.693203983250674005e-01
2.237976508076923210e+02,1.525680749829058103e-01,1.499866771269128263e-01
2.242562780302231147e+02,1.528779978164322984e-01,1.677869375938505769e-01
2.247158451148504810e+02,1.531882267094695216e-01,1.288934469503171532e-01
2.251763539876279197e+02,1.534987609159481625e-01,1.740666381772440763e-01
2.256378065785568197e+02,1.538095996873787286e-01,1.676925432842142627e-01
2.261002048215928255e+02,1.541207422728618770e-01,1.550014405604575873e-01
2.265635506546557849e+02,1.544321879191015157e-01,1.561298178793984193e-01
2.270278460196359447e+02,1.547439358704154611e-01,1.757412467030156911e-01
2.274930928624040121e+02,1.550559853687485390e-01,1.697121405725232901e-01
2.279592931328174075e+02,1.553683356536833537e-01,1.032456121471412025e-01
2.284264487847302973e+02,1.556809859624534997e-01,1.143150908438292646e-01
2.288945617759999607e+02,1.559939355299542196e-01,1.326118155742336546e-01
2.293636340684968502e+02,1.563071835887561711e-01,1.408793482345181425e-01
2.298336676281109305e+02,1.566207293691160851e-01,1.549741095562390814e-01
2.303046644247617394e+02,1.569345720989899773e-01,1.282170271842403009e-01
2.307766264324048677e+02,1.572487110040446945e-01,2.194430383701251319e-01
2.312495556290420780e+02,1.575631453076710153e-01,1.779104423354553322e-01
2.317234539967276419e+02,1.578778742309950855e-01,1.908265159523894194e-01
2.321983235215786294e+02,1.581928969928914075e-01,1.592420976389345155e-01
2.326741661937812751e+02,1.585082128099951637e-01,1.714268065272759878e-01
2.331509840076012949e+02,1.588238208967145404e-01,1.680322524514152593e-01
2.336287789613901964e+02,1.591397204652431618e-01,1.490907982177152036e-01
2.341075530575957373e+02,1.594559107255735242e-01,1.861821482513323356e-01
2.345873083027683208e+02,1.597723908855080976e-01,1.779843455087421200e-01
2.350680467075712272e+02,1.600891601506734263e-01,1.709275790786564109e-01
2.355497702867872931e+02,1.604062177245315635e-01,2.074993287958126764e-01
2.360324810593292284e+02,1.607235628083941714e-01,1.782401785238503511e-01
2.365161810482460680e+02,1.610411946014339568e-01,1.532787735145781927e-01
2.370008722807336312e+02,1.613591123006985484e-01,1.630874049464084707e-01
2.374865567881411437e+02,1.616773151011222653e-01,1.895151973804032608e-01
2.379732366059815547e+02,1.619958021955404393e-01,1.325384071264917307e-01
2.384609137739383016e+02,1.623145727747008493e-01,1.811328104732033151e-01
2.389495903358756266e+02,1.626336260272777112e-01,1.279621647338033963e-01
2.394392683398453130e+02,1.629529611398844446e-01,1.878816507670421077e-01
2.399299498380971727e+02,1.632725772970864409e-01,2.050818149860514361e-01
2.404216368870856968e+02,1.635924736814143854e-01,1.676907380772131584e-01
2.409143315474806855e+02,1.639126494733774697e-01,1.578153549067113359e-01
2.414080358841737564e+02,1.642331038514760477e-01,1.376356854287521247e-01
2.419027519662892587e+02,1.645538359922159577e-01,1.985872479827183734e-01
2.423984818671906112e+02,1.648748450701199575e-01,1.951142193118030888e-01
2.428952276644913013e+02,1.651961302577429347e-01,1.651702171178305312e-01
2.433929914400613939e+02,1.655176907256835639e-01,1.423558433361235553e-01
2.438917752800383028e+02,1.658395256425989617e-01,1.307278348640651955e-01
2.443915812748336123e+02,1.661616341752170101e-01,1.780774838900861246e-01
2.448924115191437068e+02,1.664840154883503454e-01,1.537228469384876728e-01
2.453942681119566771e+02,1.668066687449094587e-01,1.752733125786434254e-01
2.458971531565630073e+02,1.671295931059166850e-01,1.972512220983277942e-01
2.464010687605625094e+02,1.674527877305188595e-01,1.715395643268514403e-01
2.469060170358750099e+02,1.677762517760017502e-01,2.020716537457313833e-01
2.474120000987473134e+02,1.680999843978024932e-01,2.111631412902586769e-01
2.479190200697640876e+02,1.684239847495245801e-01,1.583525183868581820e-01
2.484270790738545998e+02,1.687482519829500704e-01,1.564887607482360610e-01
2.489361792403035452e+02,1.690727852480542470e-01,1.406950366137936226e-01
2.494463227027591472e+02,1.693975836930190493e-01,1.844901929327885937e-01
2.499575115992413430e+02,1.697226464642458410e-01,1.560668609497991022e-01
2.504697480721524698e+02,1.700479727063709534e-01,1.580519021256844292e-01
2.509830342682842854e+02,1.703735615622771205e-01,1.651066634163325109e-01
2.514973723388290239e+02,1.706994121731097991e-01,1.927193057697074996e-01
2.520127644393862738e+02,1.710255236782886046e-01,1.981224153145770550e-01
2.525292127299740912e+02,1.713518952155227426e-01,1.857741018813268419e-01
2.530467193750360479e+02,1.716785259208239989e-01,1.897903851161910627e-01
2.535652865434523164e+02,1.720054149285212830e-01,1.397839836572514205e-01
2.540849164085467464e+02,1.723325613712733961e-01,1.677576894913039018e-01
2.546056111480979496e+02,1.726599643800846851e-01,1.597615057206794031e-01
2.551273729443464049e+02,1.729876230843169216e-01,1.829924575841001544e-01
2.556502039840057421e+02,1.733155366117050677e-01,1.920361387359585392e-01
2.561741064582697618e+02,1.736437040883700433e-01,1.394754609997273520e-01
2.566990825628236053e+02,1.739721246388333808e-01,1.681492373667835272e-01
2.572251344978510588e+02,1.743007973860306592e-01,1.517470126774988770e-01
2.577522644680458370e+02,1.746297214513266027e-01,1.665461504622067213e-01
2.582804746826186033e+02,1.749588959545276268e-01,1.733084099056654004e-01
2.588097673553082814e+02,1.752883200138972697e-01,1.795593754417227905e-01
2.593401447043896155e+02,1.756179927461694046e-01,1.650321285970964280e-01
2.598716089526840278e+02,1.759479132665628942e-01,1.726855003800794874e-01
2.604041623275672919e+02,1.762780806887953577e-01,1.775538801642343179e-01
2.609378070609806741e+02,1.766084941250976037e-01,1.830537409427544226e-01
2.614725453894383236e+02,1.769391526862272856e-01,1.695804856292021101e-01
2.620083795540387541e+02,1.772700554814838902e-01,1.847809539431314874e-01
2.625453118004720068e+02,1.776012016187219489e-01,1.891841587756720455e-01
2.630833443790314163e+02,1.779325902043663588e-01,1.857768434735988794e-01
2.636224795446205462e+02,1.782642203434251504e-01,1.771418167075781147e-01
2.641627195567651825e+02,1.785960911395054751e-01,2.026078591983400679e-01
2.647040666796204391e+02,1.789282016948262610e-01,2.166916133200857131e-01
2.652465231819822975e+02,1.792605511102335347e-01,1.569628524515282175e-01
2.657900913372952232e+02,1.795931384852137436e-01,1.833717091089974160e-01
2.663347734236636484e+02,1.799259629179094100e-01,1.719646313423507655e-01
2.668805717238595321e+02,1.802590235051316769e-01,1.731985974279003637e-01
2.674274885253338425e+02,1.805923193423764062e-01,1.729405391932592739e-01
2.679755261202241741e+02,1.809258495238363906e-01,1.719936218679742057e-01
2.685246868053665708e+02,1.812596131424183410e-01,1.923972244955668154e-01
2.690749728823027453e+02,1.815936092897545429e-01,1.919747677122542184e-01
2.696263866572921302e+02,1.819278370562191771e-01,1.785008058235979245e-01
2.701789304413192099e+02,1.822622955309410875e-01,2.019478274188277467e-01
2.707326065501054586e+02,1.825969838018198788e-01,1.855280422849165667e-01
2.712874173041168433e+02,1.829319009555383513e-01,1.658159414139205312e-01
2.718433650285758176e+02,1.832670460775785992e-01,1.993875682894772627e-01
2.724004520534687686e+02,1.836024182522350001e-01,1.855833478639011547e-01
2.729586807135578965e+02,1.839380165626297581e-01,1.928801211730079845e-01
2.735180533483891168e+02,1.842738400907261154e-01,1.692597051937896058e-01
2.740785723023036553e+02,1.846098879173438956e-01,2.141172412567906858e-01
2.746402399244460639e+02,1.849461591221728263e-01,2.052921189387008349e-01
2.752030585687759867e+02,1.852826527837878601e-01,1.545818086315190187e-01
2.757670305940758908e+02,1.856193679796627194e-01,1.847243481032440071e-01
2.763321583639632877e+02,1.859563037861851065e-01,1.644626072231038239e-01
2.768984442468982934e+02,1.862934592786702481e-01,1.345243520765240230e-01
2.774658906161956793e+02,1.866308335313762168e-01,1.757882833736130468e-01
2.780344998500329439e+02,1.869684256175173642e-01,1.814647331048138967e-01
2.786042743314618519e+02,1.873062346092796426e-01,1.627300901523056897e-01
2.791752164484178138e+02,1.876442595778343714e-01,2.170197303367302211e-01
2.797473285937289234e+02,1.879824995933525589e-01,1.783464204319658020e-01
2.803206131651280089e+02,1.883209537250203347e-01,2.053199028450718722e-01
2.808950725652605342e+02,1.886596210410513841e-01,1.849423905541844049e-01
2.814707092016967067e+02,1.889985006087037123e-01,1.776217722716204872e-01
2.820475254869394917e+02,1.893375914942920790e-01,1.770058084991134872e-01
2.826255238384368340e+02,1.896768927632035417e-01,1.961780735801397502e-01
2.832047066785896732e+02,1.900164034799111112e-01,1.785110386843529739e-01
2.837850764347642780e+02,1.903561227079889617e-01,1.919493764339031128e-01
2.843666355393002050e+02,1.906960495101256425e-01,1.850364506092647410e-01
2.849493864295226899e+02,1.910361829481397322e-01,2.407851458654551025e-01
2.855333315477506062e+02,1.913765220829931613e-01,1.871904571510246695e-01
2.861184733413090839e+02,1.917170659748065331e-01,1.734033984758973912e-01
2.867048142625371838e+02,1.920578136828718918e-01,2.026459663582383663e-01
2.872923567688010280e+02,1.923987642656694863e-01,1.755678209047286387e-01
2.878811033225010760e+02,1.927399167808792058e-01,1.952732933676824267e-01
2.884710563910854262e+02,1.930812702853980101e-01,1.706899997094164234e-01
2.890622184470573757e+02,1.934228238353512541e-01,1.504766980756886141e-01
2.896545919679883809e+02,1.937645764861094522e-01,1.710783434720916651e-01
2.902481794365258452e+02,1.941065272923007123e-01,1.818576378130258853e-01
2.908429833404061355e+02,1.944486753078265018e-01,1.854439311761334752e-01
2.914390061724625980e+02,1.947910195858749693e-01,1.886644752836220407e-01
2.920362504306381766e+02,1.951335591789356005e-01,1.882432874999251937e-01
2.926347186179937694e+02,1.954762931388132063e-01,2.222478731318356104e-01
2.932344132427208478e+02,1.958192205166429112e-01,2.212357650572692458e-01
2.938353368181497558e+02,1.961623403629030316e-01,1.774689139696316031e-01
2.944374918627627267e+02,1.965056517274309522e-01,2.123831425177225007e-01
2.950408809002016710e+02,1.968491536594358937e-01,1.679801434867719268e-01
