I,a,z,radial_observation_coordinate,B_z
9.091496547575137299e+01,9.955887642361135881e-02,1.351448835278412364e-01,1.754401231349437401e-02,1.175593351058984377e-04
6.309710999334473769e+01,9.765904948828570131e-02,-1.110973160143085073e-02,2.877714287293179230e-03,3.983781050130973523e-04
7.279267116731448084e+01,1.440971394635335856e-01,6.515769813008498446e-03,1.068830535417231511e-02,3.176851494374569886e-04
2.745598371849593278e+01,1.384177219475790643e-01,4.480540110299413570e-03,1.847137827835123799e-02,1.261100298439057996e-04
1.707355622016892838e+01,1.024597723715205827e-01,1.689803151034046172e-02,2.098443001647898581e-03,1.005931690616473489e-04
9.575910724008379304e+01,1.105476935798717364e-01,-1.990270921218480205e-02,1.410522218694504511e-02,5.239215982648791521e-04
2.648431043359273929e+01,7.297861285277380816e-02,-2.633252584521392908e-02,2.264899517683430230e-02,1.945038084171946818e-04
3.820576744298576699e+01,1.484963871742871755e-01,1.875482106706346519e-01,2.723361827355776088e-02,3.789226976453683566e-05
4.668260970180037361e+01,8.432874740066521879e-02,-4.034854929514315736e-02,2.490969695350552654e-02,2.553621113850363116e-04
8.353320583803063926e+01,1.013374701916783388e-01,6.664287221696936492e-02,1.654909916994143360e-02,2.998388775927364079e-04
3.669898431471020217e+01,1.212187908799443187e-01,1.554670654747850878e-01,1.763877687916733453e-02,4.366635424166207099e-05
2.414635826871903035e+01,7.803523231938870597e-02,1.419971048764153143e-01,2.422251980387287243e-02,2.070768175212003880e-05
4.847190208947428403e+01,7.618856286593640725e-02,1.083822066604900880e-01,2.310760673045926181e-02,7.202377959438451579e-05
8.426570261175875487e+01,9.172510881782795777e-02,-1.140047465464939097e-01,2.970732657972867397e-02,1.333303682873160888e-04
1.396343929504277526e+01,1.091810060979953867e-01,1.741932408516727870e-01,1.316056493080592152e-02,1.194175272160928231e-05
5.802469652862625082e+01,1.362773076270803740e-01,-7.672513651285242653e-02,1.412979510505026765e-02,1.767769177289881975e-04
7.336363406403971510e+01,1.231408381822041570e-01,1.811455080957690422e-01,4.131796591141058059e-03,6.648202204815165290e-05
5.198605227296042841e+01,9.659643361484289426e-02,-6.786162530918020408e-02,2.092602046068558000e-02,1.822402490201678658e-04
8.852805723815724548e+01,8.403068266769814221e-02,1.187721213393935250e-02,9.021066248187466566e-03,6.473481698047296945e-04
4.431159687375409106e+01,1.134296204755978754e-01,-4.949099505901286694e-02,2.096994480373192207e-02,1.897214278705536934e-04
7.362685204527946325e+01,6.200426835944770898e-02,5.785966891122611838e-02,4.713318938424281186e-03,2.907216554958978738e-04
2.518929989370547418e+01,1.002566808899708894e-01,1.744622919168445918e-01,1.234663680703619419e-02,1.937609739372218542e-05
2.226899080846143164e+01,1.134848736383828188e-01,6.046581811889298330e-02,2.785375731206481478e-02,8.429027650680660842e-05
6.706227953321707957e+01,8.221896376256246364e-02,-1.130854500863764101e-01,9.347960386578792191e-03,1.034460621828767120e-04
4.870513576601071293e+01,6.149709773953231096e-02,-1.267850023917453106e-01,5.308991882505933665e-03,4.124044157027924106e-05
5.859502903038530519e+01,8.698993147166893258e-02,1.723287484179693851e-01,2.793209865835119890e-02,3.696008484079043807e-05
6.549498607599356603e+01,6.209442624534420446e-02,-8.430510588767968494e-02,1.194415246447861137e-02,1.352527916330680566e-04
3.531542580628654804e+01,1.257319798100476338e-01,1.640002617561484716e-02,2.617904852487800901e-02,1.772782055426657386e-04
5.398349122611188733e+01,1.384336773647078245e-01,-4.815060709721126486e-02,2.182661368275460798e-02,2.079918505188328064e-04
8.569191618790961229e+01,1.133351131162368963e-01,-5.296094801808544361e-02,4.532269623835379416e-03,3.532537892453806259e-04
1.814767886556402843e+01,7.201385074787731988e-02,1.374802560397128948e-01,1.442070551519636194e-02,1.552295948387743545e-05
6.141036883556176207e+01,1.212019041594175894e-01,9.821838758356632448e-02,2.886679266899031676e-02,1.453842219046064547e-04
8.454071346516390406e+01,9.177448433110461934e-02,7.137440547686306480e-02,1.932101754122993870e-02,2.792966910462783641e-04
1.186557394771496199e+01,1.152333405432164476e-01,-1.819241980732839437e-01,1.500348283599024085e-02,9.820714027198386136e-06
7.439144736405444291e+01,1.060031608015228888e-01,-1.334810295351213372e-01,2.197112037113052585e-02,1.033499090951141319e-04
2.816546401988033921e+01,8.556504413142503040e-02,-5.612055488960776550e-02,7.980219373020656232e-03,1.206415857971845495e-04
3.990916194335421352e+01,9.966328649591887912e-02,-5.580354959044635937e-02,1.119801446037817401e-02,1.668855248021191325e-04
1.033858255453341890e+01,1.003051117131547043e-01,-4.485832969065915027e-02,2.435756579145044714e-03,4.926776249117117594e-05
4.070203197625529157e+01,1.160947475378307781e-01,4.963156244727398581e-02,1.293702103917843300e-02,1.715437079778573228e-04
8.517154132107863518e+01,1.037920328875634735e-01,1.750816971965992730e-01,3.501919400866013166e-03,6.835311187422825254e-05
1.721653556054468481e+01,1.218009828278051876e-01,1.222940495667760585e-01,4.497918816966958548e-03,3.118635950668749722e-05
9.251673680803054367e+01,1.359894792585232548e-01,-1.875340914331399544e-01,7.060244800897947162e-03,8.636030311899705876e-05
4.870663428100635883e+01,1.309760912064682759e-01,-7.637939716048603063e-03,2.649550083319058072e-02,2.397085520375481500e-04
5.450169675121961887e+01,6.652540818979359172e-02,-7.509752604881532456e-02,2.682099056139299748e-02,1.355456635115372078e-04
3.565648493663047702e+01,1.343088624236702666e-01,-1.857513098517882266e-01,1.341294107871054617e-02,3.336046480777411029e-05
9.418313414747419188e+01,8.506933532014671062e-02,6.081576588130754857e-02,2.890510261462922448e-02,3.576433861450149885e-04
2.781593200161889357e+01,8.251514634261769565e-02,-1.562541263479383657e-01,2.107185798281051292e-02,2.090941565090346217e-05
8.011793028719971232e+01,1.475751158192185608e-01,9.541995424848895291e-02,1.158867917659635836e-02,2.016794083727796482e-04
5.737182805938376617e+01,1.391417744698927872e-01,-1.723115118684648284e-01,1.557042429947481238e-02,6.376373332369075851e-05
3.837126156458499082e+01,1.199176944957877911e-01,2.735071284015511139e-03,7.925013058800412305e-03,2.015389459748967438e-04
7.105187795776515713e+01,1.492380378285673159e-01,3.530906768901962561e-02,1.511441371582779823e-02,2.771244626018107651e-04
8.136126387008737026e+01,1.281032767615118140e-01,4.030306053110863790e-02,2.460528429231837594e-02,3.510927024774763137e-04
8.907741158134928128e+01,1.489983181511997101e-01,9.957974507382366669e-02,2.368719023624339670e-02,2.142804033732378488e-04
1.558382021213471624e+01,6.170604700438880180e-02,1.301993895665836190e-02,1.953649729769965301e-02,1.574731098022013633e-04
1.166169636241247431e+01,9.576508913139498980e-02,9.608774954705019689e-02,5.624064894946948813e-03,2.686314251804140191e-05
3.443637503980801995e+01,8.616469562366863011e-02,1.053897374140552456e-01,2.294306994169164390e-03,6.365596965822960512e-05
3.961131446402777811e+01,1.372204061303090861e-01,1.878497424535072458e-01,2.499613169940078164e-02,3.650137353826224688e-05
3.413813838639813980e+01,1.460832424164520971e-01,-6.764855815173413667e-02,2.170383982930303504e-02,1.098633228285380328e-04
2.699784823261934363e+01,9.021820699614589711e-02,6.436822604967229987e-03,1.467436500247609917e-02,1.902631161399694450e-04
3.529673139115492120e+01,1.207279741436377563e-01,-1.661531641406187865e-01,7.543356182074339306e-03,3.722727518739195183e-05
7.578975134891378218e+01,1.342711556487293789e-01,-5.532949974014109845e-02,2.013685885912442144e-02,2.813488480046044747e-04
4.232293593365660200e+01,8.809867960806376519e-02,-5.880450537607644773e-02,2.314241330477800201e-02,1.699412499950104832e-04
6.281885201051533585e+01,8.328954326193292734e-02,-1.765758262035178883e-01,1.236742520727668326e-02,3.646408992906261838e-05
5.961885874395421325e+01,1.386499221235548140e-01,-5.514638768908075583e-02,1.033754452344329972e-02,2.169885306094185078e-04
8.343841516644117462e+01,1.204908625515739434e-01,-1.561195618982257616e-01,2.906917399128457896e-02,9.582272538780566788e-05
6.997928672613697643e+01,6.490507216350011044e-02,4.939888701128843096e-02,1.251591871047124348e-02,3.361558857314439551e-04
8.396052299556308185e+01,6.427565078902086615e-02,-7.138899370885930240e-02,1.710697567488369403e-02,2.355898046428129070e-04
5.975204032649688912e+01,7.461406347733934297e-02,1.437410904175158155e-01,9.797572014580291019e-03,4.882233597958320618e-05
1.446362997093716807e+01,1.353449711993455207e-01,-9.909362750651462548e-03,1.781341445448166028e-02,6.745833172483517231e-05
4.265664671982320044e+01,9.047394113951277850e-02,1.821002402797380348e-01,9.968761182498670284e-03,2.595768896908119382e-05
3.481454188146283002e+01,1.092638860479882706e-01,1.846983790139410386e-01,1.301028580899136686e-02,2.623083075658386726e-05
2.872982289086031926e+01,1.259067583998963180e-01,1.171811887763344606e-01,7.293629501596681115e-03,5.613821291833079715e-05
6.849165495166320738e+01,1.020279957877409521e-01,-1.734726496756677783e-02,1.593048770274220136e-02,4.103477160952248722e-04
8.455658779057179686e+01,1.321986354250037632e-01,1.449140010716113702e-01,1.822425302392446586e-02,1.216596936138416776e-04
7.969673361374307774e+01,1.203819879346412769e-01,-4.143399988625207607e-03,1.168543866617945300e-02,4.180868882430510735e-04
3.755642561232101428e+01,9.836779120697407286e-02,6.334786835901824731e-02,1.327529992022190471e-02,1.418982897575511259e-04
5.085471181148035669e+01,8.084864040781615524e-02,-8.211691449316710356e-02,1.899116913719166994e-02,1.321687374865241596e-04
3.650493386521362282e+01,8.832773217482806083e-02,1.276128515141229658e-01,2.372092252390606369e-03,4.785340244122254246e-05
4.300644280284871712e+01,9.172884064925006242e-02,-3.011099163416144572e-02,1.384028629612746829e-02,2.546322914497591537e-04
5.044844686866581895e+01,1.028173011502311468e-01,1.990591662104038706e-01,2.213135239455343156e-02,2.916368271905213114e-05
9.902961903062147542e+01,8.246788554530486148e-02,-1.400302771888698727e-01,1.431333667412450564e-02,9.710164093659751474e-05
1.726521362591219244e+01,6.917032220051753943e-02,-1.190964026789010366e-01,2.121034002003449950e-02,1.891932151086437569e-05
4.678247880541333359e+01,1.297858397424683230e-01,-5.469063745149500833e-02,2.396144316620562112e-02,1.781076179543209545e-04
9.242505102310565235e+01,8.070795594039413545e-02,2.099245275339067796e-02,1.482831572600104260e-03,6.521534113176175951e-04
6.205566237765486193e+01,1.365850700622728287e-01,-9.880316563796900931e-02,3.425100532939225235e-03,1.518073504123849048e-04
4.229495054347174943e+01,8.320150362906757191e-02,-8.768179603205039641e-02,2.218130759395767204e-02,9.984201289431049442e-05
7.812812297427797148e+01,9.751570133080583735e-02,-1.986075650954953753e-01,8.924589178374875767e-03,4.295216028810774949e-05
9.829674082424843107e+01,8.731842427366676151e-02,-1.960330926055831591e-01,2.169486543366800496e-02,4.652900187438812425e-05
7.750758550883124087e+01,1.223507814851959308e-01,6.857281742672638458e-02,1.678149257808509223e-02,2.636104202373396152e-04
9.201495715741697268e+01,1.310457794507176588e-01,9.678729685066773947e-02,2.393609282663896123e-02,2.266853384784816140e-04
6.077046972841775130e+01,7.550946566742554322e-02,-1.053545385981082827e-01,2.256116348775569908e-02,9.481882294838566501e-05
3.708659610936155104e+01,1.119253656639228739e-01,1.049754250242002779e-01,2.723285589931141032e-02,7.818194420980825656e-05
2.214918725686643697e+01,1.224101386508056333e-01,-1.914676925236009630e-01,1.401668656255127291e-03,1.776747766682777800e-05
9.483614838482770892e+01,7.963828709369537295e-02,-1.266560000765785399e-01,1.831187230680975109e-02,1.096535876739117873e-04
2.749041504869896357e+01,1.119574522407973394e-01,5.750711095084590913e-02,8.668719236716462481e-03,1.085648450017631271e-04
8.159134437949117569e+01,1.224071020554461514e-01,1.337862457515200665e-01,2.033947076667792092e-02,1.267420524897279780e-04
6.344970468355633386e+01,1.481023563712794144e-01,-6.141377281507107849e-02,9.068158309827167168e-03,2.122915317777212272e-04
4.661176171869062301e+01,1.422241628053921569e-01,5.163267755323901892e-02,1.899247960991487863e-02,1.718472824079746739e-04
3.763712142043443976e+01,1.204584959034478986e-01,-1.189066260506216194e-01,1.659532068994518800e-02,7.001275606171576368e-05
1.146337391167762298e+01,1.189926150285866013e-01,-7.033565803897810775e-02,2.004869484888225500e-02,3.842135620243080225e-05
9.152155927547578074e+01,7.037442172238268789e-02,-8.865804101870580767e-02,1.341717532639595187e-02,1.921666756802732504e-04
6.067132810323008840e+01,8.290045416523089683e-02,8.251571701214555077e-02,1.410488866545528235e-02,1.610533724270694130e-04
7.915684825969844951e+01,1.477340980618883082e-01,1.289482413503310887e-01,2.172943036750045465e-02,1.424072836540922872e-04
6.934423216148196900e+01,1.221613838051935630e-01,1.699837485002284321e-01,6.226395565524078107e-03,7.079165323431366706e-05
9.028491044824176015e+01,1.447632910652191796e-01,1.077678212812388792e-01,2.126541900319058390e-02,2.005648418615263993e-04
1.930175119520283289e+01,1.155514941336668322e-01,-1.476453916239569009e-01,8.412819068284919585e-03,2.449336163318380449e-05
7.230004053220439175e+01,1.431972562965081464e-01,-7.229071484405880099e-03,1.559084466731362924e-02,3.187810096652043696e-04
7.330747305657754964e+01,7.828148133989505653e-02,-3.720804993516311360e-02,1.487735906746111801e-02,4.339553482241710982e-04
5.237832804148075638e+01,1.487564662774634727e-01,9.415371953712040054e-02,2.510589158250534428e-02,1.325415855482375729e-04
2.736431095042669170e+01,1.352722546571793472e-01,-1.994224948557555832e-01,2.667909174749263923e-02,2.198694753019769471e-05
4.961336478249572934e+01,1.177372235704211567e-01,-1.893295648925515384e-01,1.052734138370681367e-02,3.882593460723570073e-05
1.172816282096031415e+01,1.020391228981607640e-01,-1.842273338553475082e-01,2.967105461604562303e-02,7.875042816667349603e-06
7.471590235106465627e+01,1.274853140476519542e-01,-1.260319264431892516e-01,2.227377870482044261e-02,1.301765008316085480e-04
9.886242313050016151e+01,8.906097976825677609e-02,1.634558885093576608e-01,3.602869198655337703e-03,7.636635399626840858e-05
8.646182736533241098e+01,6.555719338628228365e-02,1.657475317225371933e-02,5.550373719488477416e-03,7.575523728614344228e-04
5.456176500233352300e+01,1.129668596226221094e-01,1.457692995109435563e-01,1.680526778761095089e-02,6.883762753198827882e-05
7.426124154415111889e+01,1.265600819189530435e-01,-1.095523573609909485e-01,2.522908961408412004e-02,1.561943971986699668e-04
3.888308511529026390e+01,1.027209333193895846e-01,-1.623788517193789499e-02,1.850286230540719792e-02,2.340654948194397249e-04
4.104907937948014052e+01,1.497126595970755536e-01,1.841887708354781883e-01,1.445102163383612560e-02,4.298993151892822109e-05
4.443230348455568901e+01,9.571746302260879247e-02,-6.134754241650877682e-02,1.349138410022143741e-02,1.731880473261375117e-04
8.011275586174645014e+01,1.288181597915296905e-01,1.385182577115568192e-01,1.928871414676331872e-02,1.218016882647686997e-04
4.186494111264869389e+01,6.046137369542342599e-02,1.774768640375490036e-01,1.836385709896883392e-02,1.423284001245774699e-05
6.421001850238972963e+01,1.218133431768535502e-01,-6.683627664007234237e-02,1.657279198060127717e-02,2.227585084348568899e-04
8.145592687057809655e+01,9.713725148532260933e-02,-1.595487052212607448e-01,1.433375853038494976e-02,7.325486209080424771e-05
9.371534761508158340e+01,1.069714525495917556e-01,-1.121251563579419575e-01,1.535895523107318195e-02,1.789187316221748682e-04
