t,S,ES,P,dS_dt
2.675535107021404357e+01,3.277878141110480925e+01,3.546201370524582619e-01,6.686659845184274786e+01,-1.760856408416166863e+00
2.676535307061412539e+01,3.276117238942207166e+01,3.544976667964762074e-01,6.688432994378146645e+01,-1.760243654789005241e+00
2.677535507101420365e+01,3.274356949631913238e+01,3.543751931186764903e-01,6.690205531056220423e+01,-1.759630880147947218e+00
2.678535707141428546e+01,3.272597273190837797e+01,3.542527161911280253e-01,6.691977455190050250e+01,-1.759018083972176960e+00
2.679535907181436372e+01,3.270838209659783757e+01,3.541302355425656190e-01,6.693748766785961379e+01,-1.758405268508775432e+00
2.680536107221444553e+01,3.269079759075218305e+01,3.540077507924171973e-01,6.695519465845541163e+01,-1.757792435611565729e+00
2.681536307261452379e+01,3.267321921467474510e+01,3.538852616906407178e-01,6.697289552363461951e+01,-1.757179586570749574e+00
2.682536507301460560e+01,3.265564696860746352e+01,3.537627681177243355e-01,6.699059026327482513e+01,-1.756566722114047074e+00
2.683536707341468386e+01,3.263808085273095116e+01,3.536402700846865144e-01,6.700827887718436671e+01,-1.755953842407847354e+00
2.684536907381476567e+01,3.262052086716442290e+01,3.535177677330756940e-01,6.702596136510251768e+01,-1.755340947058348755e+00
2.685537107421484393e+01,3.260296701196575242e+01,3.533952613349705119e-01,6.704363772669928778e+01,-1.754728035112699036e+00
2.686537307461492574e+01,3.258541928713144387e+01,3.532727512929798586e-01,6.706130796157557938e+01,-1.754115105060139346e+00
2.687537507501500400e+01,3.256787769260342458e+01,3.531502381256433343e-01,6.707897206927094658e+01,-1.753502154895726806e+00
2.688537707541508581e+01,3.255034222853996795e+01,3.530277218805998318e-01,6.709663004957943144e+01,-1.752889184635861852e+00
2.689537907581516407e+01,3.253281289533978793e+01,3.529052020802718181e-01,6.711428190257994686e+01,-1.752276196546750597e+00
2.690538107621524588e+01,3.251528969334594876e+01,3.527826783648377873e-01,6.713192762828921900e+01,-1.751663192387038270e+00
2.691538307661532414e+01,3.249777262284070645e+01,3.526601505041038753e-01,6.714956722665519351e+01,-1.751050173358051909e+00
2.692538507701540595e+01,3.248026168404547320e+01,3.525376183975039712e-01,6.716720069755702127e+01,-1.750437140104934342e+00
2.693538707741548421e+01,3.246275687712088143e+01,3.524150820740997725e-01,6.718482804080503001e+01,-1.749824092717778612e+00
2.694538907781556603e+01,3.244525820216669842e+01,3.522925416925806741e-01,6.720244925614072429e+01,-1.749211030732753747e+00
2.695539107821564428e+01,3.242776565922190457e+01,3.521699975412638794e-01,6.722006434323682811e+01,-1.748597953133240956e+00
2.696539307861572610e+01,3.241027924826463646e+01,3.520474500380942340e-01,6.723767330169728496e+01,-1.747984858350956738e+00
2.697539507901580436e+01,3.239279896922919733e+01,3.519248996938892926e-01,6.725527613107692559e+01,-1.747371744423999784e+00
2.698539707941588617e+01,3.237532482231615916e+01,3.518023464390056532e-01,6.727287283124483963e+01,-1.746758611871029654e+00
2.699539907981596443e+01,3.235785680790895924e+01,3.516797898023517610e-01,6.729046340228869383e+01,-1.746145462922541913e+00
2.700540108021604269e+01,3.234039492632960844e+01,3.515572294436150602e-01,6.730804784422679177e+01,-1.745532299248067742e+00
2.701540308061612450e+01,3.232293917783982806e+01,3.514346651512118003e-01,6.732562615700896913e+01,-1.744919121966058473e+00
2.702540508101620276e+01,3.230548956264109250e+01,3.513120968422867585e-01,6.734319834051663634e+01,-1.744305931645017793e+00
2.703540708141628457e+01,3.228804608087454397e+01,3.511895245627131845e-01,6.736076439456275011e+01,-1.743692728304610418e+00
2.704540908181636283e+01,3.227060873262108487e+01,3.510669484870930779e-01,6.737832431889182772e+01,-1.743079511416793181e+00
2.705541108221644464e+01,3.225317751790129961e+01,3.509443689187568549e-01,6.739587811317994692e+01,-1.742466279906922599e+00
2.706541308261652290e+01,3.223575243667551149e+01,3.508217862897636263e-01,6.741342577703473182e+01,-1.741853032154877523e+00
2.707541508301660471e+01,3.221833348887604132e+01,3.506992010907691304e-01,6.743096731003319633e+01,-1.741239766294355285e+00
2.708541708341668297e+01,3.220092067473958508e+01,3.505766131476396041e-01,6.744850271211278425e+01,-1.740626483287718074e+00
2.709541908381676478e+01,3.218351399463067963e+01,3.504540220035319842e-01,6.746603198336579510e+01,-1.740013185297008214e+00
2.710542108421684304e+01,3.216611344885085089e+01,3.503314273364193654e-01,6.748355512381273513e+01,-1.739399873908554550e+00
2.711542308461692485e+01,3.214871903764183969e+01,3.502088289521073095e-01,6.750107213340605483e+01,-1.738786550163790245e+00
2.712542508501700311e+01,3.213133076118565867e+01,3.500862267842343445e-01,6.751858301203010626e+01,-1.738173214560362778e+00
2.713542708541708492e+01,3.211394861960456382e+01,3.499636208942714100e-01,6.753608775950117149e+01,-1.737559867053245277e+00
2.714542908581716318e+01,3.209657261296105446e+01,3.498410114715221897e-01,6.755358637556741996e+01,-1.736946507055837641e+00
2.715543108621724500e+01,3.207920274125789462e+01,3.497183988331230564e-01,6.757107885990899376e+01,-1.736333133441082310e+00
2.716543308661732326e+01,3.206183900443809165e+01,3.495957834240429607e-01,6.758856521213787971e+01,-1.735719744542559173e+00
2.717543508701740507e+01,3.204448140243754040e+01,3.494731657025122451e-01,6.760604543185995396e+01,-1.735106338640728829e+00
2.718543708741748333e+01,3.202712993552120224e+01,3.493505454062905136e-01,6.762351951907250225e+01,-1.734492917068583218e+00
2.719543908781756514e+01,3.200978460403299408e+01,3.492279220966856279e-01,6.764098747387032518e+01,-1.733879481903721764e+00
2.720544108821764340e+01,3.199244540825442940e+01,3.491052954687500764e-01,6.765844929627682802e+01,-1.733266034655041032e+00
2.721544308861772521e+01,3.197511234840781214e+01,3.489826653444760840e-01,6.767590498624771556e+01,-1.732652576292662561e+00
2.722544508901780347e+01,3.195778542465623673e+01,3.488600316727961115e-01,6.769335454367096361e+01,-1.732039107249027765e+00
2.723544708941788528e+01,3.194046463710355965e+01,3.487373945295824118e-01,6.771079796836686171e+01,-1.731425627419997726e+00
2.724544908981796354e+01,3.192314998579443497e+01,3.486147541176474185e-01,6.772823526008791362e+01,-1.730812136165945425e+00
2.725545109021804535e+01,3.190584147071428589e+01,3.484921107667434681e-01,6.774566641851897941e+01,-1.730198632312852869e+00
2.726545309061812361e+01,3.188853909178933321e+01,3.483694649335629667e-01,6.776309144327710499e+01,-1.729585114153404879e+00
2.727545509101820542e+01,3.187124284896411908e+01,3.482468170325376811e-01,6.778051033400335257e+01,-1.728971580161596133e+00
2.728545709141828368e+01,3.185395274252329756e+01,3.481241667315727595e-01,6.779792309074512957e+01,-1.728358031960974817e+00
2.729545909181836549e+01,3.183666877278963980e+01,3.480015136111776486e-01,6.781532971359918349e+01,-1.727744471540936022e+00
2.730546109221844375e+01,3.181939094002521529e+01,3.478788573822955699e-01,6.783273020259248653e+01,-1.727130900338572417e+00
2.731546309261852556e+01,3.180211924443337779e+01,3.477561978819201371e-01,6.785012455768470829e+01,-1.726517319258258354e+00
2.732546509301860382e+01,3.178485368615882223e+01,3.476335350730957452e-01,6.786751277876808786e+01,-1.725903728672736115e+00
2.733546709341868564e+01,3.176759426528751362e+01,3.475108690449171811e-01,6.788489486566757591e+01,-1.725290128424195490e+00
2.734546909381876389e+01,3.175034098184677234e+01,3.473882000125300684e-01,6.790227081814070687e+01,-1.724676517825365352e+00
2.735547109421884571e+01,3.173309383580518883e+01,3.472655283171304785e-01,6.791964063587768408e+01,-1.724062895660592121e+00
2.736547309461892397e+01,3.171585282707269116e+01,3.471428544259651527e-01,6.793700431850135146e+01,-1.723449260186921128e+00
2.737547509501900578e+01,3.169861795560684214e+01,3.470201786997504367e-01,6.795436186569340009e+01,-1.722835610111953519e+00
2.738547709541908404e+01,3.168138922170327021e+01,3.468975007552363432e-01,6.797171327754149672e+01,-1.722221947268815834e+00
2.739547909581916585e+01,3.166416662566402351e+01,3.467748201911885486e-01,6.798905855414479049e+01,-1.721608273563366431e+00
2.740548109621924411e+01,3.164695016773222136e+01,3.466521367332698333e-01,6.800639769553450265e+01,-1.720994590366383914e+00
2.741548309661932592e+01,3.162973984809278605e+01,3.465294502323073567e-01,6.802373070167490710e+01,-1.720380898521921775e+00
2.742548509701940418e+01,3.161253566687250682e+01,3.464067606642929342e-01,6.804105757246320252e+01,-1.719767198348385318e+00
2.743548709741948599e+01,3.159533762413997948e+01,3.462840681303826496e-01,6.805837830772964026e+01,-1.719153489639602350e+00
2.744548909781956425e+01,3.157814571990565611e+01,3.461613728568972426e-01,6.807569290723743904e+01,-1.718539771665898552e+00
2.745549109821964606e+01,3.156095995412180599e+01,3.460386751953218321e-01,6.809300137068287029e+01,-1.717926043175167283e+00
2.746549309861972432e+01,3.154378032668255116e+01,3.459159756223060267e-01,6.811030369769514436e+01,-1.717312302393939172e+00
2.747549509901980613e+01,3.152660683756198168e+01,3.457932744368167888e-01,6.812759988800119970e+01,-1.716698548295111593e+00
2.748549709941988439e+01,3.150943948705831232e+01,3.456705712224554805e-01,6.814488994171924219e+01,-1.716084782844291778e+00
2.749549909981996620e+01,3.149227827545389147e+01,3.455478655940153465e-01,6.816217385895210157e+01,-1.715471007873786480e+00
2.750550110022004446e+01,3.147512320297338562e+01,3.454251572907253709e-01,6.817945163973588762e+01,-1.714857224693409066e+00
2.751550310062012628e+01,3.145797426978377942e+01,3.453024461760956787e-01,6.819672328404013228e+01,-1.714243434092180829e+00
2.752550510102020453e+01,3.144083147599445383e+01,3.451797322379184796e-01,6.821398879176763330e+01,-1.713629636339398798e+00
2.753550710142028635e+01,3.142369482165710792e+01,3.450570155882673462e-01,6.823124816275462479e+01,-1.713015831185694449e+00
2.754550910182036461e+01,3.140656430676583355e+01,3.449342964634976028e-01,6.824850139677067773e+01,-1.712402017864099069e+00
2.755551110222044642e+01,3.138943993125705134e+01,3.448115752242461030e-01,6.826574849351871421e+01,-1.711788195091100029e+00
2.756551310262052468e+01,3.137232169500972390e+01,3.446888523550663552e-01,6.828298945263522057e+01,-1.711174361069220717e+00
2.757551510302060649e+01,3.135520959801642960e+01,3.445661280884192434e-01,6.830022427389515371e+01,-1.710560515054287745e+00
2.758551710342068475e+01,3.133810364057091391e+01,3.444434019900948218e-01,6.831745295743900215e+01,-1.709946659079354392e+00
2.759551910382076656e+01,3.132100382293696228e+01,3.443206736883493990e-01,6.833467550337469731e+01,-1.709332794914444786e+00
2.760552110422084482e+01,3.130391014532126803e+01,3.441979429348415165e-01,6.835189191174390544e+01,-1.708718923813615564e+00
2.761552310462092663e+01,3.128682260787337199e+01,3.440752096046316155e-01,6.836910218252199911e+01,-1.708105046516010361e+00
2.762552510502100489e+01,3.126974121068571932e+01,3.439524736961824813e-01,6.838630631561809992e+01,-1.707491163246908084e+00
2.763552710542108670e+01,3.125266595379360623e+01,3.438297353313587434e-01,6.840350431087505001e+01,-1.706877273718779620e+00
2.764552910582116496e+01,3.123559683717522617e+01,3.437069947554272087e-01,6.842069616806935528e+01,-1.706263377132333003e+00
2.765553110622124677e+01,3.121853386075162362e+01,3.435842523370566948e-01,6.843788188691132746e+01,-1.705649472177562354e+00
2.766553310662132503e+01,3.120147702438794113e+01,3.434615085656946842e-01,6.845506146704637729e+01,-1.705035557045684991e+00
2.767553510702140684e+01,3.118442632809405524e+01,3.433387636094893947e-01,6.847223490829647119e+01,-1.704421631264014136e+00
2.768553710742148510e+01,3.116738177215527728e+01,3.432160170249532460e-01,6.848940221081979018e+01,-1.703807696897048585e+00
2.769553910782156692e+01,3.115034335681739108e+01,3.430932684525295207e-01,6.850656337473009216e+01,-1.703193755658307662e+00
2.770554110822164517e+01,3.113331108226960353e+01,3.429705176551876011e-01,6.852371840007522508e+01,-1.702579808751173429e+00
2.771554310862172699e+01,3.111628494864448058e+01,3.428477645184224709e-01,6.854086728683711272e+01,-1.701965856869925853e+00
2.772554510902180525e+01,3.109926495601800411e+01,3.427250090502551583e-01,6.855801003493175472e+01,-1.701351900200789968e+00
2.773554710942188706e+01,3.108225110440952932e+01,3.426022513812321812e-01,6.857514664420925499e+01,-1.700737938422971496e+00
2.774554910982196532e+01,3.106524339378182020e+01,3.424794917644261583e-01,6.859227711445376485e+01,-1.700123970709696675e+00
2.775555111022204713e+01,3.104824182404101052e+01,3.423567305754351975e-01,6.860940144538356833e+01,-1.699509995729249434e+00
2.776555311062212539e+01,3.103124639503975857e+01,3.422339683055506399e-01,6.862651963665470589e+01,-1.698896011674248641e+00
2.777555511102220720e+01,3.101425710680286585e+01,3.421112050634185220e-01,6.864363168813373761e+01,-1.698282018321366271e+00
2.778555711142228546e+01,3.099727395960458054e+01,3.419884404019836732e-01,6.866073759999345327e+01,-1.697668017742655300e+00
2.779555911182236727e+01,3.098029695367315384e+01,3.418656739727715110e-01,6.867783737235409092e+01,-1.697054011600137136e+00
2.780556111222244553e+01,3.096332608918076446e+01,3.417429055489605294e-01,6.869493100527029128e+01,-1.696440001051459534e+00
2.781556311262252734e+01,3.094636136624347245e+01,3.416201350253817992e-01,6.871201849873115464e+01,-1.695825986750929992e+00
2.782556511302260560e+01,3.092940278492125827e+01,3.414973624185194678e-01,6.872909985266024080e+01,-1.695211968850544260e+00
2.783556711342268741e+01,3.091245034521799084e+01,3.413745878665103151e-01,6.874617506691551228e+01,-1.694597947001013516e+00
2.784556911382276567e+01,3.089550404708146658e+01,3.412518116291440862e-01,6.876324414128940532e+01,-1.693983920352792438e+00
2.785557111422284748e+01,3.087856389040335969e+01,3.411290340878632144e-01,6.878030707550878731e+01,-1.693369887557106157e+00
2.786557311462292574e+01,3.086162987502500599e+01,3.410062557331199895e-01,6.879736386924189162e+01,-1.692755846819013810e+00
2.787557511502300756e+01,3.084470200098315118e+01,3.408834766202452626e-01,6.881441452239661771e+01,-1.692141798137012376e+00
2.788557711542308581e+01,3.082778026853920039e+01,3.407606963024892854e-01,6.883145903515833197e+01,-1.691527743574674947e+00
2.789557911582316763e+01,3.081086467790432337e+01,3.406379144413717031e-01,6.884849740765432102e+01,-1.690913684747395340e+00
2.790558111622324589e+01,3.079395522923412898e+01,3.405151308191956550e-01,6.886552963994670051e+01,-1.690299622771906263e+00
2.791558311662332770e+01,3.077705192262862255e+01,3.403923453390471643e-01,6.888255573203234405e+01,-1.689685558267296273e+00
2.792558511702340596e+01,3.076015475813224498e+01,3.402695580247956375e-01,6.889957568384298270e+01,-1.689071491356031851e+00
2.793558711742348422e+01,3.074326373573382654e+01,3.401467690210934203e-01,6.891658949524510547e+01,-1.688457421664968372e+00
2.794558911782356603e+01,3.072637885536662239e+01,3.400239785933761860e-01,6.893359716604001619e+01,-1.687843348326371729e+00
2.795559111822364429e+01,3.070950011690830905e+01,3.399011871278627139e-01,6.895059869596384772e+01,-1.687229269978931079e+00
2.796559311862372610e+01,3.069262752018979512e+01,3.397783951120177948e-01,6.896759408469820585e+01,-1.686615184848858195e+00
2.797559511902380436e+01,3.067576106525650204e+01,3.396556025548206348e-01,6.898458333218870564e+01,-1.686001093126089145e+00
2.798559711942388617e+01,3.065890075235580170e+01,3.395328090122954889e-01,6.900156643863192585e+01,-1.685386996855630315e+00
2.799559911982396443e+01,3.064204658168226558e+01,3.394100141548859195e-01,6.901854340416286959e+01,-1.684772897610995690e+00
2.800560112022404624e+01,3.062519855337536256e+01,3.392872177729520655e-01,6.903551422885171007e+01,-1.684158796472688069e+00
