t,omega,theta,domega_dt,domega_dt_noisy
2.002800560112022232e+00,7.002084427346951578e+00,1.171606878919123318e+01,4.306581863378787511e-02,2.689610424043920034e-01
2.003600720144028902e+00,7.002118843665485315e+00,1.172167159088615307e+01,4.295638799918569811e-02,1.062810952447673374e-01
2.004400880176035127e+00,7.002153172519814284e+00,1.172727442008885390e+01,4.284723525272764177e-02,3.284633323382798314e-02
2.005201040208041796e+00,7.002187414130748522e+00,1.173287727672984282e+01,4.273835969371082844e-02,-3.863994645603587019e-02
2.006001200240048021e+00,7.002221568718612232e+00,1.173848016073976730e+01,4.262976062296951196e-02,-1.920767280357632556e-01
2.006801360272054247e+00,7.002255636503242897e+00,1.174408307204943647e+01,4.252143734287729820e-02,-2.627130442850147962e-01
2.007601520304060916e+00,7.002289617703994828e+00,1.174968601058981577e+01,4.241338915733469661e-02,3.115329773237230926e-01
2.008401680336067141e+00,7.002323512539732953e+00,1.175528897629200920e+01,4.230561537179567538e-02,4.649790143166223494e-02
2.009201840368073810e+00,7.002357321228839027e+00,1.176089196908729129e+01,4.219811529324195981e-02,-6.043749096332507592e-02
2.010002000400080036e+00,7.002391043989207198e+00,1.176649498890707513e+01,4.209088823019603576e-02,3.649511354811914021e-01
2.010802160432086261e+00,7.002424681038247556e+00,1.177209803568293722e+01,4.198393349271673652e-02,2.438543078406312792e-01
2.011602320464092930e+00,7.002458232592880805e+00,1.177770110934660330e+01,4.187725039241246144e-02,6.168768852459836916e-02
2.012402480496099155e+00,7.002491698869546255e+00,1.178330420982995008e+01,4.177083824240730714e-02,2.510636078823325068e-01
2.013202640528105825e+00,7.002525080084193831e+00,1.178890733706501237e+01,4.166469635738129229e-02,1.209633265012653378e-02
2.014002800560112050e+00,7.002558376452288513e+00,1.179451049098397242e+01,4.155882405354971443e-02,1.222832073836232075e-01
2.014802960592118275e+00,7.002591588188809446e+00,1.180011367151916879e+01,4.145322064866452383e-02,4.148804812139540443e-01
2.015603120624124944e+00,7.002624715508251718e+00,1.180571687860309638e+01,4.134788546200936221e-02,2.626572812617092301e-01
2.016403280656131169e+00,7.002657758624620143e+00,1.181132011216839395e+01,4.124281781441887368e-02,-3.624649638968496790e-03
2.017203440688137839e+00,7.002690717751438143e+00,1.181692337214786370e+01,4.113801702825473777e-02,1.900451244710266163e-01
2.018003600720144064e+00,7.002723593101740640e+00,1.182252665847445350e+01,4.103348242742330121e-02,2.878821560064052099e-01
2.018803760752150289e+00,7.002756384888077612e+00,1.182812997108126751e+01,4.092921333736401074e-02,2.828176560190154981e-02
2.019603920784156958e+00,7.002789093322511427e+00,1.183373330990156802e+01,4.082520908506376278e-02,-3.143460609888636126e-02
2.020404080816163184e+00,7.002821718616622171e+00,1.183933667486875585e+01,4.072146899903676676e-02,4.276077870290907468e-01
2.021204240848169853e+00,7.002854260981499657e+00,1.184494006591640236e+01,4.061799240934666627e-02,-6.241286100804897818e-03
2.022004400880176078e+00,7.002886720627751416e+00,1.185054348297821747e+01,4.051477864758383507e-02,-2.104317704978732606e-01
2.022804560912182303e+00,7.002919097765495593e+00,1.185614692598807451e+01,4.041182704689084276e-02,8.283709416014806148e-02
2.023604720944188973e+00,7.002951392604368941e+00,1.186175039487999783e+01,4.030913694193320046e-02,5.128440950077723937e-01
2.024404880976195198e+00,7.002983605353517049e+00,1.186735388958815740e+01,4.020670766892968373e-02,1.822147996800127512e-01
2.025205041008201867e+00,7.003015736221604115e+00,1.187295741004688665e+01,4.010453856562588154e-02,2.489080059413317503e-01
2.026005201040208092e+00,7.003047785416805837e+00,1.187856095619066465e+01,4.000262897131573459e-02,-3.751009303627475533e-01
2.026805361072214318e+00,7.003079753146812081e+00,1.188416452795412681e+01,3.990097822682495132e-02,-5.083431945211616676e-02
2.027605521104220987e+00,7.003111639618827766e+00,1.188976812527206484e+01,3.979958567452097223e-02,3.021679080490275449e-01
2.028405681136227212e+00,7.003143445039571979e+00,1.189537174807941433e+01,3.969845065831049263e-02,-1.884406536325518994e-02
2.029205841168233437e+00,7.003175169615277085e+00,1.190097539631127255e+01,3.959757252363532015e-02,3.259605127794510948e-01
2.030006001200240107e+00,7.003206813551690502e+00,1.190657906990289128e+01,3.949695061747873770e-02,1.586222111822813974e-01
2.030806161232246332e+00,7.003238377054072039e+00,1.191218276878966265e+01,3.939658428836468468e-02,1.431798586784661653e-01
2.031606321264253001e+00,7.003269860327196561e+00,1.191778649290714753e+01,3.929647288635663288e-02,4.004165917189839718e-01
2.032406481296259226e+00,7.003301263575353985e+00,1.192339024219104893e+01,3.919661576304853817e-02,-3.609167767344954175e-02
2.033206641328265452e+00,7.003332587002346621e+00,1.192899401657722613e+01,3.909701227158438042e-02,-2.874956007648871159e-02
2.034006801360272121e+00,7.003363830811491830e+00,1.193459781600169833e+01,3.899766176663807538e-02,8.647479159574304741e-02
2.034806961392278346e+00,7.003394995205622031e+00,1.194020164040062504e+01,3.889856360442282834e-02,1.091444538012690535e-01
2.035607121424285015e+00,7.003426080387080255e+00,1.194580548971032918e+01,3.879971714270634420e-02,-2.740791535532871581e-01
2.036407281456291241e+00,7.003457086557728140e+00,1.195140936386728114e+01,3.870112174077219858e-02,3.113522793055710780e-01
2.037207441488297466e+00,7.003488013918937938e+00,1.195701326280810761e+01,3.860277675945871650e-02,1.111688958183096876e-01
2.038007601520304135e+00,7.003518862671596956e+00,1.196261718646958805e+01,3.850468156113944634e-02,3.224973246381022257e-02
2.038807761552310360e+00,7.003549633016108444e+00,1.196822113478865290e+01,3.840683550972256305e-02,1.896764193250790043e-01
2.039607921584317030e+00,7.003580325152386266e+00,1.197382510770239072e+01,3.830923797066331654e-02,-1.380564209451005941e-02
2.040408081616323255e+00,7.003610939279861114e+00,1.197942910514803216e+01,3.821188831095025801e-02,3.069292202016286053e-01
2.041208241648329480e+00,7.003641475597476962e+00,1.198503312706297486e+01,3.811478589911430903e-02,7.839844841222834426e-02
2.042008401680336149e+00,7.003671934303691948e+00,1.199063717338476387e+01,3.801793010522244720e-02,2.096084202824651521e-01
2.042808561712342375e+00,7.003702315596477490e+00,1.199624124405109171e+01,3.792132030088352784e-02,-1.119888774216732386e-01
2.043608721744349044e+00,7.003732619673320059e+00,1.200184533899981432e+01,3.782495585924741666e-02,9.513672461604814196e-03
2.044408881776355269e+00,7.003762846731220293e+00,1.200744945816892795e+01,3.772883615499702387e-02,1.392382698133153573e-01
2.045209041808361494e+00,7.003792996966692108e+00,1.201305360149659585e+01,3.763296056436102321e-02,-1.245108399193212700e-01
2.046009201840368164e+00,7.003823070575762699e+00,1.201865776892112869e+01,3.753732846510717674e-02,-6.769140449321378594e-02
2.046809361872374389e+00,7.003853067753976980e+00,1.202426196038098283e+01,3.744193923653273831e-02,5.348357521576570239e-02
2.047609521904381058e+00,7.003882988696389589e+00,1.202986617581478335e+01,3.734679225949065484e-02,2.861634073045644655e-01
2.048409681936387283e+00,7.003912833597571108e+00,1.203547041516129035e+01,3.725188691636363569e-02,2.156225138023580012e-01
2.049209841968393508e+00,7.003942602651607174e+00,1.204107467835943091e+01,3.715722259107463732e-02,2.439922245527177957e-01
2.050010002000400178e+00,7.003972296052096702e+00,1.204667896534828486e+01,3.706279866908137460e-02,1.236331278419221802e-01
2.050810162032406403e+00,7.004001913992151884e+00,1.205228327606707239e+01,3.696861453738926190e-02,2.430860358121848253e-01
2.051610322064413072e+00,7.004031456664399080e+00,1.205788761045518243e+01,3.687466958454841542e-02,3.706150073697569991e-01
2.052410482096419297e+00,7.004060924260980592e+00,1.206349196845214422e+01,3.678096320062963775e-02,9.590914198097999499e-02
2.053210642128425523e+00,7.004090316973551111e+00,1.206909634999764869e+01,3.668749477725947311e-02,1.491309304081066545e-01
2.054010802160432192e+00,7.004119634993279497e+00,1.207470075503153950e+01,3.659426370759925190e-02,1.786094714708234554e-01
2.054810962192438417e+00,7.004148878510848775e+00,1.208030518349380600e+01,3.650126938634948304e-02,-3.387035231965013216e-01
2.055611122224445086e+00,7.004178047716457023e+00,1.208590963532460094e+01,3.640851120975293481e-02,4.144194022004157874e-02
2.056411282256451312e+00,7.004207142799814712e+00,1.209151411046421742e+01,3.631598857558716864e-02,1.446489960039633038e-01
2.057211442288457537e+00,7.004236163950149141e+00,1.209711860885311374e+01,3.622370088317198450e-02,2.115808868851757063e-01
2.058011602320464206e+00,7.004265111356197337e+00,1.210272313043189918e+01,3.613164753337001767e-02,-3.674993053900503515e-03
2.058811762352470431e+00,7.004293985206214934e+00,1.210832767514132868e+01,3.603982792858009127e-02,2.552918737802935545e-01
2.059611922384477101e+00,7.004322785687969066e+00,1.211393224292232063e+01,3.594824147274274656e-02,-6.803158081852203609e-02
2.060412082416483326e+00,7.004351512988741035e+00,1.211953683371593549e+01,3.585688757133916049e-02,2.440790306507854834e-02
2.061212242448489551e+00,7.004380167295327198e+00,1.212514144746339362e+01,3.576576563138506026e-02,3.959058473820189494e-01
2.062012402480496220e+00,7.004408748794038075e+00,1.213074608410607169e+01,3.567487506144068760e-02,-2.110848087350095381e-01
2.062812562512502446e+00,7.004437257670696582e+00,1.213635074358549026e+01,3.558421527161051423e-02,4.269612662340316334e-02
2.063612722544509115e+00,7.004465694110641572e+00,1.214195542584333332e+01,3.549378567352999558e-02,2.842924824368964903e-02
2.064412882576515340e+00,7.004494058298725179e+00,1.214756013082142516e+01,3.540358568037885179e-02,3.936558899027309266e-02
2.065213042608521565e+00,7.004522350419313703e+00,1.215316485846175532e+01,3.531361470687856274e-02,-4.975892516484836658e-02
2.066013202640528235e+00,7.004550570656287611e+00,1.215876960870646428e+01,3.522387216928825338e-02,1.863122718579689474e-01
2.066813362672534460e+00,7.004578719193040648e+00,1.216437438149783823e+01,3.513435748541020309e-02,-1.580267133441425331e-01
2.067613522704541129e+00,7.004606796212482500e+00,1.216997917677832497e+01,3.504507007458103340e-02,-2.087016857096273270e-01
2.068413682736547354e+00,7.004634801897034357e+00,1.217558399449051798e+01,3.495600935768303913e-02,1.508944838506174058e-01
2.069213842768553580e+00,7.004662736428634240e+00,1.218118883457717061e+01,3.486717475713644460e-02,-1.839669444991216540e-01
2.070014002800560249e+00,7.004690599988732558e+00,1.218679369698118720e+01,3.477856569690190858e-02,1.287375369569364603e-01
2.070814162832566474e+00,7.004718392758293000e+00,1.219239858164562129e+01,3.469018160248522192e-02,5.764096463800618547e-02
2.071614322864572699e+00,7.004746114917796085e+00,1.219800348851368454e+01,3.460202190091908603e-02,-8.418304707908143281e-02
2.072414482896579369e+00,7.004773766647234723e+00,1.220360841752874315e+01,3.451408602079047983e-02,-1.651446907994495034e-02
2.073214642928585594e+00,7.004801348126115101e+00,1.220921336863430717e+01,3.442637339222322235e-02,3.214924998217864871e-02
2.074014802960592263e+00,7.004828859533459351e+00,1.221481834177405190e+01,3.433888344687251182e-02,1.411453185455234793e-01
2.074814962992598488e+00,7.004856301047801104e+00,1.222042333689179294e+01,3.425161561795002363e-02,-7.546304386765788352e-02
2.075615123024604713e+00,7.004883672847191711e+00,1.222602835393150933e+01,3.416456934019272002e-02,8.360634004553297444e-03
2.076415283056611383e+00,7.004910975109193139e+00,1.223163339283733286e+01,3.407774404988827416e-02,-2.364908571469107046e-01
2.077215443088617608e+00,7.004938208010883294e+00,1.223723845355353745e+01,3.399113918485822255e-02,-5.629816634744065629e-03
2.078015603120624277e+00,7.004965371728854251e+00,1.224284353602456754e+01,3.390475418446571576e-02,-3.347588507264747659e-01
2.078815763152630502e+00,7.004992466439211363e+00,1.224844864019500079e+01,3.381858848962074338e-02,3.884585021117363535e-02
2.079615923184636728e+00,7.005019492319323859e+00,1.225405376600903118e+01,3.373264153719834901e-02,-4.360724508266666799e-02
2.080416083216643397e+00,7.005046449564949818e+00,1.225965891340504399e+01,3.364691270557630676e-02,4.650853772963875477e-01
2.081216243248649622e+00,7.005073338353834167e+00,1.226526408232709642e+01,3.356140143042676827e-02,3.030069630090033161e-01
2.082016403280656291e+00,7.005100158856594206e+00,1.227086927272150874e+01,3.347610717009448511e-02,1.568918641641173575e-02
2.082816563312662517e+00,7.005126911243501731e+00,1.227647448453469714e+01,3.339102938401536380e-02,2.346432350478100670e-01
2.083616723344668742e+00,7.005153595684480372e+00,1.228207971771319862e+01,3.330616753273110686e-02,1.013001903038546758e-01
2.084416883376675411e+00,7.005180212349102931e+00,1.228768497220365674e+01,3.322152107789498598e-02,-1.852859576503844141e-01
2.085217043408681636e+00,7.005206761406595817e+00,1.229329024795281988e+01,3.313708948225391887e-02,-4.409982099750834883e-01
2.086017203440688306e+00,7.005233243025836387e+00,1.229889554490755543e+01,3.305287220965925921e-02,2.645488676264017847e-01
2.086817363472694531e+00,7.005259657375352944e+00,1.230450086301482848e+01,3.296886872507255595e-02,1.203156542573886462e-01
2.087617523504700756e+00,7.005286004623326512e+00,1.231010620222172491e+01,3.288507849455234860e-02,-3.487845235606369387e-01
2.088417683536707425e+00,7.005312284937589951e+00,1.231571156247543719e+01,3.280150098525830282e-02,1.688495377280707643e-01
2.089217843568713651e+00,7.005338498485626175e+00,1.232131694372326081e+01,3.271813566546084157e-02,2.237126187208399453e-01
2.090018003600720320e+00,7.005364645434570825e+00,1.232692234591261382e+01,3.263498200453375520e-02,-9.583042683706428921e-02
2.090818163632726545e+00,7.005390725951211373e+00,1.233252776899100844e+01,3.255203947294312700e-02,1.982943043954077111e-01
2.091618323664732770e+00,7.005416740201987125e+00,1.233813321290607767e+01,3.246930754226749066e-02,-3.037348846386855872e-01
2.092418483696739440e+00,7.005442688352986558e+00,1.234373867760556642e+01,3.238678568519093998e-02,-4.011039044776738838e-03
2.093218643728745665e+00,7.005468570569953535e+00,1.234934416303731730e+01,3.230447337549541276e-02,4.649990682895836780e-02
2.094018803760752334e+00,7.005494387018281088e+00,1.235494966914929549e+01,3.222237008806455583e-02,1.955353306719565809e-01
2.094818963792758559e+00,7.005520137863013197e+00,1.236055519588956209e+01,3.214047529889613869e-02,1.185738387836395846e-01
2.095619123824764785e+00,7.005545823268848338e+00,1.236616074320630076e+01,3.205878848508052908e-02,8.314023940091246068e-02
2.096419283856771454e+00,7.005571443400134157e+00,1.237176631104780355e+01,3.197730912481232257e-02,1.495411378324770224e-01
2.097219443888777679e+00,7.005596998420870136e+00,1.237737189936246018e+01,3.189603669739914799e-02,-9.250346388893804228e-02
2.098019603920784348e+00,7.005622488494709366e+00,1.238297750809878650e+01,3.181497068324264099e-02,3.335809242843011946e-01
2.098819763952790574e+00,7.005647913784953218e+00,1.238858313720539428e+01,3.173411056385277290e-02,-3.025354647830782312e-02
2.099619923984796799e+00,7.005673274454558452e+00,1.239418878663101076e+01,3.165345582183741457e-02,1.963271300298906619e-01
2.100420084016803468e+00,7.005698570666130998e+00,1.239979445632447863e+01,3.157300594091667217e-02,3.664301206531630356e-02
2.101220244048809693e+00,7.005723802581928616e+00,1.240540014623473830e+01,3.149276040590742037e-02,-1.199538621717905623e-02
2.102020404080816363e+00,7.005748970363861794e+00,1.241100585631085274e+01,3.141271870273270456e-02,1.541147827885966104e-01
2.102820564112822588e+00,7.005774074173490185e+00,1.241661158650197905e+01,3.133288031842231675e-02,1.261058648178504660e-01
2.103620724144828813e+00,7.005799114172028830e+00,1.242221733675739870e+01,3.125324474110447587e-02,3.052818826502257665e-01
2.104420884176835482e+00,7.005824090520341940e+00,1.242782310702650150e+01,3.117381146000754513e-02,2.513566812128632533e-01
