h2,S,t_gen,R,R_noisy
1.495964253859054516e-01,7.364173729739394991e-01,1.394847194450305139e+01,8.144178705858794165e-02,7.302963277054169700e-02
2.784235393136327841e-01,3.525962760645680039e+00,1.957134405342355610e+00,1.793633158423761642e-01,1.852482771054757837e-01
3.359682416330002086e-01,3.053516864089853566e+00,1.645603892033331572e+00,2.617502205439458662e-01,2.549714916018621103e-01
8.030350429632375775e-01,3.590040448959527009e+00,2.739111190892951075e+00,3.021304509596709487e-01,3.167562931734927423e-01
2.631295598032263316e-01,2.884082629078289273e+00,1.792651632437558540e-01,2.425638047996300506e-01,2.469514951009760539e-01
6.295917426611132850e-01,2.557123945190411529e-01,6.311597642765597982e+00,1.326205552038509372e-01,1.252723460434514990e-01
7.596320789784235528e-01,2.497163186744977725e+00,1.966768105756160878e+01,4.179051112127876166e-01,4.290744467026241238e-01
6.134800641859992909e-02,5.375737102878531681e-01,3.363810688535642246e+00,2.973620021689086373e-02,2.906553900551985328e-02
2.826984090881687894e-01,1.372251739784295266e+00,1.803772453646131879e+01,2.202751812781711949e-01,2.262840513386082941e-01
8.173176579905767625e-01,6.734807719661979331e-01,8.942521789729729775e+00,3.609605551737375961e-01,3.551460788567004645e-01
5.444524609035417129e-01,2.690864018117280043e+00,1.809273262209817901e+01,3.299729703156745186e-01,3.243310484730576593e-01
1.939157888694807430e-01,3.150860450914608979e+00,5.760317791193394044e+00,1.587137728436696649e-01,1.660358410013554886e-01
4.691949547579081781e-01,1.101365828311774653e+00,1.756699601464185179e+01,2.952296065143117931e-01,2.965459613844015907e-01
3.901783075546114143e-01,1.017070594506034320e+00,1.442508779160611709e-01,3.052084650372301478e-01,2.980720414633072357e-01
7.601086942640281618e-01,1.542187945264933191e+00,4.992865372688166659e+00,5.657285805839891157e-01,5.573899943611583252e-01
7.237183575245922373e-01,2.671963347158785140e+00,1.552442561705140989e+01,3.980009358382052276e-01,4.047794673521762920e-01
3.255512494564337667e-01,2.973632150990414669e+00,1.614920883726085332e+00,2.656508677132887741e-01,2.834164943619671417e-01
8.856049920103076234e-01,9.926517152976732650e-01,6.579216658941327012e+00,5.120558313761495173e-01,5.041624131397098862e-01
9.062021376460127620e-02,5.706523703096623157e-01,6.330324600430219384e+00,4.407968690435674908e-02,5.119563266305566379e-02
8.232039906196170209e-01,1.255427543013121428e+00,6.247850787866404687e+00,5.492076041490887572e-01,5.208999292814459059e-01
1.326769779007119510e-01,1.326362747275603216e+00,1.802076859611188553e+01,1.108474889777877614e-01,9.757220858544686515e-02
5.211336808138153920e-01,3.890417136355501793e+00,1.133951006676915441e+01,1.770510499874291266e-01,1.841616141577905874e-01
4.060668117014238909e-01,2.595707063391100800e+00,8.877190238214449636e-01,3.578797860517112239e-01,3.740135660691103481e-01
7.499077899206989528e-01,1.266631082941037656e+00,4.425479937951171117e-01,5.658073789146307320e-01,5.668748992374442741e-01
4.584302370132958271e-01,3.427834362954856218e+00,6.160549983605516644e+00,2.424689519330728849e-01,2.483140439232363883e-01
2.892001361764656164e-01,2.944600627637240287e+00,5.578697232465690270e+00,2.332909962027144291e-01,2.363161566348106202e-01
6.558927096557274350e-01,2.760666555525186805e+00,1.567695652784802007e+01,3.643859836828896581e-01,3.748170734307642027e-01
3.747143645064983652e-01,2.691374612082174433e+00,1.332887854117616300e+01,2.751296152178836496e-01,2.649001085438924541e-01
4.114005582614082557e-01,2.580200795446730755e+00,5.901682032595281235e+00,3.359490891996282369e-01,3.427098697120661841e-01
7.438123793686581831e-01,4.390379712812088053e-01,1.444225525673468180e+00,2.663878662744349479e-01,2.625836153041451460e-01
3.527743837923044690e-01,1.919960680920033358e+00,1.192240668077935339e+01,3.086839240953996311e-01,3.058219224333247888e-01
5.005414993291937842e-01,1.492373157142502516e+00,1.721018299592513046e+01,3.603900129781246187e-01,3.608319152309865663e-01
7.374316037686601266e-01,4.208476868587356368e-01,3.160125909769220254e+00,2.485608547027426396e-01,2.470229925478912847e-01
7.527034770219532822e-01,2.793566147626771468e+00,5.463075623659499058e+00,4.411084004044181772e-01,4.340155313461760977e-01
6.310924256083690898e-01,3.952255261108974960e+00,8.428828633102076751e+00,1.924919124648840074e-01,1.904634752720932578e-01
6.533532224876988925e-01,3.039732485298899167e+00,1.060411377687586310e+01,3.400680276439322358e-01,3.312209013846055261e-01
1.309082538453569255e-01,2.640599011191732792e+00,1.976933241683677522e+01,1.166921082740082494e-01,1.318199269280318775e-01
5.134458251152895780e-01,3.334157375537146084e+00,1.908426993200286503e+01,2.328203694421773773e-01,2.402333540067129181e-01
5.582741818009211432e-01,5.763529277160911457e-01,1.553001399405104621e+01,2.147255943497602404e-01,2.111458210360462051e-01
1.699387527551421972e-01,1.782254864977582232e+00,1.309778816003612079e+01,1.664841214148378434e-01,1.826990106920591272e-01
8.050878758732600282e-01,4.051742070067333445e-01,9.496978528066524206e-01,2.686251697915298386e-01,2.818354287755506782e-01
6.243265739894933164e-01,9.053688916866987624e-01,1.544355102091426346e+01,3.325918189925585189e-01,3.379218249973434118e-01
1.376751147352633653e-01,1.026235123915910208e+00,1.696341226328811658e+01,9.653384501018617836e-02,9.176743397476173902e-02
1.534706422771253131e-01,2.317553370792627410e-01,9.784416223461677831e+00,2.962809539673477710e-02,3.269166411028728847e-02
1.380309700655836247e-01,1.254624576878242026e+00,1.375667967792401747e+01,1.160199349784555717e-01,1.221899186156237410e-01
1.730968231313676775e-01,1.542938930251758767e-01,4.079082639701788082e+00,2.443492108875855093e-02,3.868294146478660350e-02
5.512825307185420520e-01,1.166258292542307506e+00,9.137725666621099307e-01,4.327827369810761660e-01,4.315239066059374795e-01
1.329142712380207980e-01,2.942082872197515186e+00,1.207841874326696097e+00,1.368141615504326614e-01,1.317409226657341725e-01
3.974628494097488529e-01,3.722611307037017259e+00,1.899827636984139190e+01,1.585070705870628704e-01,1.816788653588393421e-01
2.953621087741933882e-01,3.714860179038577126e+00,1.814291032088281952e+01,1.339279757402819238e-01,1.481605480163505351e-01
6.055245534466346946e-01,2.196035382862959739e+00,1.587000527031826991e+01,4.134299014644070014e-01,4.170443021231865499e-01
6.554840331909418394e-01,3.407959042574566944e+00,3.045427499889108436e+00,3.095129763373167808e-01,3.009478574126285833e-01
5.926060934870777119e-01,1.853572673662793102e+00,4.542172388706402941e+00,4.930041848628510803e-01,4.983443046659005171e-01
5.560975115070176944e-01,2.276688641100881760e+00,4.593639783835761214e+00,4.490354226070019106e-01,4.606095748390351963e-01
5.227700519613770469e-01,3.766367244138037584e+00,1.495261129746290329e+00,2.240433129402941703e-01,2.320291507880912762e-01
7.024567944417491328e-01,8.803909236148405038e-01,1.746922602415496328e+01,3.501707150806760982e-01,3.588405837236443019e-01
4.760852478419820843e-01,5.544728751487078000e-01,6.172359426000417315e+00,2.045909027691603377e-01,2.055453713745833133e-01
2.319812910204102629e-01,2.031520072188278014e+00,8.069016745832955806e+00,2.343946766220806610e-01,2.461625269245696079e-01
1.429991435522885990e-01,3.329994968028477498e+00,1.281039918287286206e+01,1.040081663539770551e-01,9.856846811190789204e-02
5.600409870257195832e-01,1.931508155424329409e+00,5.800033253714653725e-01,5.033244952623926460e-01,4.994977008901123616e-01
7.342668462490334891e-01,3.648628471114501171e-01,7.544333432306404852e+00,2.051885243445829010e-01,2.007635806097596010e-01
6.600055414381850172e-01,7.660611967426591562e-01,1.823988872670427863e+00,3.728765135446481804e-01,3.670131075194325576e-01
6.516281469089296730e-01,2.105867678233099838e+00,9.221349668822520940e+00,4.764841371199813880e-01,4.962696669640594416e-01
7.106076298855088513e-01,7.656445328846084308e-01,1.490161861438057400e+01,3.292227738815384219e-01,3.129799199085065986e-01
1.185553895157981513e-01,2.724107118355161283e-01,1.812759399541618421e+01,2.439680002805295900e-02,2.723638449665101088e-02
7.731336042058837288e-01,1.545789342656760601e+00,1.282187070739379386e+01,5.125838324731362139e-01,5.033336506515679876e-01
7.657917070541088445e-02,8.946426719537112771e-01,3.174290980212612912e+00,5.920166735509203859e-02,4.738916861486254517e-02
5.256279080410836135e-01,3.913717588318283092e+00,3.198504767483081324e+00,1.967351386394023960e-01,1.982102319179123995e-01
4.031555130689243871e-01,1.700499501203697639e+00,1.846817651581047492e+00,3.905087356005157995e-01,3.754856352384104978e-01
1.620017051421060728e-01,1.678980831537917329e+00,4.059881726878025177e+00,1.782808700893055431e-01,1.778459510984895242e-01
5.371547559275673400e-01,1.194809228648893606e+00,9.408629590890086547e+00,3.785537990176106038e-01,4.017136556076918996e-01
1.477401115128020581e-01,4.574552725125239361e-01,1.578742906141811453e+01,5.084056472763742729e-02,5.018666826822796440e-02
9.298980435412296242e-02,3.021675437527384211e+00,1.257241152731086586e+01,8.295977977037929940e-02,8.793123256508023067e-02
6.542337899491484920e-01,2.098418723576321643e+00,8.277839310847625143e+00,4.846307232862032133e-01,4.766541206117045348e-01
8.078043356473727510e-01,3.979693852610165727e+00,3.534351455225948069e+00,2.245833820683454940e-01,2.297864524359533311e-01
4.244644179253089233e-01,3.789336579218610002e+00,1.833919165460893907e+01,1.580866392181645430e-01,1.437372804311914387e-01
7.354927964358706216e-01,1.112376701302857374e+00,6.576999498489279894e+00,4.782160486370281571e-01,4.805127915183164400e-01
8.608373499815585861e-01,3.930051141400932480e+00,4.668005496578107483e+00,2.350494274334183342e-01,2.341776215464306532e-01
6.709871577411999910e-01,3.090285526155881701e+00,6.845550802348439490e+00,3.541501384223204596e-01,3.760157997171809097e-01
4.084283264424566351e-01,3.823712266304710283e+00,1.961181188332954051e+01,1.493807717239195587e-01,1.488510887520195780e-01
8.518929264705832338e-01,8.483501867947385033e-01,3.054738742391120976e+00,4.776600943210342343e-01,4.743670273253859371e-01
2.601741413531005742e-01,3.824467003849603586e+00,1.278346697767800677e+01,1.213972916810313607e-01,1.161261999221726710e-01
2.527749859933017262e-01,5.879991177449188644e-01,3.420428402420812031e+00,1.263228791407649543e-01,1.146905222099423305e-01
6.194033746753090375e-01,9.371563163374723171e-01,7.516897447063572990e+00,3.746965795153845424e-01,3.825719919894257082e-01
7.514509331218347521e-01,3.048217347942040467e-01,3.575341584055395927e+00,1.901387784168461492e-01,2.047550993045955670e-01
2.718114054813986491e-01,3.619162210026926729e+00,1.626277947798950851e+00,1.676651550897642062e-01,1.641926393239062920e-01
3.166264812241674775e-01,2.162252031778293837e+00,1.760020744097035461e+01,2.635221994673325185e-01,2.707825945818630453e-01
7.361757971048601967e-02,8.524144003057398944e-01,7.976570181280784766e+00,5.081167683617320713e-02,4.749150374857536577e-02
1.306423686675319273e-01,2.904903442213840226e+00,5.971126365915642609e+00,1.270583543161461215e-01,1.312438278491486199e-01
3.302700350154775810e-01,1.167767859222657023e+00,1.897780048945837805e+01,2.268678832817228319e-01,2.316113923773951699e-01
1.305436839481321498e-01,9.566410616273353096e-01,1.277279857832609267e+01,9.093361918150202894e-02,7.688338135968263154e-02
6.893671083348228146e-02,2.119322412730222926e-01,1.444074869711360343e+00,1.394407482887555227e-02,6.439694171986694998e-03
7.049848018582672848e-01,2.470006336425631499e+00,3.473529207893770732e+00,4.970409861810978769e-01,5.065051391200333653e-01
8.008551014593843220e-01,2.876910619770256083e+00,8.110931831050260499e+00,4.206064118990412437e-01,4.018130228730487086e-01
1.660529088101665440e-01,1.377572056960336244e+00,1.278131097303295505e+01,1.471139313857705022e-01,1.473318642246998489e-01
3.415284640253996584e-01,1.288156833323222950e-01,9.267539270589505662e+00,3.703030568989916504e-02,3.375133539872507416e-02
6.349646117850658855e-02,1.406821184680291825e+00,1.045524983932144636e+01,6.270151848949889750e-02,5.360145988185104071e-02
4.074864900675980728e-01,2.232972073328454155e+00,1.234749054847798888e+01,3.313747241317225312e-01,3.320008992656164337e-01
1.515304770524792122e-01,3.042352992726417238e+00,7.740937227483605909e+00,1.328620990263065516e-01,1.360512179450025227e-01
5.328735434947514671e-01,3.197961485902906187e+00,7.555544843184462955e+00,2.939308269799068563e-01,2.994176922448350542e-01
6.257777144093509269e-01,2.863607724108637065e+00,2.821648418908844214e+00,4.054853819614840926e-01,3.794119989936095005e-01
6.587348611898101725e-01,7.430521744508745696e-01,9.243053582154530545e+00,3.257415425799111142e-01,3.425785989234796935e-01
1.386607598431054134e-01,1.900644918147637474e+00,1.843878351308538299e+01,1.332920634578308450e-01,1.286494943063836438e-01
7.293176183442288130e-01,1.992352534432345390e+00,1.231983280131516700e+01,4.962439966179156281e-01,5.067347549783879357e-01
7.625824767282423089e-01,2.961501435430732965e+00,7.075355013954338190e+00,4.006983483114726075e-01,3.995898749463328570e-01
2.805137660691520152e-01,2.494720316308123742e+00,3.359343761324193878e+00,2.736438414759957971e-01,2.679488097000058966e-01
8.775154200246247926e-01,1.990387605435774754e+00,1.776008106991571012e+01,5.181828598993281076e-01,5.176359700342527681e-01
3.368876862980447195e-01,2.257858991908592294e+00,1.137036419678780952e+01,2.921777316056181628e-01,3.238881975290774928e-01
2.689198304215837387e-01,2.132812930940864438e-01,5.140197212354591372e+00,5.065064659821909288e-02,6.635248339950923502e-02
1.845778593392028433e-01,1.755303904722567365e+00,1.113321905452458438e+01,1.826341118011783338e-01,1.792574975872001652e-01
8.679012566651665983e-01,3.173241193828872042e+00,1.895928114444125256e+01,3.287132518889865351e-01,3.310589901249461620e-01
8.868308596364867791e-01,2.864244877101893572e+00,1.885860233344293135e+01,3.902375824665482162e-01,4.015135565634055936e-01
7.158574966250105254e-01,8.602062842071352966e-01,1.094217140874907912e+01,3.769998756393077577e-01,3.828694769549261800e-01
3.051352471479690798e-01,8.098100243856353186e-01,1.091318733224874649e+01,1.770449033336440325e-01,1.779563288118763686e-01
2.083693614243614656e-01,3.113161475656052612e+00,1.127493900360677515e+01,1.576241748465583292e-01,1.558148581257561283e-01
7.436812836364508073e-01,1.926962727392141028e+00,9.859163699393882041e+00,5.220412663845126477e-01,5.113595937803092628e-01
7.466486524050097717e-01,1.195386027397257633e+00,1.985995701841273586e+01,4.275998378664180866e-01,4.351597617816237440e-01
6.379508416025984063e-01,1.750973763380062165e+00,8.647706369439681851e+00,4.865007028729301242e-01,4.975663187125938247e-01
6.200934279216598760e-02,2.915569466192010406e+00,1.940155408495335010e+01,5.570814559488467682e-02,7.804574072628280013e-02
1.263047336876829130e-01,2.828380514871606799e+00,2.267401429708930660e+00,1.340626520049684467e-01,1.286610906502387575e-01
5.356089007568595184e-01,2.675675100425272568e+00,1.547981679205743255e+01,3.374052013177572529e-01,3.439555334969686129e-01
8.357104001288181983e-02,3.466648336099518612e+00,6.041205478787885497e+00,6.780886805007324547e-02,6.753401750532392334e-02
7.452362668227814346e-01,2.769344262376908006e+00,1.855137413674470181e+01,3.766318261099421139e-01,3.892314916027273530e-01
8.810994334176176501e-01,3.562114928164733296e+00,1.528425871699410798e+01,2.688426001614781513e-01,2.679015902054793230e-01
8.809418909375658080e-01,2.773914872010169397e+00,1.741057778716306714e+01,4.110458327312137561e-01,4.046162806568616155e-01
7.551992250600877421e-01,2.358866171954769608e-01,6.447656725133334987e+00,1.454763133560575961e-01,1.286311106185867581e-01
8.283343629979300626e-02,1.970289936966552746e+00,8.183101421101057760e-01,1.061348285919224282e-01,1.133198259280761566e-01
