T,k_chem
3.021754350870173766e+02,3.088411877406787880e+03
3.021814362872574407e+02,3.089577652897622556e+03
3.021874374874975047e+02,3.090743739255947276e+03
3.021934386877375687e+02,3.091910136511938163e+03
3.021994398879775758e+02,3.093076844695356613e+03
3.022054410882176398e+02,3.094243863836365563e+03
3.022114422884577039e+02,3.095411193964821450e+03
3.022174434886977679e+02,3.096578835110610271e+03
3.022234446889377750e+02,3.097746787303783549e+03
3.022294458891778390e+02,3.098915050574121778e+03
3.022354470894179030e+02,3.100083624951465936e+03
3.022414482896579102e+02,3.101252510465774776e+03
3.022474494898979742e+02,3.102421707146834251e+03
3.022534506901380382e+02,3.103591215024537632e+03
3.022594518903780454e+02,3.104761034128648589e+03
3.022654530906181094e+02,3.105931164488918967e+03
3.022714542908581734e+02,3.107101606135201564e+03
3.022774554910982374e+02,3.108272359097247772e+03
3.022834566913382446e+02,3.109443423404678924e+03
3.022894578915783086e+02,3.110614799087401025e+03
3.022954590918183726e+02,3.111786486175039499e+03
3.023014602920584366e+02,3.112958484697222957e+03
3.023074614922984438e+02,3.114130794683730528e+03
3.023134626925385078e+02,3.115303416164114424e+03
3.023194638927785718e+02,3.116476349168133765e+03
3.023254650930185790e+02,3.117649593725339855e+03
3.023314662932586430e+02,3.118823149865326741e+03
3.023374674934987070e+02,3.119997017617715755e+03
3.023434686937387710e+02,3.121171197012097764e+03
3.023494698939787781e+02,3.122345688077939940e+03
3.023554710942188422e+02,3.123520490844880442e+03
3.023614722944589062e+02,3.124695605342340514e+03
3.023674734946989133e+02,3.125871031599948765e+03
3.023734746949389773e+02,3.127046769647116434e+03
3.023794758951790413e+02,3.128222819513248851e+03
3.023854770954191054e+02,3.129399181227936424e+03
3.023914782956591125e+02,3.130575854820530822e+03
3.023974794958991765e+02,3.131752840320435098e+03
3.024034806961392405e+02,3.132930137757119155e+03
3.024094818963792477e+02,3.134107747159865994e+03
3.024154830966193117e+02,3.135285668558149609e+03
3.024214842968593757e+02,3.136463901981273011e+03
3.024274854970994397e+02,3.137642447458511015e+03
3.024334866973394469e+02,3.138821305019313058e+03
3.024394878975795109e+02,3.140000474692874832e+03
3.024454890978195749e+02,3.141179956508433406e+03
3.024514902980596389e+02,3.142359750495377739e+03
3.024574914982996461e+02,3.143539856682853951e+03
3.024634926985397101e+02,3.144720275100165509e+03
3.024694938987797741e+02,3.145901005776513102e+03
3.024754950990197813e+02,3.147082048740985101e+03
3.024814962992598453e+02,3.148263404022910890e+03
3.024874974994999093e+02,3.149445071651378839e+03
3.024934986997399733e+02,3.150627051655480955e+03
3.024994998999799805e+02,3.151809344064419747e+03
3.025055011002200445e+02,3.152991948907324058e+03
3.025115023004601085e+02,3.154174866213136283e+03
3.025175035007001156e+02,3.155358096011120324e+03
3.025235047009401796e+02,3.156541638330185833e+03
3.025295059011802437e+02,3.157725493199486209e+03
3.025355071014203077e+02,3.158909660647988858e+03
3.025415083016603148e+02,3.160094140704622077e+03
3.025475095019003788e+02,3.161278933398509707e+03
3.025535107021404428e+02,3.162464038758582319e+03
3.025595119023804500e+02,3.163649456813706365e+03
3.025655131026205140e+02,3.164835187592936109e+03
3.025715143028605780e+02,3.166021231125092982e+03
3.025775155031006420e+02,3.167207587439153485e+03
3.025835167033406492e+02,3.168394256563974977e+03
3.025895179035807132e+02,3.169581238528386621e+03
3.025955191038207772e+02,3.170768533361279879e+03
3.026015203040607844e+02,3.171956141091497102e+03
3.026075215043008484e+02,3.173144061747784690e+03
3.026135227045409124e+02,3.174332295359028649e+03
3.026195239047809764e+02,3.175520841953965373e+03
3.026255251050209836e+02,3.176709701561310794e+03
3.026315263052610476e+02,3.177898874209896348e+03
3.026375275055011116e+02,3.179088359928370210e+03
3.026435287057411188e+02,3.180278158745515157e+03
3.026495299059811828e+02,3.181468270689994370e+03
3.026555311062212468e+02,3.182658695790431921e+03
3.026615323064613108e+02,3.183849434075572390e+03
3.026675335067013179e+02,3.185040485573970727e+03
3.026735347069413820e+02,3.186231850314338772e+03
3.026795359071814460e+02,3.187423528325223288e+03
3.026855371074215100e+02,3.188615519635209239e+03
3.026915383076615171e+02,3.189807824272900234e+03
3.026975395079015811e+02,3.191000442266873051e+03
3.027035407081416452e+02,3.192193373645538031e+03
3.027095419083816523e+02,3.193386618437563357e+03
3.027155431086217163e+02,3.194580176671383924e+03
3.027215443088617803e+02,3.195774048375427355e+03
3.027275455091018443e+02,3.196968233578279978e+03
3.027335467093418515e+02,3.198162732308243903e+03
3.027395479095819155e+02,3.199357544593926832e+03
3.027455491098219795e+02,3.200552670463623144e+03
3.027515503100619867e+02,3.201748109945725446e+03
3.027575515103020507e+02,3.202943863068650899e+03
3.027635527105421147e+02,3.204139929860783923e+03
3.027695539107821787e+02,3.205336310350371150e+03
3.027755551110221859e+02,3.206533004565853844e+03
3.027815563112622499e+02,3.207730012535444530e+03
3.027875575115023139e+02,3.208927334287541726e+03
3.027935587117423211e+02,3.210124969850312027e+03
3.027995599119823851e+02,3.211322919252038446e+03
3.028055611122224491e+02,3.212521182521006722e+03
3.028115623124625131e+02,3.213719759685441659e+03
3.028175635127025203e+02,3.214918650773422542e+03
3.028235647129425843e+02,3.216117855813277401e+03
3.028295659131826483e+02,3.217317374833135091e+03
3.028355671134227123e+02,3.218517207861047609e+03
3.028415683136627194e+02,3.219717354925294330e+03
3.028475695139027835e+02,3.220917816053892693e+03
3.028535707141428475e+02,3.222118591275006565e+03
3.028595719143828546e+02,3.223319680616681580e+03
3.028655731146229186e+02,3.224521084106931539e+03
3.028715743148629826e+02,3.225722801773914398e+03
3.028775755151029898e+02,3.226924833645510716e+03
3.028835767153430538e+02,3.228127179749913466e+03
3.028895779155831178e+02,3.229329840114989111e+03
3.028955791158231818e+02,3.230532814768668686e+03
3.029015803160631890e+02,3.231736103739050577e+03
3.029075815163032530e+02,3.232939707053987604e+03
3.029135827165433170e+02,3.234143624741368512e+03
3.029195839167833810e+02,3.235347856829174361e+03
3.029255851170233882e+02,3.236552403345283437e+03
3.029315863172634522e+02,3.237757264317446243e+03
3.029375875175035162e+02,3.238962439773694314e+03
3.029435887177435234e+02,3.240167929741695843e+03
3.029495899179835874e+02,3.241373734249412792e+03
3.029555911182236514e+02,3.242579853324575197e+03
3.029615923184637154e+02,3.243786286994880356e+03
3.029675935187037226e+02,3.244993035288228384e+03
3.029735947189437866e+02,3.246200098232286109e+03
3.029795959191838506e+02,3.247407475854779477e+03
3.029855971194238577e+02,3.248615168183457172e+03
3.029915983196639218e+02,3.249823175245930543e+03
3.029975995199039858e+02,3.251031497070017849e+03
3.030036007201440498e+02,3.252240133683263593e+03
3.030096019203840569e+02,3.253449085113266847e+03
3.030156031206241209e+02,3.254658351387790390e+03
3.030216043208641850e+02,3.255867932534320062e+03
3.030276055211041921e+02,3.257077828580444475e+03
3.030336067213442561e+02,3.258288039553814087e+03
3.030396079215843201e+02,3.259498565481880632e+03
3.030456091218243841e+02,3.260709406392219989e+03
3.030516103220643913e+02,3.261920562312380753e+03
3.030576115223044553e+02,3.263132033269756448e+03
3.030636127225445193e+02,3.264343819291951604e+03
3.030696139227845833e+02,3.265555920406348378e+03
3.030756151230245905e+02,3.266768336640367579e+03
3.030816163232646545e+02,3.267981068021509145e+03
3.030876175235047185e+02,3.269194114577158871e+03
3.030936187237447257e+02,3.270407476334629791e+03
3.030996199239847897e+02,3.271621153321379552e+03
3.031056211242248537e+02,3.272835145564687991e+03
3.031116223244649177e+02,3.274049453091979103e+03
3.031176235247049249e+02,3.275264075930519994e+03
3.031236247249449889e+02,3.276479014107560033e+03
3.031296259251850529e+02,3.277694267650508209e+03
3.031356271254250601e+02,3.278909836586476558e+03
3.031416283256651241e+02,3.280125720942836324e+03
3.031476295259051881e+02,3.281341920746761389e+03
3.031536307261452521e+02,3.282558436025483388e+03
3.031596319263852592e+02,3.283775266806105719e+03
3.031656331266253233e+02,3.284992413115907766e+03
3.031716343268653873e+02,3.286209874981970643e+03
3.031776355271053944e+02,3.287427652431540082e+03
3.031836367273454584e+02,3.288645745491637626e+03
3.031896379275855224e+02,3.289864154189384863e+03
3.031956391278255865e+02,3.291082878551871090e+03
3.032016403280655936e+02,3.292301918606137406e+03
3.032076415283056576e+02,3.293521274379297665e+03
3.032136427285457216e+02,3.294740945898333848e+03
3.032196439287857856e+02,3.295960933190246578e+03
3.032256451290257928e+02,3.297181236282097416e+03
3.032316463292658568e+02,3.298401855200818318e+03
3.032376475295059208e+02,3.299622789973286217e+03
3.032436487297459280e+02,3.300844040626584501e+03
3.032496499299859920e+02,3.302065607187531896e+03
3.032556511302260560e+02,3.303287489683118565e+03
3.032616523304660632e+02,3.304509688140199614e+03
3.032676535307061272e+02,3.305732202585555115e+03
3.032736547309461912e+02,3.306955033046134304e+03
3.032796559311862552e+02,3.308178179548778189e+03
3.032856571314262624e+02,3.309401642120176348e+03
3.032916583316663264e+02,3.310625420787298481e+03
3.032976595319063904e+02,3.311849515576840531e+03
3.033036607321464544e+02,3.313073926515486619e+03
3.033096619323864616e+02,3.314298653630109129e+03
3.033156631326265256e+02,3.315523696947312146e+03
3.033216643328665896e+02,3.316749056493898024e+03
3.033276655331065967e+02,3.317974732296554521e+03
3.033336667333466607e+02,3.319200724381847522e+03
3.033396679335867248e+02,3.320427032776539363e+03
3.033456691338267888e+02,3.321653657507239586e+03
3.033516703340667959e+02,3.322880598600454505e+03
3.033576715343068599e+02,3.324107856082926446e+03
3.033636727345469239e+02,3.325335429981168545e+03
3.033696739347869311e+02,3.326563320321773517e+03
3.033756751350269951e+02,3.327791527131244948e+03
3.033816763352670591e+02,3.329020050436092333e+03
3.033876775355071231e+02,3.330248890262890200e+03
3.033936787357471303e+02,3.331478046638076648e+03
3.033996799359871943e+02,3.332707519588101150e+03
3.034056811362272583e+02,3.333937309139482750e+03
3.034116823364672655e+02,3.335167415318574513e+03
3.034176835367073295e+02,3.336397838151877295e+03
3.034236847369473935e+02,3.337628577665766443e+03
3.034296859371874575e+02,3.338859633886565007e+03
3.034356871374274647e+02,3.340091006840698356e+03
3.034416883376675287e+02,3.341322696554490449e+03
3.034476895379075927e+02,3.342554703054187485e+03
3.034536907381476567e+02,3.343787026366244845e+03
3.034596919383876639e+02,3.345019666516803227e+03
3.034656931386277279e+02,3.346252623532261168e+03
3.034716943388677919e+02,3.347485897438818938e+03
3.034776955391077990e+02,3.348719488262623599e+03
3.034836967393478631e+02,3.349953396030034128e+03
3.034896979395879271e+02,3.351187620767149838e+03
3.034956991398279342e+02,3.352422162500139166e+03
3.035017003400679982e+02,3.353657021255279687e+03
3.035077015403080622e+02,3.354892197058625243e+03
3.035137027405481263e+02,3.356127689936261049e+03
3.035197039407881334e+02,3.357363499914395106e+03
3.035257051410281974e+02,3.358599627018988031e+03
3.035317063412682614e+02,3.359836071276256462e+03
3.035377075415083254e+02,3.361072832712183754e+03
3.035437087417483326e+02,3.362309911352727795e+03
3.035497099419883966e+02,3.363547307224016095e+03
3.035557111422284606e+02,3.364785020352017909e+03
3.035617123424684678e+02,3.366023050762624734e+03
3.035677135427085318e+02,3.367261398481924516e+03
3.035737147429485958e+02,3.368500063535737809e+03
3.035797159431886598e+02,3.369739045950082527e+03
3.035857171434286670e+02,3.370978345750837889e+03
3.035917183436687310e+02,3.372217962963845366e+03
3.035977195439087950e+02,3.373457897615007823e+03
3.036037207441488022e+02,3.374698149730228124e+03
3.036097219443888662e+02,3.375938719335181759e+03
3.036157231446289302e+02,3.377179606455843896e+03
3.036217243448689942e+02,3.378420811117940502e+03
3.036277255451090014e+02,3.379662333347181630e+03
3.036337267453490654e+02,3.380904173169464684e+03
3.036397279455891294e+02,3.382146330610413770e+03
3.036457291458291365e+02,3.383388805695794872e+03
3.036517303460692006e+02,3.384631598451333502e+03
3.036577315463092646e+02,3.385874708902646944e+03
3.036637327465493286e+02,3.387118137075463892e+03
3.036697339467893357e+02,3.388361882995355700e+03
3.036757351470293997e+02,3.389605946688085623e+03
3.036817363472694637e+02,3.390850328179142252e+03
3.036877375475095278e+02,3.392095027494096485e+03
3.036937387477495349e+02,3.393340044658620172e+03
3.036997399479895989e+02,3.394585379698237830e+03
3.037057411482296629e+02,3.395831032638450779e+03
3.037117423484696701e+02,3.397077003504819459e+03
3.037177435487097341e+02,3.398323292322800626e+03
3.037237447489497981e+02,3.399569899117871955e+03
3.037297459491898621e+02,3.400816823915549321e+03
3.037357471494298693e+02,3.402064066741201714e+03
3.037417483496699333e+02,3.403311627620371837e+03
3.037477495499099973e+02,3.404559506578369565e+03
3.037537507501500045e+02,3.405807703640532054e+03
3.037597519503900685e+02,3.407056218832397917e+03
3.037657531506301325e+02,3.408305052179186987e+03
3.037717543508701965e+02,3.409554203706222324e+03
3.037777555511102037e+02,3.410803673438914302e+03
3.037837567513502677e+02,3.412053461402441826e+03
3.037897579515903317e+02,3.413303567622219816e+03
3.037957591518303389e+02,3.414553992123414446e+03
3.038017603520704029e+02,3.415804734931221901e+03
3.038077615523104669e+02,3.417055796070990709e+03
3.038137627525505309e+02,3.418307175567872491e+03
3.038197639527905380e+02,3.419558873446935650e+03
3.038257651530306021e+02,3.420810889733550539e+03
3.038317663532706661e+02,3.422063224452701434e+03
3.038377675535107301e+02,3.423315877629566785e+03
3.038437687537507372e+02,3.424568849289301852e+03
3.038497699539908012e+02,3.425822139456901823e+03
3.038557711542308652e+02,3.427075748157525140e+03
3.038617723544708724e+02,3.428329675416213831e+03
3.038677735547109364e+02,3.429583921257935344e+03
3.038737747549510004e+02,3.430838485707804466e+03
3.038797759551910076e+02,3.432093368790740897e+03
3.038857771554310716e+02,3.433348570531775295e+03
3.038917783556711356e+02,3.434604090955837364e+03
3.038977795559111996e+02,3.435859930087852717e+03
3.039037807561512068e+02,3.437116087952789258e+03
3.039097819563912708e+02,3.438372564575559409e+03
3.039157831566313348e+02,3.439629359980984191e+03
3.039217843568713988e+02,3.440886474193979211e+03
3.039277855571114060e+02,3.442143907239402324e+03
3.039337867573514700e+02,3.443401659142011795e+03
3.039397879575915340e+02,3.444659729926690943e+03
3.039457891578315412e+02,3.445918119618183937e+03
3.039517903580716052e+02,3.447176828241352268e+03
3.039577915583116692e+02,3.448435855820883262e+03
3.039637927585517332e+02,3.449695202381440140e+03
3.039697939587917404e+02,3.450954867947892581e+03
