t,T,H,W,dT_dt,dT_dt_noisy
1.848369673934786661e+01,1.206588758313970333e-01,2.730433188310541492e-01,7.333585476663567748e-01,9.966450525846076713e-04,1.636014648037304592e-02
1.848969793958791641e+01,1.206648506946741417e-01,2.730386792530983819e-01,7.333342978013495106e-01,9.945736785236872213e-04,-2.869837594556247026e-02
1.849569913982796265e+01,1.206708131356983432e-01,2.730340594920113717e-01,7.333100627850156483e-01,9.925050600383261701e-04,-1.443219180543288925e-02
1.850170034006801245e+01,1.206767631709645822e-01,2.730294594942034303e-01,7.332858426337955926e-01,9.904391966812642334e-04,4.260169956874122754e-02
1.850770154030805870e+01,1.206827008169642779e-01,2.730248792061913954e-01,7.332616373640346019e-01,9.883760879959638257e-04,-4.491429870950699489e-03
1.851370274054810849e+01,1.206886260901854080e-01,2.730203185745986305e-01,7.332374469919823445e-01,9.863157335166586326e-04,-3.774750116543163468e-04
1.851970394078815474e+01,1.206945390071123975e-01,2.730157775461549696e-01,7.332132715337931206e-01,9.842581327683327941e-04,-2.538520874190811419e-02
1.852570514102820454e+01,1.207004395842262573e-01,2.730112560676968281e-01,7.331891110055260841e-01,9.822032852666653935e-04,-5.903126244423915862e-03
1.853170634126825078e+01,1.207063278380044596e-01,2.730067540861669806e-01,7.331649654231445767e-01,9.801511905180929074e-04,-2.530639311373698158e-02
1.853770754150830058e+01,1.207122037849210072e-01,2.730022715486147833e-01,7.331408348025166832e-01,9.781018480197120613e-04,-1.122140723274308444e-02
1.854370874174834682e+01,1.207180674414464194e-01,2.729978084021960627e-01,7.331167191594153421e-01,9.760552572593145237e-04,1.203002810879044183e-02
1.854970994198839662e+01,1.207239188240477185e-01,2.729933645941731712e-01,7.330926185095175684e-01,9.740114177153730290e-04,-1.566566321771719478e-02
1.855571114222844287e+01,1.207297579491884570e-01,2.729889400719148762e-01,7.330685328684054536e-01,9.719703288569789268e-04,-1.133945616034768775e-02
1.856171234246849266e+01,1.207355848333286630e-01,2.729845347828965263e-01,7.330444622515652764e-01,9.699319901439323877e-04,2.771324831250015011e-02
1.856771354270853891e+01,1.207413994929249224e-01,2.729801486746999406e-01,7.330204066743883917e-01,9.678964010265828088e-04,1.035997585904678553e-02
1.857371474294858871e+01,1.207472019444303241e-01,2.729757816950134641e-01,7.329963661521701201e-01,9.658635609459467752e-04,1.127185482137297440e-02
1.857971594318863495e+01,1.207529922042944182e-01,2.729714337916318567e-01,7.329723407001109692e-01,9.638334693336317316e-04,2.083922317677166028e-02
1.858571714342868475e+01,1.207587702889633546e-01,2.729671049124564597e-01,7.329483303333155231e-01,9.618061256117943492e-04,-1.007631767419753591e-02
1.859171834366873099e+01,1.207645362148797308e-01,2.729627950054950292e-01,7.329243350667934420e-01,9.597815291932099147e-04,-6.863933262892781342e-03
1.859771954390878079e+01,1.207702899984826744e-01,2.729585040188618472e-01,7.329003549154585739e-01,9.577596794811821246e-04,-4.022888444066544111e-02
1.860372074414882704e+01,1.207760316562078440e-01,2.729542319007777773e-01,7.328763898941296207e-01,9.557405758695639020e-04,1.560990131886028261e-02
1.860972194438887684e+01,1.207817612044873729e-01,2.729499785995700978e-01,7.328524400175296938e-01,9.537242177427573964e-04,-3.204398896674007409e-03
1.861572314462892308e+01,1.207874786597499528e-01,2.729457440636725574e-01,7.328285053002865368e-01,9.517106044756376559e-04,8.503352428969224337e-04
1.862172434486897288e+01,1.207931840384207506e-01,2.729415282416254307e-01,7.328045857569326360e-01,9.496997354336289554e-04,-2.086583271663342357e-02
1.862772554510901912e+01,1.207988773569214636e-01,2.729373310820755183e-01,7.327806814019048876e-01,9.476916099726145903e-04,1.332964821781415510e-02
1.863372674534906892e+01,1.208045586316703196e-01,2.729331525337760911e-01,7.327567922495449304e-01,9.456862274389646328e-04,1.346157367419837173e-02
1.863972794558911517e+01,1.208102278790820078e-01,2.729289925455868904e-01,7.327329183140987023e-01,9.436835871695081757e-04,4.560427867800826568e-03
1.864572914582916496e+01,1.208158851155677754e-01,2.729248510664742389e-01,7.327090596097171060e-01,9.416836884915333328e-04,-3.085377986847736426e-02
1.865173034606921121e+01,1.208215303575353589e-01,2.729207280455108187e-01,7.326852161504554539e-01,9.396865307227525443e-04,-1.592346381836048930e-02
1.865773154630926101e+01,1.208271636213890526e-01,2.729166234318759487e-01,7.326613879502734683e-01,9.376921131712817603e-04,2.353021582012652978e-04
1.866373274654930725e+01,1.208327849235295848e-01,2.729125371748553630e-01,7.326375750230358364e-01,9.357004351356820737e-04,-1.581878829291883531e-02
1.866973394678935705e+01,1.208383942803541722e-01,2.729084692238408216e-01,7.326137773825123212e-01,9.337114959049805374e-04,8.643082489540925006e-03
1.867573514702940329e+01,1.208439917080022796e-01,2.729044195269552109e-01,7.325899950442350539e-01,9.317252950447746374e-04,2.104073550569577483e-02
1.868173634726945309e+01,1.208495772227353299e-01,2.729003880326046350e-01,7.325662280232746459e-01,9.297418320360351096e-04,-1.418812484319668422e-02
1.868773754750949934e+01,1.208551508410934394e-01,2.728963746906006849e-01,7.325424763327934574e-01,9.277611060624149641e-04,-2.706689149087162724e-03
1.869373874774954913e+01,1.208607125796084814e-01,2.728923794508475442e-01,7.325187399858809068e-01,9.257831163017038456e-04,-1.278702647835774572e-02
1.869973994798959538e+01,1.208662624548040299e-01,2.728884022633419892e-01,7.324950189955533597e-01,9.238078619258488500e-04,2.154129424020320011e-02
1.870574114822964518e+01,1.208718004831954296e-01,2.728844430781734998e-01,7.324713133747539073e-01,9.218353421008990134e-04,1.885289379879469610e-02
1.871174234846969142e+01,1.208773266812897401e-01,2.728805018455240927e-01,7.324476231363523659e-01,9.198655559870400067e-04,5.415196599014832773e-02
1.871774354870974122e+01,1.208828410655857916e-01,2.728765785156684331e-01,7.324239482931456102e-01,9.178985027385178075e-04,1.060243376208978893e-03
1.872374474894978746e+01,1.208883436525741012e-01,2.728726730389738897e-01,7.324002888578573511e-01,9.159341815036525780e-04,-1.776440175029277146e-02
1.872974594918983726e+01,1.208938344587369568e-01,2.728687853659003681e-01,7.323766448431379139e-01,9.139725914248733596e-04,9.106418385435953791e-03
1.873574714942988351e+01,1.208993135005483888e-01,2.728649154470004223e-01,7.323530162615649042e-01,9.120137316386209281e-04,-3.735823471735950745e-03
1.874174834966993330e+01,1.209047807944741426e-01,2.728610632329192542e-01,7.323294031256423198e-01,9.100576012754033051e-04,4.734683399410620844e-03
1.874774954990997955e+01,1.209102363569717203e-01,2.728572286743946584e-01,7.323058054478013279e-01,9.081041994597541245e-04,2.578890679218623708e-02
1.875375075015002935e+01,1.209156802044903667e-01,2.728534117222570221e-01,7.322822232403997100e-01,9.061535253102465104e-04,-4.785279960288016561e-03
1.875975195039007559e+01,1.209211123534710136e-01,2.728496123274294360e-01,7.322586565157224170e-01,9.042055779394236881e-04,1.537006689325850356e-02
1.876575315063012539e+01,1.209265328203464052e-01,2.728458304409275281e-01,7.322351052859809029e-01,9.022603564538406173e-04,-4.141768491515623873e-02
1.877175435087017163e+01,1.209319416215409726e-01,2.728420660138597409e-01,7.322115695633136800e-01,9.003178599540292981e-04,2.208441704776766337e-02
1.877775555111022143e+01,1.209373387734708899e-01,2.728383189974268319e-01,7.321880493597859862e-01,8.983780875345126482e-04,3.613566552691801093e-03
1.878375675135026768e+01,1.209427242925440876e-01,2.728345893429224844e-01,7.321645446873900065e-01,8.964410382837212365e-04,-3.853833746086319546e-03
1.878975795159031748e+01,1.209480981951602113e-01,2.728308770017328078e-01,7.321410555580448731e-01,8.945067112840904278e-04,-9.064556631256437402e-03
1.879575915183036372e+01,1.209534604977106631e-01,2.728271819253366148e-01,7.321175819835962217e-01,8.925751056119493598e-04,2.927930743933017735e-02
1.880176035207041352e+01,1.209588112165785739e-01,2.728235040653053112e-01,7.320941239758169683e-01,8.906462203375625775e-04,-9.173661961702137685e-03
1.880776155231045976e+01,1.209641503681388036e-01,2.728198433733030059e-01,7.320706815464066430e-01,8.887200545251022765e-04,2.632511154409937840e-02
1.881376275255050956e+01,1.209694779687579685e-01,2.728161998010862899e-01,7.320472547069915015e-01,8.867966072326205484e-04,-9.166162677527598529e-03
1.881976395279055581e+01,1.209747940347944001e-01,2.728125733005045683e-01,7.320238434691249685e-01,8.848758775120840747e-04,1.907771809089353838e-03
1.882576515303060560e+01,1.209800985825982000e-01,2.728089638234996728e-01,7.320004478442870832e-01,8.829578644093116768e-04,8.103369617973456285e-03
1.883176635327065185e+01,1.209853916285111713e-01,2.728053713221061938e-01,7.319770678438848321e-01,8.810425669639881940e-04,4.150289301685537724e-02
1.883776755351070165e+01,1.209906731888668735e-01,2.728017957484513145e-01,7.319537034792520380e-01,8.791299842096506056e-04,6.010674391658760683e-03
1.884376875375074789e+01,1.209959432799905948e-01,2.727982370547548108e-01,7.319303547616493599e-01,8.772201151736741531e-04,5.771249774107737977e-03
1.884976995399079769e+01,1.210012019181993803e-01,2.727946951933291064e-01,7.319070217022642932e-01,8.753129588772445846e-04,-2.878419084474538158e-04
1.885577115423084393e+01,1.210064491198019759e-01,2.727911701165792180e-01,7.318837043122111696e-01,8.734085143353928493e-04,-4.965827634384349654e-03
1.886177235447089373e+01,1.210116849010989121e-01,2.727876617770028655e-01,7.318604026025312681e-01,8.715067805569187698e-04,-1.105459369977938346e-02
1.886777355471093998e+01,1.210169092783824063e-01,2.727841701271903063e-01,7.318371165841925929e-01,8.696077565444396140e-04,3.725008803466395985e-02
1.887377475495098977e+01,1.210221222679364744e-01,2.727806951198245011e-01,7.318138462680902068e-01,8.677114412943207067e-04,3.048825901675509403e-02
1.887977595519103602e+01,1.210273238860367917e-01,2.727772367076809479e-01,7.317905916650456755e-01,8.658178337967309401e-04,-1.264985860688084239e-02
1.888577715543108582e+01,1.210325141489508455e-01,2.727737948436279036e-01,7.317673527858078453e-01,8.639269330355664467e-04,4.324133561564757339e-03
1.889177835567113206e+01,1.210376930729378103e-01,2.727703694806260515e-01,7.317441296410519547e-01,8.620387379884783541e-04,-2.242112963944965093e-02
1.889777955591118186e+01,1.210428606742486313e-01,2.727669605717288337e-01,7.317209222413804115e-01,8.601532476268519689e-04,1.994673168553044024e-02
1.890378075615122810e+01,1.210480169691259683e-01,2.727635680700823406e-01,7.316977305973224599e-01,8.582704609157998377e-04,1.487103406258836677e-02
1.890978195639127790e+01,1.210531619738042242e-01,2.727601919289251997e-01,7.316745547193340693e-01,8.563903768141131745e-04,3.388367688154455496e-03
1.891578315663132415e+01,1.210582957045095442e-01,2.727568321015886865e-01,7.316513946177980454e-01,8.545129942743381890e-04,-1.500260691290369527e-02
1.892178435687137394e+01,1.210634181774598167e-01,2.727534885414967802e-01,7.316282503030241413e-01,8.526383122426442474e-04,1.646250175159975904e-02
1.892778555711142019e+01,1.210685294088646446e-01,2.727501612021659971e-01,7.316051217852490574e-01,8.507663296589210167e-04,1.348835132995354277e-02
1.893378675735146999e+01,1.210736294149253878e-01,2.727468500372054461e-01,7.315820090746361082e-01,8.488970454567298929e-04,-2.435358143782098521e-03
1.893978795759151623e+01,1.210787182118351346e-01,2.727435550003169951e-01,7.315589121812755558e-01,8.470304585632276728e-04,1.589684137156508609e-02
1.894578915783156603e+01,1.210837958157787303e-01,2.727402760452949937e-01,7.315358311151846094e-01,8.451665678992706376e-04,-2.573202980321910235e-02
1.895179035807161227e+01,1.210888622429327210e-01,2.727370131260264952e-01,7.315127658863070925e-01,8.433053723793243472e-04,-1.082760663177623379e-02
1.895779155831166207e+01,1.210939175094654374e-01,2.727337661964912008e-01,7.314897165045139982e-01,8.414468709114636402e-04,-1.788407558701507125e-02
1.896379275855170832e+01,1.210989616315368972e-01,2.727305352107614045e-01,7.314666829796028225e-01,8.395910623973934506e-04,3.414572676447730996e-03
1.896979395879175812e+01,1.211039946252988886e-01,2.727273201230019373e-01,7.314436653212983419e-01,8.377379457324210521e-04,3.448825024847302495e-02
1.897579515903180436e+01,1.211090165068949287e-01,2.727241208874703893e-01,7.314206635392517253e-01,8.358875198054074862e-04,2.095022060499020060e-03
1.898179635927185416e+01,1.211140272924602634e-01,2.727209374585168877e-01,7.313976776430413107e-01,8.340397834988230730e-04,2.386089394118625154e-02
1.898779755951190040e+01,1.211190269981219092e-01,2.727177697905842635e-01,7.313747076421720505e-01,8.321947356886572056e-04,4.814357653013924630e-04
1.899379875975195020e+01,1.211240156399985696e-01,2.727146178382079400e-01,7.313517535460760666e-01,8.303523752445224337e-04,-7.022478236962356388e-03
1.899979995999199645e+01,1.211289932342007186e-01,2.727114815560158778e-01,7.313288153641119838e-01,8.285127010295156857e-04,2.135324903424071219e-02
1.900580116023204624e+01,1.211339597968305731e-01,2.727083608987287411e-01,7.313058931055654854e-01,8.266757119002876575e-04,1.193321642962844563e-02
1.901180236047209249e+01,1.211389153439820510e-01,2.727052558211598976e-01,7.312829867796490912e-01,8.248414067070150568e-04,2.945066065990462403e-02
1.901780356071214229e+01,1.211438598917408543e-01,2.727021662782151967e-01,7.312600963955020461e-01,8.230097842933728480e-04,2.054163133220156603e-02
1.902380476095218853e+01,1.211487934561843866e-01,2.726990922248931359e-01,7.312372219621906533e-01,8.211808434965620074e-04,-1.520234434029930914e-02
1.902980596119223833e+01,1.211537160533817936e-01,2.726960336162849718e-01,7.312143634887078303e-01,8.193545831472193175e-04,-4.991625667215681544e-02
1.903580716143228457e+01,1.211586276993939920e-01,2.726929904075743871e-01,7.311915209839735530e-01,8.175310020695006341e-04,3.771171637285510199e-03
1.904180836167233437e+01,1.211635284102735854e-01,2.726899625540378236e-01,7.311686944568345226e-01,8.157100990810461916e-04,-2.251523860465860435e-02
1.904780956191238062e+01,1.211684182020649481e-01,2.726869500110443156e-01,7.311458839160642764e-01,8.138918729929042750e-04,-2.718223441668389875e-02
1.905381076215243041e+01,1.211732970908041968e-01,2.726839527340554903e-01,7.311230893703632994e-01,8.120763226095936704e-04,-2.862368312337749618e-02
1.905981196239247666e+01,1.211781650925191495e-01,2.726809706786256782e-01,7.311003108283589125e-01,8.102634467290967257e-04,-1.183957319560970285e-02
1.906581316263252646e+01,1.211830222232294085e-01,2.726780038004017470e-01,7.310775482986051621e-01,8.084532441427691452e-04,-3.022557658378307970e-03
1.907181436287257270e+01,1.211878684989462773e-01,2.726750520551232682e-01,7.310548017895831530e-01,8.066457136354163171e-04,1.074090085483988145e-03
1.907781556311262250e+01,1.211927039356728020e-01,2.726721153986222945e-01,7.310320713097006040e-01,8.048408539852308641e-04,4.185208022056057658e-02
1.908381676335266874e+01,1.211975285494037713e-01,2.726691937868236937e-01,7.310093568672922926e-01,8.030386639638342761e-04,-2.329353231604390506e-02
1.908981796359271854e+01,1.212023423561257446e-01,2.726662871757448703e-01,7.309866584706198323e-01,8.012391423361658882e-04,7.351606535074265607e-04
1.909581916383276479e+01,1.212071453718169545e-01,2.726633955214957661e-01,7.309639761278713399e-01,7.994422878606077809e-04,-2.394344136834004530e-02
1.910182036407281458e+01,1.212119376124474179e-01,2.726605187802790820e-01,7.309413098471623238e-01,7.976480992888737576e-04,-1.897384805076594502e-02
1.910782156431286083e+01,1.212167190939788669e-01,2.726576569083901114e-01,7.309186596365347954e-01,7.958565753660301612e-04,2.257860720947138349e-03
1.911382276455291063e+01,1.212214898323647899e-01,2.726548098622167404e-01,7.308960255039576026e-01,7.940677148304750577e-04,9.288284334341822407e-03
1.911982396479295687e+01,1.212262498435503905e-01,2.726519775982395033e-01,7.308734074573267625e-01,7.922815164139590527e-04,-2.479814539608921065e-02
1.912582516503300667e+01,1.212309991434726286e-01,2.726491600730315268e-01,7.308508055044646845e-01,7.904979788415575359e-04,2.378424366803734771e-02
