n,L,E,E_noisy
3.043438250216953467e+00,8.930269502059204367e-09,-3.476681646767403654e-20,-3.478178367423699792e-20
1.804279578675544782e+00,4.570364989152304918e-09,-9.295411217306514967e-21,-9.306168418816989099e-21
7.670300942560461799e+00,2.442539299474991266e-09,5.713610035231909596e-19,5.713647105582529786e-19
6.734308083116452792e+00,6.049259214584029660e-09,4.423512662778488274e-20,4.422840579516252384e-20
6.201713877227710725e+00,7.496984817440822983e-09,4.070246723840394845e-21,4.090518073969448285e-21
2.760329645630211548e+00,1.244265225416353600e-08,-5.432100203623064926e-20,-5.433598386399765813e-20
6.740765775310531005e+00,7.737044840335617412e-09,7.278544005405756804e-21,7.259120476007903456e-21
2.373633724812926893e+00,5.095391451489548969e-09,-9.779110537056811624e-21,-9.783030211027034758e-21
5.447047653149267532e+00,5.051031593027015680e-09,4.466370498633665402e-20,4.465160948325142894e-20
2.134929065780139190e+00,5.307861281189102970e-09,-1.334293966776966871e-20,-1.332913303774598571e-20
4.168948129322400220e+00,1.219126518029055242e-08,-5.181763772432203826e-20,-5.182189995728129406e-20
5.277483223104638022e+00,1.408757586996756074e-08,-6.048642054143193427e-20,-6.048125699171221967e-20
6.034076458806440613e+00,9.628593751486777841e-09,-2.379852843232378452e-20,-2.381271393868294720e-20
7.422024254346897720e+00,8.553203952945871622e-09,2.816098186377333885e-21,2.822705194739144347e-21
7.704837254280910486e+00,4.919261676190818666e-09,1.220389338231694825e-19,1.220452696535956502e-19
6.323820344686096995e+00,1.278820851074131121e-08,-4.829779967934225942e-20,-4.828546592411915261e-20
1.314771485012435459e+00,9.460283668673713433e-09,-2.953160222191949897e-20,-2.952947130377229322e-20
3.709346265387763353e+00,3.317030279619217411e-09,5.840299201050877998e-20,5.840808739370623705e-20
6.084495651998817145e+00,9.648256797382572807e-09,-2.361061896308588235e-20,-2.360902418135483385e-20
7.077786303253614797e+00,7.311877273383220634e-09,1.996550228148452467e-20,1.997466847524974800e-20
1.156627891749752113e+00,8.027850294375028977e-09,-2.066768896468220328e-20,-2.067189658435162302e-20
3.796449498622914476e+00,6.539015597845725421e-09,-1.115906025198024548e-20,-1.115369816634699547e-20
7.547005713731775423e+00,4.383595273908400541e-09,1.549878958581626355e-19,1.549821171173480229e-19
7.493320694434673079e+00,1.116945175026647279e-08,-2.824594248559741431e-20,-2.823896690456459627e-20
7.189015515993125049e+00,1.481965684346167029e-08,-5.910332445599273922e-20,-5.910618731426484543e-20
2.071926830642665252e+00,2.414014232414139899e-09,3.313557369840842861e-20,3.312898210504376873e-20
3.254120695346494063e+00,9.980129161094849154e-09,-4.066940173195447410e-20,-4.067628348249252412e-20
7.495785236612383606e+00,7.881941351666051970e-09,1.517363758242260840e-20,1.518825018005892462e-20
7.439004598800623036e+00,1.008928449865737163e-08,-1.729720778859212264e-20,-1.731288727124959776e-20
7.745904801355517399e+00,1.094613279516495249e-08,-2.414167772926188329e-20,-2.415660572437976130e-20
5.899583368895058300e+00,2.105760786414390398e-09,4.525296276601730949e-19,4.525358967001810819e-19
5.970754523976806283e+00,1.299759946633320945e-08,-5.122020695459307908e-20,-5.123026906000735310e-20
2.765663880565095045e+00,4.524993826609398255e-09,1.438479635423398152e-21,1.433715129347943795e-21
5.972202698955721090e+00,1.263552290671762134e-08,-4.869907538725124333e-20,-4.870411355341120106e-20
2.842322591250427077e+00,1.361179124379075569e-08,-6.035397228212611725e-20,-6.033127907711953766e-20
6.894228152132671816e+00,1.351009199469046604e-08,-5.105957795709372401e-20,-5.106641098659445210e-20
5.234319079747441705e+00,1.091665654507137662e-08,-3.958689208896465052e-20,-3.959421557506029484e-20
2.984539762164034826e+00,1.109672101569964858e-08,-4.737150909719206041e-20,-4.737550232794226414e-20
2.039861515816276061e+00,1.494318646246502048e-08,-6.276759489499322384e-20,-6.276537569876074446e-20
1.870585370820814664e+00,2.373311721337186426e-09,2.686108487270252243e-20,2.686599850428757132e-20
2.071651389366084395e+00,1.296767045179668333e-08,-5.417008025343115661e-20,-5.418488046591360818e-20
7.413020113708920000e+00,1.004195542380978069e-08,-1.698148998737925540e-20,-1.697710469117232296e-20
3.581303801954593524e+00,1.435379754766656469e-08,-6.465690083584125855e-20,-6.463743887721673229e-20
4.968716827846834327e+00,1.390255717827988316e-08,-6.014525635657642134e-20,-6.016319650157179251e-20
2.029130617471444076e+00,3.177519917026021888e-09,1.065272656612230758e-20,1.065842323892108247e-20
7.276979163722090860e+00,9.783930112798242015e-09,-1.519494663456925853e-20,-1.518731271629538406e-20
7.944014766164930741e+00,7.763045176221288024e-09,2.425871493942960296e-20,2.426020307404323479e-20
4.603243192609685508e+00,5.594167705409060603e-09,1.327427056125418299e-20,1.327225507220961918e-20
7.649919920258268391e+00,4.262650990526020306e-09,1.708256001281823040e-19,1.708019916407567670e-19
7.790795637602149881e+00,3.150934350859422600e-09,3.474289191592689971e-19,3.474408622055396120e-19
5.729586181048322402e+00,3.362409686817783903e-09,1.560000759077378236e-19,1.559967759053362448e-19
2.000527728294366536e+00,8.153389979436409610e-09,-3.097682847424375202e-20,-3.097894636008234635e-20
5.620874707948139815e+00,4.985291982469361177e-09,5.140812367868984262e-20,5.142034229548695380e-20
2.277008385978713356e+00,4.427251466893697044e-09,-3.778868894407889614e-21,-3.802329347995784080e-21
7.266477001235123190e+00,1.181481566040564777e-08,-3.570061900238389839e-20,-3.570135712683423441e-20
7.241492143600255282e+00,2.462272900900147157e-09,4.995546658452492053e-19,4.995605702870159749e-19
2.263825437054671319e+00,1.422932859525568087e-08,-6.124761577695424794e-20,-6.124047131875300444e-20
3.476062135745937809e+00,5.599103333877712259e-09,-3.567250365586858232e-21,-3.561213352053939485e-21
5.784676056352601847e+00,2.185577035394310319e-09,4.026435125540521195e-19,4.026638555365605976e-19
2.680594952855527069e+00,4.226091801272920521e-09,4.619108736688405539e-21,4.621896317215099895e-21
6.898850913723031830e+00,9.393875390203684716e-09,-1.404327609040271657e-20,-1.403313654555976184e-20
4.552163906335010779e+00,1.214005171235215387e-08,-5.049115226272156655e-20,-5.048347051200767004e-20
5.530108212616182684e+00,8.064225486864285214e-09,-1.135786188693573665e-20,-1.137270836174778029e-20
4.185150868911032163e+00,1.137954517438929273e-08,-4.681649872580608343e-20,-4.682421107423881897e-20
6.657313132481220919e+00,1.415193170063503615e-08,-5.651001471829796097e-20,-5.648920908811193308e-20
6.540053105231425690e+00,9.401822926061097992e-09,-1.733922773516422435e-20,-1.734196763814369884e-20
6.629665136791405899e+00,1.096449856586992233e-08,-3.213740422456778102e-20,-3.213808611994036891e-20
3.556156903271107339e+00,8.714452260672268262e-09,-3.150439128417658042e-20,-3.151757601761391905e-20
3.503762882795784961e+00,2.017966590552016624e-09,1.678226362773348277e-19,1.678191936125699814e-19
2.698522408865428712e+00,1.227371790956166260e-08,-5.336920293156348809e-20,-5.338234620371561850e-20
7.296646013120123619e+00,8.011982037905182743e-09,1.006731370996970740e-20,1.006121395542932532e-20
1.822472504176765762e+00,3.580585881671212330e-09,7.705196398173053106e-22,7.760466262430708397e-22
3.487260807050228451e+00,1.194673126362002069e-08,-5.164879276968284642e-20,-5.165711260700056529e-20
1.238676572886180161e+00,3.182561620390511138e-09,-6.209144428518753836e-22,-6.270701560964776822e-22
5.590828315970163054e+00,9.548764015117259278e-09,-2.626821142029269998e-20,-2.625483976213152171e-20
7.717932016708052068e+00,1.045808181893978211e-08,-1.909701158450078873e-20,-1.909231554477177745e-20
4.750169272143714316e+00,8.872224422748626916e-09,-2.599228989340204732e-20,-2.598713689777183466e-20
1.243995849087335070e+00,2.206314702314644763e-09,1.203453302232981935e-20,1.204447071718353762e-20
3.468719820357883510e+00,1.413195493403290463e-08,-6.349981039521726812e-20,-6.350532945711717341e-20
5.632021613825743955e+00,4.405442200919638640e-09,7.579853294162539539e-20,7.579462108422935437e-20
2.130272662840877906e+00,9.448133087274824559e-09,-3.787806959313559593e-20,-3.789866291519566883e-20
4.637985214820510294e+00,1.304030851706242196e-08,-5.577737950355399901e-20,-5.577005242318250799e-20
3.363590518753498237e+00,6.483758763594836171e-09,-1.458501589807451619e-20,-1.458709495963172339e-20
1.314973957891980350e+00,7.914186638354841852e-09,-2.401699424038442705e-20,-2.401704492806521745e-20
6.482679351067876183e+00,1.015666141462670968e-08,-2.562325308076592078e-20,-2.563416084699195360e-20
3.029826746706073770e+00,1.089652580418790554e-08,-4.624972610578440297e-20,-4.624353512748047957e-20
2.269056075465107458e+00,6.956177853790418671e-09,-2.431175882840276968e-20,-2.430550088467938907e-20
5.601996499978124433e+00,1.146784946341663925e-08,-4.191699187300180789e-20,-4.191518350086149303e-20
4.080451214178802744e+00,6.734668303059033582e-09,-1.048667936442166711e-20,-1.050257709620015228e-20
3.271533731458919014e+00,6.182915046073717802e-09,-1.242403452659806348e-20,-1.243246610177260525e-20
1.719745481206555571e+00,1.023811341944944332e-08,-3.900076891623899738e-20,-3.900112011121648530e-20
7.913863163589957672e+00,4.518092935155745291e-09,1.605614573267183555e-19,1.605530800823543315e-19
5.153710197665863468e+00,1.153212544787105523e-08,-4.436435185700698700e-20,-4.436049717151016643e-20
4.103077824645742666e+00,2.766328027746919257e-09,1.169446685777916688e-19,1.169547230828969935e-19
5.108081033752625011e+00,2.115902125124229664e-09,3.332535858016300799e-19,3.332460268682924692e-19
4.173203629577632690e+00,4.100332149786125326e-09,4.189225881875934843e-20,4.189044159363177381e-20
6.524874606623304096e+00,1.065672264506033464e-08,-3.004167833294584337e-20,-3.004853473774317560e-20
7.062885273379333029e+00,8.879551614333759646e-09,-5.946863615571337974e-21,-5.936554872382199451e-21
3.114877224613355811e+00,7.127967542386215835e-09,-2.198197680991524218e-20,-2.197301128068689425e-20
7.514398115673418310e+00,3.523258465674141630e-09,2.530517301251275921e-19,2.530783461753446722e-19
3.066623918387153758e+00,1.426178710831751998e-08,-6.395888876456794532e-20,-6.395881759213120760e-20
5.452871748053956580e+00,4.850056693828111266e-09,5.164988297928403097e-20,5.164054281131813076e-20
7.602197099341991837e+00,8.036275910896371028e-09,1.383396271018420665e-20,1.383805893308121297e-20
5.883005509387541743e+00,4.738735112671039040e-09,6.864622858787520915e-20,6.864390466927351590e-20
1.376460264552568979e+00,8.037166591471567315e-09,-2.554679232747028714e-20,-2.554488001457122050e-20
5.352256496531883734e+00,6.785766749248929543e-09,4.006057096188852235e-21,4.018497497485215491e-21
6.992665576873642763e+00,6.484440405752268696e-09,3.752578959153658519e-20,3.752294387479378792e-20
1.368071326312168434e+00,7.978126742962668534e-09,-2.518421304052267379e-20,-2.517698010986501430e-20
2.405336557099642558e+00,3.444711992112401490e-09,1.354952149131368356e-20,1.352836151867787912e-20
3.870724457611776970e+00,4.730605878869037218e-09,1.723158571757710750e-20,1.724217776717101492e-20
3.726833972797002570e+00,3.389279710268248319e-09,5.561269397448569518e-20,5.561405156871827708e-20
7.865165171620756901e+00,4.564184266938821323e-09,1.544772485477464200e-19,1.544748734103542409e-19
1.600876283341376993e+00,8.721267174540336916e-09,-3.125774809720966294e-20,-3.126272762888093465e-20
2.238954463463637357e+00,5.768165882101891782e-09,-1.634393189622847842e-20,-1.632973853006161898e-20
5.432469591461137171e+00,1.464634614824258159e-08,-6.347545003807847105e-20,-6.348048219216948550e-20
1.785575874091159587e+00,4.275920004376222869e-09,-6.916920789328641157e-21,-6.904202593583853758e-21
5.323228925993341853e+00,9.329598970574327923e-09,-2.613709539176886427e-20,-2.614212187141124544e-20
5.417066109939153939e+00,1.410014566040665156e-08,-6.018979013804419785e-20,-6.018927869007841035e-20
4.865254714517151413e+00,1.065231391429400276e-08,-3.938742025279475449e-20,-3.938381004691797088e-20
3.953531380643962478e+00,4.780983750802364080e-09,1.780758874101074657e-20,1.782789966623569237e-20
4.282071218054852579e+00,1.493183714501115247e-08,-6.726817440656491001e-20,-6.726560863436118352e-20
3.592135492432233512e+00,3.962359974723384544e-09,3.003565176263499640e-20,3.003809877746446611e-20
3.712395265175466808e+00,9.021972597523741387e-09,-3.297770714349307864e-20,-3.297828872092674344e-20
3.435852891077310733e+00,1.362243273610302586e-08,-6.080969252147563678e-20,-6.081261213954999756e-20
3.141432848015159429e+00,8.771752862752567928e-09,-3.347731463806223278e-20,-3.348327768830240132e-20
2.207177690232607237e+00,1.445948259531636171e-08,-6.194339947175175959e-20,-6.192520923161269436e-20
4.935676647110263104e+00,1.219620870043017281e-08,-4.963916231421310201e-20,-4.962435204042537368e-20
5.245271123082654974e+00,1.017238072295662008e-08,-3.379862305198959362e-20,-3.380538089020992967e-20
4.815252984097544875e+00,9.727207204943871468e-09,-3.267356929631961057e-20,-3.267183919300534655e-20
4.556379139533232703e+00,1.299261243087830135e-08,-5.569056044574087016e-20,-5.570220202992958591e-20
6.676346068447225335e+00,5.552620721940399147e-09,5.896864119828411041e-20,5.897818448750305687e-20
7.390893466120296296e+00,5.716771705571882839e-09,7.159790737097693616e-20,7.160491375277777430e-20
1.436758631746253290e+00,4.621223790362039605e-09,-1.054018015104445592e-20,-1.053891416238878643e-20
3.837510084805699773e+00,1.194679452703214004e-08,-5.108849394185678596e-20,-5.109642250181037372e-20
4.291639857850571005e+00,3.866282652320618428e-09,5.462169781047967951e-20,5.462950274219936225e-20
1.692926679441068227e+00,1.423495910124510529e-08,-5.532138531731318716e-20,-5.531506652481303952e-20
3.330595875016657548e+00,1.258926055393131543e-08,-5.531469646740358996e-20,-5.531633859499821308e-20
3.924179877970566555e+00,5.076690210280702166e-09,1.127432169264827284e-20,1.128184659810477399e-20
1.283794750242781113e+00,7.724725048660811684e-09,-2.273366860575602808e-20,-2.274695720394158583e-20
4.028190786920081479e+00,1.190420617208209827e-08,-5.043093482956404839e-20,-5.043677028556612850e-20
1.713844896649685978e+00,4.063713734864382924e-09,-5.525653351855019406e-21,-5.535016113083983005e-21
3.839880876205303384e+00,5.240150283919829787e-09,6.932300216009563901e-21,6.933587706816589394e-21
2.392971896685175626e+00,7.333429685996237429e-09,-2.640564325577175003e-20,-2.638881799962038107e-20
1.712198458509144761e+00,1.308592131362534741e-08,-5.089952711908338136e-20,-5.089889755181303370e-20
1.449017279417306625e+00,5.557428654108912048e-09,-1.568427011259222797e-20,-1.567275668551338366e-20
4.602840495613202521e+00,1.153183883380662533e-08,-4.645372801953783972e-20,-4.645390339902303507e-20
1.020605524072228931e+00,1.193284430714652125e-08,-2.445021361544675204e-20,-2.445414003075285616e-20
3.780620117795413293e+00,1.190631627717533978e-08,-5.096147395720112123e-20,-5.095121158903451569e-20
1.422381782816557916e+00,2.571654355656630414e-09,9.088894981756499991e-21,9.094448252115363559e-21
5.819710602667467647e+00,8.370509693883034303e-09,-1.214705621976183459e-20,-1.213274331013523620e-20
5.544811546314600825e+00,6.129890837891055293e-09,1.886552991104831051e-20,1.887538922182226488e-20
2.074443828208841989e+00,5.541864925504675762e-09,-1.542858532740027829e-20,-1.543659708999217544e-20
3.546457531644028549e+00,1.256637042932304857e-08,-5.503128006962519832e-20,-5.505664787525284944e-20
6.067118528067996230e+00,9.608135268115114803e-09,-2.334685744326065372e-20,-2.334538062294304612e-20
1.896223689890478514e+00,4.747248503816259854e-09,-1.020982809706855434e-20,-1.022149357142042397e-20
6.689762154275896933e+00,1.133005292007877526e-08,-3.496950814674481332e-20,-3.498350620988965455e-20
5.630396842342817010e+00,1.137431109549063619e-08,-4.108539485999052362e-20,-4.110011273971351855e-20
7.589366333789835828e+00,1.415931753833954335e-08,-5.280556540466689880e-20,-5.281189032298806873e-20
5.212945087101676478e+00,1.478211347063105763e-08,-6.480408606524317765e-20,-6.480600157069443358e-20
1.312131756484325340e+00,8.495086730904975282e-09,-2.606322137492780375e-20,-2.606308765274187955e-20
3.863871114451703725e+00,1.374574858274605838e-08,-6.120648937413374217e-20,-6.118596575445045173e-20
