N,V,D,L,L_noisy
1.298252613263070065e+00,1.107069988496211437e+02,3.941836272712338882e+02,2.624041370818126051e+00,2.600982047828602095e+00
1.246351031042450153e+00,1.482613239451109344e+01,8.187713825667313472e+01,4.235542212835311737e+00,4.214354700251646157e+00
7.710411242983298052e+00,1.267982978222812420e+02,3.757387525864814961e+02,1.855914954379450421e+00,1.904648898268912927e+00
1.455760520643638034e-01,4.807518520402492612e+01,6.687497544658347692e+01,6.007742553511866923e+00,5.997917963175133593e+00
1.765874612637528429e+00,4.125292482447006392e+01,2.863875786622002693e+02,2.870922087921178978e+00,2.865924522693686249e+00
2.528997215859859482e-01,1.672138963934064293e+02,7.542645138624542369e+02,3.529683160849990564e+00,3.552305978990222712e+00
1.806593374108823813e+00,2.023714006726843877e+02,8.970123550620207880e+02,2.168359654034219819e+00,2.157952474603165527e+00
1.087294223404132176e-01,1.721641264429836937e+01,1.587733200883840539e+02,6.960114655323699218e+00,6.960652494091329245e+00
1.373084053032753993e-01,1.047774731381899045e+02,4.265920043299253450e+01,5.765986715031091947e+00,5.770748494847321552e+00
2.803471762086380270e+00,2.338814284601125166e+02,1.033736962426678119e+01,3.122145029740603039e+00,3.150190200080342784e+00
6.671822651709057306e-01,1.888333782039386932e+01,4.180062980040902687e+01,5.118271391955401484e+00,5.085848690340018408e+00
8.021004908808095024e+00,1.939125773775127470e+02,1.223087144643110378e+02,1.948631919193468232e+00,1.931870040596043170e+00
3.232194266577175679e+00,1.436007238393800947e+02,1.922949982292419975e+02,2.257376051443955145e+00,2.254739661489491898e+00
2.049199414852863388e+00,1.876329471205114316e+02,1.278847807900479125e+02,2.490507442879111633e+00,2.508667320724126792e+00
2.073553616228654661e+01,8.414089519244991777e+01,2.131898575191114276e+01,2.322061900776943855e+00,2.309180183972985301e+00
1.358958174837000266e-01,1.617067920412740989e+01,8.672667869079987213e+01,7.151849320792397435e+00,7.161076617794067012e+00
3.355651475774606496e+01,3.736203175820358524e+01,4.885250192671410474e+01,2.206475076664625501e+00,2.196191320293268134e+00
1.690966106699712812e-01,4.374381643628968419e+01,9.011573948376408225e+02,4.513054267730286284e+00,4.505154484847673224e+00
1.349282593462730051e-01,4.975299090390396373e+01,3.033419551241624745e+01,6.784410242236496913e+00,6.809891648540796538e+00
3.942588412846252766e+01,1.080569909507763882e+01,7.224584910065536860e+02,2.002022741374387405e+00,1.997305019668201398e+00
2.739672698188340139e-01,1.207199510664790765e+01,7.767230398909138103e+02,4.899240376565140664e+00,4.958472398549670146e+00
1.765834970811226201e+00,2.009228671437251705e+02,1.676563309068143894e+02,2.483410143530085268e+00,2.490595636314834049e+00
9.630469944677686467e-01,1.053230833616600748e+01,4.029706242740738986e+01,5.331373731709923014e+00,5.353890728296133439e+00
5.308897863096780911e-01,1.710557929404133759e+01,1.754050921294622185e+02,4.560109893440923656e+00,4.574950696445834630e+00
2.415674996620821524e+00,1.426367082469556351e+02,6.442990473355735048e+02,2.164653665146854866e+00,2.133533773217919371e+00
2.390679078941043656e+01,1.285174768308515354e+02,3.154885020804637747e+02,1.597233382962314208e+00,1.566428984815517067e+00
1.397061463645726365e+00,4.028663377521321820e+01,2.600878741968894019e+02,3.053997931746590400e+00,3.063741445524950535e+00
5.007245330209510570e+00,1.144705767420541243e+01,2.332864040644788517e+01,4.082671739854779602e+00,4.060555824633189204e+00
3.789471274687237923e+01,3.420681238556726100e+01,9.576090056778339203e+02,1.635193050034246642e+00,1.624239301276378056e+00
1.635830394951585554e+00,6.703810383045382082e+01,1.033613928948763885e+02,3.025993377346119395e+00,3.019262994921599663e+00
7.552751036149870645e-01,1.292782183730471957e+01,4.747769050160616189e+01,5.264900676321289552e+00,5.246561700496275904e+00
2.018014608103432916e+00,1.352379645605599876e+02,4.014058867165228861e+01,2.954273290718315348e+00,2.977938647242020398e+00
1.414725187468010326e+01,7.381692316913944296e+01,3.284455729846097256e+02,1.824056588150953617e+00,1.839637606000416703e+00
7.215071588598883423e+00,1.127593740411233085e+02,2.679810577896078883e+01,2.525957366153335659e+00,2.529452935186682350e+00
3.972288148479443493e+01,2.363065658141068468e+02,3.196755825906222981e+01,1.786286690546838196e+00,1.797511045747357095e+00
8.176483838713236585e-01,3.747262210603116017e+01,4.113197065671049018e+02,3.326749652232664722e+00,3.308613134051727744e+00
3.363098698805203668e+01,7.096471777086253496e+01,7.211746327031309534e+01,1.910062064669149740e+00,1.927550521041735632e+00
1.065139341486617042e+00,1.287855195514482602e+02,1.237763969199762784e+02,2.993111027021856163e+00,2.976098324509628412e+00
1.095723894275484195e-01,1.546407992978793366e+01,1.620643577592411191e+02,7.065956096975616774e+00,7.097175388182992428e+00
5.485336357028089971e+00,1.882602931311113252e+02,2.059305319464666866e+02,1.981692487924672674e+00,1.968334930753404377e+00
3.402537240318790168e+01,8.069337342809046731e+01,5.395145261366711509e+01,1.940601977269729606e+00,1.929505762195198759e+00
4.403110508619215713e-01,8.083169341109180550e+01,1.993100158054509308e+01,4.908874667491650357e+00,4.932168928999971946e+00
2.670424662113774517e+01,2.850539317008306028e+01,2.744796256073809104e+02,1.946731613872826561e+00,1.959716723678212258e+00
1.859937341342088502e+01,1.400952648100978593e+01,1.252862391630093413e+02,2.511310917429654399e+00,2.492213865037912868e+00
7.263116939609218781e-01,3.046926798853826313e+01,8.376178229484374924e+02,3.315803681506377387e+00,3.327879617027146963e+00
1.304544959082150513e+01,5.893455200399591831e+01,4.501778246439333202e+02,1.849166592573825207e+00,1.849154156598044274e+00
7.551086189214166744e-01,1.436456638663536012e+02,1.278517704870160365e+01,4.245315459772309730e+00,4.245682733325032210e+00
4.911778574941063624e+00,8.059694806359154029e+01,1.675068462731214325e+01,3.022310435233034553e+00,3.034711927221559247e+00
2.234970137430357884e+00,2.123568524739668462e+01,5.699586786067765161e+02,2.841490351662403047e+00,2.853846921994235952e+00
3.620911001395940576e-01,1.737095593020143980e+01,7.102372491155175567e+02,4.329284649133755991e+00,4.349696088764642532e+00
1.446132427876523296e+00,2.093381716014465255e+01,2.687361190347775164e+02,3.347620693539278935e+00,3.357311278755130246e+00
1.207442936933634581e+00,6.285068488677917742e+01,2.837408413102443774e+02,2.938554537252034304e+00,2.945137258341249620e+00
1.637799254392478254e-01,1.623553746912334361e+01,9.145845064889117566e+02,5.255751433058215127e+00,5.253779575357182097e+00
2.356601361489505209e+01,4.137630644833298277e+01,2.959581257395681320e+01,2.428312417811847368e+00,2.458300841887873123e+00
6.282563215639759280e-01,1.443725864723092513e+02,1.068927596377613298e+01,4.550527743006971271e+00,4.534998100715178282e+00
7.408844520658184329e-01,1.774553169751015602e+01,1.631205837303406625e+01,5.864178213031107312e+00,5.902479958871232668e+00
3.751018259455484838e+01,3.982286730641266104e+01,2.263260024070027399e+01,2.398329916062784228e+00,2.442055812832748085e+00
1.182958862142571732e+00,3.031653596651950977e+01,9.514787207949597132e+02,2.945857163523227129e+00,2.989315570356250173e+00
1.169135772773835402e+00,1.394314384651959529e+02,5.224673452741742494e+02,2.560643512383150799e+00,2.557975311244123251e+00
1.865730274482221418e+01,4.011373130992194547e+01,1.706492827915409904e+01,2.731953987829959463e+00,2.774155244816207677e+00
8.558857646259114826e-01,2.695173285126409368e+01,3.845919648944867220e+01,4.572725903106123369e+00,4.595812904087853035e+00
3.734946955206490316e+01,1.677220512730539426e+01,7.029090600838781029e+02,1.871134522481100237e+00,1.892708927195738022e+00
1.926909182292230405e+00,1.229508849463911844e+02,1.568028961958473566e+01,3.432500179273142216e+00,3.498514529915634608e+00
1.050085526536172376e+00,5.028140824906983397e+01,9.038397248471936791e+02,2.834550607356388419e+00,2.838661579036918514e+00
7.245368953016116942e-01,3.236054928612306725e+01,4.481792797994316970e+02,3.467283062494224133e+00,3.478906044400432496e+00
6.877057007294079538e-01,1.189527218445889218e+02,1.162416085402414900e+01,4.519502348693051452e+00,4.494524726274550908e+00
4.276957595048970262e+01,1.995338273511309524e+02,5.441063528269590677e+01,1.691379012074360588e+00,1.647115773798538685e+00
2.070155184153565475e+00,2.118052859202511229e+02,3.752363832171267291e+02,2.233307135995282966e+00,2.239278082735710385e+00
1.518113282035684630e-01,1.209584451658697546e+01,4.908631546067528006e+01,7.979724880570427281e+00,7.988521825348587235e+00
1.622586045892997486e-01,1.464813484069171921e+02,6.808384741813105165e+02,4.048518100866202118e+00,4.062845176514655599e+00
1.266583885320302372e+01,5.522104323823504757e+01,9.794224833992296908e+02,1.765005237905464375e+00,1.771305145330527964e+00
2.665391213138931192e+01,4.396272452963884092e+01,2.744849566217563819e+01,2.392289863201349398e+00,2.352661871930955328e+00
3.895336046861412171e+01,9.859069900748920645e+01,9.033782258328236026e+01,1.752943878280675216e+00,1.760658426047026381e+00
1.566206562477028275e-01,1.208720986232417403e+02,1.640993828714503877e+01,6.216262130821487375e+00,6.238936453317130315e+00
4.794361806519599756e-01,1.251133315922534308e+02,1.158955995052682297e+01,4.891606462277716005e+00,4.923276607866124976e+00
1.731237174531205980e+01,5.396809215142366156e+01,5.794343426407079960e+02,1.761195961178459113e+00,1.742419718954986374e+00
1.666077235934552192e+01,4.253604975848178071e+01,9.692628944288372850e+02,1.757810768542950264e+00,1.740159735362263316e+00
1.676367494667384506e+01,1.473984610211298474e+01,1.090691944779171081e+02,2.566276839517675601e+00,2.552558466936599491e+00
2.914327340275668088e-01,6.012338974739041930e+01,6.418290906798067397e+01,4.859491723632888061e+00,4.846858364813925846e+00
1.147439075376719764e+01,3.788135873855468105e+01,6.933419167014752702e+02,1.931446442504594740e+00,1.899159319355445019e+00
9.936305883176419940e+00,1.165700921158971113e+02,1.215561464257970385e+02,1.996975915653027123e+00,1.983400761297625214e+00
2.756146421739532570e+01,3.097395070301113051e+01,8.125191812046176665e+01,2.185438029919891889e+00,2.217236952663011351e+00
1.596832906409218600e+00,1.500914321453843456e+02,6.959811066023659976e+01,2.866401977006797441e+00,2.845283219229858052e+00
5.643808292804391336e+00,2.472380163055982791e+02,1.265444349673146185e+01,2.653358790880294915e+00,2.616001181158776667e+00
3.494870097759051886e-01,3.789351993268498831e+01,1.166112703042051102e+01,6.421329313597275323e+00,6.415837583374156772e+00
1.021051060348246331e+01,4.257894554440564860e+01,4.480602205361452661e+01,2.571629209902805080e+00,2.561526582429626053e+00
1.109633883231977147e-01,3.872389815502367583e+01,1.789701737327981448e+02,5.965202786851718564e+00,5.978818725037144510e+00
2.060152753166007855e+01,1.540925589234159432e+01,6.779028076309735980e+02,2.047717175643898990e+00,2.032846656379260875e+00
6.569163674770436501e+00,1.661597964015452362e+02,6.150770509631530558e+02,1.783880655239598267e+00,1.780244473109788617e+00
7.036763333854161306e-01,1.715886551533984417e+01,1.000052220154725546e+01,6.509610191252370726e+00,6.492775106617019176e+00
3.462903394089701936e-01,4.142674150803323840e+01,2.475983125015362702e+02,4.226835220004432792e+00,4.207321008561575759e+00
1.877763255322042468e+00,2.964050609070202924e+01,2.402690716641948043e+01,4.059358027377027334e+00,4.066726243783381989e+00
1.002931978890594955e+01,1.054200139838654877e+02,4.062903914366613094e+02,1.806632763034214051e+00,1.809037363159694989e+00
3.191189294569146639e+01,4.212418619255112162e+01,3.049134880440000757e+02,1.779255387636057062e+00,1.778124257139615638e+00
3.993906664702598164e+01,1.926715826523338393e+01,2.703207370416409105e+01,2.640565601824221176e+00,2.650878536778464412e+00
2.876951234527488133e+00,2.313425566789650034e+01,1.939951384428912604e+02,2.965991825199371323e+00,2.949387984853288014e+00
6.358763963176674583e-01,3.612262107252814758e+01,2.769412408337527154e+02,3.679630752612838229e+00,3.679954578191249492e+00
2.168118833605246487e-01,3.150994598914576272e+01,1.753263074073996464e+01,7.033062592333237717e+00,7.037088307790648756e+00
9.221210253907708321e+00,4.486490002042578595e+01,7.559812978414007603e+02,1.938015200596776344e+00,1.961619626227769642e+00
4.054063191405800737e+00,1.180530761004093243e+01,2.237473999814981340e+01,4.243233517515579756e+00,4.205246380657793992e+00
3.906051079614538124e-01,2.326935833907434414e+02,1.759203232730912134e+02,3.430843085809957671e+00,3.423701988788961259e+00
2.784072088616452945e+00,1.106431368934750203e+01,5.426311282947813908e+01,4.030525691832866464e+00,4.039420678004741916e+00
1.151016119320222852e+00,6.632519146690631828e+01,2.767275311874119836e+01,3.858014392795425795e+00,3.846341147949617678e+00
1.390945064646349394e+01,1.385389505593900310e+02,3.023262019253518673e+01,2.188772889728226367e+00,2.190495161558542403e+00
1.686686600465780728e-01,6.450894896167089598e+01,7.535224677884184530e+01,5.443185213449948989e+00,5.456822729639064562e+00
3.285769299153141199e-01,8.333534548379498119e+01,8.948701135779032256e+01,4.326806197805280085e+00,4.336304021846911994e+00
3.063506181722217558e-01,1.576065398651130600e+01,1.602143280541001786e+02,5.361283124703290603e+00,5.326610726959573938e+00
1.977695935042763198e+00,7.071684590504860068e+01,3.992198780793747801e+02,2.532458069025382397e+00,2.508173982462994278e+00
7.720640603361677012e-01,2.049870298748084565e+02,7.120886379673430611e+01,3.234925391893233027e+00,3.178248273978400373e+00
3.975290759559393372e+00,1.733419635642683829e+02,3.236165209687600282e+02,2.035223957067654688e+00,2.048189513259342398e+00
2.047300695259337999e+00,4.455492940573074634e+01,1.867634336834448661e+01,3.857738450983787093e+00,3.861847333033268548e+00
8.373600739474179599e-01,1.758552321287815801e+02,7.847555262850952431e+02,2.618003049878192989e+00,2.644862682714463009e+00
7.060058768341636259e+00,1.049995730331325205e+01,8.034953945682509584e+02,2.524071595778271782e+00,2.524989876265093525e+00
3.517972626210672082e+00,1.409560478724283996e+02,1.632645015852203585e+01,2.980160083821070671e+00,2.957111887058021971e+00
2.176411475288293762e-01,3.809178152588484068e+01,2.728967101061118115e+02,4.774320749293383237e+00,4.795693966021896237e+00
1.039396294659641784e+00,1.280773413408024339e+02,4.600308625586673656e+02,2.677325993305796903e+00,2.650741724052446457e+00
4.297175505980033172e+00,1.902721684736101224e+02,1.690327641646122814e+01,2.752864623522784715e+00,2.752679094346123012e+00
4.778082086295731834e+00,7.137043679227764414e+01,6.525393688930792280e+01,2.573500682457651401e+00,2.569217466515608450e+00
1.739541215016806808e+00,9.336997304179904233e+01,6.315830301572841563e+02,2.424932472728900557e+00,2.440379643275452981e+00
3.187294466547334615e-01,1.553935542685852234e+01,1.176602462687582147e+02,5.528519183098707046e+00,5.546647837817547888e+00
1.734525821775958931e+01,1.226618554712967040e+02,3.009189958518384742e+02,1.681772733983851964e+00,1.673147161243406345e+00
2.649140070659566248e+00,1.028204586852971048e+01,4.543277722881525165e+02,3.182709630681884505e+00,3.167885440403815256e+00
5.335783158617028121e+00,6.529815420119267344e+01,1.878292786381556922e+01,3.023151239377796173e+00,3.022027730642322219e+00
2.165706774181670724e+01,4.764882386253909630e+01,1.749046229329414714e+01,2.592091377862648649e+00,2.580369217579806307e+00
1.330259545126630527e-01,4.499188110272878305e+01,7.769932384836752135e+02,4.851825824103912943e+00,4.870777207731454617e+00
2.112598534187229982e-01,2.962955599731886736e+01,8.264416885413055525e+02,4.519480880708175441e+00,4.526943333697327709e+00
9.368883404782456736e+00,4.482676791316868758e+01,1.202402604977128675e+02,2.292879008819590947e+00,2.320746853218751848e+00
