t,E,EI,P,dP_dt
9.129825965193039394e+01,2.958795119827659689e-03,4.970412048801722271e-01,8.323470658315274306e+01,9.862650399425531428e-03
9.133826765353070698e+01,2.946981223090714298e-03,4.970530187769091612e-01,8.323510037971063014e+01,9.823270743635714036e-03
9.137827565513103423e+01,2.935214497522629223e-03,4.970647855024772355e-01,8.323549260389623328e+01,9.784048325075430166e-03
9.141828365673134726e+01,2.923494754665851951e-03,4.970765052453340327e-01,8.323588326199146081e+01,9.744982515552839258e-03
9.145829165833167451e+01,2.911821806808264062e-03,4.970881781931916210e-01,8.323627236025338050e+01,9.706072689360880495e-03
9.149829965993198755e+01,2.900195466983212893e-03,4.970998045330166648e-01,8.323665990491421951e+01,9.667318223277376887e-03
9.153830766153231480e+01,2.888615548969480744e-03,4.971113844510303692e-01,8.323704590218135024e+01,9.628718496564936391e-03
9.157831566313262783e+01,2.877081867291316972e-03,4.971229181327085356e-01,8.323743035823727610e+01,9.590272890971055994e-03
9.161832366473295508e+01,2.865594237218404162e-03,4.971344057627814506e-01,8.323781327923971673e+01,9.551980790728012427e-03
9.165833166633326812e+01,2.854152474765892823e-03,4.971458475252339970e-01,8.323819467132146599e+01,9.513841582552978390e-03
9.169833966793359536e+01,2.842756396694366260e-03,4.971572436033054876e-01,8.323857454059051975e+01,9.475854655647887245e-03
9.173834766953390840e+01,2.831405820509875701e-03,4.971685941794899977e-01,8.323895289312999068e+01,9.438019401699585670e-03
9.177835567113423565e+01,2.820100564463906469e-03,4.971798994355359769e-01,8.323932973499819354e+01,9.400335214879689677e-03
9.181836367273454869e+01,2.808840447553409645e-03,4.971911595524464711e-01,8.323970507222854565e+01,9.362801491844697371e-03
9.185837167433487593e+01,2.797625289520771705e-03,4.972023747104790670e-01,8.324007891082963795e+01,9.325417631735903948e-03
9.189837967593518897e+01,2.786454910853845314e-03,4.972135450891460029e-01,8.324045125678519241e+01,9.288183036179484958e-03
9.193838767753551622e+01,2.775329132785917235e-03,4.972246708672139470e-01,8.324082211605413306e+01,9.251097109286390494e-03
9.197839567913582925e+01,2.764247776697697535e-03,4.972357522233021299e-01,8.324119149459041012e+01,9.214159255658991785e-03
9.201840368073615650e+01,2.753210664572269470e-03,4.972467893354275970e-01,8.324155939832792228e+01,9.177368881907564321e-03
9.205841168233646954e+01,2.742217620201958719e-03,4.972577823797978969e-01,8.324192583314027161e+01,9.140725400673196596e-03
9.209841968393679679e+01,2.731268468044219071e-03,4.972687315319556101e-01,8.324229080487886279e+01,9.104228226814062991e-03
9.213842768553710982e+01,2.720363033206533825e-03,4.972796369667933369e-01,8.324265431937344317e+01,9.067876777355113327e-03
9.217843568713743707e+01,2.709501141446384563e-03,4.972904988585534758e-01,8.324301638243211698e+01,9.031670471487947965e-03
9.221844368873775011e+01,2.698682619171283246e-03,4.973013173808285559e-01,8.324337699984128847e+01,8.995608730570942707e-03
9.225845169033807736e+01,2.687907293438740550e-03,4.973120927065611263e-01,8.324373617736570452e+01,8.959690978129134301e-03
9.229845969193839039e+01,2.677174991956296664e-03,4.973228250080435342e-01,8.324409392074845471e+01,8.923916639854322791e-03
9.233846769353871764e+01,2.666485543081490491e-03,4.973335144569183686e-01,8.324445023571094282e+01,8.888285143604969171e-03
9.237847569513903068e+01,2.655838775821890881e-03,4.973441612241779608e-01,8.324480512795292952e+01,8.852795919406302935e-03
9.241848369673935792e+01,2.645234519835065398e-03,4.973547654801647733e-01,8.324515860315248972e+01,8.817448399450216259e-03
9.245849169833967096e+01,2.634672605428610686e-03,4.973653273945712328e-01,8.324551066696604096e+01,8.782242018095368086e-03
9.249849969993999821e+01,2.624152863560123838e-03,4.973758471364397304e-01,8.324586132502832925e+01,8.747176211867081774e-03
9.253850770154031125e+01,2.613675125837229291e-03,4.973863248741626220e-01,8.324621058295242904e+01,8.712250419457430103e-03
9.257851570314063849e+01,2.603239224517552800e-03,4.973967607754822828e-01,8.324655844632974322e+01,8.677464081725176290e-03
9.261852370474095153e+01,2.592844992508747462e-03,4.974071550074911086e-01,8.324690492073003156e+01,8.642816641695826030e-03
9.265853170634127878e+01,2.582492263368466826e-03,4.974175077366314035e-01,8.324725001170138228e+01,8.608307544561556376e-03
9.269853970794159181e+01,2.572180871304393518e-03,4.974278191286954365e-01,8.324759372477018360e+01,8.573936237681311148e-03
9.273854770954191906e+01,2.561910651174209748e-03,4.974380893488256627e-01,8.324793606544119484e+01,8.539702170580698581e-03
9.277855571114223210e+01,2.551681438485625501e-03,4.974483185615142244e-01,8.324827703919747535e+01,8.505604794952086739e-03
9.281856371274255935e+01,2.541493069396351216e-03,4.974585069306035057e-01,8.324861665150045553e+01,8.471643564654502898e-03
9.285857171434287238e+01,2.531345380714126840e-03,4.974686546192857439e-01,8.324895490778986584e+01,8.437817935713756712e-03
9.289857971594319963e+01,2.521238209896691038e-03,4.974787617901031411e-01,8.324929181348377938e+01,8.404127366322304907e-03
9.293858771754351267e+01,2.511171395051811552e-03,4.974888286049480302e-01,8.324962737397859769e+01,8.370571316839372708e-03
9.297859571914383991e+01,2.501144774937255275e-03,4.974988552250625973e-01,8.324996159464909340e+01,8.337149249790849759e-03
9.301860372074415295e+01,2.491158188960819475e-03,4.975088418110390487e-01,8.325029448084829653e+01,8.303860629869397672e-03
9.305861172234448020e+01,2.481211477180299274e-03,4.975187885228195550e-01,8.325062603790765081e+01,8.270704923934330335e-03
9.309861972394479324e+01,2.471304480303519735e-03,4.975286955196963068e-01,8.325095627113688579e+01,8.237681601011731872e-03
9.313862772554510627e+01,2.461437039688308976e-03,4.975385629603115700e-01,8.325128518582405945e+01,8.204790132294362964e-03
9.317863572714543352e+01,2.451608997342509012e-03,4.975483910026573531e-01,8.325161278723558667e+01,8.172029991141695551e-03
9.321864372874574656e+01,2.441820195923987899e-03,4.975581798040758508e-01,8.325193908061619652e+01,8.139400653079959663e-03
9.325865173034607380e+01,2.432070478740612409e-03,4.975679295212592224e-01,8.325226407118897498e+01,8.106901595802041074e-03
9.329865973194638684e+01,2.422359689750278391e-03,4.975776403102495915e-01,8.325258776415532225e+01,8.074532299167594060e-03
9.333866773354671409e+01,2.412687673426867387e-03,4.975873123265729947e-01,8.325291016469944338e+01,8.042292244756223465e-03
9.337867573514702713e+01,2.403054274021701117e-03,4.975969457259781792e-01,8.325323127801294731e+01,8.010180913405670969e-03
9.341868373674735437e+01,2.393459337509475787e-03,4.976065406624903820e-01,8.325355110923001689e+01,7.978197791698253202e-03
9.345869173834766741e+01,2.383902710712821737e-03,4.976160972892870182e-01,8.325386966345656958e+01,7.946342369042737677e-03
9.349869973994799466e+01,2.374384241019556960e-03,4.976256157589802886e-01,8.325418694577967926e+01,7.914614136731857111e-03
9.353870774154830769e+01,2.364903776382714425e-03,4.976350962236171238e-01,8.325450296126757621e+01,7.883012587942382285e-03
9.357871574314863494e+01,2.355461165320514322e-03,4.976445388346793508e-01,8.325481771496964711e+01,7.851537217735047453e-03
9.361872374474894798e+01,2.346056256916391382e-03,4.976539437430834711e-01,8.325513121191646349e+01,7.820187523054638809e-03
9.365873174634927523e+01,2.336688900818968857e-03,4.976633110991808828e-01,8.325544345711971062e+01,7.788963002729896480e-03
9.369873974794958826e+01,2.327358947242083240e-03,4.976726410527577693e-01,8.325575445557227283e+01,7.757863157473610799e-03
9.373874774954991551e+01,2.318066246964759543e-03,4.976819337530350995e-01,8.325606421224817666e+01,7.726887489882532101e-03
9.377875575115022855e+01,2.308810651331236891e-03,4.976911893486686278e-01,8.325637273210263345e+01,7.696035504437455724e-03
9.381876375275055580e+01,2.299592012250942924e-03,4.977004079877488940e-01,8.325668002007196833e+01,7.665306707503143080e-03
9.385877175435086883e+01,2.290410182198518961e-03,4.977095898178013345e-01,8.325698608107371967e+01,7.634700607328396248e-03
9.389877975595119608e+01,2.281265014213794406e-03,4.977187349857860599e-01,8.325729092000653964e+01,7.604216714045981644e-03
9.393878775755150912e+01,2.272156361901812773e-03,4.977278436380980220e-01,8.325759454175027940e+01,7.573854539672708955e-03
9.397879575915183636e+01,2.263084079432805661e-03,4.977369159205670690e-01,8.325789695116590394e+01,7.543613598109351337e-03
9.401880376075214940e+01,2.254048021542219213e-03,4.977459519784576680e-01,8.325819815309559146e+01,7.513493405140730420e-03
9.405881176235247665e+01,2.245048043530687657e-03,4.977549519564691827e-01,8.325849815236264817e+01,7.483493478435625235e-03
9.409881976395278969e+01,2.236084001264058031e-03,4.977639159987358175e-01,8.325879695377153666e+01,7.453613337546860680e-03
9.413882776555311693e+01,2.227155751173368059e-03,4.977728442488265070e-01,8.325909456210789017e+01,7.423852503911226863e-03
9.417883576715342997e+01,2.218263150254866541e-03,4.977817368497449713e-01,8.325939098213851253e+01,7.394210500849555424e-03
9.421884376875375722e+01,2.209406056069992529e-03,4.977905939439298821e-01,8.325968621861133556e+01,7.364686853566642342e-03
9.425885177035407025e+01,2.200584326745398753e-03,4.977994156732544750e-01,8.325998027625549014e+01,7.335281089151329467e-03
9.429885977195439750e+01,2.191797820972925595e-03,4.978082021790269374e-01,8.326027315978123511e+01,7.305992736576417783e-03
9.433886777355471054e+01,2.183046398009627978e-03,4.978169536019902419e-01,8.326056487388001415e+01,7.276821326698760216e-03
9.437887577515503779e+01,2.174329917677748913e-03,4.978256700823220915e-01,8.326085542322441313e+01,7.247766392259163623e-03
9.441888377675535082e+01,2.165648240364744653e-03,4.978343517596351409e-01,8.326114481246817434e+01,7.218827467882483334e-03
9.445889177835567807e+01,2.157001227023261705e-03,4.978429987729766082e-01,8.326143304624622488e+01,7.190004090077539017e-03
9.449889977995599111e+01,2.148388739171157649e-03,4.978516112608287192e-01,8.326172012917463405e+01,7.161295797237192742e-03
9.453890778155631835e+01,2.139810638891481188e-03,4.978601893611083740e-01,8.326200606585061337e+01,7.132702129638270917e-03
9.457891578315663139e+01,2.131266788832492532e-03,4.978687332111673691e-01,8.326229086085258757e+01,7.104222629441642352e-03
9.461892378475695864e+01,2.122757052207642579e-03,4.978772429477922312e-01,8.326257451874008098e+01,7.075856840692141929e-03
9.465893178635727168e+01,2.114281292795593733e-03,4.978857187072042723e-01,8.326285704405381694e+01,7.047604309318645198e-03
9.469893978795759892e+01,2.105839374940199089e-03,4.978941606250596452e-01,8.326313844131566100e+01,7.019464583133996384e-03
9.473894778955791196e+01,2.097431163505289898e-03,4.979025688364945856e-01,8.326341871503015568e+01,6.991437211684299949e-03
9.477895579115823921e+01,2.089056523071401023e-03,4.979109434769284359e-01,8.326369786971127951e+01,6.963521743571335874e-03
9.481896379275855224e+01,2.080715319571177589e-03,4.979192846804286754e-01,8.326397590982796260e+01,6.935717731903925584e-03
9.485897179435887949e+01,2.072407419867393092e-03,4.979275925801324720e-01,8.326425283981808434e+01,6.908024732891309728e-03
9.489897979595919253e+01,2.064132691312804083e-03,4.979358673086870524e-01,8.326452866410323850e+01,6.880442304376013611e-03
9.493898779755951978e+01,2.055891001750124146e-03,4.979441089982497570e-01,8.326480338708866213e+01,6.852970005833748310e-03
9.497899579915983281e+01,2.047682219512049918e-03,4.979523177804878187e-01,8.326507701316326404e+01,6.825607398373499148e-03
9.501900380076016006e+01,2.039506213421235937e-03,4.979604937865786396e-01,8.326534954669962474e+01,6.798354044737453701e-03
9.505901180236047310e+01,2.031362852790318061e-03,4.979686371472095141e-01,8.326562099205398226e+01,6.771209509301059914e-03
9.509901980396080035e+01,2.023252007421892217e-03,4.979767479925779616e-01,8.326589135356627480e+01,6.744173358072974057e-03
9.513902780556111338e+01,2.015173547608534784e-03,4.979848264523913381e-01,8.326616063556004121e+01,6.717245158695116236e-03
9.517903580716144063e+01,2.007127344132780909e-03,4.979928726558670582e-01,8.326642884234257735e+01,6.690424480442601872e-03
9.521904380876175367e+01,1.999113268267147490e-03,4.980008867317327059e-01,8.326669597820476554e+01,6.663710894223824968e-03
9.525905181036208091e+01,1.991131191774110631e-03,4.980088688082257575e-01,8.326696204742120244e+01,6.637103972580368771e-03
9.529905981196239395e+01,1.983180986906127753e-03,4.980168190130937478e-01,8.326722705425012805e+01,6.610603289687092508e-03
9.533906781356272120e+01,1.975262526405614175e-03,4.980247374735942700e-01,8.326749100293348249e+01,6.584208421352047251e-03
9.537907581516303424e+01,1.967375683504968276e-03,4.980326243164948652e-01,8.326775389769683500e+01,6.557918945016560919e-03
9.541908381676336148e+01,1.959520331926546330e-03,4.980404796680732993e-01,8.326801574274944073e+01,6.531734439755155011e-03
9.545909181836367452e+01,1.951696345882685717e-03,4.980483036541171749e-01,8.326827654228424080e+01,6.505654486275619201e-03
9.549909981996400177e+01,1.943903600075683668e-03,4.980560963999241531e-01,8.326853630047780541e+01,6.479678666918945416e-03
9.553910782156431480e+01,1.936141969697818301e-03,4.980638580303020646e-01,8.326879502149040491e+01,6.453806565659393757e-03
9.557911582316464205e+01,1.928411330431326932e-03,4.980715886695685213e-01,8.326905270946595294e+01,6.428037768104423108e-03
9.561912382476495509e+01,1.920711558448427551e-03,4.980792884415514155e-01,8.326930936853204912e+01,6.402371861494757926e-03
9.565913182636528234e+01,1.913042530411297997e-03,4.980869574695885871e-01,8.326956500279995055e+01,6.376808434704326657e-03
9.569913982796559537e+01,1.905404123472096995e-03,4.980945958765277681e-01,8.326981961636460028e+01,6.351347078240323317e-03
9.573914782956592262e+01,1.897796215272942039e-03,4.981022037847269157e-01,8.327007321330457046e+01,6.325987384243140707e-03
9.577915583116623566e+01,1.890218683945932808e-03,4.981097813160539345e-01,8.327032579768213338e+01,6.300728946486442404e-03
9.581916383276656290e+01,1.882671408113126884e-03,4.981173285918867322e-01,8.327057737354323308e+01,6.275571360377089035e-03
9.585917183436687594e+01,1.875154266886564034e-03,4.981248457331132751e-01,8.327082794491744266e+01,6.250514222955212869e-03
9.589917983596720319e+01,1.867667139868242577e-03,4.981323328601315881e-01,8.327107751581806383e+01,6.225557132894142358e-03
9.593918783756751623e+01,1.860209907150142151e-03,4.981397900928496991e-01,8.327132609024199894e+01,6.200699690500474127e-03
9.597919583916784347e+01,1.852782449314201814e-03,4.981472175506856392e-01,8.327157367216986472e+01,6.175941497714006190e-03
9.601920384076815651e+01,1.845384647432341289e-03,4.981546153525674980e-01,8.327182026556592120e+01,6.151282158107803863e-03
9.605921184236848376e+01,1.838016383066439939e-03,4.981619836169334237e-01,8.327206587437811436e+01,6.126721276888132985e-03
9.609921984396879679e+01,1.830677538268358009e-03,4.981693224617315119e-01,8.327231050253804767e+01,6.102258460894526698e-03
9.613922784556912404e+01,1.823367995579914949e-03,4.981766320044199170e-01,8.327255415396099636e+01,6.077893318599716932e-03
9.617923584716943708e+01,1.816087637968237783e-03,4.981839123620316334e-01,8.327279683254805320e+01,6.053625459894126232e-03
9.621924384876976433e+01,1.808836348104797672e-03,4.981911636518950859e-01,8.327303854221017332e+01,6.029454493682658185e-03
9.625925185037007736e+01,1.801614009962259960e-03,4.981983859900376288e-01,8.327327928681491187e+01,6.005380033207533344e-03
