R,A_rel,habitat_quality_rel,C_R
3.157146552601501011e+00,1.223510774408837598e+00,1.758125977444091603e+00,6.298218385479336234e+01
1.810621314726151709e+01,1.990675407156663690e+00,1.343946287100152626e+00,2.935897045043733215e+03
6.296266967274272375e+00,1.591784908598002923e+00,8.209308334278655472e-01,2.273783073929289742e+02
4.144050029119831891e+01,5.783662863754635008e-01,9.317142087751172363e-01,2.965164584909514360e+03
2.791481920095133518e+01,1.906385275975248428e+00,1.169505226628247740e+00,5.493190439677377981e+03
3.881894928582246251e+01,1.865085638312258931e+00,1.496000424827162556e+00,1.100886494894288080e+04
4.016276989676320852e+01,1.130990503359969868e+00,1.214925742592259494e+00,6.284411765038608792e+03
3.326062943745548672e+00,5.342893674283197836e-01,1.847268841065150990e+00,3.255074336663987822e+01
2.516780131008038168e+01,1.745724314784259823e+00,1.526636289131346080e+00,4.955053920608615954e+03
4.113154898978260832e+01,1.517298587495342632e+00,1.235592891699029083e+00,8.870698255399944173e+03
5.423537723759531559e+01,1.454903938065367441e+00,1.119881913695908393e+00,1.313536346834419237e+04
5.678692189443930971e+01,1.446836443467301336e+00,1.759623077971043115e+00,1.808599160382799164e+04
2.327106194038182707e+01,1.612088102622438290e+00,1.762342392898895715e+00,4.407311633908686417e+03
3.479264251016424225e+01,1.332330521265191914e+00,1.117557444519262422e+00,5.502549366895182175e+03
5.607412174445520492e+01,5.106225217374941172e-01,1.976357651357974365e+00,6.705802427251026529e+03
3.188095413969098679e+00,1.502035450634589431e+00,1.197606144736215406e+00,5.744998225464144070e+01
5.858319337327517218e+01,1.291849092150271661e+00,5.666509465905299470e-01,1.019599976151010560e+04
2.755996218996199332e+01,1.535416454080013038e+00,1.140238249321424924e+00,4.263523098465642761e+03
5.103622359807619091e+01,1.936501823424114477e+00,1.056779173999599308e+00,1.526414621365394123e+04
1.048594958729289317e+01,1.236572739509474106e+00,1.539401357489568634e+00,7.553244180721411567e+02
5.618268267476133815e+01,5.390213184880382480e-01,1.683385718920665797e+00,6.444431084920555804e+03
4.658014363750547915e+01,1.299518585458445896e+00,1.746862042585482389e+00,1.152304883472147048e+04
3.934928651312086600e+01,8.942306337512972991e-01,8.946486145280150293e-01,4.100856462628773443e+03
1.079721642594218700e+01,1.251994859404099714e+00,1.934135361601809988e+00,9.593452489650768484e+02
2.657720542080567583e+01,1.891696017832289023e+00,5.587134316530636413e-01,3.473514474457752840e+03
3.534852288051472868e+01,1.603157987793818684e+00,1.786035595262996267e+00,9.009879192740720100e+03
2.441599260842291841e+01,6.950983655504880954e-01,8.199536089603525202e-01,1.303020888757700277e+03
5.362577904222057867e+01,1.545116534355010174e+00,6.619391216114108856e-01,1.092850071180781015e+04
3.327183029568428907e+01,1.782694128591212568e+00,1.469132680898509680e+00,7.981107936646552844e+03
5.798670603284034719e+00,5.301100722722913439e-01,6.646660859451865022e-01,5.525868976045909164e+01
5.258251926667478671e+01,1.476910693936382968e+00,1.947035419174905080e+00,1.722567663070470007e+04
1.902279212473724357e+01,5.724936268267172279e-01,1.903410367357326383e+00,1.171268114493352869e+03
1.070846706070020282e+01,1.366614593651525933e+00,8.834795494974233554e-01,5.954675930888663515e+02
3.875137211021530703e+01,8.765206199273429810e-01,1.632138480333311881e+00,5.440533937961972697e+03
4.857442818929222739e+01,1.670755986830293693e+00,7.181280264563536520e-01,1.017675370844286954e+04
1.777311827554310497e+01,1.088709462741032974e+00,1.253416932158087471e+00,1.485012928598962844e+03
2.949938321275522668e+01,1.296857913173995680e+00,5.348173000047127257e-01,2.835039711704594083e+03
5.809489316670240555e+01,9.504996834697314601e-01,1.482010031106567371e+00,1.119856266588137805e+04
2.679671345336731036e+01,1.381052444142321534e+00,1.518913020441681638e+00,4.351876897279376863e+03
2.269669107015775111e+01,9.401165425310781254e-01,1.972855185535098421e+00,2.667516321097132277e+03
3.325010159279065647e+01,7.903441565808340119e-01,1.393798805837811461e+00,3.423016794966083580e+03
4.257128212223987873e+01,1.074033217334015022e+00,1.787747037435278186e+00,8.287407836561500517e+03
3.877221872901150590e+01,7.743297138828566517e-01,1.539558918353601591e+00,4.640946935561866667e+03
2.475171292903916687e+00,9.219627762886173361e-01,1.935465959870312780e+00,2.856016476094834289e+01
5.641003257533723314e+01,7.409591934515404876e-01,6.723622664256985182e-01,5.781625490792644996e+03
2.778193324336566761e+01,1.325826434135159770e+00,1.174999823643278152e+00,3.798930734552048307e+03
4.240114750099488106e+01,8.379364294393695234e-01,6.764116416009164912e-01,3.894128682454883347e+03
3.612038200445955027e+01,8.472231241959318204e-01,6.032698145165122927e-01,2.811135816437962603e+03
1.027164025449978624e+01,6.881956925068000164e-01,1.882345790003587149e+00,4.712774377486300068e+02
5.968710300829191340e+01,8.203873507099090912e-01,1.524794880088107485e+00,1.029032685639432748e+04
4.733350425003744277e+01,8.602298518206912270e-01,1.873385727940043211e+00,8.189114345717714968e+03
4.052710538277475649e+01,1.977124332041134913e+00,1.320242472886489882e+00,1.168816325969626996e+04
1.654691569491389558e+01,1.493109111164687697e+00,1.320117927116042811e+00,1.857709568373378488e+03
1.189255700504805979e+01,5.274123321332744307e-01,1.655212200718391369e+00,4.276785343315913792e+02
5.833620253798821764e+00,1.249456937977309945e+00,1.017454960260987029e+00,1.748738925422074146e+02
3.367939825697578726e+01,1.793220444103930111e+00,1.410837448344175016e+00,7.998849604232373167e+03
1.306051417612164300e+01,1.620431714736802142e+00,7.928430437020590471e-01,9.598878131139930474e+02
2.554437282657902486e+01,6.311691441991035267e-01,5.695133357613417768e-01,1.086167017267630172e+03
4.578238175019760803e+01,1.671192782777343178e+00,1.013074864624821769e+00,1.064648705632297424e+04
3.659086335405488200e+01,1.699976775473937662e+00,5.313436088324403617e-01,5.510690657910304253e+03
1.939185428608976736e+01,9.315290660763895225e-01,1.018121393162338961e+00,1.303926599448821889e+03
6.023974310811121669e+00,1.748576727196469616e+00,1.213869921144897557e+00,2.981454308825896078e+02
1.883649172093540969e+01,1.059650832939994958e+00,1.986809019679976585e+00,2.199797586506619155e+03
1.223959254400334196e+01,6.671121036553091521e-01,1.737441229693554412e+00,5.906223398611496123e+02
3.294333290715360363e+01,1.273426758491232658e+00,1.190600079191136418e+00,4.950499164843792641e+03
2.563300926037412353e+01,1.235608212052465404e+00,1.737616170695019502e+00,3.945475691137166905e+03
2.184874721011304288e+01,1.286549149413395376e+00,1.756886670867272127e+00,3.151035601140742074e+03
2.348901179760063940e+01,1.096216970947792912e+00,1.865109438568943290e+00,3.168030586632514314e+03
2.477553232023733187e+01,7.028611465891867471e-01,1.187658380032711625e+00,1.659143144416305859e+03
2.585973926553705127e+01,8.835403596476143484e-01,1.141902010202046069e+00,2.196432661394512252e+03
1.996442791043511988e+01,1.887428517296239061e+00,6.450152759903007293e-01,2.186733815619930283e+03
4.570126773694955347e+01,1.679950597112305655e+00,1.695909400161813352e+00,1.415913361297716619e+04
3.198573830816710384e+01,1.063427507315594767e+00,1.878476979814539760e+00,5.215712576258889385e+03
1.171886217695700783e+00,8.160554308600334039e-01,8.073010626566650139e-01,1.974593433541055099e+00
2.493404895635008245e+01,7.288150462403454322e-01,1.790216614149086283e+00,2.265924437590922025e+03
1.388755910650012027e+01,1.121371277853705939e+00,1.081267816601753307e+00,8.962632031104037651e+02
3.592901213654642589e+01,5.630049137243549051e-01,1.395826680879879156e+00,2.790141909750712330e+03
5.044307402046904087e+01,1.652772966548886835e+00,1.767692408106733115e+00,1.691530481810459605e+04
4.473032927056228658e+01,1.820064491353856617e+00,1.107624378701488332e+00,1.163366522470155178e+04
7.818925186471868294e+00,8.977877048075932898e-01,9.149630005995403881e-01,2.165588780497046173e+02
3.027986833852934367e+01,1.716866282115011799e+00,1.053147924763376375e+00,5.378964373899943894e+03
2.819811890473410543e+01,1.628394792004697722e+00,1.869995704014504767e+00,6.430370394620027582e+03
2.665542135017138037e+01,1.248198405291592206e+00,1.381454260600155415e+00,3.669559013915486503e+03
2.245901670032335318e+01,1.844579237116222847e+00,1.795603030166041059e+00,4.808418093110796690e+03
4.135843277615430225e+01,1.230871026383699940e+00,1.780551677712756575e+00,9.018305093292034144e+03
7.740438499447838794e+00,1.225646858864910316e+00,1.776221121803431169e+00,4.684049776801970211e+02
3.468445241145230451e+00,1.205514739034198257e+00,1.458780155737077644e+00,6.655200837601847752e+01
3.878675995483627048e+01,1.901678916532961283e+00,1.472654683401148024e+00,1.110367477001697262e+04
1.243187843350637678e+01,7.954787069659561283e-01,1.193918385481519850e+00,5.548930964517289794e+02
2.183915408973962258e+01,1.341926248856379456e+00,1.134129045659437729e+00,2.470372105707123410e+03
5.536254392679585834e+01,6.608522804692462671e-01,1.210141072522041616e+00,6.430181048423667562e+03
8.942925335707528234e+00,1.284426575562196859e+00,1.998518643309135978e+00,7.121653870386130620e+02
5.106252363612561140e+01,6.747354743951774481e-01,1.463785911518280525e+00,6.312548679011320019e+03
2.464233736467228653e+01,6.690105790113836104e-01,1.675111565020220628e+00,1.948100879910093226e+03
1.190872884283387556e+01,7.264046144979336983e-01,1.399989558019848923e+00,5.229635900837546387e+02
5.910060968691923478e+01,7.008433588274001202e-01,1.057633914449159329e+00,7.169454627433589849e+03
3.665600268491625258e+01,1.072029858683980930e+00,1.242848583079873448e+00,5.143640787863711921e+03
1.372311550209420616e+01,1.388511818486910965e+00,5.663626942085087101e-01,7.560885876249167268e+02
4.592321197352798379e+01,9.284458751508894991e-01,1.889578880324424670e+00,8.441537283544454112e+03
2.254674825400618587e+01,5.558748361816689965e-01,1.761551504470583840e+00,1.439344258240501404e+03
3.216937172480642460e+01,8.066433925778457859e-01,1.833240628742411005e+00,3.929977532425004938e+03
2.171560739192296197e+01,1.268890301621804939e+00,1.090738838093368468e+00,2.259607896434176837e+03
1.022901862906163295e+01,1.637564815906297877e+00,9.389414414586300106e-01,6.795600260896125064e+02
4.976289114164611505e+01,1.872837994131453243e+00,8.105341306842502869e-01,1.251901662977326487e+04
4.254575713664396375e+01,1.355578427876475978e+00,7.724717544599813968e-01,6.694157922143731412e+03
1.600544263426833425e+01,1.424392456278053887e+00,1.531300159292031893e+00,1.849708540989826361e+03
3.189741087620397764e+01,9.694405069159262034e-01,1.142515897577115025e+00,3.480564849941082230e+03
1.257663975149347468e+00,1.329147052779114047e+00,1.206517279557059563e+00,5.367350980645611003e+00
5.076730487929965818e+01,1.008215864306833076e+00,8.392965204266118473e-01,7.090176195108160755e+03
1.372880766091813420e+01,1.398250802412728921e+00,1.298776837591010036e+00,1.235039788834773390e+03
1.880744123187340122e+01,5.005854237574842713e-01,1.637971778960437774e+00,9.021956982753137027e+02
5.349342165419009376e+01,1.435446066019065103e+00,6.548218818379107908e-01,1.006754125024448695e+04
1.219416006951053433e+01,1.148628170820226169e+00,1.701901905274500582e+00,9.946991744957118726e+02
4.074530170070115531e+01,1.933984301904007053e+00,1.362132497521655772e+00,1.174719552979060973e+04
3.784451650570063830e+00,1.723253663219809440e+00,1.767469751893688823e+00,1.376438935766173870e+02
3.454614455099400772e+01,1.189850705610996373e+00,1.189970530041099872e+00,5.024129412411726662e+03
4.632322540401426636e+01,8.711243243746837894e-01,1.278564607497876704e+00,6.384677820305401838e+03
3.421306628604887834e+01,1.869956370097296094e+00,1.399728068962512673e+00,8.530007595119999678e+03
5.967946107613197881e+01,1.907490579071221548e+00,1.591038572536698670e+00,2.449748542466191429e+04
3.565433861582389596e+01,1.851933759330067986e+00,1.847604388758314009e+00,1.079900458631034417e+04
2.551575334403764828e+01,1.902580256823013238e+00,1.856779544082518552e+00,6.309494353725178371e+03
1.811255624354176774e+01,6.190119431406018169e-01,1.691727505721257740e+00,1.069375634187580545e+03
3.819395051094164728e+01,1.669590712153977918e+00,6.174186581839082866e-01,6.189542851639038417e+03
4.335478661090711228e+01,1.209512329724754975e+00,5.166494676190764856e-01,5.310370621338815909e+03
2.477365176317867324e+01,1.074344795698231936e+00,1.552678825794733708e+00,3.000930366592569953e+03
5.705574349142445101e+01,1.559488827713602976e+00,7.180829269097788181e-01,1.272844746137451511e+04
4.142516286736098863e+01,9.083879355924596721e-01,1.690948014802686528e+00,6.460634528581294035e+03
3.677260401442872251e+01,8.380200061411471335e-01,1.856335499061806393e+00,5.165544702288279950e+03
1.773607949701042585e+01,7.766484607197745582e-01,1.338359679416694981e+00,1.101665597103763048e+03
5.902130574894879089e+01,1.100754476639723478e+00,1.915319274607631517e+00,1.547032189341227786e+04
1.493033470868303780e+01,1.879548939672748498e+00,1.287770760977130724e+00,1.917383676015281026e+03
2.986793341014627501e+01,1.710743686703459998e+00,6.533323190710396133e-01,4.147653213764790053e+03
2.784645864800843995e+01,1.160225009384716177e+00,1.731350059363259142e+00,4.256259529746958833e+03
2.847451648463331608e+01,1.615382561975737374e+00,1.674646736484102894e+00,6.020677362239147442e+03
2.196385025470674890e+01,1.570727602846407667e+00,1.078813211292825036e+00,2.835273112672255138e+03
4.291477153796751054e+01,5.405688364712836202e-01,1.649494415837424732e+00,4.021990857346639132e+03
4.898949755830057029e+01,1.583429085732095176e+00,7.944139429204457592e-01,1.020354536414900576e+04
8.566376217292990702e+00,8.513180458436251374e-01,7.743504652590795789e-01,2.220029984017915012e+02
2.927917578021087319e+00,1.474704850667088785e+00,1.360519707968625314e+00,5.080038016899465703e+01
2.695015981295949814e+01,9.353262360532156316e-01,1.090336398021911846e+00,2.434316890479901303e+03
5.997365631501375560e+01,1.433471721694840717e+00,1.513573470846136804e+00,1.805632145795216275e+04
4.018477615941110770e+01,1.993170906263759923e+00,1.335801242262049993e+00,1.168822742342342463e+04
3.677692679282028365e+01,8.513351724261046805e-01,1.629266692046839937e+00,4.826563233318122002e+03
2.709301677868573321e+01,1.229414012843499160e+00,1.374997521919479659e+00,3.706724674858439357e+03
4.793474944010718986e+01,1.639087430851615901e+00,1.473777270373855419e+00,1.379906401793858095e+04
4.395596185800449973e+00,1.040234743677953766e+00,9.102583000580592998e-01,7.037815040582475490e+01
3.724039299114316748e+01,1.552990012841757306e+00,1.216271620862449332e+00,7.567626693639464065e+03
4.896189586711111730e+01,1.852414189911502973e+00,1.809007429951880574e+00,1.827583578595727522e+04
2.210793927240803924e+01,1.309573378457899562e+00,8.194739961639034842e-01,2.054113768637908834e+03
2.730177401838905737e+01,1.786506019663219202e+00,1.072823269840203375e+00,4.713499795844851178e+03
1.851041029863510445e+01,1.802428418352909123e+00,1.774105798916049359e+00,3.344215942849425119e+03
2.764341112412195400e+01,1.428694452240018675e+00,9.144395879402795746e-01,3.534451231121405726e+03
3.964974662478526568e+01,1.698645454467543559e+00,1.469947814879503545e+00,1.029032080224548918e+04
5.224960504879493373e-01,6.784663467521367952e-01,8.577111528902834348e-01,3.229855085441062368e-01
2.994651080459388215e+00,9.801621651486842612e-01,1.303234930956929993e+00,3.443547407563389839e+01
