t,n,g,dn_dt,dn_dt_noisy
6.535307061412282792e+01,4.621702487484996595e+02,5.224647683334587844e-02,-1.102367547078866084e+00,-1.102765876035113557e+00
6.538307661532306270e+01,4.621371895860899031e+02,5.229362139289726874e-02,-1.101136035412964231e+00,-1.074323880249408836e+00
6.541308261652329747e+01,4.621041673568566921e+02,5.234069596744252845e-02,-1.099905831212415031e+00,-1.166809306715231198e+00
6.544308861772354646e+01,4.620711820215920511e+02,5.238770066121763158e-02,-1.098676933219818963e+00,-1.091485288740052573e+00
6.547309461892378124e+01,4.620382335410980090e+02,5.243463557605505809e-02,-1.097449340172008680e+00,-1.090436086555093720e+00
6.550310062012403023e+01,4.620053218762312781e+02,5.248150081425456692e-02,-1.096223050809016497e+00,-1.043540988346835396e+00
6.553310662132426501e+01,4.619724469878881337e+02,5.252829647822943038e-02,-1.094998063872565375e+00,-1.124834023980774811e+00
6.556311262252449978e+01,4.619396088370023676e+02,5.257502267041726934e-02,-1.093774378105773160e+00,-1.157673089493888252e+00
6.559311862372474877e+01,4.619068073845452886e+02,5.262167949327997696e-02,-1.092551992253151694e+00,-1.072914291973460443e+00
6.562312462492498355e+01,4.618740425915261198e+02,5.266826704930367697e-02,-1.091330905060619250e+00,-1.147809110756076834e+00
6.565313062612521833e+01,4.618413144189914874e+02,5.271478544099882785e-02,-1.090111115275484543e+00,-1.081138285212362105e+00
6.568313662732546732e+01,4.618086228280256478e+02,5.276123477090016028e-02,-1.088892621646460723e+00,-1.060638285696687388e+00
6.571314262852570209e+01,4.617759677797506015e+02,5.280761514156663561e-02,-1.087675422923656265e+00,-1.131841402760363824e+00
6.574314862972595108e+01,4.617433492353259794e+02,5.285392665558156372e-02,-1.086459517858577639e+00,-1.092823664348752111e+00
6.577315463092618586e+01,4.617107671559489290e+02,5.290016941555246432e-02,-1.085244905204141075e+00,-1.137511536480500851e+00
6.580316063212642064e+01,4.616782215028542851e+02,5.294634352411119183e-02,-1.084031583714648805e+00,-1.226616558141470525e+00
6.583316663332666963e+01,4.616457122373145694e+02,5.299244908391387981e-02,-1.082819552145810604e+00,-1.156163520586434457e+00
6.586317263452690440e+01,4.616132393206398206e+02,5.303848619764087169e-02,-1.081608809254736459e+00,-1.186746074831548814e+00
6.589317863572713918e+01,4.615808027141778780e+02,5.308445496799688024e-02,-1.080399353799941675e+00,-1.080101552001936582e+00
6.592318463692738817e+01,4.615484023793139841e+02,5.313035549771086274e-02,-1.079191184541334891e+00,-1.133377898391735750e+00
6.595319063812762295e+01,4.615160382774711820e+02,5.317618788953601405e-02,-1.077984300240230731e+00,-1.085826435898706865e+00
6.598319663932785772e+01,4.614837103701100318e+02,5.322195224624986370e-02,-1.076778699659348471e+00,-1.079903170050642291e+00
6.601320264052810671e+01,4.614514186187288942e+02,5.326764867065423431e-02,-1.075574381562808046e+00,-1.022992098359994495e+00
6.604320864172834149e+01,4.614191629848635898e+02,5.331327726557514440e-02,-1.074371344716130938e+00,-1.092498481179951852e+00
6.607321464292859048e+01,4.613869434300875696e+02,5.335883813386298885e-02,-1.073169587886237952e+00,-1.094045953821908279e+00
6.610322064412882526e+01,4.613547599160120853e+02,5.340433137839235150e-02,-1.071969109841472312e+00,-1.047389175500885505e+00
6.613322664532906003e+01,4.613226124042858487e+02,5.344975710206217173e-02,-1.070769909351554361e+00,-9.905615304695901679e-01
6.616323264652930902e+01,4.612905008565952016e+02,5.349511540779564728e-02,-1.069571985187625307e+00,-1.074156634820589096e+00
6.619323864772954380e+01,4.612584252346642870e+02,5.354040639854021344e-02,-1.068375336122237007e+00,-1.051987406899132838e+00
6.622324464892977858e+01,4.612263855002547075e+02,5.358563017726762634e-02,-1.067179960929328431e+00,-1.077534844590647189e+00
6.625325065013002757e+01,4.611943816151656961e+02,5.363078684697394904e-02,-1.065985858384253415e+00,-1.101818864486112659e+00
6.628325665133026234e+01,4.611624135412342866e+02,5.367587651067944055e-02,-1.064793027263775338e+00,-1.142834498981103897e+00
6.631326265253051133e+01,4.611304812403349729e+02,5.372089927142872229e-02,-1.063601466346063784e+00,-1.068319290692701928e+00
6.634326865373074611e+01,4.610985846743798788e+02,5.376585523229061858e-02,-1.062411174410682779e+00,-1.076550780174382327e+00
6.637327465493098089e+01,4.610667238053189294e+02,5.381074449635830925e-02,-1.061222150238617656e+00,-1.074363924255608449e+00
6.640328065613122988e+01,4.610348985951394525e+02,5.385556716674921862e-02,-1.060034392612255294e+00,-9.612671541063030345e-01
6.643328665733146465e+01,4.610031090058665768e+02,5.390032334660502245e-02,-1.058847900315388557e+00,-1.076361931554451479e+00
6.646329265853169943e+01,4.609713549995629478e+02,5.394501313909172424e-02,-1.057662672133220294e+00,-1.041729390817893508e+00
6.649329865973194842e+01,4.609396365383272496e+02,5.398963664730922069e-02,-1.056478706852068239e+00,-1.074574165312167429e+00
6.652330466093218320e+01,4.609079535842664654e+02,5.403419397242067296e-02,-1.055296003253593407e+00,-9.967322791154220596e-01
6.655331066213243218e+01,4.608763060995297565e+02,5.407868521491766139e-02,-1.054114560119316035e+00,-1.069219609900630807e+00
6.658331666333266696e+01,4.608446940463095416e+02,5.412311047552519072e-02,-1.052934376232925295e+00,-9.602242922718329243e-01
6.661332266453290174e+01,4.608131173868349038e+02,5.416746985494871186e-02,-1.051755450379358692e+00,-1.065454774289453121e+00
6.664332866573315073e+01,4.607815760833709646e+02,5.421176345387403867e-02,-1.050577781344803840e+00,-1.012157954722099351e+00
6.667333466693338551e+01,4.607500700982195667e+02,5.425599137296729241e-02,-1.049401367916706906e+00,-9.988327287222669160e-01
6.670334066813362028e+01,4.607185993937187050e+02,5.430015371287501974e-02,-1.048226208883751065e+00,-1.060572324856750015e+00
6.673334666933386927e+01,4.606871639322428109e+02,5.434425057422415106e-02,-1.047052303035878706e+00,-1.004657849519164703e+00
6.676335267053410405e+01,4.606557636762027528e+02,5.438828205762190338e-02,-1.045879649164287883e+00,-1.043122689319206264e+00
6.679335867173435304e+01,4.606243985880457785e+02,5.443224826365597457e-02,-1.044708246061426093e+00,-1.083175985064970037e+00
6.682336467293458782e+01,4.605930686302554591e+02,5.447614929289432140e-02,-1.043538092520987171e+00,-1.077624841733999750e+00
6.685337067413482259e+01,4.605617737653517452e+02,5.451998524588533984e-02,-1.042369187337922387e+00,-1.026098325755215424e+00
6.688337667533507158e+01,4.605305139558910810e+02,5.456375622315780965e-02,-1.041201529308441787e+00,-9.521008078018389220e-01
6.691338267653530636e+01,4.604992891644661768e+02,5.460746232522080412e-02,-1.040035117229999750e+00,-1.065050519914209293e+00
6.694338867773554114e+01,4.604680993537061795e+02,5.465110365256382885e-02,-1.038869949901308098e+00,-1.011958698093971210e+00
6.697339467893579013e+01,4.604369444862765590e+02,5.469468030565675931e-02,-1.037706026122337200e+00,-1.078524072616746876e+00
6.700340068013602490e+01,4.604058245248793355e+02,5.473819238494977840e-02,-1.036543344694305091e+00,-1.024088402673254405e+00
6.703340668133625968e+01,4.603747394322526816e+02,5.478163999087351521e-02,-1.035381904419692134e+00,-1.101168653676739329e+00
6.706341268253650867e+01,4.603436891711713770e+02,5.482502322383893401e-02,-1.034221704102228134e+00,-1.074131484885748833e+00
6.709341868373674345e+01,4.603126737044463539e+02,5.486834218423734810e-02,-1.033062742546897672e+00,-1.033822271517531588e+00
6.712342468493699243e+01,4.602816929949251517e+02,5.491159697244048926e-02,-1.031905018559950538e+00,-1.069833444617864338e+00
6.715343068613722721e+01,4.602507470054915188e+02,5.495478768880039666e-02,-1.030748530948881081e+00,-1.044717633849613803e+00
6.718343668733746199e+01,4.602198356990656976e+02,5.499791443364952792e-02,-1.029593278522447752e+00,-9.794101858935182481e-01
6.721344268853771098e+01,4.601889590386043096e+02,5.504097730730071053e-02,-1.028439260090664664e+00,-1.035104315539352227e+00
6.724344868973794576e+01,4.601581169871002430e+02,5.508397641004710021e-02,-1.027286474464806698e+00,-1.063652415605468082e+00
6.727345469093818053e+01,4.601273095075829360e+02,5.512691184216225726e-02,-1.026134920457398403e+00,-1.088377837020069849e+00
6.730346069213842952e+01,4.600965365631180930e+02,5.516978370390011877e-02,-1.024984596882228871e+00,-1.052026302928533497e+00
6.733346669333866430e+01,4.600657981168078550e+02,5.521259209549494312e-02,-1.023835502554344856e+00,-9.664848338056111210e-01
6.736347269453891329e+01,4.600350941317906290e+02,5.525533711716142105e-02,-1.022687636290046997e+00,-1.027078856372382942e+00
6.739347869573914807e+01,4.600044245712414863e+02,5.529801886909454373e-02,-1.021540996906910692e+00,-1.029182096499784649e+00
6.742348469693938284e+01,4.599737893983715367e+02,5.534063745146973468e-02,-1.020395583223745017e+00,-9.845500135854786672e-01
6.745349069813963183e+01,4.599431885764284971e+02,5.538319296444277340e-02,-1.019251394060639582e+00,-9.775978071759128252e-01
6.748349669933986661e+01,4.599126220686964643e+02,5.542568550814975376e-02,-1.018108428238941210e+00,-9.681100969068066053e-01
6.751350270054010139e+01,4.598820898384958014e+02,5.546811518270720887e-02,-1.016966684581252611e+00,-1.035238975829996466e+00
6.754350870174035038e+01,4.598515918491832508e+02,5.551048208821203478e-02,-1.015826161911433712e+00,-1.062019356803594494e+00
6.757351470294058515e+01,4.598211280641496614e+02,5.555278632462517380e-02,-1.014686859054227730e+00,-1.098594003740713809e+00
6.760352070414083414e+01,4.597906984467932716e+02,5.559502799005922036e-02,-1.013548774829913457e+00,-1.048217801403796834e+00
6.763352670534106892e+01,4.597603029605560323e+02,5.563720718200515503e-02,-1.012411908058828969e+00,-1.031365740383831664e+00
6.766353270654130370e+01,4.597299415689206512e+02,5.567932399806731214e-02,-1.011276257563095360e+00,-9.750857148876145297e-01
6.769353870774155268e+01,4.596996142354051926e+02,5.572137853580150929e-02,-1.010141822165974812e+00,-9.944722969804259405e-01
6.772354470894178746e+01,4.596693209235628501e+02,5.576337089271497099e-02,-1.009008600691870150e+00,-1.037733946396647067e+00
6.775355071014202224e+01,4.596390615969820601e+02,5.580530116626646747e-02,-1.007876591966329061e+00,-9.639671282344773884e-01
6.778355671134227123e+01,4.596088362192866157e+02,5.584716945386623832e-02,-1.006745794816053641e+00,-1.070102270501835262e+00
6.781356271254250601e+01,4.595786447541354391e+02,5.588897585287593006e-02,-1.005616208068885520e+00,-1.058665780471801821e+00
6.784356871374274078e+01,4.595484871652226957e+02,5.593072046060874186e-02,-1.004487830553806083e+00,-1.063801107901545029e+00
6.787357471494298977e+01,4.595183634162777935e+02,5.597240337432932145e-02,-1.003360661100954232e+00,-1.058457916342843586e+00
6.790358071614322455e+01,4.594882734710655541e+02,5.601402469125376510e-02,-1.002234698541615066e+00,-1.015417635228827775e+00
6.793358671734347354e+01,4.594582172933857009e+02,5.605558450854969399e-02,-1.001109941708208328e+00,-1.043939109948395005e+00
6.796359271854370832e+01,4.594281948470734847e+02,5.609708292333614316e-02,-9.999863894343150594e-01,-1.038555245078729428e+00
6.799359871974394309e+01,4.593982060959993419e+02,5.613852003268367252e-02,-9.988640405546589385e-01,-9.323789196640753785e-01
6.802360472094419208e+01,4.593682510040687816e+02,5.617989593361431833e-02,-9.977428939051060652e-01,-1.071613972375925705e+00
6.805361072214442686e+01,4.593383295352227833e+02,5.622121072310153067e-02,-9.966229483226822783e-01,-1.048828333915129640e+00
6.808361672334466164e+01,4.593084416534374554e+02,5.626246449807030536e-02,-9.955042026455562798e-01,-1.007985637239520615e+00
6.811362272454491062e+01,4.592785873227240359e+02,5.630365735539710759e-02,-9.943866557130403017e-01,-9.727320824293570478e-01
6.814362872574514540e+01,4.592487665071292327e+02,5.634478939190979557e-02,-9.932703063656043163e-01,-9.694704599008935331e-01
6.817363472694539439e+01,4.592189791707348263e+02,5.638586070438782183e-02,-9.921551534448687093e-01,-1.005982457434137389e+00
6.820364072814562917e+01,4.591892252776578971e+02,5.642687138956200416e-02,-9.910411957935958416e-01,-1.009971424803714379e+00
6.823364672934586395e+01,4.591595047920507682e+02,5.646782154411470606e-02,-9.899284322557055926e-01,-1.003823860151608072e+00
6.826365273054611293e+01,4.591298176781009488e+02,5.650871126467976041e-02,-9.888168616762664787e-01,-9.521650431548055460e-01
6.829365873174634771e+01,4.591001639000313048e+02,5.654954064784242090e-02,-9.877064829014987613e-01,-1.034373929933321001e+00
6.832366473294658249e+01,4.590705434220998313e+02,5.659030979013947998e-02,-9.865972947787731151e-01,-1.104814235852253468e+00
6.835367073414683148e+01,4.590409562085997663e+02,5.663101878805918560e-02,-9.854892961566068532e-01,-9.767910770406437182e-01
6.838367673534706626e+01,4.590114022238596476e+02,5.667166773804122731e-02,-9.843824858846854653e-01,-1.043460459552769004e+00
6.841368273654731524e+01,4.589818814322432559e+02,5.671225673647683346e-02,-9.832768628138293110e-01,-9.868027022182640495e-01
6.844368873774755002e+01,4.589523937981495010e+02,5.675278587970862543e-02,-9.821724257960182669e-01,-9.132207173057413918e-01
6.847369473894778480e+01,4.589229392860127064e+02,5.679325526403076335e-02,-9.810691736843901722e-01,-9.767206328633520895e-01
6.850370074014803379e+01,4.588935178603022678e+02,5.683366498568888370e-02,-9.799671053332261739e-01,-8.886545556577507554e-01
6.853370674134826857e+01,4.588641294855229376e+02,5.687401514088004373e-02,-9.788662195979718206e-01,-1.059000048397074512e+00
6.856371274254850334e+01,4.588347741262145973e+02,5.691430582575281866e-02,-9.777665153352190774e-01,-9.663694331582687314e-01
6.859371874374875233e+01,4.588054517469525422e+02,5.695453713640726695e-02,-9.766679914027174281e-01,-9.576942267069248338e-01
6.862372474494898711e+01,4.587761623123471395e+02,5.699470916889487482e-02,-9.755706466593729864e-01,-9.345821807024542460e-01
6.865373074614923610e+01,4.587469057870440565e+02,5.703482201921866723e-02,-9.744744799652416134e-01,-1.011466554405910268e+00
6.868373674734947087e+01,4.587176821357122662e+02,5.707487578277206652e-02,-9.733794901796593013e-01,-9.658385429176195025e-01
6.871374274854970565e+01,4.586884913230346683e+02,5.711487055310102146e-02,-9.722856761577767237e-01,-9.666539827397989670e-01
6.874374874974995464e+01,4.586593333137441846e+02,5.715480642376137566e-02,-9.711930367566485867e-01,-9.671278914145403638e-01
6.877375475095018942e+01,4.586302080726085819e+02,5.719468348825969273e-02,-9.701015708344782329e-01,-1.039184184180965920e+00
6.880376075215042420e+01,4.586011155644297901e+02,5.723450184003601310e-02,-9.690112772505221628e-01,-1.055686224167193155e+00
6.883376675335067318e+01,4.585720557540438449e+02,5.727426157246380545e-02,-9.679221548651106843e-01,-9.412093023630812016e-01
6.886377275455090796e+01,4.585430286063208882e+02,5.731396277884992507e-02,-9.668342025396436945e-01,-9.497677523154088863e-01
6.889377875575114274e+01,4.585140340861653954e+02,5.735360555243469022e-02,-9.657474191365940097e-01,-9.641250690611278262e-01
6.892378475695139173e+01,4.584850721585158340e+02,5.739318998639185432e-02,-9.646618035194913787e-01,-9.329759111142826855e-01
6.895379075815162651e+01,4.584561427883449483e+02,5.743271617382854355e-02,-9.635773545529555673e-01,-9.096821185361442241e-01
6.898379675935187549e+01,4.584272459406595885e+02,5.747218420778538173e-02,-9.624940711026501727e-01,-1.020733942134083305e+00
6.901380276055211027e+01,4.583983815805007680e+02,5.751159418123635153e-02,-9.614119520353348047e-01,-9.223479629446081907e-01
6.904380876175234505e+01,4.583695496729437195e+02,5.755094618708891940e-02,-9.603309962188260052e-01,-8.857279693871459303e-01
6.907381476295259404e+01,4.583407501830977822e+02,5.759024031818395922e-02,-9.592512025220065741e-01,-9.079752732264584347e-01
6.910382076415282881e+01,4.583119830761064577e+02,5.762947666729575230e-02,-9.581725698148453318e-01,-9.283638908456335326e-01
6.913382676535306359e+01,4.582832483171474109e+02,5.766865532713202208e-02,-9.570950969683720277e-01,-9.214680932530692203e-01
6.916383276655331258e+01,4.582545458714325264e+02,5.770777639033394801e-02,-9.560187828546953259e-01,-1.027690734393813088e+00
6.919383876775354736e+01,4.582258757042078514e+02,5.774683994947607535e-02,-9.549436263469870401e-01,-9.791456380758009059e-01
6.922384476895379635e+01,4.581972377807534258e+02,5.778584609706644004e-02,-9.538696263194992309e-01,-9.019257666969918708e-01
