S,E,I,T,v,v_noisy
1.207904047847661921e+00,3.146428011978878203e+01,3.261237225329963962e+01,4.652146163767193343e+01,2.076014612829558814e+02,2.288008241300368297e+02
9.521199717455112177e-01,1.543655143516201100e+01,4.115128063134586966e+01,4.513539245704198777e+01,1.129350882990018334e+02,1.669333089417597193e+02
1.434430315097510400e+00,2.114403382010044297e+01,2.693964277818626130e+01,3.161370176578878244e+01,1.304905742140041411e+02,1.487944964558158460e+02
1.320504929055830445e-01,3.666501508584018154e+01,2.798072816393152706e+01,4.216023612697593848e+01,5.086165468984454208e+01,1.767260007386859400e+00
2.018028269670867569e+00,3.728948156470634245e+01,4.430166851609865830e+01,3.533590223446412892e+01,5.831336263950602188e+02,5.589915904489027980e+02
9.144160635836090734e+00,2.828407131289464616e+01,2.969206930870805650e+01,4.439749732862753717e+01,1.143985133924334150e+03,1.150587227330404176e+03
9.389258552642746336e-01,2.539281895350145390e+01,2.640205482974358731e+01,3.974385444215093344e+01,2.553705652199624012e+02,2.566719476378095237e+02
5.011674238360227740e+00,3.381259999626607282e+01,6.039030163346353675e+00,4.588226045328535463e+01,8.707090348037801277e+02,8.334208450360375764e+02
2.549271762236359251e+01,3.192074068258130026e+01,1.448538148386415614e+01,3.998187124333406217e+01,2.254061628281921912e+03,2.251182295453293591e+03
3.761038631728794712e+00,2.187088327670407395e+01,4.617967714597992313e+01,3.466864106496540643e+01,5.337914300972614683e+02,5.265371110490534647e+02
6.033731803444698016e+01,1.699935411377702099e+00,1.029174131185659391e+01,4.176299258354811883e+01,1.355392744465361261e+02,1.344537002685860614e+02
2.052323884393486253e+01,1.546930706795144417e+01,3.976856754421233830e+01,3.819291616163468461e+01,1.057050068975761178e+03,1.054504758120983524e+03
4.699697743947993445e+00,4.036929261488747755e+01,3.712334977487619092e+00,3.360597646734705535e+01,1.130100974760439840e+03,1.148415266617657835e+03
1.782914309514606055e-01,3.608636286195790888e+01,1.795461083729558283e+01,3.997173933983783911e+01,7.371923513535770667e+01,1.029093126126506803e+02
2.547524107225179968e+00,1.338241449061510302e+01,3.726355511086790528e+01,3.307754762382361946e+01,2.013280349687700266e+02,2.149007889629590977e+02
1.268772355612453884e-01,1.119957377770699480e+01,1.565864194493010686e+01,3.659184656819584802e+01,1.674684628225881511e+01,-5.559089143144039014e+00
7.361540615828434397e+01,4.708596498639570171e+01,3.630118064676418754e+01,4.147245608618171531e+01,2.626337323236036355e+03,2.608973783986984472e+03
1.375516151235953166e-01,3.290507385695571685e+01,2.876790629446056613e+01,3.657870648516721701e+01,4.710999444527188729e+01,3.377109536477735219e+01
4.208495073343810899e-01,1.345388600784703392e+01,4.796615189541630997e+01,3.879603649247648889e+01,6.546900501496598679e+01,6.425010438042147598e+01
3.537248853474719845e-01,6.459277329094644804e-01,2.497169287078516220e+01,3.950703686668141756e+01,3.249291834426434100e+00,-5.375005810215191637e+00
3.834998197302311240e+01,1.799067628065148483e+01,8.425922413360209529e-01,4.598365860641891345e+01,1.030214721357331882e+03,1.023126620437695124e+03
5.284622297598617990e+01,3.072134570156776689e+01,3.492084212967339063e+00,3.702288766214889648e+01,2.238576370595024855e+03,2.220039133216781011e+03
1.507128340660379884e+01,4.384656436787582123e+01,2.921682348019990982e+01,4.737165942660920592e+01,1.110726487992998045e+03,1.129624913533061545e+03
3.633355140211244816e+01,1.742046793925430848e+01,2.223747662745325471e+01,3.815128319014134917e+01,1.242963688449693336e+03,1.259907322025607755e+03
6.043778773189899534e-01,3.037074362391339122e+01,4.054451348315949133e+01,3.540239415862141925e+01,1.658318571091359672e+02,1.848398885168418815e+02
4.854433543045122690e+01,4.552500431217914212e+01,3.677885907706720303e+01,4.375280892147625877e+01,2.419936991228586976e+03,2.418249755589853976e+03
2.011055289293677273e-01,4.531126591416293792e+01,4.057341979602485083e+01,3.807381003300299938e+01,9.716531255248453647e+01,1.061828813822315993e+02
8.475812896686161224e-01,4.271769286860796910e+01,2.986128874593698868e+01,3.515883600308889356e+01,3.088251774187393721e+02,2.905250865235889250e+02
3.781480919001511865e+01,3.233768627079957980e+01,4.176988110693024936e+01,3.285327476266594715e+01,1.268288897913437268e+03,1.247975441334843481e+03
1.182119453364366635e+01,3.032553592441859891e+01,2.483364635112235064e+01,3.228308665890299523e+01,8.985211017260654671e+02,8.875693028549045493e+02
6.314677238302024165e+01,3.593204748848044261e+01,1.312242389252580921e+01,4.441260289128508276e+01,1.805833198160386701e+03,1.817456885125645840e+03
3.516150947115318814e+01,2.076899012834388714e+01,1.838613778542078236e+01,3.269765591647972514e+01,8.490470414437451154e+02,8.459988608898438542e+02
4.298271532861475119e-01,3.761277225516419520e+01,1.002693618134958831e+00,3.718934699778971975e+01,2.202239489890188224e+02,1.973147744619709556e+02
1.800475354996603716e+00,1.678105485181923928e+00,2.109967469057085054e+01,3.999998366889288093e+01,3.681348295491188338e+01,3.861299519697444538e+01
9.262539150926419040e+01,4.670651981104811767e+01,2.985649067858289385e+01,4.362672618525436974e+01,2.110516122346610700e+03,2.118913176142025350e+03
1.285182461367604567e+01,3.600088355171334342e+01,4.186780555958741701e+01,4.397520545079758847e+01,1.690423818474357631e+03,1.693630389999287900e+03
2.408333835940331724e+01,1.076404931628765382e+00,1.291546411445380116e+01,4.782255948587740590e+01,3.347319350602261068e+01,2.009239195681922752e+01
1.772169894477218788e-01,3.562259416477535012e+01,1.721908978308476179e+01,3.272363106800273869e+01,4.130547867001178730e+01,4.254714139580899968e+01
7.265310734355529121e+01,2.917230382451721482e+01,2.002435000031691104e+01,3.439505190345758479e+01,1.357997913078567535e+03,1.349520015020261326e+03
4.480594641804375833e+00,3.100311987509042311e+01,6.418761702897723964e+00,3.250126754459779477e+01,6.493762541230745455e+02,6.428204417499771353e+02
2.889339613490241043e-01,3.264679999927767540e+01,3.769143531246817247e+01,3.174838664001434196e+01,4.522809323265303760e+01,4.339423355260130677e+01
5.260378077957319043e+00,6.638714649002181112e+00,1.936014448683696543e+01,3.119133700622987959e+01,1.044861405059016732e+02,1.195135724731067057e+02
5.573942728239876487e+01,2.488476524823758140e+00,4.576246711749787721e+01,3.341667544993068617e+01,1.252861926390155389e+02,1.617519695690411368e+02
4.299795486954830714e+00,1.095474016764406322e+01,6.427871277666163508e+00,3.271283883628630207e+01,2.558401515625400293e+02,2.869750346894999780e+02
9.535947134117132862e+01,4.508689761474141910e+00,2.885699583302760374e+01,3.776254158939863714e+01,2.810408491922864869e+02,2.935757139743873267e+02
6.061711211845167213e+01,1.120786172774389833e+01,4.269754273869875050e+00,4.042456420622023217e+01,8.891158438075422055e+02,8.810841611258014154e+02
3.101097875898678691e+00,3.635150590573341844e+01,4.526933574013153105e+01,3.677124765136674256e+01,8.860637881265781743e+02,8.798632500247409780e+02
7.966157871522206335e+01,1.701704353636935707e+01,2.403143156734455221e+00,3.067293417004033884e+01,3.416955168607439646e+02,3.363551584845369007e+02
2.004445790528620464e+01,2.891826784476137391e+01,3.679096678622151728e+01,4.673346476378355874e+01,9.675482201520428589e+02,9.905690364598938231e+02
5.811262119214226640e-01,1.320802550622109095e+01,5.215954853172388717e-01,3.102251667165274540e+01,3.947562499495190735e+01,-1.583076228747415826e+01
1.974561349583773273e-01,4.347406927245746289e+01,2.138336731683126501e+01,3.254663525355709197e+01,5.244683457794558024e+01,5.760286972870500932e+01
1.206972587472901065e-01,3.953378370500539862e+00,1.052022600244186279e+01,3.374633042347753786e+01,4.713317016573740581e+00,-3.513647158014813954e+01
3.667340917390713884e+00,2.778718883782522298e+01,9.834867430648031927e+00,3.402820984737807919e+01,6.559264094524162374e+02,6.558490058555728410e+02
1.840275546197631229e+01,2.739272021845248517e+01,3.135986580342662222e+01,3.411799414162086208e+01,1.306443840136241079e+03,1.332934739605271488e+03
2.467661593127081221e-01,3.918349043893640271e+01,2.654239118547544507e+01,4.677863230744965506e+01,5.384480879183275448e+01,3.562598859242788762e+01
4.034202658153014376e-01,4.406716003073822208e+01,2.844171077112698853e+01,3.533596934135015744e+01,1.610231786120121171e+02,1.153658234093741584e+02
8.345976173388967823e+01,3.723206022034263185e+01,3.456457581651440591e+01,4.611410772094053101e+01,1.235649060928162271e+03,1.261591474686405718e+03
2.636422119712275247e+01,6.099188954074623581e+00,1.421515503839968986e+01,3.381140854110250160e+01,3.461066337273131808e+02,3.762230816875473920e+02
9.328175876452172721e-01,3.836683290977669714e+01,2.284137736517432060e+01,3.910608875537984375e+01,3.747966069850646704e+02,3.847681481364461433e+02
6.729748951310179450e+01,2.410595182205790010e+01,2.172657161024320160e+01,4.669512606852757131e+01,7.877118944925581445e+02,8.128172603610837541e+02
2.704816445072336428e+00,1.333187092701780685e+01,3.841048322148436966e+01,3.199366349567706891e+01,1.612036372809197928e+02,1.451538416763881401e+02
5.778321639354445649e-01,3.821372864710352246e+01,2.002241560321335001e+01,3.838528185950069371e+01,2.385287165792422002e+02,2.619810164151582512e+02
1.083989285798378166e+00,4.005728466847386926e+01,7.251878396854466224e+00,3.730828459369888606e+01,4.651844840005517199e+02,4.991969679962656983e+02
6.554099852688526351e-01,2.457899126034442361e+01,1.574911156434529147e+01,3.479623651209944768e+01,1.449591330431565837e+02,1.577627116603124193e+02
1.217053240477813958e+01,4.187515998343623380e+01,2.870505840812131382e+01,4.018217935124649642e+01,2.379645298877709138e+03,2.385266582576658493e+03
1.323080236614607275e+00,4.123471513010451872e+01,4.177745306443663509e+01,4.548155258212945284e+01,3.551206831795820449e+02,3.807864499566173322e+02
5.412961535001073798e+00,3.872728240265864486e+01,3.882052685114856239e+00,4.215189243056260437e+01,1.640602014463891464e+03,1.663240965419099894e+03
7.262701699692261315e+00,3.424916517310268915e+01,1.992981023512217931e+01,4.745284243912577438e+01,6.517441679966188985e+02,6.367676202183527039e+02
3.262354141479119285e+00,2.874821088912946365e+01,9.465373132976073745e-01,3.350562748044976047e+01,7.070591810145773479e+02,7.342597139873424794e+02
2.280707358156678133e+00,2.547233914704466073e+01,1.174338371960417149e+01,3.467100804896636390e+01,4.525304668907118639e+02,4.674228605550169391e+02
1.139802555968531417e+00,2.380558892205528920e+01,1.364627182559422991e+01,3.809563150219239702e+01,2.927138444558394781e+02,2.958877402870894571e+02
5.021669431875898093e-01,1.950952356844033275e+01,4.337871303055634087e+01,4.128878629593225469e+01,1.063705478390083385e+02,1.324449256893952338e+02
1.918942629068908501e-01,1.563467085681228319e+01,1.601979522149072466e+01,3.333295356587138514e+01,2.375825701793723255e+01,4.226730694244389497e+01
1.252203238454440459e+01,9.595852271404242018e+00,3.312651673131938423e+01,3.843116532071188374e+01,6.122236292558254718e+02,6.271423195595692732e+02
1.116197119804796939e-01,5.724468981824784919e+00,1.283623908424611493e+01,4.606285143976732854e+01,5.230389264900441759e+00,-4.926574690117623945e+00
1.585838413094994692e+01,6.515645364986415444e+00,3.073555846690323534e+01,3.668909144593147431e+01,4.324349340569674496e+02,4.491044264563057595e+02
1.828477011973559030e+01,4.529449870748145202e+01,4.660890186622557607e+00,3.096665202274446571e+01,1.040336585564205052e+03,1.018166297318165107e+03
2.618985476843734261e+01,4.534421488551041080e+01,9.846908681346839387e+00,4.326814991516646813e+01,2.804846836310814524e+03,2.802317853855384783e+03
8.412581945187133314e+00,2.421488635198139505e+01,2.667511502694998171e+01,4.722585862020356018e+01,5.424413024120470936e+02,5.085760768723341698e+02
7.195585243934139896e+01,4.612602843711129452e+01,4.378442593204214717e+01,4.430068615939534737e+01,2.095163292051484859e+03,2.061075454059373897e+03
1.403862877511106610e+00,4.118147364482380368e+01,4.371356699432190851e+01,4.261055400962089834e+01,5.111888648167443989e+02,5.200499868832224593e+02
2.379529940559448775e+00,2.377323353247201965e+01,4.531872633529514616e+01,3.217665611689024985e+01,2.595641052622833627e+02,2.579239712711023458e+02
7.362099845105012363e-01,4.719401482808808623e+01,5.617082473340456517e+00,3.281944731564170326e+01,2.370995880067112580e+02,2.387946760316224584e+02
1.073365232318852641e-01,1.693991954214842721e+01,8.970580418224333386e+00,4.419007614193420608e+01,1.861750985278526116e+01,3.045650938776091010e+01
2.058221579780336263e+00,2.965284680523008731e+01,1.532116297260649462e+00,3.948068239028983584e+01,7.422377429958565926e+02,7.492374167518057675e+02
3.140277773403176820e+00,4.812622316674787726e+01,7.850888441719194866e+00,4.305311581754134664e+01,1.225092872488273315e+03,1.207365185458230599e+03
2.464333048435767726e+00,1.204763413482908163e+01,2.621160763446277286e+01,3.296714011325517646e+01,1.768850055040131224e+02,1.783536411592260436e+02
1.285347849737841219e-01,4.178025017666499252e+01,8.663513284937196524e-01,4.652039088646283460e+01,4.263396690656002619e+01,4.129256274804502880e+01
3.019807058773080755e-01,1.890899058412151135e+01,2.127826768447591377e+01,4.285408673630806220e+01,6.024287889120497397e+01,4.984347071518631367e+01
6.598615498098170384e-01,1.876387058119886220e+01,3.470413796601252443e+01,3.062588502549880687e+01,3.572755645636132726e+01,3.323658766114986918e+01
1.691145582142741244e+00,4.197824174497955596e+01,9.070365321097989764e+00,3.735394720464909568e+01,7.043348261410667419e+02,6.970265056591409802e+02
4.129704458932086375e-01,1.574503745526318532e+01,4.579860211727310393e+00,4.705635079202230031e+01,4.043946405923578169e+01,2.745728730639160631e+01
1.237333850171473015e+00,2.020728206145324890e+01,1.775224664842817157e+00,3.140494036694497737e+01,1.277485876924010597e+02,1.210633763224607122e+02
7.276450985457177945e-01,2.252167126985233025e+01,4.435097921710135438e+01,3.544577283173090620e+01,1.498559738451594114e+02,1.545556192970842062e+02
2.114386076049055152e-01,1.398189730318895307e+01,4.864318391320481538e+01,4.337847422918797236e+01,2.997824414974249763e+01,7.124275086685078406e+01
4.254699850599286037e+01,1.328449687171977756e+00,2.458761864438026734e+01,4.228033290895483276e+01,1.046275680671182187e+02,8.828791910714593882e+01
6.660605411033572842e+00,4.901863066062280438e+01,2.814377929285062407e+01,4.122425277986113912e+01,2.055224755699940488e+03,2.065663102888517642e+03
8.915621371847052501e+01,1.099072567569763015e+00,2.604822595112455375e+01,3.644888427554882071e+01,7.101590032934559815e+01,4.178932525583482516e+01
6.457526510671327102e+00,2.355664929736247615e+01,7.394501490446553582e+00,3.842462475322692228e+01,1.139775752086847206e+03,1.171576248536891399e+03
7.006858449619810081e+00,2.911176345184389547e+01,1.142289181914569163e+01,3.370915065914343245e+01,9.657428620738172640e+02,9.590753555070817811e+02
1.235033125797341258e+00,2.558257371334621411e+01,3.657648859721124524e+01,3.887356652077045283e+01,3.235223837622507403e+02,3.262998969316262787e+02
2.600351777872804604e+01,2.119315572562026873e+01,3.114059309755283067e+01,4.250947779151788097e+01,1.359212118134521234e+03,1.384760501783582413e+03
2.441936345116047846e+00,2.000164682010197481e+00,2.853149254137900570e+01,3.652799975977296754e+01,5.056894583593749104e+01,7.032248869474038599e+01
2.951462536918468516e+01,3.295312153144618605e+01,3.991466042704799122e+01,3.170469019708480474e+01,9.529067474683881755e+02,9.230695598565968112e+02
2.520946568931520027e+00,3.456266032337959260e+00,2.375776055368326567e+01,3.638056525806874220e+01,8.700325471089092844e+01,9.810711210842887908e+01
1.650046810000458919e+01,1.761142899774466031e+01,4.474832325491229224e-01,3.550075791139467896e+01,1.364713430652379429e+03,1.360165585110875327e+03
