E_1,E_2,phi,theta,I_avg
8.344664114002491306e-01,1.613371580403926142e+00,2.452635751483845272e+00,2.452669937287571766e+00,5.256206913282181030e-03
1.157375637855899697e+00,1.203701160864005804e+00,4.022917063131272286e+00,2.050482712149338527e-01,1.111776843497297050e-03
1.331143616674836938e+00,1.483483175752222216e+00,4.867097794037182901e+00,1.103857153228984034e+00,2.298995204498094531e-03
1.613635003710018001e+00,1.367130061216153880e+00,5.465368630690415896e-01,6.135677972067178132e+00,7.113237284777926620e-03
8.000840888541910223e-01,5.649379190788410554e-01,8.172215394238275810e-01,2.236325499189077082e+00,9.439126585650306185e-04
1.801462174211736933e+00,9.401368503508438224e-01,4.732652957758172185e+00,4.138876465672709060e+00,5.360053449973991267e-03
1.771416225359736529e+00,7.379665975588374227e-01,4.170348856775371260e+00,8.605433000014069966e-01,1.864445877262982908e-03
1.368212336630921344e+00,1.358290670720687876e+00,6.094926702010122987e+00,5.826967269135981731e+00,6.551562202314995843e-03
6.964245378026970856e-01,1.236199578785392994e+00,3.784679039894585983e+00,9.429915914711701763e-01,7.890040079130603403e-04
1.150197060832779616e+00,1.235067214210737063e+00,4.363148978864015981e-01,1.443148095622505567e+00,3.834222433695853947e-03
5.983168722773137826e-01,6.616578142501572390e-01,4.786562132854479401e+00,6.252057780172058266e+00,9.001044975395669327e-04
1.950143138868389636e+00,1.377567034933935952e+00,4.826735440508646668e+00,4.227716741588889882e+00,7.650596121112014474e-03
7.297334215146604741e-01,7.752575932349203836e-01,5.490625191174479447e+00,8.698944256402383335e-01,1.267370412098744754e-03
1.817460586492115171e+00,1.939045090183620035e+00,5.352650608407327759e+00,5.898159923046840447e+00,1.173675377785540763e-02
1.287947493980975633e+00,1.669320452133246979e+00,6.028703453035813009e-01,4.713469235847291827e+00,2.759610581546778196e-03
9.742459907585030443e-01,1.502959000298249137e+00,3.338148249043858762e+00,3.228208115951832546e+00,5.583277934070420175e-03
6.202373406519832155e-01,8.016407983745164056e-01,3.593801961816682322e+00,8.404041866882686618e-01,2.902008086751524558e-04
1.347377539634992516e+00,5.226279033067449120e-01,6.170074028503399255e+00,5.473110861850678077e+00,2.839715231591788316e-03
1.090053222355858331e+00,1.272178519185721335e+00,1.937293666973427753e+00,3.151033622932866596e+00,3.777259233598265990e-03
6.777863832587041060e-01,6.587022554778834138e-01,3.461296062740325308e+00,4.576906557558197086e+00,1.160125931103571763e-03
6.216526593354924080e-01,1.474046966235152745e+00,5.975976731892460730e-02,2.591553582009531453e+00,1.256379806834969888e-03
1.204685004662688907e+00,1.926652283963701695e+00,4.660170897614966279e+00,2.335025346105053412e+00,3.021982764361412586e-03
7.039162043348092812e-01,1.696490666313855034e+00,1.768473741400768739e+00,2.370996279217455260e+00,4.634082420324978253e-03
9.006880662090106515e-01,1.812080471653139124e+00,5.127757101522988137e+00,3.355483998952646374e+00,2.997353700805038910e-03
1.971073366782469138e+00,1.193463135083062898e+00,3.653980368597392614e-01,4.304831007400351517e+00,2.556497975986699901e-03
1.560286483752953091e+00,8.392240086056836912e-01,1.896479454371998052e+00,2.735670225235109054e+00,4.385686423626927559e-03
1.584973140416733983e+00,5.584296731335034458e-01,3.733142507088321072e+00,4.982852892792260846e+00,2.983605783776107669e-03
1.964670428973284144e+00,9.509657053625690803e-01,2.611203890771813807e+00,5.256419516931666314e-01,2.460940002074650350e-03
7.769769794708948352e-01,1.965160300652824432e+00,5.383258447377545330e+00,3.274506867175251745e+00,2.727125556070225838e-03
1.848385317852567322e+00,8.283821733131834231e-01,5.576087918731309490e-01,2.009051165547032003e+00,3.974190703295343678e-03
6.229876731592045580e-01,1.991677723072484696e+00,3.360919099034120006e+00,1.153192187148006642e+00,3.052572635463646038e-03
1.516826994696203856e+00,1.856678710313472092e+00,1.562143642527683285e-01,2.418584472089984949e+00,2.565236852582167010e-03
9.143082633029460116e-01,1.316959278777835030e+00,8.554001242509893244e-01,4.858371604023306922e+00,1.581986639263996842e-03
1.761257185241317247e+00,8.460766300748854274e-01,2.810534553329304130e-01,5.720003436903119187e+00,5.341908074154482280e-03
1.856913180877099778e+00,1.528366869191821298e+00,4.341576517791223111e+00,3.540835402872943294e-01,3.249130984658382421e-03
1.287876398157637547e+00,1.200138448095396049e+00,4.936487188870367859e+00,3.525793922314688800e+00,2.834110483381744715e-03
1.086394986025404519e+00,9.161995981212049944e-01,3.112328280100746802e+00,2.887531851030360031e+00,3.589965038033713415e-03
1.035348516436761068e+00,1.774889013055493070e+00,1.146698302518800006e+00,3.447991597075019232e+00,2.550065258883594047e-03
1.910860971192544167e+00,1.199607658002733945e+00,5.988337863330759347e+00,3.940013598156586028e+00,2.534395712772108747e-03
1.788713854372758760e+00,1.664299971276891776e+00,5.095772501414574052e+00,4.524201490979892076e-02,7.998035269407444831e-03
1.809089541620856334e+00,1.963007535896391875e+00,5.009587196221436667e-01,2.535793931465115225e+00,4.005876595129560444e-03
1.513505089323012642e+00,5.162004278565454074e-01,3.308576651090350929e+00,3.204147133415186754e+00,3.750725578712069477e-03
5.279843401326385077e-01,1.494610060685795494e+00,3.987498242403803239e+00,4.117859695625417871e+00,3.512770293781374356e-03
1.151794099536830096e+00,5.461931242788495844e-01,5.251199335862759554e+00,5.306505944484465331e-01,1.817991251721246850e-03
1.882350021427131814e+00,1.303693938815239761e+00,5.280408713631325135e+00,1.483361806695128848e+00,3.085965292699552071e-03
6.364105446257312115e-01,7.972979645791364867e-01,6.003881262512146044e+00,1.018133665219943751e+00,1.374194453757496661e-03
1.044412365989702662e+00,1.913211643103824633e+00,6.686543259583863641e-01,5.912250716490293101e+00,6.400292952578683602e-03
1.861571039039493947e+00,8.407864741124768670e-01,5.022242070610463571e+00,5.576131837944934277e-01,4.027637079812285831e-03
9.219086220183554392e-01,8.649697491053095488e-01,2.286129734356480814e+00,3.029867536329660993e+00,2.605754670615789085e-03
1.669542502022141051e+00,1.787642964667977674e+00,6.176818374803197287e+00,1.822072941184603945e+00,4.472667797249795310e-03
9.364266391070424911e-01,1.840904200214839026e+00,2.360862625312825536e+00,3.294732009209417445e+00,6.264715355058657516e-03
1.132379820669717985e+00,1.557232384086996380e+00,1.760644743825056535e+00,1.756524219855494229e+00,5.642662516802185793e-03
7.690158472091483954e-01,1.821133796833147800e+00,5.069697037235550985e-01,4.881728432355800784e+00,3.281361082786499878e-03
1.822093062330825575e+00,1.917020620434051414e+00,8.063747249074713075e-01,2.556732032353008499e+00,5.354307112997706668e-03
1.900373194992652337e+00,6.141374288787753155e-01,4.206458381557251158e+00,1.752131369578848741e+00,2.750829558220758454e-03
1.462644902180735951e+00,9.903045795712759336e-01,4.514953590094631153e+00,3.262926722479180697e+00,3.444251792309430907e-03
1.832412316622493265e+00,9.225352597127720600e-01,5.206369732967889519e+00,1.563896971884776166e+00,2.445207087806833008e-03
1.054385894710180072e+00,1.589539497290262116e+00,4.669401925061838377e+00,3.063217876799549377e-01,3.118803181332634525e-03
1.995258733915524996e+00,1.631694786066014924e+00,2.270993842723540546e+00,3.787560633750906458e+00,8.060385605004405721e-03
1.753396998783617100e+00,7.285430990604604418e-01,4.610166305294830735e+00,4.892657444744425099e+00,4.854493851884603313e-03
1.587381186431400693e+00,1.886468729694525281e+00,9.997814061621626003e-01,4.484066444746220848e-01,9.336135199141009852e-03
6.025927213974564545e-01,7.416066987786102960e-01,4.431604883552444640e+00,1.299938443055605353e+00,3.699256360660273290e-04
1.851618649498220304e+00,5.941385606593708735e-01,4.641062916367468816e+00,5.085467130396720492e+00,4.771636777414364761e-03
1.750444548858817839e+00,1.257787905505367343e+00,2.826387299274125908e+00,4.851600952671327072e+00,3.410993094336852317e-03
1.014891540619567989e+00,1.489931776616258308e+00,3.192782995671080926e+00,7.988757369091632754e-02,5.649627790693130926e-04
1.219313809415694561e+00,6.067174454813712980e-01,4.905199363041016447e+00,4.770454432571650472e+00,2.593097107465284872e-03
6.144422613575785119e-01,5.853918754194226137e-01,4.745091700487810371e+00,4.656404025898135401e+00,1.093540642745032595e-03
9.485227522677541767e-01,7.564730273245097170e-01,2.021405293420341920e+00,4.952700822856875185e+00,5.904813857694805011e-04
1.093916898780166846e+00,1.602027545276357934e+00,2.398322733798716466e-01,5.809286419390964351e-01,6.413955390116299338e-03
1.067852296082071994e+00,1.463152043313527439e+00,2.174951519438164560e+00,4.954307928643652548e-01,2.301479538516087997e-03
1.656852226827829178e+00,1.760396681652431239e+00,2.656679247098967522e+00,2.707955350499500646e+00,1.041709054089430195e-02
1.842006208677396950e+00,9.008243685394198286e-01,2.828290513802465433e+00,2.676108849636716691e+00,6.701824369842931776e-03
1.131038833506008867e+00,5.640764133830875604e-01,4.381060748685124961e-01,3.760542872494154309e+00,5.395907671675153347e-04
7.449251439824602361e-01,7.064571961527323918e-01,6.217296580939477124e+00,6.449098936634086732e-01,1.755552974965370874e-03
1.858883835266048390e+00,1.266705598394508359e+00,4.421788507799891299e+00,8.941563184305255652e-01,2.327485595281109359e-03
7.154013372738529108e-01,8.229838884746436545e-01,4.325900618564532785e+00,2.567370330161570458e+00,1.051699933777841848e-03
1.412384647681221628e+00,1.534275961873700078e+00,4.604924156739789609e+00,6.215075021470588545e+00,4.332861646783685121e-03
1.276549671965332866e+00,1.712342277596319962e+00,1.040536410401502243e+00,6.039171997575737194e+00,5.438069937183346789e-03
1.099861117842205083e+00,1.994504997132159341e+00,4.220776814712429825e+00,4.723479216457903362e+00,7.337233037853011820e-03
7.178474650643532629e-01,1.339758970861038900e+00,1.173998408379010705e+00,9.364980337335326865e-01,3.385668119233926215e-03
1.417511854585388198e+00,9.730243015449998589e-01,2.012731201388135993e+00,5.308851153706246606e+00,1.044076945327428651e-03
1.887003185854069898e+00,5.800654187684705088e-01,3.819021580271797056e+00,5.086927675961621098e+00,4.014726935702884678e-03
8.623044100215733199e-01,1.948527846072568348e+00,4.267292906494887461e+00,1.043888392591915570e+00,2.404311193682541481e-03
1.920760896932204309e+00,8.704440627531364605e-01,2.192485900720670955e+00,7.415497809565730902e-01,3.803497944715908234e-03
1.284787450565758382e+00,7.634289569862834357e-01,3.069851047830412516e-01,9.331896492626823303e-02,3.733606919785470435e-03
1.566582099986396637e+00,5.446454086638551351e-01,5.702882245872183731e+00,4.776299781550779500e+00,3.150304768000299245e-03
1.275684508216097690e+00,1.282320980765730090e+00,5.179966529974757705e+00,1.093861444706491604e+00,2.468041309428969238e-03
7.458868111178702520e-01,7.122445789236282465e-01,2.980033175452265315e+00,2.071599079541071475e+00,1.502228503116338721e-03
6.225821494271063239e-01,6.506513757786054342e-01,5.884971470435456986e+00,1.975339803031514740e-01,1.413653743020775073e-03
5.512277472174691439e-01,1.144420151169465161e+00,5.295228171549740459e+00,1.900468993765938253e+00,8.319876363459588519e-04
5.692200597556684727e-01,1.105150350159177730e+00,8.024055792745701243e-01,1.980141454454995120e+00,1.750800024961605972e-03
1.172566101494775026e+00,1.868538356023924152e+00,2.571763209258127320e-02,4.470440890751460117e+00,3.551899287004763994e-03
1.022221747191959018e+00,6.172501244277353027e-01,3.137782991547477973e+00,2.995217038207850457e+00,2.431574396616778197e-03
1.574491031300611077e+00,1.001620277627309985e+00,1.080153808310782448e+00,1.881489308406713246e+00,4.583375617572360214e-03
1.102673512084343610e+00,1.358302816556826720e+00,2.896065926081308639e+00,6.097054754736895177e+00,4.066229373249438824e-04
1.232145768215404669e+00,1.357896347492602462e+00,2.425469081524119996e+00,5.451527455572897640e-01,1.813046077990479541e-03
7.026829879736913309e-01,1.403750051920614972e+00,3.076732728895370084e+00,1.446351603039992773e+00,2.164306032020424896e-03
1.578758798412539299e+00,1.557466913084348148e+00,4.327399509341886663e+00,6.195882130704625901e+00,3.776085445809103380e-03
9.585541898075593537e-01,1.941180948644140702e+00,3.762749720365469397e+00,1.021700442222074567e+00,2.139912897241696196e-03
1.645400264070427720e+00,7.251895754516703985e-01,3.973788126786655717e+00,3.881413093399956882e+00,4.725918978239244776e-03
1.525846245519350441e+00,6.368724194819028739e-01,1.397909276421969382e+00,4.603301415494080118e+00,1.504314746099503011e-03
1.464738322117088654e+00,9.486429000022686964e-01,5.509604994203137096e+00,2.738420221413655486e+00,8.124260478454391893e-04
5.209247399518663890e-01,1.806420745238767722e+00,6.569852887302378708e-01,8.217655517600033765e-02,4.716720291327270234e-03
1.724711614147821148e+00,6.852856933439372966e-01,4.260722029274700007e-01,6.269296552609236350e+00,5.045444265183302891e-03
1.428104337117353850e+00,1.285243274047172202e+00,5.652469763720756823e+00,2.562402383658342497e+00,6.967191659703588164e-04
1.409845248682427554e+00,8.973887320161935133e-01,4.282266005870694059e-01,2.844216998748327008e+00,1.075430549755056414e-03
1.753613456307117957e+00,1.425335552710391029e+00,5.084904981346813457e+00,2.132000126913006499e-01,6.290179420169395713e-03
8.153335381171493701e-01,1.652240972568788324e+00,1.748173145512224691e+00,1.151472517780967708e+00,4.403360013710091482e-03
1.390330707995146797e+00,1.241453136363029008e+00,5.519091548098409739e+00,3.449189691669940050e+00,1.484237891762635103e-03
1.960886410692164183e+00,1.603503325537184887e+00,1.027898226670889370e+00,5.334221505110327222e+00,4.945549854065018833e-03
1.744677942806780457e+00,1.796156086712884514e+00,4.262148701153188668e+00,5.298341395390894881e+00,7.790067273581432160e-03
1.879827689709846705e+00,9.072462445064461978e-01,5.959779789712805531e+00,5.160960492189922810e+00,5.799164478099820032e-03
1.285392859209598004e+00,1.159056670467682348e+00,3.910520863489805876e+00,1.678959929803647944e+00,1.797484510922479906e-03
6.139827217401072623e-01,1.372046834648051439e+00,4.331932244261034459e-02,4.056336141680755070e+00,1.227832954466676584e-03
1.493856077844258445e+00,9.436331287290025127e-01,2.720004638151995113e+00,3.520853958167131204e+00,4.949647665307128561e-03
1.742255349753066396e+00,1.375217038523678381e+00,2.361662644583990112e+00,2.055974396497943335e+00,7.752412000507069405e-03
9.297366606044644710e-01,1.488910026396591979e+00,5.185733067067027413e+00,4.671105430575581252e+00,4.267340867933811302e-03
1.190694711152898044e+00,1.926225811633863305e+00,3.755031010480829323e+00,2.888139904551909165e+00,7.492131703086467483e-03
9.251832478860295694e-01,1.562949670259381474e+00,3.295206560509782889e+00,1.772342913918002472e+00,3.309169369814047267e-03
7.700611610742027491e-01,1.132899731478891336e+00,2.781137572162791560e+00,3.007882121768907235e-01,5.124161345143652714e-04
1.779136875625510594e+00,6.354125275201220058e-01,1.469272797431810051e+00,8.832781833886748091e-01,4.392735544873601142e-03
1.517791128813364310e+00,6.970022610490438364e-01,2.052127451660027635e+00,4.579218771372002728e+00,1.801981292411072811e-03
1.305850084191651828e+00,1.804625922616238665e+00,4.274826888062796648e+00,2.685111349686174709e+00,4.947106690161974171e-03
1.742814358928997720e+00,1.884235527367028373e+00,3.059004912634005535e+00,1.286855434087333210e-02,6.982336443424208170e-04
8.689511801637124222e-01,1.844103429373503467e+00,3.118317644030295988e+00,3.588614970566675222e+00,6.616413620417236491e-03
