x,I0,Itrans,Itrans_noisy
1.163454578097796732e+00,2.629414353780179514e+00,7.870458620781746184e-01,7.958045312334895982e-01
2.202782515462467394e+00,5.195316587038337985e+00,6.592567607464276946e-01,6.550611307976560438e-01
2.374232505556060246e+00,5.324262915253955342e+00,5.871881997621534177e-01,6.224975694284257122e-01
1.074631999001338212e+00,9.811767107569037805e+00,5.194239616699340978e+00,5.147918219303881493e+00
1.305595500788707231e+00,8.272553402447071491e+00,3.593006610928297206e+00,3.580014808576003293e+00
1.620333351693199919e+00,5.618413624690473895e+00,1.385350376788899718e+00,1.356682406448180389e+00
2.738354442662862542e+00,4.944269557359238121e+00,4.345482572279020239e-01,4.302321109532875054e-01
4.470552949427192280e-01,9.736789283727580013e+00,7.616462123675711737e+00,7.603563841763833153e+00
2.034571748503491317e+00,9.968872286886934830e+00,2.018769606577694109e+00,2.014328166717082702e+00
3.409611542618129487e+00,8.827532767666696145e+00,4.385768422621468821e-01,4.238636963115634537e-01
4.181991739714802314e+00,8.069184289684852018e+00,3.105793169278436849e-01,2.964913767117612342e-01
2.580072383621088150e+00,8.352849392953292096e+00,7.859198946883813042e-01,7.365983463903520434e-01
4.749897010867629277e+00,9.838915066306164192e+00,2.896792431108256016e-01,2.885491581268035399e-01
3.677509399675018997e+00,8.000919033329459751e+00,3.643670825421718718e-01,3.736162298278811189e-01
3.949542630497341555e+00,1.215686556759326908e+00,2.457814000065298154e-01,2.278908154147673559e-01
6.756818664320179968e-01,1.046396277759262139e+00,4.119892688312886686e-01,3.922811419805575239e-01
2.527233072746159159e+00,9.079398662636128492e+00,9.195529906034529688e-01,9.002156965261589594e-01
1.775793365688616010e-01,8.589404236379316160e+00,7.804125080494272559e+00,7.854496307599729832e+00
3.343029751840463248e+00,6.027725148278475942e+00,3.644294922854323104e-01,3.700700263619625674e-01
1.625667184697584533e+00,8.420127088005973093e+00,2.643456078645464835e+00,2.655088267846892336e+00
4.399014082876694154e+00,9.452376357094474102e+00,3.081330046161276925e-01,2.991208330589713582e-01
6.539517094728541924e-01,5.719393105550386380e+00,3.879591040471083385e+00,3.864592688168271728e+00
3.721427599929538754e-01,8.280673012764655283e+00,6.743969586486310064e+00,6.717612200292722768e+00
1.977360942791905885e+00,5.098338530813728120e+00,7.949609942376489879e-01,8.412248279567442477e-01
7.911775149461591772e-01,4.015796915666391520e+00,2.297302046003893761e+00,2.246289139326143047e+00
2.749715550703492717e+00,4.259136515498870068e+00,3.930511090490549364e-01,4.020502174820058117e-01
2.167918195113108126e+00,2.722641403786815850e+00,3.949368390484599978e-01,3.942155919896149774e-01
1.166033754669487665e-01,1.743769438604848343e+00,1.421581976071807363e+00,1.413913307192095736e+00
1.217139928825561324e+00,9.583879073667588955e+00,4.574930931329548756e+00,4.527938705486104887e+00
7.647352672474971857e-01,2.411930871994306003e+00,1.091009589501579891e+00,1.053958826579811436e+00
8.927884911838201987e-01,8.958980328418022054e+00,5.324512039904394811e+00,5.353961981580220630e+00
4.932382532083953386e+00,2.281575845756650622e+00,2.501339187360364091e-01,2.293219291647747848e-01
2.901334950740548813e+00,2.060752954819325744e+00,2.797414810623956027e-01,3.061144159494709749e-01
3.893243604334779562e+00,4.480192747368837658e+00,2.846544332831045798e-01,3.047462941464795794e-01
1.926631837959364990e+00,8.003621435064975032e+00,1.625150132997560171e+00,1.642531643580910972e+00
9.044358497212867665e-01,2.603667395165274900e+00,1.036014366107092854e+00,1.058859110766533496e+00
1.678322313370708141e+00,1.032857530267519586e+00,2.794689272439092043e-01,2.431609297719450336e-01
3.479109721516147058e+00,9.346073925568740393e+00,4.377353507926288190e-01,4.235135593477905025e-01
2.063774274646419826e+00,9.574452436374306430e+00,1.808729386827184094e+00,1.829087410522075130e+00
5.092231715316308804e-02,4.474307103552756182e+00,4.349164718374034067e+00,4.311293849955013968e+00
2.777502438994206013e+00,5.082503555906341397e+00,4.331887873040984882e-01,4.831267956140516961e-01
2.558122715818513360e+00,7.210405176678417405e+00,6.817410262530341214e-01,6.649518736297959087e-01
3.406946292678360244e+00,7.517245423288133388e+00,3.979601354507924516e-01,3.960307953237197642e-01
1.395977563043487857e-01,6.630479879355713813e+00,6.143273930487258561e+00,6.112520151750897135e+00
4.443288332386200246e+00,6.586691231485112041e+00,2.819172582941695260e-01,2.928915220464412550e-01
2.308878810277001481e+00,5.556550349724728832e+00,6.455896904216462673e-01,6.235754804812710939e-01
1.804884137587581261e+00,3.341531735304587247e+00,5.837775731407235380e-01,5.765025028706216581e-01
1.445040642846310286e+00,2.595639267613246925e+00,6.001899511564936507e-01,5.660282525724044111e-01
4.248889459769394250e+00,7.992911979722697957e+00,3.048568505144338414e-01,3.406095522930421837e-01
1.325110998708186605e+00,6.335977234321434004e+00,2.461805206391552758e+00,2.412826402685564364e+00
1.500303375544601581e+00,7.028502823397511534e+00,2.334798681792798369e+00,2.348332256904896997e+00
4.452748099588385244e+00,2.961667843577260761e+00,2.564350185499055801e-01,2.635471232124051988e-01
2.348984699311420510e+00,9.899042245472243096e+00,1.287981822580535951e+00,1.301115796784374501e+00
2.409441639369241939e-01,6.467525904953428828e+00,5.659798499160904051e+00,5.629178929531139630e+00
6.086399462264013849e-01,5.081185234741703027e-01,2.318896191233034143e-01,2.629018425137231163e-01
3.768898437535494583e+00,6.422411755847345916e+00,3.227240852598557419e-01,3.516556993894383587e-01
1.628252343886146258e+00,2.219507239468213378e+00,4.562647486520302609e-01,4.610521921748337304e-01
1.522526522381923986e+00,3.547217626043286387e+00,8.020464845156713984e-01,8.114263369616304677e-01
1.476255170264014094e+00,4.378037930576125447e+00,1.131175121327379740e+00,1.126454344101534666e+00
4.863604400275157502e+00,8.843183428318344141e-01,2.449551160022818974e-01,2.642466297358761484e-01
2.428902426595940245e+00,8.775423640833565075e-01,2.443398799138660760e-01,2.197039055162246513e-01
4.479396757923426620e+00,4.958642146226507563e+00,2.690736920697598400e-01,2.857193802038606734e-01
3.972607282051785038e+00,7.362428203196469845e+00,3.189579801740696219e-01,3.311477735913401221e-01
3.938667289861067289e+00,5.419212326153651560e+00,2.947534137216815120e-01,2.524525607946339067e-01
3.885214531855416098e+00,2.218913875398611513e+00,2.569404712739756236e-01,1.782189568964393789e-01
1.529803389971202687e+00,9.689159336823837121e-01,2.804626207537127547e-01,2.769457228398380932e-01
4.122196017454186290e+00,6.298703341877640582e+00,2.948327547874011190e-01,2.899859532708694010e-01
2.455656035795691139e+00,6.255082058377321452e+00,6.433123595135794570e-01,6.798538862090571788e-01
8.715325205342433490e-01,2.135420362077524281e+00,8.064343089605896520e-01,8.081622131498027439e-01
1.263095808718332602e+00,5.659013425158200050e+00,2.235985432806617546e+00,2.221051504345138206e+00
2.646756685840204959e+00,7.455221399992348452e+00,6.533222063621860753e-01,6.125282534660867473e-01
2.407603102388777838e+00,9.852356111648678194e+00,1.185777782116375967e+00,1.183129871647194964e+00
4.933921950731575023e+00,8.774826133982198684e+00,2.766905291739800155e-01,2.591753927265856294e-01
3.097304539864177642e+00,1.475663478214670921e+00,2.561562153359405736e-01,2.230746250439595291e-01
3.107929960084535814e+00,1.134400726562277084e+00,2.474224259046295393e-01,2.438099253349121365e-01
2.624636904400584614e-01,3.258200923558113082e+00,2.765235162834234206e+00,2.796944779808759662e+00
3.378651603644849954e-01,8.200403355012802820e+00,6.809699893395780634e+00,6.812482770487536143e+00
1.510941546514378953e+00,9.127709899403267713e+00,3.364151072621377025e+00,3.332679193004397078e+00
2.239104984587578784e+00,9.586808210647026485e+00,1.418405012897352879e+00,1.428223202666002223e+00
4.646027580802154944e+00,2.492477443053760844e+00,2.522171965996858889e-01,2.192751655961454882e-01
2.598635830871098840e-01,5.538035692521190434e+00,4.786081451983027257e+00,4.738751123302757939e+00
3.616002177340342794e+00,2.460877303753939760e+00,2.651457474371339829e-01,2.799733790450955606e-01
3.106735415915693910e+00,4.761208620823348170e+00,3.573281370224826725e-01,3.408176084458113264e-01
1.220675015721615075e+00,7.704992017116954806e+00,3.546280963852522561e+00,3.579688091986377163e+00
4.586641244344188628e+00,8.576695414076807467e+00,2.897843041705692180e-01,2.991149808580757519e-01
1.904389556983236531e+00,4.710413252356773661e+00,7.768125762727677852e-01,7.526199689434899254e-01
4.180548487455139295e+00,5.978345317247493185e+00,2.883271789436427368e-01,2.949063375251220753e-01
1.368061856110731611e+00,6.159660142420340101e+00,2.241366223500097288e+00,2.280231673324274677e+00
2.833707925593563104e+00,9.503970597914582541e+00,7.134838618502430396e-01,7.078224544609647007e-01
3.887343216650844369e+00,3.237445673099530463e+00,2.689991648814255010e-01,2.371652432463228211e-01
4.318152513662964154e+00,7.541034226238919835e+00,2.960376569245704581e-01,2.761939249394743667e-01
1.789340306277024117e+00,7.221278035737240586e+00,1.657836630146362289e+00,1.633444800196865998e+00
1.056229720191415478e+00,5.077988372964259867e+00,2.413048227894539544e+00,2.377618590451252789e+00
3.271882552621455886e+00,1.578587753741102606e+00,2.557500289316017028e-01,2.169754882974158083e-01
3.201850570153749409e+00,7.553497568488250380e+00,4.451358823373374185e-01,4.578072718311747558e-01
2.355288774081992775e-01,8.939414328776306817e+00,7.869083427635898964e+00,7.902367103436366058e+00
3.009242402265417393e+00,6.233215055471381660e+00,4.364791516502182223e-01,4.256226451830253388e-01
4.711581760275564079e+00,4.253233943868497846e+00,2.604256093249081028e-01,2.840230774914989098e-01
1.232342624353518490e+00,9.208127330736999738e+00,4.324345762832593643e+00,4.351591670126254030e+00
3.136275928277046265e+00,3.399761203638057339e+00,3.087814824108588430e-01,3.593003121903464714e-01
4.583264253591060822e+00,9.871466826065109501e+00,2.991047233631664026e-01,2.935142805913298902e-01
1.925142328434541028e+00,8.977593039484618842e+00,1.973740738971250686e+00,1.963258247801503487e+00
4.094439300883616184e+00,4.465544864181184792e+00,2.764024882305318731e-01,2.890398714861063811e-01
4.482029839963143303e+00,5.408625356527766437e-01,2.420636345676876466e-01,2.449909390894803030e-01
2.421501782576135353e-01,5.538410397962733711e+00,4.835707390566684083e+00,4.844768502675400157e+00
1.465576508952415313e+00,6.436688237510448385e-01,2.387195097317713621e-01,2.776162634118682915e-01
1.218183756548870011e+00,5.207068446946166773e+00,2.078737329236543196e+00,2.065859200416803265e+00
4.543370855107882633e+00,6.635910878994955908e+00,2.784370804351859463e-01,2.849332233614705889e-01
3.002440233397286384e+00,8.604142618213526106e+00,5.623241794186729647e-01,5.328869999919557676e-01
6.174159629570807883e-01,5.723875589463668367e-01,2.521929497471309123e-01,2.474098499434957688e-01
1.907952810273099153e+00,3.823283560931399983e+00,6.153264262278677066e-01,5.951271500893301480e-01
1.359887072791206464e+00,4.051175697012570076e+00,1.162050155348305136e+00,1.139323881750819334e+00
4.972934849990718220e+00,6.107972624607909573e+00,2.643709651273565275e-01,2.577795238764691854e-01
4.401065956648488431e+00,3.199332931717889572e+00,2.586245709009009630e-01,2.452279732813489876e-01
4.254336241955474662e+00,7.293734160967845881e+00,2.974632368191351128e-01,3.086105260788796767e-01
5.462849225505622686e-01,6.307676937550255047e+00,4.603962032067495436e+00,4.628077097945917373e+00
1.907399438137014513e+00,4.586830925758095034e+00,7.505998251779071317e-01,7.058289516926076201e-01
2.205661435622107369e+00,4.900311718035433195e+00,6.196434155589568560e-01,6.497441723517519696e-01
1.613778573430777019e+00,6.453828836343704634e-01,2.365162068606052603e-01,1.697254952001646111e-01
4.430573704117132472e+00,2.310656379174695019e+00,2.525006013693940621e-01,2.599241749302423354e-01
2.276437269515993123e+00,9.811891839593030795e+00,1.399301554260780733e+00,1.420610373577023688e+00
3.823076464770328364e+00,3.577632949114749383e+00,2.753838636020956576e-01,2.558624728446472485e-01
2.912372616187340668e+00,3.764163036325452794e+00,3.442909302095830126e-01,3.374179401626556385e-01
2.013076443342201038e+00,5.342483800810629013e+00,8.118557052056076806e-01,7.884025455288345974e-01
4.430765044803075536e-01,7.197504533770857194e+00,5.610905261835432256e+00,5.637747790419395777e+00
4.281845506147515579e+00,9.495944467446612691e+00,3.179010756256563930e-01,2.227360478746268635e-01
2.403395711073948338e+00,1.710213950827717655e+00,2.906566130354243382e-01,2.615204349508348236e-01
3.639661229512852758e-01,6.071912334941345080e+00,4.944032591356219086e+00,4.885922812561125816e+00
2.388925968587239268e+00,3.708058180361624601e+00,4.330075093579356937e-01,4.386594075269637516e-01
2.250406345078681536e-01,1.350428485412011881e+00,8.376049070444915312e-01,8.765814637059835546e-01
1.591776817640566666e+00,3.817462033253366638e+00,8.201633745665461994e-01,8.559106927082709149e-01
4.488169617374599518e+00,6.703509046420194295e+00,2.809882490845485581e-01,3.010327799122027859e-01
1.719536066738988733e+00,2.266794916081650957e+00,4.397301469784523076e-01,4.471769385042830836e-01
1.662146957345284726e+00,6.125729399481466331e+00,1.505861981600976174e+00,1.482880130607672653e+00
1.519683003544066713e+00,9.165038233714993154e+00,3.353186069962806215e+00,3.389738457511926040e+00
2.849439494369194747e+00,3.970662244772628302e+00,3.619298753512448785e-01,3.806292992097597971e-01
2.494979456845396903e+00,7.163817685147701120e+00,7.166578299627134330e-01,6.913286572625940707e-01
1.906732827932815066e+00,7.871382796668841664e+00,1.625236978477123895e+00,1.586850038236008453e+00
4.260636134935668728e+00,5.175743864356536328e+00,2.773372455137487202e-01,2.584769680901459754e-01
2.341247642729961775e+00,9.602702582982605151e+00,1.241844404848022609e+00,1.274298795022399844e+00
4.187582673670860345e+00,2.660892400447744777e+00,2.573361350315236384e-01,2.948619449863355557e-01
2.018000546315939836e+00,7.808472069509180713e+00,1.377674076285814619e+00,1.426147941695411925e+00
1.757008833135911274e+00,9.935604114176690871e+00,2.900768613124738771e+00,2.877505937772751654e+00
8.812559728104996104e-01,2.748755619921829041e+00,1.158753686851830667e+00,1.147957991885433460e+00
3.379760594184350042e-01,6.591638744786246562e+00,5.456743007320646655e+00,5.498224131116442592e+00
2.858551229039325570e+00,5.415063122308236387e+00,4.321415492981112161e-01,4.387432039463700084e-01
1.781510689396402114e+00,4.132809130560632482e+00,7.490023666728647944e-01,7.719290025678297029e-01
7.305397905834581929e-01,5.329250631885340539e+00,3.408726639704939831e+00,3.369098220832400958e+00
2.633274995012715003e+00,4.736747920008647306e+00,4.477890047832202569e-01,4.367072445589493257e-01
3.589059693756019520e+00,6.947522704637421498e+00,3.534911154705623337e-01,3.530174459983123070e-01
3.148923189752930618e+00,9.448639959532226129e+00,5.469815647473974529e-01,5.363640796292776791e-01
9.576130027502349762e-02,4.177443048640512302e+00,3.957718402933855462e+00,3.945306482844504359e+00
1.851356188234206668e+00,5.340481141780155649e-01,2.243317276519927739e-01,1.753615264117326655e-01
3.358830432450466752e+00,8.459823499377330691e+00,4.389103293786132398e-01,4.878434544800868689e-01
1.979620982590119649e+00,6.977155691774217239e+00,1.215911326379307766e+00,1.220380885327600362e+00
2.197295664659329795e+00,4.361187835547383429e+00,5.580754688550177978e-01,5.144762951215702262e-01
3.945609244385345882e+00,8.728891748547964458e-01,2.424098995109645882e-01,2.748325075779127769e-01
7.722866012206497377e-01,9.333875735049097955e+00,6.003206511478270890e+00,6.005379531272678761e+00
8.544173264731191875e-01,6.318545673443849431e+00,3.760231066071749062e+00,3.781945727812550118e+00
