Pco2,Po2,pHa,VE,VE_noisy
7.782204115447586901e+01,8.128984366999209499e+01,7.212284788125628232e+00,5.666845291952197528e+01,5.517565340773420957e+01
6.199642887624335685e+01,4.048812670652795731e+01,7.287906079680268157e+00,2.666849583135216335e+02,2.673118623143160448e+02
6.260646734837262528e+01,9.075815138307635266e+01,7.440478461361134777e+00,4.558346242270627613e+01,4.457725188127907501e+01
3.513426183341510267e+01,5.165381766127414664e+01,7.216973088147965676e+00,3.431478649839142747e+01,3.383833589084599680e+01
6.261888027676332769e+01,8.908702880023517423e+01,7.482764744016037639e+00,4.520794308527320027e+01,4.470412646927736233e+01
3.579133649643222981e+01,9.359288266364964670e+01,7.415018166501903707e+00,4.430290933226347150e+00,6.699611433884541611e+00
7.052195558970861100e+01,9.312350151395600051e+01,7.255143955111384990e+00,5.435293969634959410e+01,5.366963674627678671e+01
5.629416354069235240e+01,8.115379943879096913e+01,7.261834758415647961e+00,4.546277313679036780e+01,4.473042452722616247e+01
3.701034081854886892e+01,8.198486622630608167e+01,7.239138848621258227e+00,1.379454742868918871e+01,1.339522435366865238e+01
2.891309870699665296e+01,9.973778367291548363e+01,7.437763817523145526e+00,4.999453616172753634e+00,5.221373239420156409e+00
2.746216032132127083e+01,4.172297717540239859e+01,7.474763232738131258e+00,1.895783512448472052e+01,1.944919828298974451e+01
2.918558333742358002e+01,9.062001746983085582e+01,7.489819827733558810e+00,4.999745087266645349e+00,3.519723839021568601e+00
7.496874383179074641e+01,7.711671734066052863e+01,7.257772493414605286e+00,6.066567532134401119e+01,6.110420494203736297e+01
4.212546115961080062e+01,9.701752714307644965e+01,7.457126167806957362e+00,1.423774164982263635e+01,1.618393751227580424e+01
5.401757281011572331e+01,9.493487928436869083e+01,7.369174825916348759e+00,3.671138643061118501e+01,3.491737193107391590e+01
2.882111957832666249e+01,4.543470730935086976e+01,7.218232736654289106e+00,1.661163148616133256e+01,1.718129876603889272e+01
7.380267854618935530e+01,7.592583128983804386e+01,7.267388973586763612e+00,6.090161336096133482e+01,6.166500518834864408e+01
7.952012656712797423e+01,6.659867004409825597e+01,7.243345840337163999e+00,5.827124197617717982e+01,5.842005543754034846e+01
5.088494165094016353e+01,5.658846633265720527e+01,7.418085632287081843e+00,9.421537131263765730e+01,9.401382240818128366e+01
7.699931360221373211e+01,5.044300457165855534e+01,7.425612121506056873e+00,1.943379619614875082e+02,1.919771132189330558e+02
7.820681975087558158e+01,4.531200469627425775e+01,7.458338721043259234e+00,2.217556680094066337e+02,2.229499726364681180e+02
6.053931012327133487e+01,4.628804470838976926e+01,7.243095489205159332e+00,2.120154753302961410e+02,2.116854750901372881e+02
2.857595195680885780e+01,6.840026144355266524e+01,7.448653425179987408e+00,5.154619798993857138e+00,4.942831215134472878e+00
5.960749749669833619e+01,5.377827068832012714e+01,7.380405472791723653e+00,1.466208106270576650e+02,1.478426723067687192e+02
3.094578616553182826e+01,5.120269907797091236e+01,7.267451257498605877e+00,1.346908917436290842e+01,1.112304381557345145e+01
7.371266001058677375e+01,8.529914920187222549e+01,7.334735844780441383e+00,5.711040656735518439e+01,5.703659412232144632e+01
7.349850408800219270e+01,4.213356723492375977e+01,7.206105105326235716e+00,2.802945790869821394e+02,2.808850232636592636e+02
3.083278946046861080e+01,9.644305505502622111e+01,7.489274669355608260e+00,4.998522491328327710e+00,5.712968311452754300e+00
4.122338973496518122e+01,5.661124615635867485e+01,7.340253389135394713e+00,5.387928974222515421e+01,5.448299109551699360e+01
6.101150905445086892e+01,4.085650939412758476e+01,7.303963070769939669e+00,2.583220960488754940e+02,2.603563942997225809e+02
3.440509959590451672e+01,5.027426985202886556e+01,7.366152861698869181e+00,1.212019609256083363e+01,1.239895414523023476e+01
7.056157926048312845e+01,7.412557872401700365e+01,7.467170665367611093e+00,5.712464640193321230e+01,5.813860088622878664e+01
5.044711919715723525e+01,8.680023867239455626e+01,7.412569990735602410e+00,3.253959794278036100e+01,3.330777301416978275e+01
5.882949896528156586e+01,6.798873301629670607e+01,7.260279468743846998e+00,5.446397536040212373e+01,5.297932787919781816e+01
4.730129316209456647e+01,8.329020849718135366e+01,7.289582801443545534e+00,3.229944767905524827e+01,3.152821283578168732e+01
6.849125542126759569e+01,9.608583861831556305e+01,7.247759731395851723e+00,5.230516782390319008e+01,5.438573084250619161e+01
6.748616947341221817e+01,7.416225965874353676e+01,7.349120958984827645e+00,5.662491150526157924e+01,5.635092120731424359e+01
6.825427260106918936e+01,8.137460876555348932e+01,7.459908227432237915e+00,5.299222557353900243e+01,5.292403603628045516e+01
4.190991631375234761e+01,7.098977966464124734e+01,7.221441956057037537e+00,2.827627123984340329e+01,2.695779789610958233e+01
4.146082470967815681e+01,4.008292272562469094e+01,7.491982657131512013e+00,7.398856021818089346e+01,7.364429374169635878e+01
3.455876350456081525e+01,8.741715958259229069e+01,7.451896110943533102e+00,4.849130625689003438e+00,3.534803410476249574e+00
7.397125154102963052e+01,6.774760940571623280e+01,7.267320260186819425e+00,6.622287728133527196e+01,6.561290182729713649e+01
2.704976432151513421e+01,4.729501176155944364e+01,7.305701749777012033e+00,1.606653704460360998e+01,1.661923568718016497e+01
4.131937834614481631e+01,8.590799044747703306e+01,7.377906865613985232e+00,1.713447645960667032e+01,1.630249272783504111e+01
2.204579919616725903e+01,4.545797670949466607e+01,7.255786175276773164e+00,1.696260988134938685e+01,1.634703855688915297e+01
5.934995699402997360e+01,7.484044930054119504e+01,7.434486602988326531e+00,4.706325431346306942e+01,4.840042012958087980e+01
7.758227442892615500e+01,7.903730070279900133e+01,7.368078750537084609e+00,5.623512349505713104e+01,5.670472746795814345e+01
5.214430804694612220e+01,7.171795887422443627e+01,7.409278786109941173e+00,3.955567625644830088e+01,4.007097581946965192e+01
2.209139299217715546e+01,4.095222170299066988e+01,7.496807284433140595e+00,1.941162315268602967e+01,2.040539263805793269e+01
4.116045560306757523e+01,9.599363815707495462e+01,7.314397979918535242e+00,1.825519480741694522e+01,1.770328861742648030e+01
5.970304240422066044e+01,5.110204092732141135e+01,7.338931696816792360e+00,1.685738308798570131e+02,1.681826451402527027e+02
2.968805139577895247e+01,7.437599886434534824e+01,7.333208355881805751e+00,4.995468827463578343e+00,2.936136621456247209e+00
5.118273041274723312e+01,9.095527007874964909e+01,7.409604720083786233e+00,3.277424440686590401e+01,3.350695244401543960e+01
4.025934730360141600e+01,6.069427121659155233e+01,7.401860926733476731e+00,2.571791620592891192e+01,2.551001005020807355e+01
2.269977678193125925e+01,6.729624602317619519e+01,7.247629986313670614e+00,5.248981887086696219e+00,5.243913119007760137e+00
6.699439443772465097e+01,7.764612960596943481e+01,7.479193257280757123e+00,5.279005232768763278e+01,5.169927570508428261e+01
3.739851497176634609e+01,8.106088832702110381e+01,7.377612208970283803e+00,6.880675280375552205e+00,7.499773110767629092e+00
3.087762350398663358e+01,6.287466701749424658e+01,7.388366140658602532e+00,6.394538980914872717e+00,7.020333353252842912e+00
5.944568428552678085e+01,8.369776675423064205e+01,7.491261945024636049e+00,4.311694109335675762e+01,4.329777830738832023e+01
4.640386755010402453e+01,6.185231524488784771e+01,7.282205223670761285e+00,5.203727986135406525e+01,5.044750668350562250e+01
3.947028912679073187e+01,5.930576175110947190e+01,7.243927943237000733e+00,4.284081056908325991e+01,4.199765305162910067e+01
2.616924698177047759e+01,7.802206193592050454e+01,7.376948255239889285e+00,5.001951973927536876e+00,4.966832476179035893e+00
7.926168425934250195e+01,5.162196739302651594e+01,7.480513272680070713e+00,1.640130667798754303e+02,1.631753423434726926e+02
5.560323026570740268e+01,8.399442514402025495e+01,7.230978771981856568e+00,4.455330509276099349e+01,4.493877364244278994e+01
4.659780992553493917e+01,4.353689858960116510e+01,7.225184702275915249e+00,1.720402801836010553e+02,1.730457306941335958e+02
5.521212314645107000e+01,4.053493288518875204e+01,7.410924908836936886e+00,2.265340097134221082e+02,2.257781163796604744e+02
4.719888825352256845e+01,4.969384069132057391e+01,7.384990242766765967e+00,1.183865678434086988e+02,1.182048453306512243e+02
6.735606805677117848e+01,7.995410451566309007e+01,7.324243593052153223e+00,5.491026365677262788e+01,5.422462317703965340e+01
7.196758805753714228e+01,7.175177668154043431e+01,7.424999481232023690e+00,5.976714198611021800e+01,6.079801630502408472e+01
3.812751906811448066e+01,6.366754250332100185e+01,7.496222042456190948e+00,5.005617810594963579e+00,5.902170733429652927e+00
7.583769813434358298e+01,4.703042368772680959e+01,7.226451697235868110e+00,2.319540535187192631e+02,2.346156585404273187e+02
3.771391930046131336e+01,9.659286357685010671e+01,7.387123794906897523e+00,6.880762782255058774e+00,6.887880025928581951e+00
5.816747212617676865e+01,5.315410781766820492e+01,7.338425040011146372e+00,1.495148783844016975e+02,1.485808615878118815e+02
7.659026085150279073e+01,6.785973497336786409e+01,7.303557061349434498e+00,6.443470672455319459e+01,6.484432901425374496e+01
6.185433293760750217e+01,5.264031590463556398e+01,7.237367627347385479e+00,1.684413794072298458e+02,1.682089875470611275e+02
2.322680226759344890e+01,6.786384580679184353e+01,7.211632042344387372e+00,5.195183602104628484e+00,5.386414892011389455e+00
5.730505568455900800e+01,6.208815422730275202e+01,7.399294064244009483e+00,6.847209083122942275e+01,6.971613096086574046e+01
7.136570494463121861e+01,6.069741725731816473e+01,7.329867821826734797e+00,1.003215759664154234e+02,1.000370042921355065e+02
2.315489708267573121e+01,6.759135419828925251e+01,7.320497934463580769e+00,5.219591993288075216e+00,5.942885059054029639e+00
3.204574191799693494e+01,4.666790150205723364e+01,7.443296721239689440e+00,1.627854745803074721e+01,1.416255019445024388e+01
4.460620963667237504e+01,5.260279636401094194e+01,7.210041697548255968e+00,1.089386718791651276e+02,1.099978768385558112e+02
4.337286262397431358e+01,4.641206020123807008e+01,7.206320181923632440e+00,1.338285341172544349e+02,1.339642935405123012e+02
7.884427289960649432e+01,5.183469661664071282e+01,7.381139900594620329e+00,1.698911050563307015e+02,1.696535913171121877e+02
2.515036814292609080e+01,7.102123311326309363e+01,7.284982983475858376e+00,5.048715918381336820e+00,4.550762751254310068e+00
3.061960968683117557e+01,5.739153484047027121e+01,7.331665041926739512e+00,1.037868118534836803e+01,1.179801780203427874e+01
5.799259649823831353e+01,9.836775145342730298e+01,7.359082757071409020e+00,4.066321084156420085e+01,4.015999543246221748e+01
2.673350749220993805e+01,5.050424617404410554e+01,7.421720918010781709e+00,1.458510601534570839e+01,1.585692558982442257e+01
5.705624793708578579e+01,7.382891832572767044e+01,7.357985884390599196e+00,4.656810033558436857e+01,4.606545237134636039e+01
5.786056665662131593e+01,9.584682612495379317e+01,7.457714621031733770e+00,3.894996474238911333e+01,3.900110953896797383e+01
5.313075469586129884e+01,7.993375652751078064e+01,7.238496494565499262e+00,4.272254522582106517e+01,4.308356581349926984e+01
4.531598326266253451e+01,5.283530961908783752e+01,7.339971874678331787e+00,9.693992717022118200e+01,9.897101969271575683e+01
4.813203901189874045e+01,9.968540220774377758e+01,7.371414523949520792e+00,2.769138367889092223e+01,2.794796089926337856e+01
4.221830422084771328e+01,4.905704603718485401e+01,7.420126870561886356e+00,7.523087728463227108e+01,7.547557876757898043e+01
4.324910227293257492e+01,7.240910429626342193e+01,7.434415427681484445e+00,2.120128791032267301e+01,2.114313016695643910e+01
4.087873906637695143e+01,9.364199724355242438e+01,7.230176470730956595e+00,2.126179390179034456e+01,2.096983209435435924e+01
3.835513869727279257e+01,7.125424398193493403e+01,7.353104288703479874e+00,1.213740699636958631e+01,1.154110197235277191e+01
3.034723734485091740e+01,9.750530428607552835e+01,7.486370400769800426e+00,4.999077940464436765e+00,6.818101954370412443e+00
5.373437126094511029e+01,8.705942477121618595e+01,7.310041592833299795e+00,3.973500419119999094e+01,4.121603156997302619e+01
5.638803819785132987e+01,7.771868025979978256e+01,7.223859344461121879e+00,4.745150739079560509e+01,4.677572356876172677e+01
5.270216843512181271e+01,7.566403325358709253e+01,7.322714785211398514e+00,4.135140003602222691e+01,4.152441036744868796e+01
5.048324976742771497e+01,9.073513429636139449e+01,7.251072032394906941e+00,3.620378645398000117e+01,3.503962803510809465e+01
6.865439487240479366e+01,5.639671102434030558e+01,7.414215111836875316e+00,1.420864271223813375e+02,1.430407560442765202e+02
7.477908685245967035e+01,5.715433094879330156e+01,7.490757954216148207e+00,1.385074386615829951e+02,1.392080768416666103e+02
2.374364541496788306e+01,5.209795595551710790e+01,7.458294781564001497e+00,1.382068663462022506e+01,1.394728550018724178e+01
4.432151501262028148e+01,8.590828243245603346e+01,7.411521227977766912e+00,2.210313025747873894e+01,2.131027426211983666e+01
4.821405592443345967e+01,4.861361224147977822e+01,7.498340788330303042e+00,1.151121954349586360e+02,1.158926886069264981e+02
2.593937153806629681e+01,9.646904200574664401e+01,7.291909649493513612e+00,4.999469008344866516e+00,5.631348258359597736e+00
3.997653607157135269e+01,8.887351024891376028e+01,7.394801034383816862e+00,1.279647431985392636e+01,1.263226156039198500e+01
4.506439895403342177e+01,5.420010866283401185e+01,7.364173408494097295e+00,8.587813897297469623e+01,8.663062951862478656e+01
2.243252643065240903e+01,6.642180791689605712e+01,7.381405177168457676e+00,5.359826989131554420e+00,4.030967170575635805e+00
4.595592103074355350e+01,8.571172079422507295e+01,7.335045622231474383e+00,2.802466270857526709e+01,2.744111710836748941e+01
2.611867054271159461e+01,4.952483262245099382e+01,7.483141409788398590e+00,1.503977928147422105e+01,1.410350315857789383e+01
4.434183608175973745e+01,5.495453977193767514e+01,7.242833645498677697e+00,9.126263968982551944e+01,9.139138877052803878e+01
3.193975911444436377e+01,6.461582931998263746e+01,7.420446866891267312e+00,5.712121598468870687e+00,7.394647213605900937e+00
2.610455821579267166e+01,9.116579067827083804e+01,7.366411770770385559e+00,4.999872027522862972e+00,5.062828754557543220e+00
2.384871953786262821e+01,5.641890148050266873e+01,7.331419730700738491e+00,1.123580335081972059e+01,1.238714605870409180e+01
5.088148996239887367e+01,8.399310230987673265e+01,7.275307335256155916e+00,3.776963122888500379e+01,3.775209328036564216e+01
2.017661877776196278e+01,8.584389680221471508e+01,7.326357407646054476e+00,5.000052969438292472e+00,4.607411438827949013e+00
4.383388672396068841e+01,8.572145974080926578e+01,7.286648808798666721e+00,2.597491202989652592e+01,2.700114884655708636e+01
2.362041528128478163e+01,4.263840471841521662e+01,7.482968449491068874e+00,1.844007691195760046e+01,1.899540394784400732e+01
6.131180516572114669e+01,6.940235243330630510e+01,7.281441880756895024e+00,5.509229575801302303e+01,5.652358672067290257e+01
5.895552753983943717e+01,5.906103463642025986e+01,7.343764869445707610e+00,9.913892887833719669e+01,1.001248599557326031e+02
2.920951852750435762e+01,5.634706888694466187e+01,7.475345075931203453e+00,1.128712614816373794e+01,1.048594988897394487e+01
4.182677884266310286e+01,8.876786351995252744e+01,7.323224131932172476e+00,2.018938535379159660e+01,1.765260479102639479e+01
6.343244452629711105e+01,7.511447046822360107e+01,7.370055625361355389e+00,5.244012388877412434e+01,5.258780592053492597e+01
2.768191734191838549e+01,5.267960847915196609e+01,7.480239072547276713e+00,1.352626016668887132e+01,1.235971273150188843e+01
6.876938989379340228e+01,8.306178270805588681e+01,7.436305561086353322e+00,5.327642699457638287e+01,5.187662068009254313e+01
5.968911579150985602e+01,8.326605120995678533e+01,7.487977994594929854e+00,4.359129501716161315e+01,4.211950704486226016e+01
