S,v_subinh
1.115371348736912438e+02,5.328015519857149229e+01
1.117273315263321507e+02,5.326695713335053739e+01
1.119178525083250264e+02,5.325360491645869843e+01
1.121086983727265647e+02,5.324009826102584952e+01
1.122998696735365343e+02,5.322643688025703312e+01
1.124913669656993989e+02,5.321262048743798090e+01
1.126831908051059230e+02,5.319864879594051388e+01
1.128753417485948063e+02,5.318452151922804205e+01
1.130678203539542750e+02,5.317023837086112081e+01
1.132606271799237447e+02,5.315579906450313530e+01
1.134537627861953553e+02,5.314120331392587104e+01
1.136472277334156047e+02,5.312645083301550386e+01
1.138410225831873106e+02,5.311154133577822734e+01
1.140351478980706332e+02,5.309647453634625691e+01
1.142296042415851360e+02,5.308125014898385530e+01
1.144243921782113347e+02,5.306586788809327260e+01
1.146195122733922744e+02,5.305032746822089251e+01
1.148149650935352639e+02,5.303462860406352775e+01
1.150107512060134241e+02,5.301877101047449514e+01
1.152068711791673792e+02,5.300275440247012426e+01
1.154033255823069481e+02,5.298657849523608121e+01
1.156001149857127217e+02,5.297024300413383457e+01
1.157972399606377394e+02,5.295374764470724216e+01
1.159947010793091948e+02,5.293709213268921587e+01
1.161924989149300416e+02,5.292027618400834399e+01
1.163906340416806700e+02,5.290329951479574788e+01
1.165891070347205840e+02,5.288616184139189613e+01
1.167879184701901067e+02,5.286886288035356074e+01
1.169870689252119433e+02,5.285140234846085150e+01
1.171865589778929859e+02,5.283377996272423616e+01
1.173863892073257773e+02,5.281599544039187322e+01
1.175865601935907421e+02,5.279804849895663921e+01
1.177870725177570819e+02,5.277993885616363912e+01
1.179879267618849923e+02,5.276166623001763156e+01
1.181891235090272119e+02,5.274323033879036160e+01
1.183906633432307274e+02,5.272463090102830563e+01
1.185925468495384365e+02,5.270586763556026710e+01
1.187947746139909100e+02,5.268694026150516407e+01
1.189973472236280401e+02,5.266784849827980253e+01
1.192002652664907174e+02,5.264859206560682736e+01
1.194035293316226358e+02,5.262917068352277283e+01
1.196071400090719123e+02,5.260958407238608459e+01
1.198110978898928352e+02,5.258983195288530510e+01
1.200154035661476115e+02,5.256991404604745810e+01
1.202200576309079878e+02,5.254983007324619138e+01
1.204250606782570827e+02,5.252957975621045961e+01
1.206304133032910642e+02,5.250916281703288035e+01
1.208361161021208545e+02,5.248857897817844531e+01
1.210421696718737650e+02,5.246782796249325287e+01
1.212485746106957265e+02,5.244690949321323359e+01
1.214553315177522848e+02,5.242582329397318830e+01
1.216624409932308026e+02,5.240456908881566989e+01
1.218699036383421088e+02,5.238314660220010666e+01
1.220777200553222599e+02,5.236155555901204650e+01
1.222858908474342172e+02,5.233979568457233711e+01
1.224944166189696801e+02,5.231786670464661881e+01
1.227032979752508055e+02,5.229576834545473218e+01
1.229125355226319556e+02,5.227350033368024640e+01
1.231221298685014602e+02,5.225106239648031448e+01
1.233320816212833932e+02,5.222845426149519454e+01
1.235423913904393345e+02,5.220567565685838218e+01
1.237530597864701463e+02,5.218272631120631644e+01
1.239640874209177213e+02,5.215960595368868979e+01
1.241754749063667873e+02,5.213631431397847393e+01
1.243872228564466411e+02,5.211285112228230787e+01
1.245993318858329957e+02,5.208921610935069424e+01
1.248118026102496998e+02,5.206540900648877823e+01
1.250246356464704576e+02,5.204142954556664336e+01
1.252378316123210737e+02,5.201727745903017563e+01
1.254513911266804911e+02,5.199295247991182833e+01
1.256653148094831636e+02,5.196845434184153589e+01
1.258796032817206481e+02,5.194378277905769181e+01
1.260942571654434090e+02,5.191893752641831838e+01
1.263092770837626801e+02,5.189391831941228617e+01
1.265246636608522692e+02,5.186872489417064003e+01
1.267404175219502775e+02,5.184335698747808863e+01
1.269565392933610610e+02,5.181781433678455073e+01
1.271730296024568929e+02,5.179209668021678681e+01
1.273898890776799249e+02,5.176620375659024376e+01
1.276071183485439064e+02,5.174013530542095651e+01
1.278247180456360752e+02,5.171389106693754201e+01
1.280426888006189472e+02,5.168747078209328549e+01
1.282610312462322213e+02,5.166087419257848268e+01
1.284797460162944844e+02,5.163410104083276053e+01
1.286988337457051728e+02,5.160715107005745494e+01
1.289182950704463906e+02,5.158002402422834365e+01
1.291381306275845873e+02,5.155271964810833651e+01
1.293583410552729447e+02,5.152523768726018005e+01
1.295789269927524572e+02,5.149757788805958825e+01
1.297998890803543190e+02,5.146973999770815311e+01
1.300212279595016014e+02,5.144172376424662474e+01
1.302429442727112132e+02,5.141352893656817713e+01
1.304650386635956067e+02,5.138515526443190851e+01
1.306875117768648522e+02,5.135660249847627767e+01
1.309103642583283147e+02,5.132787039023290987e+01
1.311335967548966437e+02,5.129895869214022497e+01
1.313572099145836773e+02,5.126986715755763413e+01
1.315812043865081478e+02,5.124059554077927459e+01
1.318055808208957842e+02,5.121114359704841945e+01
1.320303398690810468e+02,5.118151108257170989e+01
1.322554821835091161e+02,5.115169775453347967e+01
1.324810084177377121e+02,5.112170337111052731e+01
1.327069192264390551e+02,5.109152769148651885e+01
1.329332152654016568e+02,5.106117047586714364e+01
1.331598971915322522e+02,5.103063148549468764e+01
1.333869656628581026e+02,5.099991048266339533e+01
1.336144213385281887e+02,5.096900723073450479e+01
1.338422648788156266e+02,5.093792149415168780e+01
1.340704969451194302e+02,5.090665303845643308e+01
1.342991181999664150e+02,5.087520163030366405e+01
1.345281293070132733e+02,5.084356703747749151e+01
1.347575309310482794e+02,5.081174902890705170e+01
1.349873237379933641e+02,5.077974737468256450e+01
1.352175083949059911e+02,5.074756184607134202e+01
1.354480855699811457e+02,5.071519221553417367e+01
1.356790559325532399e+02,5.068263825674166867e+01
1.359104201530980163e+02,5.064989974459077615e+01
1.361421789032345373e+02,5.061697645522158240e+01
1.363743328557272037e+02,5.058386816603390201e+01
1.366068826844875161e+02,5.055057465570448016e+01
1.368398290645762927e+02,5.051709570420383955e+01
1.370731726722053168e+02,5.048343109281372421e+01
1.373069141847396395e+02,5.044958060414425205e+01
1.375410542806991430e+02,5.041554402215166419e+01
1.377755936397611549e+02,5.038132113215566932e+01
1.380105329427616141e+02,5.034691172085749145e+01
1.382458728716976282e+02,5.031231557635769747e+01
1.384816141097291791e+02,5.027753248817422360e+01
1.387177573411812261e+02,5.024256224726060083e+01
1.389543032515457242e+02,5.020740464602438635e+01
1.391912525274834707e+02,5.017205947834555246e+01
1.394286058568262092e+02,5.013652653959514538e+01
1.396663639285786189e+02,5.010080562665410753e+01
1.399045274329202186e+02,5.006489653793216377e+01
1.401430970612075271e+02,5.002879907338691368e+01
1.403820735059759386e+02,4.999251303454295225e+01
1.406214574609417980e+02,4.995603822451139564e+01
1.408612496210043901e+02,4.991937444800923629e+01
1.411014506822479859e+02,4.988252151137898238e+01
1.413420613419437757e+02,4.984547922260857433e+01
1.415830822985520285e+02,4.980824739135120893e+01
1.418245142517240538e+02,4.977082582894544771e+01
1.420663579023039915e+02,4.973321434843550293e+01
1.423086139523316547e+02,4.969541276459146673e+01
1.425512831050434386e+02,4.965742089393002345e+01
1.427943660648751347e+02,4.961923855473498435e+01
1.430378635374637497e+02,4.958086556707809223e+01
1.432817762296495232e+02,4.954230175284014592e+01
1.435261048494780880e+02,4.950354693573191156e+01
1.437708501062024027e+02,4.946460094131548857e+01
1.440160127102849117e+02,4.942546359702568282e+01
1.442615933733995348e+02,4.938613473219155736e+01
1.445075928084337420e+02,4.934661417805819639e+01
1.447540117294906850e+02,4.930690176780841938e+01
1.450008508518911867e+02,4.926699733658492164e+01
1.452481108921759301e+02,4.922690072151232954e+01
1.454957925681073618e+02,4.918661176171951865e+01
1.457438965986719381e+02,4.914613029836204561e+01
1.459924237040821708e+02,4.910545617464473622e+01
1.462413746057786454e+02,4.906458923584446552e+01
1.464907500264322380e+02,4.902352932933296614e+01
1.467405506899459340e+02,4.898227630459992810e+01
1.469907773214576139e+02,4.894083001327607718e+01
1.472414306473412751e+02,4.889919030915663711e+01
1.474925113952096467e+02,4.885735704822474190e+01
1.477440202939162077e+02,4.881533008867499746e+01
1.479959580735573468e+02,4.877310929093732739e+01
1.482483254654743803e+02,4.873069451770088989e+01
1.485011232022557977e+02,4.868808563393806566e+01
1.487543520177392509e+02,4.864528250692876554e+01
1.490080126470137714e+02,4.860228500628467430e+01
1.492621058264219585e+02,4.855909300397382822e+01
1.495166322935619405e+02,4.851570637434522837e+01
1.497715927872896771e+02,4.847212499415368825e+01
1.500269880477210904e+02,4.842834874258460331e+01
1.502828188162340552e+02,4.838437750127925341e+01
1.505390858354707859e+02,4.834021115435989202e+01
1.507957898493397977e+02,4.829584958845507003e+01
1.510529316030182088e+02,4.825129269272528632e+01
1.513105118429535878e+02,4.820654035888854594e+01
1.515685313168669381e+02,4.816159248124603920e+01
1.518269907737537210e+02,4.811644895670837485e+01
1.520858909638868965e+02,4.807110968482139413e+01
1.523452326388187430e+02,4.802557456779243950e+01
1.526050165513830450e+02,4.797984351051682239e+01
1.528652434556974811e+02,4.793391642060415592e+01
1.531259141071655563e+02,4.788779320840508547e+01
1.533870292624790181e+02,4.784147378703804065e+01
1.536485896796198460e+02,4.779495807241610805e+01
1.539105961178625819e+02,4.774824598327408864e+01
1.541730493377766038e+02,4.770133744119564767e+01
1.544359501012280873e+02,4.765423237064069184e+01
1.546992991713824495e+02,4.760693069897276075e+01
1.549630973127065090e+02,4.755943235648657463e+01
1.552273452909705895e+02,4.751173727643577394e+01
1.554920438732509069e+02,4.746384539506073708e+01
1.557571938279317010e+02,4.741575665161656872e+01
1.560227959247074523e+02,4.736747098840119463e+01
1.562888509345850139e+02,4.731898835078356313e+01
1.565553596298864818e+02,4.727030868723188917e+01
1.568223227842504173e+02,4.722143194934231758e+01
1.570897411726348025e+02,4.717235809186741591e+01
1.573576155713190872e+02,4.712308707274486608e+01
1.576259467579065188e+02,4.707361885312635508e+01
1.578947355113262176e+02,4.702395339740645852e+01
1.581639826118356780e+02,4.697409067325181553e+01
1.584336888410228426e+02,4.692403065163019704e+01
1.587038549818084903e+02,4.687377330683995069e+01
1.589744818184483961e+02,4.682331861653931782e+01
1.592455701365357470e+02,4.677266656177599202e+01
1.595171207230032735e+02,4.672181712701677014e+01
1.597891343661256940e+02,4.667077030017735950e+01
1.600616118555218463e+02,4.661952607265212833e+01
1.603345539821570753e+02,4.656808443934415465e+01
1.606079615383455348e+02,4.651644539869529638e+01
1.608818353177524045e+02,4.646460895271635394e+01
1.611561761153962777e+02,4.641257510701730382e+01
1.614309847276512642e+02,4.636034387083780928e+01
1.617062619522499745e+02,4.630791525707747525e+01
1.619820085882848559e+02,4.625528928232664327e+01
1.622582254362111485e+02,4.620246596689693774e+01
1.625349132978490445e+02,4.614944533485203948e+01
1.628120729763860481e+02,4.609622741403849489e+01
1.630897052763792487e+02,4.604281223611677376e+01
1.633678110037577085e+02,4.598919983659208555e+01
1.636463909658247928e+02,4.593539025484571425e+01
1.639254459712605296e+02,4.588138353416599813e+01
1.642049768301238544e+02,4.582717972177968591e+01
1.644849843538551681e+02,4.577277886888331437e+01
1.647654693552784124e+02,4.571818103067452910e+01
1.650464326486037123e+02,4.566338626638361831e+01
1.653278750494295366e+02,4.560839463930505389e+01
1.656097973747451704e+02,4.555320621682913895e+01
1.658922004429330173e+02,4.549782107047365542e+01
1.661750850737710721e+02,4.544223927591563950e+01
1.664584520884350241e+02,4.538646091302319974e+01
1.667423023095013832e+02,4.533048606588727125e+01
1.670266365609488446e+02,4.527431482285371089e+01
1.673114556681612726e+02,4.521794727655514379e+01
1.675967604579301451e+02,4.516138352394302302e+01
1.678825517584566853e+02,4.510462366631968223e+01
1.681688303993544480e+02,4.504766780937041659e+01
1.684555972116516500e+02,4.499051606319569885e+01
1.687428530277936147e+02,4.493316854234328872e+01
1.690305986816451878e+02,4.487562536584045603e+01
1.693188350084931244e+02,4.481788665722628195e+01
1.696075628450485624e+02,4.475995254458389638e+01
1.698967830294493808e+02,4.470182316057277916e+01
1.701864964012627297e+02,4.464349864246108268e+01
1.704767038014874174e+02,4.458497913215791186e+01
1.707674060725562697e+02,4.452626477624581014e+01
1.710586040583387728e+02,4.446735572601300390e+01
1.713502986041432905e+02,4.440825213748583877e+01
1.716424905567197357e+02,4.434895417146105956e+01
1.719351807642616734e+02,4.428946199353837443e+01
1.722283700764096182e+02,4.422977577415254302e+01
1.725220593442523693e+02,4.416989568860602589e+01
1.728162494203301662e+02,4.410982191710118627e+01
1.731109411586370754e+02,4.404955464477267668e+01
1.734061354146234351e+02,4.398909406171972591e+01
1.737018330451982422e+02,4.392844036303846167e+01
1.739980349087318245e+02,4.386759374885419049e+01
1.742947418650581994e+02,4.380655442435364932e+01
1.745919547754775181e+02,4.374532259981720728e+01
1.748896745027587656e+02,4.368389849065103192e+01
1.751879019111420632e+02,4.362228231741923423e+01
1.754866378663413400e+02,4.356047430587594249e+01
1.757858832355466632e+02,4.349847468699733355e+01
1.760856388874269669e+02,4.343628369701369252e+01
1.763859056921324111e+02,4.337390157744118824e+01
1.766866845212969395e+02,4.331132857511385481e+01
1.769879762480408942e+02,4.324856494221535286e+01
1.772897817469734889e+02,4.318561093631064551e+01
1.775921018941950820e+02,4.312246682037773837e+01
1.778949375673005875e+02,4.305913286283907837e+01
1.781982896453809531e+02,4.299560933759318715e+01
1.785021590090262009e+02,4.293189652404599599e+01
1.788065465403280996e+02,4.286799470714215232e+01
1.791114531228825228e+02,4.280390417739609887e+01
1.794168796417920930e+02,4.273962523092332333e+01
1.797228269836687389e+02,4.267515816947120300e+01
1.800292960366362820e+02,4.261050330044997025e+01
1.803362876903329663e+02,4.254566093696333695e+01
1.806438028359141299e+02,4.248063139783920406e+01
1.809518423660546489e+02,4.241541500766015815e+01
1.812604071749517232e+02,4.235001209679366951e+01
1.815694981583272920e+02,4.228442300142249621e+01
1.818791162134307058e+02,4.221864806357466904e+01
1.821892622390413976e+02,4.215268763115334849e+01
1.824999371354713844e+02,4.208654205796664627e+01
1.828111418045678818e+02,4.202021170375726911e+01
1.831228771497158903e+02,4.195369693423185709e+01
1.834351440758413219e+02,4.188699812109017984e+01
1.837479434894127337e+02,4.182011564205443932e+01
1.840612762984445396e+02,4.175304988089798996e+01
1.843751434124995967e+02,4.168580122747408012e+01
1.846895457426917346e+02,4.161837007774439456e+01
1.850044842016884274e+02,4.155075683380731277e+01
1.853199597037135220e+02,4.148296190392607485e+01
1.856359731645497391e+02,4.141498570255667033e+01
