t,Q,I,phi,dQ_dt,dQ_dt_noisy
1.535107021404280836e+01,-6.827573419871062373e-03,-1.397224479816223247e-02,8.705672821231606393e-03,-1.055851113265691109e-02,-4.241423882383315441e-02
1.535707141428285638e+01,-6.890541601120193579e-03,-1.387186184675811944e-02,8.680170450480070854e-03,-1.042664557181379598e-02,-7.854410746240647612e-02
1.536307261452290263e+01,-6.952717736741574617e-03,-1.377085290573735500e-02,8.654736117538345055e-03,-1.029455005234169822e-02,-5.821723051468435245e-02
1.536907381476295065e+01,-7.014100478988843923e-03,-1.366922822405460154e-02,8.629369628204538317e-03,-1.016223549625315525e-02,6.255894680102629113e-02
1.537507501500299867e+01,-7.074688545353366616e-03,-1.356699805226930546e-02,8.604070790794454346e-03,-1.002971279454090842e-02,-7.145513117397117586e-02
1.538107621524304669e+01,-7.134480718564312554e-03,-1.346417264254556878e-02,8.578839416141570418e-03,-9.896992807178470186e-03,-2.601857679312671173e-03
1.538707741548309471e+01,-7.193475846588637257e-03,-1.336076224865219604e-02,8.553675317597033909e-03,-9.764086363120922166e-03,-5.248366461744468497e-02
1.539307861572314273e+01,-7.251672842631081903e-03,-1.325677712596267689e-02,8.528578311029672704e-03,-9.631004260305634987e-03,3.963334774485396256e-02
1.539907981596319075e+01,-7.309070685134169860e-03,-1.315222753145519827e-02,8.503548214825984788e-03,-9.497757265652996897e-03,-8.050063266224376235e-02
1.540508101620323878e+01,-7.365668417778213628e-03,-1.304712372371263918e-02,8.478584849890148656e-03,-9.364356115067126729e-03,-1.181337034898330765e-02
1.541108221644328680e+01,-7.421465147881186816e-03,-1.294147595855485791e-02,8.453688039458624737e-03,-9.230811509868895592e-03,3.366064094342866020e-02
1.541708341668333482e+01,-7.476460043178030472e-03,-1.283529448384140501e-02,8.428857608687135086e-03,-9.097134113209590783e-03,1.022075183485893907e-01
1.542308461692338284e+01,-7.530652341208031106e-03,-1.272858956477096806e-02,8.404093385702086222e-03,-8.963334570677633506e-03,-7.146767442155929628e-02
1.542908581716343086e+01,-7.584041342753435576e-03,-1.262137146057045606e-02,8.379395200870380644e-03,-8.829423490268847527e-03,-5.592733246072703612e-02
1.543508701740347888e+01,-7.636626411073453580e-03,-1.251365042214596171e-02,8.354762886712573111e-03,-8.695411440421085131e-03,-1.421699022676147298e-02
1.544108821764352690e+01,-7.688406971904256787e-03,-1.240543669208277189e-02,8.330196277902877575e-03,-8.561308950014896724e-03,6.313904729716032782e-02
1.544708941788357492e+01,-7.739382513458981441e-03,-1.229674050464536934e-02,8.305695211269161979e-03,-8.427126508374186559e-03,-6.307106294087513887e-02
1.545309061812362295e+01,-7.789552586427727493e-03,-1.218757208577742231e-02,8.281259525792951728e-03,-8.292874565266845910e-03,3.005237141839977449e-02
1.545909181836367097e+01,-7.838916803977557732e-03,-1.207794165310179489e-02,8.256889062609434893e-03,-8.158563530905403594e-03,-4.296715901703976326e-02
1.546509301860371899e+01,-7.887474841752499521e-03,-1.196785941592053842e-02,8.232583665007446594e-03,-8.024203775947629652e-03,-6.361209608868806376e-02
1.547109421884376701e+01,-7.935226437873541330e-03,-1.185733557521490011e-02,8.208343178429489823e-03,-7.889805631497173732e-03,-9.155549775183835504e-02
1.547709541908381503e+01,-7.982171392938636201e-03,-1.174638032364531785e-02,8.184167450471712887e-03,-7.755379389104155759e-03,-4.393459766930731328e-03
1.548309661932386305e+01,-8.028309570022701749e-03,-1.163500384555141848e-02,8.160056330883933701e-03,-7.620935300765747933e-03,3.862086392214408165e-02
1.548909781956391107e+01,-8.073640892649542808e-03,-1.152321631256267992e-02,8.136009671346111985e-03,-7.486483575551404653e-03,-1.616247130747645519e-02
1.549509901980395910e+01,-8.118165341892212561e-03,-1.141102788030781516e-02,8.112027325061691926e-03,-7.352034377762522999e-03,-1.181171884673899164e-01
1.550110022004400712e+01,-8.161882966670683248e-03,-1.129844871017480525e-02,8.088109147858015338e-03,-7.217597843544543319e-03,-3.916578696748918703e-02
1.550710142028405514e+01,-8.204793875761661262e-03,-1.118548894778078825e-02,8.064254997393953753e-03,-7.083184063352204740e-03,3.824074228876034320e-02
1.551310262052410316e+01,-8.246898237050978575e-03,-1.107215872118061731e-02,8.040464733081622087e-03,-6.948803080532417464e-03,3.352185256984148432e-02
1.551910382076415118e+01,-8.288196277533599679e-03,-1.095846814086685363e-02,8.016738216086364763e-03,-6.814464891324768445e-03,3.434530071086397060e-03
1.552510502100419920e+01,-8.328688283313612911e-03,-1.084442729976976827e-02,7.993075309326766117e-03,-6.680179444862021851e-03,6.435961029902510788e-02
1.553110622124424722e+01,-8.368374599604240863e-03,-1.073004627325734386e-02,7.969475877474645198e-03,-6.545956643170611731e-03,-7.453954065184212330e-02
1.553710742148429524e+01,-8.407255630727831705e-03,-1.061533511913527114e-02,7.945939786955055761e-03,-6.411806341171115593e-03,-7.265164563590892355e-02
1.554310862172434327e+01,-8.445331840115864394e-03,-1.050030387764695240e-02,7.922466905946289745e-03,-6.277738346678719307e-03,1.107892810321007004e-01
1.554910982196439129e+01,-8.482603750308946935e-03,-1.038496257147350152e-02,7.899057104379873795e-03,-6.143762420403668136e-03,2.403825523242177770e-02
1.555511102220443931e+01,-8.519071942956812915e-03,-1.026932120573374047e-02,7.875710253940567535e-03,-6.009888275951704752e-03,-2.009208737255535268e-02
1.556111222244448733e+01,-8.554737058818328438e-03,-1.015338976798420279e-02,7.852426228066370500e-03,-5.876125579824483837e-03,-3.443690913290768651e-02
1.556711342268453535e+01,-8.589599794713057360e-03,-1.003717822290516384e-02,7.829204901633959532e-03,-5.742483947630125894e-03,-1.402206272331245618e-01
1.557311462292458337e+01,-8.623660902719832919e-03,-9.920696513702869854e-03,7.806046150737570508e-03,-5.608972945886516945e-03,3.305352154179806018e-02
1.557911582316463139e+01,-8.656921199575605755e-03,-9.803954577294774625e-03,7.782949853657164865e-03,-5.475602102507848984e-03,-1.142598138899912630e-01
1.558511702340467941e+01,-8.689381557638316961e-03,-9.686962325318116546e-03,7.759915890050266170e-03,-5.342380892331798602e-03,-1.090694333742618649e-01
1.559111822364472744e+01,-8.721042904482473324e-03,-9.569729643354334125e-03,7.736944140913180369e-03,-5.209318736546484502e-03,-1.165985327722661967e-02
1.559711942388477546e+01,-8.751906222899135182e-03,-9.452266390929079873e-03,7.714034488580994928e-03,-5.076425002690826589e-03,6.749133856003947107e-02
1.560312062412482348e+01,-8.781972550895926835e-03,-9.334582401512211622e-03,7.691186816727583163e-03,-4.943709004654845210e-03,-2.897165251775331296e-02
1.560912182436487150e+01,-8.811242981697026133e-03,-9.216687482517794267e-03,7.668401010365599041e-03,-4.811180002679982942e-03,1.026029456225783718e-02
1.561512302460491952e+01,-8.839718663743176622e-03,-9.098591415304101496e-03,7.645676955846478912e-03,-4.678847203359384754e-03,-3.069709188755495935e-02
1.562112422484496754e+01,-8.867400800691678867e-03,-8.980303955173614058e-03,7.623014540860444110e-03,-4.546719759638185969e-03,1.167966742348395051e-02
1.562712542508501556e+01,-8.894290651416390456e-03,-8.861834831373021498e-03,7.600413654436495754e-03,-4.414806770813770737e-03,-9.299663594079200790e-02
1.563312662532506359e+01,-8.920389530007732937e-03,-8.743193747093220419e-03,7.577874186942421680e-03,-4.283117282536023571e-03,9.873166911291905712e-02
1.563912782556511161e+01,-8.945698805772683143e-03,-8.624390379469316220e-03,7.555396030084787773e-03,-4.151660286807567872e-03,-5.708336646814592130e-02
1.564512902580515963e+01,-8.970219898302713227e-03,-8.505434372624338588e-03,7.532979076438074163e-03,-4.020444717493532223e-03,2.056790845700886064e-02
1.565113022604520765e+01,-8.993954281622133784e-03,-8.386335346381806888e-03,7.510623219641667826e-03,-3.889479456960319784e-03,-1.118220443230617395e-01
1.565713142628525567e+01,-9.016903489188463766e-03,-8.267102901131199305e-03,7.488328354955425988e-03,-3.758773338441283654e-03,8.269892048353282010e-02
1.566313262652530369e+01,-9.039069105380360958e-03,-8.147746603574220967e-03,7.466094378573226963e-03,-3.628335136038869299e-03,1.466185689342121810e-02
1.566913382676535171e+01,-9.060452765455093496e-03,-8.028275986658849755e-03,7.443921187619269124e-03,-3.498173564680078125e-03,9.470087590836773206e-02
1.567513502700539973e+01,-9.081056155548539871e-03,-7.908700549579350189e-03,7.421808680148071768e-03,-3.368297280116634880e-03,-4.057074266814721802e-02
1.568113622724544776e+01,-9.100881012675187190e-03,-7.789029757776258674e-03,7.399756755144473383e-03,-3.238714878925103881e-03,4.591389066563512922e-02
1.568713742748549578e+01,-9.119929124728132913e-03,-7.669273042936390443e-03,7.377765312523635113e-03,-3.109434898507015647e-03,-1.569186741190431444e-02
1.569313862772554380e+01,-9.138202330479086588e-03,-7.549439802992840426e-03,7.355834253131034693e-03,-2.980465817088970119e-03,-8.806554409510537751e-03
1.569913982796559182e+01,-9.155702519578366380e-03,-7.429539402124979777e-03,7.333963478742473382e-03,-2.851816053722734667e-03,5.982484837347738088e-02
1.570514102820563984e+01,-9.172431632554899072e-03,-7.309581170758458479e-03,7.312152892064070764e-03,-2.723493968285318687e-03,-5.218972684724147715e-02
1.571114222844568786e+01,-9.188391660816223536e-03,-7.189574405565204475e-03,7.290402396732269079e-03,-2.595507861479040383e-03,3.167706108905547768e-02
1.571714342868573588e+01,-9.203584646503205902e-03,-7.069528369281210048e-03,7.268711897302467320e-03,-2.467865974722004141e-03,9.334157907884360617e-02
1.572314462892578391e+01,-9.218012675280147158e-03,-6.949452282607345571e-03,7.247081298613633656e-03,-2.340576485653590721e-03,8.362679578209961107e-02
1.572914582916583193e+01,-9.231677887941125774e-03,-6.829355340286833061e-03,7.225510506545829680e-03,-2.213647518409275587e-03,4.888106453197400142e-02
1.573514702940587995e+01,-9.244582477055451886e-03,-6.709246704049126597e-03,7.203999427923928056e-03,-2.087087138241659062e-03,1.175630662984851471e-02
1.574114822964592797e+01,-9.256728681363705566e-03,-6.589135495002470741e-03,7.182547970117856770e-03,-1.960903346714765356e-03,-5.415998047286398054e-02
1.574714942988597599e+01,-9.268118785777747226e-03,-6.469030793633897929e-03,7.161156041042591319e-03,-1.835104081704018279e-03,6.854999142658137201e-02
1.575315063012602401e+01,-9.278755121380707210e-03,-6.348941639809231943e-03,7.139823549158160788e-03,-1.709697217396228229e-03,-3.907555633928266881e-02
1.575915183036607203e+01,-9.288640065426992734e-03,-6.228877032773087047e-03,7.118550403469647847e-03,-1.584690564289545356e-03,5.712456157848750521e-02
1.576515303060612005e+01,-9.297776041342286149e-03,-6.108845931148865378e-03,7.097336513527182679e-03,-1.460091869193409254e-03,-2.086644938400204763e-02
1.577115423084616808e+01,-9.306165518723544944e-03,-5.988857252938760423e-03,7.076181789425950788e-03,-1.335908815228494320e-03,-3.225709689089041252e-03
1.577715543108621610e+01,-9.313811013339000008e-03,-5.868919875523754409e-03,7.055086141806186928e-03,-1.212149021826626483e-03,-3.758616865944841220e-03
1.578315663132626412e+01,-9.320715087128162574e-03,-5.749042635663621781e-03,7.034049481853178569e-03,-1.088820044730707745e-03,2.747150944478725376e-02
1.578915783156631214e+01,-9.326880348201810333e-03,-5.629234329496923123e-03,7.013071721297265033e-03,-9.659293759946129682e-04,-2.568105506411821892e-02
1.579515903180636016e+01,-9.332309449698461198e-03,-5.509503711392966033e-03,6.992152772334720226e-03,-8.434844434067646779e-04,5.991597158525042467e-03
1.580116023204640818e+01,-9.337005083305897554e-03,-5.389859488721514096e-03,6.971292547068286098e-03,-7.214926084986722499e-04,-2.957032470753987244e-02
1.580716143228645620e+01,-9.340969994407180912e-03,-5.270310337644432651e-03,6.950490958461189896e-03,-5.999611747641072496e-04,2.409471871220971589e-02
1.581316263252650423e+01,-9.344206972242453946e-03,-5.150864890639947867e-03,6.929747919840620329e-03,-4.788973801018881621e-04,1.171499917647961242e-02
1.581916383276655225e+01,-9.346718847218786833e-03,-5.031531733552439822e-03,6.909063344730863657e-03,-3.583083952104909597e-04,1.921827598221240163e-02
1.582516503300660027e+01,-9.348508490910180727e-03,-4.912319405592446842e-03,6.888437146853296743e-03,-2.382013235878834359e-04,-4.555440615425065259e-02
1.583116623324664829e+01,-9.349578816057567757e-03,-4.793236399336656822e-03,6.867869240126393132e-03,-1.185832015313543347e-04,1.419827119913538889e-02
1.583716743348669631e+01,-9.349932776568811027e-03,-4.674291160727917643e-03,6.847359538665719579e-03,5.390018626592538165e-07,-7.812463599666402431e-05
1.584316863372674433e+01,-9.349573367518701147e-03,-4.555492089075226757e-03,6.826907956783937782e-03,1.191583846987687850e-04,2.759125377573008742e-02
1.584916983396679235e+01,-9.348503625148966642e-03,-4.436847537053739861e-03,6.806514408990802650e-03,2.372681122828242117e-04,5.948050716424516365e-04
1.585517103420684037e+01,-9.346726626868256602e-03,-4.318365810704766564e-03,6.786178809993164904e-03,3.548614171221169469e-04,-5.139477464446961380e-02
1.586117223444688840e+01,-9.344245491252158031e-03,-4.200055169435770383e-03,6.765901074694968473e-03,4.719315989256036431e-04,3.514005007602237496e-02
1.586717343468693642e+01,-9.341063378043187176e-03,-4.081923826020369614e-03,6.745681118197251365e-03,5.884720246041204306e-04,-3.597098627694425566e-02
1.587317463492698444e+01,-9.337183484920944312e-03,-3.963979944061459502e-03,6.725518855605168086e-03,7.044761291927119709e-04,1.281723198255057053e-02
1.587917583516703246e+01,-9.332609046022235025e-03,-3.846231638488908314e-03,6.705414201785797092e-03,8.199374146132970033e-04,-1.070325762258045182e-01
1.588517703540708048e+01,-9.327343344155006669e-03,-3.728686984627551954e-03,6.685367072096605814e-03,9.348494467133539911e-04,2.410811760246582211e-02
1.589117823564712850e+01,-9.321389698786595665e-03,-3.611354006658327748e-03,6.665377381830631456e-03,1.049205860799689877e-03,3.229357004193567776e-02
1.589717943588717652e+01,-9.314751465318401452e-03,-3.494240676986112588e-03,6.645445046178279774e-03,1.163000361908226882e-03,-4.809671726607824688e-02
1.590318063612722455e+01,-9.307432035085895158e-03,-3.377354916239722928e-03,6.625569980227331152e-03,1.276226724804276590e-03,2.850493544877337471e-02
1.590918183636727257e+01,-9.299434835358610929e-03,-3.260704593271913920e-03,6.605752098962932792e-03,1.388878793982802756e-03,-2.004503258197715479e-02
1.591518303660732059e+01,-9.290763329340152865e-03,-3.144297525159381584e-03,6.585991317267606525e-03,1.500950483668704507e-03,6.926327694612068042e-02
1.592118423684736861e+01,-9.281421016168189819e-03,-3.028141477202760633e-03,6.566287549921243603e-03,1.612435777817098660e-03,3.287994395839220069e-02
1.592718543708741663e+01,-9.271411430914460600e-03,-2.912244162926624479e-03,6.546640711601105569e-03,1.723328730113610294e-03,-6.424012608747228792e-02
1.593318663732746465e+01,-9.260738144584767031e-03,-2.796613244079488268e-03,6.527050716881826857e-03,1.833623463974663748e-03,-1.104014048568341053e-02
1.593918783756751267e+01,-9.249404764118980896e-03,-2.681256330633804107e-03,6.507517480235410455e-03,1.943314172547788363e-03,-9.038549216050703605e-02
1.594518903780756069e+01,-9.237414932391040459e-03,-2.566180980785966268e-03,6.488040916031233112e-03,2.052395118711915125e-03,-1.679461188864279572e-02
1.595119023804760872e+01,-9.224772321937373468e-03,-2.451394697257483490e-03,6.468620938225180285e-03,2.160860635640997861e-03,2.733375663287428495e-02
1.595719143828765674e+01,-9.211480642430847424e-03,-2.336904933769374214e-03,6.449257460543172948e-03,2.268705124066581862e-03,4.193863471268411552e-02
1.596319263852770476e+01,-9.197543643589909529e-03,-2.222719095020765298e-03,6.429950396728093334e-03,2.375923053753971163e-03,-5.578583846685829760e-03
1.596919383876775278e+01,-9.182965105675249332e-03,-2.108844529674399736e-03,6.410699660176692564e-03,2.482508965765779872e-03,-1.214491545483564923e-02
1.597519503900780080e+01,-9.167748839483440965e-03,-1.995288530352366634e-03,6.391505163939325239e-03,2.588457472463345961e-03,8.360230936564922583e-03
1.598119623924784882e+01,-9.151898686346939676e-03,-1.882058333636099905e-03,6.372366820719940761e-03,2.693763257507053501e-03,-3.036128333312987371e-02
1.598719743948789684e+01,-9.135418518134083565e-03,-1.769161120066381748e-03,6.353284542876093746e-03,2.798421075856663987e-03,1.704861382269355283e-02
1.599319863972794487e+01,-9.118312237249098784e-03,-1.656604014143338299e-03,6.334258242418933614e-03,2.902425753771650276e-03,5.753741284091094810e-02
