v,E,E_noisy
6.094518903780755670e-01,1.384582207540493659e+00,1.384369225232830791e+00
6.096419283856771010e-01,1.384883279848833526e+00,1.387951511126789716e+00
6.098319663932786350e-01,1.385184614991314511e+00,1.386510029903747609e+00
6.100220044008800580e-01,1.385486213277678624e+00,1.389697165292871128e+00
6.102120424084815919e-01,1.385788075018195675e+00,1.389104370621394358e+00
6.104020804160831259e-01,1.386090200523666160e+00,1.385566323457795512e+00
6.105921184236846599e-01,1.386392590105421485e+00,1.389880387455483479e+00
6.107821564312861939e-01,1.386695244075324407e+00,1.393924848067887856e+00
6.109721944388877279e-01,1.386998162745772589e+00,1.388222836068057742e+00
6.111622324464892619e-01,1.387301346429697047e+00,1.382428198727032598e+00
6.113522704540907959e-01,1.387604795440565031e+00,1.388377859913368928e+00
6.115423084616922189e-01,1.387908510092380920e+00,1.387119651946832954e+00
6.117323464692937529e-01,1.388212490699687329e+00,1.398585008548318909e+00
6.119223844768952869e-01,1.388516737577565996e+00,1.391540718706691271e+00
6.121124224844968209e-01,1.388821251041638449e+00,1.384396124544025053e+00
6.123024604920983549e-01,1.389126031408069339e+00,1.388371574747570669e+00
6.124924984996998889e-01,1.389431078993564883e+00,1.395273665838645982e+00
6.126825365073014229e-01,1.389736394115376417e+00,1.385082040562556793e+00
6.128725745149029569e-01,1.390041977091299730e+00,1.388063410781889884e+00
6.130626125225043799e-01,1.390347828239677508e+00,1.390337914247413043e+00
6.132526505301059139e-01,1.390653947879400443e+00,1.390042098522886294e+00
6.134426885377074479e-01,1.390960336329907676e+00,1.388565871383495853e+00
6.136327265453089819e-01,1.391266993911188576e+00,1.391765466694933062e+00
6.138227645529105159e-01,1.391573920943783849e+00,1.385900459507396265e+00
6.140128025605120499e-01,1.391881117748786867e+00,1.389532391616055573e+00
6.142028405681135839e-01,1.392188584647844785e+00,1.389756420094353517e+00
6.143928785757151179e-01,1.392496321963159200e+00,1.391250079857564437e+00
6.145829165833165408e-01,1.392804330017488823e+00,1.391562657238905487e+00
6.147729545909180748e-01,1.393112609134149693e+00,1.393051044204921540e+00
6.149629925985196088e-01,1.393421159637016071e+00,1.391974225807095289e+00
6.151530306061211428e-01,1.393729981850522437e+00,1.391999959264423659e+00
6.153430686137226768e-01,1.394039076099664820e+00,1.395419992517616947e+00
6.155331066213242108e-01,1.394348442710000802e+00,1.397881066218205071e+00
6.157231446289257448e-01,1.394658082007652622e+00,1.398435999473481628e+00
6.159131826365272788e-01,1.394967994319306737e+00,1.390287153665407782e+00
6.161032206441287018e-01,1.395278179972216037e+00,1.396192518202561184e+00
6.162932586517302358e-01,1.395588639294201627e+00,1.398499897707588202e+00
6.164832966593317698e-01,1.395899372613652156e+00,1.394754661749262770e+00
6.166733346669333038e-01,1.396210380259526485e+00,1.397999871560065888e+00
6.168633726745348378e-01,1.396521662561355903e+00,1.395561576958288752e+00
6.170534106821363718e-01,1.396833219849242802e+00,1.398258225738881588e+00
6.172434486897379058e-01,1.397145052453864444e+00,1.390970623056683397e+00
6.174334866973394398e-01,1.397457160706472301e+00,1.399217183094231931e+00
6.176235247049409738e-01,1.397769544938894937e+00,1.395755134343987125e+00
6.178135627125423968e-01,1.398082205483537788e+00,1.395053837137401720e+00
6.180036007201439308e-01,1.398395142673386715e+00,1.397109074488047442e+00
6.181936387277454648e-01,1.398708356842006451e+00,1.402562849044593163e+00
6.183836767353469988e-01,1.399021848323543704e+00,1.402703016124102087e+00
6.185737147429485328e-01,1.399335617452728497e+00,1.400237417436099419e+00
6.187637527505500668e-01,1.399649664564874163e+00,1.403012502791478155e+00
6.189537907581516007e-01,1.399963989995880675e+00,1.398241696856922012e+00
6.191438287657531347e-01,1.400278594082233763e+00,1.395204263774427522e+00
6.193338667733545577e-01,1.400593477161007128e+00,1.393034942517040520e+00
6.195239047809560917e-01,1.400908639569865555e+00,1.400685095930366497e+00
6.197139427885576257e-01,1.401224081647062913e+00,1.400538051377343329e+00
6.199039807961591597e-01,1.401539803731445932e+00,1.401582989827911963e+00
6.200940188037606937e-01,1.401855806162454421e+00,1.402023648070148010e+00
6.202840568113622277e-01,1.402172089280123046e+00,1.406941713292476193e+00
6.204740948189637617e-01,1.402488653425082665e+00,1.398704191916175343e+00
6.206641328265652957e-01,1.402805498938561879e+00,1.399605022134381871e+00
6.208541708341667187e-01,1.403122626162387254e+00,1.410682960109910233e+00
6.210442088417682527e-01,1.403440035438986211e+00,1.406408638892520102e+00
6.212342468493697867e-01,1.403757727111387688e+00,1.402443642978475236e+00
6.214242848569713207e-01,1.404075701523223030e+00,1.395814868278833165e+00
6.216143228645728547e-01,1.404393959018727767e+00,1.400881172834224309e+00
6.218043608721743887e-01,1.404712499942743609e+00,1.403159105599525391e+00
6.219943988797759227e-01,1.405031324640718671e+00,1.404579198941093621e+00
6.221844368873774567e-01,1.405350433458709691e+00,1.405991047973341956e+00
6.223744748949788796e-01,1.405669826743382700e+00,1.404639715607382655e+00
6.225645129025804136e-01,1.405989504842015236e+00,1.410452838597874514e+00
6.227545509101819476e-01,1.406309468102497684e+00,1.401438730377634556e+00
6.229445889177834816e-01,1.406629716873333269e+00,1.405367259404563640e+00
6.231346269253850156e-01,1.406950251503640503e+00,1.404104009332368674e+00
6.233246649329865496e-01,1.407271072343155849e+00,1.410234013819365417e+00
6.235147029405880836e-01,1.407592179742232830e+00,1.408165370064619726e+00
6.237047409481896176e-01,1.407913574051844252e+00,1.410932496293866967e+00
6.238947789557910406e-01,1.408235255623583981e+00,1.408407778497944740e+00
6.240848169633925746e-01,1.408557224809668718e+00,1.423427786638528536e+00
6.242748549709941086e-01,1.408879481962937774e+00,1.411625377806028148e+00
6.244648929785956426e-01,1.409202027436857074e+00,1.406054787230404557e+00
6.246549309861971766e-01,1.409524861585516931e+00,1.409366132662076110e+00
6.248449689937987106e-01,1.409847984763638262e+00,1.408106819405553267e+00
6.250350070014002446e-01,1.410171397326569265e+00,1.413067657620395323e+00
6.252250450090017786e-01,1.410495099630289184e+00,1.414245253412141468e+00
6.254150830166032016e-01,1.410819092031410538e+00,1.412222552465020264e+00
6.256051210242047356e-01,1.411143374887178892e+00,1.410301790433119873e+00
6.257951590318062696e-01,1.411467948555474861e+00,1.408679581514438839e+00
6.259851970394078036e-01,1.411792813394816992e+00,1.418097770296746329e+00
6.261752350470093376e-01,1.412117969764359549e+00,1.416480792249099840e+00
6.263652730546108716e-01,1.412443418023898500e+00,1.400626631110786890e+00
6.265553110622124056e-01,1.412769158533869307e+00,1.412943901863096041e+00
6.267453490698139396e-01,1.413095191655350469e+00,1.409646928020593437e+00
6.269353870774153625e-01,1.413421517750064416e+00,1.411831396987065945e+00
6.271254250850168965e-01,1.413748137180379505e+00,1.420437996737478503e+00
6.273154630926184305e-01,1.414075050309310022e+00,1.409463185711405275e+00
6.275055011002199645e-01,1.414402257500519289e+00,1.410164754983786128e+00
6.276955391078214985e-01,1.414729759118319885e+00,1.424476547896212475e+00
6.278855771154230325e-01,1.415057555527676536e+00,1.413092637460329870e+00
6.280756151230245665e-01,1.415385647094206334e+00,1.414386134048707833e+00
6.282656531306261005e-01,1.415714034184180514e+00,1.420238597812226944e+00
6.284556911382275235e-01,1.416042717164526676e+00,1.413961281278315774e+00
6.286457291458290575e-01,1.416371696402830116e+00,1.416479264156356166e+00
6.288357671534305915e-01,1.416700972267333825e+00,1.417653328230579879e+00
6.290258051610321255e-01,1.417030545126942487e+00,1.422639579194890480e+00
6.292158431686336595e-01,1.417360415351220926e+00,1.410875875028144266e+00
6.294058811762351935e-01,1.417690583310399877e+00,1.414338207590914775e+00
6.295959191838367275e-01,1.418021049375373099e+00,1.417493771384480405e+00
6.297859571914382615e-01,1.418351813917701820e+00,1.421983789486704897e+00
6.299759951990396845e-01,1.418682877309614732e+00,1.416106533948823021e+00
6.301660332066412185e-01,1.419014239924011100e+00,1.420859699324344971e+00
6.303560712142427525e-01,1.419345902134460546e+00,1.417289150860189029e+00
6.305461092218442865e-01,1.419677864315205484e+00,1.418097907738682828e+00
6.307361472294458205e-01,1.420010126841162457e+00,1.425106408102022382e+00
6.309261852370473544e-01,1.420342690087924575e+00,1.419399145746687463e+00
6.311162232446488884e-01,1.420675554431761745e+00,1.432521958828667730e+00
6.313062612522504224e-01,1.421008720249622881e+00,1.422445818806572726e+00
6.314962992598518454e-01,1.421342187919137467e+00,1.425845587236379552e+00
6.316863372674533794e-01,1.421675957818617775e+00,1.424644118419599925e+00
6.318763752750549134e-01,1.422010030327058860e+00,1.415786051941271717e+00
6.320664132826564474e-01,1.422344405824141234e+00,1.416183526194781717e+00
6.322564512902579814e-01,1.422679084690233298e+00,1.424627787445905458e+00
6.324464892978595154e-01,1.423014067306390018e+00,1.418590884262072027e+00
6.326365273054610494e-01,1.423349354054358473e+00,1.421158604302784845e+00
6.328265653130625834e-01,1.423684945316576744e+00,1.422338868831672931e+00
6.330166033206641174e-01,1.424020841476175914e+00,1.420353046311173317e+00
6.332066413282655404e-01,1.424357042916981841e+00,1.429090114221722940e+00
6.333966793358670744e-01,1.424693550023517830e+00,1.427809753593410447e+00
6.335867173434686084e-01,1.425030363181004622e+00,1.425729476987674049e+00
6.337767553510701424e-01,1.425367482775362848e+00,1.427612353815466584e+00
6.339667933586716764e-01,1.425704909193215686e+00,1.422077605557028335e+00
6.341568313662732104e-01,1.426042642821887529e+00,1.429540334096404797e+00
6.343468693738747444e-01,1.426380684049408432e+00,1.422978143546962837e+00
6.345369073814762784e-01,1.426719033264515657e+00,1.432962891505990877e+00
6.347269453890777013e-01,1.427057690856653238e+00,1.424386179422399534e+00
6.349169833966792353e-01,1.427396657215975084e+00,1.425177414201068915e+00
6.351070214042807693e-01,1.427735932733347868e+00,1.432394785035012053e+00
6.352970594118823033e-01,1.428075517800349470e+00,1.430672539761426609e+00
6.354870974194838373e-01,1.428415412809273199e+00,1.424596002330924982e+00
6.356771354270853713e-01,1.428755618153129348e+00,1.431170805257283352e+00
6.358671734346869053e-01,1.429096134225645853e+00,1.429093647030489578e+00
6.360572114422884393e-01,1.429436961421269414e+00,1.429510416131813955e+00
6.362472494498898623e-01,1.429778100135169927e+00,1.432258398532874955e+00
6.364372874574913963e-01,1.430119550763239378e+00,1.432590864829605959e+00
6.366273254650929303e-01,1.430461313702094950e+00,1.434543601628272214e+00
6.368173634726944643e-01,1.430803389349080135e+00,1.432741506392250397e+00
6.370074014802959983e-01,1.431145778102267174e+00,1.432462322320110282e+00
6.371974394878975323e-01,1.431488480360457283e+00,1.431094108820250677e+00
6.373874774954990663e-01,1.431831496523185088e+00,1.437829181338390327e+00
6.375775155031006003e-01,1.432174826990716854e+00,1.429068898532358300e+00
6.377675535107020233e-01,1.432518472164055368e+00,1.440178821332080306e+00
6.379575915183035573e-01,1.432862432444939715e+00,1.441607611798932487e+00
6.381476295259050913e-01,1.433206708235847504e+00,1.441898389602452202e+00
6.383376675335066253e-01,1.433551299939997525e+00,1.433017659712191971e+00
6.385277055411081593e-01,1.433896207961349756e+00,1.442336459358599443e+00
6.387177435487096933e-01,1.434241432704608910e+00,1.438858832900954843e+00
6.389077815563112273e-01,1.434586974575224660e+00,1.438901855518152306e+00
6.390978195639127613e-01,1.434932833979394529e+00,1.448135704107893051e+00
6.392878575715141842e-01,1.435279011324065657e+00,1.436101205660171631e+00
6.394778955791157182e-01,1.435625507016935698e+00,1.437950103398177415e+00
6.396679335867172522e-01,1.435972321466454593e+00,1.430976796982754484e+00
6.398579715943187862e-01,1.436319455081827901e+00,1.427466807426663431e+00
6.400480096019203202e-01,1.436666908273017018e+00,1.437861097621102369e+00
6.402380476095218542e-01,1.437014681450741627e+00,1.438774070406373617e+00
6.404280856171233882e-01,1.437362775026481243e+00,1.440228190156171983e+00
6.406181236247249222e-01,1.437711189412477442e+00,1.438971170897490159e+00
6.408081616323263452e-01,1.438059925021734964e+00,1.430134326767656061e+00
6.409981996399278792e-01,1.438408982268024383e+00,1.439951891821294572e+00
6.411882376475294132e-01,1.438758361565883215e+00,1.443293226065011758e+00
6.413782756551309472e-01,1.439108063330618581e+00,1.445442092448300242e+00
6.415683136627324812e-01,1.439458087978307432e+00,1.435702839533612885e+00
6.417583516703340152e-01,1.439808435925801211e+00,1.436278229289663866e+00
6.419483896779355492e-01,1.440159107590724297e+00,1.437415433074509030e+00
6.421384276855370832e-01,1.440510103391478003e+00,1.437983431627685382e+00
6.423284656931385062e-01,1.440861423747242354e+00,1.434403999117412454e+00
6.425185037007400402e-01,1.441213069077977860e+00,1.438498038206897478e+00
6.427085417083415742e-01,1.441565039804425519e+00,1.447924824353049367e+00
6.428985797159431081e-01,1.441917336348112588e+00,1.437693584792724799e+00
6.430886177235446421e-01,1.442269959131349699e+00,1.434798437187045916e+00
6.432786557311461761e-01,1.442622908577236629e+00,1.441524562532612963e+00
6.434686937387477101e-01,1.442976185109662746e+00,1.440955659615027029e+00
6.436587317463492441e-01,1.443329789153308118e+00,1.446052976790393352e+00
6.438487697539506671e-01,1.443683721133646847e+00,1.440709617280719224e+00
6.440388077615522011e-01,1.444037981476948174e+00,1.443310745050986332e+00
6.442288457691537351e-01,1.444392570610278703e+00,1.441025553683208393e+00
6.444188837767552691e-01,1.444747488961503734e+00,1.440844646672932328e+00
6.446089217843568031e-01,1.445102736959289702e+00,1.446576380240560677e+00
6.447989597919583371e-01,1.445458315033106178e+00,1.445939235058202321e+00
6.449889977995598711e-01,1.445814223613227867e+00,1.445587997513939627e+00
6.451790358071614051e-01,1.446170463130736161e+00,1.448233050121584764e+00
6.453690738147628281e-01,1.446527034017520696e+00,1.443206265948304035e+00
6.455591118223643621e-01,1.446883936706282681e+00,1.446948701821964889e+00
6.457491498299658961e-01,1.447241171630535561e+00,1.448046314722017724e+00
6.459391878375674301e-01,1.447598739224608133e+00,1.452319624350806748e+00
6.461292258451689641e-01,1.447956639923644762e+00,1.440359212552087653e+00
6.463192638527704981e-01,1.448314874163609156e+00,1.446886654759409918e+00
6.465093018603720321e-01,1.448673442381285925e+00,1.450452439615661060e+00
6.466993398679735661e-01,1.449032345014281020e+00,1.446697696045119441e+00
6.468893778755749890e-01,1.449391582501026177e+00,1.449736036867089517e+00
6.470794158831765230e-01,1.449751155280780246e+00,1.452478658518603361e+00
6.472694538907780570e-01,1.450111063793628530e+00,1.452010628601954734e+00
6.474594918983795910e-01,1.450471308480489219e+00,1.443536828931745841e+00
6.476495299059811250e-01,1.450831889783112283e+00,1.445975072470634615e+00
6.478395679135826590e-01,1.451192808144081248e+00,1.439857384561114673e+00
6.480296059211841930e-01,1.451554064006817635e+00,1.454147175245155132e+00
6.482196439287857270e-01,1.451915657815582295e+00,1.452737434225478630e+00
6.484096819363871500e-01,1.452277590015474740e+00,1.457649516582728788e+00
6.485997199439886840e-01,1.452639861052439585e+00,1.452823517149804067e+00
6.487897579515902180e-01,1.453002471373264548e+00,1.448392832020654719e+00
6.489797959591917520e-01,1.453365421425585335e+00,1.457640064771287935e+00
6.491698339667932860e-01,1.453728711657885864e+00,1.448411857807215819e+00
6.493598719743948200e-01,1.454092342519502035e+00,1.454055236684169694e+00
6.495499099819963540e-01,1.454456314460622179e+00,1.453599671272213456e+00
