t,T1,T2,T_bridge,dT1_dt,dT1_dt_noisy
3.855171034206841085e+01,3.253123539265273507e+02,3.254695067629517098e+02,3.256096926196638037e+02,-9.341508889910651869e-02,-1.065120155458743750e-01
3.856371274254851045e+01,3.253112327549216616e+02,3.254683975906624482e+02,3.256085527701018236e+02,-9.340906094018815164e-02,-6.214127188635759635e-03
3.857571514302860294e+01,3.253101116553683028e+02,3.254672884399336681e+02,3.256074130067926831e+02,-9.340303850906583882e-02,8.733706130501869835e-02
3.858771754350870253e+01,3.253089906278084982e+02,3.254661793108296024e+02,3.256062733296485021e+02,-9.339702159255358627e-02,-6.278018853542714772e-02
3.859971994398879502e+01,3.253078696721835854e+02,3.254650702034142000e+02,3.256051337385813440e+02,-9.339101017752110545e-02,-2.152197027441332122e-01
3.861172234446889462e+01,3.253067487884349021e+02,3.254639611177513530e+02,3.256039942335034993e+02,-9.338500425083309797e-02,-7.405839243073809863e-02
3.862372474494898711e+01,3.253056279765038994e+02,3.254628520539049532e+02,3.256028548143273724e+02,-9.337900379936835138e-02,-1.131004574380687633e-01
3.863572714542907960e+01,3.253045072363320855e+02,3.254617430119387222e+02,3.256017154809654812e+02,-9.337300881002984221e-02,1.659399374057582977e-01
3.864772954590917919e+01,3.253033865678611392e+02,3.254606339919162679e+02,3.256005762333304574e+02,-9.336701926975736476e-02,-1.776749104162671233e-02
3.865973194638927168e+01,3.253022659710327389e+02,3.254595249939011410e+02,3.255994370713351600e+02,-9.336103516548592551e-02,-2.039891976058189060e-01
3.867173434686937128e+01,3.253011454457886202e+02,3.254584160179568357e+02,3.255982979948923912e+02,-9.335505648417008473e-02,-1.122164729966346058e-01
3.868373674734946377e+01,3.253000249920706892e+02,3.254573070641465620e+02,3.255971590039152375e+02,-9.334908321281229493e-02,5.271558791421745993e-02
3.869573914782956336e+01,3.252989046098208519e+02,3.254561981325337001e+02,3.255960200983168988e+02,-9.334311533838948738e-02,-2.097019541588802383e-01
3.870774154830965585e+01,3.252977842989811279e+02,3.254550892231813464e+02,3.255948812780105754e+02,-9.333715284793202283e-02,-1.428013105831797969e-01
3.871974394878975545e+01,3.252966640594937076e+02,3.254539803361525401e+02,3.255937425429096947e+02,-9.333119572849429835e-02,-9.357904553510811019e-02
3.873174634926984794e+01,3.252955438913006674e+02,3.254528714715102637e+02,3.255926038929278548e+02,-9.332524396710913106e-02,-1.086214778799654418e-01
3.874374874974994754e+01,3.252944237943443682e+02,3.254517626293173862e+02,3.255914653279786535e+02,-9.331929755087230161e-02,-1.531809212111672480e-01
3.875575115023004003e+01,3.252933037685670570e+02,3.254506538096367194e+02,3.255903268479758594e+02,-9.331335646685723351e-02,-8.085153687324718452e-02
3.876775355071013962e+01,3.252921838139113220e+02,3.254495450125307912e+02,3.255891884528335254e+02,-9.330742070221552387e-02,-2.351439566119050695e-01
3.877975595119023211e+01,3.252910639303195239e+02,3.254484362380622997e+02,3.255880501424655336e+02,-9.330149024404862934e-02,-1.520196435623324405e-01
3.879175835167033171e+01,3.252899441177343078e+02,3.254473274862937160e+02,3.255869119167862209e+02,-9.329556507950990951e-02,-1.540996789167933811e-01
3.880376075215042420e+01,3.252888243760984324e+02,3.254462187572873404e+02,3.255857737757096970e+02,-9.328964519580416892e-02,-1.244456978356758836e-01
3.881576315263052379e+01,3.252877047053545425e+02,3.254451100511055301e+02,3.255846357191505263e+02,-9.328373058008683494e-02,-1.243255500446714956e-01
3.882776555311061628e+01,3.252865851054455675e+02,3.254440013678104719e+02,3.255834977470232161e+02,-9.327782121958588801e-02,-9.481694445028962526e-02
3.883976795359071588e+01,3.252854655763144365e+02,3.254428927074641820e+02,3.255823598592424446e+02,-9.327191710153982795e-02,-1.294452628495583180e-01
3.885177035407080837e+01,3.252843461179040787e+02,3.254417840701287332e+02,3.255812220557230035e+02,-9.326601821317509478e-02,-1.365165828656441094e-01
3.886377275455090796e+01,3.252832267301575939e+02,3.254406754558659713e+02,3.255800843363798549e+02,-9.326012454176577093e-02,-5.873721409296227963e-02
3.887577515503100045e+01,3.252821074130182524e+02,3.254395668647377420e+02,3.255789467011280180e+02,-9.325423607461216791e-02,-4.938648369505943547e-03
3.888777755551110005e+01,3.252809881664291538e+02,3.254384582968057771e+02,3.255778091498826825e+02,-9.324835279899020002e-02,1.199583846737115045e-03
3.889977995599119254e+01,3.252798689903337959e+02,3.254373497521315812e+02,3.255766716825592084e+02,-9.324247470226199042e-02,-2.102634910497369614e-01
3.891178235647129213e+01,3.252787498846754488e+02,3.254362412307767158e+02,3.255755342990729559e+02,-9.323660177174425412e-02,-7.037814601311775942e-02
3.892378475695138462e+01,3.252776308493977240e+02,3.254351327328026287e+02,3.255743969993395126e+02,-9.323073399481424106e-02,-2.044927366014906434e-02
3.893578715743148422e+01,3.252765118844441190e+02,3.254340242582705969e+02,3.255732597832746364e+02,-9.322487135884119369e-02,-1.218426429685772194e-01
3.894778955791157671e+01,3.252753929897583589e+02,3.254329158072418977e+02,3.255721226507940287e+02,-9.321901385123575190e-02,-4.848173133775286053e-02
3.895979195839167630e+01,3.252742741652841687e+02,3.254318073797775810e+02,3.255709856018137316e+02,-9.321316145941840881e-02,-1.172153015360955369e-01
3.897179435887176879e+01,3.252731554109653302e+02,3.254306989759386965e+02,3.255698486362497874e+02,-9.320731417081981607e-02,-5.758216692984757801e-02
3.898379675935186839e+01,3.252720367267457959e+02,3.254295905957862374e+02,3.255687117540183522e+02,-9.320147197290047647e-02,-2.475622069024278615e-01
3.899579915983196088e+01,3.252709181125695181e+02,3.254284822393809691e+02,3.255675749550357523e+02,-9.319563485313903106e-02,-4.919507515914804674e-02
3.900780156031206047e+01,3.252697995683806198e+02,3.254273739067837141e+02,3.255664382392184848e+02,-9.318980279902860930e-02,-1.435500676717252067e-01
3.901980396079215296e+01,3.252686810941232238e+02,3.254262655980550107e+02,3.255653016064831604e+02,-9.318397579808915254e-02,-1.688931844514934832e-01
3.903180636127225256e+01,3.252675626897415668e+02,3.254251573132555109e+02,3.255641650567463330e+02,-9.317815383785074679e-02,-1.253298584713344876e-01
3.904380876175234505e+01,3.252664443551799422e+02,3.254240490524455822e+02,3.255630285899250111e+02,-9.317233690586243511e-02,3.189968158803763165e-03
3.905581116223244464e+01,3.252653260903828141e+02,3.254229408156855925e+02,3.255618922059359761e+02,-9.316652498971560170e-02,-1.137329975758688549e-03
3.906781356271253713e+01,3.252642078952945894e+02,3.254218326030358526e+02,3.255607559046964639e+02,-9.316071807697411111e-02,-7.061571849270179002e-02
3.907981596319263673e+01,3.252630897698599028e+02,3.254207244145564459e+02,3.255596196861235967e+02,-9.315491615527445035e-02,-9.083960490172529600e-03
3.909181836367272922e+01,3.252619717140233320e+02,3.254196162503075129e+02,3.255584835501347243e+02,-9.314911921222462921e-02,-1.362064476861912787e-01
3.910382076415282881e+01,3.252608537277296250e+02,3.254185081103490234e+02,3.255573474966473100e+02,-9.314332723547638637e-02,-2.200015849306309612e-01
3.911582316463292130e+01,3.252597358109235870e+02,3.254173999947407765e+02,3.255562115255789308e+02,-9.313754021270607975e-02,-2.821009063118722904e-01
3.912782556511302090e+01,3.252586179635501367e+02,3.254162919035425716e+02,3.255550756368473344e+02,-9.313175813159986494e-02,-9.872034911907875965e-02
3.913982796559311339e+01,3.252575001855541927e+02,3.254151838368141512e+02,3.255539398303703820e+02,-9.312598097984614576e-02,-1.102767377228358325e-01
3.915183036607321299e+01,3.252563824768808445e+02,3.254140757946150302e+02,3.255528041060659916e+02,-9.312020874518565916e-02,-9.204055633353333543e-02
3.916383276655330548e+01,3.252552648374752380e+02,3.254129677770047238e+02,3.255516684638522520e+02,-9.311444141536047436e-02,-8.891839372301889310e-02
3.917583516703340507e+01,3.252541472672825194e+02,3.254118597840425764e+02,3.255505329036474222e+02,-9.310867897812429017e-02,2.613192133070708911e-02
3.918783756751349756e+01,3.252530297662481189e+02,3.254107518157879895e+02,3.255493974253698184e+02,-9.310292142127009341e-02,-1.877144591439524057e-01
3.919983996799359716e+01,3.252519123343172964e+02,3.254096438723000233e+02,3.255482620289379270e+02,-9.309716873259266112e-02,-1.731090888370921954e-01
3.921184236847368965e+01,3.252507949714355391e+02,3.254085359536378519e+02,3.255471267142704050e+02,-9.309142089990490865e-02,9.591692778816734988e-02
3.922384476895378924e+01,3.252496776775484477e+02,3.254074280598604787e+02,3.255459914812859097e+02,-9.308567791105785971e-02,-1.887059157270908061e-02
3.923584716943388173e+01,3.252485604526016232e+02,3.254063201910268504e+02,3.255448563299032685e+02,-9.307993975390198294e-02,-1.259320430767132404e-01
3.924784956991398133e+01,3.252474432965407232e+02,3.254052123471956861e+02,3.255437212600415364e+02,-9.307420641631182490e-02,-2.995950375260609810e-01
3.925985197039407382e+01,3.252463262093116327e+02,3.254041045284257052e+02,3.255425862716198253e+02,-9.306847788619886097e-02,-1.808881324987857142e-01
3.927185437087417341e+01,3.252452091908601233e+02,3.254029967347756269e+02,3.255414513645573038e+02,-9.306275415145170982e-02,-1.318976127319066161e-01
3.928385677135426590e+01,3.252440922411321935e+02,3.254018889663038863e+02,3.255403165387734248e+02,-9.305703520001738782e-02,-1.043601776906463718e-01
3.929585917183436550e+01,3.252429753600738422e+02,3.254007812230689751e+02,3.255391817941875843e+02,-9.305132101983867865e-02,-7.703595815403266323e-02
3.930786157231445799e+01,3.252418585476312956e+02,3.253996735051291580e+02,3.255380471307194057e+02,-9.304561159891354405e-02,-1.187983899989165371e-01
3.931986397279455758e+01,3.252407418037506091e+02,3.253985658125426426e+02,3.255369125482886830e+02,-9.303990692520763828e-02,1.854343697127225354e-02
3.933186637327465007e+01,3.252396251283781794e+02,3.253974581453676933e+02,3.255357780468152669e+02,-9.303420698673670053e-02,-2.148026501083153961e-01
3.934386877375474967e+01,3.252385085214603464e+02,3.253963505036622337e+02,3.255346436262191219e+02,-9.302851177154057571e-02,-1.245899484907798949e-01
3.935587117423484216e+01,3.252373919829435067e+02,3.253952428874841871e+02,3.255335092864203830e+02,-9.302282126765988590e-02,-1.641788755494538732e-01
3.936787357471494175e+01,3.252362755127742275e+02,3.253941352968915339e+02,3.255323750273393557e+02,-9.301713546315015790e-02,-1.894359855791218072e-02
3.937987597519503424e+01,3.252351591108990760e+02,3.253930277319419133e+02,3.255312408488962888e+02,-9.301145434610949558e-02,-7.868169628643828517e-02
3.939187837567513384e+01,3.252340427772647899e+02,3.253919201926929645e+02,3.255301067510118287e+02,-9.300577790464492622e-02,-1.753272185407939165e-02
3.940388077615522633e+01,3.252329265118181070e+02,3.253908126792023836e+02,3.255289727336064516e+02,-9.300010612686585021e-02,-8.868703426784485533e-02
3.941588317663532592e+01,3.252318103145059354e+02,3.253897051915274687e+02,3.255278387966010314e+02,-9.299443900093729010e-02,2.787696067205575057e-01
3.942788557711541841e+01,3.252306941852751834e+02,3.253885977297256318e+02,3.255267049399163852e+02,-9.298877651501415154e-02,-2.434138043775622984e-02
3.943988797759551801e+01,3.252295781240728161e+02,3.253874902938542277e+02,3.255255711634735576e+02,-9.298311865725630843e-02,-1.716641238185710738e-01
3.945189037807561050e+01,3.252284621308459691e+02,3.253863828839703274e+02,3.255244374671936498e+02,-9.297746541588303160e-02,-9.694568850190127263e-02
3.946389277855571009e+01,3.252273462055418918e+02,3.253852755001310015e+02,3.255233038509979906e+02,-9.297181677912211284e-02,-1.365009507312454073e-01
3.947589517903580258e+01,3.252262303481077197e+02,3.253841681423933210e+02,3.255221703148078518e+02,-9.296617273518466285e-02,-2.055966538953576950e-02
3.948789757951590218e+01,3.252251145584909295e+02,3.253830608108140723e+02,3.255210368585448464e+02,-9.296053327235619113e-02,7.933112739490905119e-04
3.949989997999599467e+01,3.252239988366388275e+02,3.253819535054500989e+02,3.255199034821305304e+02,-9.295489837888971929e-02,-5.786838753864900070e-02
3.951190238047609427e+01,3.252228831824990039e+02,3.253808462263580736e+02,3.255187701854867441e+02,-9.294926804309230906e-02,-1.139888793945685042e-01
3.952390478095618676e+01,3.252217675960190491e+02,3.253797389735946126e+02,3.255176369685353279e+02,-9.294364225327786388e-02,-1.626528182791799892e-01
3.953590718143628635e+01,3.252206520771466103e+02,3.253786317472161045e+02,3.255165038311983494e+02,-9.293802099778537829e-02,6.468590155044971757e-02
3.954790958191637884e+01,3.252195366258293916e+02,3.253775245472791084e+02,3.255153707733978763e+02,-9.293240426494354944e-02,1.613815785356592647e-02
3.955991198239647844e+01,3.252184212420153244e+02,3.253764173738397858e+02,3.255142377950563173e+02,-9.292679204314975572e-02,-3.883464648709396005e-01
3.957191438287657093e+01,3.252173059256522833e+02,3.253753102269544684e+02,3.255131048960959106e+02,-9.292118432078010082e-02,-8.855260109011223180e-02
3.958391678335667052e+01,3.252161906766883135e+02,3.253742031066791469e+02,3.255119720764392923e+02,-9.291558108625994072e-02,-1.791221719551837066e-01
3.959591918383676301e+01,3.252150754950714031e+02,3.253730960130698691e+02,3.255108393360090986e+02,-9.290998232799832501e-02,-1.326630014029589189e-01
3.960792158431686261e+01,3.252139603807497679e+02,3.253719889461826256e+02,3.255097066747280792e+02,-9.290438803444424354e-02,7.434210089302971392e-02
3.961992398479695510e+01,3.252128453336716802e+02,3.253708819060731798e+02,3.255085740925191544e+02,-9.289879819407489969e-02,-2.081954131416939024e-01
3.963192638527705469e+01,3.252117303537854696e+02,3.253697748927972384e+02,3.255074415893053583e+02,-9.289321279537769704e-02,-1.988307757137041110e-01
3.964392878575714718e+01,3.252106154410394652e+02,3.253686679064104510e+02,3.255063091650098386e+02,-9.288763182684096897e-02,1.507820876204713501e-01
3.965593118623724678e+01,3.252095005953822238e+02,3.253675609469683536e+02,3.255051768195558566e+02,-9.288205527700027497e-02,-1.420050069606647314e-01
3.966793358671733927e+01,3.252083858167623021e+02,3.253664540145263686e+02,3.255040445528669011e+02,-9.287648313439310355e-02,-1.178643092718558993e-01
3.967993598719743886e+01,3.252072711051284273e+02,3.253653471091398615e+02,3.255029123648664608e+02,-9.287091538759185971e-02,2.024317531356813193e-02
3.969193838767753135e+01,3.252061564604292130e+02,3.253642402308640271e+02,3.255017802554781952e+02,-9.286535202516219001e-02,-1.449012491804345104e-01
3.970394078815763095e+01,3.252050418826135001e+02,3.253631333797540606e+02,3.255006482246258770e+02,-9.285979303570249255e-02,-9.017059919755225639e-02
3.971594318863772344e+01,3.252039273716303001e+02,3.253620265558649862e+02,3.254995162722335067e+02,-9.285423840784887139e-02,-6.904533932669958129e-02
3.972794558911782303e+01,3.252028129274284538e+02,3.253609197592517717e+02,3.254983843982250278e+02,-9.284868813021787681e-02,4.737716356848081789e-02
3.973994798959791552e+01,3.252016985499571433e+02,3.253598129899692140e+02,3.254972526025246680e+02,-9.284314219149054914e-02,-2.549566502684063041e-01
3.975195039007801512e+01,3.252005842391654369e+02,3.253587062480721670e+02,3.254961208850567687e+02,-9.283760058031553797e-02,-1.766469935674403191e-01
3.976395279055810761e+01,3.251994699950026302e+02,3.253575995336152005e+02,3.254949892457456713e+02,-9.283206328541449004e-02,-1.060140130577311157e-01
3.977595519103820720e+01,3.251983558174179620e+02,3.253564928466529409e+02,3.254938576845159446e+02,-9.282653029548044998e-02,-2.027141070404747669e-03
3.978795759151829969e+01,3.251972417063608418e+02,3.253553861872398443e+02,3.254927262012922711e+02,-9.282100159925116278e-02,-1.572295856190429886e-01
3.979995999199839929e+01,3.251961276617807357e+02,3.253542795554302529e+02,3.254915947959995037e+02,-9.281547718547754344e-02,-4.667899217712827981e-02
3.981196239247849178e+01,3.251950136836272804e+02,3.253531729512785091e+02,3.254904634685625524e+02,-9.280995704293808213e-02,-1.442287388997247344e-01
3.982396479295859137e+01,3.251938997718500559e+02,3.253520663748387278e+02,3.254893322189063838e+02,-9.280444116042466107e-02,-1.323033555734891009e-01
3.983596719343868386e+01,3.251927859263987557e+02,3.253509598261650240e+02,3.254882010469563056e+02,-9.279892952673192419e-02,3.460810199476439808e-02
