m1,m2,I,R,a2
2.448313151345626326e-01,1.042790730745933869e+00,8.102550589451725307e-03,7.833564412371488150e-02,1.383116255618329848e+00
6.403269031608255224e-01,8.316647493010632664e-01,6.831185523462567598e-03,8.383232889825581458e-02,6.359568610459918891e-02
2.276287063919015807e-01,1.093152831543852788e+00,8.773515936675682289e-03,8.260167536573920222e-02,1.681915612921616621e+00
8.511633413513183255e-01,3.830503997635054669e-01,3.140767466805394290e-03,8.958634786629988966e-02,-1.477589205359266744e+00
1.329874636982260494e+00,7.852897345689664466e-01,2.786526097419836194e-03,8.736917639612112874e-02,-1.010969249588140828e+00
3.094638044590055093e-01,2.508755050547490928e-01,4.191554396942596093e-03,3.119513180667175117e-02,-2.229987795153102602e-05
7.287781866280002019e-01,9.376795609108022900e-01,5.603242586852761296e-03,3.109219839439891775e-02,3.223680191015677269e-04
1.386983659206109332e+00,8.639068736794047743e-01,6.827670757347936194e-03,1.004946005403396236e-01,-7.472612284473574285e-01
1.279394811610227833e+00,1.388967881353225353e+00,6.827063755313111937e-03,1.088224350500370113e-01,1.325604904286233586e-02
1.159800913666136468e+00,3.002272631696885075e-01,2.483455402001797166e-03,1.048655121641662996e-01,-3.700831577795667737e+00
1.123812968321266759e+00,1.456159848843205928e+00,5.302212964031678862e-03,6.747931279351114531e-02,7.301182233564736113e-02
2.100319610689521110e-01,1.430603941657209388e+00,9.881855725253827633e-03,4.059607633908529634e-02,9.416339731416518977e-02
7.664839427202971844e-01,1.294464678691140680e+00,9.275367514059036297e-03,7.944371377804304579e-02,3.323455229319802751e-01
1.356317286426089286e+00,1.294891293303789048e+00,3.001184168702732396e-03,8.450156793014448886e-02,-1.825873965088634868e-03
1.138877429683525788e+00,4.005188821458854354e-01,9.376691227953107277e-03,4.016922648316069433e-02,-2.377400051094042538e-02
6.575214294590528974e-01,1.457843162481820443e+00,5.832889616241536054e-03,7.032906343923402137e-02,8.914698780741950879e-01
9.287750211487705299e-01,8.979077378542443810e-01,2.719536635804894673e-03,1.195797249281487507e-01,-1.584624210407778195e-03
1.004932215036412613e+00,1.021608909696112288e+00,6.426353114683931722e-03,5.521372812223913906e-02,3.965916416647436253e-06
1.322743076912944016e+00,5.790918273959346774e-01,8.166868589111399290e-03,3.573320410435814470e-02,-1.389580707727982797e-02
9.132428765583614494e-01,1.016542759089653414e+00,7.492563515947439981e-03,1.072466731914032828e-01,1.812342800574184148e-02
1.310667315573160518e+00,4.041389629656204074e-01,7.710786694687807134e-03,4.606001807234705314e-02,-1.519271570073945088e-01
1.157871049376548944e+00,7.390034861590376591e-01,6.610024700927303980e-03,1.042392519198324929e-01,-6.600047091006473465e-01
1.495727360537675077e+00,1.188908399678685779e+00,8.217916026791741158e-03,4.292508341121579335e-02,-2.620103859497307890e-03
6.435674486594650245e-01,1.082256573653270104e+00,1.132896308785781873e-03,7.219466631314697125e-02,8.845914236675554987e-01
8.703927481278609379e-01,1.445014886048798131e+00,6.655582277953250858e-03,3.175664502480281953e-02,4.288772752409098291e-03
1.020322201954878105e+00,4.055665220022126594e-01,1.018631881690762811e-03,1.169737265575718499e-01,-2.901366676034548231e+00
2.193446380388615058e-01,6.023291799592573881e-01,3.551220797876242403e-03,3.569911086361942515e-02,2.130437096397561070e-02
9.009097562465512299e-01,1.245657078655410643e+00,9.437030948143158501e-03,1.100384996648310493e-01,3.323074184479420934e-01
8.110826507455012324e-01,5.578280758460102406e-01,2.923856237387224746e-03,1.086635329405353512e-01,-5.985875262562547761e-01
5.623264062114183837e-01,9.576767934523859882e-01,4.225719891340046219e-03,3.093962186677338966e-02,4.363039765700620944e-03
1.000300847546305993e+00,1.433454891351403582e+00,8.932249846394738763e-03,6.772779483533183931e-02,8.577798339877323874e-02
1.137674876815210068e+00,5.538571922086792387e-01,9.503667587890935950e-03,7.753698517117259270e-02,-4.572723877775960455e-01
1.071289199236955536e+00,6.585061207418855256e-01,2.925687140077225159e-03,1.069030029864702219e-01,-1.051491786057306754e+00
1.378262928595894943e+00,6.014189422997294754e-01,6.977460255934322779e-03,8.095287656636185325e-02,-1.126358055980702710e+00
8.045377368580195476e-01,3.036770484487887334e-01,1.467314348614021276e-03,9.081817868852860853e-02,-2.376532326518752569e+00
1.125697274423206995e+00,9.888805075602185024e-01,7.665266035946468465e-03,4.197205106084235526e-02,-2.826155075107722350e-04
4.333409218710672084e-01,1.037815772659682390e+00,6.634751975888687932e-03,4.639641540644862810e-02,7.648901833395695127e-02
1.048746399905139182e+00,1.031267115861618011e+00,7.321546353347049493e-03,1.033501262579472890e-01,-7.180947394455732262e-05
3.716017158870112969e-01,8.091643457195634159e-01,3.825693484867426393e-03,3.349180313973425249e-02,1.448906326285294942e-02
1.234773264184526820e+00,6.725374940374260202e-01,5.074397428378858016e-03,1.173195264838581553e-01,-1.473472229270196276e+00
1.255568324273439229e+00,3.999412156506679805e-01,1.398407482390648642e-03,1.109157591127928749e-01,-3.577165270297367972e+00
3.810529573873418507e-01,9.502258125346977335e-01,3.100381140222380726e-03,6.439335502038644188e-02,9.762690861843270618e-01
1.402428486657935514e+00,2.503082928307437394e-01,2.234403506850653285e-03,3.988713873417631950e-02,-1.089731300743331577e+00
8.358783344228928325e-01,1.048823743184488455e+00,8.398000080908539500e-03,3.621303071380940763e-02,3.415616897843464406e-04
1.387201564497916317e+00,9.201419888690000048e-01,2.026062883515090431e-03,9.091163094814572188e-02,-7.734851718430896250e-01
1.324564218589159070e+00,2.423214573470328648e-01,2.805131689330425410e-03,9.357832054142622979e-02,-4.188512940947333618e+00
6.594247462631791512e-01,4.194992840438574455e-01,9.092367435868631623e-03,4.751304546101682569e-02,-3.390207978786557563e-03
1.147679294123317595e+00,1.241416169008126680e+00,8.648164529237991824e-03,7.922715401411732639e-02,2.267357020346010693e-03
1.345985073351520844e+00,3.912835676672719587e-01,9.841915068254799073e-03,5.405359075517160439e-02,-2.652196622464548792e-01
1.498624785370149981e+00,3.017306201109580810e-01,4.702687804511987077e-03,1.067862223071465583e-01,-4.066624193636313223e+00
5.294016133020406079e-01,4.887962218230180733e-01,7.711303519004988373e-03,3.137481240390580656e-02,-1.299958007569564725e-06
1.225680184545510309e+00,5.131759714764816405e-01,5.640422066071396588e-03,1.165813914366528037e-01,-2.203347809542466784e+00
7.031396847368743819e-01,1.452315189165260811e+00,4.222320046135134668e-03,5.048172385823761904e-02,3.295078924590928993e-01
2.884613785836907529e-01,7.681217249516785195e-01,3.082277520813116178e-03,1.161077027102723480e-01,2.435663210980909543e+00
5.650343527542502908e-01,5.419238019763824576e-01,6.946881560030281934e-03,6.106439460778412265e-02,-2.884768149451286061e-05
4.069838795141444976e-01,1.189812052955112831e+00,6.021113226301420991e-03,3.159453862055282974e-02,1.587901837188044132e-02
1.138808403325191954e+00,7.992676491169317110e-01,6.256966430889403241e-03,3.578104579732118568e-02,-2.537376460333898211e-03
9.088919871468144063e-01,9.245771565310026974e-01,6.710764185152789940e-03,1.063444762866832538e-01,7.944462008521273051e-05
3.975820403325545094e-01,1.039260604437706181e+00,2.122294823006436702e-03,3.014091927922042322e-02,7.249489232518387116e-02
9.860709617474874289e-01,3.224459977435517599e-01,2.134279006466216662e-03,6.586024672168336314e-02,-1.811625425861421723e+00
4.090803089504999601e-01,1.241887653949697246e+00,9.246482571157475794e-03,9.869297051144070021e-02,1.874310347375086838e+00
9.436823373477531973e-01,1.431403561770599575e+00,6.455903760796254803e-03,4.343129822685264096e-02,2.021255761303277984e-02
6.470837616743805309e-01,3.816789506290320655e-01,2.228365104390332262e-03,9.048096390088868068e-02,-7.712252015906080338e-01
1.186116335383545550e+00,1.119590070550763539e+00,5.881992000390021298e-03,5.428090851503263037e-02,-2.298121210697652442e-04
8.416496572949655475e-01,1.463087886984913988e+00,8.514819070081478675e-03,1.151149235162332446e-01,1.133569746786828869e+00
1.271067873972290929e+00,1.051751606400388228e+00,8.323909962675520025e-03,1.101229302247289793e-01,-1.065344026724294596e-01
6.573956186766979348e-01,8.659536701686119109e-01,1.706112840498304932e-03,7.099408574672062822e-02,1.546990053287780054e-01
7.264427422138263202e-01,5.290303545364468674e-01,3.041646922884194693e-03,1.164193996527725233e-01,-4.541028670038564918e-01
5.549538970464245047e-01,1.491122641867469900e+00,5.672042377539209500e-03,1.057664173454032630e-01,2.482415815088592215e+00
1.101801333813964945e+00,1.354977252239296437e+00,6.869923859529792828e-03,5.244270769146419653e-02,7.340621644821704143e-03
1.406069187625094363e+00,1.216715596957620882e+00,4.315816522753284767e-04,7.030766647397596047e-02,-5.677004573717008007e-02
2.917214024010433282e-01,3.279683890134163504e-01,1.628040114093953555e-03,1.127992357947091573e-01,2.405430753336712871e-02
9.590914930827714180e-01,4.561157733729930830e-01,4.394875554729471036e-03,6.627933798138112287e-02,-5.417487747966838185e-01
8.941880369907444503e-01,8.148716133417420737e-01,8.103969232569825307e-03,1.031173569310086524e-01,-8.115908717001666176e-03
1.294787732260724411e+00,4.305291230894222609e-01,6.847112626718250897e-03,6.631962389193452045e-02,-9.083785959074778260e-01
8.198413563500389634e-01,9.919154314243108228e-01,4.717198252962599356e-03,8.150182165758745878e-02,4.778294553749027479e-02
1.020048008039767140e+00,4.008444716182470446e-01,7.908023384767894765e-03,1.043704512884005564e-01,-1.625489645966347485e+00
5.874687011630187472e-01,1.061012968720650651e+00,5.276775368456654118e-03,1.155169656821045110e-01,1.287028391908661362e+00
1.001836854386011000e+00,4.994872723054723518e-01,1.352820798203020845e-03,3.419641515779325153e-02,-1.450902160138438646e-01
1.266872163536101992e+00,2.998230655640339304e-01,4.857740453606151920e-03,9.043439167914726906e-02,-2.968567607111905815e+00
3.543279601072013008e-01,8.005788454221056671e-01,2.201918824027032401e-04,7.878953241495117998e-02,2.155350256917519136e+00
1.073180338270982803e+00,1.259755517102881583e+00,9.517610919157338048e-03,1.192564043235026933e-01,8.015122519449356664e-02
3.524677414351664040e-01,1.135314504635925648e+00,2.194562747988711496e-03,9.437874009164541611e-02,3.079989446836529421e+00
1.215032827660139203e+00,1.069656293038770967e+00,3.646620143769350748e-03,3.119120915683053219e-02,-2.438361404537100108e-04
8.783705405260369137e-01,4.796164446214050692e-01,5.264081086346580375e-03,4.893887307241066159e-02,-5.402218618992619958e-02
9.902353744896519316e-01,1.067924881217205968e+00,4.868525521255105334e-04,8.845431149588858788e-02,1.300899519757838310e-02
7.183958909435563811e-01,2.247076128711623377e-01,7.840137854853830579e-03,6.626937645556581213e-02,-3.166701417846879973e-01
8.259751218000142003e-01,1.423300672188614557e+00,8.153125160938841029e-03,5.609607406127707641e-02,1.033668847028418047e-01
4.306050423148133355e-01,1.358114278272039011e+00,5.371949608042120121e-03,1.103613366646465643e-01,2.942715679988289867e+00
1.265658720765113543e+00,3.668642411361462963e-01,2.461281682989738175e-03,4.289687972090753393e-02,-7.228848907773689492e-01
5.205585372655296972e-01,1.385773451287491742e+00,2.280168286575322343e-04,8.065450611323356223e-02,3.010721565871601335e+00
9.831235380852572092e-01,4.634706009436384000e-01,7.722731528629312239e-03,1.043926556717579557e-01,-1.213922678676440992e+00
1.090838168452650025e+00,8.718710273885980078e-01,7.799863465230350533e-03,5.606901676603216755e-02,-6.950606574574534451e-03
5.845238948387834199e-01,3.777307769941105620e-01,5.329307808298854206e-03,7.998351037124933061e-02,-1.464041931030435895e-01
3.567386174266516941e-01,1.126880847220424586e+00,4.336565082907601048e-04,1.064380965344204899e-01,3.708491815265464453e+00
4.066381200236183213e-01,1.202392435857849717e+00,5.269200328030926132e-03,4.738070559816691396e-02,2.698048110862374394e-01
3.852980061972047232e-01,1.111296864234803339e+00,2.169162995506799477e-03,7.629106856359103850e-02,2.254043990958038979e+00
8.207856798760504446e-01,4.012139277352522737e-01,1.508974661381759855e-03,8.291804093806048881e-02,-1.459157684276431777e+00
6.466574611939367445e-01,7.116392064053705946e-01,4.550434585264763639e-03,6.195267745860493641e-02,1.236340140723027033e-03
3.921727096578027094e-01,1.193973270106631901e+00,2.177901330757690216e-03,5.989758921965284560e-02,1.704103033715630211e+00
1.360847543582078156e+00,6.844561834225983965e-01,4.131388445795238125e-03,8.371385290703300952e-02,-1.244538679283553329e+00
5.339133960732669326e-01,3.509089467742785295e-01,4.060926729607656702e-03,3.991719245036848968e-02,-3.523824480331430933e-03
2.004282067755036034e-01,9.018401470965837774e-01,2.775387748019419228e-03,9.671948048857191560e-02,3.409053639759385135e+00
6.095425471964498465e-01,1.004097213734629124e+00,9.931882664843802791e-03,7.379926801406069825e-02,1.324977223328280274e-01
5.351023313906868584e-01,1.397552282005778856e+00,5.940194205041837879e-03,6.902513107034069506e-02,1.065149403381629112e+00
7.148393877002405805e-01,4.170450401594358869e-01,8.991261929839690012e-03,6.467790268772427575e-02,-4.713842386336768164e-02
5.076161538334459378e-01,1.475598320846192246e+00,9.912314259975546493e-03,1.172184672353555612e-01,2.458713328079864535e+00
6.394905568467958989e-01,2.926788164487523769e-01,7.492244133693122012e-03,6.162554483939093608e-02,-9.003244499627859054e-02
9.232107107029137172e-01,9.343656258369644751e-01,1.463787395810778064e-03,1.111996146917302170e-01,7.320458359178489533e-05
2.875965966330435442e-01,9.898909883703775892e-01,2.521449506612626675e-03,1.148419520209276873e-01,3.438442154074647483e+00
2.887490864879962982e-01,6.592529983964054985e-01,7.652624618034531770e-03,3.827109433092389101e-02,4.376031597287996684e-03
5.313263070023970247e-01,1.133631111414719284e+00,7.471326006092159251e-03,8.402630998698155940e-02,8.489641042700969420e-01
7.729599122995423066e-01,5.279729748114622145e-01,1.108367987097650005e-03,9.463488524152720294e-02,-6.418372530063916059e-01
8.851287580781608266e-01,1.465311714362787177e+00,4.389166036731473016e-04,7.266894947244752212e-02,1.087547896132758485e+00
5.953586859077142357e-01,3.204913576598593106e-01,7.385413697427568348e-03,7.603529056468442959e-02,-1.560771398083875272e-01
2.374706742743143417e-01,6.610685404301461787e-01,3.201837240310117638e-03,1.025908811018809014e-01,2.067373882391238205e+00
1.351183759883474611e+00,3.620271752308482638e-01,2.232444758122984624e-03,5.558375660020675041e-02,-1.944070237797540956e+00
5.706566095887942724e-01,7.727715802757965102e-01,9.572474118678698032e-03,9.927734991269909770e-02,1.109276043800231787e-01
8.508274645747904152e-01,1.427094791632867787e+00,2.622877885293307867e-03,8.891513362324790504e-02,1.056771186422219788e+00
3.255977990408100431e-01,1.445953883564468967e+00,3.083788328929717732e-03,7.032806335020423683e-02,2.880634078563149014e+00
3.856686040992573505e-01,5.182819139248036056e-01,6.009125764140507524e-03,4.513506239694466127e-02,1.203904191422687378e-03
1.076387738550543816e+00,3.744989544942067261e-01,2.150068288578833777e-03,3.254027044473089408e-02,-1.400892183725605811e-01
5.098805031771628249e-01,6.259972100436770326e-01,2.807285933838012202e-03,3.957573710243328380e-02,1.620752749670090155e-03
9.950488505037964337e-01,4.927789930474674729e-01,9.603033806309611495e-03,7.895934103913103408e-02,-3.817901539898325702e-01
8.826786739060277220e-01,2.072775238501156914e-01,4.068831209630320231e-03,9.857013104346316890e-02,-2.937192896281540566e+00
