c,e,immigration_rate,suitable_habitat_fraction,p_star
9.258391941562957861e-01,3.587703238689721741e-01,4.460714634941524703e-02,9.466107337448890213e-01,5.922863307452123083e-01
8.617514850518056546e-01,3.871470755667810737e-01,5.930285697723460675e-02,6.462321343552531738e-01,2.766728346428654617e-01
4.580980655922111122e-01,2.514742413035057633e-01,4.447273293515399684e-02,3.904276287778514765e-01,9.110063053205351424e-02
4.669001099576575164e-01,3.474180144405340509e-01,9.579944807408430352e-02,5.273441438022664629e-01,1.653371889984934506e-01
1.937933019537458668e+00,3.328994419711176489e-01,1.626213717324213881e-02,3.502600522808693717e-01,1.884098506775873094e-01
3.237623075197189615e-01,2.680443503156503260e-01,4.799766296067708299e-02,7.910687820068100784e-01,2.225144749055998905e-01
4.229829613266068988e-01,7.689544215968835417e-02,9.159639244378914302e-02,6.163101657525714705e-01,4.848843917119143865e-01
1.940206637547206903e+00,3.745791261551233986e-01,9.845576382415845151e-02,5.482455706956423924e-01,3.857327858391589870e-01
1.910588070575983233e+00,1.230930036436195391e-01,7.853254520009497752e-02,8.450113216906252056e-01,7.860941388913134098e-01
8.037370478005463337e-01,2.684175586414893067e-01,2.141404863959328608e-02,9.521799641285361160e-01,6.318853752177049365e-01
3.850209167556065126e-01,2.720577896560631426e-01,2.448023584776245695e-02,6.992459060620903610e-01,1.401099924478068082e-01
1.295588467124868970e+00,1.742081633595734813e-01,1.666684526449232605e-03,4.025670849985211741e-01,2.677895920448117306e-01
9.885749915739664440e-01,8.649582730958361998e-02,4.675538407221400961e-02,5.699632043891514899e-01,4.908002966235999742e-01
1.913702660272635470e+00,4.789765553977910484e-01,5.426524690795556799e-02,9.802132217982231221e-01,7.484525699517171615e-01
4.310036700650326513e-01,3.531164265278289860e-01,2.884890858576307296e-02,8.348310896964339367e-01,1.680096745392940794e-01
1.600790255524000116e+00,3.932743880627999067e-01,6.842353548842587674e-02,9.558736513730733408e-01,7.325206497418174090e-01
2.447020635120741028e-01,1.736115055838382548e-01,8.591017058123023159e-03,3.570601557636361445e-01,2.023077667518780043e-02
5.737753082758718648e-01,1.299939584598809317e-01,2.768854377736306230e-02,7.281418527385858930e-01,5.132339742267220117e-01
7.409515347850403888e-01,3.353923783098016198e-01,2.013437773461202937e-02,5.107586846034101180e-01,1.154091776786240753e-01
4.959691286085511353e-01,3.463119785205077128e-01,5.535881894841526707e-02,6.007507027967864399e-01,1.517058657309707792e-01
1.630946699568223579e+00,3.716865017447046338e-01,1.248286656453889178e-02,8.645805126306475019e-01,6.477967995700926185e-01
5.124589041665598144e-01,3.687013455671228623e-01,6.760596179453195152e-03,8.354856421355765228e-01,1.210628673269940753e-01
1.029343387177393154e+00,1.759979518396375675e-01,6.694950427252302494e-02,3.266454386295556400e-01,1.958763767923573929e-01
4.328157831639859454e-01,4.764051606167061248e-01,2.620485122166660991e-02,8.343642351516411537e-01,7.158511125254661545e-02
1.596827950843472621e+00,2.698761382244919682e-01,1.357203295007904575e-03,4.352930087645627832e-01,2.686812317654236337e-01
1.408288263806942497e+00,3.695832859683586546e-01,8.415566616001421418e-02,8.414854469161949790e-01,6.111638400832480889e-01
2.882042854951168409e-01,3.648037717992090312e-01,4.473763239619622106e-02,7.061712121835443945e-01,9.350231753153084857e-02
5.233677998411087051e-01,4.556286420361852496e-01,2.260824097906487598e-02,8.558762242483628491e-01,1.214469279881283947e-01
1.324528490721508467e+00,3.309834507854738095e-01,6.784153502434212002e-02,6.113133159135125672e-01,3.954486585469199622e-01
9.605112659857015789e-01,3.577397598124332778e-01,2.344078360388581958e-02,6.428668591724653325e-01,2.910293655798080192e-01
7.438010222025648321e-01,1.328613557361102426e-01,8.437721738287832368e-03,3.680243968063825477e-01,1.898138771607439657e-01
1.333378849053410420e+00,2.450680180168015032e-01,1.672558093108452923e-02,5.780302517594462230e-01,4.028976946563598283e-01
1.791701574917582862e+00,3.732205240159902071e-01,1.789429578741182775e-02,6.912164966745573125e-01,4.952117344117888398e-01
1.045230885221225314e+00,1.756069129244034466e-01,2.358773203416551605e-03,4.242141464443933141e-01,2.531437446381147871e-01
6.018428269166695710e-01,1.537881604983898087e-01,8.810498471027760140e-03,4.581807110642707181e-01,2.032207366077347088e-01
1.161058297338497081e+00,3.599754604365016930e-01,7.306514442166191226e-02,3.004514857296103902e-01,1.037327818441280136e-01
1.273125319539840650e+00,7.593074967046531398e-02,9.381916329580003433e-02,6.298160512418007340e-01,5.786140730049936787e-01
5.772367838335440426e-01,4.150287323754591751e-01,6.748294664474149829e-02,3.315871106932541390e-01,6.145447129589122481e-02
1.517864470134686616e+00,8.172679453156479756e-02,9.828899220144697579e-02,5.333062509063901668e-01,4.875641327800630531e-01
1.176185329320100559e+00,5.980153188520444252e-02,5.004064889819870299e-02,6.600313718584318590e-01,6.137610261942541001e-01
1.382136026588568711e+00,3.098283832922713033e-01,3.137728900360793605e-02,4.399367408715997851e-01,2.355046641160619403e-01
1.015523741596447982e+00,4.004312180300240165e-01,2.769494885662364750e-02,7.038464516289644202e-01,3.349984107652141385e-01
9.896370456945405847e-01,9.765326524692966026e-02,4.337000235030394335e-02,9.515781146505563060e-01,8.600819245213441322e-01
5.782439609883813780e-01,1.068640740667909372e-01,9.407641403657719670e-02,8.989283265222489661e-01,7.465451539478336063e-01
1.804917504905226844e+00,4.417664718659031764e-01,7.873731237602513144e-02,9.031271437674105451e-01,6.823692904435361140e-01
5.552427934919809127e-01,1.664259400206625494e-01,2.054433694731888811e-03,4.504686174964262491e-01,1.373661320670196972e-01
6.488664160327091146e-01,4.951431920280788823e-01,5.814960161547019085e-02,4.388356329618628426e-01,6.899860355956229097e-02
8.543814555516254794e-01,2.676726963326114261e-01,3.402260752644886005e-02,4.187174437927293491e-01,1.560780805707211449e-01
1.951495308640202042e+00,2.493869792111829964e-01,9.971650502925487325e-02,3.557066307161022012e-01,2.538872563946082406e-01
1.193387587796180149e+00,2.478403077385031572e-01,3.301214827034754107e-02,9.804293082031702022e-01,7.859036957780421995e-01
4.630996579684115710e-01,1.647154116189072370e-01,6.828695283302875507e-02,4.155758622187536999e-01,1.964742320069605697e-01
1.711157598635240751e+00,1.385990366105796234e-01,9.070511611393437812e-02,7.715512481205050177e-01,6.991955556036849595e-01
7.226136147443085189e-01,4.675963417943484468e-01,1.279752142405644368e-02,8.747094925828966527e-01,2.376004744741724850e-01
2.377072544753204564e-01,2.386799593071006753e-01,7.848445783902131823e-02,6.027207107094864069e-01,1.847106128284367321e-01
1.518109635170999727e+00,3.005569831006688619e-01,8.496083084169027411e-02,5.708025583135065695e-01,4.030627140927465213e-01
1.930997092937620341e+00,1.369972188454241790e-01,5.120193618949259867e-02,3.709862301594309963e-01,3.082076555259625206e-01
1.810672880916583738e+00,4.191785413094966106e-01,2.085161069495787903e-03,7.086934782911622488e-01,4.868211651207087209e-01
2.678727036709627196e-01,3.185621299332182521e-01,5.130600001942595134e-02,9.967816948202536942e-01,2.280858390783252476e-01
1.031404436597604724e+00,1.140247550537012433e-01,3.371003178066177969e-02,4.063320880757321230e-01,3.051992717049888948e-01
5.435798338219685055e-01,3.464080122702292708e-01,5.585906743740000346e-02,3.953849167182196811e-01,8.136549607274148888e-02
7.459510197995029568e-01,4.225401494031427174e-01,9.968377253931387516e-02,9.628362744628569114e-01,5.127267291524654214e-01
5.371240664282610489e-01,4.004646198246011313e-01,7.150708693729281897e-03,7.047418560055708214e-01,4.141629258582578410e-02
1.611275779363715355e+00,1.049907122378745256e-01,9.385827379291317163e-02,4.442647877795481426e-01,3.897041642717845034e-01
7.044250917686235569e-01,4.244961452577761252e-01,4.221260625295479574e-03,8.581132051981736897e-01,2.366879994547805843e-01
1.938554508515883956e+00,2.637853331434267812e-01,6.150096939098249199e-02,7.378594813206126313e-01,6.139191910079966341e-01
1.144860089703200412e+00,3.486090431296094971e-01,1.173675372121297904e-02,7.761099377517329811e-01,4.818020391613914155e-01
1.229727524707917130e+00,8.360958735012054277e-02,9.672316432628499938e-02,8.861355593027098188e-01,8.260884645086952194e-01
1.618111143247509487e+00,2.920298833083955770e-01,2.754528965914176258e-02,4.044003785513098914e-01,2.381380451598830716e-01
1.425198517452634261e+00,1.588713978350640432e-01,5.999497485625299165e-02,7.309790470254592387e-01,6.301835654702838685e-01
1.752099868752376999e+00,2.257673924272062538e-01,5.687793874715996179e-02,4.053544869848724752e-01,2.930979164114204671e-01
4.292051998838632421e-01,2.159653475818966162e-01,9.459221783674691408e-03,5.427742285827029667e-01,8.997713185468333985e-02
1.092008263631548015e+00,9.196878658304626086e-02,5.922536865365349984e-02,4.872576172658181215e-01,4.135661599757460283e-01
1.185458923290688249e+00,1.374581916968710960e-01,5.564472113675042464e-02,4.889851203967732207e-01,3.869401004365694563e-01
3.964558296799681747e-01,3.184070887072368850e-01,7.289180338419017080e-02,7.028758595405405485e-01,2.175994242562489245e-01
1.518716185345895697e+00,3.179802922733145354e-01,6.723981266305126270e-02,5.888295483021710464e-01,4.063284678774168324e-01
1.017185749965743069e+00,3.006808666040163835e-01,5.487969527623133559e-02,4.975178033289560653e-01,2.501978709025747261e-01
1.316275577691035092e+00,8.855087457440914689e-02,1.833039985773297215e-02,7.310126125612850245e-01,6.671786461582339678e-01
1.754065193847128779e+00,4.590308923904393157e-01,5.610996775938837527e-02,8.949854770429560569e-01,6.554919487051464877e-01
1.475182507067656301e+00,3.926878889707945408e-01,9.348833440361967173e-02,8.998529462623799935e-01,6.660190533348089303e-01
1.588040968211495318e+00,3.734621276839288351e-01,8.546654759333428830e-02,4.950611472478608777e-01,3.018472186162098336e-01
7.270685785597595929e-01,1.327618119448643608e-01,2.676066790301221202e-02,6.559218257775074612e-01,4.826298013442508195e-01
1.005076519487158260e+00,2.516000968162918627e-01,5.720660917282603848e-03,3.357797066075248749e-01,8.925409551627794258e-02
1.861764671039030983e+00,4.253460407983448155e-01,6.079859748431219735e-02,8.249843117178372598e-01,6.170768501003542905e-01
9.002360332066768889e-01,2.282302457117517669e-01,6.437964019552910866e-02,8.197799012212917402e-01,5.961645834964635071e-01
1.048142794652540122e+00,1.916403092766998661e-01,7.316334510037944550e-02,7.554683280331069284e-01,5.954665409481652016e-01
4.341452030413982532e-01,2.123355137741232412e-01,6.105971247025763354e-02,5.647503693612697662e-01,2.324996269970771856e-01
1.404396528989092729e+00,6.831484045195271304e-02,8.054699076156064674e-02,5.956456276412488426e-01,5.531028689124510844e-01
6.072460611924683782e-01,1.661314426854580417e-01,4.434753036934881848e-02,8.022780364219428417e-01,5.544338883515481653e-01
4.961429146228381049e-01,3.776133513530476327e-01,7.660999604638897044e-03,3.521841105871610922e-01,8.560000983219458875e-03
1.765019039345396834e+00,7.307540598426674749e-02,5.591462226198984191e-03,3.522620924725197722e-01,3.123851535533692103e-01
5.184279561628616362e-01,3.427351447308416565e-01,6.355827674952925499e-02,8.532223415442902192e-01,3.370212945835789897e-01
1.260632538838395877e+00,9.332146915754924166e-02,7.722652699206707105e-02,8.152347207506135396e-01,7.490563066833183514e-01
6.791067759942400750e-01,2.468884941628224083e-01,6.279773036579222589e-02,7.004871298328786411e-01,3.970044620268353697e-01
1.071036935789076328e+00,1.519507093274354292e-01,9.722989825776781614e-02,7.367951080242876039e-01,6.163765548365903735e-01
1.851297362455619933e+00,1.134117045040682892e-01,3.471672959027247152e-02,4.673533095289163497e-01,4.111356261294047965e-01
1.593325290965253549e+00,1.959965546640412559e-01,7.499561770967541618e-02,9.582006589459977075e-01,8.458238277324824361e-01
1.581963137927747454e+00,1.097749650062457699e-01,5.910577258508217802e-02,8.205585463576073879e-01,7.568546107085676322e-01
3.666189745910067299e-01,2.254560947965878470e-01,1.768020265117242751e-03,5.189857443849817953e-01,9.244377302016928630e-03
3.926483313199362057e-01,2.625141355632145124e-01,4.431635010999345273e-03,9.119856151312955017e-01,2.158661422509459971e-01
1.587533122873379998e+00,3.393124315200226060e-01,3.616541512670791436e-02,4.054440496742432454e-01,2.140718601014459654e-01
1.061401025899566530e+00,4.489123619812796506e-01,9.914787848326840625e-02,3.059222488490003222e-01,9.287227825762819911e-02
1.723987380424111704e+00,8.287201752385205122e-02,3.535735044045127534e-02,6.171500151560268543e-01,5.725812167503380179e-01
8.758919574339883996e-01,2.261543802223320299e-01,8.016169921272599252e-02,5.964262988216676442e-01,3.865724584889387305e-01
1.332549298381757952e+00,4.092686105172990141e-01,4.545420448621931807e-03,5.916304679030036651e-01,2.879162410124425087e-01
6.816462271909745629e-01,4.043288663009234063e-01,7.257946348226845291e-03,8.766469790231933290e-01,2.737705991701736008e-01
9.218538330906385081e-01,2.572807888424327172e-01,2.297377239505009328e-02,3.889163626617700986e-01,1.401120455481736637e-01
1.096902777023335274e+00,3.739524876059286407e-01,3.567676822692960464e-02,7.301776425047278307e-01,4.161653644403624508e-01
5.145967301682367046e-01,3.041423192811553156e-01,6.572018967102341569e-03,5.477046416162184572e-01,3.776778696633890237e-02
8.959773825371817324e-01,4.951550685260726614e-01,7.234620746376216327e-02,6.536505690363576537e-01,2.320236370089616695e-01
8.404789612254159881e-01,3.178580300300626882e-01,7.946205964290309343e-02,4.833912939829780875e-01,2.131700861091042065e-01
6.332543429986903227e-01,4.280694553317175854e-01,7.237986083190658428e-03,8.212513380873026625e-01,1.444752632219796773e-01
1.566586024187760051e+00,1.230962006589844809e-01,5.129677161408868931e-03,9.490448847459952431e-01,8.734538273301064581e-01
1.291746664270027489e+00,3.396532138378176580e-01,6.468450343413310877e-02,4.912593476887656685e-01,2.711882579907965440e-01
9.799229840282122073e-01,2.859744772935077228e-01,6.266699291209344713e-02,5.052295744360869589e-01,2.662487954265305157e-01
1.233539359752618969e+00,3.921596298833182059e-01,8.570068842484304672e-02,3.517047464816195346e-01,1.386323531417724131e-01
1.005385203735660982e+00,1.616650222649144431e-01,6.674125293554224181e-02,9.088865471792166861e-01,7.647005806730925448e-01
7.978067098101691013e-01,2.001471830369918603e-01,8.001454714866960971e-02,7.713773270637381829e-01,5.593796095528098533e-01
5.984217334848167535e-01,2.521584128469016584e-01,4.548292481549593563e-02,8.016965524656269881e-01,4.292153779083844323e-01
1.458955665971604532e+00,2.581048706585547525e-01,6.030598601823507904e-02,3.550351551086635138e-01,2.085613079450852336e-01
2.239937862344790476e-01,1.831403035730991280e-01,4.659344573157414571e-02,5.585630062818861541e-01,1.507922080437022194e-01
3.827946566153014318e-01,3.076430454500224676e-01,3.483062968505232920e-02,3.191126170136412421e-01,3.850022264574774061e-02
1.221073222132245339e+00,1.854209213309620519e-01,8.854749941037858008e-02,3.836412271169822863e-01,2.654225816150624362e-01
7.205972324393215001e-01,2.779478737925883403e-01,1.787383099248998283e-02,9.047456476804395242e-01,5.293339332081687942e-01
7.170135157666064352e-01,8.281255798404230095e-02,7.133763179396970799e-02,6.541891221527428302e-01,5.556272261423109704e-01
1.583651147951105953e+00,1.713023337767374532e-01,5.700785950546637115e-02,3.850162925730838404e-01,2.911257251451441208e-01
1.984781845095738850e+00,4.526341143002516332e-01,9.852271994804137623e-02,4.377924634556571437e-01,2.555708159679130898e-01
