t,V,IL,phi,Tth,dV_dt
9.841968393678736504e+01,1.609290486572005241e+00,-1.717174500643404156e-01,-2.059638426116385812e-01,2.203000017812167588e+00,3.270152138568616085e-01
9.845969193838767808e+01,1.621050922296823682e+00,-1.162065839620719382e-01,-1.394177870289526888e-01,2.194343267236045225e+00,2.615480790254722798e-01
9.849969993998800533e+01,1.630270929619747067e+00,-6.099580260926171921e-02,-7.319060553147205272e-02,2.185635477350156730e+00,2.000092913611482004e-01
9.853970794158831836e+01,1.637106150443833563e+00,-6.146525917321871146e-03,-7.375825519500903149e-03,2.176917785007284056e+00,1.423144687320870849e-01
9.857971594318864561e+01,1.641707922538659492e+00,4.828509383073800038e-02,5.793995250303819733e-02,2.168230372964641273e+00,8.833463573889402398e-02
9.861972394478895865e+01,1.644221730706766138e+00,1.022477406055766758e-01,1.226767749258895618e-01,2.159612314209645056e+00,3.790802370603974653e-02
9.865973194638928589e+01,1.644786101473945328e+00,1.556944989594419293e-01,1.867610102614878087e-01,2.151101439202524279e+00,-9.149946339577016627e-03
9.869973994798959893e+01,1.643531860698606240e+00,2.085824235249327807e-01,2.501249942398808268e-01,2.142734223015733797e+00,-5.303840057474405734e-02
9.873974794958992618e+01,1.640581690363170697e+00,2.608721190889402020e-01,3.127066538813310093e-01,2.134545690163849319e+00,-9.396432397904323774e-02
9.877975595119023922e+01,1.636049924447454673e+00,3.125273476654170102e-01,3.744491323995362553e-01,2.126569335470444688e+00,-1.321372752815385687e-01
9.881976395279056646e+01,1.630042530780415388e+00,3.635146537006774814e-01,4.353004081842519746e-01,2.118837058973585652e+00,-1.677653021816631340e-01
9.885977195439087950e+01,1.622657238474452868e+00,4.138030141107557625e-01,4.952129192830361237e-01,2.111379111829694732e+00,-2.010518797983507078e-01
9.889977995599120675e+01,1.613983762122211729e+00,4.633635312187725508e-01,5.541432169908762084e-01,2.104224053582608001e+00,-2.321936970780556497e-01
9.893978795759151978e+01,1.604104113207626359e+00,5.121691284917186948e-01,6.120516039857657464e-01,2.097398718162017506e+00,-2.613791300769189307e-01
9.897979595919184703e+01,1.593092946748806860e+00,5.601943061781372579e-01,6.689018291122159621e-01,2.090928185753512913e+00,-2.887872781249672949e-01
9.901980396079216007e+01,1.581017949569646808e+00,6.074148895270136128e-01,7.246607576871468837e-01,2.084835764606546959e+00,-3.145874250956189333e-01
9.905981196239248732e+01,1.567940234444739511e+00,6.538078374739947352e-01,7.792981054065407642e-01,2.079142972751917284e+00,-3.389388607906385631e-01
9.909981996399280035e+01,1.553914741268322963e+00,6.993510394248593220e-01,8.327861451060576403e-01,2.073869531484008544e+00,-3.619909375078912972e-01
9.913982796559312760e+01,1.538990627998594984e+00,7.440231713463391072e-01,8.850994812163297532e-01,2.069033353585038704e+00,-3.838833489828557544e-01
9.917983596719344064e+01,1.523211653189164405e+00,7.878035324611968315e-01,9.362147884649334451e-01,2.064650545709865614e+00,-4.047465215209192779e-01
9.921984396879376789e+01,1.506616528490936080e+00,8.306719421118121671e-01,9.861106268036793354e-01,2.060735400956284380e+00,-4.247021271605190829e-01
9.925985197039408092e+01,1.489239273910625494e+00,8.726086104639777519e-01,1.034767208024143459e+00,2.057300407125230102e+00,-4.438636515126195836e-01
9.929985997199440817e+01,1.471109507743926681e+00,9.135940639108514061e-01,1.082166242722067961e+00,2.054356244728350323e+00,-4.623369917190042755e-01
9.933986797359472121e+01,1.452252770955724692e+00,9.536090515663325773e-01,1.128290741721728274e+00,2.051911795333916988e+00,-4.802211079470471433e-01
9.937987597519504845e+01,1.432690755702214824e+00,9.926344815087427831e-01,1.173124871989934537e+00,2.049974150272920070e+00,-4.976086250600222360e-01
9.941988397679536149e+01,1.412441578572371625e+00,1.030651365823875842e+00,1.216653808915414192e+00,2.048548612141193992e+00,-5.145864961874261345e-01
9.945989197839568874e+01,1.391519972254736892e+00,1.067640760068822026e+00,1.258863583561129262e+00,2.047638716545722382e+00,-5.312365865817092470e-01
9.949989997999600178e+01,1.369937486868419096e+00,1.103583732686894692e+00,1.299740977400466901e+00,2.047246230313490845e+00,-5.476362907061956831e-01
9.953990798159632902e+01,1.347702663692738057e+00,1.138461318127807598e+00,1.339273375839126867e+00,2.047371174806916549e+00,-5.638591009637441420e-01
9.957991598319664206e+01,1.324821158920988173e+00,1.172254490585325604e+00,1.377448673830306891e+00,2.048011837059809714e+00,-5.799751471091622035e-01
9.961992398479696931e+01,1.301295895962452764e+00,1.204944135767995972e+00,1.414255160080596596e+00,2.049164779292510286e+00,-5.960517394080764308e-01
9.965993198639728234e+01,1.277127141628391360e+00,1.236511024038529749e+00,1.449681409741975013e+00,2.050824869563705466e+00,-6.121538463462198321e-01
9.969993998799760959e+01,1.252312608826738671e+00,1.266935791016323476e+00,1.483716198305815137e+00,2.052985284754132778e+00,-6.283445797763015372e-01
9.973994798959792263e+01,1.226847516021416951e+00,1.296198914031479354e+00,1.516348389941289954e+00,2.055637542724455535e+00,-6.446856317847498019e-01
9.977995599119824988e+01,1.200724627604119910e+00,1.324280695491902637e+00,1.547566860478489126e+00,2.058771521337442234e+00,-6.612376910476642777e-01
9.981996399279856291e+01,1.173934303974569771e+00,1.351161238457147862e+00,1.577360396469898784e+00,2.062375474605853132e+00,-6.780608333156701306e-01
9.985997199439889016e+01,1.146464497962891738e+00,1.376820432142296990e+00,1.605717609344522234e+00,2.066436073050900379e+00,-6.952148769634907133e-01
9.989997999599920320e+01,1.118300776648678330e+00,1.401237925889761815e+00,1.632626850356971637e+00,2.070938414599718058e+00,-7.127597099145118742e-01
9.993998799759953044e+01,1.089426301187380597e+00,1.424393108158766408e+00,1.658076112365243215e+00,2.075866066253018616e+00,-7.307555773229883478e-01
9.997999599919984348e+01,1.059821809995191266e+00,1.446265087283329365e+00,1.682052956414544775e+00,2.081201091824965044e+00,-7.492633364241241267e-01
1.000200040008001707e+02,1.029465595619422080e+00,1.466832654905256605e+00,1.704544406350295915e+00,2.086924079087829842e+00,-7.683446484443261504e-01
1.000600120024004838e+02,9.983334590649178830e-01,1.486074272013362840e+00,1.725536872254066489e+00,2.093014189614240905e+00,-7.880621366471824985e-01
1.001000200040008110e+02,9.663986809015425727e-01,1.503968026328135199e+00,1.745016052257668981e+00,2.099449180148979632e+00,-8.084794520810484331e-01
1.001400280056011241e+02,9.336319702137076959e-01,1.520491606100607740e+00,1.762966836929315440e+00,2.106205457818836280e+00,-8.296612740267736985e-01
1.001800360072014513e+02,9.000014319136814267e-01,1.535622270549899193e+00,1.779373229551542090e+00,2.113258115744110821e+00,-8.516732068986666571e-01
1.002200440088017643e+02,8.654725300368344421e-01,1.549336799749282845e+00,1.794218229425409872e+00,2.120580977373742737e+00,-8.745815351373324997e-01
1.002600520104020916e+02,8.300080711615959173e-01,1.561611479463862917e+00,1.807483760155881969e+00,2.128146656006863591e+00,-8.984528576625677720e-01
1.003000600120024046e+02,7.935681958442970529e-01,1.572422042819772381e+00,1.819150554375635664e+00,2.135926590873753028e+00,-9.233534962723012329e-01
1.003400680136027319e+02,7.561104169275637554e-01,1.581743649159561560e+00,1.829198066257905486e+00,2.143891120141935058e+00,-9.493487019600689303e-01
1.003800760152030449e+02,7.175896677482539454e-01,1.589550849454069326e+00,1.837604386844778892e+00,2.152009527078476925e+00,-9.765015770896046110e-01
1.004200840168033722e+02,6.779584272224341568e-01,1.595817543469849609e+00,1.844346132022992579e+00,2.160250108090814525e+00,-1.004871636646383903e+00
1.004600920184036852e+02,6.371669024595525421e-01,1.600516982303829883e+00,1.849398389735505743e+00,2.168580246603243999e+00,-1.034513003184293511e+00
1.005001000200040124e+02,5.951632511478148757e-01,1.603621724057195719e+00,1.852734614943625679e+00,2.176966470472326609e+00,-1.065472094415546245e+00
1.005401080216043255e+02,5.518940258214977135e-01,1.605103658055746729e+00,1.854326585232150659e+00,2.185374551546479971e+00,-1.097784725074707479e+00
1.005801160232046385e+02,5.073045636258235458e-01,1.604934010711136505e+00,1.854144356026783402e+00,2.193769572077611141e+00,-1.131472641633930021e+00
1.006201240248049658e+02,4.613397012405503483e-01,1.603083370605587366e+00,1.852156214942092261e+00,2.202116022852507626e+00,-1.166539201031768336e+00
1.006601320264052788e+02,4.139446504984998776e-01,1.599521785910170246e+00,1.848328721692523269e+00,2.210377913716472520e+00,-1.202964274354144880e+00
1.007001400280056060e+02,3.650658359332234482e-01,1.594218814817547791e+00,1.842626706160890970e+00,2.218518855272602952e+00,-1.240698405657288950e+00
1.007401480296059191e+02,3.146525557627243286e-01,1.587143711150574177e+00,1.835013387991029976e+00,2.226502208628412749e+00,-1.279655659902148912e+00
1.007801560312062463e+02,2.626583257019086681e-01,1.578265598882818033e+00,1.825450511961906663e+00,2.234291198102881015e+00,-1.319706026110986752e+00
1.008201640328065594e+02,2.090427778899007216e-01,1.567553694146035959e+00,1.813898525170624998e+00,2.241849044944194791e+00,-1.360666831610641836e+00
1.008601720344068866e+02,1.537742805321970496e-01,1.554977681764293296e+00,1.800316921232925971e+00,2.249139148713087177e+00,-1.402293288998787135e+00
1.009001800360071996e+02,9.683218392854107959e-02,1.540508050301179432e+00,1.784664562409944866e+00,2.256125230515935609e+00,-1.444269411127645730e+00
1.009401880376075269e+02,3.821019786966267651e-02,1.524116628680278307e+00,1.766900219286671625e+00,2.262771539654803377e+00,-1.486198626814932311e+00
1.009801960392078399e+02,-2.208043672380986810e-02,1.505777133376673405e+00,1.746983145228042655e+00,2.269043046507037698e+00,-1.527595937777759261e+00
1.010202040408081672e+02,-8.400714545360180030e-02,1.485465877900948195e+00,1.724873847220623979e+00,2.274905671888697523e+00,-1.567881895347421617e+00
1.010602120424084802e+02,-1.475122773434764389e-01,1.463162539075600233e+00,1.700534946113187118e+00,2.280326521967914744e+00,-1.606380109355751928e+00
1.011002200440088075e+02,-2.125091782037320520e-01,1.438851057054695293e+00,1.673932219324282489e+00,2.285274151544640642e+00,-1.642319399231858323e+00
1.011402280456091205e+02,-2.788785817988871374e-01,1.412520604806878577e+00,1.645035760568089200e+00,2.289718836585157735e+00,-1.674842312040571324e+00
1.011802360472094477e+02,-3.464654562159981133e-01,1.384166615694687907e+00,1.613821251826673242e+00,2.293632862996589861e+00,-1.703021266181789839e+00
1.012202440488097608e+02,-4.150766416579144136e-01,1.353791888113655029e+00,1.580271381841287903e+00,2.296990831792465215e+00,-1.725883411582858296e+00
1.012602520504100880e+02,-4.844796998545428668e-01,1.321407615220034026e+00,1.544377230957749703e+00,2.299769956808454641e+00,-1.742444508973732820e+00
1.013002600520104011e+02,-5.544033167964942388e-01,1.287034451160362414e+00,1.506139782140336392e+00,2.301950382009097407e+00,-1.751751338691318827e+00
1.013402680536107283e+02,-6.245393834144319367e-01,1.250703358493622019e+00,1.465571223248554045e+00,2.303515465539285323e+00,-1.752930475717074499e+00
1.013802760552110414e+02,-6.945474573674796925e-01,1.212456377410048081e+00,1.422696261936968964e+00,2.304452073528672429e+00,-1.745240728569599220e+00
1.014202840568113686e+02,-7.640607469628859505e-01,1.172347065573606351e+00,1.377553077268854453e+00,2.304750819480935853e+00,-1.728124177446509702e+00
1.014602920584116816e+02,-8.326948217867176094e-01,1.130440701771554313e+00,1.330194096839598217e+00,2.304406291058605394e+00,-1.701251426771029474e+00
1.015003000600120089e+02,-9.000569533585697224e-01,1.086814118150136732e+00,1.280686320020485214e+00,2.303417208411550288e+00,-1.664555087330430228e+00
1.015403080616123219e+02,-9.657575618809824958e-01,1.041555166446018088e+00,1.229111279412575364e+00,2.301786542371519584e+00,-1.618247656436198501e+00
1.015803160632126492e+02,-1.029420932196220884e+00,9.947618622078566730e-01,1.175564559164669731e+00,2.299521559255621739e+00,-1.562820585491625724e+00
1.016203240648129622e+02,-1.090696498239899226e+00,9.465411316169437539e-01,1.120154851562007448e+00,2.296633803348057778e+00,-1.499024002903682762e+00
1.016603320664132895e+02,-1.149268106559655500e+00,8.970073740831738807e-01,1.063002691689814760e+00,2.293139010533205902e+00,-1.427829057027724557e+00
1.017003400680136025e+02,-1.204862165485683700e+00,8.462807063522465034e-01,1.004238757744784216e+00,2.289056950464078977e+00,-1.350376417200223944e+00
1.017403480696139297e+02,-1.257253042925074116e+00,7.944852251180536395e-01,9.440020634311012682e-01,2.284411216049126114e+00,-1.267916839166090437e+00
1.017803560712142428e+02,-1.306266349669838345e+00,7.417470870856214260e-01,8.824378327593257465e-01,2.279228942617122389e+00,-1.181749179203720912e+00
1.018203640728145700e+02,-1.351779654861667179e+00,6.881928139230680808e-01,8.196955153852036879e-01,2.273540504531355033e+00,-1.093161893777325311e+00
1.018603720744148831e+02,-1.393720930559315674e+00,6.339475562409619958e-01,7.559266335636656287e-01,2.267379146344923768e+00,-1.003382191677204105e+00
1.019003800760152103e+02,-1.432065460325219641e+00,5.791337103101574790e-01,6.912829610033714989e-01,2.260780629978549783e+00,-9.135356937878232886e-01
1.019403880776155233e+02,-1.466830849545748494e+00,5.238696113768553930e-01,6.259146722207792335e-01,2.253782821123656355e+00,-8.246183834333727924e-01
1.019803960792158506e+02,-1.498071923011436324e+00,4.682686025812025088e-01,5.599689183195876163e-01,2.246425332450290302e+00,-7.374796015399370797e-01
1.020204040808161636e+02,-1.525874128305185984e+00,4.124382321785585170e-01,4.935884364430865312e-01,2.238749104499466736e+00,-6.528166237930348448e-01
1.020604120824164909e+02,-1.550348067927346474e+00,3.564798141346610105e-01,4.269106410653971118e-01,2.230796071362114219e+00,-5.711765781192810199e-01
1.021004200840168039e+02,-1.571623192884244347e+00,3.004880742478339695e-01,3.600667313784486345e-01,2.222608788202746322e+00,-4.929660147786102398e-01
1.021404280856171312e+02,-1.589842740506783647e+00,2.445510916736984841e-01,2.931812088889228507e-01,2.214230122137099688e+00,-4.184639230726245884e-01
1.021804360872174442e+02,-1.605158738548687403e+00,1.887503361048791239e-01,2.263714852874462724e-01,2.205702944141547217e+00,-3.478378449423592533e-01
1.022204440888177714e+02,-1.617728026121491469e+00,1.331608493618226530e-01,1.597477183055055205e-01,2.197069868475351573e+00,-2.811604530158644533e-01
1.022604520904180845e+02,-1.627708693203523183e+00,7.785154125244767020e-02,9.341279223679498089e-02,2.188373004160063307e+00,-2.184262844955801863e-01
1.023004600920184117e+02,-1.635257324057401096e+00,2.288552248990691554e-02,2.746239665515877448e-02,2.179653746301107198e+00,-1.595672169767566040e-01
1.023404680936187248e+02,-1.640526761861009986e+00,-3.167948739726354074e-02,-3.801477468626273531e-02,2.170952587318452753e+00,-1.044665815669961473e-01
1.023804760952190520e+02,-1.643664417452167736e+00,-8.579073876007216326e-02,-1.029367671309393273e-01,2.162308954816722029e+00,-5.297150349749831649e-02
1.024204840968193650e+02,-1.644811040052675644e+00,-1.394000157601390510e-01,-1.672280513873533880e-01,2.153761072284800182e+00,-4.903430768038613032e-03
1.024604920984196923e+02,-1.644099870965443078e+00,-1.924632025016988490e-01,-2.308191755300454950e-01,2.145345840322573583e+00,3.993308887941760671e-02
1.025005001000200053e+02,-1.641656115283144146e+00,-2.449398616454495081e-01,-2.936463971896204894e-01,2.137098736332667670e+00,8.174325767916623686e-02
1.025405081016203326e+02,-1.637596670746721772e+00,-2.967928310846355000e-01,-3.556513051410882809e-01,2.129053730969644231e+00,1.207363324400103910e-01
1.025805161032206456e+02,-1.632030058248464366e+00,-3.479878383592352464e-01,-4.167804342183680788e-01,2.121243218237207184e+00,1.571211891239723824e-01
1.026205241048209729e+02,-1.625056506232026576e+00,-3.984931552886555872e-01,-4.769849016576832024e-01,2.113697958722247972e+00,1.911029741335839027e-01
1.026605321064212859e+02,-1.616768152525167146e+00,-4.482792624113129398e-01,-5.362200332408464387e-01,2.106447033941043490e+00,2.228806406881124469e-01
