eta,kon,kon_noisy
1.339420966025380366e+01,2.002912665907607692e-01,2.004815601365093902e-01
1.340792697407601786e+01,2.001985639755173851e-01,2.023246373469100856e-01
1.342165833611035985e+01,2.001059108910513418e-01,2.063953214443961792e-01
1.343540376074390785e+01,2.000133073084079394e-01,2.069652482406650895e-01
1.344916326237850157e+01,1.999207531986559594e-01,1.894596787004688421e-01
1.346293685543070673e+01,1.998282485328879698e-01,1.989469755108531912e-01
1.347672455433187366e+01,1.997357932822199089e-01,2.037209449102065917e-01
1.349052637352811068e+01,1.996433874177918899e-01,2.010735850362523891e-01
1.350434232748034447e+01,1.995510309107668134e-01,2.046819738302829983e-01
1.351817243066428453e+01,1.994587237323317830e-01,1.987723497010903395e-01
1.353201669757049785e+01,1.993664658536970502e-01,1.954667147383337689e-01
1.354587514270435555e+01,1.992742572460965145e-01,1.999485507208623170e-01
1.355974778058611641e+01,1.991820978807874731e-01,2.040916568212857718e-01
1.357363462575088420e+01,1.990899877290507880e-01,2.037525760277565101e-01
1.358753569274866990e+01,1.989979267621904691e-01,1.982425961132853742e-01
1.360145099614436326e+01,1.989059149515342573e-01,1.973523943925060975e-01
1.361538055051779672e+01,1.988139522684329585e-01,1.967487340945108798e-01
1.362932437046370460e+01,1.987220386842609432e-01,1.961490562840658147e-01
1.364328247059179766e+01,1.986301741704158408e-01,2.059304672518811885e-01
1.365725486552672052e+01,1.985383586983184567e-01,1.968958047352608876e-01
1.367124156990812267e+01,1.984465922394129667e-01,1.932583678742426370e-01
1.368524259839061763e+01,1.983548747651668054e-01,2.059297154670350072e-01
1.369925796564385756e+01,1.982632062470703893e-01,1.964710712576576146e-01
1.371328768635248707e+01,1.981715866566376993e-01,1.978964605047550118e-01
1.372733177521622139e+01,1.980800159654054482e-01,1.976444395058392089e-01
1.374139024694980016e+01,1.979884941449339408e-01,2.017457914496507410e-01
1.375546311628305673e+01,1.978970211668061863e-01,2.061347597190530678e-01
1.376955039796088975e+01,1.978055970026285637e-01,2.022045272271485727e-01
1.378365210674331998e+01,1.977142216240302952e-01,2.003107577084719260e-01
1.379776825740546009e+01,1.976228950026638342e-01,2.065052971047126595e-01
1.381189886473757689e+01,1.975316171102044216e-01,1.987714464504826972e-01
1.382604394354506283e+01,1.974403879183504740e-01,1.974550375487960918e-01
1.384020350864849824e+01,1.973492073988231954e-01,1.979541596595627839e-01
1.385437757488361221e+01,1.972580755233669658e-01,1.982537329632649004e-01
1.386856615710135721e+01,1.971669922637487027e-01,1.934017557081946226e-01
1.388276927016786466e+01,1.970759575917586104e-01,1.905682265457565028e-01
1.389698692896452137e+01,1.969849714792093476e-01,1.954477633711950435e-01
1.391121914838792506e+01,1.968940338979368598e-01,1.987297231772107986e-01
1.392546594334995902e+01,1.968031448197993249e-01,2.062749958221855862e-01
1.393972732877774767e+01,1.967123042166782354e-01,1.958095878186902061e-01
1.395400331961373119e+01,1.966215120604774269e-01,1.993374973151370855e-01
1.396829393081562642e+01,1.965307683231238278e-01,1.979687379815218973e-01
1.398259917735649616e+01,1.964400729765667097e-01,2.102706855573506506e-01
1.399691907422470649e+01,1.963494259927782704e-01,1.968182941947496378e-01
1.401125363642400679e+01,1.962588273437532727e-01,1.973821040838395491e-01
1.402560287897347813e+01,1.961682770015091282e-01,2.028180258852642914e-01
1.403996681690761683e+01,1.960777749380857304e-01,2.012865020050698672e-01
1.405434546527628470e+01,1.959873211255458159e-01,1.962100328930607984e-01
1.406873883914478363e+01,1.958969155359742975e-01,1.926900089053164011e-01
1.408314695359381830e+01,1.958065581414789036e-01,1.960233214730200124e-01
1.409756982371956902e+01,1.957162489141897332e-01,1.854681994734953820e-01
1.411200746463364020e+01,1.956259878262594787e-01,1.940855923882423562e-01
1.412645989146314029e+01,1.955357748498631199e-01,1.890540450375183257e-01
1.414092711935066760e+01,1.954456099571980632e-01,1.938122737422303676e-01
1.415540916345430844e+01,1.953554931204843359e-01,1.905006604512871626e-01
1.416990603894769585e+01,1.952654243119640032e-01,1.971741412580783059e-01
1.418441776101998286e+01,1.951754035039018620e-01,1.898686427438414093e-01
1.419894434487589763e+01,1.950854306685846917e-01,1.914347620272328077e-01
1.421348580573571851e+01,1.949955057783216983e-01,1.960927420208624927e-01
1.422804215883533629e+01,1.949056288054444031e-01,1.957943080005048464e-01
1.424261341942621506e+01,1.948157997223064763e-01,1.966579173421826310e-01
1.425719960277547216e+01,1.947260185012839317e-01,1.869771109930601638e-01
1.427180072416582490e+01,1.946362851147749318e-01,1.880336499614593815e-01
1.428641679889567762e+01,1.945465995351996769e-01,1.925570793898832567e-01
1.430104784227906833e+01,1.944569617350007107e-01,1.972843380524904044e-01
1.431569386964574875e+01,1.943673716866425871e-01,1.905980474663558633e-01
1.433035489634114157e+01,1.942778293626120367e-01,1.942257941568320267e-01
1.434503093772641513e+01,1.941883347354176892e-01,1.920092590973605517e-01
1.435972200917843900e+01,1.940988877775904897e-01,1.923586686660259115e-01
1.437442812608985676e+01,1.940094884616831716e-01,1.968915228869309586e-01
1.438914930386905411e+01,1.939201367602705062e-01,1.861034312948624259e-01
1.440388555794021919e+01,1.938308326459493303e-01,1.980700966241746852e-01
1.441863690374331242e+01,1.937415760913384355e-01,2.027625006884583303e-01
1.443340335673413044e+01,1.936523670690783183e-01,2.009664487174160075e-01
1.444818493238427415e+01,1.935632055518315686e-01,1.928144998560884504e-01
1.446298164618121440e+01,1.934740915122827309e-01,1.941281339326488276e-01
1.447779351362825828e+01,1.933850249231379714e-01,1.940594420263103415e-01
1.449262055024461482e+01,1.932960057571253831e-01,1.935169739788503152e-01
1.450746277156536124e+01,1.932070339869948750e-01,1.976092270885737023e-01
1.452232019314151223e+01,1.931181095855180330e-01,1.908317935997104475e-01
1.453719283053997913e+01,1.930292325254883423e-01,1.954536014137597533e-01
1.455208069934364623e+01,1.929404027797208820e-01,1.875935225853451460e-01
1.456698381515132290e+01,1.928516203210525193e-01,2.005825970557406912e-01
1.458190219357783057e+01,1.927628851223416873e-01,1.912439399669677575e-01
1.459683585025394592e+01,1.926741971564685796e-01,1.946037593160066526e-01
1.461178480082648612e+01,1.925855563963349559e-01,1.979792317023947867e-01
1.462674906095826266e+01,1.924969628148642253e-01,1.960087725835122641e-01
1.464172864632815774e+01,1.924084163850012241e-01,1.933116666335165101e-01
1.465672357263107806e+01,1.923199170797125768e-01,1.925072266198229187e-01
1.467173385557804011e+01,1.922314648719861963e-01,1.872983083677333405e-01
1.468675951089611154e+01,1.921430597348316727e-01,1.930539259429120413e-01
1.470180055432850352e+01,1.920547016412799957e-01,1.941945806724912071e-01
1.471685700163451926e+01,1.919663905643835544e-01,1.863419597717854148e-01
1.473192886858962680e+01,1.918781264772163042e-01,1.999443034928930218e-01
1.474701617098542528e+01,1.917899093528734611e-01,1.897260832152204424e-01
1.476211892462971420e+01,1.917017391644716684e-01,1.918976575631994030e-01
1.477723714534645261e+01,1.916136158851490523e-01,1.879668212345012301e-01
1.479237084897583543e+01,1.915255394880647499e-01,1.880940340365137575e-01
1.480752005137424909e+01,1.914375099463996033e-01,1.863993464900410291e-01
1.482268476841434968e+01,1.913495272333553820e-01,1.982070312314929694e-01
1.483786501598501850e+01,1.912615913221553388e-01,1.871638312255263226e-01
1.485306080999143852e+01,1.911737021860438757e-01,1.922758037396675723e-01
1.486827216635505167e+01,1.910858597982866003e-01,1.974191889643302222e-01
1.488349910101363704e+01,1.909980641321703254e-01,1.855403912391997701e-01
1.489874162992126472e+01,1.909103151610029858e-01,2.008560538667441275e-01
1.491399976904837388e+01,1.908226128581136383e-01,1.945556077664237216e-01
1.492927353438172844e+01,1.907349571968525725e-01,1.891671074084423365e-01
1.494456294192448809e+01,1.906473481505910061e-01,1.997848325048593998e-01
1.495986800769620118e+01,1.905597856927212785e-01,1.907084886173097960e-01
1.497518874773280118e+01,1.904722697966567957e-01,1.878381812569611120e-01
1.499052517808667417e+01,1.903848004358318635e-01,1.987352698824816355e-01
1.500587731482661091e+01,1.902973775837019377e-01,1.940344821294985589e-01
1.502124517403789739e+01,1.902100012137434015e-01,1.904158096282754509e-01
1.503662877182225444e+01,1.901226712994535106e-01,1.878911250694828838e-01
1.505202812429792836e+01,1.900353878143504205e-01,1.859333123396155474e-01
1.506744324759963938e+01,1.899481507319732421e-01,1.899691197694838296e-01
1.508287415787866337e+01,1.898609600258818753e-01,1.902342289067448511e-01
1.509832087130278921e+01,1.897738156696572587e-01,1.952756945457874427e-01
1.511378340405638809e+01,1.896867176369009256e-01,1.906708933890190472e-01
1.512926177234037972e+01,1.895996659012352814e-01,1.828573338242930335e-01
1.514475599237230519e+01,1.895126604363034650e-01,1.960120226526723131e-01
1.516026608038628432e+01,1.894257012157695153e-01,1.978538578737976117e-01
1.517579205263309206e+01,1.893387882133179267e-01,1.876581957801120026e-01
1.519133392538011762e+01,1.892519214026542329e-01,1.978276011301646764e-01
1.520689171491143554e+01,1.891651007575042565e-01,1.904880238368988343e-01
1.522246543752777370e+01,1.890783262516149699e-01,1.921946786772977256e-01
1.523805510954657905e+01,1.889915978587533851e-01,1.990988477518141897e-01
1.525366074730198207e+01,1.889049155527074975e-01,1.986952539460964673e-01
1.526928236714487142e+01,1.888182793072858134e-01,1.895936701673117952e-01
1.528491998544284769e+01,1.887316890963173788e-01,1.943938035368626138e-01
1.530057361858031051e+01,1.886451448936516395e-01,1.880999064352882888e-01
1.531624328295839987e+01,1.885586466731589139e-01,1.987065490435693249e-01
1.533192899499509210e+01,1.884721944087295042e-01,1.972211888752297415e-01
1.534763077112514118e+01,1.883857880742745849e-01,1.802852015164015109e-01
1.536334862780016586e+01,1.882994276437255365e-01,1.837431444072283315e-01
1.537908258148859986e+01,1.882131130910342232e-01,1.843080249068498044e-01
1.539483264867577716e+01,1.881268443901729093e-01,1.792745251591366940e-01
1.541059884586388051e+01,1.880406215151343152e-01,1.949841398092621580e-01
1.542638118957202309e+01,1.879544444399311454e-01,1.920484225036023229e-01
1.544217969633621124e+01,1.878683131385968652e-01,1.842364001705620313e-01
1.545799438270940840e+01,1.877822275851850353e-01,1.924044731706712474e-01
1.547382526526150492e+01,1.876961877537694223e-01,1.923012922544587722e-01
1.548967236057939267e+01,1.876101936184441377e-01,1.898586792498423714e-01
1.550553568526691350e+01,1.875242451533234156e-01,1.868391960574250499e-01
1.552141525594495164e+01,1.874383423325418907e-01,1.846489375212759243e-01
1.553731108925137505e+01,1.873524851302541538e-01,1.892557061071356850e-01
1.555322320184112961e+01,1.872666735206350019e-01,1.851901121741769130e-01
1.556915161038618045e+01,1.871809074778794102e-01,1.888449097695644174e-01
1.558509633157560259e+01,1.870951869762023656e-01,1.912923640941692482e-01
1.560105738211552762e+01,1.870095119898392000e-01,1.824604197695534613e-01
1.561703477872922896e+01,1.869238824930449794e-01,1.864677038581060986e-01
1.563302853815707749e+01,1.868382984600948649e-01,1.861869276478021751e-01
1.564903867715661612e+01,1.867527598652842236e-01,1.866210641762267308e-01
1.566506521250252071e+01,1.866672666829282401e-01,1.812837600452026077e-01
1.568110816098667826e+01,1.865818188873620276e-01,1.904526079726158727e-01
1.569716753941813892e+01,1.864964164529408219e-01,1.799267302965120718e-01
1.571324336462319948e+01,1.864110593540395100e-01,1.913303271418984874e-01
1.572933565344535900e+01,1.863257475650532125e-01,1.888489716325279233e-01
1.574544442274539513e+01,1.862404810603965621e-01,1.919932956642643462e-01
1.576156968940132508e+01,1.861552598145043425e-01,1.834089889350074554e-01
1.577771147030847310e+01,1.860700838018309322e-01,1.837611517759709101e-01
1.579386978237946515e+01,1.859849529968506388e-01,1.854303836309118825e-01
1.581004464254422359e+01,1.858998673740575869e-01,1.852778516607683224e-01
1.582623606775004710e+01,1.858148269079654691e-01,1.760303399680561709e-01
1.584244407496154849e+01,1.857298315731077676e-01,1.787150302839501381e-01
1.585866868116075601e+01,1.856448813440379209e-01,1.968890028681555826e-01
1.587490990334705110e+01,1.855599761953286575e-01,1.931012466960119467e-01
1.589116775853725905e+01,1.854751161015726624e-01,1.773430615920943976e-01
1.590744226376560100e+01,1.853903010373821048e-01,1.789005653700327658e-01
1.592373343608377390e+01,1.853055309773888604e-01,1.877649906806771185e-01
1.594004129256090607e+01,1.852208058962442894e-01,1.863548199619153301e-01
1.595636585028364074e+01,1.851361257686194584e-01,1.833538008076241177e-01
1.597270712635608270e+01,1.850514905692048628e-01,1.872698917668738638e-01
1.598906513789989425e+01,1.849669002727105105e-01,1.904219629190346541e-01
1.600543990205423128e+01,1.848823548538660599e-01,1.802430446110088180e-01
1.602183143597583737e+01,1.847978542874204322e-01,1.877653990205496726e-01
1.603823975683899761e+01,1.847133985481422269e-01,1.951547102139730983e-01
1.605466488183561680e+01,1.846289876108192229e-01,1.859112495405108867e-01
1.607110682817517144e+01,1.845446214502588500e-01,1.742099033960045618e-01
1.608756561308479149e+01,1.844603000412877170e-01,1.830396335841689703e-01
1.610404125380923190e+01,1.843760233587519726e-01,1.866905438037120002e-01
1.612053376761092238e+01,1.842917913775169725e-01,1.830619938205272634e-01
1.613704317176995318e+01,1.842076040724675012e-01,1.855892891045961834e-01
1.615356948358413547e+01,1.841234614185074392e-01,1.785324574262664166e-01
1.617011272036896941e+01,1.840393633905601789e-01,1.821332879394765847e-01
1.618667289945771159e+01,1.839553099635681255e-01,1.874728623982943043e-01
1.620325003820135024e+01,1.838713011124931129e-01,1.837283027761486554e-01
1.621984415396866197e+01,1.837873368123160434e-01,1.810764537628992421e-01
1.623645526414619056e+01,1.837034170380371922e-01,1.836179150086776346e-01
1.625308338613831083e+01,1.836195417646755701e-01,1.871348256034550128e-01
1.626972853736719316e+01,1.835357109672698939e-01,1.688005517500415220e-01
1.628639073527287806e+01,1.834519246208773935e-01,1.857286651903516661e-01
1.630306999731324069e+01,1.833681827005748666e-01,1.788389330645169251e-01
1.631976634096406542e+01,1.832844851814579290e-01,1.856597140833864124e-01
1.633647978371899612e+01,1.832008320386413203e-01,1.876241455878422948e-01
1.635321034308963561e+01,1.831172232472587369e-01,1.822257707918528147e-01
1.636995803660547466e+01,1.830336587824629713e-01,1.833407965641071224e-01
1.638672288181400205e+01,1.829501386194256896e-01,1.778195748381516117e-01
1.640350489628063357e+01,1.828666627333375427e-01,1.865730032460660159e-01
1.642030409758881859e+01,1.827832310994081666e-01,1.779878801307606395e-01
1.643712050333996899e+01,1.826998436928660152e-01,1.896483088320682908e-01
1.645395413115356575e+01,1.826165004889584442e-01,1.809246654485265615e-01
1.647080499866709147e+01,1.825332014629518218e-01,1.785711616405203650e-01
1.648767312353613690e+01,1.824499465901310014e-01,1.855933639684165526e-01
1.650455852343432994e+01,1.823667358458001542e-01,1.787201232271322104e-01
1.652146121605343865e+01,1.822835692052817147e-01,1.824645573518450525e-01
1.653838121910331083e+01,1.822004466439173520e-01,1.796091432243835939e-01
1.655531855031196997e+01,1.821173681370671926e-01,1.866531569612756292e-01
1.657227322742556197e+01,1.820343336601101536e-01,1.723246494049570643e-01
1.658924526820843681e+01,1.819513431884439147e-01,1.896121303576433492e-01
1.660623469044310241e+01,1.818683966974847521e-01,1.753001458019290415e-01
1.662324151193031696e+01,1.817854941626677323e-01,1.841702740161249852e-01
