S,H,theta,theta_noisy
7.552823312674068923e+00,4.625241448931509680e+00,1.296382734752999033e+00,1.306732796988376633e+00
3.878232913548718130e+00,4.857572228677933701e+00,1.543514729617877279e+00,1.543037238692614777e+00
5.194276829252916450e+00,4.292486490365154950e+00,1.389971689961106094e+00,1.397335290493312288e+00
3.688434040388418378e+00,3.634975599877746655e-01,8.537280672958241778e-01,8.529231680494970824e-01
3.005693690631641157e+00,2.264758496579419855e+00,1.305931566102768615e+00,1.296332463379514133e+00
3.761310502927892596e+00,4.525187154934934064e+00,1.517185777316959694e+00,1.518503730143930364e+00
7.037340419200617703e+00,2.029453520995250226e+00,1.035908786952036920e+00,1.037626243112036439e+00
6.158174683179685083e+00,2.461082896464163561e+00,1.130651081467695551e+00,1.132290205728534671e+00
9.989081695985224663e-01,1.709099645872294904e+00,9.874598535991598869e-01,9.963576815853784074e-01
6.031325146265658077e+00,2.061552147506894528e+00,1.088135242657026103e+00,1.070592209451305177e+00
8.642206761960990136e+00,2.131172925631294124e+00,9.901508163629879622e-01,9.934617194294543818e-01
3.993058757049959606e+00,4.914017650524535874e+00,1.540978892411198231e+00,1.533063315640919244e+00
8.244340813420127034e+00,2.813522963483439110e-01,7.180952816459551524e-01,7.155046520863089787e-01
7.371443567857035362e+00,2.463241888540547819e+00,1.073666968761656237e+00,1.078555492084571021e+00
4.905898530699324134e+00,3.832782929592663201e+00,1.361007965863858526e+00,1.362001401159578906e+00
8.829103879229016627e-01,3.879385920219565076e+00,1.121672924157974816e+00,1.115119156227123431e+00
5.514370557459566946e+00,2.430214698850508892e+00,1.163583506469110018e+00,1.171713034016799604e+00
3.001089771539508178e+00,6.969878272324663282e-01,9.784794059290320423e-01,9.782805977465239833e-01
9.804604145069653498e+00,2.407532880166689093e+00,9.901748754651571449e-01,1.000166544704610194e+00
8.493311996264438335e+00,7.947024864805523059e-01,8.059217230398940668e-01,8.189986461656896255e-01
5.495417174237678282e+00,1.086581679421575908e+00,9.617366566670735306e-01,9.585164844419610253e-01
6.981672921797195563e+00,3.169557930771857990e+00,1.169213048483272122e+00,1.158411813368014798e+00
7.895707358368738049e+00,2.783077336785469758e+00,1.088963777520471021e+00,1.090268417732833228e+00
9.334042069469726144e+00,2.203552563512082063e+00,9.790688620399151665e-01,9.879068769590004795e-01
6.767675071894882599e+00,1.592190761395156029e+00,9.890560301691262435e-01,9.928243512413110761e-01
4.216879236406334996e+00,4.049376138592900354e+00,1.433576152667793036e+00,1.422109154542455345e+00
1.743173360406387484e+00,2.833079735607082483e-01,8.285890517941379985e-01,8.117338495232017115e-01
8.140144143901466123e+00,9.966844195218266256e-01,8.493133679284019522e-01,8.401986145901076952e-01
1.066922007472622003e+00,1.523818519810359096e+00,9.948753262743678105e-01,9.856765726621505852e-01
4.670569229747091877e-01,2.245198303415897101e+00,5.840054201077191642e-01,5.909153884072383400e-01
7.850600162879514343e+00,4.643511305215660911e+00,1.286151563613084470e+00,1.287337800218853801e+00
7.360414625548973078e+00,6.232851215094714625e-01,7.999587376728504173e-01,8.094630955969334130e-01
3.957534574907385583e+00,2.126851247468072525e+00,1.227112608685871020e+00,1.226805220893027348e+00
8.424177732393209439e+00,4.436310480895650166e+00,1.243775544665864485e+00,1.261475994121511457e+00
8.992187785245521425e+00,2.490335343121696798e+00,1.020651464840070632e+00,1.021358555718069105e+00
4.122305881994543064e+00,4.853644921838949244e+00,1.525164021453530250e+00,1.531428206340253562e+00
3.808440874914273411e-01,4.585943933223605384e+00,5.940409324015210046e-01,5.904628309010894194e-01
1.463665081442159455e+00,2.305303471391613179e+00,1.249305769853196191e+00,1.254502307210756618e+00
4.363418203623739444e+00,2.761540830842808880e+00,1.279616008256593496e+00,1.291361419280247835e+00
2.530208962805053474e+00,3.532533216426438472e+00,1.476724068020570879e+00,1.485292091508566559e+00
1.174478457110918805e+00,4.718154246288017717e+00,1.391704666157531856e+00,1.405411555754089159e+00
3.968483175481616332e+00,7.812012253373589177e-01,9.637251160994138033e-01,9.582030270131474126e-01
4.539776408682256736e+00,7.440884782578900403e-01,9.271620614230580149e-01,9.324984867118846221e-01
6.837044406157649412e+00,4.551447262022144002e+00,1.321357624757143689e+00,1.339486621349641915e+00
8.151157389074969117e+00,2.301659939438383429e+00,1.025742085447246765e+00,1.029017912965511483e+00
5.872359086992434030e+00,1.387872008987004913e+00,9.985788546315148562e-01,9.976091417349596258e-01
9.907529762429330589e+00,3.828146154742895213e+00,1.137869895418436306e+00,1.136227398079592055e+00
2.361938038946570284e+00,7.640573795727958473e-01,1.010965775034831982e+00,1.006316654210782868e+00
5.108014177782812304e+00,9.105163515444149036e-01,9.420996712188669520e-01,9.442927851532914030e-01
3.373661537383121356e+00,1.315756414557513132e+00,1.126509309947459458e+00,1.141412192514453583e+00
3.857840879398940270e+00,3.237207522967286533e+00,1.370842710716305923e+00,1.376177956317479412e+00
9.970187565610132419e-01,2.694341933094825947e+00,1.099695120329736486e+00,1.100156849559493555e+00
5.538925178936522364e+00,3.247541982163874241e+00,1.255888456692845656e+00,1.248508790705915361e+00
6.405513831289496807e+00,1.793785821325080132e+00,1.033701141526841560e+00,1.022822015681541297e+00
1.763387006152315362e+00,1.166580597051398049e+00,1.101428747376580919e+00,1.126439562526037053e+00
1.191504081120292602e+00,1.691129430568695913e+00,1.077561234325889128e+00,1.073478077541144105e+00
9.722433873010062344e-01,3.838475286655757657e+00,1.187004891121123062e+00,1.188707155842438246e+00
4.735018916485079110e+00,4.238188295377756987e+00,1.416043360896020786e+00,1.411785156722107137e+00
9.093852698216343455e+00,2.859797128967453528e+00,1.058035381232373506e+00,1.060413919479403555e+00
3.532419705491068873e-01,4.918022296633667523e+00,5.714035647791303463e-01,5.677044713288096345e-01
4.033119385428834969e-01,1.516432647014029689e+00,4.566109294564169030e-01,4.583332155448091028e-01
8.121428729586472883e+00,2.391597275593289051e+00,1.037076412968539696e+00,1.052454441973273314e+00
3.301286992271707188e+00,4.709401555528225813e+00,1.567963144378909268e+00,1.561055405357710368e+00
5.261602537211254926e+00,4.777172902190553572e+00,1.435962907385643028e+00,1.441927526856582542e+00
7.500517584386810377e+00,2.940055049545283516e+00,1.121621384595471005e+00,1.121501095935385717e+00
2.794700204653778108e+00,3.001168259549180650e+00,1.408404981249836485e+00,1.416275734585175083e+00
9.781840623004399049e+00,1.167687568338171777e+00,8.385165183637142139e-01,8.321346360454838775e-01
3.879812953345007198e+00,4.774356988536849755e-01,8.794292696289927047e-01,8.840717129931502383e-01
4.891303148295111036e+00,8.161935175560244282e-01,9.296029662064758670e-01,9.201208791392386788e-01
9.797305071774825791e+00,2.142571579431069573e+00,9.606682334034348791e-01,9.426011511895131534e-01
5.478818568910030606e+00,3.197084181174445039e+00,1.254084209572306152e+00,1.241136986510424478e+00
2.086112847133393622e+00,2.866396188815344637e+00,1.396942081895031329e+00,1.387649148402825494e+00
2.649571795466198143e+00,3.432922086413526142e+00,1.462807520191197863e+00,1.451720382735914638e+00
8.384241476821854278e+00,4.289778793535570678e+00,1.230115631702898504e+00,1.227090138901081762e+00
3.821957954969048998e+00,2.149862824861175081e+00,1.239543010577901283e+00,1.250968579783893198e+00
3.410449685703884182e+00,2.066931526130753594e-01,8.226836823750491856e-01,8.113379718981765798e-01
1.621760299030840791e-01,2.025524318998991991e+00,2.930709697742904796e-01,2.977830914024262587e-01
2.338687799332100359e-01,3.766026297289412739e+00,4.008422797650036951e-01,4.025155866463184795e-01
1.387840798645943563e+00,4.889870995566028888e+00,1.498438073043296903e+00,1.491397688494470186e+00
2.909039024099184800e+00,2.478181274111769916e+00,1.339139765848993413e+00,1.329780256898748458e+00
9.848227026667395023e+00,1.280040659485052468e-01,6.758734643539270337e-01,6.802921840609442716e-01
5.299243159297034822e+00,3.376502424320076745e+00,1.285264761629631991e+00,1.290197676920688430e+00
4.685857053376155656e-01,3.544039222814584278e+00,6.573657599255793293e-01,6.539073885953847753e-01
5.254969849173424912e+00,2.450336343653746862e+00,1.182037208331848444e+00,1.180567856352551459e+00
3.002649264831450449e+00,4.284617381101859301e+00,1.540498554318192159e+00,1.540444353419676782e+00
8.838536563087536990e+00,1.662177002772667667e+00,9.273197847773978486e-01,9.140695704284036438e-01
9.879868750493509211e+00,4.128089025390718980e+00,1.169357893443446095e+00,1.170475584590023654e+00
5.452307139778557854e+00,2.677140319368704002e+00,1.196786678843025697e+00,1.199900639942477421e+00
7.545510543732197206e+00,2.956382289830294052e+00,1.121564770141701528e+00,1.139340241592581071e+00
3.569511371304740166e+00,1.223340520429534228e+00,1.095636633501809287e+00,1.082770813478731275e+00
1.936593458999588568e+00,2.131106710989744801e+00,1.294425029360751100e+00,1.285652451907773219e+00
6.585018250939794981e+00,1.356492080757953245e+00,9.610232455107849958e-01,9.618818696284189285e-01
7.590853089294405942e-01,2.791064197571389904e+00,9.248890093635196985e-01,9.189724754324676281e-01
5.103625437532728348e+00,1.946197262396908156e-01,7.708990262379593617e-01,7.668067246943292004e-01
8.166381816900003088e+00,3.343970243003833720e-01,7.283070902010729819e-01,7.283852640779441279e-01
1.901126720251389290e+00,1.197431166697379146e+00,1.120752262996237425e+00,1.117785905602003416e+00
7.281841276727004875e+00,2.183371356389424423e-01,7.242235346251983952e-01,7.238843420528230377e-01
2.261290705058884409e+00,4.540328230900986028e+00,1.584856939469151182e+00,1.589297925344599793e+00
7.122806262561404367e+00,2.545244622248487687e+00,1.093623620174191791e+00,1.077288427406728477e+00
2.232980590650062602e+00,4.136552767591382462e+00,1.541818226358092625e+00,1.547482667575042825e+00
4.576195751845517634e+00,2.131214237300165237e+00,1.185542761455028682e+00,1.162886611520526081e+00
3.859463914154153574e+00,3.511353208042202745e+00,1.401323625755074742e+00,1.418500990370656467e+00
7.297007851010235413e-01,4.461409578924377506e+00,1.022713373184100494e+00,1.032069559931632519e+00
6.293432508594812624e+00,9.994070015135445573e-01,9.097053766266847141e-01,9.036053900086276069e-01
8.002447719293253048e-01,1.976661114977428912e+00,8.849273294421859948e-01,8.952215241616175989e-01
6.311563927445565270e+00,3.194382932870460934e+00,1.205352715293972254e+00,1.203915547152099252e+00
4.914056581184139461e+00,2.757313727830200456e+00,1.240967414777193412e+00,1.245389391492815578e+00
8.425479552585242615e+00,7.481485120142049583e-01,7.990801291806509665e-01,8.067562511362590394e-01
4.498605279367512644e+00,4.592666876584386770e+00,1.470272009339804065e+00,1.473848667806355595e+00
7.000185659494231327e-01,4.636940419600796837e+00,1.003350753896412151e+00,1.003455599071564786e+00
3.427648289318662389e+00,2.463421798286737463e+00,1.307692473113238218e+00,1.314039120378049930e+00
7.031414602227695987e+00,3.609380354384312817e+00,1.213895301500536483e+00,1.212085387797270819e+00
9.156876928223631751e-01,2.353937926326962859e+00,1.011756987447724576e+00,1.008080225880962244e+00
1.895193432244312914e+00,3.599588266954863780e+00,1.466214068091316269e+00,1.456804489817066006e+00
1.106363312608671379e+00,5.024274025162942525e-01,7.590512866760399380e-01,7.410058731162734169e-01
7.939754632918739397e+00,4.244580041116288172e-01,7.485138924033079011e-01,7.645723477140814461e-01
2.693797997811976153e+00,1.338768408922312414e+00,1.161532853525459208e+00,1.169515397591098349e+00
1.462420253901062228e+00,2.034061957204103432e+00,1.213060552197214870e+00,1.199132772738048969e+00
6.531554487154477506e+00,4.723964844239878502e+00,1.354657973221845779e+00,1.358787645475107331e+00
2.654854732410433016e+00,3.733603750432245683e+00,1.495768433404154774e+00,1.498014004883170491e+00
5.880471519979465711e+00,6.478983673182127090e-01,8.492284404712726609e-01,8.272840042747251488e-01
7.741782452030632200e+00,2.781247031460314378e+00,1.094604088654123064e+00,1.086403102352757166e+00
6.327424094987287084e+00,3.445277078502352097e+00,1.231635324763537209e+00,1.230756546760119585e+00
8.152330925566612763e+00,2.799921546187143506e-01,7.193258194684331031e-01,7.367578077609903131e-01
2.444349941006378479e+00,1.743059470814076084e+00,1.245290663307593970e+00,1.256474968701900119e+00
7.357503619346614343e+00,4.576588343199333941e+00,1.299769805790291777e+00,1.312599019995255967e+00
6.066848213087933317e+00,2.461064071848828583e+00,1.135577548065472842e+00,1.138962085992345497e+00
4.018641905547596593e+00,2.548975333656901210e+00,1.278199543693081752e+00,1.288435830140070237e+00
6.469885865247519519e+00,2.706768358464967772e+00,1.142881733848130077e+00,1.131318883287673716e+00
6.412094968665705608e+00,3.052620229467517987e+00,1.184510267202672384e+00,1.190924865042004344e+00
1.549448284051006430e+00,3.152754710212611666e+00,1.366479008499573489e+00,1.374035577907708250e+00
2.650565566115431704e+00,3.287769109028811254e+00,1.446481627591943653e+00,1.434038766636092532e+00
5.514072035973327068e+00,4.671378138085119147e+00,1.408495271453503284e+00,1.411276754277842382e+00
2.111524211067343781e+00,2.228898057786270925e+00,1.317098664432534427e+00,1.332643783375154767e+00
4.520691422941517601e+00,3.617799420710640312e+00,1.365064558361395841e+00,1.384674677983841029e+00
3.790741520587666002e+00,3.629039497749739773e+00,1.419182676291736556e+00,1.433690121756250546e+00
5.436170855751146114e+00,3.525531209081088857e+00,1.292643126916161345e+00,1.285880210877272445e+00
1.757959260549259994e+00,3.362611173523020192e+00,1.425248144454408283e+00,1.424666816302863070e+00
6.209554397073325127e+00,6.601930576717787158e-01,8.409260715045441259e-01,8.360812421048615661e-01
7.282930928531536452e+00,4.339259097553179956e+00,1.278612230236464420e+00,1.291309358078537528e+00
4.912132687015828836e+00,3.255447895563811311e+00,1.297785452905718007e+00,1.289681585910794626e+00
3.323983808460269973e+00,4.262749840323578177e+00,1.519400696271850038e+00,1.509263251445985388e+00
2.002479587905765523e+00,2.315294385231592145e+00,1.323959108545627705e+00,1.308088630157045795e+00
8.519838488779067021e+00,1.413975510314553707e+00,9.029320928939772450e-01,9.052907649864879724e-01
9.446375775326275814e+00,1.753794666348874598e+00,9.232103846782092615e-01,9.279663787739301783e-01
7.793145846973225765e+00,1.999139820726240968e+00,1.002415093696778614e+00,9.968050306324265364e-01
3.232546139376850647e+00,9.387657548692971421e-01,1.041775182826146784e+00,1.034591965423528270e+00
8.160481278352033740e+00,4.419864039742464890e+00,1.251457584434527259e+00,1.249996067598890148e+00
4.141992768922322377e+00,1.665002218609450857e+00,1.145122725491116267e+00,1.159014736536910339e+00
2.214740988635642172e+00,4.148557188563730236e+00,1.542657708969389141e+00,1.529604812453812412e+00
4.534545159552834548e+00,4.089296254344061410e-01,8.369553554854851640e-01,8.369692461123913185e-01
1.641950347096776952e-01,2.285628240496566654e+00,3.061955561213299815e-01,3.087376272757288986e-01
9.601761399471701042e-01,4.512799365916299266e+00,1.237558999223062228e+00,1.241759524743099030e+00
5.661013405946357047e+00,4.462175997611028677e+00,1.377500642671281472e+00,1.390555097109211991e+00
9.366231549591342187e+00,1.876986941824082988e+00,9.401256144011209681e-01,9.489074703454783988e-01
9.648311618100750664e+00,1.941886059647251139e+00,9.409688248979199976e-01,9.441909411971906030e-01
6.784156116666557601e+00,2.862220802866534797e+00,1.144842750079165361e+00,1.159982375674877719e+00
2.833741763836083560e+00,4.799302212726675343e+00,1.602678870283575474e+00,1.614616551713505821e+00
5.394249811674779738e-02,1.123301727860108068e+00,1.743383914434019355e-01,1.777388836656479953e-01
