t,Theta,Theta_surf,dTheta_dt,dTheta_dt_noisy
4.992998599719944508e+01,1.539654124786554723e+00,1.857005370737593974e+00,-1.086086406862318832e-01,-9.792770196326219811e-02
4.994998999799960160e+01,1.537483120935104086e+00,1.854398317720767242e+00,-1.084483853599545189e-01,-8.480263680451599617e-02
4.996999399879976522e+01,1.535315320339245782e+00,1.851795083623435589e+00,-1.082883799225347332e-01,-9.316467541446342426e-02
4.998999799959992174e+01,1.533150718002519008e+00,1.849195662561877063e+00,-1.081286239571392083e-01,-8.830442270463245702e-02
5.001000200040008536e+01,1.530989308936783644e+00,1.846600048661972027e+00,-1.079691170476871354e-01,-7.137164130043663346e-02
5.003000600120024188e+01,1.528831088162226237e+00,1.844008236059210493e+00,-1.078098587788477170e-01,-9.864100831241083556e-02
5.005001000200040551e+01,1.526676050707353793e+00,1.841420218898684569e+00,-1.076508487360446215e-01,-7.692744577139183637e-02
5.007001400280056203e+01,1.524524191608999990e+00,1.838835991335096010e+00,-1.074920865054527774e-01,-7.360780293986216027e-02
5.009001800360072565e+01,1.522375505912318738e+00,1.836255547532748444e+00,-1.073335716739991091e-01,-9.783486558716186776e-02
5.011002200440088217e+01,1.520229988670790844e+00,1.833678881665555149e+00,-1.071753038293613569e-01,-1.086754391321963081e-01
5.013002600520104579e+01,1.518087634946217346e+00,1.831105987917031497e+00,-1.070172825599662314e-01,-1.192240284824282320e-01
5.015003000600120231e+01,1.515948439808726622e+00,1.828536860480302506e+00,-1.068595074549942014e-01,-1.420654807538041242e-01
5.017003400680136593e+01,1.513812398336766396e+00,1.825971493558095515e+00,-1.067019781043739707e-01,-1.524871503485577817e-01
5.019003800760152245e+01,1.511679505617112174e+00,1.823409881362746843e+00,-1.065446940987843094e-01,-6.617675587382604308e-02
5.021004200840168608e+01,1.509549756744859028e+00,1.820852018116195570e+00,-1.063876550296537910e-01,-1.057588121206738119e-01
5.023004600920184259e+01,1.507423146823429372e+00,1.818297898049989536e+00,-1.062308604891622210e-01,-1.216262014276472680e-01
5.025005001000200622e+01,1.505299670964565628e+00,1.815747515405279566e+00,-1.060743100702343789e-01,-5.764527298258507321e-02
5.027005401080216274e+01,1.503179324288337115e+00,1.813200864432825687e+00,-1.059180033665468590e-01,-7.563744721435967933e-02
5.029005801160231925e+01,1.501062101923134273e+00,1.810657939392990468e+00,-1.057619399725242965e-01,-1.027903742526964093e-01
5.031006201240248288e+01,1.498947999005671106e+00,1.808118734555743456e+00,-1.056061194833387007e-01,-7.421220403734991866e-02
5.033006601320263940e+01,1.496837010680987845e+00,1.805583244200661408e+00,-1.054505414949092612e-01,-1.098857960509974779e-01
5.035007001400280302e+01,1.494729132102444513e+00,1.803051462616924505e+00,-1.052952056039059558e-01,-9.318654810439493119e-02
5.037007401480295954e+01,1.492624358431728471e+00,1.800523384103321467e+00,-1.051401114077405441e-01,-4.912602232294711879e-02
5.039007801560312316e+01,1.490522684838847089e+00,1.797999002968243998e+00,-1.049852585045760456e-01,-7.178884913462107997e-02
5.041008201640327968e+01,1.488424106502134636e+00,1.795478313529692560e+00,-1.048306464933213278e-01,-1.115607666113294372e-01
5.043008601720344330e+01,1.486328618608245833e+00,1.792961310115270379e+00,-1.046762749736303150e-01,-8.234020885721453353e-02
5.045009001800359982e+01,1.484236216352161852e+00,1.790447987062189661e+00,-1.045221435459027792e-01,-6.749484250905549154e-02
5.047009401880376345e+01,1.482146894937184545e+00,1.787938338717265152e+00,-1.043682518112854785e-01,-1.062653689716048511e-01
5.049009801960391997e+01,1.480060649568518683e+00,1.785432359429640847e+00,-1.042145993711719731e-01,-1.150535716487644938e-01
5.051010202040408359e+01,1.477977475425850118e+00,1.782930043519490804e+00,-1.040611858250804489e-01,-4.602823812057235675e-02
5.053010602120424011e+01,1.475897367734220866e+00,1.780431385358209440e+00,-1.039080107761778116e-01,-1.109369025527005420e-01
5.055011002200440373e+01,1.473820321733998684e+00,1.777936379334718486e+00,-1.037550738289205049e-01,-1.413970562007390575e-01
5.057011402280456025e+01,1.471746332672975388e+00,1.775445019846541683e+00,-1.036023745884338404e-01,-9.723858452144526487e-02
5.059011802360472387e+01,1.469675395806362861e+00,1.772957301299798116e+00,-1.034499126605201713e-01,-3.256966895064429546e-02
5.061012202440488039e+01,1.467607506396797490e+00,1.770473218109208213e+00,-1.032976876516543407e-01,-8.199647384999188271e-02
5.063012602520504402e+01,1.465542659714334839e+00,1.767992764698087971e+00,-1.031456991689808644e-01,-7.182517906262497753e-02
5.065013002600520053e+01,1.463480851036455643e+00,1.765515935498355393e+00,-1.029939468203184549e-01,-1.652594807204279537e-01
5.067013402680536416e+01,1.461422075648059593e+00,1.763042724950523166e+00,-1.028424302141557889e-01,-1.164527248659969622e-01
5.069013802760552068e+01,1.459366328841471772e+00,1.760573127503706647e+00,-1.026911489596569471e-01,-6.333590060348096018e-02
5.071014202840568430e+01,1.457313605916435550e+00,1.758107137615615434e+00,-1.025401026666520887e-01,-1.113214800698869439e-01
5.073014602920584082e+01,1.455263902180120361e+00,1.755644749752561795e+00,-1.023892909456450562e-01,-5.943484990727269934e-02
5.075015003000600444e+01,1.453217212947114145e+00,1.753185958389452903e+00,-1.022387134078121818e-01,-8.436992432309178835e-02
5.077015403080616096e+01,1.451173533539429572e+00,1.750730758009797494e+00,-1.020883696649970973e-01,-8.652087850648187972e-02
5.079015803160632458e+01,1.449132859286499375e+00,1.748279143105699873e+00,-1.019382593297154527e-01,-4.777024150482135634e-02
5.081016203240648110e+01,1.447095185525180350e+00,1.745831108177866131e+00,-1.017883820151505303e-01,-1.130816260306252430e-01
5.083016603320664473e+01,1.445060507599748911e+00,1.743386647735597705e+00,-1.016387373351573392e-01,-1.118157231873683072e-01
5.085017003400680125e+01,1.443028820861906425e+00,1.740945756296797597e+00,-1.014893249042606027e-01,-9.436775542989485344e-02
5.087017403480696487e+01,1.441000120670773432e+00,1.738508428387963933e+00,-1.013401443376523714e-01,-9.080326080812543832e-02
5.089017803560712139e+01,1.438974402392895424e+00,1.736074658544197513e+00,-1.011911952511947849e-01,-1.481230258555938095e-01
5.091018203640728501e+01,1.436951661402236624e+00,1.733644441309193152e+00,-1.010424772614183786e-01,-6.014480362669854391e-02
5.093018603720744153e+01,1.434931893080187093e+00,1.731217771235248337e+00,-1.008939899855210015e-01,-9.000907212669335966e-02
5.095019003800760515e+01,1.432915092815555180e+00,1.728794642883255461e+00,-1.007457330413689262e-01,-1.016839754059683104e-01
5.097019403880776167e+01,1.430901256004575073e+00,1.726375050822709145e+00,-1.005977060474966128e-01,-7.790726847519315046e-02
5.099019803960792530e+01,1.428890378050899024e+00,1.723958989631698691e+00,-1.004499086231055993e-01,-1.082671406328816061e-01
5.101020204040808181e+01,1.426882454365605346e+00,1.721546453896915407e+00,-1.003023403880660275e-01,-5.999474060446427504e-02
5.103020604120824544e+01,1.424877480367191085e+00,1.719137438213646174e+00,-1.001550009629108423e-01,-9.411245158594373772e-02
5.105021004200840196e+01,1.422875451481578013e+00,1.716731937185779211e+00,-1.000078899688449652e-01,-7.426931644225856499e-02
5.107021404280856558e+01,1.420876363142107301e+00,1.714329945425798307e+00,-9.986100702773612059e-02,-1.223475366861196401e-01
5.109021804360872210e+01,1.418880210789545071e+00,1.711931457554789038e+00,-9.971435176211958240e-02,-1.039610442717659733e-01
5.111022204440888572e+01,1.416886989872076841e+00,1.709536468202431880e+00,-9.956792379519474601e-02,-8.434150874644699702e-02
5.113022604520904224e+01,1.414896695845312413e+00,1.707144972007009764e+00,-9.942172275082897248e-02,-1.237432928233813123e-01
5.115023004600920586e+01,1.412909324172281877e+00,1.704756963615400522e+00,-9.927574825355425792e-02,-1.150600581973024034e-01
5.117023404680936238e+01,1.410924870323438940e+00,1.702372437683083328e+00,-9.912999992856526277e-02,-9.672375453168031989e-02
5.119023804760952601e+01,1.408943329776657594e+00,1.699991388874133591e+00,-9.898447740172584830e-02,-6.166198514496478572e-02
5.121024204840968252e+01,1.406964698017236337e+00,1.697613811861227839e+00,-9.883918029956013929e-02,-7.208358626666099001e-02
5.123024604920984615e+01,1.404988970537892845e+00,1.695239701325637727e+00,-9.869410824925813064e-02,-6.766885795501166589e-02
5.125025005001000267e+01,1.403016142838769520e+00,1.692869051957237581e+00,-9.854926087867538209e-02,-8.556371150274925952e-02
5.127025405081016629e+01,1.401046210427428607e+00,1.690501858454495965e+00,-9.840463781632699525e-02,-6.748702462510766664e-02
5.129025805161032281e+01,1.399079168818856633e+00,1.688138115524483895e+00,-9.826023869139699496e-02,-4.819918802361571747e-02
5.131026205241048643e+01,1.397115013535459527e+00,1.685777817882867513e+00,-9.811606313372908672e-02,-8.924683631667652828e-02
5.133026605321064295e+01,1.395153740107068607e+00,1.683420960253914522e+00,-9.797211077382839139e-02,-8.110559542920131593e-02
5.135027005401080658e+01,1.393195344070933483e+00,1.681067537370488196e+00,-9.782838124286777348e-02,-7.652610007838414607e-02
5.137027405481096309e+01,1.391239820971729602e+00,1.678717543974053594e+00,-9.768487417267826545e-02,-1.539655930601058764e-01
5.139027805561112672e+01,1.389287166361551140e+00,1.676370974814670900e+00,-9.754158919575334208e-02,-9.678657484421004931e-02
5.141028205641128324e+01,1.387337375799917227e+00,1.674027824651001861e+00,-9.739852594525064133e-02,-8.114857483099421898e-02
5.143028605721144686e+01,1.385390444853766168e+00,1.671688088250304238e+00,-9.725568405498799529e-02,-7.095210615468744431e-02
5.145029005801160338e+01,1.383446369097461659e+00,1.669351760388436690e+00,-9.711306315944291667e-02,-1.030840592475334994e-01
5.147029405881176700e+01,1.381505144112785688e+00,1.667018835849853886e+00,-9.697066289375830261e-02,-6.408285601600127723e-02
5.149029805961192352e+01,1.379566765488946078e+00,1.664689309427611619e+00,-9.682848289373356676e-02,-1.124254562374232824e-01
5.151030206041208714e+01,1.377631228822569609e+00,1.662363175923361691e+00,-9.668652279583009324e-02,-9.840387047176918367e-02
5.153030606121224366e+01,1.375698529717707563e+00,1.660040430147357249e+00,-9.654478223717000152e-02,-4.252376997457492369e-02
5.155031006201240729e+01,1.373768663785831068e+00,1.657721066918446562e+00,-9.640326085553663216e-02,-1.334172134250041775e-01
5.157031406281256380e+01,1.371841626645835532e+00,1.655405081064080131e+00,-9.626195828937053611e-02,-9.519517158660163736e-02
5.159031806361272743e+01,1.369917413924036209e+00,1.653092467420303358e+00,-9.612087417777218090e-02,-9.718055479224822768e-02
5.161032206441288395e+01,1.367996021254172634e+00,1.650783220831763654e+00,-9.598000816050256123e-02,-9.538570766401842371e-02
5.163032606521304757e+01,1.366077444277404185e+00,1.648477336151703554e+00,-9.583935987798136713e-02,-1.086002408587403989e-01
5.165033006601320409e+01,1.364161678642314746e+00,1.646174808241967824e+00,-9.569892897128687292e-02,-7.303566901798477784e-02
5.167033406681336771e+01,1.362248720004907598e+00,1.643875631972995688e+00,-9.555871508215588173e-02,-1.245328757065887887e-01
5.169033806761352423e+01,1.360338564028610753e+00,1.641579802223828821e+00,-9.541871785298192132e-02,-1.319807312206131567e-01
5.171034206841368785e+01,1.358431206384271839e+00,1.639287313882104025e+00,-9.527893692681910220e-02,-7.788816575287894894e-02
5.173034606921384437e+01,1.356526642750162770e+00,1.636998161844059663e+00,-9.513937194737616398e-02,-1.279644898358148764e-01
5.175035007001400800e+01,1.354624868811975302e+00,1.634712341014529891e+00,-9.500002255902251225e-02,-8.090617687001733227e-02
5.177035407081416452e+01,1.352725880251500534e+00,1.632429846294031650e+00,-9.486088840591128113e-02,-9.141827095058313590e-02
5.179035807161432814e+01,1.350829672735316178e+00,1.630150672565611858e+00,-9.472196913112615468e-02,-1.125397294781262381e-01
5.181036207241448466e+01,1.348936241972654493e+00,1.627874814760839506e+00,-9.458326438113667800e-02,-1.022375476462469984e-01
5.183036607321464828e+01,1.347045583682139336e+00,1.625602267822131131e+00,-9.444477380321798787e-02,-9.478634231472467253e-02
5.185037007401480480e+01,1.345157693589020154e+00,1.623333026699605774e+00,-9.430649704524018961e-02,-7.828553178044253547e-02
5.187037407481496842e+01,1.343272567425165986e+00,1.621067086351079434e+00,-9.416843375566508190e-02,-1.106256326785062666e-01
5.189037807561512494e+01,1.341390200929071463e+00,1.618804441742069500e+00,-9.403058358355077806e-02,-9.790117388389668607e-02
5.191038207641528857e+01,1.339510589845851252e+00,1.616545087845790762e+00,-9.389294617854659908e-02,-1.344782363580664386e-01
5.193038607721544508e+01,1.337633729927245385e+00,1.614289019643159850e+00,-9.375552119089428094e-02,-9.969866456383462416e-02
5.195039007801560871e+01,1.335759616931613714e+00,1.612036232122789903e+00,-9.361830827143091671e-02,-1.489178490080719786e-01
5.197039407881576523e+01,1.333888246623941454e+00,1.609786720280996342e+00,-9.348130707158225361e-02,-9.272721781334931912e-02
5.199039807961592885e+01,1.332019614775833860e+00,1.607540479121791321e+00,-9.334451724337011758e-02,-1.049455002363498674e-01
5.201040208041608537e+01,1.330153717165521332e+00,1.605297503656889058e+00,-9.320793843940419765e-02,-2.849216875078251776e-02
5.203040608121624899e+01,1.328290549577854973e+00,1.603057788905700054e+00,-9.307157031288981752e-02,-5.265473607610333950e-02
5.205041008201640551e+01,1.326430107804310365e+00,1.600821329895337763e+00,-9.293541251762117705e-02,-9.560345063067358928e-02
5.207041408281656913e+01,1.324572387642983573e+00,1.598588121660611261e+00,-9.279946470798522418e-02,-6.261163385841601869e-02
5.209041808361672565e+01,1.322717384898595583e+00,1.596358159244032793e+00,-9.266372653895817157e-02,-8.246462312328964317e-02
5.211042208441688928e+01,1.320865095382488086e+00,1.594131437695810671e+00,-9.252819766610770325e-02,-1.253043194753496181e-01
5.213042608521704580e+01,1.319015514912627252e+00,1.591907952073855270e+00,-9.239287774559382105e-02,-1.635131726641944061e-01
5.215043008601720231e+01,1.317168639313600842e+00,1.589687697443774583e+00,-9.225776643416493117e-02,-5.753336712165355721e-02
5.217043408681736594e+01,1.315324464416618433e+00,1.587470668878875779e+00,-9.212286338916002293e-02,-7.902084555931261634e-02
5.219043808761752246e+01,1.313482986059514523e+00,1.585256861460167643e+00,-9.198816826850769734e-02,-1.492386085767860859e-01
5.221044208841768608e+01,1.311644200086744094e+00,1.583046270276355472e+00,-9.185368073072652795e-02,-7.144647521930466705e-02
5.223044608921784260e+01,1.309808102349386827e+00,1.580838890423846843e+00,-9.171940043492521344e-02,-6.307022797661834823e-02
5.225045009001800622e+01,1.307974688705142663e+00,1.578634717006746069e+00,-9.158532704079930253e-02,-1.108551383670390023e-01
5.227045409081816274e+01,1.306143955018337133e+00,1.576433745136859077e+00,-9.145146020863570424e-02,-6.659012047026602321e-02
5.229045809161832636e+01,1.304315897159915139e+00,1.574235969933689194e+00,-9.131779959930930168e-02,-1.417484284264522720e-01
5.231046209241848288e+01,1.302490511007447394e+00,1.572041386524441142e+00,-9.118434487428137003e-02,-9.664401858377652532e-02
5.233046609321864651e+01,1.300667792445124649e+00,1.569849990044016819e+00,-9.105109569560573823e-02,-8.892178067758629845e-02
5.235047009401880302e+01,1.298847737363762578e+00,1.567661775635020183e+00,-9.091805172592121176e-02,-6.642110763833741771e-02
5.237047409481896665e+01,1.297030341660797559e+00,1.565476738447751481e+00,-9.078521262845401507e-02,-7.782020810574249992e-02
5.239047809561912317e+01,1.295215601240290448e+00,1.563294873640213467e+00,-9.065257806701933208e-02,-8.299036042964454130e-02
5.241048209641928679e+01,1.293403512012922585e+00,1.561116176378105624e+00,-9.052014770601934934e-02,-7.288557339986964645e-02
5.243048609721944331e+01,1.291594069896000674e+00,1.558940641834829055e+00,-9.038792121044378347e-02,-1.090478462983943686e-01
5.245049009801960693e+01,1.289787270813451459e+00,1.556768265191482037e+00,-9.025589824586763288e-02,-4.499100520570885331e-02
5.247049409881976345e+01,1.287983110695826605e+00,1.554599041636864909e+00,-9.012407847845409214e-02,-9.942222703477818224e-02
5.249049809961992707e+01,1.286181585480298262e+00,1.552432966367474076e+00,-8.999246157495084664e-02,-6.529141044374285607e-02
5.251050210042008359e+01,1.284382691110663499e+00,1.550270034587509116e+00,-8.986104720269523505e-02,-8.910054628403528409e-02
