t,Psi,phi,dPsi_dt,dPsi_dt_noisy
1.591518303660732059e+01,9.654297719168041247e-01,2.452290730373138106e-01,-1.893387050189848653e-05,-1.372819130670434144e-02
1.592118423684736861e+01,9.654296584608725862e-01,2.452301925074482358e-01,-1.887640418670594178e-05,-1.031097737014108052e-04
1.592718543708741663e+01,9.654295453493074719e-01,2.452313085793853820e-01,-1.881911227745447501e-05,-8.524475744995001561e-03
1.593318663732746465e+01,9.654294325810722777e-01,2.452324212633507361e-01,-1.876199424868940646e-05,-1.660117022978923468e-02
1.593918783756751267e+01,9.654293201551334969e-01,2.452335305695434176e-01,-1.870504957721813577e-05,1.664417420851164661e-02
1.594518903780756069e+01,9.654292080704599543e-01,2.452346365081362056e-01,-1.864827773941785116e-05,-9.523079358770350500e-04
1.595119023804760872e+01,9.654290963260234726e-01,2.452357390892756506e-01,-1.859167821452456515e-05,9.290187136273523813e-03
1.595719143828765674e+01,9.654289849207983165e-01,2.452368383230819071e-01,-1.853525048266940756e-05,7.480226245886958773e-03
1.596319263852770476e+01,9.654288738537616377e-01,2.452379342196489287e-01,-1.847899402535047031e-05,-7.219619971657027444e-03
1.596919383876775278e+01,9.654287631238931411e-01,2.452390267890442732e-01,-1.842290832573811876e-05,9.649214058952729992e-04
1.597519503900780080e+01,9.654286527301750853e-01,2.452401160413092696e-01,-1.836699286723864066e-05,-3.500000561006368603e-03
1.598119623924784882e+01,9.654285426715927265e-01,2.452412019864588510e-01,-1.831124713672083182e-05,9.703800557147090888e-03
1.598719743948789684e+01,9.654284329471336523e-01,2.452422846344817497e-01,-1.825567062040817090e-05,4.361362545134316732e-03
1.599319863972794487e+01,9.654283235557882259e-01,2.452433639953403299e-01,-1.820026280642539351e-05,-3.493258592415868918e-03
1.599919983996799289e+01,9.654282144965496970e-01,2.452444400789706436e-01,-1.814502318539523706e-05,1.663044666344346348e-02
1.600520104020803913e+01,9.654281057684137579e-01,2.452455128952824581e-01,-1.808995124794737785e-05,5.228552203687986642e-03
1.601120224044808893e+01,9.654279973703788764e-01,2.452465824541592565e-01,-1.803504648667519916e-05,4.655691116842127115e-03
1.601720344068813517e+01,9.654278893014460738e-01,2.452476487654581538e-01,-1.798030839539332959e-05,-7.793445431389992711e-03
1.602320464092818497e+01,9.654277815606191471e-01,2.452487118390100640e-01,-1.792573646946377108e-05,4.104591954372726129e-03
1.602920584116823122e+01,9.654276741469046685e-01,2.452497716846194775e-01,-1.787133020561548769e-05,-1.461735768339426228e-02
1.603520704140828101e+01,9.654275670593116532e-01,2.452508283120646837e-01,-1.781708910168766646e-05,4.646476147456397865e-03
1.604120824164832726e+01,9.654274602968520025e-01,2.452518817310975763e-01,-1.776301265728891243e-05,-9.328540519165042302e-03
1.604720944188837706e+01,9.654273538585400605e-01,2.452529319514437922e-01,-1.770910037227069189e-05,1.855009512674579784e-03
1.605321064212842330e+01,9.654272477433931687e-01,2.452539789828026839e-01,-1.765535175000249035e-05,-2.755101859396964867e-03
1.605921184236847310e+01,9.654271419504311114e-01,2.452550228348472638e-01,-1.760176629393706005e-05,2.300506851385759541e-03
1.606521304260851934e+01,9.654270364786763370e-01,2.452560635172242598e-01,-1.754834350802675358e-05,3.587467852754301634e-03
1.607121424284856914e+01,9.654269313271539588e-01,2.452571010395540596e-01,-1.749508289913132009e-05,-5.699459909165557111e-04
1.607721544308861539e+01,9.654268264948920875e-01,2.452581354114307666e-01,-1.744198397490848151e-05,-5.600638516187028248e-04
1.608321664332866519e+01,9.654267219809209433e-01,2.452591666424222272e-01,-1.738904624404291610e-05,-1.488540787601774253e-02
1.608921784356871143e+01,9.654266177842739660e-01,2.452601947420698925e-01,-1.733626921710668123e-05,-1.899650542664699238e-02
1.609521904380876123e+01,9.654265139039870380e-01,2.452612197198889565e-01,-1.728365240598328523e-05,1.259860698463875078e-02
1.610122024404880747e+01,9.654264103390984841e-01,2.452622415853683568e-01,-1.723119532359707051e-05,5.722605740815387733e-03
1.610722144428885727e+01,9.654263070886497378e-01,2.452632603479706352e-01,-1.717889748437811948e-05,-1.480867299826303489e-02
1.611322264452890352e+01,9.654262041516847859e-01,2.452642760171320768e-01,-1.712675840480348821e-05,1.907491203704238594e-02
1.611922384476895331e+01,9.654261015272499469e-01,2.452652886022626544e-01,-1.707477760130166056e-05,-7.161032234918442672e-03
1.612522504500899956e+01,9.654259992143946478e-01,2.452662981127460284e-01,-1.702295459266034428e-05,5.092602690875951826e-03
1.613122624524904936e+01,9.654258972121707583e-01,2.452673045579395750e-01,-1.697128889954074848e-05,4.235337810980271261e-03
1.613722744548909560e+01,9.654257955196329233e-01,2.452683079471743577e-01,-1.691978004236122102e-05,1.068640392400730440e-03
1.614322864572914540e+01,9.654256941358384525e-01,2.452693082897551280e-01,-1.686842754452383408e-05,6.067830678545788753e-03
1.614922984596919164e+01,9.654255930598472091e-01,2.452703055949603250e-01,-1.681723092993719915e-05,-1.375602326579663734e-02
1.615523104620924144e+01,9.654254922907219427e-01,2.452712998720421034e-01,-1.676618972420301779e-05,-3.781724248241395952e-04
1.616123224644928769e+01,9.654253918275278457e-01,2.452722911302262776e-01,-1.671530345436628151e-05,-2.557262326621865221e-03
1.616723344668933748e+01,9.654252916693328856e-01,2.452732793787124055e-01,-1.666457164811729896e-05,8.589676521734512880e-04
1.617323464692938373e+01,9.654251918152078060e-01,2.452742646266737048e-01,-1.661399383526968032e-05,-2.758384314252138210e-03
1.617923584716943353e+01,9.654250922642259036e-01,2.452752468832571087e-01,-1.656356954710114238e-05,-6.437196223778854885e-03
1.618523704740947977e+01,9.654249930154632509e-01,2.452762261575832381e-01,-1.651329831584696928e-05,-7.328164931979592317e-03
1.619123824764952957e+01,9.654248940679983626e-01,2.452772024587464017e-01,-1.646317967503307944e-05,8.830292759020889545e-03
1.619723944788957581e+01,9.654247954209127514e-01,2.452781757958146236e-01,-1.641321315998256480e-05,-8.496429236658798248e-03
1.620324064812962561e+01,9.654246970732902611e-01,2.452791461778295601e-01,-1.636339830713567922e-05,3.608239644265790955e-03
1.620924184836967186e+01,9.654245990242178443e-01,2.452801136138066662e-01,-1.631373465436902759e-05,3.482501986777998548e-03
1.621524304860972165e+01,9.654245012727846742e-01,2.452810781127350293e-01,-1.626422174083597127e-05,-9.952591153015422597e-04
1.622124424884976790e+01,9.654244038180828102e-01,2.452820396835773964e-01,-1.621485910668213348e-05,4.217487698833900268e-03
1.622724544908981770e+01,9.654243066592070877e-01,2.452829983352703136e-01,-1.616564629494665617e-05,5.404710055621762474e-03
1.623324664932986394e+01,9.654242097952548951e-01,2.452839540767239035e-01,-1.611658284838418664e-05,-5.337670112711876379e-03
1.623924784956991374e+01,9.654241132253262858e-01,2.452849069168220597e-01,-1.606766831176859034e-05,3.345585986326025940e-03
1.624524904980995998e+01,9.654240169485239775e-01,2.452858568644223913e-01,-1.601890223094232235e-05,1.903951302165993523e-02
1.625125025005000978e+01,9.654239209639533525e-01,2.452868039283561119e-01,-1.597028415350337793e-05,-1.072506285057919610e-02
1.625725145029005603e+01,9.654238252707225687e-01,2.452877481174282059e-01,-1.592181362831263103e-05,-3.040011169674575187e-03
1.626325265053010583e+01,9.654237298679425594e-01,2.452886894404173457e-01,-1.587349020641670716e-05,-7.685169777572355837e-03
1.626925385077015207e+01,9.654236347547264785e-01,2.452896279060758356e-01,-1.582531343791160339e-05,1.983428789241018647e-02
1.627525505101020187e+01,9.654235399301905884e-01,2.452905635231297510e-01,-1.577728287686236408e-05,-1.404365206054211321e-02
1.628125625125024811e+01,9.654234453934538163e-01,2.452914963002788551e-01,-1.572939807750056707e-05,5.510702070611053164e-05
1.628725745149029791e+01,9.654233511436374204e-01,2.452924262461965432e-01,-1.568165859472392398e-05,9.275711350702578809e-03
1.629325865173034416e+01,9.654232571798656570e-01,2.452933533695299539e-01,-1.563406398669142661e-05,-8.697629264171020252e-03
1.629925985197039395e+01,9.654231635012653356e-01,2.452942776788999413e-01,-1.558661381106940524e-05,-1.375709379652451320e-03
1.630526105221044020e+01,9.654230701069659304e-01,2.452951991829009915e-01,-1.553930762824423661e-05,-7.135227905618033752e-03
1.631126225245049000e+01,9.654229769960996910e-01,2.452961178901013339e-01,-1.549214499917128673e-05,-1.341978679363256197e-02
1.631726345269053624e+01,9.654228841678014206e-01,2.452970338090428859e-01,-1.544512548627002824e-05,-7.258598684961620629e-04
1.632326465293058604e+01,9.654227916212085869e-01,2.452979469482412522e-01,-1.539824865412486865e-05,4.916552453246961912e-03
1.632926585317063228e+01,9.654226993554614333e-01,2.452988573161857533e-01,-1.535151406707735422e-05,-3.999514852824822934e-03
1.633526705341068208e+01,9.654226073697028676e-01,2.452997649213393416e-01,-1.530492129270255575e-05,1.615880455100455028e-03
1.634126825365072833e+01,9.654225156630783511e-01,2.453006697721387408e-01,-1.525846989858248293e-05,6.807718350210774372e-03
1.634726945389077812e+01,9.654224242347362317e-01,2.453015718769943343e-01,-1.521215945434611916e-05,1.190866327348617977e-02
1.635327065413082437e+01,9.654223330838272998e-01,2.453024712442902211e-01,-1.516598953083675427e-05,-1.236077465170721049e-02
1.635927185437087417e+01,9.654222422095051215e-01,2.453033678823841324e-01,-1.511995970007035117e-05,6.097421830679125750e-03
1.636527305461092041e+01,9.654221516109259271e-01,2.453042617996075703e-01,-1.507406953589474075e-05,-6.227604871423382538e-03
1.637127425485097021e+01,9.654220612872488338e-01,2.453051530042657247e-01,-1.502831861325409912e-05,-1.885592353617895206e-02
1.637727545509101645e+01,9.654219712376351792e-01,2.453060415046373899e-01,-1.498270650812649762e-05,-7.794799007394001902e-03
1.638327665533106625e+01,9.654218814612494093e-01,2.453069273089751867e-01,-1.493723279855779795e-05,6.384269117990715864e-03
1.638927785557111250e+01,9.654217919572583018e-01,2.453078104255053682e-01,-1.489189706311427885e-05,3.047700882556265891e-03
1.639527905581116229e+01,9.654217027248316318e-01,2.453086908624278473e-01,-1.484669888308920438e-05,-1.098068033532242742e-02
1.640128025605120854e+01,9.654216137631416172e-01,2.453095686279162801e-01,-1.480163783937338273e-05,1.602722234503523024e-02
1.640728145629125834e+01,9.654215250713633623e-01,2.453104437301180107e-01,-1.475671351578583534e-05,4.004770646887335743e-03
1.641328265653130458e+01,9.654214366486743026e-01,2.453113161771540429e-01,-1.471192549624966706e-05,-7.061570325606858186e-04
1.641928385677135438e+01,9.654213484942548718e-01,2.453121859771191515e-01,-1.466727336751905142e-05,-5.434260003659339977e-03
1.642528505701140062e+01,9.654212606072879455e-01,2.453130531380817436e-01,-1.462275671609836181e-05,4.150259998294538073e-03
1.643128625725145042e+01,9.654211729869593972e-01,2.453139176680839417e-01,-1.457837513134385699e-05,-3.892152233801275066e-03
1.643728745749149667e+01,9.654210856324574319e-01,2.453147795751415283e-01,-1.453412820311833498e-05,1.130917425178856739e-02
1.644328865773154646e+01,9.654209985429731411e-01,2.453156388672440569e-01,-1.449001552247808355e-05,3.111587467034806521e-03
1.644928985797159271e+01,9.654209117177000588e-01,2.453164955523546853e-01,-1.444603668220023618e-05,6.121918417569653832e-03
1.645529105821164251e+01,9.654208251558347165e-01,2.453173496384103425e-01,-1.440219127715747227e-05,-3.072317822415152229e-03
1.646129225845168875e+01,9.654207388565132497e-01,2.453182011339082591e-01,-1.435847886389202133e-05,-1.476420118583690252e-02
1.646729345869173855e+01,9.654206528188750136e-01,2.453190500473006186e-01,-1.431489899898080731e-05,5.245571720915915594e-03
1.647329465893178480e+01,9.654205670421425189e-01,2.453198963862585624e-01,-1.427145128815587860e-05,-1.008610119920658188e-02
1.647929585917183459e+01,9.654204815255400529e-01,2.453207401584335257e-01,-1.422813533782235629e-05,-1.076189140586137965e-03
1.648529705941188084e+01,9.654203962682939011e-01,2.453215813714586246e-01,-1.418495075564824015e-05,-1.558750280530876112e-04
1.649129825965193064e+01,9.654203112696321254e-01,2.453224200329483795e-01,-1.414189715000235825e-05,-7.804891369209671081e-03
1.649729945989197688e+01,9.654202265287846751e-01,2.453232561504990472e-01,-1.409897413014171708e-05,8.852183085016470873e-03
1.650330066013202668e+01,9.654201420449834981e-01,2.453240897316883162e-01,-1.405618130755764694e-05,-1.425891014059564414e-02
1.650930186037207292e+01,9.654200578174623182e-01,2.453249207840755286e-01,-1.401351829211083810e-05,1.485158141006221767e-02
1.651530306061212272e+01,9.654199738454566360e-01,2.453257493152015134e-01,-1.397098469688856648e-05,-5.903887600509691476e-03
1.652130426085216897e+01,9.654198901282040612e-01,2.453265753325887810e-01,-1.392858013544301388e-05,9.589124543601499837e-03
1.652730546109221876e+01,9.654198066649437582e-01,2.453273988437412456e-01,-1.388630422185371804e-05,1.287032957309219156e-02
1.653330666133226501e+01,9.654197234549172224e-01,2.453282198561445582e-01,-1.384415657127574528e-05,-8.607405953012431388e-03
1.653930786157231481e+01,9.654196404973673928e-01,2.453290383772658290e-01,-1.380213679991193487e-05,-7.345877934652367443e-03
1.654530906181236105e+01,9.654195577915392068e-01,2.453298544145537663e-01,-1.376024452478391558e-05,9.349113128130579972e-03
1.655131026205241085e+01,9.654194753366794890e-01,2.453306679754386210e-01,-1.371847936409986701e-05,1.844903175236949685e-03
1.655731146229245709e+01,9.654193931320371735e-01,2.453314790673322421e-01,-1.367684093711574178e-05,8.066673606362538855e-04
1.656331266253250689e+01,9.654193111768626379e-01,2.453322876976280487e-01,-1.363532886376056519e-05,-1.823294664466290974e-02
1.656931386277255314e+01,9.654192294704084798e-01,2.453330938737009748e-01,-1.359394276505970778e-05,-1.636900552596296313e-02
1.657531506301260293e+01,9.654191480119288515e-01,2.453338976029076079e-01,-1.355268226227446249e-05,5.334212057387828498e-03
1.658131626325264918e+01,9.654190668006802367e-01,2.453346988925859673e-01,-1.351154697975393004e-05,1.426883437605975559e-02
1.658731746349269898e+01,9.654189858359205623e-01,2.453354977500558087e-01,-1.347053654005003764e-05,-7.071146572564963699e-03
1.659331866373274522e+01,9.654189051169097535e-01,2.453362941826182919e-01,-1.342965056901068710e-05,-8.623218935391382609e-03
1.659931986397279502e+01,9.654188246429097342e-01,2.453370881975562579e-01,-1.338888869117926816e-05,2.068655156415750550e-03
1.660532106421284126e+01,9.654187444131842044e-01,2.453378798021340623e-01,-1.334825053458249533e-05,4.605475921560364845e-03
1.661132226445289106e+01,9.654186644269987516e-01,2.453386690035976314e-01,-1.330773572653237702e-05,5.583061780538986149e-03
1.661732346469293731e+01,9.654185846836207396e-01,2.453394558091744615e-01,-1.326734389532624458e-05,-4.393069321622767795e-03
1.662332466493298710e+01,9.654185051823196417e-01,2.453402402260736193e-01,-1.322707467096145839e-05,-1.936248204755229227e-02
1.662932586517303335e+01,9.654184259223664855e-01,2.453410222614857417e-01,-1.318692768381701796e-05,1.448961756221038392e-02
1.663532706541308315e+01,9.654183469030345188e-01,2.453418019225830082e-01,-1.314690256585399064e-05,-4.951207381240823636e-03
1.664132826565312939e+01,9.654182681235986552e-01,2.453425792165191688e-01,-1.310699894929712173e-05,1.248155678541784316e-02
1.664732946589317919e+01,9.654181895833355842e-01,2.453433541504295989e-01,-1.306721646734954057e-05,-1.980142654264504740e-02
1.665333066613322544e+01,9.654181112815242161e-01,2.453441267314311336e-01,-1.302755475531686136e-05,3.677752356792831235e-03
1.665933186637327523e+01,9.654180332174450152e-01,2.453448969666222612e-01,-1.298801344778999223e-05,-4.982023785368761698e-03
1.666533306661332148e+01,9.654179553903803335e-01,2.453456648630830128e-01,-1.294859218160804293e-05,-1.079943116408601904e-02
1.667133426685337128e+01,9.654178777996146321e-01,2.453464304278749897e-01,-1.290929059366563436e-05,9.635073519144410695e-03
1.667733546709341752e+01,9.654178004444340377e-01,2.453471936680413079e-01,-1.287010832246027192e-05,1.282030327998794073e-02
1.668333666733346377e+01,9.654177233241266753e-01,2.453479545906067094e-01,-1.283104500753723398e-05,-5.836631162247799508e-03
