t,S,dS_dt,dS_dt_noisy
2.496554789953322739e+01,3.401955715565968035e+02,2.627520297886896117e+00,1.396256347761513084e-01
2.497443876416981468e+01,3.402189417874640185e+02,2.629608457220513174e+00,-2.205299939336187620e+00
2.498332962880639840e+01,3.402423305685015862e+02,2.631693229178003079e+00,-7.550015353846337263e+00
2.499222049344298568e+01,3.402657378695792545e+02,2.633774618121194067e+00,8.015758400210238221e+00
2.500111135807957297e+01,3.402891636606066754e+02,2.635852628403746678e+00,-4.213620555396465406e+00
2.501000222271615669e+01,3.403126079115330640e+02,2.637927264371231928e+00,-1.661308363732755033e+00
2.501889308735274398e+01,3.403360705923476530e+02,2.639998530361035378e+00,3.403462666820224136e+00
2.502778395198932770e+01,3.403595516730794088e+02,2.642066430702419311e+00,-2.817192877953113239e+00
2.503667481662591499e+01,3.403830511237969745e+02,2.644130969716561808e+00,3.652353286144114364e+00
2.504556568126250227e+01,3.404065689146088971e+02,2.646192151716480367e+00,3.240086358120266130e+00
2.505445654589908600e+01,3.404301050156635711e+02,2.648249981007072762e+00,4.071279371503002231e+00
2.506334741053567328e+01,3.404536593971491243e+02,2.650304461885159668e+00,-3.118696516845867350e+00
2.507223827517225700e+01,3.404772320292933614e+02,2.652355598639445589e+00,-5.699746805281167283e-01
2.508112913980884429e+01,3.405008228823641616e+02,2.654403395550515299e+00,7.060912222419853279e+00
2.509002000444543157e+01,3.405244319266689104e+02,2.656447856890885362e+00,1.281201337977986299e-01
2.509891086908201530e+01,3.405480591325550108e+02,2.658488986924968600e+00,-3.133711509056602118e+00
2.510780173371860258e+01,3.405717044704094860e+02,2.660526789909113177e+00,2.971346815060658120e+00
2.511669259835518986e+01,3.405953679106593199e+02,2.662561270091556409e+00,1.255144879627777987e+00
2.512558346299177359e+01,3.406190494237711732e+02,2.664592431712499376e+00,-1.949241218287045108e+00
2.513447432762836087e+01,3.406427489802515538e+02,2.666620279004060734e+00,-3.809412362423296727e-01
2.514336519226494460e+01,3.406664665506467031e+02,2.668644816190292701e+00,7.008178508966983244e+00
2.515225605690153188e+01,3.406902021055427099e+02,2.670666047487205930e+00,3.938926388461622352e+00
2.516114692153811916e+01,3.407139556155655669e+02,2.672683977102723318e+00,-2.594875677061871500e+00
2.517003778617470289e+01,3.407377270513808298e+02,2.674698609236774161e+00,-1.571418950834998718e+00
2.517892865081129017e+01,3.407615163836940724e+02,2.676709948081199997e+00,-2.587373385908522394e-01
2.518781951544787390e+01,3.407853235832504311e+02,2.678717997819852314e+00,4.797809920261849825e+00
2.519671038008446118e+01,3.408091486208351171e+02,2.680722762628494849e+00,5.986396609191624307e+00
2.520560124472104846e+01,3.408329914672729615e+02,2.682724246674922597e+00,-1.827067394966158886e+00
2.521449210935763219e+01,3.408568520934285289e+02,2.684722454118887214e+00,1.218551037031034312e+01
2.522338297399421947e+01,3.408807304702064016e+02,2.686717389112114773e+00,-8.968054802973641770e+00
2.523227383863080320e+01,3.409046265685507251e+02,2.688709055798343073e+00,-2.031994195979752504e+00
2.524116470326739048e+01,3.409285403594456625e+02,2.690697458313286106e+00,-7.314910615331681853e+00
2.525005556790397776e+01,3.409524718139149400e+02,2.692682600784690905e+00,1.600955099353167377e+00
2.525894643254056149e+01,3.409764209023569492e+02,2.694664487441709610e+00,6.431335191719016464e-01
2.526783729717714877e+01,3.410003875946480321e+02,2.696643122597851772e+00,3.930021003259431378e+00
2.527672816181373605e+01,3.410243718620230311e+02,2.698618510341662002e+00,-2.271855134481327809e+00
2.528561902645031978e+01,3.410483736757830115e+02,2.700590654749374764e+00,2.470054535338213952e+00
2.529450989108690706e+01,3.410723930072606436e+02,2.702559559890605811e+00,-2.672761649071276224e+00
2.530340075572349079e+01,3.410964298278200317e+02,2.704525229828394828e+00,7.758635341623806525e+00
2.531229162036007807e+01,3.411204841088570561e+02,2.706487668619159237e+00,1.282291733883906382e+00
2.532118248499666535e+01,3.411445558217990310e+02,2.708446880312726179e+00,7.596856063541288506e+00
2.533007334963324908e+01,3.411686449381047623e+02,2.710402868952360933e+00,1.067534854700846836e+01
2.533896421426983636e+01,3.411927514292648311e+02,2.712355638574695860e+00,2.459149743438736824e+00
2.534785507890642009e+01,3.412168752668011962e+02,2.714305193209835210e+00,4.311353304853326129e+00
2.535674594354300737e+01,3.412410164222675348e+02,2.716251536881264528e+00,-6.234895745885243201e+00
2.536563680817959465e+01,3.412651748672489020e+02,2.718194673605930589e+00,1.062165611238967688e+00
2.537452767281617838e+01,3.412893505733621282e+02,2.720134607394168569e+00,3.937110255132291403e+00
2.538341853745276566e+01,3.413135435122554782e+02,2.722071342249801518e+00,-1.956738301372308975e+00
2.539230940208935294e+01,3.413377536556088216e+02,2.724004882170049768e+00,7.755659829295116658e+00
2.540120026672593667e+01,3.413619809751335765e+02,2.725935231145596660e+00,1.334481588284310405e+00
2.541009113136252395e+01,3.413862254425727656e+02,2.727862393160583210e+00,-1.436112499772292495e+00
2.541898199599910768e+01,3.414104870297009029e+02,2.729786372192581467e+00,8.752735347110657926e+00
2.542787286063569496e+01,3.414347657083241643e+02,2.731707172212640700e+00,-9.570782607982519785e-01
2.543676372527228224e+01,3.414590614502802168e+02,2.733624797185253641e+00,4.722002016518922929e+00
2.544565458990886597e+01,3.414833742274383326e+02,2.735539251068393796e+00,5.719657654232586097e+00
2.545454545454545325e+01,3.415077040116993885e+02,2.737450537813488793e+00,2.042985577488132698e+00
2.546343631918203698e+01,3.415320507749957528e+02,2.739358661365439929e+00,5.103275350798750942e+00
2.547232718381862426e+01,3.415564144892913419e+02,2.741263625662654135e+00,-4.238369182216213282e+00
2.548121804845521154e+01,3.415807951265817337e+02,2.743165434636988920e+00,9.598155628729283517e-01
2.549010891309179527e+01,3.416051926588939978e+02,2.745064092213798546e+00,4.631747159889785692e+00
2.549899977772838255e+01,3.416296070582868651e+02,2.746959602311934034e+00,5.436664507958910875e+00
2.550789064236496984e+01,3.416540382968504446e+02,2.748851968843736060e+00,-3.681967930394328903e+00
2.551678150700155356e+01,3.416784863467066202e+02,2.750741195715029619e+00,-3.300316851992174172e+00
2.552567237163814085e+01,3.417029511800087107e+02,2.752627286825179098e+00,1.006182682224608804e+01
2.553456323627472457e+01,3.417274327689416396e+02,2.754510246067022550e+00,4.640478090958159996e+00
2.554345410091131185e+01,3.417519310857219921e+02,2.756390077326910770e+00,-1.637417317050141818e+00
2.555234496554789914e+01,3.417764461025976743e+02,2.758266784484742828e+00,-7.753737859400575694e-01
2.556123583018448286e+01,3.418009777918484247e+02,2.760140371413893234e+00,1.026661030763340499e+01
2.557012669482107015e+01,3.418255261257854158e+02,2.762010841981300757e+00,2.406617583266978944e+00
2.557901755945765387e+01,3.418500910767513687e+02,2.763878200047409806e+00,8.431698754612886759e+00
2.558790842409424116e+01,3.418746726171206660e+02,2.765742449466189967e+00,-2.528216785445260406e+00
2.559679928873082844e+01,3.418992707192991247e+02,2.767603594085191077e+00,1.352959120651807545e+01
2.560569015336741217e+01,3.419238853557242805e+02,2.769461637745436633e+00,1.595605418988537672e+01
2.561458101800399945e+01,3.419485164988651036e+02,2.771316584281551698e+00,2.523577196634693820e+00
2.562347188264058317e+01,3.419731641212222257e+02,2.773168437521684737e+00,6.049658588698315853e+00
2.563236274727717046e+01,3.419978281953277701e+02,2.775017201287544921e+00,3.624102750614532908e+00
2.564125361191375774e+01,3.420225086937454648e+02,2.776862879394409234e+00,4.485801766870200602e+00
2.565014447655034147e+01,3.420472055890705860e+02,2.778705475651104706e+00,1.644771012496021756e+00
2.565903534118692875e+01,3.420719188539300148e+02,2.780544993860017300e+00,7.371840326494282891e+00
2.566792620582351603e+01,3.420966484609822373e+02,2.782381437817107894e+00,1.525897013937789648e+00
2.567681707046009976e+01,3.421213943829171171e+02,2.784214811311935378e+00,4.414582649622840194e+00
2.568570793509668704e+01,3.421461565924562933e+02,2.786045118127608688e+00,5.634059357573667270e+00
2.569459879973327077e+01,3.421709350623528394e+02,2.787872362040840102e+00,1.098771218623436496e+01
2.570348966436985805e+01,3.421957297653914907e+02,2.789696546821904377e+00,4.248593885090560462e+00
2.571238052900644533e+01,3.422205406743884737e+02,2.791517676234700929e+00,-9.109372136865234282e+00
2.572127139364302906e+01,3.422453677621915631e+02,2.793335754036714746e+00,-1.859726333463965986e+00
2.573016225827961634e+01,3.422702110016802521e+02,2.795150783979005737e+00,9.085576380686788411e+00
2.573905312291620007e+01,3.422950703657654117e+02,2.796962769806269122e+00,1.711611595463771174e-01
2.574794398755278735e+01,3.423199458273896312e+02,2.798771715256799908e+00,1.852706358113891838e+00
2.575683485218937463e+01,3.423448373595268777e+02,2.800577624062510651e+00,1.763414669820323910e+00
2.576572571682595836e+01,3.423697449351829505e+02,2.802380499948910142e+00,1.765455931031247649e+00
2.577461658146254564e+01,3.423946685273949697e+02,2.804180346635149590e+00,-5.405511891278269587e-02
2.578350744609913292e+01,3.424196081092317172e+02,2.805977167834017294e+00,1.384075659438630446e+01
2.579239831073571665e+01,3.424445636537936366e+02,2.807770967251887129e+00,1.431294044284314060e+00
2.580128917537230393e+01,3.424695351342125491e+02,2.809561748588821573e+00,3.892460972631969440e+00
2.581018004000888766e+01,3.424945225236519946e+02,2.811349515538477561e+00,-7.616027288792146521e-01
2.581907090464547494e+01,3.425195257953070040e+02,2.813134271788186425e+00,4.624525571253500722e+00
2.582796176928206222e+01,3.425445449224041568e+02,2.814916021018909476e+00,-1.345362621170030692e+00
2.583685263391864595e+01,3.425695798782017505e+02,2.816694766905248670e+00,7.177375197310288613e+00
2.584574349855523323e+01,3.425946306359894038e+02,2.818470513115496345e+00,2.373583529064692055e+00
2.585463436319181696e+01,3.426196971690885107e+02,2.820243263311581927e+00,5.318407701935066179e+00
2.586352522782840424e+01,3.426447794508518996e+02,2.822013021149100354e+00,2.726079963965097441e+00
2.587241609246499152e+01,3.426698774546641175e+02,2.823779790277306745e+00,2.722530385584327028e+00
2.588130695710157525e+01,3.426949911539410323e+02,2.825543574339155484e+00,8.676939517633002197e+00
2.589019782173816253e+01,3.427201205221304008e+02,2.827304376971245148e+00,-4.698151876731981424e+00
2.589908868637474626e+01,3.427452655327111870e+02,2.829062201803887788e+00,8.173365894379642782e-01
2.590797955101133354e+01,3.427704261591942441e+02,2.830817052461060968e+00,1.293704414435969063e+01
2.591687041564792082e+01,3.427956023751218595e+02,2.832568932560414865e+00,4.300289297464307658e+00
2.592576128028450455e+01,3.428207941540677552e+02,2.834317845713350437e+00,-2.872801321707219913e+00
2.593465214492109183e+01,3.428460014696374287e+02,2.836063795524918163e+00,-4.315531812168784676e-01
2.594354300955767911e+01,3.428712242954678686e+02,2.837806785593873116e+00,4.112435879456473486e+00
2.595243387419426284e+01,3.428964626052275548e+02,2.839546819512705156e+00,1.955001590667375666e+00
2.596132473883085012e+01,3.429217163726166859e+02,2.841283900867587420e+00,7.273221197066992438e+00
2.597021560346743385e+01,3.429469855713668949e+02,2.843018033238420728e+00,-9.754143853600476533e-01
2.597910646810402113e+01,3.429722701752414764e+02,2.844749220198831807e+00,7.418331966924783138e+00
2.598799733274060841e+01,3.429975701580351597e+02,2.846477465316157307e+00,7.021734781553643501e-01
2.599688819737719214e+01,3.430228854935743357e+02,2.848202772151481099e+00,-3.825089364216555765e+00
2.600577906201377942e+01,3.430482161557170002e+02,2.849925144259598753e+00,-3.150089957531998053e+00
2.601466992665036315e+01,3.430735621183526405e+02,2.851644585189053061e+00,6.325631344680147095e+00
2.602356079128695043e+01,3.430989233554023485e+02,2.853361098482125158e+00,1.156773813672563733e+01
2.603245165592353771e+01,3.431242998408187646e+02,2.855074687674846956e+00,6.525955750822731716e-02
2.604134252056012144e+01,3.431496915485860768e+02,2.856785356296979828e+00,4.017674535008843861e+00
2.605023338519670872e+01,3.431750984527200785e+02,2.858493107872076777e+00,7.970174046102844301e+00
2.605912424983329601e+01,3.432005205272681110e+02,2.860197945917413165e+00,3.369703857890558041e-01
2.606801511446987973e+01,3.432259577463090068e+02,2.861899873944063089e+00,5.744919825178564921e-01
2.607690597910646702e+01,3.432514100839533739e+02,2.863598895456814120e+00,6.652714336849964383e+00
2.608579684374305074e+01,3.432768775143431981e+02,2.865295013954263226e+00,5.744994523525321029e+00
2.609468770837963802e+01,3.433023600116520697e+02,2.866988232928790126e+00,7.122111267657474265e+00
2.610357857301622531e+01,3.433278575500851844e+02,2.868678555866527091e+00,3.779375676947831941e+00
2.611246943765280903e+01,3.433533701038792856e+02,2.870365986247399803e+00,4.702710066306229564e+00
2.612136030228939632e+01,3.433788976473026651e+02,2.872050527545132681e+00,2.716305824475331310e+00
2.613025116692598004e+01,3.434044401546552194e+02,2.873732183227218684e+00,1.620569253254098285e-01
2.613914203156256733e+01,3.434299976002683366e+02,2.875410956754983260e+00,2.180042486380179945e+00
2.614803289619915461e+01,3.434555699585051229e+02,2.877086851583509741e+00,3.168549043531522891e+00
2.615692376083573834e+01,3.434811572037600058e+02,2.878759871161724604e+00,4.739159313009166041e+00
2.616581462547232562e+01,3.435067593104592447e+02,2.880430018932354841e+00,2.710586980376989530e+00
2.617470549010891290e+01,3.435323762530605336e+02,2.882097298331906643e+00,1.442876598982927305e+00
2.618359635474549663e+01,3.435580080060530577e+02,2.883761712790752441e+00,1.569726072676126849e+00
2.619248721938208391e+01,3.435836545439577776e+02,2.885423265733058074e+00,1.041109125108470224e+01
2.620137808401866764e+01,3.436093158413269748e+02,2.887081960576837858e+00,-1.050729428500800644e+00
2.621026894865525492e+01,3.436349918727447061e+02,2.888737800733901295e+00,7.273117816815727110e+00
2.621915981329184220e+01,3.436606826128265197e+02,2.890390789609924127e+00,9.969332670430294030e+00
2.622805067792842593e+01,3.436863880362194550e+02,2.892040930604414584e+00,4.389699341464828208e+00
2.623694154256501321e+01,3.437121081176022130e+02,2.893688227110715161e+00,4.585722790524576098e+00
2.624583240720159694e+01,3.437378428316850432e+02,2.895332682516029266e+00,4.019876873407335793e+00
2.625472327183818422e+01,3.437635921532096859e+02,2.896974300201408781e+00,5.018631583217095127e+00
2.626361413647477150e+01,3.437893560569496003e+02,2.898613083541750512e+00,8.380613802227589559e+00
2.627250500111135523e+01,3.438151345177096800e+02,2.900249035905815731e+00,-3.395359642939054012e+00
2.628139586574794251e+01,3.438409275103264235e+02,2.901882160656246157e+00,6.506386552930521816e+00
2.629028673038452624e+01,3.438667350096678774e+02,2.903512461149537316e+00,1.248747072019835036e+00
2.629917759502111352e+01,3.438925569906337500e+02,2.905139940736063409e+00,-2.306156800032831633e+00
2.630806845965770080e+01,3.439183934281551842e+02,2.906764602760079086e+00,5.330584434436630659e+00
2.631695932429428453e+01,3.439442442971949276e+02,2.908386450559714120e+00,2.665454037002298993e+00
2.632585018893087181e+01,3.439701095727473330e+02,2.910005487466996499e+00,1.255316690901286591e+01
2.633474105356745909e+01,3.439959892298383579e+02,2.911621716807816895e+00,3.884844778177241498e+00
2.634363191820404282e+01,3.440218832435253944e+02,2.913235141902001502e+00,4.007212669908092550e+00
2.635252278284063010e+01,3.440477915888975531e+02,2.914845766063226762e+00,4.230593005413174623e+00
2.636141364747721383e+01,3.440737142410753222e+02,2.916453592599133060e+00,5.454817559598424737e+00
2.637030451211380111e+01,3.440996511752109654e+02,2.918058624811218138e+00,-2.709834799702957042e-01
2.637919537675038839e+01,3.441256023664881809e+02,2.919660865994915255e+00,-4.164202244970774736e+00
