r,Q,R,temperature,E_r
2.099980114373304233e-06,3.195757430682403333e-14,6.189571943628560674e-06,3.436330783145049281e+02,6.251986031643140595e+05
3.811240587362233625e-06,8.843687881555997092e-13,5.288703861809912787e-06,2.948198877165500562e+02,1.742791572360695601e+08
8.172712061331295904e-07,1.532397093118636577e-14,2.705051162710237872e-05,3.023006456992987410e+02,9.017597016907778880e+02
1.220311732605464692e-07,5.120781156225713285e-14,1.012231683350101662e-05,3.613130691152908867e+02,1.398687747529914304e+04
4.535006432699127514e-05,1.775303369171868317e-14,8.060506389815600762e-06,2.568527924449039119e+02,7.758314501478230522e+04
7.167396111526769107e-07,7.606538128964193411e-14,4.522149485425541851e-05,3.539496664726646600e+02,1.312276318764477992e+03
3.176212376033850163e-06,7.723926651940344858e-13,8.834916343866504109e-06,3.309225191627731419e+02,1.770295128885132447e+07
1.949131206103207277e-07,8.257567426238943135e-13,9.845417096183380065e-06,2.896179185560094425e+02,2.044575225775102153e+05
2.682044686186319301e-07,3.087908926565772299e-14,1.957663030444411264e-05,2.336334719932103496e+02,-2.079748135439022008e+02
1.053011811912167413e-05,1.855495604966198532e-14,7.905995528824417238e-06,2.056450454327353157e+02,1.503986931930286810e+06
5.189300895580616294e-07,4.522518198693997524e-14,9.226130418860858720e-06,2.212794157831850725e+02,-1.743681268448933406e+04
6.834836287913039896e-06,2.821169760388447506e-14,4.554736422262272035e-05,3.087985356425134000e+02,3.164490120041129558e+03
3.761943982755814296e-06,1.026115364471160195e-14,1.240934043886468117e-05,3.523780689854737034e+02,4.577203999969148572e+04
3.936312445988028407e-06,2.732904901242655942e-14,2.503142471370571728e-05,3.671649076942729266e+02,1.654569206192082493e+04
5.009501046527988166e-05,3.965245572638035730e-14,1.153354336249349256e-05,2.897304825438203579e+02,1.420141974576912762e+05
2.623254200256823596e-06,7.947232990410949714e-13,9.184447077185773901e-06,2.111385359187646031e+02,1.113002867264061794e+07
5.512172041178242372e-05,1.124175055226168189e-13,1.628899232370737037e-05,2.905913112210834015e+02,3.325362805019469815e+05
6.368118152637285411e-06,3.487175360781457899e-13,1.600418113776678472e-05,2.242584108013111006e+02,7.189598101739306003e+04
1.686015429392738425e-05,1.699006758984403356e-14,2.383676947150685361e-05,2.518601782793593316e+02,7.940767758594276529e+03
2.588069654409084384e-06,2.561046922658964886e-13,2.885903191831152613e-05,2.070773208132216610e+02,-3.032879573746455571e+04
7.997430694501516809e-06,1.132905074113117252e-14,3.521955280171553201e-05,2.504860592736595777e+02,6.095441079771167097e+02
4.979268158759188160e-05,7.569830284753312123e-14,3.442169191062022373e-05,3.140966366447888163e+02,2.744136619631214417e+05
5.887130547739918737e-06,6.868592738779001398e-14,1.483186197666175080e-05,2.129497537054702150e+02,-1.086307869079710217e+05
1.239050590232214676e-05,7.393078565264678346e-13,1.641570083827739745e-05,2.668158989942918424e+02,9.125498214504336938e+06
3.818265504634173939e-07,5.528611124372359191e-13,1.622450122694770562e-05,3.204922639886292473e+02,8.592618035797015182e+04
1.721017186573182376e-07,8.781131828694678753e-14,1.742669711952917852e-05,2.075754689768820640e+02,-3.083893556885903763e+03
7.221657842791743545e-05,1.328256896640503750e-13,1.409980905474405926e-05,2.903808426685865243e+02,2.289068989243632241e+05
3.543863734684695288e-07,1.942735243907618312e-14,1.358747286312129793e-05,3.493034150126503619e+02,5.938847801182172589e+03
8.713492226724683116e-07,9.259475387914311873e-13,4.654151659235703360e-05,3.809215053348810898e+02,2.047181896466200851e+04
1.670142996465171027e-06,3.472472628466391962e-14,1.253425803762367854e-05,3.648944617483139723e+02,7.007540491596600623e+04
2.825575142387274318e-05,8.291067458505484268e-14,2.320476555041216276e-05,3.072351666892512867e+02,9.333560448254534276e+05
7.761866053028646610e-07,2.293071386386581105e-13,3.869346905267157828e-05,3.147501853735678310e+02,5.045202365499388179e+03
2.961728712411852431e-07,2.516418911946126494e-14,3.580657376509378175e-05,3.601553089922267077e+02,3.744632846797209140e+02
1.916005433404880974e-06,2.289527379629062564e-14,2.950703154606105881e-05,3.524662533135121407e+02,3.771614357145392205e+03
2.988982830821616988e-05,5.069935312328357749e-14,8.202724737279275754e-06,3.979815626188184297e+02,5.100423002649919363e+05
1.355547196577934105e-07,1.238543449195303982e-13,4.309760202731426906e-05,2.838659650400408623e+02,2.240729890414234546e+02
3.988625097473192525e-06,4.955086960012866723e-13,1.016616520824944884e-05,2.905503110693122153e+02,6.514493081185424700e+06
1.294556875014600785e-05,2.530053689951904413e-13,4.485736663153058306e-05,2.215985971802831500e+02,-2.124054168569912872e+04
2.509198826560563253e-06,6.505101545271105277e-14,1.069832879485872176e-05,3.374208307633488175e+02,2.720179500635789591e+05
4.145738530848121315e-05,3.419913884477900063e-14,1.693023688284679904e-05,2.553176982633618479e+02,1.788388929583226854e+05
1.392258556974706863e-06,1.539305777625758047e-13,1.189166090617254767e-05,3.377237572671166959e+02,2.572943570430779946e+05
1.320976428627551480e-05,1.107998817449339032e-14,2.206069430325790771e-05,2.256090961270640207e+02,-6.651498865547924652e+03
3.208558754804853631e-07,7.844999290871384045e-14,4.316440255248737214e-05,2.782526676347323473e+02,2.974833116901585299e+02
2.564285403603285818e-07,1.543663898645179068e-13,2.239414828647683344e-05,3.851983262901021590e+02,9.185819102332763578e+03
7.981343171438103374e-06,3.117128818305525793e-14,8.246247760052031071e-06,2.575721405970951423e+02,1.512283140650300309e+06
1.950613349993191493e-06,1.079614822782442067e-14,7.620921678936001295e-06,2.297171853965926402e+02,-1.478795880823537300e+04
4.167103631237682978e-06,3.979021217196924112e-14,4.263751403584955607e-05,3.857386114369048187e+02,5.603594947916037199e+03
7.076733959779386767e-06,1.113122100266759791e-14,9.732115167312644971e-06,2.754769135481283797e+02,9.073081244138687907e+04
6.979873100361687847e-07,2.888754682447926619e-13,1.737681069047968983e-05,3.736486105164000833e+02,9.510094852649956010e+04
2.924936043111747075e-06,5.533126612193726619e-13,1.198377059074169231e-05,3.436318185017559017e+02,2.449511774990913924e+06
3.334754543446809657e-05,1.531879964010014583e-13,1.165648567478416408e-05,2.243604801643819258e+02,1.238076865137759596e+06
1.868913906133376301e-07,1.849159874873864572e-14,3.488756385861993103e-05,2.925565897599749405e+02,1.010834655445633530e+02
5.172243484351362803e-06,2.291090869958170573e-13,2.783017731002838409e-05,3.921847770275194307e+02,1.490853731992437970e+05
3.052744439365418020e-05,5.082760565554527248e-14,2.384547719954157655e-05,3.263518451119306292e+02,4.901955590922753909e+05
1.153946829494383503e-07,1.688136529405241358e-13,5.548294551873596031e-06,2.965757436964844374e+02,1.517998518714295351e+05
1.400817565089408177e-05,1.052670523761884068e-13,7.332759318807048266e-06,3.446284163526243560e+02,4.821475041741281748e+06
4.031953059248648720e-07,3.699236450965266832e-14,1.144639205734751273e-05,2.481394439518666104e+02,2.257795612754653121e+03
9.930521700486950757e-07,7.610380423319703577e-14,1.146729883755083591e-05,2.703311342095046257e+02,3.911721112511825777e+04
1.026327782068336852e-07,7.864464369654930786e-14,1.221305126584048680e-05,2.099017695113451509e+02,-4.392400135235133348e+03
1.055361060104702883e-06,1.764208642571465069e-13,2.104015381651945643e-05,2.823242830288168079e+02,2.074234471929323627e+04
3.204188401537353808e-05,9.400615427991504258e-14,4.331858353933461811e-05,2.172546165576966359e+02,-3.103779547869208182e+04
1.740007760880060934e-07,2.362409464938458390e-13,3.196723901723716910e-05,2.241235780480479889e+02,-6.162603392389655710e+02
5.630641716287079513e-05,4.882644384249276918e-13,5.371984807279221055e-06,2.417947917303306724e+02,1.384171572874280857e+06
1.950837713229054576e-06,3.777865319026086636e-13,1.513126213373138081e-05,3.758310402289005765e+02,5.385708821236542426e+05
3.043616232867948284e-06,1.396397526584520552e-14,1.026186245327624457e-05,3.780757969751241490e+02,1.019535979727459198e+05
7.164999502105973459e-07,4.480309889345184640e-13,5.427398742729476425e-06,2.856064901980037689e+02,6.764825282986322418e+06
6.398887452205928594e-05,3.606586398041707506e-14,2.243930589934587229e-05,3.924489835491671101e+02,7.916587488026441133e+04
3.925223588457855333e-07,3.164729427505753791e-14,6.431831946484804000e-06,3.384266067780035314e+02,9.404368278718146030e+04
2.174024043869197866e-05,8.833110936992139425e-13,2.738545052152389854e-05,2.730253736316990398e+02,2.180689155981442891e+06
3.793682099162516570e-06,5.737280710609111136e-13,5.863963044589075288e-06,3.004856848239642204e+02,7.606192279018333554e+07
8.824878175677559989e-07,2.145380466683741514e-13,1.606229813086552466e-05,2.477587107503476886e+02,1.004986746631465940e+04
1.084083160973363750e-05,9.617617642700133745e-13,1.937504293431807452e-05,2.973407842470882656e+02,4.455382118207341060e+06
2.391711521640265344e-05,3.261415645578214517e-13,1.994011486170683492e-05,3.627950640849543333e+02,5.124354628477627411e+06
4.324279127074216294e-05,9.500367457494397290e-13,2.804912817439551739e-05,3.564633809396096353e+02,4.566290981494355947e+06
1.535067017068308098e-07,1.091219594137404901e-14,1.704197216887899012e-05,3.278379123979286760e+02,6.269322717446566458e+02
1.136030205286106254e-07,6.234186042378632291e-14,2.749092659547814046e-05,2.318901027237720598e+02,-8.242211139164669476e+01
6.524478955448131631e-07,3.814500538363248379e-14,2.900309518305987271e-05,2.089262551322011348e+02,-1.049114996687603934e+03
9.706078858121034109e-07,5.200068027357059987e-13,4.662237148284085542e-05,3.654905634441433335e+02,1.182416830363143345e+04
6.376826675740718846e-07,8.183911844384348036e-13,1.071145848604665228e-05,3.427851022710554503e+02,9.254523106087930501e+05
3.686336200153007919e-07,4.693704139415011292e-14,1.640824230860532578e-05,2.943059655343179202e+02,4.997477441816431565e+03
6.969865215344472724e-07,2.236199451049501446e-13,6.075570909425136996e-06,2.451265943591333780e+02,5.825939383692317642e+05
1.559522739556511809e-05,4.471673907497909393e-13,1.149863411457997128e-05,3.319783369594787814e+02,1.652484218533318490e+07
1.195174167661635014e-06,4.211289547576385407e-14,1.127090374575064344e-05,3.527062986536413973e+02,7.794844847671542084e+04
5.762731701138758836e-06,3.292648764289264521e-14,5.721770559866714220e-06,2.783960359122530122e+02,8.911262223816163838e+06
4.507772171446139259e-06,5.594690254794027433e-13,1.151076095855036137e-05,2.643968587823675875e+02,4.952980266567325220e+06
2.805092404437197176e-05,2.209232329760357426e-13,6.436816071671389123e-06,3.935805102847212424e+02,2.523467198775936849e+06
9.984114605457922298e-06,1.285291405876216137e-14,2.101199176216574162e-05,2.794201290377327496e+02,1.440940520085819298e+04
2.919784283388783118e-05,1.244556054717722941e-14,1.048328807329700565e-05,3.110825908612668513e+02,1.312089763487579767e+05
4.554087222498630263e-06,2.112306649366230030e-14,3.616785312400412714e-05,2.606729104453813193e+02,1.120129744627780155e+03
1.408599940455951054e-07,4.724248059119563335e-13,1.493470324279942211e-05,3.159545824447010887e+02,3.320912269326050591e+04
1.226181870522722342e-06,4.755527440403327556e-14,4.510457604067604962e-05,2.618535253965425795e+02,3.667404352532513485e+02
6.716629553602579813e-07,1.243807076312839339e-13,4.578423392792432074e-05,2.828295573033887536e+02,9.114041274939681898e+02
4.210439484079974451e-07,2.914705168706016393e-13,3.104009031893829667e-05,2.434043413903219459e+02,3.969300061628409821e+02
8.906802692224612835e-06,8.589254319089680727e-14,1.430875481323869092e-05,3.029688807085669282e+02,4.397311458993900451e+05
3.056466168484650283e-05,4.021741203228764087e-13,3.641287808131098684e-05,3.187879518891342627e+02,5.482137877276660874e+05
2.104866003873916144e-05,2.196959010016385966e-13,1.543872759129955057e-05,2.736926804564100166e+02,4.456805330210323445e+06
8.289866188518477746e-07,7.122256043000645577e-14,2.276877551347901240e-05,2.846572408291165743e+02,5.427577254439636818e+03
2.300507889766881147e-06,2.906050253606224531e-14,9.855478573769051715e-06,3.240770285323563371e+02,1.275625140468236496e+05
7.647118067270436461e-07,4.260937455681777924e-14,3.296113311232709456e-05,2.094627051889007419e+02,-9.172693343990417816e+02
1.259548108632268370e-06,5.070903521240045423e-14,1.329512807209528460e-05,2.885536985939825172e+02,3.172252109294671391e+04
2.229880359291836346e-06,8.943254322539039084e-14,4.972993823807497142e-05,3.457334647900236746e+02,3.430551048702878688e+03
9.282265100996380522e-05,3.157085513540434141e-14,7.061456878000467272e-06,2.918161149939621168e+02,3.293282818695921014e+04
1.746520901916891709e-07,1.598766125104826649e-14,7.965792652319233225e-06,3.393816553105828007e+02,1.118571020698481516e+04
1.682994229262789589e-06,3.554646671246855181e-13,1.154099919429361249e-05,3.583547804565905039e+02,9.247528610873951111e+05
5.591157171573984784e-05,2.885205814042705461e-14,1.784231228015894225e-05,2.033298729144834738e+02,8.295145640442648437e+04
5.434864813249068760e-06,5.033736128492225583e-13,8.952866121711887677e-06,2.167248312616498254e+02,2.127950999180118740e+07
1.192609738785546600e-06,3.277849199214645454e-14,9.544771023709252975e-06,3.460779834066046305e+02,9.576758983482247277e+04
1.866110826389465139e-05,6.818396488882900580e-14,5.040238548774733716e-06,2.546523391612060436e+02,1.759778490890876157e+06
8.774546789293336294e-05,4.046467857314125093e-14,5.115490386329273093e-06,3.427232098873655559e+02,4.723645802113817626e+04
1.779315042330630872e-05,2.429813394977696743e-13,2.346399988818066425e-05,3.088378798488627126e+02,6.522019836037855130e+05
5.417911482104388528e-05,3.791360655371363329e-13,2.760185349902313071e-05,3.581799505285445662e+02,1.160865506001135334e+06
4.924350883852418852e-06,2.211336287311194775e-14,8.621516383752905762e-06,3.486976792259013678e+02,4.059495579631724395e+05
7.996253189944672677e-07,1.425269576084183369e-13,2.893400598072551545e-05,3.809162475814580375e+02,1.203643308905936647e+04
2.540814203749738348e-07,2.437204492665796867e-13,5.251710444232880939e-06,2.027701286638284728e+02,-3.354078225707567763e+05
6.727777387209204530e-05,2.731532548472758315e-14,7.626583054461990091e-06,3.193922228055844812e+02,5.423926210194302257e+04
3.828369388392250660e-07,1.427611539697638539e-13,2.201596781751074587e-05,2.528877188739066355e+02,1.804899770706269919e+03
2.434322683706635992e-05,2.436825833625861178e-13,3.415353165807727344e-05,3.333756604598477224e+02,3.355134620775872609e+05
6.048627265193544597e-06,9.074655387781084687e-13,1.110287811623997953e-05,2.556424711022563372e+02,2.220815098856605962e+07
1.661085768112688530e-06,6.717437244966499474e-13,2.128392393773161662e-05,3.240860662752750159e+02,2.090587331827763119e+05
8.341369903241030921e-07,2.205576527377513922e-13,7.974499574516612159e-06,3.075539357927254400e+02,5.912350016006601509e+05
1.118868714485083890e-07,2.046194912971527075e-13,1.054704646354450123e-05,3.313703093026362581e+02,3.720520522432210419e+04
5.216573239812749639e-05,1.700367145520357916e-14,9.491282539159672015e-06,2.856356919061789768e+02,5.615943177362562710e+04
4.887021729970975375e-06,3.227743249016089836e-14,2.542490254161590570e-05,2.903785425203812451e+02,1.164056380511248972e+04
2.019427543050159762e-05,8.905260407077986179e-13,3.321548572531598614e-05,3.429615887413824566e+02,1.223101786262120586e+06
9.509136291465912776e-06,2.406379308267435751e-13,4.206582159207513272e-05,2.360441073484419121e+02,-3.561459296139859362e+03
