Vb,g,T,S0,Td,Td_noisy
1.000186013037468458e+00,2.087705925406453944e-01,3.551741299451806100e+01,2.182319810867435983e+00,1.240207115361827839e+01,1.243821418825896075e+01
4.202748387185399892e+00,8.074316809239205917e-01,2.743103246516253080e+01,2.103323037361628511e+00,5.071227705894390425e+00,4.962663990779494938e+00
1.709275260374904626e+00,6.443141920439706682e-01,3.529895418413536134e+01,4.686972967163628212e+00,6.018047315403145525e+00,6.042774735649093287e+00
7.785194455519000023e-01,7.261337680622781399e-01,3.448869060777331441e+01,6.416839342512651312e-01,4.955064983150871072e+00,4.975877709125529513e+00
3.076198492036350096e+00,6.421245652921192537e-01,2.060610184068736217e+01,4.321250609620119754e+00,5.983358373133517816e+00,6.017334567391265487e+00
4.340168591552616917e+00,5.172932070377972424e-01,2.143166046071944919e+01,1.894332705698656749e+00,6.166198914231566519e+00,6.132423980102355898e+00
2.041047294406606483e+00,7.580470061129813697e-01,3.327627545399056430e+01,3.655598135031057350e-01,4.041416196385344328e+00,4.066842372731199085e+00
1.548303053850612843e+00,9.911164829177085966e-01,2.031478506143576368e+01,4.989348254634999869e+00,3.953553558877175966e+00,4.003345625869568991e+00
1.769387059298622056e+00,9.816027664157239707e-01,2.150518070641534507e+01,2.431882598574222953e+00,3.682315116943066791e+00,3.761923390953077373e+00
6.269891373850855487e-01,2.124876209805424132e-01,2.562838252828719732e+01,7.297880779402317053e-01,1.266052716203593853e+01,1.267333401387427649e+01
7.295670986765298016e-01,1.316399409565797984e-01,2.683189109312309029e+01,5.498590495437587489e-01,1.803878781034861234e+01,1.797338261529275272e+01
3.043374871044719487e+00,2.432257717260130625e-01,3.718935763459180066e+01,5.538398122351610997e-01,8.767284390955461859e+00,8.770318819384966602e+00
1.684688918648048483e+00,2.941150726340479027e-01,3.573902813915489673e+01,3.859907415125532815e+00,1.065079461896237234e+01,1.068298393170840299e+01
2.853889675115554692e+00,9.444152827776169934e-01,2.949809685897803746e+01,1.138334333594744008e+00,4.017852953086474166e+00,4.043569751739624074e+00
5.522915955889921236e+00,4.290768970512230940e-01,2.359609841686654264e+01,3.839812651734108684e+00,8.790365196146337823e+00,8.885325920102685515e+00
4.923310829699429014e+00,6.268456681498841832e-01,2.094475320629129200e+01,2.818661298648707181e+00,5.935026235307610420e+00,5.925490312820937078e+00
5.047000427745469864e+00,9.674719682567290979e-01,3.423345271016476232e+01,1.235215209996275876e+00,4.236064696205333213e+00,4.186156041807966410e+00
5.609629890486555581e+00,6.190618121209374713e-01,2.668193621515375114e+01,1.984974192721163933e+00,6.127869714944996993e+00,6.096839229343573585e+00
4.168373257867838078e+00,4.013145695337417829e-01,2.217811232828698209e+01,2.805067760728286785e+00,8.170898304149860181e+00,8.203761344869370475e+00
2.907374973197790258e+00,8.350798244388305536e-01,3.698336944322282704e+01,4.302620351114458508e+00,5.295094561086082230e+00,5.255918540758801605e+00
9.033470365252405099e-01,4.648277487079912618e-01,3.969168271026038042e+01,2.707319656286304443e+00,6.400502465951474207e+00,6.349451437939722886e+00
4.469385063533406921e+00,2.374717848095141970e-01,3.157219335513509861e+01,1.867300726844766778e+00,1.258303325669402994e+01,1.254215155665399628e+01
1.111484743685948073e+00,7.599552745234635642e-01,2.062077520016670107e+01,4.929452383353290834e+00,4.554642653846033618e+00,4.614809428632346666e+00
2.168626563327391565e+00,7.629406857209491966e-01,2.599626709258119561e+01,8.321447167841033998e-01,4.138525483369291713e+00,4.150729786069551785e+00
2.043347405109327664e+00,4.784550682985799774e-01,2.651553289373400091e+01,1.860288049523621146e+00,6.431004723468979556e+00,6.414849782740768447e+00
5.658194715425532095e+00,5.722409261734425767e-01,3.370116042438594661e+01,3.944035560854501465e+00,7.623545786649406075e+00,7.665981373740629046e+00
5.266407300712184991e+00,7.428069433892603435e-01,3.604129253406753719e+01,6.020932248448044311e-01,4.407446710058592565e+00,4.441879527198570266e+00
1.900262612834060949e+00,8.269229270125979525e-01,2.230490832331101103e+01,4.284163279896308296e+00,4.665657023397930203e+00,4.617999411844828650e+00
2.561152665705027864e+00,3.972409201499621512e-01,3.711081652324538993e+01,4.746575574643838280e+00,9.230699625678679965e+00,9.272260876843429145e+00
3.125416733815503889e+00,9.464777621308431144e-01,2.795757736768887014e+01,2.500408408915197889e+00,4.539547566976467330e+00,4.552098265674357158e+00
7.624480663775480282e-01,9.134408372594557957e-01,2.043829083490521370e+01,4.215433430815042293e+00,3.957683234990285293e+00,3.856348537701771662e+00
6.057678258557497308e-01,7.586551223251746245e-01,2.701688818176143059e+01,1.361212378348310326e+00,5.105890650085011195e+00,5.047826839550815237e+00
3.630043918469717745e+00,3.360663271624365067e-01,2.252832141894125328e+01,9.524294270564260811e-01,7.141064779859476630e+00,7.154511270715749660e+00
3.251304303428086850e+00,1.691030963741069759e-01,2.895472795429195401e+01,4.099138157310642683e+00,1.953261798077110356e+01,1.955720625909463806e+01
3.962050123338535457e+00,4.440405885927468654e-01,2.530940564860404862e+01,4.886344540389110591e+00,8.976076112941287377e+00,8.962480929208378910e+00
5.331286142288172769e+00,7.296374150663914593e-01,3.322824426178115687e+01,2.781119537566600908e+00,5.960659691715634700e+00,5.911947837868206435e+00
1.260817994317561475e+00,1.772871390193919150e-01,3.038934943165784830e+01,7.001838741737708149e-01,1.303069700400068420e+01,1.304358159247471960e+01
5.427894185199832577e+00,7.997405794092656839e-01,3.673798982989568884e+01,3.620364308824813859e-01,3.915844390345846193e+00,3.826085007152195239e+00
1.652839781317213541e+00,5.890048116823958235e-01,2.629229767703193943e+01,1.549554922333053142e+00,5.268001438570316886e+00,5.296161270989078851e+00
5.574734413066780192e+00,7.406344679288853206e-01,2.903714983899858737e+01,4.104543009600269521e+00,6.337344517920882936e+00,6.330573037624429134e+00
1.372305550946694819e+00,6.139483957864406705e-01,2.268754206333954926e+01,1.745524381584181217e+00,4.841812744501494237e+00,4.841173004829706805e+00
2.697157283624658231e+00,3.910242875720952860e-01,3.859931270206963916e+01,1.096614429958653991e+00,6.739290356581273400e+00,6.707835240849603586e+00
4.550426845538927623e+00,8.492613191897477876e-01,3.226523728325858542e+01,3.958719505336044886e+00,5.637431771274419745e+00,5.679165515937167896e+00
1.601121776226842597e+00,2.646481978956424785e-01,2.304751746767015774e+01,1.932551478428318426e+00,9.253722959404633741e+00,9.139382301643282247e+00
1.144447458379388216e+00,2.468655476093706835e-01,3.394847194450305494e+01,4.319165327324601122e+00,1.203985563889092880e+01,1.199779486745069690e+01
1.978034666147035825e+00,8.906067909182339148e-01,2.195713440534235517e+01,4.319383320402175208e+00,4.447267655440662715e+00,4.476692461756161201e+00
2.350382739978236657e+00,7.815808147899662162e-01,2.164560389203333202e+01,1.871062566930954407e+00,4.291467039061577005e+00,4.257573394351157781e+00
5.372579689762125632e+00,9.053939497598908481e-01,2.273911119089295241e+01,3.333216914814991494e+00,4.939998693517207329e+00,5.013127904586316852e+00
1.879073622256170362e+00,7.424806067103744134e-01,2.017926516324375541e+01,3.124086777523993774e+00,4.584942780631070747e+00,4.606881232137800986e+00
4.250299511336615765e+00,1.359336295043941101e-01,2.631159764276559798e+01,2.228999148935057573e+00,1.996033724876477677e+01,1.992359620296278067e+01
5.091736981625093250e+00,6.531915046334564323e-01,3.966768105756160878e+01,3.988168328671343410e+00,6.462335092515434809e+00,6.518181769964617622e+00
5.734282768262348728e-01,2.009785485279660944e-01,2.336381068853564358e+01,2.915552766486053660e+00,1.314980674068458555e+01,1.314645343462773042e+01
2.005695588217562886e+00,3.935965553348373946e-01,3.803772453646131879e+01,4.940675517500781488e+00,8.851635534560276852e+00,8.881679884862462515e+00
5.464996610527260934e+00,2.323417166075841811e-01,2.894252178972973155e+01,4.782176142551818998e+00,1.610993593863057072e+01,1.608086355704538661e+01
3.699398276434681776e+00,6.978916964886031638e-01,3.809273262209818256e+01,6.381894621835435544e-01,4.370564735092586695e+00,4.342355125879502786e+00
1.431219810331934239e+00,8.040447194418328669e-01,2.576031779119339404e+01,3.186682423993228763e+00,4.577436641974904852e+00,4.614046982763333915e+00
3.212437942551170433e+00,3.310844219181018344e-01,3.756699601464185179e+01,3.381515126930513926e+00,1.017546974810184146e+01,1.018205152245229073e+01
2.701153754765132753e+00,3.116316756552387490e-01,2.014425087791606117e+01,3.609490092741585610e+00,9.578310103923804775e+00,9.542627986054190714e+00
5.094820962884887727e+00,4.328126027534461295e-01,2.499286537268816488e+01,4.237855531143724930e-01,5.574330066184444377e+00,5.532637135070290313e+00
4.859354078100302843e+00,6.935300031904889639e-01,3.552442561705140633e+01,8.290789873315957959e-01,4.838402779697908329e+00,4.872295437267763596e+00
2.282978672953395183e+00,7.631458809977880176e-01,2.161492088372608578e+01,3.730450973256241864e-01,3.523310193392655165e+00,3.612138326636046948e+00
5.906855830654931694e+00,3.059965496840784671e-01,2.657921665894132701e+01,2.262515282612834966e+00,1.055150775979181788e+01,1.051204066860961994e+01
7.628366773003611989e-01,2.086120854560759297e-01,2.633032460043022027e+01,4.211158480203365251e+00,1.300423996479899102e+01,1.303981969359248616e+01
5.503084645185756685e+00,3.666371253107203465e-01,2.624785078786640469e+01,3.464915567277645270e+00,1.006099813747773908e+01,9.919459763139524711e+00
1.034968680534018581e+00,3.830067878328314857e-01,3.802076859611188553e+01,4.595799973882594536e+00,8.026602124486476697e+00,7.960225722524771896e+00
3.548512052324688248e+00,9.747116468512696530e-01,3.133951006676915441e+01,3.060656448270371310e+00,4.757911856952726559e+00,4.793464677804533558e+00
2.803961722773919529e+00,6.759323992441000906e-01,2.088771902382144674e+01,1.326852591366951106e+00,4.497401909328768710e+00,4.578070809415764053e+00
5.028815111251581094e+00,3.692225576017779121e-01,2.044254799379511667e+01,6.053085941245629487e-01,5.872596307547385486e+00,5.877933909161453307e+00
3.142783886556620221e+00,8.679617760665052639e-01,2.616054998360551664e+01,2.265912169796319375e+00,4.649948078209277469e+00,4.679173538160094736e+00
2.047765587024189315e+00,7.564462986855169380e-01,2.557869723246568938e+01,4.154453903025739914e-01,3.868464802292033156e+00,3.883590604452514139e+00
4.420482238948824971e+00,7.139999743519661601e-01,3.567695652784802007e+01,4.427167049675257537e+00,6.388361099461343784e+00,6.440516548200716507e+00
2.601092946806754291e+00,6.980095258651171086e-01,3.332887854117616655e+01,2.647349891677989731e-01,4.171999292340269783e+00,4.120851758970314194e+00
2.838474200514994994e+00,6.723540297184762426e-01,2.590168203259528212e+01,4.580723692389565116e+00,6.221254888285846718e+00,6.255058790848036843e+00
4.989374219444258962e+00,1.782395318341251089e-01,2.144422552567346685e+01,3.119514990360229056e+00,1.595634706070268471e+01,1.593732580585123593e+01
2.459128365714911446e+00,5.199909263661615100e-01,3.192240668077935339e+01,2.826406942967919722e+00,6.969771105949933876e+00,6.955461097639559220e+00
3.415268525071254224e+00,4.213168824175005378e-01,3.721018299592513046e+01,3.308982772815635354e+00,8.505108200563702425e+00,8.507317711828012108e+00
4.948086847914860087e+00,1.740417738904774525e-01,2.316012590976922070e+01,3.377958411667395744e+00,1.721603315340507834e+01,1.720834384263082129e+01
5.046904851318521068e+00,7.215921879138702533e-01,2.546307562365949906e+01,9.893111696716164749e-01,4.730698294401340931e+00,4.695233949110130922e+00
4.260009812760035430e+00,9.889819833328403753e-01,2.842882863310207853e+01,3.635331428801958920e-01,3.513415150280427390e+00,3.503272964316473725e+00
4.404050263155698808e+00,7.783998042997459788e-01,3.060411377687586310e+01,1.353751142387786821e+00,4.935390137615669026e+00,4.891154506319035811e+00
1.023523995469956649e+00,6.862920795057844137e-01,3.976933241683677522e+01,1.103065633897374331e+00,4.527182072176607619e+00,4.602821165446725260e+00
3.498767103687167701e+00,8.463440097393414296e-01,3.908426993200286859e+01,2.346639928343250137e-01,3.438324917889844290e+00,3.475389840712522105e+00
3.788832941064783633e+00,2.099275987037133584e-01,3.553001399405104621e+01,5.663898464864793869e-01,1.020777899392553500e+01,1.018988012735696458e+01
1.276074282533273152e+00,4.882126611486727885e-01,3.309778816003611723e+01,4.366940092099368620e+00,7.149764002762817761e+00,7.230838449148924596e+00
5.385862726238741516e+00,1.704248170015538466e-01,2.094969785280665064e+01,2.523929356901933652e+00,1.546347587328818030e+01,1.552952716820828449e+01
4.216230772873192478e+00,2.858543596200074366e-01,3.544355102091426346e+01,3.740506816311953919e+00,1.243532354545291163e+01,1.246197357547683637e+01
1.067309565934057014e+00,3.137465670575178001e-01,3.696341226328812013e+01,1.521049526108026351e+00,8.489550720029992448e+00,8.465718664852870390e+00
1.169515920616693183e+00,1.304050777875221667e-01,2.978441622346167605e+01,4.405851112084437027e+00,2.095060566736417940e+01,2.096592351093194040e+01
1.069612159247893990e+00,3.664518254334404590e-01,3.375667967792401924e+01,2.416970116105044752e+00,8.172766872755190093e+00,8.203616790941030246e+00
1.296508855555908557e+00,1.125293599288867408e-01,2.407908263970178808e+01,3.653914362142365313e+00,2.139330859778854332e+01,2.146454869966868273e+01
3.743592845825860049e+00,3.460596059713016981e-01,2.091377256666211082e+01,3.221582716367493049e+00,9.132595952263974581e+00,9.126301800388281649e+00
1.036504108010722902e+00,7.558652781994265046e-01,2.120784187432669654e+01,4.013729914246315644e+00,4.478578231656626940e+00,4.453212037233134524e+00
2.748289025592492774e+00,9.359872247008501622e-01,3.899827636984139190e+01,3.123877022358200417e+00,4.458305986059071913e+00,4.574164959917954576e+00
2.087637174421251629e+00,9.341985028550562342e-01,3.814291032088281952e+01,3.425734931595421973e+00,4.363134011733448503e+00,4.434296873113791726e+00
4.094570639948812207e+00,5.837004729683753501e-01,3.587000527031827346e+01,1.654261581400136683e+00,6.030794510585271162e+00,6.048866513879168849e+00
4.417837861823740830e+00,8.633751636710539357e-01,2.304542749988910799e+01,1.850685379080096338e+00,4.496044884143302056e+00,4.453219289519861235e+00
4.010980604916385417e+00,5.046706169991060920e-01,2.454217238870640472e+01,4.756898113784013837e+00,8.017612449159917887e+00,8.044313048175164127e+00
3.774748603868937735e+00,6.023127633309727225e-01,2.459363978383576210e+01,3.288761372551221585e-01,4.347151688735745978e+00,4.405022449895912295e+00
3.559100336220675231e+00,9.460847486472393486e-01,2.149526112974628944e+01,2.740756441678392274e+00,4.338188603369763641e+00,4.378117792608748893e+00
4.721779258152493775e+00,2.800902131418863128e-01,3.746922602415496328e+01,1.996610987781558100e+00,1.065357390829132278e+01,1.069692325150616341e+01
3.257022191918707676e+00,2.048783558035479624e-01,2.617235942600041909e+01,2.903714601701036901e+00,1.467765031234645789e+01,1.468242265537357305e+01
1.677526000720301447e+00,5.457354012742180460e-01,2.806901674583295403e+01,1.008424183430121301e+00,5.417613184311207419e+00,5.476452435823651932e+00
1.101759164161867588e+00,8.453834541604178243e-01,3.281039918287286383e+01,6.437327932478301706e-01,4.134863221893260388e+00,4.107664730682914822e+00
3.800265210166420271e+00,5.226557281748452910e-01,2.058000332537146448e+01,2.326955776925759167e+00,6.228507254394314963e+00,6.209373282532913763e+00
4.927609005140804577e+00,1.611221954872577300e-01,2.754433343230640574e+01,4.990077553677457978e+00,2.187313838588519133e+01,2.185101366721107397e+01
4.447094679894138203e+00,2.537064300175367881e-01,2.182398887267042653e+01,4.011274728644115939e+00,1.277135427876503471e+01,1.274203724863895637e+01
