t,n,c,T_fuel,dn_dt
2.656531306261252467e+01,6.959076238416540150e+01,5.408251487392478339e+03,6.899727924723783268e+00,-4.235413620287431513e-02
2.657531506301260293e+01,6.959033915398863712e+01,5.408448232650667705e+03,6.899787234089863830e+00,-4.227472635378148880e-02
2.658531706341268475e+01,6.958991671602692008e+01,5.408644793078608927e+03,6.899846441914496253e+00,-4.219546447204436390e-02
2.659531906381276301e+01,6.958949506887367420e+01,5.408841168874641880e+03,6.899905548376846554e+00,-4.211635038674188536e-02
2.660532106421284482e+01,6.958907421112310487e+01,5.409037360236877248e+03,6.899964553655797417e+00,-4.203738392690326009e-02
2.661532306461292308e+01,6.958865414137028438e+01,5.409233367363206526e+03,6.900023457929957083e+00,-4.195856489845084525e-02
2.662532506501300489e+01,6.958823485821113763e+01,5.409429190451293834e+03,6.900082261377651349e+00,-4.187989313055595630e-02
2.663532706541308315e+01,6.958781636024242800e+01,5.409624829698579560e+03,6.900140964176928016e+00,-4.180136843701376392e-02
2.664532906581316496e+01,6.958739864606172887e+01,5.409820285302281263e+03,6.900199566505556881e+00,-4.172299063159812249e-02
2.665533106621324322e+01,6.958698171426749468e+01,5.410015557459391857e+03,6.900258068541027079e+00,-4.164475952822499494e-02
2.666533306661332503e+01,6.958656556345898991e+01,5.410210646366679612e+03,6.900316470460550633e+00,-4.156667494081744962e-02
2.667533506701340329e+01,6.958615019223633169e+01,5.410405552220689970e+03,6.900374772441058013e+00,-4.148873666794372639e-02
2.668533706741348510e+01,6.958573559920050400e+01,5.410600275217741910e+03,6.900432974659203467e+00,-4.141094453137839082e-02
2.669533906781356336e+01,6.958532178295327242e+01,5.410794815553932494e+03,6.900491077291360575e+00,-4.133329832976073703e-02
2.670534106821364517e+01,6.958490874209731203e+01,5.410989173425133231e+03,6.900549080513624922e+00,-4.125579786187216769e-02
2.671534306861372343e+01,6.958449647523607950e+01,5.411183349026993710e+03,6.900606984501810537e+00,-4.117844293417505241e-02
2.672534506901380524e+01,6.958408498097391259e+01,5.411377342554937059e+03,6.900664789431457002e+00,-4.110123333782667032e-02
2.673534706941388350e+01,6.958367425791595906e+01,5.411571154204162667e+03,6.900722495477819685e+00,-4.102416888716220456e-02
2.674534906981396531e+01,6.958326430466824775e+01,5.411764784169647100e+03,6.900780102815879502e+00,-4.094724936571481066e-02
2.675535107021404357e+01,6.958285511983760330e+01,5.411958232646141369e+03,6.900837611620335821e+00,-4.087047458026660252e-02
2.676535307061412539e+01,6.958244670203171722e+01,5.412151499828173655e+03,6.900895022065609119e+00,-4.079384430669819039e-02
2.677535507101420365e+01,6.958203904985911947e+01,5.412344585910046590e+03,6.900952334325840987e+00,-4.071735833647949221e-02
2.678535707141428546e+01,6.958163216192917844e+01,5.412537491085840884e+03,6.901009548574895902e+00,-4.064101646885376340e-02
2.679535907181436372e+01,6.958122603685210095e+01,5.412730215549409877e+03,6.901066664986356791e+00,-4.056481848763837661e-02
2.680536107221444553e+01,6.958082067323894648e+01,5.412922759494385900e+03,6.901123683733528580e+00,-4.048876417678570760e-02
2.681536307261452379e+01,6.958041606970159876e+01,5.413115123114175731e+03,6.901180604989437306e+00,-4.041285331250321633e-02
2.682536507301460560e+01,6.958001222485277992e+01,5.413307306601962409e+03,6.901237428926829232e+00,-4.033708568657345950e-02
2.683536707341468386e+01,6.957960913730607899e+01,5.413499310150704332e+03,6.901294155718173506e+00,-4.026146106769346034e-02
2.684536907381476567e+01,6.957920680567589500e+01,5.413691133953137069e+03,6.901350785535658616e+00,-4.018597924001454658e-02
2.685537107421484393e+01,6.957880522857749384e+01,5.413882778201769725e+03,6.901407318551194159e+00,-4.011063998007102782e-02
2.686537307461492574e+01,6.957840440462696563e+01,5.414074243088889489e+03,6.901463754936411732e+00,-4.003544305675887927e-02
2.687537507501500400e+01,6.957800433244125315e+01,5.414265528806557995e+03,6.901520094862662269e+00,-3.996038823901670867e-02
2.688537707541508581e+01,6.957760501063812342e+01,5.414456635546614962e+03,6.901576338501018704e+00,-3.988547529586128348e-02
2.689537907581516407e+01,6.957720643783621028e+01,5.414647563500673641e+03,6.901632486022275970e+00,-3.981070401181341367e-02
2.690538107621524588e+01,6.957680861265494343e+01,5.414838312860123551e+03,6.901688537596947448e+00,-3.973607413285407119e-02
2.691538307661532414e+01,6.957641153371464782e+01,5.415028883816131383e+03,6.901744493395270297e+00,-3.966158542825581890e-02
2.692538507701540595e+01,6.957601519963645842e+01,5.415219276559639184e+03,6.901800353587201897e+00,-3.958723766730543048e-02
2.693538707741548421e+01,6.957561960904236287e+01,5.415409491281363444e+03,6.901856118342418078e+00,-3.951303060392064026e-02
2.694538907781556603e+01,6.957522476055517302e+01,5.415599528171797829e+03,6.901911787830319334e+00,-3.943896399986357437e-02
2.695539107821564428e+01,6.957483065279855339e+01,5.415789387421213178e+03,6.901967362220024604e+00,-3.936503760919407569e-02
2.696539307861572610e+01,6.957443728439700692e+01,5.415979069219653866e+03,6.902022841680375720e+00,-3.929125119380927345e-02
2.697539507901580436e+01,6.957404465397587501e+01,5.416168573756940532e+03,6.902078226379934733e+00,-3.921760449247102542e-02
2.698539707941588617e+01,6.957365276016136590e+01,5.416357901222670989e+03,6.902133516486983034e+00,-3.914409726726830741e-02
2.699539907981596443e+01,6.957326160158048367e+01,5.416547051806218406e+03,6.902188712169524898e+00,-3.907072927254517936e-02
2.700540108021604269e+01,6.957287117686109923e+01,5.416736025696731303e+03,6.902243813595286603e+00,-3.899750023960990575e-02
2.701540308061612450e+01,6.957248148463193615e+01,5.416924823083135379e+03,6.902298820931711987e+00,-3.892440992301970937e-02
2.702540508101620276e+01,6.957209252352252804e+01,5.417113444154129866e+03,6.902353734345969549e+00,-3.885145806195566820e-02
2.703540708141628457e+01,6.957170429216327534e+01,5.417301889098192078e+03,6.902408554004946240e+00,-3.877864440340061947e-02
2.704540908181636283e+01,6.957131678918538853e+01,5.417490158103574686e+03,6.902463280075251006e+00,-3.870596868666353885e-02
2.705541108221644464e+01,6.957093001322097336e+01,5.417678251358305715e+03,6.902517912723213911e+00,-3.863343065120972142e-02
2.706541308261652290e+01,6.957054396290291720e+01,5.417866169050189455e+03,6.902572452114886126e+00,-3.856103002107147404e-02
2.707541508301660471e+01,6.957015863686498847e+01,5.418053911366805551e+03,6.902626898416038159e+00,-3.848876655129629398e-02
2.708541708341668297e+01,6.956977403374176561e+01,5.418241478495510819e+03,6.902681251792164296e+00,-3.841663995834210255e-02
2.709541908381676478e+01,6.956939015216870814e+01,5.418428870623436524e+03,6.902735512408478158e+00,-3.834464997431297206e-02
2.710542108421684304e+01,6.956900699078207140e+01,5.418616087937491102e+03,6.902789680429913588e+00,-3.827279633124902603e-02
2.711542308461692485e+01,6.956862454821897757e+01,5.418803130624358346e+03,6.902843756021127319e+00,-3.820107876138933989e-02
2.712542508501700311e+01,6.956824282311740149e+01,5.418989998870496493e+03,6.902897739346495420e+00,-3.812949698155421174e-02
2.713542708541708492e+01,6.956786181411611381e+01,5.419176692862142772e+03,6.902951630570116848e+00,-3.805805070863499395e-02
2.714542908581716318e+01,6.956748151985478046e+01,5.419363212785307041e+03,6.903005429855809005e+00,-3.798673968285015690e-02
2.715543108621724500e+01,6.956710193897386318e+01,5.419549558825777240e+03,6.903059137367113074e+00,-3.791556361355219451e-02
2.716543308661732326e+01,6.956672307011469059e+01,5.419735731169116661e+03,6.903112753267288682e+00,-3.784452221020728757e-02
2.717543508701740507e+01,6.956634491191944392e+01,5.419921730000663956e+03,6.903166277719318344e+00,-3.777361520553057517e-02
2.718543708741748333e+01,6.956596746303110024e+01,5.420107555505534037e+03,6.903219710885904803e+00,-3.770284229371867468e-02
2.719543908781756514e+01,6.956559072209351768e+01,5.420293207868617174e+03,6.903273052929471021e+00,-3.763220320762883375e-02
2.720544108821764340e+01,6.956521468775136441e+01,5.420478687274581716e+03,6.903326304012162851e+00,-3.756169764165662173e-02
2.721544308861772521e+01,6.956483935865020385e+01,5.420663993907868644e+03,6.903379464295846368e+00,-3.749132531344656627e-02
2.722544508901780347e+01,6.956446473343636683e+01,5.420849127952697017e+03,6.903432533942106986e+00,-3.742108592521020682e-02
2.723544708941788528e+01,6.956409081075707945e+01,5.421034089593061253e+03,6.903485513112253003e+00,-3.735097917935803480e-02
2.724544908981796354e+01,6.956371758926037785e+01,5.421218879012732032e+03,6.903538401967312943e+00,-3.728100478605256285e-02
2.725545109021804535e+01,6.956334506759516501e+01,5.421403496395254479e+03,6.903591200668038219e+00,-3.721116243239208643e-02
2.726545309061812361e+01,6.956297324441116814e+01,5.421587941923951803e+03,6.903643909374897802e+00,-3.714145183646877513e-02
2.727545509101820542e+01,6.956260211835896712e+01,5.421772215781919840e+03,6.903696528248083553e+00,-3.707187267785627682e-02
2.728545709141828368e+01,6.956223168808995183e+01,5.421956318152035237e+03,6.903749057447509330e+00,-3.700242466706527011e-02
2.729545909181836549e+01,6.956186195225639324e+01,5.422140249216945449e+03,6.903801497132807441e+00,-3.693310748387546028e-02
2.730546109221844375e+01,6.956149290951138653e+01,5.422324009159076923e+03,6.903853847463333970e+00,-3.686392083130840547e-02
2.731546309261852556e+01,6.956112455850885112e+01,5.422507598160631460e+03,6.903906108598164337e+00,-3.679486439699530820e-02
2.732546509301860382e+01,6.956075689790358751e+01,5.422691016403586218e+03,6.903958280696094185e+00,-3.672593786100719626e-02
2.733546709341868564e+01,6.956038992635119200e+01,5.422874264069693709e+03,6.904010363915642934e+00,-3.665714091893335080e-02
2.734546909381876389e+01,6.956002364250812775e+01,5.423057341340483617e+03,6.904062358415048450e+00,-3.658847324323488692e-02
2.735547109421884571e+01,6.955965804503169636e+01,5.423240248397260984e+03,6.904114264352270602e+00,-3.651993452972845944e-02
2.736547309461892397e+01,6.955929313258003788e+01,5.423422985421107114e+03,6.904166081884989481e+00,-3.645152445110255712e-02
2.737547509501900578e+01,6.955892890381214499e+01,5.423605552592878666e+03,6.904217811170608066e+00,-3.638324269565629265e-02
2.738547709541908404e+01,6.955856535738780622e+01,5.423787950093207655e+03,6.904269452366248672e+00,-3.631508892075174799e-02
2.739547909581916585e+01,6.955820249196771954e+01,5.423970178102503269e+03,6.904321005628753838e+00,-3.624706282264611445e-02
2.740548109621924411e+01,6.955784030621335035e+01,5.424152236800950050e+03,6.904372471114689880e+00,-3.617916406665955265e-02
2.741548309661932592e+01,6.955747879878708773e+01,5.424334126368507896e+03,6.904423848980341560e+00,-3.611139231833959684e-02
2.742548509701940418e+01,6.955711796835207394e+01,5.424515846984913878e+03,6.904475139381716531e+00,-3.604374725864545326e-02
2.743548709741948599e+01,6.955675781357237497e+01,5.424697398829679514e+03,6.904526342474540890e+00,-3.597622854559290317e-02
2.744548909781956425e+01,6.955639833311282416e+01,5.424878782082092584e+03,6.904577458414264512e+00,-3.590883584493553826e-02
2.745549109821964606e+01,6.955603952563913595e+01,5.425059996921217135e+03,6.904628487356057498e+00,-3.584156883029265828e-02
2.746549309861972432e+01,6.955568138981787740e+01,5.425241043525894383e+03,6.904679429454809281e+00,-3.577442715222645120e-02
2.747549509901980613e+01,6.955532392431642563e+01,5.425421922074738177e+03,6.904730284865132184e+00,-3.570741047683156921e-02
2.748549709941988439e+01,6.955496712780299617e+01,5.425602632746140443e+03,6.904781053741358754e+00,-3.564051847028082420e-02
2.749549909981996620e+01,6.955461099894668564e+01,5.425783175718270286e+03,6.904831736237543538e+00,-3.557375077576807598e-02
2.750550110022004446e+01,6.955425553641740066e+01,5.425963551169068523e+03,6.904882332507459530e+00,-3.550710705967219383e-02
2.751550310062012628e+01,6.955390073888587210e+01,5.426143759276256787e+03,6.904932842704604390e+00,-3.544058696532914610e-02
2.752550510102020453e+01,6.955354660502372610e+01,5.426323800217328426e+03,6.904983266982193335e+00,-3.537419014396192551e-02
2.753550710142028635e+01,6.955319313350337040e+01,5.426503674169555779e+03,6.905033605493164472e+00,-3.530791625454554605e-02
2.754550910182036461e+01,6.955284032299810804e+01,5.426683381309985634e+03,6.905083858390176133e+00,-3.524176494079256372e-02
2.755551110222044642e+01,6.955248817218202362e+01,5.426862921815440131e+03,6.905134025825608646e+00,-3.517573583867772413e-02
2.756551310262052468e+01,6.955213667973009706e+01,5.427042295862517676e+03,6.905184107951562567e+00,-3.510982860762368318e-02
2.757551510302060649e+01,6.955178584431811828e+01,5.427221503627594757e+03,6.905234104919858673e+00,-3.504404288385387645e-02
2.758551710342068475e+01,6.955143566462272986e+01,5.427400545286819579e+03,6.905284016882041520e+00,-3.497837829607419735e-02
2.759551910382076656e+01,6.955108613933282413e+01,5.427579421016172091e+03,6.905333843989449605e+00,-3.491283452105164997e-02
2.760552110422084482e+01,6.955073726757494512e+01,5.427758130992909173e+03,6.905383586395297257e+00,-3.484741186634465748e-02
2.761552310462092663e+01,6.955038904838242786e+01,5.427936675392254983e+03,6.905433244249785218e+00,-3.478211049055346393e-02
2.762552510502100489e+01,6.955004148060383784e+01,5.428115054388158569e+03,6.905482817701283693e+00,-3.471693025690569812e-02
2.763552710542108670e+01,6.954969456308840847e+01,5.428293268154378893e+03,6.905532306897935513e+00,-3.465187101321731689e-02
2.764552910582116496e+01,6.954934829468609792e+01,5.428471316864482105e+03,6.905581711987656135e+00,-3.458693263058165712e-02
2.765553110622124677e+01,6.954900267424758908e+01,5.428649200691844271e+03,6.905631033118129203e+00,-3.452211495706336564e-02
2.766553310662132503e+01,6.954865770062421859e+01,5.428826919809648643e+03,6.905680270436812762e+00,-3.445741784849332134e-02
2.767553510702140684e+01,6.954831337266810465e+01,5.429004474390888390e+03,6.905729424090935709e+00,-3.439284115317065016e-02
2.768553710742148510e+01,6.954796968923201916e+01,5.429181864608363867e+03,6.905778494227496012e+00,-3.432838473487720421e-02
2.769553910782156692e+01,6.954762664916945880e+01,5.429359090634685344e+03,6.905827480993266931e+00,-3.426404843435904013e-02
2.770554110822164517e+01,6.954728425133463077e+01,5.429536152642271190e+03,6.905876384534788137e+00,-3.419983210790178418e-02
2.771554310862172699e+01,6.954694249458245281e+01,5.429713050803348779e+03,6.905925204998376365e+00,-3.413573558877658343e-02
2.772554510902180525e+01,6.954660137776852480e+01,5.429889785289952670e+03,6.905973942530114762e+00,-3.407175873345380523e-02
2.773554710942188706e+01,6.954626089974919978e+01,5.430066356273928250e+03,6.906022597275859987e+00,-3.400790138312714816e-02
2.774554910982196532e+01,6.954592105938148450e+01,5.430242763926928092e+03,6.906071169381241326e+00,-3.394416337905425962e-02
2.775555111022204713e+01,6.954558185552315308e+01,5.430419008420413775e+03,6.906119658991656252e+00,-3.388054456266331727e-02
2.776555311062212539e+01,6.954524328703263336e+01,5.430595089925654065e+03,6.906168066252276638e+00,-3.381704477542513132e-02
2.777555511102220720e+01,6.954490535276910634e+01,5.430771008613729464e+03,6.906216391308045210e+00,-3.375366385901656940e-02
2.778555711142228546e+01,6.954456805159242094e+01,5.430946764655525840e+03,6.906264634303673766e+00,-3.369040163963177292e-02
2.779555911182236727e+01,6.954423138236315083e+01,5.431122358221739887e+03,6.906312795383647618e+00,-3.362725796684884472e-02
2.780556111222244553e+01,6.954389534394259442e+01,5.431297789482876397e+03,6.906360874692223817e+00,-3.356423265949359802e-02
2.781556311262252734e+01,6.954355993519273227e+01,5.431473058609247346e+03,6.906408872373428487e+00,-3.350132555956975011e-02
2.782556511302260560e+01,6.954322515497626966e+01,5.431648165770975538e+03,6.906456788571062155e+00,-3.343853649385408744e-02
2.783556711342268741e+01,6.954289100215659403e+01,5.431823111137990963e+03,6.906504623428693534e+00,-3.337586528910918560e-02
2.784556911382276567e+01,6.954255747559783174e+01,5.431997894880032618e+03,6.906552377089664851e+00,-3.331331178005569882e-02
