t,D,M,dD_dt,dD_dt_noisy
1.650930186037207292e+01,6.236511108614060158e-04,4.903280198292533920e-02,-1.305146004169591297e-04,2.842604385253906778e-03
1.651530306061212272e+01,6.228683942009077563e-04,4.898109588852751078e-02,-1.303385726765709032e-04,-1.308321895839131485e-03
1.652130426085216897e+01,6.220867331309685782e-04,4.892944328000447402e-02,-1.301628217040460785e-04,1.790447803043342676e-03
1.652730546109221876e+01,6.213061259946017593e-04,4.887784410388365530e-02,-1.299873469458574880e-04,2.446855828516951610e-03
1.653330666133226501e+01,6.205265711378631739e-04,4.882629830674022758e-02,-1.298121478498428117e-04,-1.848524507138073984e-03
1.653930786157231481e+01,6.197480669098473895e-04,4.877480583519688134e-02,-1.296372238652009729e-04,-1.596052383435692199e-03
1.654530906181236105e+01,6.189706116626918957e-04,4.872336663592405359e-02,-1.294625744424907554e-04,1.743112100088582174e-03
1.655131026205241085e+01,6.181942037515730922e-04,4.867198065563968501e-02,-1.292881990336271984e-04,2.424361318865826903e-04
1.655731146229245709e+01,6.174188415347097586e-04,4.862064784110947668e-02,-1.291140970918800248e-04,3.495474322279390066e-05
1.656331266253250689e+01,6.166445233733598014e-04,4.856936813914664725e-02,-1.289402680718704155e-04,-3.772802531231699702e-03
1.656931386277255314e+01,6.158712476318238321e-04,4.851814149661215492e-02,-1.287667114295691932e-04,-3.399849028069149796e-03
1.657531506301260293e+01,6.150990126774410474e-04,4.846696786041446853e-02,-1.285934266222935702e-04,9.409595213077270219e-04
1.658131626325264918e+01,6.143278168805937824e-04,4.841584717750981037e-02,-1.284204131087055760e-04,2.728048771499196837e-03
1.658731746349269898e+01,6.135576586147028491e-04,4.836477939490191336e-02,-1.282476703488086961e-04,-1.539782877553791526e-03
1.659331866373274522e+01,6.127885362562317641e-04,4.831376445964227079e-02,-1.280751978039461922e-04,-1.850033054768420761e-03
1.659931986397279502e+01,6.120204481846832799e-04,4.826280231882987964e-02,-1.279029949367979841e-04,2.885058140845880338e-04
1.660532106421284126e+01,6.112533927826024199e-04,4.821189291961146955e-02,-1.277310612113788618e-04,7.960337732076105954e-04
1.661132226445289106e+01,6.104873684355732267e-04,4.816103620918131545e-02,-1.275593960930354218e-04,9.917145071600681587e-04
1.661732346469293731e+01,6.097223735322224473e-04,4.811023213478142491e-02,-1.273879990484442246e-04,-1.003348394593932659e-03
1.662332466493298710e+01,6.089584064642158479e-04,4.805948064370130918e-02,-1.272168695456088396e-04,-3.997067864121874731e-03
1.662932586517303335e+01,6.081954656262614656e-04,4.800878168327824685e-02,-1.270460070538579483e-04,2.773514890924982153e-03
1.663532706541308315e+01,6.074335494161067902e-04,4.795813520089702020e-02,-1.268754110438424440e-04,-1.114487506778836286e-03
1.664132826565312939e+01,6.066726562345413657e-04,4.790754114399015801e-02,-1.267050809875335611e-04,2.372227675885894317e-03
1.664732946589317919e+01,6.059127844853940802e-04,4.785699946003770661e-02,-1.265350163582198669e-04,-4.084206881593758880e-03
1.665333066613322544e+01,6.051539325755362015e-04,4.780651009656745887e-02,-1.263652166305056352e-04,6.117907656791240220e-04
1.665933186637327523e+01,6.043960989148782327e-04,4.775607300115471826e-02,-1.261956812803076476e-04,-1.120002835664502157e-03
1.666533306661332148e+01,6.036392819163729486e-04,4.770568812142254866e-02,-1.260264097848537033e-04,-2.283322924165735648e-03
1.667133426685337128e+01,6.028834799960122509e-04,4.765535540504151762e-02,-1.258574016226793389e-04,1.803739160324935786e-03
1.667733546709341752e+01,6.021286915728305293e-04,4.760507479972993922e-02,-1.256886562736264190e-04,2.440946021388454203e-03
1.668333666733346377e+01,6.013749150689018429e-04,4.755484625325367282e-02,-1.255201732188399922e-04,-1.290280196666892393e-03
1.668933786757351356e+01,6.006221489093406789e-04,4.750466971342621331e-02,-1.253519519407663124e-04,1.160221531908755882e-03
1.669533906781355981e+01,5.998703915223040127e-04,4.745454512810876740e-02,-1.251839919231507786e-04,-2.260235169168277238e-03
1.670134026805360961e+01,5.991196413389875131e-04,4.740447244521006631e-02,-1.250162926510349807e-04,-1.353422051324419716e-03
1.670734146829365585e+01,5.983698967936294452e-04,4.735445161268658082e-02,-1.248488536107550731e-04,-6.120811851294235065e-04
1.671334266853370565e+01,5.976211563235073101e-04,4.730448257854228539e-02,-1.246816742899387661e-04,-8.147003902004790405e-04
1.671934386877375189e+01,5.968734183689407714e-04,4.725456529082892876e-02,-1.245147541775038077e-04,1.144035917236612895e-03
1.672534506901380169e+01,5.961266813732889452e-04,4.720469969764575641e-02,-1.243480927636549213e-04,-2.521002980024510381e-03
1.673134626925384794e+01,5.953809437829532189e-04,4.715488574713975339e-02,-1.241816895398822060e-04,1.798974580169706390e-03
1.673734746949389773e+01,5.946362040473739986e-04,4.710512338750544314e-02,-1.240155439989582096e-04,1.795661568530859805e-03
1.674334866973394398e+01,5.938924606190342870e-04,4.705541256698508173e-02,-1.238496556349364102e-04,-5.561032179403093117e-04
1.674934986997399378e+01,5.931497119534561054e-04,4.700575323386843585e-02,-1.236840239431480457e-04,-2.474907044522661748e-03
1.675535107021404002e+01,5.924079565092039631e-04,4.695614533649302563e-02,-1.235186484202008663e-04,-4.844416758262838629e-03
1.676135227045408982e+01,5.916671927478814970e-04,4.690658882324388879e-02,-1.233535285639759363e-04,-2.484831526685340368e-04
1.676735347069413606e+01,5.909274191341347231e-04,4.685708364255380953e-02,-1.231886638736261978e-04,-1.544811704159000524e-03
1.677335467093418586e+01,5.901886341356487849e-04,4.680762974290308270e-02,-1.230240538495735428e-04,8.030326819910140281e-05
1.677935587117423211e+01,5.894508362231513140e-04,4.675822707281974272e-02,-1.228596979935072688e-04,-2.217450085967632902e-03
1.678535707141428190e+01,5.887140238704090690e-04,4.670887558087936237e-02,-1.226955958083811781e-04,-1.174047334374291604e-04
1.679135827165432815e+01,5.879781955542311882e-04,4.665957521570523320e-02,-1.225317467984120333e-04,-2.446495707297198269e-04
1.679735947189437795e+01,5.872433497544659372e-04,4.661032592596818513e-02,-1.223681504690766835e-04,-1.000494409657608582e-04
1.680336067213442419e+01,5.865094849540040695e-04,4.656112766038678769e-02,-1.222048063271106283e-04,4.443503781234711594e-04
1.680936187237447399e+01,5.857765996387753575e-04,4.651198036772711403e-02,-1.220417138805048735e-04,4.568465189665328434e-04
1.681536307261452023e+01,5.850446922977520616e-04,4.646288399680300468e-02,-1.218788726385048465e-04,1.801946650851680943e-03
1.682136427285457003e+01,5.843137614229456777e-04,4.641383849647578996e-02,-1.217162821116071851e-04,-1.674208357869207305e-03
1.682736547309461628e+01,5.835838055094098647e-04,4.636484381565457447e-02,-1.215539418115584356e-04,1.306506713402202577e-03
1.683336667333466607e+01,5.828548230552377338e-04,4.631589990329595258e-02,-1.213918512513521532e-04,1.975967283496623443e-04
1.683936787357471232e+01,5.821268125615645592e-04,4.626700670840429297e-02,-1.212300099452273976e-04,-9.479178107678254330e-04
1.684536907381476212e+01,5.813997725325647419e-04,4.621816418003144716e-02,-1.210684174086659542e-04,-2.092743197471541063e-03
1.685137027405480836e+01,5.806737014754554966e-04,4.616937226727704097e-02,-1.209070731583909388e-04,2.770207308932461868e-03
1.685737147429485816e+01,5.799485979004926229e-04,4.612063091928820385e-02,-1.207459767123637346e-04,3.558301544540370845e-04
1.686337267453490441e+01,5.792244603209746254e-04,4.607194008525981183e-02,-1.205851275897828806e-04,-1.140341209034282516e-03
1.686937387477495420e+01,5.785012872532392441e-04,4.602329971443425150e-02,-1.204245253110810361e-04,2.716526643330979666e-05
1.687537507501500045e+01,5.777790772166664906e-04,4.597470975610167682e-02,-1.202641693979236253e-04,-1.067526031849150444e-04
1.688137627525505025e+01,5.770578287336753948e-04,4.592617015959972460e-02,-1.201040593732059645e-04,-1.151008668441554734e-03
1.688737747549509649e+01,5.763375403297276919e-04,4.587768087431380593e-02,-1.199441947610520553e-04,-2.845336272289682947e-03
1.689337867573514629e+01,5.756182105333240272e-04,4.582924184967683556e-02,-1.197845750868115495e-04,1.880695313051145598e-04
1.689937987597519253e+01,5.748998378760076427e-04,4.578085303516947480e-02,-1.196251998770585560e-04,-4.369276083205097822e-04
1.690538107621524233e+01,5.741824208923606903e-04,4.573251438031990246e-02,-1.194660686595887272e-04,-6.721304192295123828e-04
1.691138227645528858e+01,5.734659581200079190e-04,4.568422583470404391e-02,-1.193071809634179580e-04,1.834949126086908274e-03
1.691738347669533837e+01,5.727504480996130961e-04,4.563598734794534206e-02,-1.191485363187796075e-04,-2.709954203647003002e-03
1.692338467693538462e+01,5.720358893748825856e-04,4.558779886971497941e-02,-1.189901342571231301e-04,-2.000561895299238484e-03
1.692938587717543442e+01,5.713222804925616616e-04,4.553966034973166294e-02,-1.188319743111113108e-04,2.054379620835856957e-04
1.693538707741548066e+01,5.706096200024383036e-04,4.549157173776183227e-02,-1.186740560146189372e-04,1.536672590866644452e-03
1.694138827765553046e+01,5.698979064573392924e-04,4.544353298361946542e-02,-1.185163789027300618e-04,1.097761624249614940e-03
1.694738947789557670e+01,5.691871384131340058e-04,4.539554403716625913e-02,-1.183589425117366332e-04,1.327362443115566058e-03
1.695339067813562650e+01,5.684773144287309484e-04,4.534760484831144856e-02,-1.182017463791358396e-04,-4.460750350974945592e-03
1.695939187837567275e+01,5.677684330660811131e-04,4.529971536701200147e-02,-1.180447900436286726e-04,8.710520197942764418e-04
1.696539307861572254e+01,5.670604928901745116e-04,4.525187554327241707e-02,-1.178880730451174064e-04,7.146209659412055062e-04
1.697139427885576879e+01,5.663534924690435349e-04,4.520408532714491334e-02,-1.177315949247040116e-04,1.241316175385203660e-03
1.697739547909581859e+01,5.656474303737599185e-04,4.515634466872925357e-02,-1.175753552246877436e-04,-1.468572720393113455e-03
1.698339667933586483e+01,5.649423051784374520e-04,4.510865351817291979e-02,-1.174193534885635835e-04,8.996277003456272601e-04
1.698939787957591463e+01,5.642381154602295942e-04,4.506101182567094632e-02,-1.172635892610198399e-04,1.874419090434712451e-03
1.699539907981596087e+01,5.635348597993318585e-04,4.501341954146606539e-02,-1.171080620879366030e-04,3.067222898312490890e-03
1.700140028005601067e+01,5.628325367789787769e-04,4.496587661584857537e-02,-1.169527715163831433e-04,3.953213020171238937e-04
1.700740148029605692e+01,5.621311449854475865e-04,4.491838299915648647e-02,-1.167977170946167732e-04,-2.733005519328984487e-03
1.701340268053610671e+01,5.614306830080545430e-04,4.487093864177532643e-02,-1.166428983720800138e-04,4.734238808136079744e-06
1.701940388077615296e+01,5.607311494391583901e-04,4.482354349413839034e-02,-1.164883148993994436e-04,1.171084194941815482e-03
1.702540508101620276e+01,5.600325428741569989e-04,4.477619750672647003e-02,-1.163339662283829879e-04,9.123379798976001716e-04
1.703140628125624900e+01,5.593348619114905116e-04,4.472890063006811773e-02,-1.161798519120187123e-04,3.682249106341893910e-03
1.703740748149629880e+01,5.586381051526381975e-04,4.468165281473938238e-02,-1.160259715044721125e-04,-4.974628709714065981e-04
1.704340868173634505e+01,5.579422711982035075e-04,4.463445401134429752e-02,-1.158723245602684496e-04,-2.112218500454950826e-03
1.704940988197639484e+01,5.572473585574336079e-04,4.458730417007038954e-02,-1.157189106154392062e-04,-1.356938334672366450e-03
1.705541108221644109e+01,5.565533657989695611e-04,4.454020324146962251e-02,-1.155657292189432816e-04,1.198955899561454218e-03
1.706141228245649089e+01,5.558602915368091599e-04,4.449315117635999767e-02,-1.154127799297298478e-04,-1.682453593020966304e-03
1.706741348269653713e+01,5.551681343872545606e-04,4.444614792560353661e-02,-1.152600623077627406e-04,-2.157301182777799330e-03
1.707341468293658693e+01,5.544768929689092470e-04,4.439919344010603841e-02,-1.151075759140180750e-04,-1.750375577515378379e-03
1.707941588317663317e+01,5.537865659026811743e-04,4.435228767081732942e-02,-1.149553203104829846e-04,2.291715671142024492e-03
1.708541708341668297e+01,5.530971518117795173e-04,4.430543056873102042e-02,-1.148032950601531548e-04,3.733688129502580081e-04
1.709141828365672922e+01,5.524086493217179221e-04,4.425862208488474947e-02,-1.146514997270316709e-04,-7.608491288554884192e-04
1.709741948389677901e+01,5.517210570603112542e-04,4.421186217035993904e-02,-1.144999338761265383e-04,1.582923549772785859e-03
1.710342068413682526e+01,5.510343736576788507e-04,4.416515077628202501e-02,-1.143485970734496116e-04,1.262964088525644814e-03
1.710942188437687506e+01,5.503485977462413761e-04,4.411848785382024851e-02,-1.141974888860140060e-04,-2.020501951010079348e-03
1.711542308461692130e+01,5.496637279607238585e-04,4.407187335418785018e-02,-1.140466088818330539e-04,1.548403437708169685e-03
1.712142428485697110e+01,5.489797629381527617e-04,4.402530722864188284e-02,-1.138959566299179333e-04,3.881319912856843438e-04
1.712742548509701734e+01,5.482967013178586960e-04,4.397878942848339190e-02,-1.137455317002762309e-04,-4.167133423240813005e-03
1.713342668533706714e+01,5.476145417414738162e-04,4.393231990505723494e-02,-1.135953336639099773e-04,-2.436147755031762858e-03
1.713942788557711339e+01,5.469332828529346402e-04,4.388589860975226908e-02,-1.134453620928141154e-04,4.244142721581013592e-04
1.714542908581716318e+01,5.462529232984787968e-04,4.383952549400116361e-02,-1.132956165599742780e-04,8.702355163814437002e-04
1.715143028605720943e+01,5.455734617266486033e-04,4.379320050928058733e-02,-1.131460966393656626e-04,-6.569534459556734818e-04
1.715743148629725923e+01,5.448948967882873791e-04,4.374692360711101430e-02,-1.129968019059506598e-04,-2.061470955803094800e-03
1.716343268653730547e+01,5.442172271365433491e-04,4.370069473905691809e-02,-1.128477319356776881e-04,4.025358070257716026e-04
1.716943388677735527e+01,5.435404514268654154e-04,4.365451385672658446e-02,-1.126988863054787269e-04,-3.703074214051522376e-03
1.717543508701740151e+01,5.428645683170073852e-04,4.360838091177229175e-02,-1.125502645932684496e-04,1.013843032157212823e-03
1.718143628725745131e+01,5.421895764670239598e-04,4.356229585589013742e-02,-1.124018663779416345e-04,-3.832610782360961247e-04
1.718743748749749756e+01,5.415154745392747456e-04,4.351625864082021150e-02,-1.122536912393722167e-04,-1.378432781108692286e-04
1.719343868773754735e+01,5.408422611984202433e-04,4.347026921834641622e-02,-1.121057387584108481e-04,-1.370310368025186949e-03
1.719943988797759360e+01,5.401699351114254248e-04,4.342432754029666025e-02,-1.119580085168838139e-04,1.557391777993036297e-03
1.720544108821764340e+01,5.394984949475568068e-04,4.337843355854263672e-02,-1.118105000975908091e-04,-4.685436810551630443e-03
1.721144228845768964e+01,5.388279393783850521e-04,4.333258722500006599e-02,-1.116632130843036924e-04,-1.794094070693553426e-03
1.721744348869773944e+01,5.381582670777821514e-04,4.328678849162846676e-02,-1.115161470617642361e-04,1.065476105558161484e-03
1.722344468893778568e+01,5.374894767219247837e-04,4.324103731043135029e-02,-1.113693016156831506e-04,-1.467115090032436757e-03
1.722944588917783548e+01,5.368215669892905219e-04,4.319533363345605392e-02,-1.112226763327375497e-04,2.813945766431626486e-03
1.723544708941788173e+01,5.361545365606616275e-04,4.314967741279389368e-02,-1.110762708005701648e-04,7.664617894686291070e-04
1.724144828965793153e+01,5.354883841191215811e-04,4.310406860058000472e-02,-1.109300846077867700e-04,-1.580571916687675653e-03
1.724744948989797777e+01,5.348231083500583349e-04,4.305850714899353560e-02,-1.107841173439553552e-04,2.123082980623344773e-03
1.725345069013802757e+01,5.341587079411610605e-04,4.301299301025741234e-02,-1.106383685996037138e-04,-2.447706108738054815e-04
1.725945189037807381e+01,5.334951815824232925e-04,4.296752613663858827e-02,-1.104928379662183856e-04,1.091281174121203935e-03
1.726545309061812361e+01,5.328325279661401100e-04,4.292210648044781501e-02,-1.103475250362425021e-04,-1.273242788443673364e-03
1.727145429085816986e+01,5.321707457869107386e-04,4.287673399403985064e-02,-1.102024294030746478e-04,-1.238586797926442655e-03
1.727745549109821965e+01,5.315098337416358397e-04,4.283140862981324459e-02,-1.100575506610665838e-04,1.354356080876097622e-03
