t,x,v,z,dv_dt,dv_dt_noisy
1.304260852170434148e+01,-9.242459358793936319e-02,3.900900346280364306e-02,-2.348946456742740177e-02,-3.761701347479587398e-02,-3.817587257354376068e-02
1.304660932186437350e+01,-9.226882794523331988e-02,3.885811652766567315e-02,-2.355112993148906347e-02,-3.781111246268714643e-02,-3.952618813698611372e-02
1.305061012202440551e+01,-9.211366752015841264e-02,3.870645623973349020e-02,-2.361194506651684288e-02,-3.800361056221684963e-02,-3.789564532105161448e-02
1.305461092218443753e+01,-9.195911539321768857e-02,3.855402900544675077e-02,-2.367191029211070455e-02,-3.819450615446820518e-02,-3.777490138523404567e-02
1.305861172234446954e+01,-9.180517461927191480e-02,3.840084123833547441e-02,-2.373102595250385985e-02,-3.838379767318236824e-02,-2.645973764229923170e-02
1.306261252250450156e+01,-9.165184822753955074e-02,3.824689935902004373e-02,-2.378929241656279128e-02,-3.857148360475429194e-02,-4.803263737702252040e-02
1.306661332266453357e+01,-9.149913922159673418e-02,3.809220979521120432e-02,-2.384671007778722818e-02,-3.875756248822709304e-02,-4.675875449867704370e-02
1.307061412282456558e+01,-9.134705057923084293e-02,3.793677897486253531e-02,-2.390327935138556598e-02,-3.894203291131637101e-02,-2.004119804250914863e-02
1.307461492298459760e+01,-9.119558525338525290e-02,3.778061332714740400e-02,-2.395900067394095626e-02,-3.912489350926290355e-02,-3.170338487542802286e-02
1.307861572314462961e+01,-9.104474617233611344e-02,3.762371930386688296e-02,-2.401387451278567606e-02,-3.930614297775927857e-02,-4.259135331004040154e-02
1.308261652330466163e+01,-9.089453623835644369e-02,3.746610336057305812e-02,-2.406790135869802186e-02,-3.948578006372041593e-02,-6.013786317469532738e-02
1.308661732346469364e+01,-9.074495832768300629e-02,3.730777195585069372e-02,-2.412108172560995314e-02,-3.966380356489299097e-02,-4.844576902615167768e-02
1.309061812362472565e+01,-9.059601529051633517e-02,3.714873155131723226e-02,-2.417341615060708548e-02,-3.984021232984766292e-02,-4.372369818789315077e-02
1.309461892378475767e+01,-9.044770995102072164e-02,3.698898861162278062e-02,-2.422490519392868705e-02,-4.001500525797185848e-02,-4.114531950703475410e-02
1.309861972394478968e+01,-9.030004510732420053e-02,3.682854960445015174e-02,-2.427554943896769596e-02,-4.018818129946108431e-02,-3.858664501288048415e-02
1.310262052410482170e+01,-9.015302353151857795e-02,3.666742100051480213e-02,-2.432534949227069601e-02,-4.035973945531062812e-02,-4.293501729531092742e-02
1.310662132426485371e+01,-9.000664796965941739e-02,3.650560927356489432e-02,-2.437430598353793401e-02,-4.052967877730692670e-02,-2.937134438765894029e-02
1.311062212442488573e+01,-8.986092114176605361e-02,3.634312090038125526e-02,-2.442241956562331631e-02,-4.069799836801782367e-02,-5.287484268017569183e-02
1.311462292458491774e+01,-8.971584574182155103e-02,3.617996236077738320e-02,-2.446969091453440881e-02,-4.086469738078352121e-02,-4.402084105270745451e-02
1.311862372474494975e+01,-8.957142443777274532e-02,3.601614013759946858e-02,-2.451612072943243001e-02,-4.102977501970633822e-02,-4.814538044788573695e-02
1.312262452490498177e+01,-8.942765987153025731e-02,3.585166071672637317e-02,-2.456170973263225796e-02,-4.119323053964052406e-02,-3.378587684911672773e-02
1.312662532506501378e+01,-8.928455465896842358e-02,3.568653058706963005e-02,-2.460645866960243025e-02,-4.135506324618132279e-02,-3.992208744021420036e-02
1.313062612522504580e+01,-8.914211138992536587e-02,3.552075624057346448e-02,-2.465036830896514056e-02,-4.151527249565428734e-02,-3.396796689059773666e-02
1.313462692538507781e+01,-8.900033262820294944e-02,3.535434417221475917e-02,-2.469343944249624209e-02,-4.167385769510359439e-02,-4.124255050920149629e-02
1.313862772554510983e+01,-8.885922091156683855e-02,3.518730088000308898e-02,-2.473567288512524762e-02,-4.183081830228038700e-02,-4.654413730130903259e-03
1.314262852570514184e+01,-8.871877875174638550e-02,3.501963286498070704e-02,-2.477706947493532597e-02,-4.198615382563081200e-02,-3.512141421790501705e-02
1.314662932586517385e+01,-8.857900863446734052e-02,3.485134663046142445e-02,-2.481763007279612701e-02,-4.213986382375209394e-02,-5.000796433988356771e-02
1.315063012602520587e+01,-8.843991302043138769e-02,3.468244866968426404e-02,-2.485735555603851149e-02,-4.229194789593068715e-02,-4.268877020453250987e-02
1.315463092618523788e+01,-8.830149434477360670e-02,3.451294549116984411e-02,-2.489624683024323562e-02,-4.244240569882198888e-02,-4.679531909403431694e-02
1.315863172634526990e+01,-8.816375501637632728e-02,3.434284360965007138e-02,-2.493430482574639229e-02,-4.259123694209046573e-02,-3.535058620752557640e-02
1.316263252650530191e+01,-8.802669741800227265e-02,3.417214953904640362e-02,-2.497153049438925049e-02,-4.273844138380503144e-02,-3.336305692917450327e-02
1.316663332666533393e+01,-8.789032390629462899e-02,3.400086979246984276e-02,-2.500792480951825533e-02,-4.288401883042447515e-02,-3.937536774640040121e-02
1.317063412682536594e+01,-8.775463681177697595e-02,3.382901088222096259e-02,-2.504348876598502111e-02,-4.302796913678322288e-02,-4.513193027193083962e-02
1.317463492698539795e+01,-8.761963843885335612e-02,3.365657931978988798e-02,-2.507822338014633473e-02,-4.317029220607632167e-02,-5.014120980866653560e-02
1.317863572714542997e+01,-8.748533106580821950e-02,3.348358161585630183e-02,-2.511212968986416272e-02,-4.331098798984406306e-02,-2.754859573502055348e-02
1.318263652730546198e+01,-8.735171694480643734e-02,3.331002428028944501e-02,-2.514520875450564422e-02,-4.345005648795696729e-02,-3.254300027610601553e-02
1.318663732746549400e+01,-8.721879830189332994e-02,3.313591382214810255e-02,-2.517746165494308061e-02,-4.358749774859918547e-02,-7.312946503137816856e-02
1.319063812762552601e+01,-8.708657733699459724e-02,3.296125674968063829e-02,-2.520888949355396327e-02,-4.372331186825312299e-02,-4.328645354518633609e-02
1.319463892778555802e+01,-8.695505622391641598e-02,3.278605957032496021e-02,-2.523949339422094235e-02,-4.385749899168203680e-02,-5.247815807857440784e-02
1.319863972794559004e+01,-8.682423711034537028e-02,3.261032879070852736e-02,-2.526927450233185102e-02,-4.399005931191393715e-02,-4.796536121940999514e-02
1.320264052810562028e+01,-8.669412211784852107e-02,3.243407091664844005e-02,-2.529823398477968124e-02,-4.412099307022404604e-02,-2.739634417747665099e-02
1.320664132826565229e+01,-8.656471334187318400e-02,3.225729245315112764e-02,-2.532637302996262885e-02,-4.425030055611753332e-02,-5.577996205087943499e-02
1.321064212842568431e+01,-8.643601285174730420e-02,3.207999990441279953e-02,-2.535369284778403801e-02,-4.437798210731144777e-02,-5.497173839914408500e-02
1.321464292858571632e+01,-8.630802269067916477e-02,3.190219977381914679e-02,-2.538019466965242554e-02,-4.450403810971695351e-02,-2.013706616498572161e-02
1.321864372874574833e+01,-8.618074487575747011e-02,3.172389856394543239e-02,-2.540587974848149133e-02,-4.462846899742067830e-02,-4.954076416578712116e-02
1.322264452890578035e+01,-8.605418139795137367e-02,3.154510277655644263e-02,-2.543074935869010789e-02,-4.475127525266597850e-02,-4.725005786641225947e-02
1.322664532906581236e+01,-8.592833422337821381e-02,3.136581890388397131e-02,-2.545480479122523912e-02,-4.487245739810458156e-02,-3.356104832798858378e-02
1.323064612922584438e+01,-8.580320529285381803e-02,3.118605343920611075e-02,-2.547804735869518833e-02,-4.499201600414615143e-02,-5.019560571967338070e-02
1.323464692938587639e+01,-8.567879652007208413e-02,3.100581288450288131e-02,-2.550047840032582461e-02,-4.510995169702836094e-02,-4.484103231321334010e-02
1.323864772954590840e+01,-8.555510979280807338e-02,3.082510373736802034e-02,-2.552209927507307491e-02,-4.522626514848718249e-02,-4.284537524037225487e-02
1.324264852970594042e+01,-8.543214697292024484e-02,3.064393249099069821e-02,-2.554291136161293552e-02,-4.534095707572158296e-02,-3.131837190585171071e-02
1.324664932986597243e+01,-8.530990989635039989e-02,3.046230563415551137e-02,-2.556291605834146857e-02,-4.545402824137331765e-02,-6.166537904906489731e-02
1.325065013002600445e+01,-8.518840037312369606e-02,3.028022965124248927e-02,-2.558211478337479861e-02,-4.556547945350658546e-02,-5.394641875221906080e-02
1.325465093018603646e+01,-8.506762018734863318e-02,3.009771102222708397e-02,-2.560050897454911600e-02,-4.567531156558723993e-02,-4.699350654281890527e-02
1.325865173034606848e+01,-8.494757109721706723e-02,2.991475622268018747e-02,-2.561810008942068048e-02,-4.578352547646136195e-02,-3.670358655395379588e-02
1.326265253050610049e+01,-8.482825483500419650e-02,2.973137172376811091e-02,-2.563488960526581414e-02,-4.589012213033449861e-02,-5.233098053231367841e-02
1.326665333066613250e+01,-8.470967310706860320e-02,2.954756399225259844e-02,-2.565087901908090148e-02,-4.599510251674979178e-02,-4.138145401591486472e-02
1.327065413082616452e+01,-8.459182759385219796e-02,2.936333949049083070e-02,-2.566606984758239632e-02,-4.609846767056638428e-02,-5.124034585624505367e-02
1.327465493098619653e+01,-8.447471994988024757e-02,2.917870467643541091e-02,-2.568046362720681833e-02,-4.620021867193727094e-02,-5.015011011324371770e-02
1.327865573114622855e+01,-8.435835180376136111e-02,2.899366600363436838e-02,-2.569406191411075305e-02,-4.630035664628720515e-02,-3.355965349413757293e-02
1.328265653130626056e+01,-8.424272475818751771e-02,2.880822992123116891e-02,-2.570686628417084840e-02,-4.639888276428993930e-02,-4.875774361738298424e-02
1.328665733146629258e+01,-8.412784038993406655e-02,2.862240287396470781e-02,-2.571887833298381817e-02,-4.649579824184579824e-02,-1.687978724958106094e-02
1.329065813162632459e+01,-8.401370024985965745e-02,2.843619130216930649e-02,-2.573009967586644547e-02,-4.659110434005883650e-02,-4.299835794768443881e-02
1.329465893178635660e+01,-8.390030586290632419e-02,2.824960164177471242e-02,-2.574053194785557580e-02,-4.668480236521324600e-02,-3.542630407210801968e-02
1.329865973194638862e+01,-8.378765872809945670e-02,2.806264032430610955e-02,-2.575017680370811704e-02,-4.677689366875029120e-02,-3.935649216629472091e-02
1.330266053210642063e+01,-8.367576031999401920e-02,2.787531377068076452e-02,-2.575903591388065128e-02,-4.686737964075116114e-02,-6.242732560521893626e-02
1.330666133226645265e+01,-8.356461208857304812e-02,2.768762839582386559e-02,-2.576711096669489706e-02,-4.695626171295219642e-02,-6.235846078635072509e-02
1.331066213242648466e+01,-8.345421545596302948e-02,2.749959062079481917e-02,-2.577440367658280496e-02,-4.704354137225655319e-02,-4.217178448307638133e-02
1.331466293258651667e+01,-8.334457181879367793e-02,2.731120685914773319e-02,-2.578091577594095532e-02,-4.712922014794135306e-02,-5.818717775873642750e-02
1.331866373274654869e+01,-8.323568254824169343e-02,2.712248351671371280e-02,-2.578664901499537823e-02,-4.721329961141870757e-02,-5.269017399035295923e-02
1.332266453290658070e+01,-8.312754899003074738e-02,2.693342699160087769e-02,-2.579160516180152921e-02,-4.729578137621126555e-02,-5.066097258847106904e-02
1.332666533306661272e+01,-8.302017246443152421e-02,2.674404367419433437e-02,-2.579578600224432042e-02,-4.737666709792798247e-02,-5.654615501043466080e-02
1.333066613322664473e+01,-8.291355426626172143e-02,2.655433994715620388e-02,-2.579919334003808948e-02,-4.745595847423972335e-02,-3.562328021238721221e-02
1.333466693338667675e+01,-8.280769566488600797e-02,2.636432218542560102e-02,-2.580182899672662025e-02,-4.753365724485442145e-02,-3.974314832012288551e-02
1.333866773354670876e+01,-8.270259790421605195e-02,2.617399675621865165e-02,-2.580369481168313245e-02,-4.760976519149218156e-02,-4.586198067481875307e-02
1.334266853370674077e+01,-8.259826220271050679e-02,2.598337001902847887e-02,-2.580479264211028856e-02,-4.768428413786079956e-02,-4.207210653760139890e-02
1.334666933386677279e+01,-8.249468975337505283e-02,2.579244832562520295e-02,-2.580512436304019039e-02,-4.775721594963019956e-02,-5.682547504009866773e-02
1.335067013402680480e+01,-8.239188172376234187e-02,2.560123802005595875e-02,-2.580469186733437559e-02,-4.782856253440737060e-02,-3.908433434811443147e-02
1.335467093418683682e+01,-8.228983925597202487e-02,2.540974543864487137e-02,-2.580349706568382459e-02,-4.789832584171113683e-02,-5.640467709782506778e-02
1.335867173434686883e+01,-8.218856346665073809e-02,2.521797690999308048e-02,-2.580154188660895714e-02,-4.796650786294656688e-02,-3.235686225925878123e-02
1.336267253450690085e+01,-8.208805544699213086e-02,2.502593875497871254e-02,-2.579882827645962884e-02,-4.803311063137949422e-02,-5.471188921701367752e-02
1.336667333466693286e+01,-8.198831626273685169e-02,2.483363728675691204e-02,-2.579535819941513805e-02,-4.809813622211076001e-02,-5.364624375937618317e-02
1.337067413482696487e+01,-8.188934695417252052e-02,2.464107881075981721e-02,-2.579113363748422247e-02,-4.816158675205053918e-02,-3.651445599788990387e-02
1.337467493498699689e+01,-8.179114853613377034e-02,2.444826962469657042e-02,-2.578615659050505562e-02,-4.822346437989225021e-02,-4.173090947719942240e-02
1.337867573514702890e+01,-8.169372200016697394e-02,2.425521601216910558e-02,-2.578042907140749157e-02,-4.828377129816799340e-02,-5.783229749403866193e-02
1.338267653530706092e+01,-8.159706831317667386e-02,2.406192424985575951e-02,-2.577395311060516961e-02,-4.834250974014697722e-02,-4.230454197976210584e-02
1.338667733546709293e+01,-8.150118841427907157e-02,2.386840061489093126e-02,-2.576673076202638801e-02,-4.839968199014574313e-02,-4.840589997803623756e-02
1.339067813562712495e+01,-8.140608321782037693e-02,2.367465137371210088e-02,-2.575876409549788734e-02,-4.845529037106985348e-02,-4.827165359470868278e-02
1.339467893578715696e+01,-8.131175361339190721e-02,2.348068278200991441e-02,-2.575005519670941004e-02,-4.850933724432909822e-02,-4.230859125006677934e-02
1.339867973594718897e+01,-8.121820046583003161e-02,2.328650108472820474e-02,-2.574060616721370737e-02,-4.856182500981204297e-02,-4.238353984389560403e-02
1.340268053610722099e+01,-8.112542461521621284e-02,2.309211251606395690e-02,-2.573041912442653248e-02,-4.861275610585996665e-02,-3.840703629041680722e-02
1.340668133626725300e+01,-8.103342687687700718e-02,2.289752329946734277e-02,-2.571949620162664735e-02,-4.866213300924063234e-02,-4.381684040131500479e-02
1.341068213642728502e+01,-8.094220804138405057e-02,2.270273964764169330e-02,-2.570783954795581583e-02,-4.870995823512269673e-02,-4.541859769051509454e-02
1.341468293658731703e+01,-8.085176887455404471e-02,2.250776776254351588e-02,-2.569545132841880714e-02,-4.875623433704939780e-02,-4.974216318756572580e-02
1.341868373674734904e+01,-8.076211011744879875e-02,2.231261383538248738e-02,-2.568233372388340277e-02,-4.880096390691268660e-02,-3.380675186889971207e-02
1.342268453690738106e+01,-8.067323248637518762e-02,2.211728404662146111e-02,-2.566848893108038265e-02,-4.884414957492697051e-02,-5.660897072082341636e-02
1.342668533706741307e+01,-8.058513667288516591e-02,2.192178456597644945e-02,-2.565391916260353206e-02,-4.888579400960341159e-02,-2.973492108954083404e-02
1.343068613722744509e+01,-8.049782334377578175e-02,2.172612155241664469e-02,-2.563862664690964507e-02,-4.892589991772355873e-02,-2.706295153274171708e-02
1.343468693738747710e+01,-8.041129314108916293e-02,2.153030115416440862e-02,-2.562261362831852116e-02,-4.896447004431336847e-02,-2.723526662780188443e-02
1.343868773754750912e+01,-8.032554668211251692e-02,2.133432950869527250e-02,-2.560588236701296511e-02,-4.900150717261736455e-02,-5.033560774213115957e-02
1.344268853770754113e+01,-8.024058455937814471e-02,2.113821274273793710e-02,-2.558843513903878361e-02,-4.903701412407229787e-02,-2.793638563094827387e-02
1.344668933786757314e+01,-8.015640734066339923e-02,2.094195697227427960e-02,-2.557027423630479218e-02,-4.907099375828144483e-02,-3.752749326741657010e-02
1.345069013802760516e+01,-8.007301556907893414e-02,2.074556830233155805e-02,-2.555140196641277756e-02,-4.910344897269830478e-02,-3.831624661537946785e-02
1.345469093818763717e+01,-7.999040976668558844e-02,2.054905281941813919e-02,-2.553182064610796595e-02,-4.913438269129707936e-02,-1.612720737005087640e-02
1.345869173834766919e+01,-7.990859042896306108e-02,2.035241660612533213e-02,-2.551153261263451252e-02,-4.916379788371136317e-02,-4.710831204344637091e-02
1.346269253850770120e+01,-7.982755802531753264e-02,2.015566573733587954e-02,-2.549054022160282540e-02,-4.919169756193406129e-02,-4.338020660882994234e-02
1.346669333866773322e+01,-7.974731300130635803e-02,1.995880627446722233e-02,-2.546884584247173511e-02,-4.921808477265582349e-02,-6.170689598190619296e-02
1.347069413882776523e+01,-7.966785577863813583e-02,1.976184426547148917e-02,-2.544645185854851194e-02,-4.924296259723959235e-02,-7.137458173515054405e-02
