t,Q,V_a,dQ_dt
4.832966593318663406e+00,-2.938429059046849742e-02,1.217759111545725220e-01,2.559842501937471468e-02
4.834966993398679413e+00,-2.933312147943184858e-02,1.216457860899151089e-01,2.556044800900233657e-02
4.836967393478695421e+00,-2.928202830522547151e-02,1.215158057160846405e-01,2.552250303950574437e-02
4.838967793558711428e+00,-2.923101100377458253e-02,1.213859698667748566e-01,2.548459018676723850e-02
4.840968193638727435e+00,-2.918006951085886161e-02,1.212562783758602408e-01,2.544670952610159076e-02
4.842968593718743442e+00,-2.912920376211242460e-02,1.211267310773961187e-01,2.540886113225672774e-02
4.844968993798759449e+00,-2.907841369302383711e-02,1.209973278056186013e-01,2.537104507941402229e-02
4.846969393878775456e+00,-2.902769923893611104e-02,1.208680683949445861e-01,2.533326144118951823e-02
4.848969793958791463e+00,-2.897706033504670459e-02,1.207389526799717699e-01,2.529551029063464157e-02
4.850970194038807470e+00,-2.892649691640751877e-02,1.206099804954786359e-01,2.525779170023662729e-02
4.852970594118823477e+00,-2.887600891792490784e-02,1.204811516764244944e-01,2.522010574191924093e-02
4.854970994198839485e+00,-2.882559627435966193e-02,1.203524660579494004e-01,2.518245248704403111e-02
4.856971394278855492e+00,-2.877525892032703134e-02,1.202239234753742364e-01,2.514483200641069033e-02
4.858971794358871499e+00,-2.872499679029670225e-02,1.200955237642006845e-01,2.510724437025765171e-02
4.860972194438887506e+00,-2.867480981859280714e-02,1.199672667601111992e-01,2.506968964826312984e-02
4.862972594518903513e+00,-2.862469793939392826e-02,1.198391522989690483e-01,2.503216790954551629e-02
4.864972994598919520e+00,-2.857466108673309760e-02,1.197111802168182998e-01,2.499467922266445513e-02
4.866973394678935527e+00,-2.852469919449778651e-02,1.195833503498837935e-01,2.495722365562121070e-02
4.868973794758951534e+00,-2.847481219642991265e-02,1.194556625345711692e-01,2.491980127585990620e-02
4.870974194838967541e+00,-2.842500002612584689e-02,1.193281166074668803e-01,2.488241215026773881e-02
4.872974594918983549e+00,-2.837526261703639946e-02,1.192007124053381661e-01,2.484505634517570477e-02
4.874974994998999556e+00,-2.832559990246683035e-02,1.190734497651330659e-01,2.480773392635980679e-02
4.876975395079015563e+00,-2.827601181557684584e-02,1.189463285239803769e-01,2.477044495904129340e-02
4.878975795159031570e+00,-2.822649828938059852e-02,1.188193485191897519e-01,2.473318950788751247e-02
4.880976195239047577e+00,-2.817705925674668030e-02,1.186925095882515879e-01,2.469596763701280978e-02
4.882976595319063584e+00,-2.812769465039814329e-02,1.185658115688371234e-01,2.465877940997892107e-02
4.884976995399079591e+00,-2.807840440291247200e-02,1.184392542987983410e-01,2.462162488979599551e-02
4.886977395479095598e+00,-2.802918844672160764e-02,1.183128376161680512e-01,2.458450413892299125e-02
4.888977795559111605e+00,-2.798004671411193078e-02,1.181865613591598640e-01,2.454741721926885500e-02
4.890978195639127613e+00,-2.793097913722427175e-02,1.180604253661681480e-01,2.451036419219261575e-02
4.892978595719143620e+00,-2.788198564805390370e-02,1.179344294757681127e-01,2.447334511850470309e-02
4.894978995799159627e+00,-2.783306617845055300e-02,1.178085735267157264e-01,2.443636005846702708e-02
4.896979395879175634e+00,-2.778422066011838193e-02,1.176828573579477843e-01,2.439940907179415780e-02
4.898979795959191641e+00,-2.773544902461600944e-02,1.175572808085818544e-01,2.436249221765421358e-02
4.900980196039207648e+00,-2.768675120335649734e-02,1.174318437179162899e-01,2.432560955466872565e-02
4.902980596119223655e+00,-2.763812712760734674e-02,1.173065459254302723e-01,2.428876114091431046e-02
4.904980996199239662e+00,-2.758957672849051551e-02,1.171813872707837406e-01,2.425194703392243023e-02
4.906981396279255669e+00,-2.754109993698240083e-02,1.170563675938174758e-01,2.421516729068119017e-02
4.908981796359271677e+00,-2.749269668391384966e-02,1.169314867345530029e-01,2.417842196763475213e-02
4.910982196439287684e+00,-2.744436689997015524e-02,1.168067445331926885e-01,2.414171112068516992e-02
4.912982596519303691e+00,-2.739611051569105366e-02,1.166821408301196433e-01,2.410503480519243097e-02
4.914982996599319698e+00,-2.734792746147073073e-02,1.165576754658978198e-01,2.406839307597547634e-02
4.916983396679335705e+00,-2.729981766758151143e-02,1.164333482812694998e-01,2.403178598734569821e-02
4.918983796759351712e+00,-2.725178106628229485e-02,1.163091591169724687e-01,2.399521359605394366e-02
4.920984196839367719e+00,-2.720381758927588323e-02,1.161851078140815341e-01,2.395867595770975397e-02
4.922984596919383726e+00,-2.715592716690379271e-02,1.160611942139985614e-01,2.392217312567568657e-02
4.924984996999399733e+00,-2.710810972941869387e-02,1.159374181582979030e-01,2.388570515285710211e-02
4.926985397079415741e+00,-2.706036520698438391e-02,1.158137794887263150e-01,2.384927209170265711e-02
4.928985797159431748e+00,-2.701269352967580403e-02,1.156902780472029990e-01,2.381287399420448786e-02
4.930986197239447755e+00,-2.696509462747903943e-02,1.155669136758196158e-01,2.377651091189924432e-02
4.932986597319463762e+00,-2.691756843029130888e-02,1.154436862168402439e-01,2.374018289586905806e-02
4.934986997399479769e+00,-2.687011486792097170e-02,1.153205955127014209e-01,2.370388999674158392e-02
4.936987397479495776e+00,-2.682273387008752771e-02,1.151976414060121162e-01,2.366763226469133924e-02
4.938987797559511783e+00,-2.677542536642161727e-02,1.150748237395537443e-01,2.363140974943953726e-02
4.940988197639527790e+00,-2.672818928646501432e-02,1.149521423562801514e-01,2.359522250025575599e-02
4.942988597719543797e+00,-2.668102555967064027e-02,1.148295970993176568e-01,2.355907056595811511e-02
4.944988997799559804e+00,-2.663393411540254663e-02,1.147071878119649696e-01,2.352295399491344252e-02
4.946989397879575812e+00,-2.658691488293593932e-02,1.145849143376932860e-01,2.348687283503895704e-02
4.948989797959591819e+00,-2.653996779145714399e-02,1.144627765201462338e-01,2.345082713380225101e-02
4.950990198039607826e+00,-2.649309277006364413e-02,1.143407742031398444e-01,2.341481693822214383e-02
4.952990598119623833e+00,-2.644628974776404642e-02,1.142189072306626502e-01,2.337884229486947296e-02
4.954990998199639840e+00,-2.639955865347811195e-02,1.140971754468755733e-01,2.334290324986749293e-02
4.956991398279655847e+00,-2.635289941603672845e-02,1.139755786961120093e-01,2.330699984889262472e-02
4.958991798359671854e+00,-2.630631196418193110e-02,1.138541168228777711e-01,2.327113213717535434e-02
4.960992198439687861e+00,-2.625979622656689216e-02,1.137327896718511450e-01,2.323530015950052430e-02
4.962992598519703868e+00,-2.621335213175592094e-02,1.136115970878828346e-01,2.319950396020831196e-02
4.964992998599719876e+00,-2.616697960822447072e-02,1.134905389159959754e-01,2.316374358319477772e-02
4.966993398679735883e+00,-2.612067858435913187e-02,1.133696150013861759e-01,2.312801907191228482e-02
4.968993798759751890e+00,-2.607444898845763526e-02,1.132488251894214482e-01,2.309233046937071362e-02
4.970994198839767897e+00,-2.602829074872884535e-02,1.131281693256422777e-01,2.305667781813756922e-02
4.972994598919783904e+00,-2.598220379329277407e-02,1.130076472557615813e-01,2.302106116033866834e-02
4.974994998999799911e+00,-2.593618805018056694e-02,1.128872588256647214e-01,2.298548053765945426e-02
4.976995399079815918e+00,-2.589024344733451347e-02,1.127670038814094639e-01,2.294993599134463255e-02
4.978995799159831925e+00,-2.584436991260804020e-02,1.126468822692260757e-01,2.291442756219965945e-02
4.980996199239847932e+00,-2.579856737376571077e-02,1.125268938355172277e-01,2.287895529059122066e-02
4.982996599319863940e+00,-2.575283575848323625e-02,1.124070384268580358e-01,2.284351921644724170e-02
4.984996999399879947e+00,-2.570717499434745437e-02,1.122873158899960755e-01,2.280811937925847355e-02
4.986997399479895954e+00,-2.566158500885635380e-02,1.121677260718513258e-01,2.277275581807837457e-02
4.988997799559911961e+00,-2.561606572941905330e-02,1.120482688195162529e-01,2.273742857152452959e-02
4.990998199639927968e+00,-2.557061708335582259e-02,1.119289439802557268e-01,2.270213767777850070e-02
4.992998599719943975e+00,-2.552523899789806150e-02,1.118097514015070904e-01,2.266688317458676744e-02
4.994998999799959982e+00,-2.547993140018831038e-02,1.116906909308800905e-01,2.263166509926156644e-02
4.996999399879975989e+00,-2.543469421728025356e-02,1.115717624161569471e-01,2.259648348868150899e-02
4.998999799959991996e+00,-2.538952737613870553e-02,1.114529657052923117e-01,2.256133837929154978e-02
5.001000200040008004e+00,-2.534443080363963513e-02,1.113343006464132812e-01,2.252622980710481185e-02
5.003000600120024011e+00,-2.529940442657013441e-02,1.112157670878193838e-01,2.249115780770219453e-02
5.005001000200040018e+00,-2.525444817162844288e-02,1.110973648779825795e-01,2.245612241623354266e-02
5.007001400280056025e+00,-2.520956196542394057e-02,1.109790938655473014e-01,2.242112366741807333e-02
5.009001800360072032e+00,-2.516474573447714802e-02,1.108609538993303861e-01,2.238616159554487201e-02
5.011002200440088039e+00,-2.511999940521971592e-02,1.107429448283211576e-01,2.235123623447416580e-02
5.013002600520104046e+00,-2.507532290399444586e-02,1.106250665016813295e-01,2.231634761763699043e-02
5.015003000600120053e+00,-2.503071615705527303e-02,1.105073187687451025e-01,2.228149577803677228e-02
5.017003400680136060e+00,-2.498617909056726968e-02,1.103897014790190811e-01,2.224668074824915492e-02
5.019003800760152068e+00,-2.494171163060665206e-02,1.102722144821823291e-01,2.221190256042327588e-02
5.021004200840168075e+00,-2.489731370316077344e-02,1.101548576280863695e-01,2.217716124628189844e-02
5.023004600920184082e+00,-2.485298523412812766e-02,1.100376307667551290e-01,2.214245683712237622e-02
5.025005001000200089e+00,-2.480872614931834905e-02,1.099205337483849937e-01,2.210778936381710413e-02
5.027005401080216096e+00,-2.476453637445220554e-02,1.098035664233447950e-01,2.207315885681395556e-02
5.029005801160232103e+00,-2.472041583516161253e-02,1.096867286421757959e-01,2.203856534613760076e-02
5.031006201240248110e+00,-2.467636445723896468e-02,1.095700202555571351e-01,2.200400886174049692e-02
5.033006601320264117e+00,-2.463238216814942275e-02,1.094534411141551977e-01,2.196948943562178694e-02
5.035007001400280124e+00,-2.458846889405614383e-02,1.093369910690775160e-01,2.193500709762691292e-02
5.037007401480296132e+00,-2.454462456071444462e-02,1.092206699716545132e-01,2.190056187672952473e-02
5.039007801560312139e+00,-2.450084909383376877e-02,1.091044776733806482e-01,2.186615380154364324e-02
5.041008201640328146e+00,-2.445714241907768344e-02,1.089884140259144013e-01,2.183178290032510363e-02
5.043008601720344153e+00,-2.441350446206387928e-02,1.088724788810782468e-01,2.179744920097133332e-02
5.045009001800360160e+00,-2.436993514836417046e-02,1.087566720908586804e-01,2.176315273102211525e-02
5.047009401880376167e+00,-2.432643440350450159e-02,1.086409935074062194e-01,2.172889351766037203e-02
5.049009801960392174e+00,-2.428300215296493730e-02,1.085254429830354028e-01,2.169467158771308871e-02
5.051010202040408181e+00,-2.423963832217966574e-02,1.084100203702247772e-01,2.166048696765109083e-02
5.053010602120424188e+00,-2.419634283653700202e-02,1.082947255216169108e-01,2.162633968359030379e-02
5.055011002200440196e+00,-2.415311562137938822e-02,1.081795582900183655e-01,2.159222976129204080e-02
5.057011402280456203e+00,-2.410995660200338647e-02,1.080645185283997389e-01,2.155815722616408192e-02
5.059011802360472210e+00,-2.406686570365968933e-02,1.079496060898956500e-01,2.152412210326060463e-02
5.061012202440488217e+00,-2.402384285155310939e-02,1.078348208278047254e-01,2.149012441728312406e-02
5.063012602520504224e+00,-2.398088797084258622e-02,1.077201625955895997e-01,2.145616419258091628e-02
5.065013002600520231e+00,-2.393800098664118636e-02,1.076056312468769288e-01,2.142224145315213546e-02
5.067013402680536238e+00,-2.389518182401608945e-02,1.074912266354573764e-01,2.138835622264367853e-02
5.069013802760552245e+00,-2.385243040798861944e-02,1.073769486152856556e-01,2.135450852435236135e-02
5.071014202840568252e+00,-2.380974666353420643e-02,1.072627970404804454e-01,2.132069838122511302e-02
5.073014602920584259e+00,-2.376713051558242140e-02,1.071487717653244742e-01,2.128692581585976684e-02
5.075015003000600267e+00,-2.372458188901694146e-02,1.070348726442644643e-01,2.125319085050579593e-02
5.077015403080616274e+00,-2.368210070867558803e-02,1.069210995319111873e-01,2.121949350706424375e-02
5.079015803160632281e+00,-2.363968689935029566e-02,1.068074522830393946e-01,2.118583380708948666e-02
5.081016203240648288e+00,-2.359734038578712584e-02,1.066939307525878733e-01,2.115221177178847403e-02
5.083016603320664295e+00,-2.355506109268626358e-02,1.065805347956594179e-01,2.111862742202230345e-02
5.085017003400680302e+00,-2.351284894470202433e-02,1.064672642675208308e-01,2.108508077830650862e-02
5.087017403480696309e+00,-2.347070386644284010e-02,1.063541190236029638e-01,2.105157186081142717e-02
5.089017803560712316e+00,-2.342862578247127334e-02,1.062410989195006344e-01,2.101810068936316167e-02
5.091018203640728323e+00,-2.338661461730401347e-02,1.061282038109727099e-01,2.098466728344362819e-02
5.093018603720744331e+00,-2.334467029541186650e-02,1.060154335539420789e-01,2.095127166219164228e-02
5.095019003800760338e+00,-2.330279274121976885e-02,1.059027880044956099e-01,2.091791384440350871e-02
5.097019403880776345e+00,-2.326098187910678391e-02,1.057902670188842348e-01,2.088459384853326439e-02
5.099019803960792352e+00,-2.321923763340609168e-02,1.056778704535228514e-01,2.085131169269322654e-02
5.101020204040808359e+00,-2.317755992840500601e-02,1.055655981649904068e-01,2.081806739465511674e-02
5.103020604120824366e+00,-2.313594868834496082e-02,1.054534500100298561e-01,2.078486097184975914e-02
5.105021004200840373e+00,-2.309440383742151007e-02,1.053414258455481617e-01,2.075169244136883945e-02
5.107021404280856380e+00,-2.305292529978434507e-02,1.052295255286163078e-01,2.071856181996414858e-02
5.109021804360872387e+00,-2.301151299953727372e-02,1.051177489164693002e-01,2.068546912404930355e-02
5.111022204440888395e+00,-2.297016686073822395e-02,1.050060958665061384e-01,2.065241436969949412e-02
5.113022604520904402e+00,-2.292888680739925758e-02,1.048945662362898712e-01,2.061939757265238843e-02
5.115023004600920409e+00,-2.288767276348655996e-02,1.047831598835475414e-01,2.058641874830903495e-02
5.117023404680936416e+00,-2.284652465292043300e-02,1.046718766661702132e-01,2.055347791173373073e-02
5.119023804760952423e+00,-2.280544239957531596e-02,1.045607164422129448e-01,2.052057507765515931e-02
5.121024204840968430e+00,-2.276442592727976472e-02,1.044496790698948574e-01,2.048771026046654342e-02
5.123024604920984437e+00,-2.272347515981645860e-02,1.043387644075990384e-01,2.045488347422657477e-02
5.125025005001000444e+00,-2.268259002092220741e-02,1.042279723138726244e-01,2.042209473265983732e-02
5.127025405081016451e+00,-2.264177043428794098e-02,1.041173026474267460e-01,2.038934404915714732e-02
5.129025805161032459e+00,-2.260101632355871609e-02,1.040067552671365553e-01,2.035663143677665654e-02
5.131026205241048466e+00,-2.256032761233371653e-02,1.038963300320412397e-01,2.032395690824374129e-02
5.133026605321064473e+00,-2.251970422416624262e-02,1.037860268013439669e-01,2.029132047595201896e-02
5.135027005401080480e+00,-2.247914608256373209e-02,1.036758454344119673e-01,2.025872215196380249e-02
5.137027405481096487e+00,-2.243865311098773574e-02,1.035657857907764240e-01,2.022616194801060696e-02
5.139027805561112494e+00,-2.239822523285393829e-02,1.034558477301325968e-01,2.019363987549373587e-02
5.141028205641128501e+00,-2.235786237156860840e-02,1.033460311123327313e-01,2.016115594553663515e-02
5.143028605721144508e+00,-2.231756445174997230e-02,1.032363357971933376e-01,2.012871017071047458e-02
5.145029005801160515e+00,-2.227733139760846096e-02,1.031267616448780927e-01,2.009630256271997123e-02
