t,Ih,Ev,Iv,dIh_dt,dIh_dt_noisy
9.145829165833167451e+01,7.853901808074197355e-01,3.041110313192075809e-01,4.054813742291815126e-01,1.955604914116726434e-10,1.172615011351850652e-02
9.149829965993198755e+01,7.853901807756953346e-01,3.041110313676101407e-01,4.054813741729264009e-01,2.112825366051840348e-10,1.700624220913951948e-02
9.153830766153231480e+01,7.853901807440262228e-01,3.041110314160636041e-01,4.054813741166300445e-01,2.269805454702122915e-10,6.401789535558463640e-03
9.157831566313262783e+01,7.853901807124306078e-01,3.041110314645413815e-01,4.054813740603226968e-01,2.426455598947274694e-10,2.810642092120146061e-03
9.161832366473295508e+01,7.853901806809265862e-01,3.041110315130165498e-01,4.054813740040348891e-01,2.582686564611691438e-10,1.283288364678630139e-02
9.165833166633326812e+01,7.853901806495329208e-01,3.041110315614616311e-01,4.054813739477977075e-01,2.738405474600469347e-10,1.131947575144477171e-02
9.169833966793359536e+01,7.853901806182683742e-01,3.041110316098488697e-01,4.054813738916426824e-01,2.893520145708095015e-10,-7.488273599781064375e-03
9.173834766953390840e+01,7.853901805871520425e-01,3.041110316581501216e-01,4.054813738356017327e-01,3.047936208977475303e-10,1.360026679117620589e-02
9.177835567113423565e+01,7.853901805562031324e-01,3.041110317063369095e-01,4.054813737797071105e-01,3.201559260757047554e-10,7.446197152308470409e-03
9.181836367273454869e+01,7.853901805254412949e-01,3.041110317543803676e-01,4.054813737239917337e-01,3.354291844281931390e-10,1.586948251054168908e-03
9.185837167433487593e+01,7.853901804948865140e-01,3.041110318022511305e-01,4.054813736684887981e-01,3.506036190537020758e-10,1.303718927579707205e-02
9.189837967593518897e+01,7.853901804645587736e-01,3.041110318499196108e-01,4.054813736132318880e-01,3.656692865172672668e-10,9.254525327922619171e-03
9.193838767753551622e+01,7.853901804344785020e-01,3.041110318973558324e-01,4.054813735582551426e-01,3.806161670560914700e-10,7.459345532488081444e-03
9.197839567913582925e+01,7.853901804046662383e-01,3.041110319445293753e-01,4.054813735035930344e-01,3.954341437628627887e-10,-5.078481582074889297e-03
9.201840368073615650e+01,7.853901803751430766e-01,3.041110319914093751e-01,4.054813734492805910e-01,4.101127631939149865e-10,8.334746609781914714e-03
9.205841168233646954e+01,7.853901803459300002e-01,3.041110320379648013e-01,4.054813733953531729e-01,4.246417072140129534e-10,-1.108514369837828271e-02
9.209841968393679679e+01,7.853901803170484364e-01,3.041110320841641235e-01,4.054813733418466404e-01,4.390104113571879907e-10,-1.264490788704476570e-03
9.213842768553710982e+01,7.853901802885201455e-01,3.041110321299753672e-01,4.054813732887971867e-01,4.532081307462298980e-10,-1.693261231664833916e-02
9.217843568713743707e+01,7.853901802603671101e-01,3.041110321753663359e-01,4.054813732362415046e-01,4.672240615233302918e-10,-1.704391852883148373e-02
9.221844368873775011e+01,7.853901802326113124e-01,3.041110322203043337e-01,4.054813731842167313e-01,4.810473061556130858e-10,4.430561514286323992e-03
9.225845169033807736e+01,7.853901802052754011e-01,3.041110322647563313e-01,4.054813731327604476e-01,4.946667415961503167e-10,-8.200665009237633439e-04
9.229845969193839039e+01,7.853901801783819137e-01,3.041110323086889666e-01,4.054813730819105677e-01,5.080712066340975497e-10,8.475445205268114209e-04
9.233846769353871764e+01,7.853901801519539427e-01,3.041110323520684333e-01,4.054813730317056164e-01,5.212493735251566562e-10,5.919500288737197628e-03
9.237847569513903068e+01,7.853901801260148030e-01,3.041110323948605365e-01,4.054813729821843959e-01,5.341896959498715347e-10,3.499837412164295749e-03
9.241848369673935792e+01,7.853901801005878092e-01,3.041110324370308038e-01,4.054813729333862082e-01,5.468807039166190265e-10,-8.863842968140685924e-03
9.245849169833967096e+01,7.853901800756967200e-01,3.041110324785443186e-01,4.054813728853507437e-01,5.593106602863606724e-10,7.343183869171169154e-04
9.249849969993999821e+01,7.853901800513657383e-01,3.041110325193657760e-01,4.054813728381182480e-01,5.714676613866043198e-10,-6.707015077898363306e-04
9.253850770154031125e+01,7.853901800276188450e-01,3.041110325594594821e-01,4.054813727917291888e-01,5.833398382393273351e-10,-5.199703504669491924e-03
9.257851570314063849e+01,7.853901800044807979e-01,3.041110325987895213e-01,4.054813727462246442e-01,5.949150130857283614e-10,-1.245483802690716766e-03
9.261852370474095153e+01,7.853901799819763552e-01,3.041110326373193673e-01,4.054813727016461367e-01,6.061809734725365217e-10,-3.654159634781898626e-03
9.265853170634127878e+01,7.853901799601304967e-01,3.041110326750122717e-01,4.054813726580354660e-01,6.171253855158376211e-10,-6.491087759296701454e-03
9.269853970794159181e+01,7.853901799389685356e-01,3.041110327118310974e-01,4.054813726154349318e-01,6.277357869621802422e-10,-3.342605057234388898e-03
9.273854770954191906e+01,7.853901799185160071e-01,3.041110327477382635e-01,4.054813725738873886e-01,6.379995629024470816e-10,2.349823363961960846e-03
9.277855571114223210e+01,7.853901798987988903e-01,3.041110327826958559e-01,4.054813725334360242e-01,6.479039180162793343e-10,2.063225400645806243e-02
9.281856371274255935e+01,7.853901798798431644e-01,3.041110328166656274e-01,4.054813724941243591e-01,6.574360465749773397e-10,-8.169823822550090209e-03
9.285857171434287238e+01,7.853901798616750307e-01,3.041110328496088311e-01,4.054813724559965249e-01,6.665829936636225028e-10,5.219174260871550959e-03
9.289857971594319963e+01,7.853901798443213567e-01,3.041110328814864983e-01,4.054813724190970414e-01,6.753315510976687364e-10,-1.461328686142383468e-02
9.293858771754351267e+01,7.853901798278088986e-01,3.041110329122592160e-01,4.054813723834707617e-01,6.836685002842290970e-10,1.590024890869062846e-02
9.297859571914383991e+01,7.853901798121647460e-01,3.041110329418871272e-01,4.054813723491630939e-01,6.915804977303263712e-10,-3.333752591787236125e-03
9.301860372074415295e+01,7.853901797974163213e-01,3.041110329703300419e-01,4.054813723162197792e-01,6.990539917761662281e-10,1.388757283741767073e-03
9.305861172234448020e+01,7.853901797835912690e-01,3.041110329975475479e-01,4.054813722846870583e-01,7.060754064758256732e-10,1.277419253060594305e-02
9.309861972394479324e+01,7.853901797707174559e-01,3.041110330234985670e-01,4.054813722546116717e-01,7.126309542471176428e-10,9.876772142032402141e-03
9.313862772554510627e+01,7.853901797588230815e-01,3.041110330481418544e-01,4.054813722260405817e-01,7.187067121994239471e-10,-1.491859308718899123e-02
9.317863572714543352e+01,7.853901797479364566e-01,3.041110330714357768e-01,4.054813721990214170e-01,7.242887643810203002e-10,5.551929423057738733e-03
9.321864372874574656e+01,7.853901797380864469e-01,3.041110330933382566e-01,4.054813721736020282e-01,7.293628583038280766e-10,-2.273922041389224782e-03
9.325865173034607380e+01,7.853901797293019182e-01,3.041110331138068279e-01,4.054813721498309320e-01,7.339147414797686508e-10,6.191236219368154853e-03
9.329865973194638684e+01,7.853901797216120695e-01,3.041110331327987470e-01,4.054813721277568672e-01,7.379300538679078869e-10,1.523844614948303543e-03
9.333866773354671409e+01,7.853901797150463215e-01,3.041110331502707709e-01,4.054813721074291277e-01,7.413942376688353875e-10,7.360393474257979907e-03
9.337867573514702713e+01,7.853901797096344284e-01,3.041110331661793786e-01,4.054813720888973960e-01,7.442926622247547641e-10,2.919557129397653324e-03
9.341868373674735437e+01,7.853901797054062550e-01,3.041110331804806055e-01,4.054813720722117987e-01,7.466105789166732620e-10,-1.398542569646629794e-03
9.345869173834766741e+01,7.853901797023922216e-01,3.041110331931302091e-01,4.054813720574228508e-01,7.483330205504401533e-10,1.176979063709043816e-02
9.349869973994799466e+01,7.853901797006228591e-01,3.041110332040835029e-01,4.054813720445816227e-01,7.494448672762388242e-10,-1.544046504904154730e-02
9.353870774154830769e+01,7.853901797001286988e-01,3.041110332132953564e-01,4.054813720337395178e-01,7.499311206748959791e-10,-4.330600034166807825e-03
9.357871574314863494e+01,7.853901797009408270e-01,3.041110332207203615e-01,4.054813720249483278e-01,7.497764284436492233e-10,-9.555989363796679389e-03
9.361872374474894798e+01,7.853901797030906629e-01,3.041110332263126659e-01,4.054813720182604553e-01,7.489652925629641800e-10,-1.438714675906207748e-03
9.365873174634927523e+01,7.853901797066096258e-01,3.041110332300261954e-01,4.054813720137285249e-01,7.474822392994351361e-10,-4.299426556477414785e-03
9.369873974794958826e+01,7.853901797115294681e-01,3.041110332318142651e-01,4.054813720114057718e-01,7.453115763444984054e-10,-1.480479208225585902e-03
9.373874774954991551e+01,7.853901797178823863e-01,3.041110332316300235e-01,4.054813720113457642e-01,7.424374622033713678e-10,-4.904381241090339724e-03
9.377875575115022855e+01,7.853901797257005768e-01,3.041110332294261198e-01,4.054813720136025146e-01,7.388439894617793158e-10,-4.695979333183493247e-03
9.381876375275055580e+01,7.853901797350165692e-01,3.041110332251548698e-01,4.054813720182304793e-01,7.345151500914859355e-10,-1.644051536482792064e-02
9.385877175435086883e+01,7.853901797458634482e-01,3.041110332187681453e-01,4.054813720252845588e-01,7.294346099362414293e-10,-3.766942652394059685e-04
9.389877975595119608e+01,7.853901797582739652e-01,3.041110332102175406e-01,4.054813720348200423e-01,7.235862117815905492e-10,3.083049818822626055e-03
9.393878775755150912e+01,7.853901797722817602e-01,3.041110331994542615e-01,4.054813720468927740e-01,7.169533682016560050e-10,-5.963527480300787574e-03
9.397879575915183636e+01,7.853901797879203617e-01,3.041110331864291250e-01,4.054813720615589312e-01,7.095195715678404014e-10,-6.569374907390809412e-03
9.401880376075214940e+01,7.853901798052235206e-01,3.041110331710925041e-01,4.054813720788750797e-01,7.012681269014109375e-10,-6.445763991163222864e-03
9.405881176235247665e+01,7.853901798242255428e-01,3.041110331533944389e-01,4.054813720988982850e-01,6.921821865679689267e-10,1.679040972733468820e-02
9.409881976395278969e+01,7.853901798449606231e-01,3.041110331332846917e-01,4.054813721216861122e-01,6.822448370136235951e-10,1.880178707754915583e-03
9.413882776555311693e+01,7.853901798674636225e-01,3.041110331107124698e-01,4.054813721472964039e-01,6.714389010065158203e-10,3.877397071914696729e-03
9.417883576715342997e+01,7.853901798917692911e-01,3.041110330856267585e-01,4.054813721757876133e-01,6.597472394787029515e-10,-3.004056525971546439e-03
9.421884376875375722e+01,7.853901799179218157e-01,3.041110330579561705e-01,4.054813722069934845e-01,6.471538895047590501e-10,-4.999450120450047406e-03
9.425885177035407025e+01,7.853901799459663824e-01,3.041110330275910711e-01,4.054813722395679831e-01,6.336709698628872900e-10,-8.785794764191577622e-03
9.429885977195439750e+01,7.853901799758331581e-01,3.041110329946192237e-01,4.054813722732314996e-01,6.193368838613988459e-10,1.542127852570197855e-02
9.433886777355471054e+01,7.853901800074390982e-01,3.041110329591541483e-01,4.054813723079296328e-01,6.041905135922842618e-10,-1.700430162172636428e-02
9.437887577515503779e+01,7.853901800407021572e-01,3.041110329213080332e-01,4.054813723436086481e-01,5.882703282833467995e-10,2.999703399253954815e-03
9.441888377675535082e+01,7.853901800755415108e-01,3.041110328811917340e-01,4.054813723802156433e-01,5.716141830702792248e-10,-2.404151146674993536e-04
9.445889177835567807e+01,7.853901801118772230e-01,3.041110328389144968e-01,4.054813724176982159e-01,5.542595028773522614e-10,-2.556222405644364374e-03
9.449889977995599111e+01,7.853901801496304680e-01,3.041110327945842351e-01,4.054813724560047961e-01,5.362432789479676387e-10,-1.566407474490480456e-02
9.453890778155631835e+01,7.853901801887235301e-01,3.041110327483074749e-01,4.054813724950844245e-01,5.176018294528184072e-10,-1.235025378965432137e-02
9.457891578315663139e+01,7.853901802290795819e-01,3.041110327001892433e-01,4.054813725348869191e-01,4.983712262318640285e-10,9.816647723646458254e-03
9.461892378475695864e+01,7.853901802706227953e-01,3.041110326503332351e-01,4.054813725753627640e-01,4.785869651968699401e-10,-6.937329378500237988e-03
9.465893178635727168e+01,7.853901803132786741e-01,3.041110325988416463e-01,4.054813726164630538e-01,4.582839559230666993e-10,8.790978753975739121e-03
9.469893978795759892e+01,7.853901803569736106e-01,3.041110325458152297e-01,4.054813726581397160e-01,4.374966604270280612e-10,6.697287391954990718e-03
9.473894778955791196e+01,7.853901804016348853e-01,3.041110324913534058e-01,4.054813727003452883e-01,4.162591348000344027e-10,5.793837277376062689e-03
9.477895579115823921e+01,7.853901804471911108e-01,3.041110324355540961e-01,4.054813727430329751e-01,3.946048661440659799e-10,7.614915281085057018e-03
9.481896379275855224e+01,7.853901804935716768e-01,3.041110323785138903e-01,4.054813727861568129e-01,3.725669044107871031e-10,-1.210266545142115423e-02
9.485897179435887949e+01,7.853901805407070835e-01,3.041110323203277677e-01,4.054813728296713937e-01,3.501778138292888087e-10,-4.740596798101622683e-03
9.489897979595919253e+01,7.853901805885291632e-01,3.041110322610894867e-01,4.054813728735320311e-01,3.274695133115290702e-10,6.786008225766530962e-03
9.493898779755951978e+01,7.853901806369703031e-01,3.041110322008913069e-01,4.054813729176948156e-01,3.044736789081792239e-10,-1.262362250186641402e-02
9.497899579915983281e+01,7.853901806859644452e-01,3.041110321398239891e-01,4.054813729621163931e-01,2.812212962499671676e-10,1.664600305120569543e-02
9.501900380076016006e+01,7.853901807354459752e-01,3.041110320779770171e-01,4.054813730067542976e-01,2.577430456562890271e-10,-5.596383950003029281e-03
9.505901180236047310e+01,7.853901807853509442e-01,3.041110320154383762e-01,4.054813730515665071e-01,2.340689274349383453e-10,-6.431131416219712646e-04
9.509901980396080035e+01,7.853901808356160696e-01,3.041110319522944971e-01,4.054813730965119989e-01,2.102285394378622385e-10,-1.025125936855865449e-02
9.513902780556111338e+01,7.853901808861792899e-01,3.041110318886307007e-01,4.054813731415501388e-01,1.862509903249875975e-10,3.658088103674908814e-03
9.517903580716144063e+01,7.853901809369793208e-01,3.041110318245305311e-01,4.054813731866411808e-01,1.621649828309479346e-10,-7.338069817960092035e-03
9.521904380876175367e+01,7.853901809879562101e-01,3.041110317600763668e-01,4.054813732317460451e-01,1.379985570260089389e-10,-2.425023285368721384e-03
9.525905181036208091e+01,7.853901810390510052e-01,3.041110316953490877e-01,4.054813732768263179e-01,1.137793678718246326e-10,-1.138723274758370214e-02
9.529905981196239395e+01,7.853901810902056413e-01,3.041110316304280747e-01,4.054813733218442517e-01,8.953460542415747625e-11,1.191756734907071548e-02
9.533906781356272120e+01,7.853901811413631640e-01,3.041110315653913210e-01,4.054813733667628761e-01,6.529095319951494503e-11,-1.632626783670514461e-02
9.537907581516303424e+01,7.853901811924678400e-01,3.041110315003155429e-01,4.054813734115458312e-01,4.107449450008182623e-11,4.511191745107302579e-03
9.541908381676336148e+01,7.853901812434647134e-01,3.041110314352757915e-01,4.054813734561575345e-01,1.691099690837027936e-11,2.370701571077539222e-03
9.545909181836367452e+01,7.853901812943000493e-01,3.041110313703458412e-01,4.054813735005630138e-01,-7.174410371346695570e-12,4.377991394105130822e-03
9.549909981996400177e+01,7.853901813449210012e-01,3.041110313055980785e-01,4.054813735447280743e-01,-3.115695201838519779e-11,-1.020652324107836940e-02
9.553910782156431480e+01,7.853901813952760547e-01,3.041110312411033356e-01,4.054813735886191317e-01,-5.501250149864134187e-11,1.033740774179405832e-02
9.557911582316464205e+01,7.853901814453142505e-01,3.041110311769310570e-01,4.054813736322033790e-01,-7.871719248653263890e-11,9.643871297810354543e-03
9.561912382476495509e+01,7.853901814949861837e-01,3.041110311131494104e-01,4.054813736754486753e-01,-1.022479045875712700e-10,1.595814405353261026e-03
9.565913182636528234e+01,7.853901815442432266e-01,3.041110310498248981e-01,4.054813737183234901e-01,-1.255818365963889960e-10,3.126617356404511310e-03
9.569913982796559537e+01,7.853901815930378616e-01,3.041110309870228012e-01,4.054813737607971258e-01,-1.486967667052585540e-10,-1.573592557311793028e-03
9.573914782956592262e+01,7.853901816413235704e-01,3.041110309248068466e-01,4.054813738028395509e-01,-1.715708582150643480e-10,6.430504406293897045e-03
