t,g,b,c,dg_dt,dg_dt_noisy
4.552910582116423299e+00,1.561740464775902219e-05,1.341609172146193902e-03,3.477858939397410025e-04,-2.320274430720706705e-05,-1.637588276032081111e-02
4.554510902180435750e+00,1.558031688651612871e-05,1.338040535799892277e-03,3.469645082779738076e-04,-2.314730045759871564e-05,2.404356261406747491e-02
4.556111222244449088e+00,1.554331772788192768e-05,1.334481475753659116e-03,3.461450623590990724e-04,-2.309199066941343263e-05,4.858629089434698956e-03
4.557711542308461539e+00,1.550640696228167058e-05,1.330931966150589911e-03,3.453275516098428541e-04,-2.303681466746642227e-05,-6.485013105952033147e-03
4.559311862372474877e+00,1.546958438039124258e-05,1.327391981199326464e-03,3.445119714670606941e-04,-2.298177217422729874e-05,1.695125306431490009e-02
4.560912182436487328e+00,1.543284977313732849e-05,1.323861495174074015e-03,3.436983173777413041e-04,-2.292686290982241717e-05,1.375019999308112195e-02
4.562512502500499778e+00,1.539620293169727733e-05,1.320340482414586285e-03,3.428865847990032051e-04,-2.287208659203696071e-05,-1.908591670783268968e-02
4.564112822564513117e+00,1.535964364749914965e-05,1.316828917326171326e-03,3.420767691980963537e-04,-2.281744293631675661e-05,1.660168302296370982e-02
4.565713142628525567e+00,1.532317171222177861e-05,1.313326774379698029e-03,3.412688660524033891e-04,-2.276293165577041749e-05,4.997516547500251323e-03
4.567313462692538906e+00,1.528678691779464797e-05,1.309834028111582461e-03,3.404628708494363259e-04,-2.270855246117132000e-05,-4.055658746786654223e-02
4.568913782756551356e+00,1.525048905639802760e-05,1.306350653123802830e-03,3.396587790868404034e-04,-2.265430506095961064e-05,-2.324817851873948668e-02
4.570514102820563807e+00,1.521427792046285323e-05,1.302876624083886253e-03,3.388565862723907245e-04,-2.260018916124418437e-05,5.355996153347909912e-03
4.572114422884577145e+00,1.517815330267077387e-05,1.299411915724914615e-03,3.380562879239938819e-04,-2.254620446580471753e-05,9.812765124948375633e-03
4.573714742948589596e+00,1.514211499595421620e-05,1.295956502845529990e-03,3.372578795696888252e-04,-2.249235067609356518e-05,-5.460565843839171839e-03
4.575315063012602934e+00,1.510616279349624730e-05,1.292510360309922276e-03,3.364613567476443137e-04,-2.243862749123779398e-05,-1.950718016646268288e-02
4.576915383076615385e+00,1.507029648873072888e-05,1.289073463047842646e-03,3.356667150061620601e-04,-2.238503460804116088e-05,5.131450355006452260e-03
4.578515703140627835e+00,1.503451587534218172e-05,1.285645786054592050e-03,3.348739499036736946e-04,-2.233157172098601041e-05,-3.592608484918141665e-02
4.580116023204641174e+00,1.499882074726584834e-05,1.282227304391025773e-03,3.340830570087423377e-04,-2.227823852223522632e-05,1.124165472898257766e-02
4.581716343268653624e+00,1.496321089868774044e-05,1.278817993183559718e-03,3.332940319000635208e-04,-2.222503470163431864e-05,-2.730817153283179085e-03
4.583316663332666963e+00,1.492768612404451528e-05,1.275417827624156534e-03,3.325068701664625308e-04,-2.217195994671288732e-05,-2.780678286616831149e-04
4.584916983396679413e+00,1.489224621802362296e-05,1.272026782970341659e-03,3.317215674068975536e-04,-2.211901394268733279e-05,-1.260416530661044587e-02
4.586517303460691863e+00,1.485689097556317271e-05,1.268644834545189009e-03,3.309381192304569098e-04,-2.206619637246202146e-05,1.667143166872674109e-02
4.588117623524705202e+00,1.482162019185199548e-05,1.265271957737327483e-03,3.301565212563600847e-04,-2.201350691663161671e-05,-4.575827661145703829e-02
4.589717943588717652e+00,1.478643366232969141e-05,1.261908128000946601e-03,3.293767691139593001e-04,-2.196094525348275947e-05,-1.684626952134597733e-02
4.591318263652730991e+00,1.475133118268650786e-05,1.258553320855782410e-03,3.285988584427362619e-04,-2.190851105899626369e-05,1.174801401514025991e-02
4.592918583716743441e+00,1.471631254886348002e-05,1.255207511887133746e-03,3.278227848923057921e-04,-2.185620400684860714e-05,-1.357931408817438304e-02
4.594518903780755892e+00,1.468137755705231060e-05,1.251870676745848142e-03,3.270485441224126846e-04,-2.180402376841412688e-05,2.922988040387522815e-02
4.596119223844769230e+00,1.464652600369541560e-05,1.248542791148327894e-03,3.262761318029330066e-04,-2.175197001276669984e-05,8.753628632679226126e-03
4.597719543908781681e+00,1.461175768548598530e-05,1.245223830876535922e-03,3.255055436138755073e-04,-2.170004240668174851e-05,-1.471811836320557204e-02
4.599319863972794131e+00,1.457707239936787413e-05,1.241913771777984057e-03,3.247367752453789082e-04,-2.164824061463792152e-05,2.231702273905836198e-02
4.600920184036807470e+00,1.454246994253564978e-05,1.238612589765738462e-03,3.239698223977131495e-04,-2.159656429881926204e-05,-1.362918987040837157e-03
4.602520504100819920e+00,1.450795011243465933e-05,1.235320260818426139e-03,3.232046807812809621e-04,-2.154501311911664429e-05,1.199619510775510635e-02
4.604120824164833259e+00,1.447351270676088857e-05,1.232036760980221050e-03,3.224413461166145611e-04,-2.149358673312972519e-05,-1.165044622080743837e-02
4.605721144228845709e+00,1.443915752346111789e-05,1.228762066360859079e-03,3.216798141343791152e-04,-2.144228479616924819e-05,-1.130528597002984810e-02
4.607321464292858160e+00,1.440488436073278678e-05,1.225496153135626105e-03,3.209200805753699274e-04,-2.139110696125807337e-05,1.462274520841038566e-02
4.608921784356871498e+00,1.437069301702405646e-05,1.222238997545361475e-03,3.201621411905135740e-04,-2.134005287913348127e-05,2.611369687300443658e-03
4.610522104420883949e+00,1.433658329103385902e-05,1.218990575896465806e-03,3.194059917408692052e-04,-2.128912219824904322e-05,-1.429413627004409368e-02
4.612122424484897287e+00,1.430255498171177040e-05,1.215750864560886458e-03,3.186516279976255635e-04,-2.123831456477608495e-05,-1.669841076022646198e-02
4.613722744548909738e+00,1.426860788825815943e-05,1.212519839976132930e-03,3.178990457421045079e-04,-2.118762962260563819e-05,1.353587539831947392e-02
4.615323064612922188e+00,1.423474181012405401e-05,1.209297478645264285e-03,3.171482407657577607e-04,-2.113706701335041935e-05,3.551011623034337067e-02
4.616923384676935527e+00,1.420095654701120380e-05,1.206083757136893917e-03,3.163992088701684797e-04,-2.108662637634626602e-05,-1.580792309925563646e-02
4.618523704740947977e+00,1.416725189887212934e-05,1.202878652085195193e-03,3.156519458670523429e-04,-2.103630734865416995e-05,1.421085521004918084e-02
4.620124024804961316e+00,1.413362766590999668e-05,1.199682140189889737e-03,3.149064475782547287e-04,-2.098610956506182196e-05,-5.663633584485069233e-02
4.621724344868973766e+00,1.410008364857875970e-05,1.196494198216260015e-03,3.141627098357538069e-04,-2.093603265808556351e-05,-2.657149681733988675e-02
4.623324664932986217e+00,1.406661964758304151e-05,1.193314802995138705e-03,3.134207284816579900e-04,-2.088607625797222990e-05,1.420024226446496562e-02
4.624924984996999555e+00,1.403323546387817343e-05,1.190143931422912599e-03,3.126804993682070176e-04,-2.083623999270020730e-05,3.224672379480551104e-02
4.626525305061012006e+00,1.399993089867026951e-05,1.186981560461528680e-03,3.119420183577730410e-04,-2.078652348798236014e-05,2.114254122139009717e-03
4.628125625125025344e+00,1.396670575341607915e-05,1.183827667138481971e-03,3.112052813228579121e-04,-2.073692636726649188e-05,1.166944705395974238e-02
4.629725945189037795e+00,1.393355982982315145e-05,1.180682228546828553e-03,3.104702841460964908e-04,-2.068744825173808263e-05,6.029633415940662509e-03
4.631326265253050245e+00,1.390049292984969116e-05,1.177545221845174503e-03,3.097370227202536630e-04,-2.063808876032131910e-05,2.084154140698877070e-02
4.632926585317063584e+00,1.386750485570462652e-05,1.174416624257680012e-03,3.090054929482256960e-04,-2.058884750968118177e-05,-2.047960219549209079e-02
4.634526905381076034e+00,1.383459541892105999e-05,1.171296412921739392e-03,3.082756907229418949e-04,-2.053972423890414677e-05,1.350102130063697212e-02
4.636127225445089373e+00,1.380176445010408102e-05,1.168184564875594279e-03,3.075476119262241306e-04,-2.049071893315385605e-05,-7.628992659512784900e-03
4.637727545509101823e+00,1.376901176629411728e-05,1.165081057585375807e-03,3.068212524982682067e-04,-2.044183137662740238e-05,-5.744445155526356483e-03
4.639327865573114273e+00,1.373633718404872164e-05,1.161985868587713400e-03,3.060966083900381685e-04,-2.039306134169266362e-05,8.634114443821862316e-04
4.640928185637127612e+00,1.370374052015874012e-05,1.158898975475044276e-03,3.053736755613191303e-04,-2.034440859891204997e-05,-3.096068718301647760e-03
4.642528505701140062e+00,1.367122159164835432e-05,1.155820355895616257e-03,3.046524499807189558e-04,-2.029587291704413026e-05,-1.420603398940115461e-02
4.644128825765153401e+00,1.363878021577495774e-05,1.152749987553478668e-03,3.039329276256650053e-04,-2.024745406304471616e-05,-4.077121839644534847e-03
4.645729145829165851e+00,1.360641621002930481e-05,1.149687848208493174e-03,3.032151044824077141e-04,-2.019915180206900349e-05,-1.771445167045547497e-02
4.647329465893178302e+00,1.357412939213537713e-05,1.146633915676324028e-03,3.024989765460175018e-04,-2.015096589747292742e-05,3.023548634214976230e-02
4.648929785957191640e+00,1.354191958005044778e-05,1.143588167828442186e-03,3.017845398203862365e-04,-2.010289611081449070e-05,1.480586623296027866e-02
4.650530106021204091e+00,1.350978659196512202e-05,1.140550582592130078e-03,3.010717903182281562e-04,-2.005494220185557964e-05,-7.179601569629935100e-03
4.652130426085217429e+00,1.347773024630322378e-05,1.137521137950470987e-03,3.003607240610772669e-04,-2.000710392856321095e-05,3.240977145051401886e-02
4.653730746149229880e+00,1.344575036172193117e-05,1.134499811942361186e-03,2.996513370792904863e-04,-1.995938104711145623e-05,2.640055858699461369e-02
4.655331066213242330e+00,1.341384675711165620e-05,1.131486582662498885e-03,2.989436254120448797e-04,-1.991177331188239059e-05,1.064010023625785312e-02
4.656931386277255669e+00,1.338201925159609394e-05,1.128481428261389214e-03,2.982375851073386895e-04,-1.986428047546826112e-05,-9.552686351324347555e-03
4.658531706341268119e+00,1.335026766453228007e-05,1.125484326945349212e-03,2.975332122219927992e-04,-1.981690228867246262e-05,6.107320524816346914e-03
4.660132026405281458e+00,1.331859181551046389e-05,1.122495256976496119e-03,2.968305028216478058e-04,-1.976963850051119105e-05,1.232019763583582818e-02
4.661732346469293908e+00,1.328699152435425223e-05,1.119514196672760382e-03,2.961294529807671099e-04,-1.972248885821523243e-05,2.847631826319789103e-02
4.663332666533306359e+00,1.325546661112048078e-05,1.116541124407874602e-03,2.954300587826342596e-04,-1.967545310723085731e-05,-2.537336203384617152e-03
4.664932986597319697e+00,1.322401689609927335e-05,1.113576018611378299e-03,2.947323163193541970e-04,-1.962853099122174524e-05,-1.016610630038817381e-02
4.666533306661332148e+00,1.319264219981409267e-05,1.110618857768622472e-03,2.940362216918542882e-04,-1.958172225207050268e-05,4.632400782130085409e-02
4.668133626725345486e+00,1.316134234302161507e-05,1.107669620420758750e-03,2.933417710098815590e-04,-1.953502662987988267e-05,2.844560952550734267e-02
4.669733946789357937e+00,1.313011714671187107e-05,1.104728285164751755e-03,2.926489603920061095e-04,-1.948844386297422142e-05,7.209312873696133508e-03
4.671334266853370387e+00,1.309896643210812679e-05,1.101794830653368478e-03,2.919577859656179706e-04,-1.944197368790128149e-05,-1.714967982306432256e-02
4.672934586917383726e+00,1.306789002066693137e-05,1.098869235595182400e-03,2.912682438669285672e-04,-1.939561583943320042e-05,1.066084399025938982e-02
4.674534906981396176e+00,1.303688773407817292e-05,1.095951478754579123e-03,2.905803302409719108e-04,-1.934937005056819835e-05,2.312895509401603072e-02
4.676135227045409515e+00,1.300595939426495651e-05,1.093041538951744236e-03,2.898940412416015642e-04,-1.930323605253220437e-05,1.595237245954169922e-02
4.677735547109421965e+00,1.297510482338374140e-05,1.090139395062676968e-03,2.892093730314940561e-04,-1.925721357477996778e-05,1.732048007236160203e-02
4.679335867173434416e+00,1.294432384382421396e-05,1.087245026019178053e-03,2.885263217821460629e-04,-1.921130234499649468e-05,1.889725908500972237e-03
4.680936187237447754e+00,1.291361627820935889e-05,1.084358410808855576e-03,2.878448836738756005e-04,-1.916550208909864714e-05,2.351653510288879978e-02
4.682536507301460205e+00,1.288298194939548455e-05,1.081479528475129317e-03,2.871650548958230549e-04,-1.911981253123671534e-05,-1.089851629666955916e-02
4.684136827365473543e+00,1.285242068047212475e-05,1.078608358117219036e-03,2.864868316459486886e-04,-1.907423339379517649e-05,-7.672662977954384372e-03
4.685737147429485994e+00,1.282193229476216241e-05,1.075744878890157923e-03,2.858102101310355673e-04,-1.902876439739502584e-05,-8.868916234043972696e-03
4.687337467493498444e+00,1.279151661582171945e-05,1.072889070004781533e-03,2.851351865666868499e-04,-1.898340526089434591e-05,-1.174579545569214879e-02
4.688937787557511783e+00,1.276117346744019571e-05,1.070040910727731911e-03,2.844617571773270896e-04,-1.893815570139009545e-05,3.955212153245472179e-02
4.690538107621524233e+00,1.273090267364033680e-05,1.067200380381463009e-03,2.837899181962032637e-04,-1.889301543421957304e-05,-3.250460096149790368e-02
4.692138427685536683e+00,1.270070405867811373e-05,1.064367458344230499e-03,2.831196658653825507e-04,-1.884798417296160980e-05,5.660320953023143843e-03
4.693738747749550022e+00,1.267057744704278904e-05,1.061542124050097189e-03,2.824509964357533069e-04,-1.880306162943795167e-05,-1.851916670476589852e-02
4.695339067813562473e+00,1.264052266345695911e-05,1.058724356988937580e-03,2.817839061670265833e-04,-1.875824751371477734e-05,-2.364375572797270536e-02
4.696939387877575811e+00,1.261053953287643732e-05,1.055914136706426155e-03,2.811183913277329281e-04,-1.871354153410405351e-05,2.931473015485899433e-03
4.698539707941588262e+00,1.258062788049038952e-05,1.053111442804051260e-03,2.804544481952259637e-04,-1.866894339716464613e-05,-3.006486966760776869e-02
4.700140028005600712e+00,1.255078753172122224e-05,1.050316254939102738e-03,2.797920730556793518e-04,-1.862445280770413654e-05,-8.884624344397563239e-04
4.701740348069614051e+00,1.252101831222461831e-05,1.047528552824677790e-03,2.791312622040880397e-04,-1.858006946877952610e-05,4.630113311069383036e-02
4.703340668133626501e+00,1.249132004788960284e-05,1.044748316229684873e-03,2.784720119442695612e-04,-1.853579308169929626e-05,-1.326328711900621885e-03
4.704940988197639840e+00,1.246169256483841796e-05,1.041975524978833298e-03,2.778143185888611098e-04,-1.849162334602414033e-05,9.924413966055849884e-03
4.706541308261652290e+00,1.243213568942665486e-05,1.039210158952644930e-03,2.771581784593227368e-04,-1.844755995956886088e-05,-1.597165290895687789e-02
4.708141628325664740e+00,1.240264924824314545e-05,1.036452198087444440e-03,2.765035878859346949e-04,-1.840360261840323706e-05,1.038773713259727970e-02
4.709741948389678079e+00,1.237323306811000127e-05,1.033701622375362986e-03,2.758505432077985224e-04,-1.835975101685337991e-05,-2.871707732496304663e-02
4.711342268453690529e+00,1.234388697608267282e-05,1.030958411864343416e-03,2.751990407728381821e-04,-1.831600484750360255e-05,4.575169757729096072e-03
4.712942588517703868e+00,1.231461079944982924e-05,1.028222546658128997e-03,2.745490769377975128e-04,-1.827236380119685389e-05,-1.761884137776544533e-03
4.714542908581716318e+00,1.228540436573348881e-05,1.025494006916276204e-03,2.739006480682431026e-04,-1.822882756703677861e-05,4.371309376215386233e-02
4.716143228645728769e+00,1.225626750268891046e-05,1.022772772854143664e-03,2.732537505385616871e-04,-1.818539583238880136e-05,-1.077551339632376636e-03
4.717743548709742107e+00,1.222720003830463279e-05,1.020058824742896926e-03,2.726083807319614502e-04,-1.814206828288110257e-05,-6.604276059579490717e-03
4.719343868773754558e+00,1.219820180080253335e-05,1.017352142909512796e-03,2.719645350404728372e-04,-1.809884460240646152e-05,-1.056028236231979639e-02
4.720944188837767896e+00,1.216927261863770663e-05,1.014652707736769365e-03,2.713222098649462240e-04,-1.805572447312293405e-05,-2.328276958611836742e-02
4.722544508901780347e+00,1.214041232049859965e-05,1.011960499663256850e-03,2.706814016150546815e-04,-1.801270757545591250e-05,1.573281224050693261e-02
4.724144828965792797e+00,1.211162073530689501e-05,1.009275499183368268e-03,2.700421067092916450e-04,-1.796979358809847808e-05,2.921467198191075865e-02
