t,N,experienced_mate_abundance,unmated_fraction,mating_type_fraction,dN_dt
2.328465693138627657e+01,1.995271629906349915e+02,1.974349855179187330e+02,2.239562147920683421e-01,5.001746326111756735e-01,3.288216812897815089e-03
2.329265853170634060e+01,1.995271886000654149e+02,1.974383310221246290e+02,2.239439627850955405e-01,5.001742680166979538e-01,3.294130693985763969e-03
2.330066013202640463e+01,1.995272141863586342e+02,1.974416712184047924e+02,2.239317316331674301e-01,5.001739041870291169e-01,3.299648581039704709e-03
2.330866173234646865e+01,1.995272398002634304e+02,1.974450061146322639e+02,2.239195212997258655e-01,5.001735411205514570e-01,3.303814773586211118e-03
2.331666333266653268e+01,1.995272654993400465e+02,1.974483357185935972e+02,2.239073317482775383e-01,5.001731788156510428e-01,3.305545097767037532e-03
2.332466493298659671e+01,1.995272913479602153e+02,1.974516600379890008e+02,2.238951629423941159e-01,5.001728172707170517e-01,3.303626906054901724e-03
2.333266653330666074e+01,1.995273174173071595e+02,1.974549790804321958e+02,2.238830148457120750e-01,5.001724564841425469e-01,3.296719075288834233e-03
2.334066813362672477e+01,1.995273437462498123e+02,1.974582928538704039e+02,2.238708874219397238e-01,5.001720964543234782e-01,3.284089950780000322e-03
2.334866973394678880e+01,1.995273701799875425e+02,1.974616013683146889e+02,2.238587806348927012e-01,5.001717371796590150e-01,3.268660630373787512e-03
2.335667133426685282e+01,1.995273966435450177e+02,1.974649046329047337e+02,2.238466944484474586e-01,5.001713786585526567e-01,3.251846646730172097e-03
2.336467293458691685e+01,1.995274230861090814e+02,1.974682026565078843e+02,2.238346288265402884e-01,5.001710208894112331e-01,3.234607814503576151e-03
2.337267453490698088e+01,1.995274494636782379e+02,1.974714954479055677e+02,2.238225837331696555e-01,5.001706638706451269e-01,3.217775474457340579e-03
2.338067613522704491e+01,1.995274757390627087e+02,1.974747830157932071e+02,2.238105591323963084e-01,5.001703076006677184e-01,3.202052491111828658e-03
2.338867773554710894e+01,1.995275018818844046e+02,1.974780653687803067e+02,2.237985549883431402e-01,5.001699520778961627e-01,3.188013254131760732e-03
2.339667933586717297e+01,1.995275278685769536e+02,1.974813425153903665e+02,2.237865712651952999e-01,5.001695973007505014e-01,3.176103676379327112e-03
2.340468093618723699e+01,1.995275536823857294e+02,1.974846144640609680e+02,2.237746079272002198e-01,5.001692432676545508e-01,3.166641194459529629e-03
2.341268253650730102e+01,1.995275793133677666e+02,1.974878812231436598e+02,2.237626649386674771e-01,5.001688899770350138e-01,3.159814768890711889e-03
2.342068413682736505e+01,1.995276047583918171e+02,1.974911428009041003e+02,2.237507422639689048e-01,5.001685374273223683e-01,3.155684883825671250e-03
2.342868573714742908e+01,1.995276300211383784e+02,1.974943992055219155e+02,2.237388398675385637e-01,5.001681856169500895e-01,3.154183544692656938e-03
2.343668733746749311e+01,1.995276551120996089e+02,1.974976504450908124e+02,2.237269577138727150e-01,5.001678345443552054e-01,3.155114281298665446e-03
2.344468893778755714e+01,1.995276800485794126e+02,1.975008965276185222e+02,2.237150957675298757e-01,5.001674842079779637e-01,3.158152144234094294e-03
2.345269053810762117e+01,1.995277048546933543e+02,1.975041374610268008e+02,2.237032539931307629e-01,5.001671346062619428e-01,3.162843708386375852e-03
2.346069213842768519e+01,1.995277295613687727e+02,1.975073732531514565e+02,2.236914323553583217e-01,5.001667857376540516e-01,3.168607068538165095e-03
2.346869373874774922e+01,1.995277542063446958e+02,1.975106039117423222e+02,2.236796308189577531e-01,5.001664376006047519e-01,3.174731841626865503e-03
2.347669533906781325e+01,1.995277788341718122e+02,1.975138294444632550e+02,2.236678493487364028e-01,5.001660901935676140e-01,3.180379167345037672e-03
2.348469693938787728e+01,1.995278034962125560e+02,1.975170498588921930e+02,2.236560879095639276e-01,5.001657435149995390e-01,3.184581705399480711e-03
2.349269853970794131e+01,1.995278282506410790e+02,1.975202651625210137e+02,2.236443464663721847e-01,5.001653975633608695e-01,3.186243636497110288e-03
2.350070014002800534e+01,1.995278531624432219e+02,1.975234753627557325e+02,2.236326249841552039e-01,5.001650523371152790e-01,3.184140662943590883e-03
2.350870174034806936e+01,1.995278783034165713e+02,1.975266804669163889e+02,2.236209234279692704e-01,5.001647078347296604e-01,3.176920005824257487e-03
2.351670334066813339e+01,1.995279036987154768e+02,1.975298804828105688e+02,2.236092417629425566e-01,5.001643640546740155e-01,3.164108616870109358e-03
2.352470494098819742e+01,1.995279291886901660e+02,1.975330754202149137e+02,2.235975799543077347e-01,5.001640209954214544e-01,3.148719023139179285e-03
2.353270654130826145e+01,1.995279547052743112e+02,1.975362652879091172e+02,2.235859379673517666e-01,5.001636786554490843e-01,3.132036402851312573e-03
2.354070814162832548e+01,1.995279801982662491e+02,1.975394500944687479e+02,2.235743157674195958e-01,5.001633370332370099e-01,3.115008990077328122e-03
2.354870974194838951e+01,1.995280056242762612e+02,1.975426298483837968e+02,2.235627133199159233e-01,5.001629961272689995e-01,3.098456537639293629e-03
2.355671134226845354e+01,1.995280309467266022e+02,1.975458045580587338e+02,2.235511305903050416e-01,5.001626559360317081e-01,3.083070316822755785e-03
2.356471294258851756e+01,1.995280561358513864e+02,1.975489742318125082e+02,2.235395675441108621e-01,5.001623164580150105e-01,3.069413119236585885e-03
2.357271454290858159e+01,1.995280811686967581e+02,1.975521388778786047e+02,2.235280241469170814e-01,5.001619776917118898e-01,3.057919253580010377e-03
2.358071614322864562e+01,1.995281060291206927e+02,1.975552985044049024e+02,2.235165003643669324e-01,5.001616396356186600e-01,3.048894548740577193e-03
2.358871774354870965e+01,1.995281307077931672e+02,1.975584531194537590e+02,2.235049961621634051e-01,5.001613022882348547e-01,3.042516351026591792e-03
2.359671934386877368e+01,1.995281552021960465e+02,1.975616027310020968e+02,2.234935115060690813e-01,5.001609656480628940e-01,3.038833524309225709e-03
2.360472094418883771e+01,1.995281795166231973e+02,1.975647473469411750e+02,2.234820463619062170e-01,5.001606297136086399e-01,3.037766449793366519e-03
2.361272254450890173e+01,1.995282036621802888e+02,1.975678869750768740e+02,2.234706006955567981e-01,5.001602944833811737e-01,3.039107028692811241e-03
2.362072414482896576e+01,1.995282276567850772e+02,1.975710216231294396e+02,2.234591744729623741e-01,5.001599599558924636e-01,3.042518675719918519e-03
2.362872574514902979e+01,1.995282515251671498e+02,1.975741512987336534e+02,2.234477676601241969e-01,5.001596261296580304e-01,3.047536325114563738e-03
2.363672734546909382e+01,1.995282752988680386e+02,1.975772760094387479e+02,2.234363802231031926e-01,5.001592930031961703e-01,3.053566427519527338e-03
2.364472894578915785e+01,1.995282990162412489e+02,1.975803957627084344e+02,2.234250121280199342e-01,5.001589605750287326e-01,3.059886948467038792e-03
2.365273054610922188e+01,1.995283227224521454e+02,1.975835105659208750e+02,2.234136633410546413e-01,5.001586288436805638e-01,3.065647372359592282e-03
2.366073214642928590e+01,1.995283464694781514e+02,1.975866204263687678e+02,2.234023338284472082e-01,5.001582978076796193e-01,3.069868697192390528e-03
2.366873374674934993e+01,1.995283703161084645e+02,1.975897253512592613e+02,2.233910235564972313e-01,5.001579674655572960e-01,3.071443438511067825e-03
2.367673534706941396e+01,1.995283943279443406e+02,1.975928253477138981e+02,2.233797324915638982e-01,5.001576378158478775e-01,3.069135626228458591e-03
2.368473694738947799e+01,1.995284185773988952e+02,1.975959204227688417e+02,2.233684606000660988e-01,5.001573088570889780e-01,3.061580806425823198e-03
2.369273854770954202e+01,1.995284430733493366e+02,1.975990105841294451e+02,2.233572078484953594e-01,5.001569805878209873e-01,3.048612877043055391e-03
2.370074014802960605e+01,1.995284676551375469e+02,1.976020958413064363e+02,2.233459742034436535e-01,5.001566530065874039e-01,3.033263355263215999e-03
2.370874174834967008e+01,1.995284922603060522e+02,1.976051762027433369e+02,2.233347596315516936e-01,5.001563261119355008e-01,3.016711587298104291e-03
2.371674334866973410e+01,1.995285168392661603e+02,1.976082516767336301e+02,2.233235640995164251e-01,5.001559999024153269e-01,2.999894199513519766e-03
2.372474494898979813e+01,1.995285413492412374e+02,1.976113222714856192e+02,2.233123875740921083e-01,5.001556743765805946e-01,2.983619334683496049e-03
2.373274654930986216e+01,1.995285657542668503e+02,1.976143879951225699e+02,2.233012300220900692e-01,5.001553495329873478e-01,2.968566648014814291e-03
2.374074814962992619e+01,1.995285900251907663e+02,1.976174488556825963e+02,2.232900914103789491e-01,5.001550253701952942e-01,2.955287308529008783e-03
2.374874974994999022e+01,1.995286141396727544e+02,1.976205048611187749e+02,2.232789717058845103e-01,5.001547018867666949e-01,2.944204000908001717e-03
2.375675135027005425e+01,1.995286380821848979e+02,1.976235560192990590e+02,2.232678708755897468e-01,5.001543790812671419e-01,2.935610920211217945e-03
2.376475295059011827e+01,1.995286618440113386e+02,1.976266023380062506e+02,2.232567888865348571e-01,5.001540569522650026e-01,2.929673776650432160e-03
2.377275455091018230e+01,1.995286854232483336e+02,1.976296438249381140e+02,2.232457257058172717e-01,5.001537354983319750e-01,2.926429793665974444e-03
2.378075615123024633e+01,1.995287088248043972e+02,1.976326804877073187e+02,2.232346813005915975e-01,5.001534147180426437e-01,2.925787704747051521e-03
2.378875775155031036e+01,1.995287320604001025e+02,1.976357123338413828e+02,2.232236556380695902e-01,5.001530946099743691e-01,2.927527758657788581e-03
2.379675935187037439e+01,1.995287551485682229e+02,1.976387393707827584e+02,2.232126486855203207e-01,5.001527751727080640e-01,2.931301713745781967e-03
2.380476095219043842e+01,1.995287781146536190e+02,1.976417616058887745e+02,2.232016604102699531e-01,5.001524564048273058e-01,2.936632843191233633e-03
2.381276255251050245e+01,1.995288009908133802e+02,1.976447790464317222e+02,2.231906907797019390e-01,5.001521383049187808e-01,2.942915928887401833e-03
2.382076415283056647e+01,1.995288238160167111e+02,1.976477916995986845e+02,2.231797397612568790e-01,5.001518208715721725e-01,2.949417265872611438e-03
2.382876575315063050e+01,1.995288466360449320e+02,1.976507995724917919e+02,2.231688073224326052e-01,5.001515041033802733e-01,2.955274660395801334e-03
2.383676735347069453e+01,1.995288695034915349e+02,1.976538026721279380e+02,2.231578934307841267e-01,5.001511879989389842e-01,2.959497429722901529e-03
2.384476895379075856e+01,1.995288924777621844e+02,1.976568010054389788e+02,2.231469980539236841e-01,5.001508725568469815e-01,2.960966401461817554e-03
2.385277055411082259e+01,1.995289156250746601e+02,1.976597945792716473e+02,2.231361211595207228e-01,5.001505577757061616e-01,2.958433913738289789e-03
2.386077215443088662e+01,1.995289390184589138e+02,1.976627834003876387e+02,2.231252627153018364e-01,5.001502436541214180e-01,2.950523815774985792e-03
2.386877375475095064e+01,1.995289626478288483e+02,1.976657674764283001e+02,2.231144226890679483e-01,5.001499301907004202e-01,2.937427623402655286e-03
2.387677535507101467e+01,1.995289863556023136e+02,1.976687468166041697e+02,2.231036010487147114e-01,5.001496173840533910e-01,2.922118809483009727e-03
2.388477695539107870e+01,1.995290100835116505e+02,1.976717214290472668e+02,2.230927977621823266e-01,5.001493052327944389e-01,2.905697654014716136e-03
2.389277855571114273e+01,1.995290337825822178e+02,1.976746913217783685e+02,2.230820127974653955e-01,5.001489937355407811e-01,2.889089156788315904e-03
2.390078015603120676e+01,1.995290574106518307e+02,1.976776565027336119e+02,2.230712461226133092e-01,5.001486828909121884e-01,2.873089826335828434e-03
2.390878175635127079e+01,1.995290809323706185e+02,1.976806169797643236e+02,2.230604977057303873e-01,5.001483726975314292e-01,2.858367680472539973e-03
2.391678335667133481e+01,1.995291043192010818e+02,1.976835727606372473e+02,2.230497675149757386e-01,5.001480631540242694e-01,2.845462246508390081e-03
2.392478495699139884e+01,1.995291275494180923e+02,1.976865238530343731e+02,2.230390555185633727e-01,5.001477542590192504e-01,2.834784558878311600e-03
2.393278655731146287e+01,1.995291506081088926e+02,1.976894702645530515e+02,2.230283616847620887e-01,5.001474460111476894e-01,2.826617161430178271e-03
2.394078815763152690e+01,1.995291734871730966e+02,1.976924120027058791e+02,2.230176859818955304e-01,5.001471384090441230e-01,2.821114105481470347e-03
2.394878975795159093e+01,1.995291961853226326e+02,1.976953490749208413e+02,2.230070283783422425e-01,5.001468314513457525e-01,2.818300950846008845e-03
2.395679135827165496e+01,1.995292187080818280e+02,1.976982814885411699e+02,2.229963888425355589e-01,5.001465251366925546e-01,2.818074764780575947e-03
2.396479295859171899e+01,1.995292410677873818e+02,1.977012092508254568e+02,2.229857673429636866e-01,5.001462194637277259e-01,2.820204121313452106e-03
2.397279455891178301e+01,1.995292632835883637e+02,1.977041323689475973e+02,2.229751638481696496e-01,5.001459144310971272e-01,2.824329101891009941e-03
2.398079615923184704e+01,1.995292853814461580e+02,1.977070508499967332e+02,2.229645783267514003e-01,5.001456100374493952e-01,2.829961295143235134e-03
2.398879775955191107e+01,1.995293073941345483e+02,1.977099647009773946e+02,2.229540107473615973e-01,5.001453062814364969e-01,2.836483797116429173e-03
2.399679935987197510e+01,1.995293293612396894e+02,1.977128739288093868e+02,2.229434610787078830e-01,5.001450031617127312e-01,2.843151208939076469e-03
2.400480096019203913e+01,1.995293513291601073e+02,1.977157785403278467e+02,2.229329292895526615e-01,5.001447006769357273e-01,2.849089638305102312e-03
2.401280256051210316e+01,1.995293733511066421e+02,1.977186785422832145e+02,2.229224153487132098e-01,5.001443988257658901e-01,2.853296700093821414e-03
2.402080416083216718e+01,1.995293954871025335e+02,1.977215739413412052e+02,2.229119192250616222e-01,5.001440976068661781e-01,2.854641514050015871e-03
2.402880576115223121e+01,1.995294178039834208e+02,1.977244647440829226e+02,2.229014408875248932e-01,5.001437970189031024e-01,2.851864705782247711e-03
2.403680736147229524e+01,1.995294403753972006e+02,1.977273509570046883e+02,2.228909803050848071e-01,5.001434970605453945e-01,2.843578406938718217e-03
2.404480896179235927e+01,1.995294631694838188e+02,1.977302325877232363e+02,2.228805374467998091e-01,5.001431977304646725e-01,2.830384772421368211e-03
2.405281056211242330e+01,1.995294860360661744e+02,1.977331096451114831e+02,2.228701122818159686e-01,5.001428990273352193e-01,2.815117579611836618e-03
2.406081216243248733e+01,1.995295089195276432e+02,1.977359821370156965e+02,2.228597047793208774e-01,5.001426009498349812e-01,2.798827064410147614e-03
2.406881376275255136e+01,1.995295317715089709e+02,1.977388500711930988e+02,2.228493149085545577e-01,5.001423034966443470e-01,2.782426578638919068e-03
2.407681536307261538e+01,1.995295545504635584e+02,1.977417134553165852e+02,2.228389426388096561e-01,5.001420066664468145e-01,2.766700975174174459e-03
2.408481696339267941e+01,1.995295772216573198e+02,1.977445722969747521e+02,2.228285879394313884e-01,5.001417104579284345e-01,2.752306613533761492e-03
2.409281856371274344e+01,1.995295997571687678e+02,1.977474266036719257e+02,2.228182507798175394e-01,5.001414148697780337e-01,2.739771356331743846e-03
2.410082016403280747e+01,1.995296221358889852e+02,1.977502763828281331e+02,2.228079311294185183e-01,5.001411199006869923e-01,2.729494570264279218e-03
2.410882176435287150e+01,1.995296443435216815e+02,1.977531216417791029e+02,2.227976289577372759e-01,5.001408255493500210e-01,2.721747123780815514e-03
2.411682336467293553e+01,1.995296663725830228e+02,1.977559623877762931e+02,2.227873442343293875e-01,5.001405318144638290e-01,2.716671390620817306e-03
2.412482496499299955e+01,1.995296882224019157e+02,1.977587986279868346e+02,2.227770769288029695e-01,5.001402386947285672e-01,2.714281245404848164e-03
