A,D,H,P_dist,S
1.303921346447563190e+00,2.274655371749302617e+02,9.184207245909643547e+00,1.052700275039497591e+00,1.664317126113924683e+00
1.181729735067556142e+01,2.000049197382871569e+02,1.239016669735119791e+01,7.238994958545674763e-01,6.004872911738831753e+00
3.072147428460841878e-01,1.158923581761667947e+02,1.326693888031385704e+01,2.161671369387839547e+00,1.006708134534610943e+00
9.933115355855940720e+01,1.175407508908963052e+02,1.646388012584296590e+01,1.393163423515048072e-01,2.348554183324089095e+01
6.482505520461627384e+02,1.971924347236973745e+02,1.239814003278361376e+01,4.294372063134948014e+00,1.711995054788282999e+01
1.645833696707207361e-01,2.908478360331271801e+02,1.495238611559361708e+01,4.273726293135990062e+00,7.748126608588033759e-02
1.346816922086071884e+02,1.265356757694517142e+02,4.114094786316493391e+00,4.517904942388818235e+00,2.055761839062520835e+01
7.858353562667074188e-01,1.483828475292491191e+02,8.580731564158670110e+00,4.610267246207219394e+00,1.958029892434586694e+00
2.216386109727605636e+00,2.213234541799130000e+02,7.187268416444856811e+00,3.130129461113607903e+00,2.392144782288891491e+00
1.361923464341704693e-01,2.267379910381808941e+02,1.500481661268229239e+01,1.062625580936622960e+00,1.453369379603138833e-01
7.522170753163533163e+02,2.975702012911381757e+02,1.466568607505326582e+01,6.369487681160246328e-02,6.736432017230940872e+00
1.771668328746098098e+01,1.960922024491963356e+01,9.796802815589487068e+00,2.515311453166211741e+00,3.451368065517256412e+01
2.119950541651643705e-01,5.929380915676417629e+01,2.195395344526085424e+00,4.189863571980084744e-01,1.175638519934915527e+00
1.932958536663340832e+00,1.781712218296663082e+02,1.935061262273707339e+00,1.805370871648115827e+00,3.004094581426599131e+00
8.111931317077004451e+02,7.665066314187083663e+01,9.814322912278326427e+00,1.395180250364030927e-01,5.595595031890493232e+01
1.738461311930006303e-01,2.907666246746841239e+02,1.098801414413069999e+01,2.129879171834421214e+00,9.046055472301263445e-02
4.694879195644828087e+02,2.656126468214677061e+02,6.660369500444676127e+00,2.746981883593446749e+00,7.669789856765682146e+00
1.312326189697366363e+00,2.469626310903642548e+02,1.340794940706773275e+01,4.677207563482032704e+00,1.292212376635947901e+00
2.049030412409545976e-01,5.819584840230682943e+01,1.062956136883680003e+01,4.551880841504430286e+00,9.199348162842690968e-01
3.151978372292347075e+01,3.585345780489792844e+01,1.591418966933952817e+01,2.682323274584540229e+00,3.649787118951645226e+01
3.845438596942620393e+02,1.869808638514592758e+02,5.281444803870716242e-02,1.566906842638630781e+00,1.229327220449306779e+01
2.921882970382247535e+00,6.212440831355004889e+01,1.906404970782365993e+01,4.352725917764574071e+00,1.358791099285968151e+01
2.434913818762052262e+00,1.876963221190129616e+02,1.861037407675885191e+01,3.305825927331685232e+00,3.776872561796548400e+00
1.120670885947367079e+00,3.858283584079167383e+01,3.146505578146587823e+00,4.150440676080966007e+00,7.057646113401404797e+00
1.757878093295478505e+00,2.727131340292370396e+02,1.723670532180481274e+00,4.498375763218147583e+00,1.057341541028389287e+00
1.862631482796752724e-01,1.965149539003772645e+02,1.123213459853500851e+01,2.745449574816333893e+00,2.382852896953069066e-01
1.049746204744203482e+01,2.571543546978664381e+02,1.066242301120651881e+01,1.886475717245811312e-01,3.334989673744214400e+00
2.324193716397327858e+00,7.552826098706358948e+01,1.860926119182628824e+01,2.992613253203373347e+00,1.068594952883703897e+01
4.619225829667467642e-01,2.065826251578783115e+02,1.553773828865614703e+01,7.245969824442133334e-01,7.948178907765758305e-01
7.753198726339016389e+01,1.671396500365549116e+02,8.972037204766674989e+00,2.730255506555713474e+00,1.305510858115782113e+01
3.740662746013650803e+02,9.565119319168834977e+01,6.895205937767427962e+00,1.079384110252569862e+00,3.745670457069782344e+01
1.692846648799392426e+02,1.543712975605776023e+02,1.107630577281051387e+01,4.122551252841619274e+00,1.831406680701001477e+01
3.484866555098211638e-01,1.043374276357582460e+02,1.582928811940488778e+01,4.645580533346377550e+00,1.204994004264116070e+00
4.509831237490619742e+02,2.549850587375945921e+01,3.614160296729518329e+00,1.186612501057759506e+00,6.870407579702784062e+01
4.317499034675307712e+00,2.525492062876896568e+02,7.019242618602432593e+00,1.760877184513862659e+00,2.486747340341145307e+00
4.553532660011082385e+02,2.070998302092479548e+02,7.916373295080967765e+00,1.325467174834726869e-01,1.371820913213967685e+01
2.160461564603353979e-01,1.623138180777083051e+02,1.762446419051301660e+01,4.576771399705348298e-01,5.457493950272263028e-01
8.613104031880375260e+02,2.328752514985290247e+02,1.241917777649062238e+01,4.888449323735920338e+00,1.298434940167466323e+01
2.437575256305318794e-01,8.514656211674966357e+01,7.580226929540723191e+00,2.876982964229065409e+00,9.251080051084451528e-01
9.587364345411666022e+01,1.624008474959885007e+02,1.004648628735710503e+01,2.026594939891817937e+00,1.457081826748053999e+01
7.205297477910825421e+01,5.668511271259257356e+00,1.610928316900246315e+01,2.295479213058899237e+00,5.763689271650191159e+01
1.068243217734463002e+02,3.792823172832643053e+01,4.917807705770325555e+00,1.245289921112378462e+00,4.444387088044483392e+01
9.520422407709836499e-01,1.750789874852025605e+02,5.153247416282040305e+00,1.906252176376698193e+00,1.883320163452116613e+00
9.811120435257157624e+01,2.678333330053631585e+02,1.685688970900942252e+01,5.822075161444206781e-01,5.461546468420742428e+00
1.126172121935040948e+01,1.183106250965852269e+02,1.349920469813753421e+01,1.671307265996131886e+00,1.294725748381138786e+01
1.542402656888945123e-01,3.105427674312658581e+01,9.593652822972345007e+00,3.488387723670918650e+00,8.354090716559441354e-01
2.455366830389220933e-01,2.166931713614531674e+01,1.765411215460728300e+01,4.495894293294544042e+00,1.641849814507525762e+00
1.321141174674000274e+00,9.123280921821080369e+01,1.092548456752786556e+00,1.729506411506574359e+00,4.931899377550283070e+00
2.453554937476162081e+02,2.426306854113526867e+02,2.644609998895577352e+00,3.921088482332946601e+00,7.445839511161510771e+00
5.038845747331742508e+00,1.884567663744419690e+02,7.361107502442214567e+00,1.520494029668684632e+00,4.948483791839092483e+00
1.247888106127027941e+00,2.331303852865033832e+02,1.989533819198616715e+00,1.146679857184280227e+00,1.301469969027011286e+00
1.379132770343214709e+01,1.887989392659814314e+02,1.355964623603971475e+01,9.945097255104967671e-01,7.001286419385351678e+00
2.093513998554224820e+00,7.473676904864520054e+01,1.602024302794800548e+01,9.361532253053117536e-01,1.057998812902563301e+01
1.707284188992209462e+00,8.659392131359749101e+01,8.325389714768816063e+00,2.558178254719032374e+00,7.421327337272895619e+00
6.205948648012179492e-01,6.766279480359325760e+01,1.262123440545986597e+01,4.336179242193249905e-01,4.230836647190335142e+00
2.542065155595944148e+00,3.236793510389895800e+01,6.405393442203126675e+00,1.632488334682740572e+00,1.553259893892122712e+01
4.600172956301740723e-01,3.648904467575303556e+01,1.161749469666515466e+01,4.585145855358605083e+00,3.054811906684017586e+00
1.978867958292147833e+01,9.643239484368936587e+01,6.228821806955338047e+00,4.493331124099558593e+00,1.725837128886338689e+01
3.216274611561347641e+00,2.312010971631344489e+02,1.020819640617738955e+01,3.921170245496965023e+00,2.735595869807203595e+00
1.437801857304505382e-01,7.831403695341711568e+01,4.136557043904407038e+00,2.099848004006466429e+00,5.057716140535576388e-01
7.319509372933086233e-01,1.547364539694691814e+02,9.142916569443420016e+00,3.438902870603215423e+00,1.753934239322914923e+00
8.196923987051558669e+00,5.660587944847084430e+01,8.677703678726221170e+00,3.514892038426174814e+00,1.996549112176500529e+01
1.294530549354786286e+00,1.629279849792464745e+02,1.014415724423276544e+00,6.028227447860823318e-01,2.640600642990947655e+00
3.383273132800197232e+02,2.861293454277384853e+02,3.352088470682461629e+00,2.529796400145692736e+00,5.393065788577674269e+00
1.709829710151246074e-01,8.942731853452514201e+01,1.384115552460665377e+01,2.537385525994978686e+00,6.119697532261388906e-01
3.905767487770647506e+01,5.712445513561136323e+01,1.053235388044962662e+01,2.998470825428643849e+00,3.110122611910484025e+01
2.779341853600973877e+02,2.375855959802884456e+02,5.782712653793414148e+00,3.665826028215512622e+00,8.727358853284185258e+00
4.822104549309910908e+02,1.170253251076896106e+02,6.237599451299411513e+00,3.810935099602396292e+00,3.233922620490630351e+01
8.646041912318585432e+00,2.612116647950663832e+02,1.416782122353820839e+01,6.553336484207172852e-01,3.067746863622024200e+00
4.096507399219823320e+00,2.284809358263405272e+02,6.617902363921697173e+00,4.568011762854530922e+00,2.996866944159676471e+00
1.388688110769959461e-01,1.316214331862657332e+02,9.089725072007279749e+00,3.852718275763078903e+00,2.866925444787931654e-01
7.220783165280019844e+00,9.969433702280976206e+01,1.613776369553388079e+01,1.960228372138091313e+00,1.370795444787815498e+01
3.977524821117726361e+01,2.325911834858571581e+02,1.260463345652770784e+01,3.946544623218184444e-01,6.020909881904533911e+00
2.253657142874064157e+00,2.219236738270607532e+02,1.165836880400348008e+01,3.087377587291884051e-01,2.785860744354873741e+00
4.435717406926393824e-01,2.522116127059561563e+02,1.643195938335420792e+01,3.278058744064737962e+00,4.032862782433452309e-01
7.629401711500432448e+00,1.061931060320591200e+02,3.498748021208781811e+00,3.164234530657179523e+00,1.136119157365442334e+01
4.459380953420574167e-01,1.235501201979797798e+02,3.438603014852688045e+00,5.351758730988342982e-01,1.538756893532164494e+00
1.705051299801426623e+01,2.618873499848007782e+02,6.462522781342164180e+00,1.265497252480816126e+00,3.401760859219981281e+00
6.729522453106079105e+00,1.736055060696774888e+02,1.034807415279159137e+01,1.989406342903783376e+00,6.418267441864406564e+00
9.532987612932748789e+02,2.344639921323114891e+02,1.629454046567307657e+01,1.835007576411895158e+00,1.336744361085505339e+01
4.483136990073117167e-01,1.173773964050048590e+02,6.520911742061283434e+00,5.015533333538674254e-01,1.761301554515791956e+00
3.474164022716588107e+01,2.781242701433975526e+02,9.139776875128058364e+00,4.542072611038275198e+00,3.594408730619572001e+00
6.275686118584501427e-01,1.453427550977038862e+01,4.167577826423157106e+00,2.732600116266637347e+00,5.005463005544521060e+00
4.719386570609213294e+00,2.597998025394755928e+02,1.777824104240559588e+00,3.781942038553860908e+00,2.057948411968541613e+00
9.766775830851771900e+01,1.110777918040281094e+02,5.421193506408917173e+00,3.069974521825852287e-01,2.262406903285845061e+01
9.741825447555360284e+00,6.774222602628143797e+00,3.962482579371884306e-01,1.952896542147207093e+00,2.519455202340217426e+01
2.772022734974484148e+00,2.816999015144831446e+02,1.078366079512469966e+01,1.512789573020257183e+00,1.607331618264606243e+00
3.601911274012825857e+02,2.321873576550119651e+02,1.727145978154169725e+01,3.136259138105778721e+00,1.074694477227864553e+01
3.079770521565924923e+02,2.952785947538429241e+02,1.682309286308008023e+00,1.464038804956883766e+00,4.514924294723060783e+00
3.389348284702575764e+00,2.201464931774050626e+02,1.604444324596315141e+01,3.989237098122919711e+00,3.229074399053768030e+00
2.391398675614298808e-01,1.718133062141778566e+02,1.020164254617904831e+01,2.350610027872659380e+00,4.199058095810949132e-01
2.352152598909306835e+00,1.800297259817577356e+02,1.992728417908494265e+01,3.540438347047347722e-01,4.420609444515579689e+00
5.577902084393335791e-01,1.312798129766996453e+02,1.756311396344381137e+01,2.364815476239861436e+00,1.768067358305531966e+00
9.538695791986627626e+01,2.052321667081968144e+02,1.688053929126012775e+01,3.104146472361027254e+00,9.978974483068245860e+00
3.582940842593044550e+01,2.288772466913123935e+02,1.728364881113771645e+01,3.753709502710631973e+00,6.161753338632126820e+00
1.048512532819493792e+01,2.360241691450769110e+02,1.424958064412032144e+01,1.098893111305886405e+00,4.110960732830571729e+00
1.162781230533637411e-01,2.996596237524556727e+02,1.969254493680604412e+01,1.863932728182833287e+00,5.351080855406828429e-02
7.317605785274331538e+02,2.491379293641975323e+02,5.186040371080413713e-01,1.212173258384796615e-02,8.210571733184325538e+00
1.132061861997085139e-01,1.837406003518690625e+02,8.809612701650205935e+00,3.181048668249941258e+00,1.377964206115070145e-01
1.287650724034219429e+01,1.320848370164150936e+02,1.874050406462874108e+01,1.103245030093463752e-01,1.233022819734812536e+01
5.328162947497994573e+00,6.560281081909957379e+01,5.096901880241276217e+00,8.092714797997563325e-01,1.579084970316591452e+01
1.115776084979411165e+00,9.856012698673966455e+00,3.449052460028434464e+00,5.608748995404128079e-01,1.043023825279355954e+01
3.630683287206529712e+02,2.029679516246027902e+02,1.756340099517729669e+01,3.893069582491319292e+00,1.433311749827087134e+01
2.356361953126047126e+00,2.314546467511707988e+02,5.623388553669455447e+00,3.322279123991168426e+00,2.193333086446862534e+00
1.821504020723836348e+01,3.474482288701595678e+01,5.126736592275291216e+00,8.841970069326088311e-01,2.912382125279635403e+01
3.328514125366391352e-01,2.133573936376246820e+02,1.469761056007356181e+01,1.005021528078961612e+00,4.890886067985052987e-01
1.620898646801977039e-01,2.645950550412013627e+02,4.910814215130486104e+00,4.991691252028368275e+00,8.747511440142800854e-02
2.295628696976548042e+02,1.030664724315846996e+02,1.985779027028776866e+01,3.101752548576716784e+00,3.352371439894693594e+01
3.277002903700345082e-01,1.790460517282067201e+02,1.141944334611233458e-01,1.857329666922854505e+00,4.506786230130998550e-01
3.475474865521574475e-01,2.265589182199897493e+02,9.585976003137977486e+00,4.437346637274813821e-01,4.861127172566016008e-01
4.239919627782428790e+01,2.753405897803979201e+02,1.079851528775848113e+00,1.943912388307233563e+00,3.209925026374505830e+00
7.237803029227103391e-01,2.044953781135250495e+02,1.640067402459338908e+01,4.877560468372712066e+00,1.089716831301500433e+00
1.328902770328910776e+02,7.936877355825932057e+01,5.403258139594539600e+00,3.709938529425273579e+00,3.274397642323140190e+01
1.988984762169835052e-01,2.677451244192399713e+02,1.961019887481306867e+01,1.961385988598486341e+00,1.414693177464150242e-01
1.332686426718009964e-01,2.960975770616268505e+02,9.528827883709066526e+00,4.320348030440990250e-01,7.996801300713474170e-02
3.289405422109591637e+00,3.576980028853569138e+01,1.311222710312210715e+01,3.677134564719325427e-01,1.923460712484771307e+01
2.936577313999037528e+02,1.013280088616845092e+02,1.965249801560660003e+01,4.692693661266073235e+00,3.622613028441273997e+01
3.450290535287021676e-01,1.793443273287576574e+02,1.440991909334774768e+01,1.578161981250318480e+00,6.635190472949241691e-01
1.049918944988289526e-01,2.465973064174797713e+01,1.803366558272967879e+01,7.380659658049110172e-01,7.542470602993984752e-01
8.478958236936819048e+00,1.768817891533992110e+02,1.288131456790581986e+01,3.906838319557698114e+00,6.717204773326120204e+00
6.245211937480795505e+00,2.436314210212970579e+02,1.233949052018777870e+01,2.137627270475812580e+00,3.212110018174041404e+00
5.647643047298906538e+00,2.147980652319481862e+02,1.163538007307669631e+01,2.232505765894044814e+00,4.100507068018164780e+00
8.306222325179077881e-01,6.127619199722883536e+01,5.806139152612512788e+00,2.548245733510289490e+00,4.730816194570181210e+00
6.936284641763167258e+01,6.455249716569690577e+01,5.531545654033376280e+00,2.621184185679847012e+00,3.183672583614551499e+01
2.550565057306285439e+02,2.175017478685547303e+02,1.869433961145081113e+01,4.388954761581874031e+00,1.142640449315841700e+01
