t,E,L,C,D,dC_dt
1.611322264452890352e+01,2.672290395357862849e-02,1.526722903953579458e+00,2.983369838764140039e-02,4.434433976587799919e-01,-6.227015496421822727e-05
1.611922384476895331e+01,2.672324916578242351e-02,1.526723249165783169e+00,2.983332495796106598e-02,4.434434258762565695e-01,-6.218601915730648244e-05
1.612522504500899956e+01,2.672359452113920453e-02,1.526723594521139926e+00,2.983295202595247567e-02,4.434434534529083649e-01,-6.210200004423682696e-05
1.613122624524904936e+01,2.672394001944887118e-02,1.526723940019449666e+00,2.983257959010704799e-02,4.434434803904441225e-01,-6.201809459470408736e-05
1.613722744548909560e+01,2.672428565900353964e-02,1.526724285659004421e+00,2.983220765125971924e-02,4.434435066897367550e-01,-6.193430982203568247e-05
1.614322864572914540e+01,2.672463143844897027e-02,1.526724631438449720e+00,2.983183620971338948e-02,4.434435323518376437e-01,-6.185065043722709488e-05
1.614922984596919164e+01,2.672497735653039247e-02,1.526724977356531232e+00,2.983146526562169970e-02,4.434435573778479078e-01,-6.176712050316723879e-05
1.615523104620924144e+01,2.672532341203695885e-02,1.526725323412037705e+00,2.983109481907451899e-02,4.434435817688885395e-01,-6.168372380224718121e-05
1.616123224644928769e+01,2.672566960380172441e-02,1.526725669603802515e+00,2.983072487009795493e-02,4.434436055261003484e-01,-6.160046383623524191e-05
1.616723344668933748e+01,2.672601593070167772e-02,1.526726015930702562e+00,2.983035541865434667e-02,4.434436286506440172e-01,-6.151734382642271015e-05
1.617323464692938373e+01,2.672636239165771324e-02,1.526726362391658487e+00,2.982998646464226841e-02,4.434436511437000461e-01,-6.143436671349200573e-05
1.617923584716943353e+01,2.672670898563464514e-02,1.526726708985635561e+00,2.982961800789653284e-02,4.434436730064688637e-01,-6.135153515764851795e-05
1.618523704740947977e+01,2.672705571164120039e-02,1.526727055711642134e+00,2.982925004818818768e-02,4.434436942401706050e-01,-6.126885153857203337e-05
1.619123824764952957e+01,2.672740256873002915e-02,1.526727402568730962e+00,2.982888258522451222e-02,4.434437148460455003e-01,-6.118631795538204132e-05
1.619723944788957581e+01,2.672774955599769436e-02,1.526727749555998548e+00,2.982851561864902079e-02,4.434437348253533195e-01,-6.110393622678345071e-05
1.620324064812962561e+01,2.672809667258467178e-02,1.526728096672585577e+00,2.982814914804146622e-02,4.434437541793738724e-01,-6.102170789091393432e-05
1.620924184836967186e+01,2.672844391767536035e-02,1.526728443917676259e+00,2.982778317291783637e-02,4.434437729094068414e-01,-6.093963420551046228e-05
1.621524304860972165e+01,2.672879129049807526e-02,1.526728791290498988e+00,2.982741769273034721e-02,4.434437910167716157e-01,-6.085771614769419635e-05
1.622124424884976790e+01,2.672913879032504450e-02,1.526729138790325901e+00,2.982705270686745666e-02,4.434438085028075127e-01,-6.077595441428967904e-05
1.622724544908981770e+01,2.672948641647241233e-02,1.526729486416473325e+00,2.982668821465385769e-02,4.434438253688737785e-01,-6.069434942154727786e-05
1.623324664932986394e+01,2.672983416830024272e-02,1.526729834168301103e+00,2.982632421535047137e-02,4.434438416163493102e-01,-6.061290130535135212e-05
1.623924784956991374e+01,2.673018204521251245e-02,1.526730182045213269e+00,2.982596070815446421e-02,4.434438572466330442e-01,-6.053160992108147509e-05
1.624524904980995998e+01,2.673053004665711802e-02,1.526730530046658041e+00,2.982559769219922732e-02,4.434438722611436789e-01,-6.045047484374427293e-05
1.625125025005000978e+01,2.673087817212587564e-02,1.526730878172126715e+00,2.982523516655439383e-02,4.434438866613197305e-01,-6.036949536789709692e-05
1.625725145029005603e+01,2.673122642115450739e-02,1.526731226421155441e+00,2.982487313022583186e-02,4.434439004486196989e-01,-6.028867050768271785e-05
1.626325265053010583e+01,2.673157479332266551e-02,1.526731574793323443e+00,2.982451158215563766e-02,4.434439136245217350e-01,-6.020799899688483725e-05
1.626925385077015207e+01,2.673192328825390457e-02,1.526731923288254800e+00,2.982415052122214943e-02,4.434439261905239738e-01,-6.012747928885869841e-05
1.627525505101020187e+01,2.673227190561570932e-02,1.526732271905616445e+00,2.982378994623993695e-02,4.434439381481443676e-01,-6.004710955659353644e-05
1.628125625125024811e+01,2.673262064511947034e-02,1.526732620645120386e+00,2.982342985595980850e-02,4.434439494989207420e-01,-5.996688769267788377e-05
1.628725745149029791e+01,2.673296950652050141e-02,1.526732969506521265e+00,2.982307024906880044e-02,4.434439602444107398e-01,-5.988681130939671471e-05
1.629325865173034416e+01,2.673331848961802565e-02,1.526733318489618796e+00,2.982271112419019460e-02,4.434439703861918214e-01,-5.980687773860654532e-05
1.629925985197039395e+01,2.673366759425519629e-02,1.526733667594255994e+00,2.982235247988349741e-02,4.434439799258613202e-01,-5.972708403191584470e-05
1.630526105221044020e+01,2.673401682031906548e-02,1.526734016820319839e+00,2.982199431464445383e-02,4.434439888650364980e-01,-5.964742696048380699e-05
1.631126225245049000e+01,2.673436616774061553e-02,1.526734366167741497e+00,2.982163662690505077e-02,4.434439972053543788e-01,-5.956790301521464048e-05
1.631726345269053624e+01,2.673471563649474150e-02,1.526734715636495654e+00,2.982127941503349630e-02,4.434440049484718038e-01,-5.948850840668123974e-05
1.632326465293058604e+01,2.673506522660025128e-02,1.526735065226601185e+00,2.982092267733424742e-02,4.434440120960655429e-01,-5.940923906513906338e-05
1.632926585317063228e+01,2.673541493811987246e-02,1.526735414938120705e+00,2.982056641204798575e-02,4.434440186498321834e-01,-5.933009064054695081e-05
1.633526705341068208e+01,2.673576477116025238e-02,1.526735764771161019e+00,2.982021061735163486e-02,4.434440246114881301e-01,-5.925105850260875551e-05
1.634126825365072833e+01,2.673611472587194768e-02,1.526736114725872673e+00,2.981985529135834992e-02,4.434440299827697163e-01,-5.917213774064150611e-05
1.634726945389077812e+01,2.673646480244943474e-02,1.526736464802450177e+00,2.981950043211752110e-02,4.434440347654330372e-01,-5.909332316381826766e-05
1.635327065413082437e+01,2.673681500095357461e-02,1.526736815000954373e+00,2.981914603788911322e-02,4.434440389611573052e-01,-5.901461047860129261e-05
1.635927185437087417e+01,2.673716531993776749e-02,1.526737165319938638e+00,2.981879210927354876e-02,4.434440425707886768e-01,-5.893600542360155625e-05
1.636527305461092041e+01,2.673751575803229655e-02,1.526737515758033181e+00,2.981843864676760048e-02,4.434440455952001203e-01,-5.885751327362048757e-05
1.637127425485097021e+01,2.673786631405045480e-02,1.526737866314051173e+00,2.981808565058968394e-02,4.434440480353598613e-01,-5.877913810155982466e-05
1.637727545509101645e+01,2.673821698684811926e-02,1.526738216986848862e+00,2.981773312089601100e-02,4.434440498922558871e-01,-5.870088370718562487e-05
1.638327665533106625e+01,2.673856777532373705e-02,1.526738567775324462e+00,2.981738105778059325e-02,4.434440511668956697e-01,-5.862275361712826482e-05
1.638927785557111250e+01,2.673891867841832193e-02,1.526738918678419044e+00,2.981702946127524900e-02,4.434440518603064429e-01,-5.854475108506979053e-05
1.639527905581116229e+01,2.673926969511546820e-02,1.526739269695116308e+00,2.981667833134958590e-02,4.434440519735349806e-01,-5.846687909153575058e-05
1.640128025605120854e+01,2.673962082444134372e-02,1.526739620824442145e+00,2.981632766791101480e-02,4.434440515076476519e-01,-5.838914034401315734e-05
1.640728145629125834e+01,2.673997206546468303e-02,1.526739972065465523e+00,2.981597747080474980e-02,4.434440504637305880e-01,-5.831153727697824252e-05
1.641328265653130458e+01,2.674032341729679768e-02,1.526740323417297596e+00,2.981562773981380129e-02,4.434440488428894045e-01,-5.823407205184094604e-05
1.641928385677135438e+01,2.674067487909157284e-02,1.526740674879092374e+00,2.981527847465897593e-02,4.434440466462494790e-01,-5.815674655695185491e-05
1.642528505701140062e+01,2.674102645004546031e-02,1.526741026450046279e+00,2.981492967499888361e-02,4.434440438749556734e-01,-5.807956240770628664e-05
1.643128625725145042e+01,2.674137812939749587e-02,1.526741378129398363e+00,2.981458134042993396e-02,4.434440405301726118e-01,-5.800252094644020584e-05
1.643728745749149667e+01,2.674172991642927502e-02,1.526741729916430090e+00,2.981423347048633293e-02,4.434440366130844025e-01,-5.792562324253430761e-05
1.644328865773154646e+01,2.674208181046498073e-02,1.526742081810465779e+00,2.981388606464008967e-02,4.434440321248949712e-01,-5.784887009226830079e-05
1.644928985797159271e+01,2.674243381087135565e-02,1.526742433810872157e+00,2.981353912230100614e-02,4.434440270668276729e-01,-5.777226201908458592e-05
1.645529105821164251e+01,2.674278591705772645e-02,1.526742785917058587e+00,2.981319264281669448e-02,4.434440214401256242e-01,-5.769579927333151614e-05
1.646129225845168875e+01,2.674313812847597949e-02,1.526743138128476840e+00,2.981284662547255618e-02,4.434440152460514817e-01,-5.761948183247156408e-05
1.646729345869173855e+01,2.674349044462058858e-02,1.526743490444621321e+00,2.981250106949179940e-02,4.434440084858876086e-01,-5.754330940094254387e-05
1.647329465893178480e+01,2.674384286502859420e-02,1.526743842865029288e+00,2.981215597403542167e-02,4.434440011609360188e-01,-5.746728141024087799e-05
1.647929585917183459e+01,2.674419538927960693e-02,1.526744195389280412e+00,2.981181133820223067e-02,4.434439932725181555e-01,-5.739139701894241385e-05
1.648529705941188084e+01,2.674454801699581094e-02,1.526744548016996550e+00,2.981146716102883037e-02,4.434439848219753899e-01,-5.731565511270936275e-05
1.649129825965193064e+01,2.674490074784196744e-02,1.526744900747842859e+00,2.981112344148961757e-02,4.434439758106684115e-01,-5.724005430424866647e-05
1.649729945989197688e+01,2.674525358152541124e-02,1.526745253581526240e+00,2.981078017849680267e-02,4.434439662399777826e-01,-5.716459293333975289e-05
1.650330066013202668e+01,2.674560651779604031e-02,1.526745606517796894e+00,2.981043737090037504e-02,4.434439561113036055e-01,-5.708926906684147484e-05
1.650930186037207292e+01,2.674595955644634010e-02,1.526745959556447207e+00,2.981009501748814461e-02,4.434439454260655222e-01,-5.701408049879619355e-05
1.651530306061212272e+01,2.674631269731135574e-02,1.526746312697312202e+00,2.980975311698570718e-02,4.434439341857029371e-01,-5.693902475028406185e-05
1.652130426085216897e+01,2.674666594026871638e-02,1.526746665940269532e+00,2.980941166805645831e-02,4.434439223916748496e-01,-5.686409906948547421e-05
1.652730546109221876e+01,2.674701928523861086e-02,1.526747019285239482e+00,2.980907066930160373e-02,4.434439100454597993e-01,-5.678930043181290577e-05
1.653330666133226501e+01,2.674737273218381894e-02,1.526747372732184527e+00,2.980873011926013505e-02,4.434438971485560876e-01,-5.671462553969580656e-05
1.653930786157231481e+01,2.674772628110967318e-02,1.526747726281110440e+00,2.980839001640885402e-02,4.434438837024815006e-01,-5.664007082276795169e-05
1.654530906181236105e+01,2.674807993206409704e-02,1.526748079932064961e+00,2.980805035916235177e-02,4.434438697087735859e-01,-5.656563243775641903e-05
1.655131026205241085e+01,2.674843368513757369e-02,1.526748433685138462e+00,2.980771114587302956e-02,4.434438551689894314e-01,-5.649130626868281713e-05
1.655731146229245709e+01,2.674878754046316684e-02,1.526748787540463947e+00,2.980737237483107802e-02,4.434438400847057760e-01,-5.641708792658572946e-05
1.656331266253250689e+01,2.674914149821651030e-02,1.526749141498217277e+00,2.980703404426449446e-02,4.434438244575190091e-01,-5.634297274978439241e-05
1.656931386277255314e+01,2.674949555861581493e-02,1.526749495558616498e+00,2.980669615233907249e-02,4.434438082890451160e-01,-5.626895580372603956e-05
1.657531506301260293e+01,2.674984972192185478e-02,1.526749849721922736e+00,2.980635869715840200e-02,4.434437915809197328e-01,-5.619503188107610736e-05
1.658131626325264918e+01,2.675020398757961548e-02,1.526750203987580434e+00,2.980602167809259795e-02,4.434437743343278004e-01,-5.612120120195712714e-05
1.658731746349269898e+01,2.675055835400627288e-02,1.526750558354007081e+00,2.980568509611606839e-02,4.434437565498777212e-01,-5.604747085227040904e-05
1.659331866373274522e+01,2.675091282006384838e-02,1.526750912820064698e+00,2.980534895152309530e-02,4.434437382284130980e-01,-5.597384498882279624e-05
1.659931986397279502e+01,2.675126738465594817e-02,1.526751267384656829e+00,2.980501324454683243e-02,4.434437193707972402e-01,-5.590032750060064393e-05
1.660532106421284126e+01,2.675162204672747526e-02,1.526751622046728318e+00,2.980467797535976335e-02,4.434436999779127753e-01,-5.582692201071270954e-05
1.661132226445289106e+01,2.675197680526462257e-02,1.526751976805265310e+00,2.980434314407369792e-02,4.434436800506617038e-01,-5.575363187645954177e-05
1.661732346469293731e+01,2.675233165929488330e-02,1.526752331659295692e+00,2.980400875073976885e-02,4.434436595899653999e-01,-5.568046018925021379e-05
1.662332466493298710e+01,2.675268660788703706e-02,1.526752686607887766e+00,2.980367479534843864e-02,4.434436385967645555e-01,-5.560740977474804003e-05
1.662932586517303335e+01,2.675304165015116378e-02,1.526753041650152021e+00,2.980334127782949608e-02,4.434436170720194026e-01,-5.553448319272485945e-05
1.663532706541308315e+01,2.675339678523863673e-02,1.526753396785239358e+00,2.980300819805205975e-02,4.434435950167093243e-01,-5.546168273718593555e-05
1.664132826565312939e+01,2.675375201234211908e-02,1.526753752012342868e+00,2.980267555582456415e-02,4.434435724318333549e-01,-5.538901043629362864e-05
1.664732946589317919e+01,2.675410733069556735e-02,1.526754107330696275e+00,2.980234335089478048e-02,4.434435493184096799e-01,-5.531646805245760135e-05
1.665333066613322544e+01,2.675446273957424181e-02,1.526754462739575047e+00,2.980201158294980626e-02,4.434435256774759693e-01,-5.524405708225155198e-05
1.665933186637327523e+01,2.675481823829468225e-02,1.526754818238295508e+00,2.980168025161605838e-02,4.434435015100893218e-01,-5.517177875651729790e-05
1.666533306661332148e+01,2.675517382621473220e-02,1.526755173826215506e+00,2.980134935645928698e-02,4.434434768173260433e-01,-5.509963404035089773e-05
1.667133426685337128e+01,2.675552950273352854e-02,1.526755529502734410e+00,2.980101889698456505e-02,4.434434516002819238e-01,-5.502762363295693460e-05
1.667733546709341752e+01,2.675588526729149805e-02,1.526755885267292223e+00,2.980068887263629535e-02,4.434434258600722378e-01,-5.495574796796076633e-05
1.668333666733346377e+01,2.675624111937036781e-02,1.526756241119371138e+00,2.980035928279820348e-02,4.434433995978314669e-01,-5.488400721308933639e-05
1.668933786757351356e+01,2.675659705849314784e-02,1.526756597058493981e+00,2.980003012679334484e-02,4.434433728147135212e-01,-5.481240127044179067e-05
1.669533906781355981e+01,2.675695308422415541e-02,1.526756953084224877e+00,2.979970140388409766e-02,4.434433455118917955e-01,-5.474092977632988299e-05
1.670134026805360961e+01,2.675730919616899073e-02,1.526757309196169698e+00,2.979937311327217342e-02,4.434433176905588914e-01,-5.466959210136124181e-05
1.670734146829365585e+01,2.675766539397455429e-02,1.526757665393975394e+00,2.979904525409859950e-02,4.434432893519268948e-01,-5.459838735041161462e-05
1.671334266853370565e+01,2.675802167732903650e-02,1.526758021677329769e+00,2.979871782544374001e-02,4.434432604972272651e-01,-5.452731436270813470e-05
1.671934386877375189e+01,2.675837804596192804e-02,1.526758378045962816e+00,2.979839082632728536e-02,4.434432311277108352e-01,-5.445637171173911550e-05
1.672534506901380169e+01,2.675873449964400949e-02,1.526758734499644721e+00,2.979806425570824188e-02,4.434432012446478111e-01,-5.438555770527486732e-05
1.673134626925384794e+01,2.675909103818734786e-02,1.526759091038188076e+00,2.979773811248495261e-02,4.434431708493277169e-01,-5.431487038547178070e-05
1.673734746949389773e+01,2.675944766144532083e-02,1.526759447661446112e+00,2.979741239549507995e-02,4.434431399430596166e-01,-5.424430752876130413e-05
1.674334866973394398e+01,2.675980436931258560e-02,1.526759804369313356e+00,2.979708710351562650e-02,4.434431085271718365e-01,-5.417386664595402745e-05
