x,sigma,I,I_noisy
3.466468367966643704e+00,1.895734846627652903e+00,7.572924501350859761e-02,7.557720951247690055e-02
1.336311844586754560e+00,1.146631664896057945e+00,3.918396596901008166e-01,3.930027984241626915e-01
4.313485809551115935e+00,9.241849995095532400e-01,5.003007060361513991e-02,5.021488780588113238e-02
6.413296730166256898e-01,8.604141868289285622e-01,7.050805276662697185e-01,7.048398867845235838e-01
7.770064185991237826e-01,1.979229127369192653e+00,4.644260864082266904e-01,4.634640525384442489e-01
4.846886502142029762e+00,1.359431264171681031e+00,3.398825668868862143e-02,3.415196137809693028e-02
3.664572501015428418e-01,9.820153081064226797e-01,7.950042153819721902e-01,7.943187525101620405e-01
3.774999120217268800e+00,1.577819854676679734e+00,6.310812654038515379e-02,6.310391487190941673e-02
4.188388071272497459e-01,1.646080668612849074e+00,6.725417239729002405e-01,6.721164411412643425e-01
7.937006530129303572e-01,6.336043480784665505e-01,7.169345835288278845e-01,7.161054631170508111e-01
3.123547184576957569e+00,1.406546519728328670e+00,9.468651250417749188e-02,9.551965646708193702e-02
4.124182109949773078e+00,1.984469745587245981e+00,5.136306311070664571e-02,5.131638012779976554e-02
3.084179678869700236e+00,1.254616884296447799e+00,9.960097437472403836e-02,1.000664133154484381e-01
4.981565461848889598e+00,5.638498434325918129e-01,5.966500188677542615e-02,6.003993996159390917e-02
4.931325316498888611e+00,1.592369478089891377e+00,3.237719375058215054e-02,3.201713670170056730e-02
7.484126302577959189e-01,1.389557648730343598e+00,5.528664300708074908e-01,5.529155972865185120e-01
2.331820522180439337e+00,8.592421084212645832e-01,2.292818657010847472e-01,2.291077840226777851e-01
2.346877697941723184e+00,8.205922983301111584e-01,2.372322274028736411e-01,2.377183329930878386e-01
9.332096943190365534e-01,1.113433429533303487e+00,5.343229339848230008e-01,5.345419148956107591e-01
3.293620026422829916e+00,8.595632492725497897e-01,1.095334708316941380e-01,1.093597179152136639e-01
4.349614782165761362e+00,1.716522006800984990e+00,4.508756538912403466e-02,4.591999497345547465e-02
3.696573465326720154e+00,5.144703055713273354e-01,1.685905372482063014e-01,1.688528693559530891e-01
3.944560280983203882e+00,9.999238887204664472e-01,6.124905381205641292e-02,6.148274012022285351e-02
1.304476686939952668e+00,1.097904485265108310e+00,4.123081574477950872e-01,4.119193841916453658e-01
2.829488499224885434e+00,1.389537221550301238e+00,1.149365626059053319e-01,1.151426884904474396e-01
8.859601040644254910e-01,1.841537248303370067e+00,4.372559897744823232e-01,4.365260154568229023e-01
3.816208342993816949e+00,1.637716467771233475e+00,6.155735121240071134e-02,6.179056587422861874e-02
4.651778410234775230e+00,5.832677226486471245e-01,7.045044421728902106e-02,6.998490534196363799e-02
2.490037992421584079e+00,1.723435814084075091e+00,1.388241123965826829e-01,1.389177483272350244e-01
2.590006908089631743e+00,1.447175151365091894e+00,1.337181712151798985e-01,1.335812988897975562e-01
3.693172206175761474e+00,1.897488668536939427e+00,6.615779529358259414e-02,6.627370072446657490e-02
4.468421075961547473e+00,1.300420138350530053e+00,4.224755011288328088e-02,4.242780092269640008e-02
4.601685882872913469e-01,7.569864405596233858e-01,7.972265670857322517e-01,7.971989445403313557e-01
3.767764959418493653e+00,8.272029322632290516e-01,8.009908181345429257e-02,8.007195072007210201e-02
4.477383362456873961e+00,1.917143926815492616e+00,4.189070874163629971e-02,4.114730780014761585e-02
1.042286656009482337e+00,5.733324611526567915e-01,6.658391130494735188e-01,6.648901545916020561e-01
1.475412155734045605e+00,6.957811560410515073e-01,4.891434449350308689e-01,4.897742394668830879e-01
2.352963777282158109e+00,1.608963857883345172e+00,1.534015181571981301e-01,1.536885100040050744e-01
2.975223700144267180e+00,1.971626868207269290e+00,1.019593813837418178e-01,1.012198066787028811e-01
2.289651326867668146e+00,5.050322786679657394e-01,3.939577927696596982e-01,3.949123947094320686e-01
2.866275729312866893e+00,1.431254011933133174e+00,1.114954032695808644e-01,1.111382053967150119e-01
1.940932497148606828e+00,1.725685363752426538e+00,2.004217628812845764e-01,2.006772441635580051e-01
2.108774139692795035e+00,1.384474459464638096e+00,1.913528091654284613e-01,1.915654246204224476e-01
1.553252245827916767e+00,1.293774807493104362e+00,3.063376919190489156e-01,3.063919699276710928e-01
3.269309323288591695e+00,1.623558814782484427e+00,8.548971852756132028e-02,8.579395348286583678e-02
4.689199200979467186e+00,8.625682513274957053e-01,4.078383681283592743e-02,4.009687651109259537e-02
4.928705843757054339e+00,9.948072948908257551e-01,3.320614017437508586e-02,3.318806986262008707e-02
1.911396667755982826e+00,1.711597858439467768e+00,2.050256750350138435e-01,2.048986476838554616e-01
2.239187728772240593e-01,1.179433068219807534e+00,8.433353593819272742e-01,8.433791409931183924e-01
3.172270221855683303e+00,8.606143111777047050e-01,1.199413451507096579e-01,1.198042566346888133e-01
4.767577752737462760e+00,1.667411622969376950e+00,3.551201585052850968e-02,3.519098421781691882e-02
4.764221377045113393e+00,5.377577959764403559e-01,7.649590224274242789e-02,7.613031966105923698e-02
3.433193559825884478e+00,1.117191381262671701e+00,8.205249030516743869e-02,8.249482810210223560e-02
1.872856912553980013e+00,8.694813102752017020e-01,3.201316283891563197e-01,3.197076275879813800e-01
4.161004793215816733e-01,1.684936608328003516e+00,6.693101327870171202e-01,6.694913629391457954e-01
2.309540153431775877e+00,1.148489989479457130e+00,1.824440589742870322e-01,1.826189997603586412e-01
3.275071569979691510e+00,1.610047333367677691e+00,8.521463129092175792e-02,8.516568154624372389e-02
3.613122546361728027e+00,1.263479702977588381e+00,7.066176523555783850e-02,7.087345036345486793e-02
3.308420726937997269e+00,1.152066908262732614e+00,8.817978087049462010e-02,8.845082465559045426e-02
3.933571319804960886e+00,1.847481032751262520e+00,5.741583987552448948e-02,5.714976219903131205e-02
5.633870031604570894e-01,9.603093649728466907e-01,7.132218823996756552e-01,7.133899650824075955e-01
2.588550738750404534e+00,1.572181003579703029e+00,1.316852447445235053e-01,1.326380213407180597e-01
2.258314749305057489e+00,1.405145249800273666e+00,1.703242586481863996e-01,1.697888040198651249e-01
2.505729237132409803e+00,1.360205712064953776e+00,1.444139037443185614e-01,1.442626992765162486e-01
2.329797409150078824e+00,1.062785373262901789e+00,1.900202528839719518e-01,1.896367880696036567e-01
3.023392600636015004e+00,8.907003862814086848e-01,1.297449158226816057e-01,1.307374214829740144e-01
5.330361766988217509e-01,9.180227787472003964e-01,7.345167730072131862e-01,7.338153792683299592e-01
5.323727377504638980e-02,5.351226084845157605e-01,9.803833540367827837e-01,9.803868958577219850e-01
2.183426960110828929e+00,1.726636424255231006e+00,1.697831934554513422e-01,1.702477631059162166e-01
2.942855665595800918e+00,6.817775417212148525e-01,1.883227273563746751e-01,1.878886275963654595e-01
2.120901649930951649e+00,1.674262382314791742e+00,1.781665181220165595e-01,1.780985119837244779e-01
2.573642831883924842e+00,1.978402342624258958e+00,1.306881976566465209e-01,1.303322132267470401e-01
2.004441791460136457e+00,5.235789989903703034e-01,4.440840945601173262e-01,4.434138798276856530e-01
4.063773367628109590e+00,1.045544080091476147e+00,5.567128762336504000e-02,5.563576688621454241e-02
4.050801936369432532e+00,7.520184696895946264e-01,7.268730278814465595e-02,7.293390032323970873e-02
7.553018946204254069e-01,1.103281192786795151e+00,6.047605243357587756e-01,6.045613161688209169e-01
3.118969081906399321e+00,9.369860107958529749e-01,1.150389336063461360e-01,1.151204928751657919e-01
2.616163434888155948e+00,7.331768094150050707e-01,2.189620505819815377e-01,2.193031994229870107e-01
2.801068975745307776e-01,6.664243031501719816e-01,8.823883283962962176e-01,8.829845221679432088e-01
4.403699282482326227e-01,7.552876066153431101e-01,8.051018482949494626e-01,8.044845678618406382e-01
4.070497603871276127e+00,1.643821444738078785e+00,5.301664224760179595e-02,5.332226933712075345e-02
3.579588150650303557e+00,1.632081579354661915e+00,7.086245235080371185e-02,7.055182581070933157e-02
7.891002834671378974e-01,1.872290572330158831e+00,4.705084647107580231e-01,4.695664199498797431e-01
2.934005634876891033e+00,5.120950476530061746e-01,2.708576817926572344e-01,2.704686909776129466e-01
4.467928419309423305e+00,1.435242646214544893e+00,4.216530067715627134e-02,4.248526099469573242e-02
2.616018386498499382e+00,1.232856782557798514e+00,1.390298600052209399e-01,1.391829896442019210e-01
3.006270622062245046e+00,9.668822519903126356e-01,1.218999116232384605e-01,1.213516199414164942e-01
3.384907907058227305e+00,1.595066688650934594e+00,7.972718888191399067e-02,8.052929008105771946e-02
2.647401719876212312e+00,1.299508237151164813e+00,1.328881225858634108e-01,1.330890989538835723e-01
4.396529194948929131e+00,8.164743033050008147e-01,5.181355496106667541e-02,5.177898270571345413e-02
1.276495241174829154e+00,1.380844212409990224e+00,3.675585905104665763e-01,3.672876108739520085e-01
1.128370561609053357e+00,1.554462705519664700e+00,3.885610634370801897e-01,3.887693075748307470e-01
5.043429425932849375e-01,1.928435895020800706e+00,5.930748950131531361e-01,5.928810163202196115e-01
2.222031400432969317e+00,1.075110178083243051e+00,2.049425952936702044e-01,2.055087807126697863e-01
1.633093302479076137e+00,1.417010484032384721e+00,2.727036963111346690e-01,2.728600001852625190e-01
2.499052991012908898e+00,1.679994427769879506e+00,1.383883211598519458e-01,1.386951393825645307e-01
8.732608857121348933e-01,1.721770586680502424e+00,4.552156065360832837e-01,4.550627107545263672e-01
2.403072595048134197e+00,9.015245901635164927e-01,2.071705388905774603e-01,2.064330467552288051e-01
2.480512726771918253e+00,7.807908784482602282e-01,2.259342645778827929e-01,2.261972589088785401e-01
1.528329093705408370e+00,6.184214366832914145e-01,5.098329915877566343e-01,5.093294001003607629e-01
4.021538103584848756e+00,1.309737421675149172e+00,5.489306272621798100e-02,5.483996467595556729e-02
2.526614991846844127e+00,1.669393849140742070e+00,1.360320541585750831e-01,1.360249696547101983e-01
2.973043812064576130e+00,8.213599736073728952e-01,1.469791170781732104e-01,1.465895796045702248e-01
4.761202950034895132e+00,5.517262945616879799e-01,7.276098445700482364e-02,7.320429855996216095e-02
4.384774548677491168e+00,8.543084820505985055e-01,5.026093971286861584e-02,4.954869701490421247e-02
3.224865534112423937e+00,1.028565607154771744e+00,9.904532640818193567e-02,9.978860615459965444e-02
2.651801267389619632e-02,1.323496033481115219e+00,9.760262838665223484e-01,9.757317880357316842e-01
3.221461621078138826e+00,5.745051439461932308e-01,1.948798064651600659e-01,1.953599591213469044e-01
1.524615436803711699e+00,1.662544385421262483e+00,2.750772648193289260e-01,2.757214756131946554e-01
1.235071641139900311e+00,7.660247781780670229e-01,5.321687315110649186e-01,5.317390534212428355e-01
3.026294048989614627e+00,1.990151997214754109e+00,9.881827243146659723e-02,9.845166864157398057e-02
8.806032148618236910e-01,5.834363382687139943e-01,7.083483765316004321e-01,7.088165202002332244e-01
3.679710375377740483e+00,1.705664444293107485e+00,6.671965078600317067e-02,6.681258186873322014e-02
3.881753090348738056e+00,1.806018931256230919e+00,5.919293715554236474e-02,5.923395436562103183e-02
6.891642472937686836e-01,5.179966611271966670e-01,7.860451981675020683e-01,7.851342326017121120e-01
7.598317681208149876e-01,8.454662839800788365e-01,6.651995243942332436e-01,6.643817538150733615e-01
4.626425389569010171e+00,1.571921517908092092e+00,3.848339055289379251e-02,3.875077878987629593e-02
1.527271051617018482e-01,1.993721953044002237e+00,8.260755109064733537e-01,8.267896282026253596e-01
3.990593512246626950e+00,1.415447239791084444e+00,5.569585745555527545e-02,5.534297365375402677e-02
3.734575795656225328e+00,1.829663347172683974e+00,6.456040177119799772e-02,6.412991230695687384e-02
3.516439460805917516e+00,1.519596639503102642e+00,7.374864327297712963e-02,7.385274547523247579e-02
1.690119488156022198e-01,1.284580881709101341e+00,8.680067884968480918e-01,8.682377297054528764e-01
4.709141918362004020e+00,1.579796235118310577e+00,3.671344118151759900e-02,3.699325965733087779e-02
1.027342001415100237e+00,1.516642558526250406e+00,4.267226419428384876e-01,4.265036518439521140e-01
4.364038982720481741e+00,8.884568560626442402e-01,4.955709767262211907e-02,4.858963492397805339e-02
2.503698156054887214e+00,1.032760150861085524e+00,1.697226236387600062e-01,1.704477638632547198e-01
1.628229636748662612e+00,1.810421772858824996e+00,2.471472995181317189e-01,2.469003964941979823e-01
8.741708457898306195e-01,8.829214173879900152e-01,6.140067251742522547e-01,6.146314583634706619e-01
5.738356614855943949e-02,8.256376556763681540e-01,9.678316741528685263e-01,9.668422561865596121e-01
1.171453263486682550e+00,1.315313225198511793e+00,4.104696726440896226e-01,4.106542116396670328e-01
5.812991152062324529e-01,1.722794047100539405e+00,5.788301831019353472e-01,5.785817313133393425e-01
3.328160025630244601e-02,1.067271833574004125e+00,9.757265145303313236e-01,9.751871904017360704e-01
3.324006989918078414e+00,8.034808145622720499e-01,1.153278479644878479e-01,1.158102471049747562e-01
4.885848889246955373e+00,1.975824098454164623e+00,3.321124589833234636e-02,3.385290456774786572e-02
2.572076264484237207e+00,9.681312335747433995e-01,1.699718254239369064e-01,1.696806354180749044e-01
4.102090772638246285e+00,7.528787866794814931e-01,6.990571206601536858e-02,7.022710543697774366e-02
4.851938086387628246e+00,1.333878139199595969e+00,3.389983946854343427e-02,3.336607667423215073e-02
4.037331771490376697e-01,9.428898158561069831e-01,7.846354792506347042e-01,7.843283778109663151e-01
2.127159602563127194e+00,7.207122501114398005e-01,3.152734257246135874e-01,3.151516176417339388e-01
2.108942052741293871e+00,1.539590548763945188e+00,1.836633454178799862e-01,1.834908407389023444e-01
1.243843819127338213e+00,1.699507718931816402e+00,3.392466925344305162e-01,3.395638302022840338e-01
3.587821745028515252e+00,1.784525578717700789e+00,7.044929399419795624e-02,6.985013027238273775e-02
2.768763910821932406e+00,9.775657232796486351e-01,1.447290106455756120e-01,1.452097997130030183e-01
8.396223697185523083e-01,6.623428813649818725e-01,6.930485951628797547e-01,6.935285144410121561e-01
4.728913493099212495e+00,1.847937011895219861e+00,3.629514010740903657e-02,3.618707671683269594e-02
5.964178258137664557e-01,1.645134983928343564e+00,5.817601795769199446e-01,5.811723738217751123e-01
2.484152513089527003e-01,1.242650059893714021e+00,8.215944836741809754e-01,8.204142591467202816e-01
3.779172062284234634e+00,5.702656024307468652e-01,1.351662597835624202e-01,1.351349773775362695e-01
2.136849126373371988e+00,8.947163958114754401e-01,2.561760265776548140e-01,2.558206208175834440e-01
3.262994698654421821e+00,1.739744212848124638e+00,8.567321171587276296e-02,8.572404354638493706e-02
1.466401387076887719e-01,1.208353494581471121e+00,8.895270683268338141e-01,8.890034207298402880e-01
4.000897760613314480e-01,5.331434394933323162e-01,8.659303756148186704e-01,8.659316983304113924e-01
1.422458511475841458e+00,1.229807444705729669e+00,3.507533019246832362e-01,3.507227724687004278e-01
1.638577886386454185e+00,9.022848719767067038e-01,3.686327654702168388e-01,3.686383451475926942e-01
2.639062544329919380e+00,1.154562536616141610e+00,1.415746988665275985e-01,1.417163376626402460e-01
1.590682842352690418e+00,9.766643428295276319e-01,3.602998922606788224e-01,3.604446143188905771e-01
1.157897581070302273e+00,7.157148806934793273e-01,5.746595748454772501e-01,5.751405312263497827e-01
4.755891393718441940e+00,8.075169463631997058e-01,4.096948376596261376e-02,4.058136074702321100e-02
6.634888631694896288e-01,1.096093641126758111e+00,6.435065463996636481e-01,6.438635615634671350e-01
