t,N1,N2,direct_interference_pressure_12,nonlethal_interference_pressure_12,dN1_dt
7.060412082416483770e+01,3.169617013897961399e+01,8.411790889482453792e+01,3.826787566902256632e-01,3.826787566902256632e-01,-3.068024199182417533e-02
7.063412682536507248e+01,3.169525028280566303e+01,8.411842347536332909e+01,3.826858247943177305e-01,3.826858247943177305e-01,-3.063134572612646878e-02
7.066413282656530725e+01,3.169433189273305018e+01,8.411893723142044621e+01,3.826928816829539559e-01,3.826928816829539559e-01,-3.058252950410000892e-02
7.069413882776555624e+01,3.169341496635836464e+01,8.411945016436740730e+01,3.826999273743447172e-01,3.826999273743447172e-01,-3.053379318802740272e-02
7.072414482896579102e+01,3.169249950128212845e+01,8.411996227557435191e+01,3.827069618866670853e-01,3.827069618866670853e-01,-3.048513664040441995e-02
7.075415083016602580e+01,3.169158549510879652e+01,8.412047356641011220e+01,3.827139852380654350e-01,3.827139852380654350e-01,-3.043655972398973120e-02
7.078415683136627479e+01,3.169067294544676727e+01,8.412098403824209925e+01,3.827209974466508902e-01,3.827209974466508902e-01,-3.038806230174984080e-02
7.081416283256650956e+01,3.168976184990836487e+01,8.412149369243640251e+01,3.827279985305016008e-01,3.827279985305016008e-01,-3.033964423694079926e-02
7.084416883376675855e+01,3.168885220610985698e+01,8.412200253035777564e+01,3.827349885076627989e-01,3.827349885076627989e-01,-3.029130539301760905e-02
7.087417483496699333e+01,3.168794401167144770e+01,8.412251055336956540e+01,3.827419673961465207e-01,3.827419673961465207e-01,-3.024304563368573895e-02
7.090418083616722811e+01,3.168703726421727040e+01,8.412301776283379695e+01,3.827489352139318290e-01,3.827489352139318290e-01,-3.019486482290290041e-02
7.093418683736747710e+01,3.168613196137539845e+01,8.412352416011113121e+01,3.827558919789649239e-01,3.827558919789649239e-01,-3.014676282484529679e-02
7.096419283856771187e+01,3.168522810077784158e+01,8.412402974656086485e+01,3.827628377091587542e-01,3.827628377091587542e-01,-3.009873950395025588e-02
7.099419883976794665e+01,3.168432568006054950e+01,8.412453452354094452e+01,3.827697724223934062e-01,3.827697724223934062e-01,-3.005079472488780823e-02
7.102420484096819564e+01,3.168342469686339413e+01,8.412503849240795262e+01,3.827766961365158260e-01,3.827766961365158260e-01,-3.000292835255535806e-02
7.105421084216843042e+01,3.168252514883020154e+01,8.412554165451714994e+01,3.827836088693400418e-01,3.827836088693400418e-01,-2.995514025210610498e-02
7.108421684336867941e+01,3.168162703360872001e+01,8.412604401122237618e+01,3.827905106386469969e-01,3.827905106386469969e-01,-2.990743028892595134e-02
7.111422284456891418e+01,3.168073034885063777e+01,8.412654556387616367e+01,3.827974014621846055e-01,3.827974014621846055e-01,-2.985979832863350225e-02
7.114422884576914896e+01,3.167983509221157945e+01,8.412704631382968046e+01,3.828042813576678083e-01,3.828042813576678083e-01,-2.981224423711203997e-02
7.117423484696939795e+01,3.167894126135110966e+01,8.412754626243273037e+01,3.828111503427784612e-01,3.828111503427784612e-01,-2.976476788044735144e-02
7.120424084816963273e+01,3.167804885393271874e+01,8.412804541103375300e+01,3.828180084351654466e-01,3.828180084351654466e-01,-2.971736912498812444e-02
7.123424684936986750e+01,3.167715786762384766e+01,8.412854376097985210e+01,3.828248556524445623e-01,3.828248556524445623e-01,-2.967004783731752582e-02
7.126425285057011649e+01,3.167626830009585603e+01,8.412904131361675297e+01,3.828316920121986322e-01,3.828316920121986322e-01,-2.962280388426030697e-02
7.129425885177035127e+01,3.167538014902405052e+01,8.412953807028884512e+01,3.828385175319774514e-01,3.828385175319774514e-01,-2.957563713287214568e-02
7.132426485297060026e+01,3.167449341208767777e+01,8.413003403233913957e+01,3.828453322292978411e-01,3.828453322292978411e-01,-2.952854745045208062e-02
7.135427085417083504e+01,3.167360808696990304e+01,8.413052920110929733e+01,3.828521361216434271e-01,3.828521361216434271e-01,-2.948153470453362957e-02
7.138427685537106981e+01,3.167272417135784934e+01,8.413102357793964359e+01,3.828589292264650279e-01,3.828589292264650279e-01,-2.943459876290432931e-02
7.141428285657131880e+01,3.167184166294255832e+01,8.413151716416912507e+01,3.828657115611803219e-01,3.828657115611803219e-01,-2.938773949357731397e-02
7.144428885777155358e+01,3.167096055941901511e+01,8.413200996113533847e+01,3.828724831431739584e-01,3.828724831431739584e-01,-2.934095676479309134e-02
7.147429485897178836e+01,3.167008085848613774e+01,8.413250197017451626e+01,3.828792439897975575e-01,3.828792439897975575e-01,-2.929425044506039910e-02
7.150430086017203735e+01,3.166920255784678773e+01,8.413299319262152665e+01,3.828859941183698212e-01,3.828859941183698212e-01,-2.924762040309758504e-02
7.153430686137227212e+01,3.166832565520774878e+01,8.413348362980993045e+01,3.828927335461762560e-01,3.828927335461762560e-01,-2.920106650787346325e-02
7.156431286257250690e+01,3.166745014827975524e+01,8.413397328307185319e+01,3.828994622904695055e-01,3.828994622904695055e-01,-2.915458862859665601e-02
7.159431886377275589e+01,3.166657603477747074e+01,8.413446215373814141e+01,3.829061803684691290e-01,3.829061803684691290e-01,-2.910818663471914647e-02
7.162432486497299067e+01,3.166570331241948821e+01,8.413495024313824899e+01,3.829128877973615452e-01,3.829128877973615452e-01,-2.906186039591673875e-02
7.165433086617323966e+01,3.166483197892835122e+01,8.413543755260025137e+01,3.829195845943004217e-01,3.829195845943004217e-01,-2.901560978210504516e-02
7.168433686737347443e+01,3.166396203203052551e+01,8.413592408345090234e+01,3.829262707764061191e-01,3.829262707764061191e-01,-2.896943466345014428e-02
7.171434286857370921e+01,3.166309346945641678e+01,8.413640983701559151e+01,3.829329463607660800e-01,3.829329463607660800e-01,-2.892333491034015935e-02
7.174434886977395820e+01,3.166222628894037427e+01,8.413689481461832997e+01,3.829396113644348842e-01,3.829396113644348842e-01,-2.887731039342078532e-02
7.177435487097419298e+01,3.166136048822067295e+01,8.413737901758180726e+01,3.829462658044337497e-01,3.829462658044337497e-01,-2.883136098355265631e-02
7.180436087217442775e+01,3.166049606503953129e+01,8.413786244722733443e+01,3.829529096977511982e-01,3.829529096977511982e-01,-2.878548655185042549e-02
7.183436687337467674e+01,3.165963301714309708e+01,8.413834510487487250e+01,3.829595430613426110e-01,3.829595430613426110e-01,-2.873968696965967240e-02
7.186437287457491152e+01,3.165877134228145806e+01,8.413882699184301828e+01,3.829661659121301742e-01,3.829661659121301742e-01,-2.869396210856756113e-02
7.189437887577516051e+01,3.165791103820863839e+01,8.413930810944900429e+01,3.829727782670033220e-01,3.829727782670033220e-01,-2.864831184038330036e-02
7.192438487697539529e+01,3.165705210268259506e+01,8.413978845900874148e+01,3.829793801428183486e-01,3.829793801428183486e-01,-2.860273603717722324e-02
7.195439087817563006e+01,3.165619453346522150e+01,8.414026804183674813e+01,3.829859715563984635e-01,3.829859715563984635e-01,-2.855723457123815479e-02
7.198439687937587905e+01,3.165533832832235106e+01,8.414074685924620667e+01,3.829925525245339579e-01,3.829925525245339579e-01,-2.851180731510716271e-02
7.201440288057611383e+01,3.165448348502374998e+01,8.414122491254892111e+01,3.829991230639820388e-01,3.829991230639820388e-01,-2.846645414154380660e-02
7.204440888177634861e+01,3.165363000134312088e+01,8.414170220305537384e+01,3.830056831914668836e-01,3.830056831914668836e-01,-2.842117492355988873e-02
7.207441488297659760e+01,3.165277787505809926e+01,8.414217873207465459e+01,3.830122329236796408e-01,3.830122329236796408e-01,-2.837596953439458503e-02
7.210442088417683237e+01,3.165192710395026054e+01,8.414265450091450305e+01,3.830187722772785408e-01,3.830187722772785408e-01,-2.833083784753753775e-02
7.213442688537708136e+01,3.165107768580512015e+01,8.414312951088133730e+01,3.830253012688886738e-01,3.830253012688886738e-01,-2.828577973669688106e-02
7.216443288657731614e+01,3.165022961841211568e+01,8.414360376328016855e+01,3.830318199151021008e-01,3.830318199151021008e-01,-2.824079507582943904e-02
7.219443888777755092e+01,3.164938289956463535e+01,8.414407725941468641e+01,3.830383282324779093e-01,3.830383282324779093e-01,-2.819588373912473855e-02
7.222444488897779991e+01,3.164853752705999312e+01,8.414455000058720202e+01,3.830448262375422130e-01,3.830448262375422130e-01,-2.815104560100678555e-02
7.225445089017803468e+01,3.164769349869944648e+01,8.414502198809869071e+01,3.830513139467879302e-01,3.830513139467879302e-01,-2.810628053613939414e-02
7.228445689137826946e+01,3.164685081225939456e+01,8.414549322315171764e+01,3.830577913772311716e-01,3.830577913772311716e-01,-2.806158841630868039e-02
7.231446289257851845e+01,3.164600946545017379e+01,8.414596370662560787e+01,3.830642585475023121e-01,3.830642585475023121e-01,-2.801696910557538445e-02
7.234446889377875323e+01,3.164516945609766552e+01,8.414643343967075850e+01,3.830707154744030229e-01,3.830707154744030229e-01,-2.797242247998532605e-02
7.237447489497898800e+01,3.164433078204214667e+01,8.414690242346968319e+01,3.830771621745072686e-01,3.830771621745072686e-01,-2.792794841694856700e-02
7.240448089617923699e+01,3.164349344112703122e+01,8.414737065920381553e+01,3.830835986643627566e-01,3.830835986643627566e-01,-2.788354679409543735e-02
7.243448689737947177e+01,3.164265743119889152e+01,8.414783814805352335e+01,3.830900249604908825e-01,3.830900249604908825e-01,-2.783921748922146833e-02
7.246449289857972076e+01,3.164182275010742984e+01,8.414830489119808021e+01,3.830964410793864516e-01,3.830964410793864516e-01,-2.779496038033357763e-02
7.249449889977995554e+01,3.164098939570550328e+01,8.414877088981566544e+01,3.831028470375180128e-01,3.831028470375180128e-01,-2.775077534563408221e-02
7.252450490098019031e+01,3.164015736584911309e+01,8.414923614508340677e+01,3.831092428513276360e-01,3.831092428513276360e-01,-2.770666226349050021e-02
7.255451090218043930e+01,3.163932665839739755e+01,8.414970065817733769e+01,3.831156285372310788e-01,3.831156285372310788e-01,-2.766262101249949978e-02
7.258451690338067408e+01,3.163849727121264621e+01,8.415016443027239745e+01,3.831220041116176755e-01,3.831220041116176755e-01,-2.761865147141229215e-02
7.261452290458090886e+01,3.163766920216029632e+01,8.415062746254247372e+01,3.831283695908502263e-01,3.831283695908502263e-01,-2.757475351921279128e-02
7.264452890578115785e+01,3.163684244910892573e+01,8.415108975616034570e+01,3.831347249912653852e-01,3.831347249912653852e-01,-2.753092703503945415e-02
7.267453490698139262e+01,3.163601700993025645e+01,8.415155131229774099e+01,3.831410703291732167e-01,3.831410703291732167e-01,-2.748717189824390061e-02
7.270454090818164161e+01,3.163519288249915462e+01,8.415201213212527875e+01,3.831474056208574175e-01,3.831474056208574175e-01,-2.744348798835538616e-02
7.273454690938187639e+01,3.163437006469363411e+01,8.415247221681252654e+01,3.831537308825754273e-01,3.831537308825754273e-01,-2.739987518512165821e-02
7.276455291058211117e+01,3.163354855439485647e+01,8.415293156752792925e+01,3.831600461305580407e-01,3.831600461305580407e-01,-2.735633336845211261e-02
7.279455891178236016e+01,3.163272834948712386e+01,8.415339018543888017e+01,3.831663513810099064e-01,3.831663513810099064e-01,-2.731286241846397900e-02
7.282456491298259493e+01,3.163190944785787906e+01,8.415384807171170678e+01,3.831726466501090833e-01,3.831726466501090833e-01,-2.726946221545567539e-02
7.285457091418282971e+01,3.163109184739771962e+01,8.415430522751162812e+01,3.831789319540074290e-01,3.831789319540074290e-01,-2.722613263993522992e-02
7.288457691538307870e+01,3.163027554600038016e+01,8.415476165400278319e+01,3.831852073088301558e-01,3.831852073088301558e-01,-2.718287357258120096e-02
7.291458291658331348e+01,3.162946054156274656e+01,8.415521735234824519e+01,3.831914727306762747e-01,3.831914727306762747e-01,-2.713968489427998065e-02
7.294458891778356247e+01,3.162864683198484173e+01,8.415567232371000728e+01,3.831977282356183734e-01,3.831977282356183734e-01,-2.709656648609559682e-02
7.297459491898379724e+01,3.162783441516984340e+01,8.415612656924898261e+01,3.832039738397025608e-01,3.832039738397025608e-01,-2.705351822929635830e-02
7.300460092018403202e+01,3.162702328902406279e+01,8.415658009012497587e+01,3.832102095589486335e-01,3.832102095589486335e-01,-2.701054000533531507e-02
7.303460692138428101e+01,3.162621345145696239e+01,8.415703288749674016e+01,3.832164354093499092e-01,3.832164354093499092e-01,-2.696763169585381092e-02
7.306461292258451579e+01,3.162540490038115237e+01,8.415748496252193434e+01,3.832226514068733936e-01,3.832226514068733936e-01,-2.692479318268148347e-02
7.309461892378475056e+01,3.162459763371238353e+01,8.415793631635716565e+01,3.832288575674596132e-01,3.832288575674596132e-01,-2.688202434786113315e-02
7.312462492498499955e+01,3.162379164936955078e+01,8.415838695015791870e+01,3.832350539070228379e-01,3.832350539070228379e-01,-2.683932507360253794e-02
7.315463092618523433e+01,3.162298694527470033e+01,8.415883686507861228e+01,3.832412404414507479e-01,3.832412404414507479e-01,-2.679669524230732236e-02
7.318463692738548332e+01,3.162218351935300831e+01,8.415928606227261355e+01,3.832474171866047663e-01,3.832474171866047663e-01,-2.675413473658849739e-02
7.321464292858571810e+01,3.162138136953281631e+01,8.415973454289216704e+01,3.832535841583198932e-01,3.832535841583198932e-01,-2.671164343922427520e-02
7.324464892978595287e+01,3.162058049374559943e+01,8.416018230808845146e+01,3.832597413724046498e-01,3.832597413724046498e-01,-2.666922123320780713e-02
7.327465493098620186e+01,3.161978088992596980e+01,8.416062935901156550e+01,3.832658888446413004e-01,3.832658888446413004e-01,-2.662686800170099843e-02
7.330466093218643664e+01,3.161898255601170504e+01,8.416107569681055622e+01,3.832720265907855750e-01,3.832720265907855750e-01,-2.658458362806470632e-02
7.333466693338667142e+01,3.161818548994370559e+01,8.416152132263333385e+01,3.832781546265669470e-01,3.832781546265669470e-01,-2.654236799586229267e-02
7.336467293458692041e+01,3.161738968966603380e+01,8.416196623762677120e+01,3.832842729676883553e-01,3.832842729676883553e-01,-2.650022098883475508e-02
7.339467893578715518e+01,3.161659515312588908e+01,8.416241044293663265e+01,3.832903816298264266e-01,3.832903816298264266e-01,-2.645814249090783221e-02
7.342468493698738996e+01,3.161580187827361499e+01,8.416285393970764517e+01,3.832964806286313086e-01,3.832964806286313086e-01,-2.641613238621332016e-02
7.345469093818763895e+01,3.161500986306269922e+01,8.416329672908341308e+01,3.833025699797269481e-01,3.833025699797269481e-01,-2.637419055906775611e-02
7.348469693938787373e+01,3.161421910544978431e+01,8.416373881220647490e+01,3.833086496987106462e-01,3.833086496987106462e-01,-2.633231689396886566e-02
7.351470294058812271e+01,3.161342960339464625e+01,8.416418019021827490e+01,3.833147198011534473e-01,3.833147198011534473e-01,-2.629051127562043177e-02
7.354470894178835749e+01,3.161264135486020876e+01,8.416462086425920575e+01,3.833207803025999727e-01,3.833207803025999727e-01,-2.624877358889676771e-02
7.357471494298859227e+01,3.161185435781254327e+01,8.416506083546855166e+01,3.833268312185684201e-01,3.833268312185684201e-01,-2.620710371888179679e-02
7.360472094418884126e+01,3.161106861022086534e+01,8.416550010498454526e+01,3.833328725645506752e-01,3.833328725645506752e-01,-2.616550155083707807e-02
7.363472694538907604e+01,3.161028411005753469e+01,8.416593867394429651e+01,3.833389043560121445e-01,3.833389043560121445e-01,-2.612396697021956982e-02
7.366473294658931081e+01,3.160950085529805165e+01,8.416637654348389219e+01,3.833449266083918672e-01,3.833449266083918672e-01,-2.608249986267985321e-02
7.369473894778955980e+01,3.160871884392106779e+01,8.416681371473828221e+01,3.833509393371024587e-01,3.833509393371024587e-01,-2.604110011403726332e-02
7.372474494898979458e+01,3.160793807390838239e+01,8.416725018884136489e+01,3.833569425575301115e-01,3.833569425575301115e-01,-2.599976761033140349e-02
7.375475095019004357e+01,3.160715854324492824e+01,8.416768596692594429e+01,3.833629362850348166e-01,3.833629362850348166e-01,-2.595850223777240728e-02
