t,Ca,S,h,dCa_dt,dCa_dt_noisy
2.685930206712603052e+01,1.637552881763054968e-01,1.089242124695349201e+00,9.676366769749843444e-01,-2.349828698670640426e-03,-6.319089536486313663e-02
2.687263836408090967e+01,1.637239822455947291e-01,1.089217667681183555e+00,9.676702498877181036e-01,-2.345031601882027750e-03,3.718840464938767340e-03
2.688597466103578881e+01,1.636927402394185993e-01,1.089193263701273784e+00,9.677037345284149605e-01,-2.340243341317299608e-03,-3.538704580126252747e-02
2.689931095799066441e+01,1.636615620378126801e-01,1.089168912642523690e+00,9.677371311365950968e-01,-2.335463903075686576e-03,-6.097035868398958253e-02
2.691264725494554355e+01,1.636304475206710185e-01,1.089144614392314026e+00,9.677704399510947963e-01,-2.330693272928487103e-03,-2.869419323058827395e-02
2.692598355190042270e+01,1.635993965677460804e-01,1.089120368838504049e+00,9.678036612100657798e-01,-2.325931436318026679e-03,-9.850116745990186717e-02
2.693931984885530184e+01,1.635684090586488060e-01,1.089096175869430860e+00,9.678367951509763145e-01,-2.321178378357387218e-03,-2.273330495947160565e-02
2.695265614581018099e+01,1.635374848728485542e-01,1.089072035373910063e+00,9.678698420106098821e-01,-2.316434083831149515e-03,-8.285341211439942177e-02
2.696599244276506013e+01,1.635066238896731305e-01,1.089047947241234882e+00,9.679028020250665110e-01,-2.311698537195712444e-03,2.291327310832711600e-02
2.697932873971993928e+01,1.634758259883088427e-01,1.089023911361176600e+00,9.679356754297616661e-01,-2.306971722579320705e-03,6.423523009340670331e-02
2.699266503667481842e+01,1.634450910478003616e-01,1.088999927623984787e+00,9.679684624594270259e-01,-2.302253623781919112e-03,5.864799818675123233e-02
2.700600133362969757e+01,1.634144189470508601e-01,1.088975995920387074e+00,9.680011633481099276e-01,-2.297544224275388514e-03,-4.408316889361688778e-02
2.701933763058457671e+01,1.633838095664371659e-01,1.088952116140291082e+00,9.680337783297856546e-01,-2.292843508886768800e-03,-1.536545830702469410e-02
2.703267392753945586e+01,1.633532627946387428e-01,1.088928288167464453e+00,9.680663076399316225e-01,-2.288151471111658786e-03,8.640297085809556243e-02
2.704601022449433501e+01,1.633227785202313875e-01,1.088904511886310544e+00,9.680987515121992626e-01,-2.283468104388959585e-03,5.277982092144999776e-02
2.705934652144921415e+01,1.632923566313998209e-01,1.088880787181903509e+00,9.681311101794534135e-01,-2.278793401576939548e-03,2.182509528656619360e-02
2.707268281840408974e+01,1.632619970162170753e-01,1.088857113939756927e+00,9.681633838739255316e-01,-2.274127355235286418e-03,-1.112106670106177003e-01
2.708601911535896889e+01,1.632316995626442724e-01,1.088833492045823137e+00,9.681955728272132466e-01,-2.269469957624628553e-03,-2.462113055050248189e-02
2.709935541231384803e+01,1.632014641585308734e-01,1.088809921386494350e+00,9.682276772702806955e-01,-2.264821200706729210e-03,9.849812170394875444e-02
2.711269170926872718e+01,1.631712906916144845e-01,1.088786401848601315e+00,9.682596974334586326e-01,-2.260181076145423296e-03,1.418654482552036619e-02
2.712602800622360633e+01,1.631411790495209402e-01,1.088762933319414428e+00,9.682916335464438751e-01,-2.255549575306103893e-03,-2.973883650373192189e-02
2.713936430317848547e+01,1.631111291197642754e-01,1.088739515686643289e+00,9.683234858382997468e-01,-2.250926689255881852e-03,-4.092563450699365432e-03
2.715270060013336462e+01,1.630811407897467813e-01,1.088716148838436260e+00,9.683552545374560783e-01,-2.246312408764501722e-03,1.079330691376593765e-01
2.716603689708824376e+01,1.630512139467588939e-01,1.088692832663381349e+00,9.683869398717089849e-01,-2.241706724303668685e-03,5.438530917754817728e-02
2.717937319404312291e+01,1.630213484779793054e-01,1.088669567050505327e+00,9.684185420682211998e-01,-2.237109626047770194e-03,-7.012377450728486672e-02
2.719270949099800205e+01,1.629915442704749362e-01,1.088646351889274611e+00,9.684500613535216296e-01,-2.232521103873751078e-03,-6.306985536204001708e-02
2.720604578795288120e+01,1.629618012112008796e-01,1.088623187069594378e+00,9.684814979535056878e-01,-2.227941147361765795e-03,-5.978179086517021110e-03
2.721938208490776034e+01,1.629321191870004570e-01,1.088600072481809455e+00,9.685128520934350727e-01,-2.223369745794387398e-03,5.489577879377467023e-02
2.723271838186263594e+01,1.629024980846052184e-01,1.088577008016703429e+00,9.685441239979381001e-01,-2.218806888158550428e-03,-4.474290244809066286e-02
2.724605467881751508e+01,1.628729377906349141e-01,1.088553993565499312e+00,9.685753138910094817e-01,-2.214252563143517816e-03,-3.570339147624740361e-02
2.725939097577239423e+01,1.628434381915974671e-01,1.088531029019859320e+00,9.686064219960099919e-01,-2.209706759142927857e-03,-1.323074904843611621e-01
2.727272727272727337e+01,1.628139991738891124e-01,1.088508114271884430e+00,9.686374485356672448e-01,-2.205169464254058687e-03,-3.863544781847669252e-02
2.728606356968215252e+01,1.627846206237941740e-01,1.088485249214115713e+00,9.686683937320750282e-01,-2.200640666277987878e-03,2.067732174404818962e-02
2.729939986663703166e+01,1.627553024274853155e-01,1.088462433739532553e+00,9.686992578066935256e-01,-2.196120352720494495e-03,2.074807290191953840e-02
2.731273616359191081e+01,1.627260444710233178e-01,1.088439667741553984e+00,9.687300409803494272e-01,-2.191608510791233366e-03,-8.038081674293948153e-02
2.732607246054678996e+01,1.626968466403571900e-01,1.088416951114037801e+00,9.687607434732357081e-01,-2.187105127404831428e-03,2.935015562063028605e-02
2.733940875750166910e+01,1.626677088213241973e-01,1.088394283751281666e+00,9.687913655049119610e-01,-2.182610189180492211e-03,-5.007072607547303350e-02
2.735274505445654825e+01,1.626386308996498054e-01,1.088371665548022005e+00,9.688219072943040633e-01,-2.178123682442210940e-03,-7.918989648467902875e-02
2.736608135141142739e+01,1.626096127609476527e-01,1.088349096399434446e+00,9.688523690597040661e-01,-2.173645593219704353e-03,1.418472007203422716e-02
2.737941764836630654e+01,1.625806542907196339e-01,1.088326576201133600e+00,9.688827510187708603e-01,-2.169175907247612722e-03,-9.045697231779650793e-02
2.739275394532118568e+01,1.625517553743558163e-01,1.088304104849173726e+00,9.689130533885293994e-01,-2.164714609966353343e-03,-3.402508045874311216e-02
2.740609024227606128e+01,1.625229158971345234e-01,1.088281682240048287e+00,9.689432763853711439e-01,-2.160261686521385005e-03,-5.412752062873346648e-02
2.741942653923094042e+01,1.624941357442222789e-01,1.088259308270689285e+00,9.689734202250541717e-01,-2.155817121765025990e-03,-1.906908548307189102e-02
2.743276283618581957e+01,1.624654148006737797e-01,1.088236982838468592e+00,9.690034851227025126e-01,-2.151380900255170370e-03,-1.377136094072550689e-03
2.744609913314069871e+01,1.624367529514320063e-01,1.088214705841196839e+00,9.690334712928071470e-01,-2.146953006256203944e-03,-3.399365959370965334e-02
2.745943543009557786e+01,1.624081500813280843e-01,1.088192477177124307e+00,9.690633789492250072e-01,-2.142533423738511578e-03,-5.347215963480972389e-02
2.747277172705045700e+01,1.623796060750813675e-01,1.088170296744939813e+00,9.690932083051795320e-01,-2.138122136380031513e-03,-3.765997941182722825e-02
2.748610802400533615e+01,1.623511208176452447e-01,1.088148164443490273e+00,9.691229595734079938e-01,-2.133719127922033276e-03,-1.298318502146575681e-01
2.749944432096021529e+01,1.623226942008159090e-01,1.088126080166534893e+00,9.691526329682278451e-01,-2.129324389135066331e-03,-1.850632455706653287e-02
2.751278061791509444e+01,1.622943261188722897e-01,1.088104043806448873e+00,9.691822287028458716e-01,-2.124937913462847383e-03,8.863897754121791150e-02
2.752611691486997358e+01,1.622660164652479364e-01,1.088082055256665681e+00,9.692117469893701820e-01,-2.120559693329450435e-03,6.139564096469094998e-03
2.753945321182485273e+01,1.622377651332905513e-01,1.088060114411020907e+00,9.692411880393256851e-01,-2.116189720891788195e-03,4.593383972950922794e-02
2.755278950877973188e+01,1.622095720162619603e-01,1.088038221163752484e+00,9.692705520636539784e-01,-2.111827988039098603e-03,-9.459157562313021822e-03
2.756612580573460747e+01,1.621814370073381695e-01,1.088016375409501135e+00,9.692998392727131263e-01,-2.107474486393430546e-03,-8.494649148479041512e-03
2.757946210268948661e+01,1.621533599996092812e-01,1.087994577043310152e+00,9.693290498762779928e-01,-2.103129207309907545e-03,1.312460731443677864e-02
2.759279839964436576e+01,1.621253408860794942e-01,1.087972825960625167e+00,9.693581840835402419e-01,-2.098792141876561212e-03,2.439583994254363938e-02
2.760613469659924490e+01,1.620973795596672429e-01,1.087951122057294384e+00,9.693872421031076714e-01,-2.094463280915170866e-03,2.297543568726465035e-02
2.761947099355412405e+01,1.620694759132050300e-01,1.087929465229568349e+00,9.694162241430054339e-01,-2.090142614980909641e-03,-4.912799123820639491e-02
2.763280729050900320e+01,1.620416298394394827e-01,1.087907855374100841e+00,9.694451304106748157e-01,-2.085830134362483268e-03,-6.897833555556894675e-03
2.764614358746388234e+01,1.620138412310314080e-01,1.087886292387947096e+00,9.694739611129739032e-01,-2.081525829082997436e-03,-8.111686400980196165e-02
2.765947988441876149e+01,1.619861099805557092e-01,1.087864776168565584e+00,9.695027164561775823e-01,-2.077229688899395743e-03,4.322083644512567796e-02
2.767281618137364063e+01,1.619584359805014695e-01,1.087843306613817340e+00,9.695313966459772059e-01,-2.072941703302966232e-03,-9.177679202910205350e-03
2.768615247832851978e+01,1.619308191232718408e-01,1.087821883621965302e+00,9.695600018874808157e-01,-2.068661861519820178e-03,-2.144779905763045946e-02
2.769948877528339892e+01,1.619032593011841548e-01,1.087800507091675639e+00,9.695885323852132531e-01,-2.064390152510836574e-03,-6.971740142913328275e-02
2.771282507223827807e+01,1.618757564064698951e-01,1.087779176922016422e+00,9.696169883431159375e-01,-2.060126564971440088e-03,1.564359013025421602e-02
2.772616136919315721e+01,1.618483103312746418e-01,1.087757893012458954e+00,9.696453699645468660e-01,-2.055871087332593328e-03,4.183804879988749920e-02
2.773949766614803281e+01,1.618209209676580995e-01,1.087736655262876440e+00,9.696736774522808355e-01,-2.051623707760415194e-03,1.781829130244027420e-02
2.775283396310291195e+01,1.617935882075941800e-01,1.087715463573544872e+00,9.697019110085089988e-01,-2.047384414156430688e-03,4.721852597073515623e-02
2.776617026005779110e+01,1.617663119429708363e-01,1.087694317845142589e+00,9.697300708348396414e-01,-2.043153194158722763e-03,-4.486059811915258516e-02
2.777950655701267024e+01,1.617390920655902287e-01,1.087673217978750495e+00,9.697581571322972938e-01,-2.038930035140530672e-03,3.870866325909570055e-02
2.779284285396754939e+01,1.617119284671686141e-01,1.087652163875852285e+00,9.697861701013233970e-01,-2.034714924211152021e-03,-6.572868557895211739e-03
2.780617915092242853e+01,1.616848210393364016e-01,1.087631155438333996e+00,9.698141099417758593e-01,-2.030507848216664413e-03,-1.377938504204939130e-01
2.781951544787730768e+01,1.616577696736381520e-01,1.087610192568484013e+00,9.698419768529293883e-01,-2.026308793739710346e-03,7.411529642947826957e-03
2.783285174483218682e+01,1.616307742615324949e-01,1.087589275168993508e+00,9.698697710334753808e-01,-2.022117747099330676e-03,-5.525028912861230240e-02
2.784618804178706597e+01,1.616038346943922677e-01,1.087568403142955997e+00,9.698974926815215891e-01,-2.017934694351679326e-03,-1.323389702589067123e-02
2.785952433874194512e+01,1.615769508635044038e-01,1.087547576393867566e+00,9.699251419945927877e-01,-2.013759621290009405e-03,-3.842550649310223776e-02
2.787286063569682426e+01,1.615501226600699891e-01,1.087526794825626641e+00,9.699527191696302175e-01,-2.009592513445325468e-03,-4.877687798276090364e-02
2.788619693265170341e+01,1.615233499752042057e-01,1.087506058342534887e+00,9.699802244029919196e-01,-2.005433356085002672e-03,4.660778319832379474e-02
2.789953322960657900e+01,1.614966326999364710e-01,1.087485366849295421e+00,9.700076578904522906e-01,-2.001282134215520703e-03,-3.229619574336621557e-02
2.791286952656145814e+01,1.614699707252102157e-01,1.087464720251014816e+00,9.700350198272027491e-01,-1.997138832580430678e-03,3.890948791014449230e-03
2.792620582351633729e+01,1.614433639418830502e-01,1.087444118453201325e+00,9.700623104078511805e-01,-1.993003435661749867e-03,2.966683635033941918e-02
2.793954212047121644e+01,1.614168122407267647e-01,1.087423561361766655e+00,9.700895298264220479e-01,-1.988875927679378819e-03,-2.332417785512289413e-02
2.795287841742609558e+01,1.613903155124272182e-01,1.087403048883024193e+00,9.701166782763567253e-01,-1.984756292592433635e-03,-6.538688954364971218e-02
2.796621471438097473e+01,1.613638736477163438e-01,1.087382580923581976e+00,9.701437559505726727e-01,-1.980644514233541320e-03,-6.916616477107753042e-04
2.797955101133585387e+01,1.613374865430632632e-01,1.087362157385785455e+00,9.701707630434017737e-01,-1.976540582279667779e-03,-8.338852177167664984e-03
2.799288730829073302e+01,1.613111540983067360e-01,1.087341778169881312e+00,9.701976997484758058e-01,-1.972444489976299398e-03,-4.790941564763809279e-02
2.800622360524561216e+01,1.612848762123000046e-01,1.087321443177299285e+00,9.702245662582039687e-01,-1.968356229422540959e-03,2.487154079373679605e-03
2.801955990220049131e+01,1.612586527838328898e-01,1.087301152309837482e+00,9.702513627644619998e-01,-1.964275792479146243e-03,6.005177908241788459e-02
2.803289619915537045e+01,1.612324837116316523e-01,1.087280905469661718e+00,9.702780894585911753e-01,-1.960203170768490266e-03,4.517720906922877838e-02
2.804623249611024960e+01,1.612063688943590756e-01,1.087260702559306180e+00,9.703047465313990871e-01,-1.956138355674097440e-03,7.426927471066099851e-02
2.805956879306512874e+01,1.611803082306144108e-01,1.087240543481672983e+00,9.703313341731591990e-01,-1.952081338341557504e-03,6.640256655130702401e-02
2.807290509002000434e+01,1.611543016189334321e-01,1.087220428140032169e+00,9.703578525736109572e-01,-1.948032109679032065e-03,8.028906750444549101e-03
2.808624138697488348e+01,1.611283489577883810e-01,1.087200356438021487e+00,9.703843019219600130e-01,-1.943990660356713362e-03,-7.393117474435125566e-04
2.809957768392976263e+01,1.611024501455880498e-01,1.087180328279647723e+00,9.704106824068778892e-01,-1.939956980806872844e-03,-5.510065798647480889e-02
2.811291398088464177e+01,1.610766050806776706e-01,1.087160343569284482e+00,9.704369942165020912e-01,-1.935931061225512617e-03,5.722525681113795060e-02
2.812625027783952092e+01,1.610508136613390262e-01,1.087140402211674184e+00,9.704632375384363296e-01,-1.931912891570547464e-03,-2.928373802457481453e-02
2.813958657479440006e+01,1.610250757857903114e-01,1.087120504111926955e+00,9.704894125597500754e-01,-1.927902461563921199e-03,2.732459097614173271e-02
2.815292287174927921e+01,1.609993913521862996e-01,1.087100649175521294e+00,9.705155194669791152e-01,-1.923899760690093996e-03,8.108844128349965152e-02
2.816625916870415836e+01,1.609737602586182037e-01,1.087080837308303183e+00,9.705415584461248857e-01,-1.919904778197575879e-03,5.034529877693328000e-03
2.817959546565903750e+01,1.609481824031138153e-01,1.087061068416487197e+00,9.705675296826551390e-01,-1.915917503098489572e-03,-7.443466792427777534e-02
2.819293176261391665e+01,1.609226576836373379e-01,1.087041342406655398e+00,9.705934333615034992e-01,-1.911937924169035408e-03,-5.228952266143963717e-02
2.820626805956879579e+01,1.608971859980894703e-01,1.087021659185758438e+00,9.706192696670696840e-01,-1.907966029949144382e-03,-1.845070768815737505e-02
2.821960435652367494e+01,1.608717672443074898e-01,1.087002018661114455e+00,9.706450387832193938e-01,-1.904001808743699398e-03,6.484781866828474850e-02
2.823294065347855408e+01,1.608464013200650855e-01,1.086982420740409960e+00,9.706707408932843117e-01,-1.900045248621688720e-03,-1.729542741295311131e-02
2.824627695043342968e+01,1.608210881230724976e-01,1.086962865331699390e+00,9.706963761800622148e-01,-1.896096337416802724e-03,-8.076119280635375708e-03
2.825961324738830882e+01,1.607958275509764057e-01,1.086943352343405333e+00,9.707219448258168626e-01,-1.892155062728224924e-03,-5.456514058100837145e-02
2.827294954434318797e+01,1.607706195013600681e-01,1.086923881684318083e+00,9.707474470122779975e-01,-1.888221411919556447e-03,1.576792393027664704e-02
2.828628584129806711e+01,1.607454638717431827e-01,1.086904453263596526e+00,9.707728829206413446e-01,-1.884295372120092793e-03,3.447011957916339825e-03
