L,E,T,T_noisy
2.880601475017447566e+00,3.206905178246751698e-01,2.922758380543195172e-03,4.696014792372517517e-03
2.692387274338745584e+00,4.417233928202394244e-01,1.011773168408271542e-02,7.268760892225098469e-03
2.112432767056211969e+00,5.114262428619087419e-01,5.127176271719224160e-02,5.424488170286310973e-02
5.132590063369480982e-01,6.293984133924461766e-01,1.107618492056938075e+00,1.106440508733775419e+00
2.110730810539069413e+00,3.298020575784773034e-01,1.876986148147463326e-02,2.069047210622202218e-02
1.262307718401855849e+00,7.650177541685050375e-01,3.870272395932960463e-01,3.896040827687588526e-01
1.117535820569950156e+00,4.064099112712268314e-01,2.420728994454601490e-01,2.403541870861719276e-01
2.013147024494807091e+00,8.960607988859017325e-01,4.458633725907916734e-01,4.443969574312212067e-01
9.403016074309118455e-01,3.333745353074856199e-01,2.867141932309171803e-01,2.885867679054482382e-01
2.339855187688870242e+00,7.822657777172430382e-01,1.158823827835797488e-01,1.162541071144999605e-01
2.440876545174369028e+00,8.224075725024924122e-01,1.424207698086042972e-01,1.425848386489189656e-01
8.445821236468843418e-01,3.071986644508786224e-01,3.287724533041040953e-01,3.251285910409442703e-01
8.799158840604075493e-01,4.381865135920315346e-01,4.171371147490962605e-01,4.138660324324566764e-01
2.813212694784505086e+00,7.287686071632368812e-01,5.064991209343183698e-02,5.171946504136185757e-02
5.763635525808509241e-01,8.974887812176011170e-01,8.396520817328888553e-01,8.425085509174967680e-01
2.495296756123313475e+00,6.661788959164338664e-01,5.945648677118835906e-02,5.804495156398337824e-02
2.367287897828112442e+00,8.318653388690737671e-01,1.640414626869658443e-01,1.623195048300013765e-01
2.258219730402958980e+00,7.078386558012410568e-01,9.371589930249726863e-02,9.413230811151865329e-02
5.845059744078011654e-01,6.138323526836405586e-01,1.023581874063055341e+00,1.024505638897474258e+00
2.854570959181002010e+00,7.319184940473242307e-01,4.919334816231352159e-02,5.031262206556662286e-02
1.013671000707550007e+00,7.066570234105001846e-01,5.277009839007006375e-01,5.268250235051551433e-01
2.682019491360240870e+00,4.553827424250577183e-01,1.136849383115693529e-02,7.498642836580669130e-03
1.751849078027443607e+00,5.131040603444343429e-01,1.039249587947007752e-01,1.068255196926796158e-01
1.314114818374331417e+00,8.241687091435301316e-01,3.975445235858243165e-01,3.965569114900893144e-01
9.370854228949152542e-01,4.531685669551960283e-01,3.909343043249625116e-01,3.934332370818359181e-01
5.286917830742796642e-01,4.302550622705472727e-01,7.294293821421008461e-01,7.254717102768653003e-01
1.085726631743341386e+00,6.261252900794047616e-01,4.991366010665497788e-01,4.998747570488594194e-01
7.906495576031162820e-01,7.891176188402158065e-01,6.698380477309429093e-01,6.688442405765586685e-01
5.166408001281512785e-01,5.269087334296016500e-01,9.324207931091825774e-01,9.302634965948016754e-01
2.162003494959039429e+00,4.213923258249088200e-01,2.738739860156681749e-02,2.931699516351443310e-02
2.942924444623477687e+00,8.903296393816659826e-01,4.608484331101959652e-01,4.634150677878580704e-01
1.786038132242118603e+00,4.872524934298974042e-01,8.480411279112670675e-02,8.363935276767865690e-02
2.551045386319123143e+00,4.011515146717925528e-01,1.045495899085420628e-02,1.174053247470372915e-02
2.925969043193814123e+00,6.335512556798383876e-01,2.797299618782533512e-02,2.583794501058020790e-02
7.018665885745187794e-01,4.771559263424428043e-01,6.201776323605295849e-01,6.189492266018562505e-01
1.563579801281563597e+00,3.882849000445758869e-01,8.721723347303936280e-02,8.673000114152069895e-02
1.554471026370646936e+00,7.158362195055780752e-01,2.522742252651941075e-01,2.515842065492835400e-01
1.121921909563669217e+00,7.798030875727266498e-01,4.631462507306426390e-01,4.644148014020567650e-01
2.293910872514257626e+00,8.138102314870803156e-01,1.485979421865460948e-01,1.462012872992852486e-01
1.884381955410966203e+00,4.910262893118594318e-01,7.110849536266075632e-02,7.303165163237033963e-02
9.198111848592761541e-01,3.649371525459927379e-01,3.241029041984538894e-01,3.260225813109837167e-01
2.864456746549606247e+00,8.391748047580880332e-01,1.393358535828501665e-01,1.389036000205448040e-01
7.982089129068832278e-01,7.580539935713375144e-01,6.685544894889765555e-01,6.662032664683970040e-01
6.242076256544764057e-01,5.970600239574856971e-01,9.638192207277984647e-01,9.590983226179558008e-01
2.389586031142117317e+00,3.281062409722987350e-01,9.639311798142551416e-03,9.514182174037993586e-03
1.568424563186685994e+00,4.578865583245902426e-01,1.148440675697551816e-01,1.134224445294698125e-01
2.131497349327211133e+00,7.958976851392498553e-01,1.543850098112573566e-01,1.545883371333060252e-01
5.733200693538443860e-01,5.833413978325885374e-01,1.012266660830564158e+00,1.010172070442590053e+00
7.000448880306657795e-01,3.132573757973328710e-01,4.483287550977725910e-01,4.483340459601435346e-01
1.211229255737920729e+00,5.919229778822918675e-01,3.902997698542332028e-01,3.901776520303019136e-01
1.319288943193227093e+00,4.609139487906827037e-01,1.925162549789617150e-01,1.925385736884650256e-01
1.819531272164959690e+00,5.618250146464567329e-01,1.202301527611790988e-01,1.207967079456296750e-01
1.295341421176345209e+00,4.906657371318110528e-01,2.259080113661672273e-01,2.264868995990142742e-01
1.078948790535151137e+00,3.862859522773917087e-01,2.473299819751854645e-01,2.492538074986756502e-01
2.877945696859220970e+00,4.230067785452798490e-01,6.029482252147361221e-03,4.476990176389760573e-03
8.317444315847448699e-01,5.384374564507032890e-01,6.090809729435504583e-01,6.105090335987641836e-01
1.756319474896121724e+00,5.377181326181106336e-01,1.180073743483913418e-01,1.183263629279923540e-01
1.059169912273685066e+00,7.922083946668422305e-01,5.017202020305935317e-01,5.008935142297709087e-01
2.529646671084215370e+00,6.357647193204341018e-01,5.130784167867859930e-02,4.933616689861572424e-02
2.047793487721826011e+00,6.573494785363394044e-01,1.137425824357993775e-01,1.166336968178902367e-01
2.051239453114431122e+00,7.021099593390813798e-01,1.229927743479433677e-01,1.234693504791097712e-01
1.588601688347082597e+00,4.980681207143885514e-01,1.321996483846711590e-01,1.311798923032266584e-01
1.645726036148640770e+00,5.821028057447568127e-01,1.804074144095924315e-01,1.805550042013368273e-01
2.980462929282723827e+00,4.905976792617826598e-01,8.289996814881709850e-03,8.303508381094717658e-03
1.562069341464178418e+00,5.394475606604288709e-01,1.707166724064127783e-01,1.696857677973444278e-01
2.143668019886545650e+00,5.624108393597164746e-01,6.749124687922740395e-02,6.476585480169877451e-02
7.204284460449956740e-01,4.829352747525599843e-01,6.114057446925802441e-01,6.117135987989721357e-01
1.811458539729697836e+00,6.508042459204719243e-01,1.624606797648547041e-01,1.621433773564112391e-01
2.389553892950044833e+00,7.782482255835836416e-01,1.075735323459215687e-01,1.070208679953516401e-01
1.672123268730214551e+00,5.079082211767960153e-01,1.179733863963782631e-01,1.199276427034285941e-01
2.318292155575881974e+00,3.567417264538276234e-01,1.346574655182825216e-02,1.087494088450002838e-02
2.160651679335585662e+00,4.047871719568733040e-01,2.509035988388131147e-02,2.320878812283919471e-02
7.747246432866684573e-01,8.286750967265890111e-01,6.851012636349813612e-01,6.854255335713760333e-01
1.692829374249669838e+00,8.376013737535341619e-01,2.888498843683222073e-01,2.905052310152034800e-01
5.780035392513594994e-01,5.792354734004137029e-01,9.977159525821712727e-01,9.989322305853236550e-01
7.273572786533948342e-01,3.725137283604302851e-01,4.774945659454151725e-01,4.789402873310424913e-01
2.183067448720636072e+00,7.716211206159471203e-01,1.299066316007309874e-01,1.255640829961351679e-01
1.049670572897683840e+00,6.628761280293138380e-01,5.187538790271943867e-01,5.197429758370323283e-01
6.265997479781364454e-01,7.174225120415188561e-01,8.342866983852729179e-01,8.351192074242592689e-01
1.670999314561977478e+00,6.614163768614128580e-01,2.041114151182423786e-01,2.054704628885522799e-01
2.245531177978461912e+00,5.781954713585315542e-01,6.225981572043633866e-02,6.090881835526791577e-02
1.200476042912093755e+00,7.386980040753210464e-01,4.119265007900529962e-01,4.129435478438872043e-01
9.765013881139148477e-01,8.940776552784723830e-01,6.453797959614373525e-01,6.473714786411330913e-01
1.076994117863010025e+00,8.877351776104827064e-01,5.887835572629587233e-01,5.919678882233591066e-01
5.577223351750388858e-01,3.749917473203616125e-01,6.403605078532058625e-01,6.408727819267393544e-01
6.043486812166044553e-01,3.210932939710531842e-01,5.446049091491174110e-01,5.419887013468830395e-01
1.656079486838508696e+00,3.954838478173420269e-01,7.319232687790015734e-02,7.331370401508037482e-02
1.038494963021840300e+00,4.294100484226985870e-01,3.026477012360145880e-01,3.039352737458558273e-01
1.569949852325251971e+00,8.629435218517447215e-01,3.659967078120435202e-01,3.670253797581695121e-01
2.783143616313600521e+00,5.193845980341487145e-01,1.528867356818092507e-02,1.908710252643483832e-02
2.510595831681558643e+00,6.512304454332561443e-01,5.555883929826563317e-02,5.517740239879869585e-02
2.566818376247940847e+00,8.783146455044861245e-01,3.058404752538399496e-01,3.038441290779452797e-01
2.822559041130252577e+00,6.460412080806250401e-01,3.439773386321876014e-02,3.315651443916182994e-02
2.167442389939925995e+00,5.008763796891612108e-01,4.308703006293414933e-02,4.440155169171454419e-02
1.594261351453540865e+00,7.900532162925537616e-01,2.707464730719338908e-01,2.691794322588426658e-01
6.833395620569275852e-01,5.432184991386608264e-01,7.764688050774828376e-01,7.744267639570128203e-01
2.304265937969730338e+00,3.916478565396761535e-01,1.698279132989446993e-02,1.534752332829310978e-02
7.779476107663401141e-01,7.399701830156424354e-01,6.901333160608185135e-01,6.925399870522710444e-01
1.258466619694268873e+00,7.419604571472995236e-01,3.827471728372372484e-01,3.832353449452476357e-01
1.201521547776966958e+00,5.523033788657200072e-01,3.458302140285980375e-01,3.451840163994696065e-01
2.844633961557060164e+00,6.148272841156283697e-01,2.877834948845062191e-02,3.047577297209953448e-02
2.666548773050993137e+00,7.285379622595069549e-01,6.018291577930627578e-02,6.156022846490537270e-02
1.136483005833663906e+00,7.846152846750653609e-01,4.569968711793456762e-01,4.550905667172215896e-01
1.436887575320467292e+00,4.981606134333080860e-01,1.775812160584078758e-01,1.792436661049978674e-01
1.693371242643410879e+00,8.643185080872288761e-01,3.390997079658819580e-01,3.396017359137975533e-01
6.192945756261581947e-01,8.422938915063040710e-01,7.880725411377755840e-01,7.840191532462350565e-01
5.480762844798863220e-01,7.391034148834498829e-01,8.813067113949171194e-01,8.789841589735493121e-01
1.922747235668053500e+00,4.573775514416243415e-01,5.504351277942237664e-02,5.558137241367329395e-02
1.750592865194585013e+00,3.460687309160713210e-01,4.748228932470006242e-02,4.846582045764148000e-02
2.073659146972061329e+00,5.293603923951646362e-01,6.192064474228006765e-02,6.137683739296376229e-02
2.696039155585533198e+00,7.197582767109276247e-01,5.557505173963840639e-02,5.362657758574126271e-02
8.458263610534371146e-01,3.515247593462612619e-01,3.644273879303200347e-01,3.649427714692815017e-01
2.739951902363560343e+00,7.664937196061771818e-01,6.983700247068105882e-02,6.624662714293501342e-02
1.024018082416915165e+00,6.260032077882639046e-01,5.482168145755079713e-01,5.493432078722584322e-01
2.806697460484900208e+00,7.270896452859236803e-01,5.055327512761645381e-02,5.028241591575829950e-02
8.965025231575886044e-01,6.426322638576271729e-01,6.564261557842897554e-01,6.564005661974182670e-01
1.498707856193026489e+00,4.940161917147301573e-01,1.546386356372077553e-01,1.533804310079409927e-01
2.341103111608603626e+00,7.995075461264986583e-01,1.288404184154564036e-01,1.305097682019663308e-01
1.000509898284928534e+00,4.097654652637616746e-01,3.090302607964537929e-01,3.044566344859997442e-01
7.929306628997219164e-01,3.979103650729137742e-01,4.458438971543461915e-01,4.441614662967369176e-01
1.171833939157743476e+00,8.270711939454893358e-01,4.624756658161923717e-01,4.636526580688122845e-01
1.341083063626471228e+00,7.543872098599775367e-01,3.474335866677872864e-01,3.460778408793705463e-01
2.714808949891875045e+00,8.369292998399273653e-01,1.432688176311762152e-01,1.461939860739405739e-01
1.126851646480077518e+00,7.283204044735829275e-01,4.523450589681038414e-01,4.532225970283730310e-01
2.204681596062097793e+00,3.239557530029293919e-01,1.454875171286165031e-02,1.307910988078176198e-02
2.587153173465951639e+00,6.687943364223043474e-01,5.250958289553989133e-02,5.474344999350719276e-02
5.333764894664703160e-01,3.673190323519773814e-01,6.580012886471198197e-01,6.578671564048456100e-01
1.184407085553437655e+00,4.957310368898916186e-01,2.839464801986402165e-01,2.851482542107276474e-01
2.756816641148755131e+00,3.882278110717227726e-01,6.135977425474069963e-03,4.973082162066638952e-03
1.954271943833946423e+00,6.985944643257354647e-01,1.401221358894810254e-01,1.389937515209576646e-01
9.232817319690609370e-01,7.693631462945552668e-01,5.801505122014234406e-01,5.816149258329605942e-01
1.732926337523259308e+00,4.540562812787345415e-01,8.035543098116497418e-02,8.061870195518293369e-02
1.500524433984151251e+00,4.410877837701591142e-01,1.233012205545501727e-01,1.218739358397655931e-01
2.588554983129494502e+00,5.218750685022974789e-01,2.236887199747190913e-02,2.070115475290574061e-02
2.481524580954682868e+00,6.956866687936593685e-01,6.653259674541170399e-02,6.788830304820590855e-02
1.310444851342452255e+00,7.420972539985253302e-01,3.578520392942216022e-01,3.614051646239572757e-01
2.957661741206786932e+00,4.373310331227189818e-01,5.681081197825531282e-03,4.102397550537602300e-03
6.194712169547096359e-01,3.724080569707172716e-01,5.766568211354730078e-01,5.780800102872127866e-01
2.774129384175344271e+00,4.777580835404802162e-01,1.114244670267681286e-02,5.480911729148249360e-03
7.431675820609174865e-01,4.886711918885543460e-01,5.989955940486229036e-01,5.963405379701547382e-01
1.885687296511221911e+00,8.831410979008464945e-01,3.715985806873562947e-01,3.730206935214285813e-01
1.547255328533599705e+00,6.839549328294001196e-01,2.492849544372361392e-01,2.525117104407159641e-01
2.558552323296173547e+00,4.794817050678519266e-01,1.726573031622403304e-02,1.747923438078673175e-02
1.701265402980281838e+00,8.119745173776702352e-01,2.572395309099685945e-01,2.584085493080012785e-01
1.203529812283722578e+00,7.376308657903447585e-01,4.101641388705040692e-01,4.107691709569233351e-01
2.282037381340374704e+00,7.093333162346441290e-01,9.114581003548111182e-02,9.323202798505601796e-02
1.455042248548524597e+00,6.986730172434114650e-01,2.869361844087285340e-01,2.848902830739302727e-01
1.562942818415906654e+00,6.815693531456509247e-01,2.432752136883608030e-01,2.446273697908483979e-01
2.540624645201935650e+00,3.521596878894167615e-01,7.875450689194740325e-03,7.114600495136777503e-03
1.390512893506778092e+00,5.799939509107743252e-01,2.781649045759223560e-01,2.775925042435073986e-01
1.825122056850569940e+00,5.142112549450004177e-01,9.078408025797146674e-02,9.087246070854385072e-02
2.521857658143118019e+00,3.493611825936516202e-01,8.078605081957764347e-03,7.771032650987491110e-03
2.566774932417509536e+00,7.143947919425802651e-01,6.380281194215554896e-02,6.238423813050714140e-02
2.209095369436379741e+00,8.926546555552270501e-01,4.154856133665659756e-01,4.150799259280078535e-01
2.274568301434408468e+00,7.522665361998306377e-01,1.074329744857895896e-01,1.056635492339242505e-01
7.379654524863439313e-01,6.908613863371897423e-01,7.608328451470353082e-01,7.638584088778400671e-01
1.863075956221439844e+00,7.975626731595609753e-01,2.056268039360394373e-01,2.071094008489465510e-01
1.994924064120356277e+00,3.732850658024755575e-01,3.082821365773410344e-02,3.011225899499129707e-02
8.527610375151241096e-01,5.588084407657818442e-01,6.313848748680797041e-01,6.346278527235239553e-01
