t,V,m,n,dV_dt,dV_dt_noisy
6.083216643328665896e+01,2.518295770204609596e+01,3.732295760678499552e-01,6.265370192308339359e-01,-3.302337377881769953e-04,-1.159050500299569075e-01
6.085217043408682258e+01,2.518295110449481911e+01,3.732297883313953624e-01,6.265374430816044171e-01,-3.293335670859764974e-04,1.391822870892360509e-01
6.087217443488697910e+01,2.518294452493752544e+01,3.732300000160543307e-01,6.265378657766342840e-01,-3.284358511537188718e-04,-5.758560129329656774e-02
6.089217843568714272e+01,2.518293796332582346e+01,3.732302111233903874e-01,6.265382873190338264e-01,-3.275405833663702637e-04,-1.321594078765873925e-01
6.091218243648729924e+01,2.518293141961141401e+01,3.732304216549633957e-01,6.265387077119063397e-01,-3.266477571006731750e-04,-1.379616585181210608e-01
6.093218643728746287e+01,2.518292489374610810e+01,3.732306316123299439e-01,6.265391269583484579e-01,-3.257573657533541223e-04,2.919261953605688520e-01
6.095219043808761938e+01,2.518291838568182683e+01,3.732308409970427898e-01,6.265395450614500428e-01,-3.248694027562226694e-04,-3.139145225522330662e-01
6.097219443888778301e+01,2.518291189537059083e+01,3.732310498106514163e-01,6.265399620242939616e-01,-3.239838615206602768e-04,-2.988838862190736356e-01
6.099219843968793953e+01,2.518290542276452371e+01,3.732312580547015313e-01,6.265403778499566423e-01,-3.231007354986825675e-04,1.250576994233882633e-01
6.101220244048810315e+01,2.518289896781585213e+01,3.732314657307355121e-01,6.265407925415076296e-01,-3.222200181536294394e-04,-2.015643283035935540e-01
6.103220644128825967e+01,2.518289253047691645e+01,3.732316728402920725e-01,6.265412061020094736e-01,-3.213417029563903071e-04,-9.561146321204239129e-02
6.105221044208842329e+01,2.518288611070015648e+01,3.732318793849063732e-01,6.265416185345182853e-01,-3.204657833976165549e-04,-1.010837889825657449e-01
6.107221444288857981e+01,2.518287970843811152e+01,3.732320853661100779e-01,6.265420298420830703e-01,-3.195922529851680238e-04,4.535445078786538575e-01
6.109221844368874343e+01,2.518287332364343456e+01,3.732322907854313532e-01,6.265424400277463945e-01,-3.187211052461114136e-04,-1.369793111198081836e-01
6.111222244448889995e+01,2.518286695626887806e+01,3.732324956443947572e-01,6.265428490945437190e-01,-3.178523337087346690e-04,-1.467875742465495348e-01
6.113222644528906358e+01,2.518286060626730105e+01,3.732326999445213511e-01,6.265432570455040651e-01,-3.169859319260837083e-04,-8.018160093603335370e-02
6.115223044608922010e+01,2.518285427359166206e+01,3.732329036873286432e-01,6.265436638836493488e-01,-3.161218934655263268e-04,4.406780275601496211e-02
6.117223444688938372e+01,2.518284795819503685e+01,3.732331068743305336e-01,6.265440696119950470e-01,-3.152602119215197618e-04,9.795737148908301162e-02
6.119223844768954024e+01,2.518284166003058999e+01,3.732333095070374807e-01,6.265444742335494199e-01,-3.144008808713127934e-04,-2.963186505298866513e-01
6.121224244848970386e+01,2.518283537905159974e+01,3.732335115869563347e-01,6.265448777513145107e-01,-3.135438939401158365e-04,8.739238024473069966e-02
6.123224644928986038e+01,2.518282911521145451e+01,3.732337131155905596e-01,6.265452801682851458e-01,-3.126892447588014434e-04,3.889264832458749210e-01
6.125225045009002400e+01,2.518282286846363149e+01,3.732339140944397893e-01,6.265456814874494906e-01,-3.118369269653475939e-04,-3.591147368344188573e-01
6.127225445089018052e+01,2.518281663876172516e+01,3.732341145250004377e-01,6.265460817117891601e-01,-3.109869342174942375e-04,1.136224690412947214e-01
6.129225845169034415e+01,2.518281042605943298e+01,3.732343144087651443e-01,6.265464808442785527e-01,-3.101392601957408957e-04,1.523682262172655622e-01
6.131226245249050066e+01,2.518280423031055548e+01,3.732345137472231622e-01,6.265468788878857387e-01,-3.092938985835846921e-04,2.945339837404947758e-02
6.133226645329066429e+01,2.518279805146899264e+01,3.732347125418600253e-01,6.265472758455717939e-01,-3.084508430932775269e-04,-4.061823173436827916e-02
6.135227045409082081e+01,2.518279188948876168e+01,3.732349107941579369e-01,6.265476717202909107e-01,-3.076100874362941440e-04,-4.724773585983257362e-01
6.137227445489098443e+01,2.518278574432396866e+01,3.732351085055954365e-01,6.265480665149908424e-01,-3.067716253509766844e-04,2.385541537869456663e-01
6.139227845569114095e+01,2.518277961592883685e+01,3.732353056776475664e-01,6.265484602326122365e-01,-3.059354505887679210e-04,-6.630598348235788864e-02
6.141228245649130457e+01,2.518277350425769257e+01,3.732355023117857606e-01,6.265488528760890796e-01,-3.051015569198733957e-04,-4.266281832879673108e-02
6.143228645729146109e+01,2.518276740926495805e+01,3.732356984094780117e-01,6.265492444483488077e-01,-3.042699381138325165e-04,2.440680660040943084e-01
6.145229045809162471e+01,2.518276133090516922e+01,3.732358939721887592e-01,6.265496349523116404e-01,-3.034405879777102299e-04,-4.695125123458691041e-01
6.147229445889178123e+01,2.518275526913296503e+01,3.732360890013787791e-01,6.265500243908913580e-01,-3.026135003215690844e-04,-1.506510250706966786e-02
6.149229845969193775e+01,2.518274922390308390e+01,3.732362834985054612e-01,6.265504127669948575e-01,-3.017886689690163493e-04,1.177870466664599908e-01
6.151230246049210137e+01,2.518274319517037796e+01,3.732364774650225869e-01,6.265508000835223745e-01,-3.009660877622000186e-04,1.425881979371230457e-01
6.153230646129225789e+01,2.518273718288979524e+01,3.732366709023804408e-01,6.265511863433671502e-01,-3.001457505650284574e-04,1.204401249078035224e-01
6.155231046209242152e+01,2.518273118701639390e+01,3.732368638120256432e-01,6.265515715494157645e-01,-2.993276512457399008e-04,4.065603225181691482e-01
6.157231446289257804e+01,2.518272520750533516e+01,3.732370561954014843e-01,6.265519557045481358e-01,-2.985117836941109104e-04,5.545309875018601675e-02
6.159231846369274166e+01,2.518271924431187969e+01,3.732372480539474791e-01,6.265523388116371883e-01,-2.976981418090218767e-04,2.024931987173055337e-01
6.161232246449289818e+01,2.518271329739140540e+01,3.732374393890997566e-01,6.265527208735491849e-01,-2.968867195145552529e-04,1.533381275583698411e-01
6.163232646529306180e+01,2.518270736669938259e+01,3.732376302022908932e-01,6.265531018931437268e-01,-2.960775107464508338e-04,-2.972255737516080187e-01
6.165233046609321832e+01,2.518270145219139167e+01,3.732378204949499123e-01,6.265534818732734212e-01,-2.952705094481089532e-04,-1.545422391641602666e-01
6.167233446689338194e+01,2.518269555382311609e+01,3.732380102685022294e-01,6.265538608167843249e-01,-2.944657095873548514e-04,4.158181380110122505e-01
6.169233846769353846e+01,2.518268967155034943e+01,3.732381995243698736e-01,6.265542387265153890e-01,-2.936631051440041773e-04,-5.509172269461063559e-02
6.171234246849370209e+01,2.518268380532897766e+01,3.732383882639710992e-01,6.265546156052992366e-01,-2.928626901159692153e-04,-1.393077014182571988e-02
6.173234646929385860e+01,2.518267795511500751e+01,3.732385764887208301e-01,6.265549914559613853e-01,-2.920644585120424352e-04,-2.639867332052764914e-01
6.175235047009402223e+01,2.518267212086453455e+01,3.732387642000304373e-01,6.265553662813206914e-01,-2.912684043540059164e-04,-6.914456370125982021e-02
6.177235447089417875e+01,2.518266630253377159e+01,3.732389513993076280e-01,6.265557400841891278e-01,-2.904745216882886893e-04,-2.631559175642390058e-01
6.179235847169434237e+01,2.518266050007902734e+01,3.732391380879566123e-01,6.265561128673721170e-01,-2.896828045656496542e-04,-1.222847736121936146e-01
6.181236247249449889e+01,2.518265471345672069e+01,3.732393242673781586e-01,6.265564846336681981e-01,-2.888932470692662235e-04,1.102508352682420034e-01
6.183236647329466251e+01,2.518264894262337705e+01,3.732395099389693716e-01,6.265568553858689160e-01,-2.881058432752103826e-04,-1.666848521976009023e-01
6.185237047409481903e+01,2.518264318753561426e+01,3.732396951041238586e-01,6.265572251267594872e-01,-2.873205872953032980e-04,-1.234015854793419770e-01
6.187237447489498265e+01,2.518263744815017091e+01,3.732398797642317301e-01,6.265575938591179117e-01,-2.865374732359260435e-04,2.671466257503262720e-01
6.189237847569513917e+01,2.518263172442388154e+01,3.732400639206795434e-01,6.265579615857157503e-01,-2.857564952419844317e-04,9.363503808496004277e-02
6.191238247649530280e+01,2.518262601631368014e+01,3.732402475748502479e-01,6.265583283093175693e-01,-2.849776474482812461e-04,1.027749349568219950e-01
6.193238647729545931e+01,2.518262032377662152e+01,3.732404307281232958e-01,6.265586940326811627e-01,-2.842009240298093431e-04,1.984696961503504831e-01
6.195239047809562294e+01,2.518261464676984573e+01,3.732406133818746419e-01,6.265590587585578852e-01,-2.834263191668906501e-04,-1.106646643172601863e-01
6.197239447889577946e+01,2.518260898525061364e+01,3.732407955374766328e-01,6.265594224896917641e-01,-2.826538270392919827e-04,-7.851980174789921496e-02
6.199239847969594308e+01,2.518260333917628557e+01,3.732409771962981182e-01,6.265597852288204983e-01,-2.818834418756299698e-04,-4.121483246433418901e-01
6.201240248049609960e+01,2.518259770850431778e+01,3.732411583597043947e-01,6.265601469786749034e-01,-2.811151578894222069e-04,1.462604922720177614e-01
6.203240648129626322e+01,2.518259209319228376e+01,3.732413390290572619e-01,6.265605077419789115e-01,-2.803489693221639101e-04,-4.186158011348981023e-02
6.205241048209641974e+01,2.518258649319785647e+01,3.732415192057148556e-01,6.265608675214497936e-01,-2.795848704344461311e-04,-1.293338486221598136e-03
6.207241448289658337e+01,2.518258090847881547e+01,3.732416988910319255e-01,6.265612263197978260e-01,-2.788228554848615204e-04,-2.184341473761554075e-01
6.209241848369673988e+01,2.518257533899303624e+01,3.732418780863595575e-01,6.265615841397269570e-01,-2.780629187739691588e-04,1.235415031596414359e-01
6.211242248449690351e+01,2.518256978469851148e+01,3.732420567930453958e-01,6.265619409839339182e-01,-2.773050545983313242e-04,1.248815694129957465e-01
6.213242648529706003e+01,2.518256424555333339e+01,3.732422350124335320e-01,6.265622968551088912e-01,-2.765492572731620413e-04,3.589089354904001494e-02
6.215243048609722365e+01,2.518255872151569363e+01,3.732424127458643937e-01,6.265626517559351738e-01,-2.757955211245555205e-04,-3.182304310908135592e-01
6.217243448689738017e+01,2.518255321254390111e+01,3.732425899946750225e-01,6.265630056890892918e-01,-2.750438405154653765e-04,-1.689065473313478838e-01
6.219243848769754379e+01,2.518254771859635355e+01,3.732427667601988519e-01,6.265633586572413316e-01,-2.742942097959666370e-04,-7.298193759496131479e-03
6.221244248849770031e+01,2.518254223963156235e+01,3.732429430437657625e-01,6.265637106630539410e-01,-2.735466233465544406e-04,-1.678184339038917283e-01
6.223244648929786393e+01,2.518253677560814907e+01,3.732431188467021932e-01,6.265640617091836617e-01,-2.728010755672638510e-04,7.682090886079218084e-02
6.225245049009802045e+01,2.518253132648482762e+01,3.732432941703308638e-01,6.265644117982799299e-01,-2.720575608587960659e-04,2.008180445456512198e-01
6.227245449089818408e+01,2.518252589222042204e+01,3.732434690159711077e-01,6.265647609329852985e-01,-2.713160736496078584e-04,-1.514499828259767977e-01
6.229245849169834059e+01,2.518252047277386652e+01,3.732436433849386503e-01,6.265651091159357700e-01,-2.705766083737071170e-04,-3.661507915986948747e-02
6.231246249249850422e+01,2.518251506810419116e+01,3.732438172785457753e-01,6.265654563497606855e-01,-2.698391594962989970e-04,-1.373979351060908016e-01
6.233246649329866074e+01,2.518250967817053265e+01,3.732439906981009914e-01,6.265658026370821698e-01,-2.691037214788138954e-04,2.059057600612947125e-01
6.235247049409882436e+01,2.518250430293213782e+01,3.732441636449095879e-01,6.265661479805159084e-01,-2.683702888062189373e-04,1.790422142781317449e-01
6.237247449489898088e+01,2.518249894234835295e+01,3.732443361202730236e-01,6.265664923826708144e-01,-2.676388559856857086e-04,5.320533654856272054e-01
6.239247849569914450e+01,2.518249359637863094e+01,3.732445081254894270e-01,6.265668358461488063e-01,-2.669094175283825976e-04,1.156539317176227604e-03
6.241248249649930102e+01,2.518248826498252768e+01,3.732446796618533180e-01,6.265671783735453637e-01,-2.661819679623533830e-04,-1.870695412859265938e-01
6.243248649729946465e+01,2.518248294811970567e+01,3.732448507306555530e-01,6.265675199674488605e-01,-2.654565018452847980e-04,8.165900143826551605e-02
6.245249049809962116e+01,2.518247764574993042e+01,3.732450213331836575e-01,6.265678606304410092e-01,-2.647330137290904162e-04,-4.674310504747480888e-02
6.247249449889978479e+01,2.518247235783307758e+01,3.732451914707214935e-01,6.265682003650968612e-01,-2.640114981972141450e-04,3.798224648315496471e-02
6.249249849969994131e+01,2.518246708432911518e+01,3.732453611445493702e-01,6.265685391739845844e-01,-2.632919498403163416e-04,2.485447339774245201e-01
6.251250250050010493e+01,2.518246182519812848e+01,3.732455303559441551e-01,6.265688770596655743e-01,-2.625743632618249279e-04,-5.717690921924445391e-02
6.253250650130026145e+01,2.518245658040030577e+01,3.732456991061790519e-01,6.265692140246944541e-01,-2.618587330933674906e-04,1.443967544200974451e-01
6.255251050210042507e+01,2.518245134989593126e+01,3.732458673965238227e-01,6.265695500716190747e-01,-2.611450539680149063e-04,-4.234605977700687807e-01
6.257251450290058159e+01,2.518244613364539930e+01,3.732460352282447325e-01,6.265698852029805144e-01,-2.604333205404874008e-04,2.115805585575958325e-01
6.259251850370074521e+01,2.518244093160921082e+01,3.732462026026042712e-01,6.265702194213131904e-01,-2.597235274788278758e-04,2.689216112409405571e-02
6.261252250450090173e+01,2.518243574374797333e+01,3.732463695208617094e-01,6.265705527291446364e-01,-2.590156694759482292e-04,-4.776176351317635432e-02
6.263252650530106536e+01,2.518243057002239027e+01,3.732465359842724872e-01,6.265708851289955028e-01,-2.583097412230950241e-04,-9.984894316662838720e-02
6.265253050610122187e+01,2.518242541039327520e+01,3.732467019940887143e-01,6.265712166233798897e-01,-2.576057374407136891e-04,2.836097175997415731e-01
6.267253450690138550e+01,2.518242026482154472e+01,3.732468675515588918e-01,6.265715472148049026e-01,-2.569036528509149875e-04,-1.008999854732479246e-01
6.269253850770154202e+01,2.518241513326822911e+01,3.732470326579279130e-01,6.265718769057710968e-01,-2.562034822121139754e-04,2.541077114135306680e-01
6.271254250850170564e+01,2.518241001569444748e+01,3.732471973144371735e-01,6.265722056987720334e-01,-2.555052202763974378e-04,-1.007850980678785952e-01
6.273254650930186216e+01,2.518240491206143261e+01,3.732473615223246277e-01,6.265725335962947229e-01,-2.548088618240518244e-04,9.974150453948647105e-03
6.275255051010202578e+01,2.518239982233052388e+01,3.732475252828245660e-01,6.265728606008191814e-01,-2.541144016461327482e-04,7.195000313399532721e-02
6.277255451090218230e+01,2.518239474646316012e+01,3.732476885971677816e-01,6.265731867148187639e-01,-2.534218345516814352e-04,4.059650826643622645e-01
6.279255851170234592e+01,2.518238968442089032e+01,3.732478514665815150e-01,6.265735119407601639e-01,-2.527311553640609887e-04,5.106271291912704152e-02
6.281256251250250244e+01,2.518238463616535938e+01,3.732480138922895097e-01,6.265738362811029694e-01,-2.520423589146281174e-04,4.868825423042601186e-02
6.283256651330266607e+01,2.518237960165832945e+01,3.732481758755119006e-01,6.265741597383004402e-01,-2.513554400633832842e-04,-1.188290411331036772e-02
6.285257051410282259e+01,2.518237458086165503e+01,3.732483374174653257e-01,6.265744823147987308e-01,-2.506703936830945167e-04,-5.864303188088051955e-02
6.287257451490298621e+01,2.518236957373730434e+01,3.732484985193629257e-01,6.265748040130372232e-01,-2.499872146506376680e-04,-1.195109920180136565e-01
6.289257851570314273e+01,2.518236458024734148e+01,3.732486591824142330e-01,6.265751248354486380e-01,-2.493058978615403376e-04,3.635554968833337175e-01
6.291258251650330635e+01,2.518235960035394427e+01,3.732488194078252830e-01,6.265754447844590347e-01,-2.486264382411951246e-04,2.959568493163665104e-01
6.293258651730346287e+01,2.518235463401939356e+01,3.732489791967985027e-01,6.265757638624873671e-01,-2.479488307148836057e-04,-1.354047132374906204e-01
6.295259051810362649e+01,2.518234968120606609e+01,3.732491385505328219e-01,6.265760820719461499e-01,-2.472730702243186585e-04,3.435479321506759026e-02
6.297259451890378301e+01,2.518234474187645588e+01,3.732492974702237287e-01,6.265763994152410143e-01,-2.465991517407450928e-04,-2.330782829261220657e-01
