t,N1,N2,P1,dN1_dt,dN1_dt_noisy
2.882976595319063762e+01,1.072563986217549115e+01,9.367885221130384821e+01,1.519937678909547252e+01,-4.601277761194144666e-01,-4.572479358040593134e-01
2.884176835367073366e+01,1.072012312079967522e+01,9.368315889483608316e+01,1.519702595636890763e+01,-4.591456207003794532e-01,-4.840355014695117419e-01
2.885377075415082970e+01,1.071461816278415391e+01,9.368745881479814841e+01,1.519466921857484643e+01,-4.581643431191415594e-01,-5.261542646126404765e-01
2.886577315463092575e+01,1.070912497754187953e+01,9.369175197412857869e+01,1.519230658979715010e+01,-4.571839432817887960e-01,-4.615971273970906341e-01
2.887777555511102179e+01,1.070364355448963245e+01,9.369603837577835748e+01,1.518993808411765656e+01,-4.562044210891427198e-01,-4.853963151681333077e-01
2.888977795559111783e+01,1.069817388304802286e+01,9.370031802271086008e+01,1.518756371561617158e+01,-4.552257764367815263e-01,-5.103617602567499523e-01
2.890178035607121387e+01,1.069271595264149255e+01,9.370459091790186790e+01,1.518518349837047055e+01,-4.542480092150804616e-01,-4.602688434979427812e-01
2.891378275655130992e+01,1.068726975269830781e+01,9.370885706433958262e+01,1.518279744645630025e+01,-4.532711193092411328e-01,-4.004217576850318538e-01
2.892578515703140596e+01,1.068183527265057187e+01,9.371311646502459780e+01,1.518040557394738066e+01,-4.522951065993305875e-01,-4.476569781130717018e-01
2.893778755751150200e+01,1.067641250193421243e+01,9.371736912296994149e+01,1.517800789491539781e+01,-4.513199709603070708e-01,-5.037731036552738351e-01
2.894978995799159804e+01,1.067100142998898704e+01,9.372161504120101938e+01,1.517560442343001448e+01,-4.503457122620608821e-01,-4.339820626476452170e-01
2.896179235847169409e+01,1.066560204625848662e+01,9.372585422275565747e+01,1.517319517355885772e+01,-4.493723303694423521e-01,-5.042757153753429922e-01
2.897379475895178658e+01,1.066021434019012837e+01,9.373008667068408784e+01,1.517078015936752955e+01,-4.483998251422987025e-01,-5.272837062760802329e-01
2.898579715943188262e+01,1.065483830123516107e+01,9.373431238804897703e+01,1.516835939491960161e+01,-4.474281964355033558e-01,-4.227154770889007818e-01
2.899779955991197866e+01,1.064947391884865979e+01,9.373853137792535506e+01,1.516593289427661695e+01,-4.464574440989927950e-01,-4.739749917267784274e-01
2.900980196039207470e+01,1.064412118248953476e+01,9.374274364340070065e+01,1.516350067149809000e+01,-4.454875679777958730e-01,-3.898090210880382211e-01
2.902180436087217075e+01,1.063878008162052069e+01,9.374694918757485596e+01,1.516106274064150128e+01,-4.445185679120706723e-01,-4.289674400995597270e-01
2.903380676135226679e+01,1.063345060570818390e+01,9.375114801356014027e+01,1.515861911576230980e+01,-4.435504437371338149e-01,-4.838714559525968961e-01
2.904580916183236283e+01,1.062813274422292409e+01,9.375534012448119370e+01,1.515616981091393711e+01,-4.425831952834933247e-01,-4.316179309810277420e-01
2.905781156231245888e+01,1.062282648663896545e+01,9.375952552347514768e+01,1.515371484014778147e+01,-4.416168223768859313e-01,-3.768410726699235047e-01
2.906981396279255492e+01,1.061753182243436200e+01,9.376370421369148289e+01,1.515125421751321078e+01,-4.406513248383037151e-01,-4.500870038204342061e-01
2.908181636327265096e+01,1.061224874109100114e+01,9.376787619829211451e+01,1.514878795705756076e+01,-4.396867024840300786e-01,-4.927432385425345451e-01
2.909381876375274700e+01,1.060697723209459653e+01,9.377204148045137799e+01,1.514631607282614212e+01,-4.387229551256695004e-01,-4.717958417674963378e-01
2.910582116423284305e+01,1.060171728493469345e+01,9.377620006335597225e+01,1.514383857886223339e+01,-4.377600825701839504e-01,-4.784131324860111389e-01
2.911782356471293909e+01,1.059646888910466700e+01,9.378035195020505910e+01,1.514135548920708274e+01,-4.367980846199199796e-01,-4.958474803587310520e-01
2.912982596519303513e+01,1.059123203410172032e+01,9.378449714421016381e+01,1.513886681789991329e+01,-4.358369610726464671e-01,-5.004611954629563098e-01
2.914182836567313117e+01,1.058600670942688815e+01,9.378863564859526036e+01,1.513637257897791599e+01,-4.348767117215825984e-01,-4.137577292318536659e-01
2.915383076615322722e+01,1.058079290458503330e+01,9.379276746659668618e+01,1.513387278647625500e+01,-4.339173363554302831e-01,-3.784445433546512194e-01
2.916583316663332326e+01,1.057559060908484838e+01,9.379689260146321317e+01,1.513136745442805875e+01,-4.329588347584070185e-01,-4.510530122037285095e-01
2.917783556711341930e+01,1.057039981243885585e+01,9.380101105645604775e+01,1.512885659686443596e+01,-4.320012067102814157e-01,-3.926720930992967373e-01
2.918983796759351534e+01,1.056522050416340974e+01,9.380512283484873137e+01,1.512634022781445786e+01,-4.310444519863949608e-01,-3.856346064969612408e-01
2.920184036807361139e+01,1.056005267377869217e+01,9.380922793992729680e+01,1.512381836130517243e+01,-4.300885703577081998e-01,-3.458905207252288561e-01
2.921384276855370743e+01,1.055489631080871327e+01,9.381332637499012606e+01,1.512129101136159370e+01,-4.291335615908153933e-01,-4.384509662105429140e-01
2.922584516903380347e+01,1.054975140478131657e+01,9.381741814334803564e+01,1.511875819200670890e+01,-4.281794254479920347e-01,-4.456502440642372553e-01
2.923784756951389951e+01,1.054461794522817186e+01,9.382150324832424815e+01,1.511621991726147662e+01,-4.272261616872170542e-01,-4.061638562612595593e-01
2.924984996999399556e+01,1.053949592168477878e+01,9.382558169325437802e+01,1.511367620114482513e+01,-4.262737700622030168e-01,-4.213949291925485618e-01
2.926185237047409160e+01,1.053438532369047032e+01,9.382965348148647422e+01,1.511112705767365227e+01,-4.253222503224391993e-01,-4.102203968079123908e-01
2.927385477095418764e+01,1.052928614078840752e+01,9.383371861638097755e+01,1.510857250086282910e+01,-4.243716022132053567e-01,-3.595436794130438263e-01
2.928585717143428369e+01,1.052419836252557594e+01,9.383777710131074912e+01,1.510601254472519628e+01,-4.234218254756201283e-01,-4.448853735085203098e-01
2.929785957191437973e+01,1.051912197845279984e+01,9.384182893966102768e+01,1.510344720327156587e+01,-4.224729198466592450e-01,-4.116460149695181370e-01
2.930986197239447577e+01,1.051405697812472440e+01,9.384587413482950069e+01,1.510087649051071956e+01,-4.215248850591928331e-01,-4.705868507703881432e-01
2.932186437287457181e+01,1.050900335109983175e+01,9.384991269022624749e+01,1.509830042044940868e+01,-4.205777208420151680e-01,-4.285495538480737499e-01
2.933386677335466786e+01,1.050396108694043029e+01,9.385394460927373927e+01,1.509571900709235770e+01,-4.196314269198766489e-01,-4.532968871507725428e-01
2.934586917383476390e+01,1.049893017521265470e+01,9.385796989540686752e+01,1.509313226444226252e+01,-4.186860030135117761e-01,-4.565631256759880019e-01
2.935787157431485994e+01,1.049391060548647836e+01,9.386198855207295821e+01,1.509054020649978689e+01,-4.177414488396746783e-01,-4.287271842578203040e-01
2.936987397479495598e+01,1.048890236733569381e+01,9.386600058273170077e+01,1.508794284726356771e+01,-4.167977641111639819e-01,-4.391254268104173297e-01
2.938187637527505203e+01,1.048390545033793231e+01,9.387000599085523334e+01,1.508534020073021154e+01,-4.158549485368565612e-01,-3.972761331039489918e-01
2.939387877575514807e+01,1.047891984407464960e+01,9.387400477992805747e+01,1.508273228089429630e+01,-4.149130018217390692e-01,-3.747212253577025254e-01
2.940588117623524411e+01,1.047394553813113127e+01,9.387799695344713768e+01,1.508011910174836778e+01,-4.139719236669363589e-01,-4.885900461424355079e-01
2.941788357671534015e+01,1.046898252209649449e+01,9.388198251492180191e+01,1.507750067728294852e+01,-4.130317137697430141e-01,-3.628637857817511581e-01
2.942988597719543620e+01,1.046403078556368627e+01,9.388596146787379837e+01,1.507487702148652531e+01,-4.120923718236522149e-01,-5.234102245910533524e-01
2.944188837767553224e+01,1.045909031812947987e+01,9.388993381583729558e+01,1.507224814834555993e+01,-4.111538975183863798e-01,-3.987812749169726279e-01
2.945389077815562828e+01,1.045416110939448373e+01,9.389389956235885393e+01,1.506961407184448198e+01,-4.102162905399331372e-01,-3.747015916795281565e-01
2.946589317863572433e+01,1.044924314896313078e+01,9.389785871099746828e+01,1.506697480596569783e+01,-4.092795505705644210e-01,-4.418152018329784547e-01
2.947789557911582037e+01,1.044433642644368554e+01,9.390181126532451117e+01,1.506433036468957454e+01,-4.083436772888751065e-01,-4.197986607004207116e-01
2.948989797959591641e+01,1.043944093144824414e+01,9.390575722892377541e+01,1.506168076199446126e+01,-4.074086703698083234e-01,-4.464972698310967214e-01
2.950190038007601245e+01,1.043455665359273077e+01,9.390969660539147412e+01,1.505902601185666789e+01,-4.064745294846909829e-01,-3.617369818447514485e-01
2.951390278055610850e+01,1.042968358249689587e+01,9.391362939833621226e+01,1.505636612825048104e+01,-4.055412543012555382e-01,-5.641496338863047910e-01
2.952590518103620454e+01,1.042482170778432859e+01,9.391755561137900088e+01,1.505370112514815695e+01,-4.046088444836768439e-01,-4.531691412913260164e-01
2.953790758151630058e+01,1.041997101908243728e+01,9.392147524815327131e+01,1.505103101651992326e+01,-4.036772996925979129e-01,-5.005269310177526965e-01
2.954990998199639662e+01,1.041513150602246540e+01,9.392538831230487517e+01,1.504835581633397368e+01,-4.027466195851614472e-01,-3.933267893034479989e-01
2.956191238247649267e+01,1.041030315823948804e+01,9.392929480749202753e+01,1.504567553855648043e+01,-4.018168038150373711e-01,-3.368558760458839618e-01
2.957391478295658871e+01,1.040548596537240655e+01,9.393319473738540637e+01,1.504299019715157826e+01,-4.008878520324552497e-01,-3.413089884629140203e-01
2.958591718343668475e+01,1.040067991706395034e+01,9.393708810566806733e+01,1.504029980608138040e+01,-3.999597638842300462e-01,-3.665522125048062962e-01
2.959791958391678079e+01,1.039588500296068396e+01,9.394097491603547212e+01,1.503760437930596439e+01,-3.990325390137927641e-01,-3.866212198040748227e-01
2.960992198439687684e+01,1.039110121271299647e+01,9.394485517219548854e+01,1.503490393078338450e+01,-3.981061770612224215e-01,-4.364092620500617525e-01
2.962192438487697288e+01,1.038632853597511030e+01,9.394872887786841886e+01,1.503219847446965929e+01,-3.971806776632722524e-01,-3.362600317480722856e-01
2.963392678535706892e+01,1.038156696240507593e+01,9.395259603678695726e+01,1.502948802431878228e+01,-3.962560404533994607e-01,-3.650903340225412630e-01
2.964592918583716497e+01,1.037681648166477189e+01,9.395645665269620395e+01,1.502677259428271839e+01,-3.953322650617931977e-01,-4.375475528953254867e-01
2.965793158631726101e+01,1.037207708341991186e+01,9.396031072935366524e+01,1.502405219831140037e+01,-3.944093511154043163e-01,-4.583875848505968298e-01
2.966993398679735705e+01,1.036734875734003047e+01,9.396415827052925351e+01,1.502132685035273418e+01,-3.934872982379791218e-01,-4.249210939439836965e-01
2.968193638727745309e+01,1.036263149309850107e+01,9.396799928000531565e+01,1.501859656435259360e+01,-3.925661060500780231e-01,-3.384754557594493729e-01
2.969393878775754914e+01,1.035792528037252147e+01,9.397183376157657619e+01,1.501586135425482738e+01,-3.916457741691137251e-01,-3.291027575777604741e-01
2.970594118823764518e+01,1.035323010884311934e+01,9.397566171905016574e+01,1.501312123400125031e+01,-3.907263022093716565e-01,-3.099365265267095548e-01
2.971794358871774122e+01,1.034854596819515393e+01,9.397948315624564941e+01,1.501037621753165041e+01,-3.898076897820477171e-01,-4.285788153686930779e-01
2.972994598919783726e+01,1.034387284811731256e+01,9.398329807699499838e+01,1.500762631878378883e+01,-3.888899364952709270e-01,-4.068827614392661052e-01
2.974194838967793331e+01,1.033921073830211412e+01,9.398710648514257571e+01,1.500487155169339282e+01,-3.879730419541309594e-01,-3.188378356278037118e-01
2.975395079015802935e+01,1.033455962844590559e+01,9.399090838454513630e+01,1.500211193019416456e+01,-3.870570057607118919e-01,-3.760542480136139232e-01
2.976595319063812539e+01,1.032991950826306393e+01,9.399470377904030727e+01,1.499934746819149289e+01,-3.861418275100918507e-01,-3.479307676851502995e-01
2.977795559111822143e+01,1.032529036764204733e+01,9.399849267202475289e+01,1.499657817925853998e+01,-3.852275067409882681e-01,-4.512748715285531120e-01
2.978995799159831748e+01,1.032067219631639965e+01,9.400227506709987324e+01,1.499380407722751585e+01,-3.843140430230054250e-01,-4.027836433967902918e-01
2.980196039207841352e+01,1.031606498396041260e+01,9.400605096800296678e+01,1.499102517604188911e+01,-3.834014359395645499e-01,-3.841908850599812797e-01
2.981396279255850956e+01,1.031146872025533057e+01,9.400982037847964534e+01,1.498824148963788261e+01,-3.824896850705523654e-01,-4.001854936007520069e-01
2.982596519303860561e+01,1.030688339488934346e+01,9.401358330228396198e+01,1.498545303194448053e+01,-3.815787899923521742e-01,-4.022653234746036421e-01
2.983796759351870165e+01,1.030230899755759566e+01,9.401733974317832576e+01,1.498265981688343196e+01,-3.806687502778709487e-01,-4.622857523449711570e-01
2.984996999399879769e+01,1.029774551796218063e+01,9.402108970493348750e+01,1.497986185836923845e+01,-3.797595654965695289e-01,-2.982043569941135175e-01
2.986197239447889373e+01,1.029319294581214095e+01,9.402483319132863926e+01,1.497705917030916822e+01,-3.788512352144874917e-01,-3.714019703006664064e-01
2.987397479495898978e+01,1.028865127082347009e+01,9.402857020615130068e+01,1.497425176660324198e+01,-3.779437589942760134e-01,-4.506090485500220399e-01
2.988597719543908582e+01,1.028412048271910884e+01,9.403230075319737580e+01,1.497143966114424707e+01,-3.770371363952218502e-01,-3.229994562836414618e-01
2.989797959591918186e+01,1.027960057122895421e+01,9.403602483627116726e+01,1.496862286781772866e+01,-3.761313669732797571e-01,-3.725096673159327132e-01
2.990998199639927790e+01,1.027509152608984699e+01,9.403974245918533370e+01,1.496580140050198970e+01,-3.752264502810995772e-01,-3.390353473797645956e-01
2.992198439687937395e+01,1.027059333704558242e+01,9.404345362576091816e+01,1.496297527306809627e+01,-3.743223858680511107e-01,-3.835304931414525442e-01
2.993398679735946999e+01,1.026610599384690126e+01,9.404715833982733386e+01,1.496014449937987045e+01,-3.734191732802525365e-01,-4.120674405593729439e-01
2.994598919783956603e+01,1.026162948625149873e+01,9.405085660522239266e+01,1.495730909329389924e+01,-3.725168120606077160e-01,-4.098843157061206055e-01
2.995799159831966207e+01,1.025716380402401917e+01,9.405454842579224817e+01,1.495446906865952386e+01,-3.716153017488186272e-01,-3.538137372105358280e-01
2.996999399879975812e+01,1.025270893693605778e+01,9.405823380539146683e+01,1.495162443931885043e+01,-3.707146418814262212e-01,-3.313050609556953408e-01
2.998199639927985416e+01,1.024826487476615355e+01,9.406191274788297108e+01,1.494877521910674112e+01,-3.698148319918290738e-01,-3.446086578117102395e-01
2.999399879975995020e+01,1.024383160729980524e+01,9.406558525713805352e+01,1.494592142185082118e+01,-3.689158716103153601e-01,-3.358755361894707470e-01
3.000600120024004624e+01,1.023940912432945360e+01,9.406925133703640540e+01,1.494306306137147367e+01,-3.680177602640926082e-01,-3.070219673520084291e-01
3.001800360072014229e+01,1.023499741565449561e+01,9.407291099146607394e+01,1.494020015148184122e+01,-3.671204974773081275e-01,-3.518390800332466539e-01
3.003000600120023833e+01,1.023059647108127379e+01,9.407656422432350496e+01,1.493733270598782958e+01,-3.662240827710840918e-01,-3.150184111633294592e-01
3.004200840168033437e+01,1.022620628042308333e+01,9.408021103951351449e+01,1.493446073868809876e+01,-3.653285156635392994e-01,-3.088547097208882430e-01
3.005401080216043042e+01,1.022182683350016674e+01,9.408385144094926034e+01,1.493158426337407541e+01,-3.644337956698171510e-01,-3.486026188584217533e-01
3.006601320264052646e+01,1.021745812013972099e+01,9.408748543255234154e+01,1.492870329382994221e+01,-3.635399223021149595e-01,-3.660401478068398551e-01
3.007801560312062250e+01,1.021310013017588858e+01,9.409111301825268470e+01,1.492581784383263965e+01,-3.626468950697101512e-01,-3.829914716071468050e-01
3.009001800360071854e+01,1.020875285344976646e+01,9.409473420198860083e+01,1.492292792715187311e+01,-3.617547134789842467e-01,-4.204313356436674143e-01
3.010202040408081459e+01,1.020441627980939714e+01,9.409834898770678535e+01,1.492003355755010396e+01,-3.608633770334557234e-01,-4.371719974404287279e-01
3.011402280456091063e+01,1.020009039910977755e+01,9.410195737936233229e+01,1.491713474878255496e+01,-3.599728852338004437e-01,-2.926929881922033516e-01
3.012602520504100667e+01,1.019577520121285019e+01,9.410555938091866324e+01,1.491423151459721019e+01,-3.590832375778840735e-01,-3.580351660629174093e-01
