p,p_source,N_effective,H_freq,H_freq_noisy
4.488645769791654305e-01,8.652049019492233928e-01,2.307854875393986660e+01,-1.491113115160566660e-01,-1.474749465546150995e-01
9.206214058372224063e-01,2.677875741518956909e-01,7.671910226382046893e+00,-1.829113431978057758e-03,-7.319451932568123674e-03
6.093326228507353615e-02,5.242556372649423979e-01,6.812060076565460420e+00,8.184179183127492097e-02,7.395340371789677070e-02
7.187364267587071920e-01,2.651265097898054535e-01,1.334588607722131393e+01,-1.274556177813372382e-01,-1.249843458466769752e-01
6.189201415194760525e-01,4.588386207009135243e-01,6.618616010434538843e+00,-1.063499663766903081e-01,-1.091017211394688657e-01
2.492523030814365603e-01,7.067361698624804456e-01,2.030022622987346370e+00,4.533914863075511059e-02,5.090700331973087300e-02
9.089816838914610564e-01,7.801427717117311866e-01,5.484999850036604840e+00,-1.693868861320718677e-02,-1.538357583195609259e-02
3.832603531687143184e-01,4.545611159879388019e-01,6.112496218797753400e+00,-5.237739822680048674e-02,-5.640949944834679208e-02
8.293875035412072716e-01,5.613343425050520974e-01,9.256913603944566660e+01,-6.709512980072523947e-02,-6.599860337047867842e-02
2.781401237977034202e-01,5.766029593617129079e-01,4.616904431549189169e+00,-1.864826645504025215e-04,6.291092306145839447e-03
5.654067534163383923e-01,8.582291029822807227e-01,3.846029391234921047e+00,-1.246417124372827256e-01,-1.255852803354957636e-01
7.719192704635654545e-01,3.305217408925920641e-01,4.696758619288496028e+00,-7.687493811835433011e-02,-8.218059172420477676e-02
8.563578926779409350e-01,6.929291979990669370e-01,2.730685524581713874e+00,-2.047075549826396501e-02,-2.377804416244664459e-02
3.607107000302967048e-01,6.660023609041887394e-01,4.091109527665814483e+01,-8.163204275488000761e-02,-8.569734774646271813e-02
2.170210251575174498e-01,4.855148103548850846e-01,3.544056597542148523e+01,-8.921078638065016442e-04,-6.797047437687608017e-03
6.512889803138053324e-01,1.908284424203033902e-01,2.734424655653764358e+00,-9.512372390869922034e-02,-1.015861473477302074e-01
6.375627117501347918e-01,6.939787426095368472e-01,4.082109138310850938e+01,-1.452473739226181060e-01,-1.431354756736452072e-01
5.616365997200706284e-02,8.106875224232680255e-01,3.455611025182869156e+01,4.310784635162456802e-02,4.865512565170247716e-02
5.998115108440218446e-01,5.827970573028532497e-01,2.769362905855697221e+00,-6.239664918334736354e-02,-6.420606692787951542e-02
9.334700250140106625e-01,4.160618057994523999e-01,3.654672257788837975e+00,3.466765703899324369e-02,3.860056840009171153e-02
2.515391543732896085e-01,8.333159857462736353e-01,2.931671875971362695e+00,-5.635078963395101503e-03,-1.094094414451732798e-03
6.247100819423010432e-01,3.441904171484679864e-01,2.066460924356231033e+01,-1.361214184202736432e-01,-1.277016134570257144e-01
9.083197937038478553e-01,8.891761537739040211e-01,8.364778033076726516e+00,-4.845451766451436271e-02,-4.938625812648711477e-02
3.873278963731699998e-01,8.139025717460731668e-01,2.019430283382710201e+01,-1.130107959842069354e-01,-1.147578778458314547e-01
8.125101029731888191e-01,4.339406201415735298e-01,5.671231877267794097e+00,-5.542269943907690566e-02,-5.331646889648115895e-02
8.884778486327761238e-01,1.034410556339180332e-01,1.259253383281542682e+01,-7.058932014786614695e-02,-7.010143606090070423e-02
5.746143493849225486e-02,5.242871914073881090e-01,9.816425770952557528e+00,8.069687421401203209e-02,8.220705956546471571e-02
2.972529957546733992e-01,1.120984272632458839e-01,3.432538921638252472e+00,-4.625634658550564771e-02,-3.977355430548949744e-02
2.487640162835785540e-01,4.963847113217825235e-01,2.136689788125037293e+00,5.673250782130540015e-02,5.458615301801537922e-02
9.005006876011448780e-01,6.167082845469435970e-01,5.931777733080895842e+00,-1.513713252830534151e-03,-4.310227651164249500e-04
5.984782857458681438e-01,7.824541152179812498e-01,3.217580172396870353e+01,-1.599116724129409639e-01,-1.648178689840605060e-01
1.310135287395878256e-01,1.060957944375887918e-01,9.980980310308946457e+01,-1.412885014030726416e-02,-1.492603344091312199e-02
3.839587508135274274e-01,3.798554577626441775e-01,2.112136102138681970e+00,8.866209317387296895e-03,5.499663294297706985e-03
2.765378662670764931e-01,3.990463744852691397e-01,1.314919611885197703e+01,-2.636923664744383888e-02,-3.015694891369146216e-02
9.846952305981807596e-01,5.722503262827712822e-01,2.418351429396102859e+01,7.435409430668619979e-02,7.325552076487164277e-02
8.726089275031037040e-01,3.273122468815065078e-01,5.827372128175151289e+01,-4.364580261798259309e-02,-4.587856888790792231e-02
8.438499034232730400e-01,6.721039293446606777e-01,6.422192913048124119e+00,-4.917344412773849704e-02,-4.731556258444773871e-02
1.170718448199102035e-01,5.890675315831793712e-01,8.979022879612436725e+00,5.538315494890871937e-02,5.940233259531237098e-02
3.838502898748548664e-01,4.441541832217342778e-01,1.950730329126354334e+01,-7.689284796049372650e-02,-8.435466020804364973e-02
4.423096413819330164e-01,4.705525657292997099e-01,3.365111728634995192e+00,-4.293786738997379393e-02,-3.792107459117460833e-02
3.263006003924322496e-01,1.122427691481575202e-01,1.147841925818660513e+01,-9.789862469179566595e-02,-1.090304099685357742e-01
8.783924460069578721e-01,2.524763266673427653e-01,1.883946369696898415e+01,-4.673607782610655903e-02,-4.549881556596518245e-02
4.561817048251345930e-01,8.841593128078341080e-01,2.163443988469154977e+00,-6.298383141445174083e-02,-5.943236152841124137e-02
7.593229870949843585e-01,3.591690904517683691e-01,2.588599706827444535e+01,-1.068413446954746826e-01,-1.100949098217160887e-01
5.808250327727187967e-01,3.748768872695118493e-01,2.594812587077970800e+00,-5.837051164883744203e-02,-5.951600998999200670e-02
4.045629828950714213e-01,5.077881095419477520e-01,3.982846818003564326e+00,-4.057374533619700907e-02,-4.448260528232585165e-02
9.684299487814027052e-02,6.640003817912301098e-01,9.832692987503679660e+01,4.910429143021244336e-02,5.357804619420639819e-02
8.492417192049129815e-01,8.575532183112937190e-01,7.490164961705987423e+01,-9.749309494292726641e-02,-1.133539329014321972e-01
4.810655593704938893e-01,2.019127537539130712e-01,4.262234134640214833e+00,-9.953106022696356359e-02,-1.043870899077284781e-01
8.133736009845191073e-02,5.692136703108501283e-01,1.353654951898864134e+01,6.863976726761861213e-02,5.895480413510313655e-02
4.782294898430989316e-01,3.701522678199262728e-01,2.995740834722810675e+01,-1.180633344763438730e-01,-1.171213514481725254e-01
5.410796436354215616e-02,1.716150303504852259e-01,1.775589633118471156e+01,4.108394997627055900e-02,4.758004275318589854e-02
3.219882562575510643e-01,3.793652238529151566e-01,5.566469116766877612e+00,-2.889222391534984613e-02,-2.293433755839572458e-02
8.896812450054214505e-01,6.224007618038058798e-01,6.151434005896328827e+00,-1.102707898790650232e-02,-7.686323849964130442e-03
3.470290690808417455e-01,2.487827297752969180e-01,3.209751877396205799e+01,-8.701867757132381032e-02,-8.577754565035201895e-02
3.357808036396757734e-01,5.737456336405445390e-01,5.835606359487599981e+00,-3.302964060850266392e-02,-3.685994910738659563e-02
3.078578686946371046e-01,8.296874302075784025e-01,3.433805757243107326e+00,-3.538310187200910395e-02,-2.929103728048911004e-02
5.684901408963621838e-01,3.922662942966423927e-01,1.980823987643837114e+01,-1.292675128528674722e-01,-1.261509422097816524e-01
4.990159735416977993e-01,6.611635945387537294e-01,1.344951437381036996e+01,-1.173911790344465689e-01,-1.216127078177998005e-01
3.837196342748317446e-01,7.207480249826393459e-01,9.406982978782426841e+00,-8.154561449779074156e-02,-8.794343787130999568e-02
8.450846824473909891e-01,4.937468517352873176e-01,4.758407831777517316e+01,-5.361419342235299035e-02,-5.675757299295344782e-02
4.688845379750725129e-01,8.665433754090615670e-01,4.518551693461296814e+00,-1.156304969058110643e-01,-1.102214318767481965e-01
8.307662040394886427e-01,2.819698863534942923e-01,4.077298850711533618e+01,-8.019149611763687346e-02,-7.393719445850155392e-02
4.055281070779242492e-01,7.154502795376153079e-01,4.865221454580608906e+01,-1.076104536032119197e-01,-9.953147603494570672e-02
3.543737312946386164e-01,8.945771885622477715e-01,3.969045936095600524e+00,-7.813789997306463952e-02,-8.201501253172917283e-02
1.827261706708579181e-01,2.893688943092066479e-01,4.271300044385769823e+00,2.876527143694579403e-02,2.696598894254627690e-02
7.624330764601325305e-02,6.129801048241050321e-01,3.641646993128336618e+01,6.489281904549887292e-02,7.180633967813160323e-02
5.702760408917078028e-01,5.139000524049041063e-01,2.162160610899794388e+00,-3.445608738387145875e-02,-3.335581160916166465e-02
3.591760951216948494e-01,4.059207688893164967e-01,4.462531895676113969e+00,-3.287274972768622350e-02,-2.905164374519206977e-02
1.531857989543577991e-01,5.066737374219234535e-01,5.390209669616145227e+00,5.069526041428479290e-02,4.409052393552830712e-02
5.261218990224920677e-01,4.567787722112545135e-01,1.644290368720242412e+01,-1.174522700147952459e-01,-1.192992300521737298e-01
7.134556999761797469e-01,6.429492803905196840e-01,2.269893303921097338e+00,-4.912377482539731499e-02,-4.920271973743899074e-02
6.271889451915744207e-01,8.535696808027137816e-01,5.788257186837355128e+00,-1.461200993251070557e-01,-1.478896801781270087e-01
2.876921485390460803e-02,4.096794146223590172e-01,6.450455011119283988e+00,8.716422466036394257e-02,8.509557131213879577e-02
3.728658128939045246e-01,1.028672096149907955e-01,1.094035705707944217e+01,-1.196018246503327553e-01,-1.277635248570427873e-01
6.683307647602915180e-01,7.703009262633541132e-01,6.098333583305965533e+01,-1.561265638421903135e-01,-1.479710429919447179e-01
3.980057125876634294e-01,6.454446898336183569e-01,1.232063044369150440e+01,-8.253045091255095667e-02,-8.178552442116884813e-02
4.406699502732286944e-01,4.251526598355691577e-01,1.408393182474839556e+01,-9.431690649405172211e-02,-1.015834354496263220e-01
7.833394118995277156e-01,1.314011936719828855e-01,7.624695305441747450e+01,-1.414830792085327582e-01,-1.360793111973747360e-01
1.613681738392473419e-01,8.439053250567661868e-01,7.939953975627162208e+01,-1.634231061804455876e-02,-1.598014065230985575e-02
1.774657959887313563e-01,5.899827935531662959e-01,9.064965669576191942e+01,1.462674712257538978e-02,1.824585741270888864e-02
7.621500066725838129e-01,5.260706377514540177e-01,1.869022988433966148e+01,-9.631791974250419885e-02,-9.723873046984433943e-02
9.116543843168136707e-01,6.940300600811352139e-01,3.471523628763519387e+00,7.617085283962377051e-03,3.752258556050334752e-03
1.709745879749752506e-01,5.489090888829309955e-01,4.992693214965204795e+00,4.425971389628172159e-02,4.052296353173043264e-02
6.710179796333565205e-02,8.479702992468979295e-01,4.921302830974412679e+00,3.969758177246124342e-02,4.147773822628952195e-02
8.105032473750714006e-01,7.625109551068155467e-01,8.078232654365740473e+01,-1.023558514464159575e-01,-9.841489335384287496e-02
5.657254710154139277e-01,2.469414300708661081e-01,5.771748549105357284e+01,-1.551983949785835648e-01,-1.526777775605716869e-01
2.491506366661546124e-01,1.873908790469423491e-01,6.228275014386794872e+00,-3.033036381367909540e-02,-2.702633027159463686e-02
5.587150402378934094e-02,8.066152240476078816e-01,2.586028058722377665e+01,4.458737827718825542e-02,5.068695756839667471e-02
5.493977607827112974e-01,8.394553247457400280e-01,6.291491367761979703e+00,-1.401650538437819726e-01,-1.386369120993758142e-01
1.600428512201971243e-01,5.418682846836813116e-01,4.452394536855562635e+00,5.194958983494296634e-02,5.707015699571842821e-02
8.922722484317843206e-01,3.935285763484870358e-01,1.732971468069239407e+01,-1.677410847549934414e-02,-1.112672788123424128e-02
8.971991284539457823e-01,7.027436118690587596e-01,7.736212250398837398e+01,-2.695805645164714437e-02,-2.537493877050760183e-02
7.308830846821862126e-01,6.912316817309522854e-01,7.813199162666273878e+01,-1.281300496167642744e-01,-1.283800721672367640e-01
9.738421652498756576e-01,8.041867002996584413e-01,3.242206962939052062e+01,3.181764885788406633e-02,2.978319120414039956e-02
3.093526778443170810e-01,8.656228711257708541e-01,3.759689374788544569e+01,-9.584441927555176211e-02,-1.017120814920200872e-01
1.260557740798139148e-01,6.594956693802285219e-01,5.570430355173292547e+00,5.191132590236707811e-02,4.428046386166977627e-02
6.403407711689796944e-01,5.154867564299306926e-01,8.971968311007527674e+00,-1.135508245051629062e-01,-1.068228348010031997e-01
2.494435687295331605e-01,4.081377920825204342e-01,1.600693193433362893e+01,-1.484739731504897131e-02,-1.474259016355230698e-02
6.915585717465125848e-01,6.393646676103327264e-01,1.987223871798548913e+01,-1.258835127150516042e-01,-1.284494028714657787e-01
8.178655023778279298e-02,4.720658313895196301e-01,8.859316346605130121e+00,7.253496049764415754e-02,8.060646667891904760e-02
3.455699551690215032e-01,2.047021828017802081e-01,6.744309346600700472e+00,-7.120074691261024658e-02,-6.615398755391238561e-02
6.544805131632764894e-01,8.597733321592814226e-01,5.012366840049691241e+00,-1.410737938951892034e-01,-1.405785329418845486e-01
9.281925318122414836e-01,1.019131804954678810e-01,3.047780811537855072e+01,-3.852493543063617576e-02,-3.329261618963804542e-02
9.390878193738416702e-02,8.831764885245112495e-01,9.754672260718988852e+00,1.440851183487779075e-02,1.366930274219642187e-02
4.527558896060169258e-01,8.734481295111578003e-01,6.523795637904460420e+01,-1.587738955674529717e-01,-1.567557859842011458e-01
9.372465578077777693e-01,5.882898397206446361e-01,4.187321751172321527e+00,3.561949226976515726e-02,4.495517378389739249e-02
6.270235431932666414e-02,4.721987057590313341e-01,3.153745525694667151e+00,9.023574671262347968e-02,9.576848160761597395e-02
4.563314878872546387e-01,2.118537103088576901e-01,5.156934425320807946e+01,-1.386645769721477350e-01,-1.397862636584824292e-01
7.428520035626194895e-01,7.706535874494089278e-01,4.334138442820069770e+00,-9.954581129038070353e-02,-9.582313360431141125e-02
4.801626992610905642e-01,7.414075209617503326e-01,1.761576397761837853e+01,-1.282413611635251915e-01,-1.220701443240506390e-01
8.455114912421937134e-01,1.429919399970943639e-01,7.576109433936449022e+01,-1.000959840497103459e-01,-1.004121702430969126e-01
4.049865049309483989e-01,6.815735422787327913e-01,1.863435666348232189e+01,-9.538029919496870956e-02,-9.718679457456745607e-02
3.099310264445600538e-01,1.400753293898024943e-01,2.310640265847716535e+00,-1.644896876808821240e-02,-6.776810817336862552e-03
3.493423104755892517e-02,5.059129166923146403e-01,4.881140101458029079e+01,8.493854264702321855e-02,8.376706068426942320e-02
4.924654055462442392e-01,3.800382023928788877e-01,4.540069340200551551e+01,-1.234172389598534036e-01,-1.296909026884898175e-01
9.706075939570111277e-01,3.852373292717458098e-01,7.993394526879643358e+00,5.946926227297694850e-02,6.052989395080837776e-02
9.052982943316588704e-01,6.820680751860519475e-01,8.530109637966801017e+01,-1.676877034044105264e-02,-4.955396388795071591e-03
1.075287024279938941e-02,3.049802726991358570e-01,1.396342134680775615e+01,7.689517068803225497e-02,8.044537298830933825e-02
4.124161290883437275e-02,1.834401396448562815e-01,6.233842763164612499e+00,5.182786026992930450e-02,5.704794695432195001e-02
6.742208312081229837e-02,1.268216780418529588e-01,1.808327401045418981e+01,2.469422046074638832e-02,1.431663147739480578e-02
8.519271966944731433e-01,7.240106137141990583e-01,2.327291568617846806e+00,-2.027473312270963723e-02,-2.254311556468316380e-02
3.669991541423491821e-01,6.855379835665379451e-01,5.029606224870710740e+00,-5.035810895628123340e-02,-4.379890089691856891e-02
2.805894344752835612e-01,3.143623098883086553e-01,2.498142819548096938e+01,-4.359583869622640773e-02,-4.505940159676555257e-02
7.379443351798018469e-01,3.840924165280722447e-01,8.673843781767313743e+00,-9.946666362974004860e-02,-9.230759012334464886e-02
3.412298217583261684e-01,6.326025958202023958e-01,7.706826402818720112e+00,-4.807461160956094659e-02,-4.509648009544087871e-02
3.853321932414743856e-01,1.490974050283360164e-01,2.994594299293894757e+00,-6.043813419030158451e-02,-5.784355233054904594e-02
6.936744197345812157e-01,7.550164371718817158e-01,1.780366265901872325e+01,-1.407309031163974100e-01,-1.317029001455817250e-01
8.848488932120096573e-01,5.400411457365936752e-01,8.445785729754011584e+01,-2.372886593478093498e-02,-2.561107327069338593e-02
